"plj0046","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Some worries","2006","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Some worries","2006","(2c_gen) general maturity certificate","higher vocational","","","",""
"Some worries","2006","(2c_gen) general maturity certificate","higher education","","","",""
"Some worries","2006","(2c_voc) vocational maturity certificate","in school","","","",""
"Some worries","2006","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Some worries","2006","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Some worries","2006","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Some worries","2006","(2c_voc) vocational maturity certificate","vocational + Abi","590","0.485053160368546","0.456916493481698","0.513189827255395"
"Some worries","2006","(2c_voc) vocational maturity certificate","higher vocational","198","0.501217904658755","0.452996286347411","0.549439522970099"
"Some worries","2006","(2c_voc) vocational maturity certificate","higher education","","","",""
"Some worries","2006","(3a) lower tertiary education","in school","","","",""
"Some worries","2006","(3a) lower tertiary education","inadequately","","","",""
"Some worries","2006","(3a) lower tertiary education","general elemantary","","","",""
"Some worries","2006","(3a) lower tertiary education","middle vocational","","","",""
"Some worries","2006","(3a) lower tertiary education","vocational + Abi","","","",""
"Some worries","2006","(3a) lower tertiary education","higher vocational","","","",""
"Some worries","2006","(3a) lower tertiary education","higher education","840","0.452272487832616","0.429305069150977","0.475239906514255"
"Some worries","2006","(3b) higher tertiary education","in school","","","",""
"Some worries","2006","(3b) higher tertiary education","inadequately","","","",""
"Some worries","2006","(3b) higher tertiary education","general elemantary","","","",""
"Some worries","2006","(3b) higher tertiary education","middle vocational","","","",""
"Some worries","2006","(3b) higher tertiary education","vocational + Abi","","","",""
"Some worries","2006","(3b) higher tertiary education","higher vocational","","","",""
"Some worries","2006","(3b) higher tertiary education","higher education","1249","0.428246172148978","0.409808979367228","0.446683364930728"
"No worries","2006","(0) in school","in school","148","0.342956188529774","0.29620238100531","0.389709996054239"
"No worries","2006","(0) in school","inadequately","","","",""
"No worries","2006","(0) in school","general elemantary","","","",""
"No worries","2006","(0) in school","middle vocational","","","",""
"No worries","2006","(0) in school","vocational + Abi","","","",""
"No worries","2006","(0) in school","higher vocational","","","",""
"No worries","2006","(0) in school","higher education","","","",""
"No worries","2006","(1a) inadequately completed","in school","","","",""
"No worries","2006","(1a) inadequately completed","inadequately","64","0.312881856114959","0.246426010934292","0.379337701295626"
"No worries","2006","(1a) inadequately completed","general elemantary","","","",""
"No worries","2006","(1a) inadequately completed","middle vocational","","","",""
"No worries","2006","(1a) inadequately completed","vocational + Abi","","","",""
"No worries","2006","(1a) inadequately completed","higher vocational","","","",""
"No worries","2006","(1a) inadequately completed","higher education","","","",""
"No worries","2006","(1b) general elementary school","in school","","","",""
"No worries","2006","(1b) general elementary school","inadequately","","","",""
"No worries","2006","(1b) general elementary school","general elemantary","396","0.212047375600223","0.193589821677588","0.230504929522857"
"No worries","2006","(1b) general elementary school","middle vocational","","","",""
"No worries","2006","(1b) general elementary school","vocational + Abi","","","",""
"No worries","2006","(1b) general elementary school","higher vocational","","","",""
"No worries","2006","(1b) general elementary school","higher education","","","",""
"No worries","2006","(1c) basic vocational qualification","in school","","","",""
"No worries","2006","(1c) basic vocational qualification","inadequately","","","",""
"No worries","2006","(1c) basic vocational qualification","general elemantary","","","",""
"No worries","2006","(1c) basic vocational qualification","middle vocational","786","0.137170202007184","0.128186182793167","0.1461542212212"
"No worries","2006","(1c) basic vocational qualification","vocational + Abi","","","",""
"No worries","2006","(1c) basic vocational qualification","higher vocational","85","0.190419946538751","0.155970366071454","0.224869527006048"
"No worries","2006","(1c) basic vocational qualification","higher education","","","",""
"No worries","2006","(2b) intermediate general qualification","in school","","","",""
"No worries","2006","(2b) intermediate general qualification","inadequately","","","",""
"No worries","2006","(2b) intermediate general qualification","general elemantary","145","0.223884147900792","0.189842404127429","0.257925891674155"
"No worries","2006","(2b) intermediate general qualification","middle vocational","","","",""
"No worries","2006","(2b) intermediate general qualification","vocational + Abi","","","",""
"No worries","2006","(2b) intermediate general qualification","higher vocational","","","",""
"No worries","2006","(2b) intermediate general qualification","higher education","","","",""
"No worries","2006","(2a) intermediate vocational","in school","","","",""
"No worries","2006","(2a) intermediate vocational","inadequately","","","",""
"No worries","2006","(2a) intermediate vocational","general elemantary","","","",""
"No worries","2006","(2a) intermediate vocational","middle vocational","702","0.165368376296647","0.154420895781081","0.176315856812213"
"No worries","2006","(2a) intermediate vocational","vocational + Abi","","","",""
"No worries","2006","(2a) intermediate vocational","higher vocational","147","0.199050312919943","0.169965728795528","0.228134897044357"
"No worries","2006","(2a) intermediate vocational","higher education","","","",""
"No worries","2006","(2c_gen) general maturity certificate","in school","","","",""
"No worries","2006","(2c_gen) general maturity certificate","inadequately","","","",""
"No worries","2006","(2c_gen) general maturity certificate","general elemantary","","","",""
"No worries","2006","(2c_gen) general maturity certificate","middle vocational","305","0.365517627359641","0.332676201015919","0.398359053703363"
"No worries","2006","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"No worries","2006","(2c_gen) general maturity certificate","higher vocational","","","",""
"No worries","2006","(2c_gen) general maturity certificate","higher education","","","",""
"No worries","2006","(2c_voc) vocational maturity certificate","in school","","","",""
"No worries","2006","(2c_voc) vocational maturity certificate","inadequately","","","",""
"No worries","2006","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"No worries","2006","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"No worries","2006","(2c_voc) vocational maturity certificate","vocational + Abi","328","0.280558239787954","0.255264903591607","0.305851575984302"
"No worries","2006","(2c_voc) vocational maturity certificate","higher vocational","98","0.230572478484094","0.189950538762086","0.271194418206102"
