"pli0095_h","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Never","1985","Berlin","1-pers.-HH","32","0.494787362282484","0.380872960645573","0.608701763919395"
"Never","1985","Berlin","(Married) couple without C. ","16","","",""
"Never","1985","Berlin","Single parent ","8","","",""
"Never","1985","Berlin","Couple + C. LE 16 ","6","","",""
"Never","1985","Berlin","Couple + C. GT 16 ","7","","",""
"Never","1985","Berlin","Couple + C. LE and GT 16","3","","",""
"Never","1985","Brandenburg","1-pers.-HH","","","",""
"Never","1985","Brandenburg","(Married) couple without C. ","","","",""
"Never","1985","Brandenburg","Single parent ","","","",""
"Never","1985","Brandenburg","Couple + C. LE 16 ","","","",""
"Never","1985","Brandenburg","Couple + C. GT 16 ","","","",""
"Never","1985","Brandenburg","Couple + C. LE and GT 16","","","",""
"Never","1985","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Never","1985","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Never","1985","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Never","1985","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Never","1985","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Never","1985","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Never","1985","Saxony","1-pers.-HH","","","",""
"Never","1985","Saxony","(Married) couple without C. ","","","",""
"Never","1985","Saxony","Single parent ","","","",""
"Never","1985","Saxony","Couple + C. LE 16 ","","","",""
"Never","1985","Saxony","Couple + C. GT 16 ","","","",""
"Never","1985","Saxony","Couple + C. LE and GT 16","","","",""
"Never","1985","Saxony-Anhalt","1-pers.-HH","","","",""
"Never","1985","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Never","1985","Saxony-Anhalt","Single parent ","","","",""
"Never","1985","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Never","1985","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Never","1985","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Never","1985","Thuringia","1-pers.-HH","","","",""
"Never","1985","Thuringia","(Married) couple without C. ","","","",""
"Never","1985","Thuringia","Single parent ","","","",""
"Never","1985","Thuringia","Couple + C. LE 16 ","","","",""
"Never","1985","Thuringia","Couple + C. GT 16 ","","","",""
"Never","1985","Thuringia","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1986","Schleswig-Holstein","1-pers.-HH","2","","",""
"Min 1x per week","1986","Schleswig-Holstein","(Married) couple without C. ","3","","",""
"Min 1x per week","1986","Schleswig-Holstein","Single parent ","1","","",""
"Min 1x per week","1986","Schleswig-Holstein","Couple + C. LE 16 ","4","","",""
"Min 1x per week","1986","Schleswig-Holstein","Couple + C. GT 16 ","5","","",""
"Min 1x per week","1986","Schleswig-Holstein","Couple + C. LE and GT 16","3","","",""
"Min 1x per week","1986","Hamburg","1-pers.-HH","7","","",""
"Min 1x per week","1986","Hamburg","(Married) couple without C. ","3","","",""
"Min 1x per week","1986","Hamburg","Single parent ","2","","",""
"Min 1x per week","1986","Hamburg","Couple + C. LE 16 ","5","","",""
"Min 1x per week","1986","Hamburg","Couple + C. GT 16 ","1","","",""
"Min 1x per week","1986","Hamburg","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1986","Lower Saxony","1-pers.-HH","12","","",""
"Min 1x per week","1986","Lower Saxony","(Married) couple without C. ","24","","",""
"Min 1x per week","1986","Lower Saxony","Single parent ","1","","",""
"Min 1x per week","1986","Lower Saxony","Couple + C. LE 16 ","11","","",""
"Min 1x per week","1986","Lower Saxony","Couple + C. GT 16 ","7","","",""
"Min 1x per week","1986","Lower Saxony","Couple + C. LE and GT 16","14","","",""
"Min 1x per week","1986","Bremen","1-pers.-HH","3","","",""
"Min 1x per week","1986","Bremen","(Married) couple without C. ","2","","",""
"Min 1x per week","1986","Bremen","Single parent ","","","",""
"Min 1x per week","1986","Bremen","Couple + C. LE 16 ","1","","",""
"Min 1x per week","1986","Bremen","Couple + C. GT 16 ","","","",""
"Min 1x per week","1986","Bremen","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1986","North Rhine-Westphalia","1-pers.-HH","37","0.112846081683589","0.0769823706764948","0.148709792690683"
"Min 1x per week","1986","North Rhine-Westphalia","(Married) couple without C. ","47","0.0712239315934075","0.051187761223772","0.091260101963043"
"Min 1x per week","1986","North Rhine-Westphalia","Single parent ","12","","",""
"Min 1x per week","1986","North Rhine-Westphalia","Couple + C. LE 16 ","56","0.0789918694049208","0.0585682072571194","0.0994155315527223"
"Min 1x per week","1986","North Rhine-Westphalia","Couple + C. GT 16 ","36","0.063029241498833","0.0433868896095907","0.0826715933880753"
"Min 1x per week","1986","North Rhine-Westphalia","Couple + C. LE and GT 16","38","0.0709022414612318","0.0450624398684509","0.0967420430540126"
"Min 1x per week","1986","Hesse","1-pers.-HH","14","","",""
"Min 1x per week","1986","Hesse","(Married) couple without C. ","24","","",""
"Min 1x per week","1986","Hesse","Single parent ","4","","",""
"Min 1x per week","1986","Hesse","Couple + C. LE 16 ","41","0.115577305518276","0.0760244855903272","0.155130125446225"
"Min 1x per week","1986","Hesse","Couple + C. GT 16 ","18","","",""
"Min 1x per week","1986","Hesse","Couple + C. LE and GT 16","12","","",""
"Min 1x per week","1986","Rhineland-Palatinate,Saarland","1-pers.-HH","5","","",""
"Min 1x per week","1986","Rhineland-Palatinate,Saarland","(Married) couple without C. ","16","","",""
"Min 1x per week","1986","Rhineland-Palatinate,Saarland","Single parent ","1","","",""
"Min 1x per week","1986","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","12","","",""
"Min 1x per week","1986","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","5","","",""
"Min 1x per week","1986","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","8","","",""
"Min 1x per week","1986","Baden-Württemberg","1-pers.-HH","20","","",""
"Min 1x per week","1986","Baden-Württemberg","(Married) couple without C. ","43","0.114242500324507","0.0817856646444701","0.146699336004544"
"Min 1x per week","1986","Baden-Württemberg","Single parent ","6","","",""
"Min 1x per week","1986","Baden-Württemberg","Couple + C. LE 16 ","40","0.0686606157352033","0.0463159752803084","0.0910052561900981"
"Min 1x per week","1986","Baden-Württemberg","Couple + C. GT 16 ","45","0.0805099025290487","0.0554547432097024","0.105565061848395"
"Min 1x per week","1986","Baden-Württemberg","Couple + C. LE and GT 16","35","0.101197254585365","0.0676787637057092","0.134715745465021"
"Min 1x per week","1986","Bavaria","1-pers.-HH","17","","",""
"Min 1x per week","1986","Bavaria","(Married) couple without C. ","30","0.0867265407303269","0.0589725158308418","0.114480565629812"
"Min 1x per week","1986","Bavaria","Single parent ","8","","",""
"Min 1x per week","1986","Bavaria","Couple + C. LE 16 ","40","0.0877162316921835","0.0608536191263814","0.114578844257986"
"Min 1x per week","1986","Bavaria","Couple + C. GT 16 ","35","0.0726714979673769","0.0455523762946707","0.0997906196400831"
"Min 1x per week","1986","Bavaria","Couple + C. LE and GT 16","28","","",""
"Min 1x per week","1986","Berlin","1-pers.-HH","2","","",""
"Min 1x per week","1986","Berlin","(Married) couple without C. ","7","","",""
"Min 1x per week","1986","Berlin","Single parent ","5","","",""
"Min 1x per week","1986","Berlin","Couple + C. LE 16 ","5","","",""
"Min 1x per week","1986","Berlin","Couple + C. GT 16 ","1","","",""
"Min 1x per week","1986","Berlin","Couple + C. LE and GT 16","1","","",""
"Min 1x per week","1986","Brandenburg","1-pers.-HH","","","",""
"Min 1x per week","1986","Brandenburg","(Married) couple without C. ","","","",""
"Min 1x per week","1986","Brandenburg","Single parent ","","","",""
"Min 1x per week","1986","Brandenburg","Couple + C. LE 16 ","","","",""
"Min 1x per week","1986","Brandenburg","Couple + C. GT 16 ","","","",""
"Min 1x per week","1986","Brandenburg","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1986","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Min 1x per week","1986","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Min 1x per week","1986","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Min 1x per week","1986","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Min 1x per week","1986","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Min 1x per week","1986","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1986","Saxony","1-pers.-HH","","","",""
"Min 1x per week","1986","Saxony","(Married) couple without C. ","","","",""
"Min 1x per week","1986","Saxony","Single parent ","","","",""
"Min 1x per week","1986","Saxony","Couple + C. LE 16 ","","","",""
"Min 1x per week","1986","Saxony","Couple + C. GT 16 ","","","",""
"Min 1x per week","1986","Saxony","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1986","Saxony-Anhalt","1-pers.-HH","","","",""
"Min 1x per week","1986","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Min 1x per week","1986","Saxony-Anhalt","Single parent ","","","",""
"Min 1x per week","1986","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Min 1x per week","1986","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Min 1x per week","1986","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1986","Thuringia","1-pers.-HH","","","",""
"Min 1x per week","1986","Thuringia","(Married) couple without C. ","","","",""
"Min 1x per week","1986","Thuringia","Single parent ","","","",""
"Min 1x per week","1986","Thuringia","Couple + C. LE 16 ","","","",""
"Min 1x per week","1986","Thuringia","Couple + C. GT 16 ","","","",""
"Min 1x per week","1986","Thuringia","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1986","Schleswig-Holstein","1-pers.-HH","13","","",""
"Min 1x per month","1986","Schleswig-Holstein","(Married) couple without C. ","9","","",""
"Min 1x per month","1986","Schleswig-Holstein","Single parent ","3","","",""
"Min 1x per month","1986","Schleswig-Holstein","Couple + C. LE 16 ","10","","",""
"Min 1x per month","1986","Schleswig-Holstein","Couple + C. GT 16 ","9","","",""
"Min 1x per month","1986","Schleswig-Holstein","Couple + C. LE and GT 16","5","","",""
"Min 1x per month","1986","Hamburg","1-pers.-HH","8","","",""
"Min 1x per month","1986","Hamburg","(Married) couple without C. ","17","","",""
"Min 1x per month","1986","Hamburg","Single parent ","2","","",""
"Min 1x per month","1986","Hamburg","Couple + C. LE 16 ","17","","",""
"Min 1x per month","1986","Hamburg","Couple + C. GT 16 ","7","","",""
"Min 1x per month","1986","Hamburg","Couple + C. LE and GT 16","16","","",""
"Min 1x per month","1986","Lower Saxony","1-pers.-HH","17","","",""
"Min 1x per month","1986","Lower Saxony","(Married) couple without C. ","53","0.173225538633811","0.128819147887524","0.217631929380097"
"Min 1x per month","1986","Lower Saxony","Single parent ","16","","",""
"Min 1x per month","1986","Lower Saxony","Couple + C. LE 16 ","52","0.261601127537347","0.201289878117525","0.321912376957169"
"Min 1x per month","1986","Lower Saxony","Couple + C. GT 16 ","33","0.171594159549852","0.119601116889637","0.223587202210068"
"Min 1x per month","1986","Lower Saxony","Couple + C. LE and GT 16","36","0.202334916186705","0.138884651435106","0.265785180938304"
"Min 1x per month","1986","Bremen","1-pers.-HH","6","","",""
"Min 1x per month","1986","Bremen","(Married) couple without C. ","8","","",""
"Min 1x per month","1986","Bremen","Single parent ","","","",""
"Min 1x per month","1986","Bremen","Couple + C. LE 16 ","6","","",""
"Min 1x per month","1986","Bremen","Couple + C. GT 16 ","1","","",""
"Min 1x per month","1986","Bremen","Couple + C. LE and GT 16","4","","",""
"Min 1x per month","1986","North Rhine-Westphalia","1-pers.-HH","59","0.174779126674574","0.13173217709467","0.217826076254478"
"Min 1x per month","1986","North Rhine-Westphalia","(Married) couple without C. ","136","0.199932725247487","0.168776026703593","0.231089423791381"
"Min 1x per month","1986","North Rhine-Westphalia","Single parent ","16","","",""
"Min 1x per month","1986","North Rhine-Westphalia","Couple + C. LE 16 ","180","0.252602839058685","0.219702109733055","0.285503568384315"
"Min 1x per month","1986","North Rhine-Westphalia","Couple + C. GT 16 ","152","0.231609775782315","0.197511785196332","0.265707766368299"
"Min 1x per month","1986","North Rhine-Westphalia","Couple + C. LE and GT 16","94","0.227973096256874","0.185736734363521","0.270209458150227"
"Min 1x per month","1986","Hesse","1-pers.-HH","25","","",""
"Min 1x per month","1986","Hesse","(Married) couple without C. ","66","0.242631636846492","0.189493615294932","0.295769658398052"
"Min 1x per month","1986","Hesse","Single parent ","19","","",""
"Min 1x per month","1986","Hesse","Couple + C. LE 16 ","69","0.28853996569823","0.232488177448976","0.344591753947485"
"Min 1x per month","1986","Hesse","Couple + C. GT 16 ","45","0.271369948876846","0.206767822509578","0.335972075244115"
"Min 1x per month","1986","Hesse","Couple + C. LE and GT 16","39","0.22424442896051","0.154403325856137","0.294085532064882"
"Min 1x per month","1986","Rhineland-Palatinate,Saarland","1-pers.-HH","17","","",""
"Min 1x per month","1986","Rhineland-Palatinate,Saarland","(Married) couple without C. ","57","0.28643533205614","0.22146402830941","0.35140663580287"
"Min 1x per month","1986","Rhineland-Palatinate,Saarland","Single parent ","9","","",""
"Min 1x per month","1986","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","35","0.227022067260738","0.157631305034166","0.29641282948731"
"Min 1x per month","1986","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","39","0.232055089585163","0.166847862065854","0.297262317104472"
"Min 1x per month","1986","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","28","","",""
"Min 1x per month","1986","Baden-Württemberg","1-pers.-HH","38","0.193628098543491","0.13491630463165","0.252339892455333"
"Min 1x per month","1986","Baden-Württemberg","(Married) couple without C. ","63","0.149315857015066","0.112951824088423","0.185679889941709"
"Min 1x per month","1986","Baden-Württemberg","Single parent ","29","","",""
"Min 1x per month","1986","Baden-Württemberg","Couple + C. LE 16 ","109","0.228613650030861","0.191506927802795","0.265720372258926"
"Min 1x per month","1986","Baden-Württemberg","Couple + C. GT 16 ","90","0.179036804376918","0.143732147685686","0.21434146106815"
"Min 1x per month","1986","Baden-Württemberg","Couple + C. LE and GT 16","67","0.205877207837334","0.160938988280871","0.250815427393798"
"Min 1x per month","1986","Bavaria","1-pers.-HH","37","0.182149610532387","0.125288869702759","0.239010351362014"
"Min 1x per month","1986","Bavaria","(Married) couple without C. ","87","0.201165861256834","0.161633296418006","0.240698426095661"
"Min 1x per month","1986","Bavaria","Single parent ","21","","",""
"Min 1x per month","1986","Bavaria","Couple + C. LE 16 ","109","0.227348114077253","0.187548312771266","0.267147915383241"
"Min 1x per month","1986","Bavaria","Couple + C. GT 16 ","80","0.203065903833065","0.161041025227108","0.245090782439022"
"Min 1x per month","1986","Bavaria","Couple + C. LE and GT 16","56","0.216497728718967","0.16118754622","0.271807911217935"
"Min 1x per month","1986","Berlin","1-pers.-HH","17","","",""
"Min 1x per month","1986","Berlin","(Married) couple without C. ","16","","",""
"Min 1x per month","1986","Berlin","Single parent ","5","","",""
"Min 1x per month","1986","Berlin","Couple + C. LE 16 ","22","","",""
"Min 1x per month","1986","Berlin","Couple + C. GT 16 ","12","","",""
"Min 1x per month","1986","Berlin","Couple + C. LE and GT 16","12","","",""
"Min 1x per month","1986","Brandenburg","1-pers.-HH","","","",""
"Min 1x per month","1986","Brandenburg","(Married) couple without C. ","","","",""
