"pli0095_h","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","1988","Schleswig-Holstein","Not Employed","18","","","","3"
"Min 1x per month","1988","Hamburg","Not Employed","19","","","","3"
"Min 1x per month","1988","Schleswig-Holstein","Employed","38","0.181456015917649","0.128827493517206","0.234084538318091","3"
"Min 1x per month","1988","Bremen","Not Employed","4","","","","3"
"Min 1x per month","1988","Bremen","Employed","14","","","","3"
"Min 1x per month","1988","North Rhine-Westphalia","Not Employed","178","0.146664114552563","0.125276188688562","0.168052040416563","3"
"Min 1x per month","1988","North Rhine-Westphalia","Employed","353","0.214009547191714","0.194153910226736","0.233865184156693","3"
"Min 1x per month","1988","Hesse","Not Employed","63","0.148681295475835","0.111301861128356","0.186060729823313","3"
"Min 1x per month","1988","Hesse","Employed","153","0.239115606753949","0.206374934477425","0.271856279030473","3"
"Min 1x per month","1988","Rhineland-Palatinate,Saarland","Not Employed","61","0.227781808866402","0.180401883095078","0.275161734637726","3"
"Min 1x per month","1988","Rhineland-Palatinate,Saarland","Employed","107","0.257517017742518","0.216187524298923","0.298846511186113","3"
"Min 1x per month","1988","Bavaria","Not Employed","85","0.151786899024277","0.120209461465368","0.183364336583185","3"
"Min 1x per month","1988","Baden-Württemberg","Not Employed","120","0.189856930009767","0.158264624149121","0.221449235870413","3"
"Min 1x per month","1988","Baden-Württemberg","Employed","336","0.249448744328137","0.225954757433212","0.272942731223062","3"
"Min 1x per month","1988","Bavaria","Employed","324","0.267913411106748","0.242227587750004","0.293599234463491","3"
"Min 1x per month","1988","Berlin","Not Employed","17","","","","3"
"Min 1x per month","1988","Berlin","Employed","64","0.260358128009812","0.203521714596693","0.317194541422931","3"
"Min 1x per month","1988","Brandenburg","Not Employed","","","","","3"
"Min 1x per month","1988","Brandenburg","Employed","","","","","3"
"Min 1x per month","1988","Mecklenburg-Western Pomerania","Not Employed","","","","","3"
"Min 1x per month","1988","Mecklenburg-Western Pomerania","Employed","","","","","3"
"Min 1x per month","1988","Saxony","Not Employed","","","","","3"
"Min 1x per month","1988","Saxony-Anhalt","Employed","","","","","3"
"Min 1x per month","1988","Thuringia","Not Employed","","","","","3"
"Min 1x per month","1988","Thuringia","Employed","","","","","3"
"Min 1x per month","1988","Saxony","Employed","","","","","3"
"Min 1x per month","1988","Saxony-Anhalt","Not Employed","","","","","3"
"Min 1x per week","1988","Schleswig-Holstein","Not Employed","10","","","","2"
"Min 1x per week","1988","Schleswig-Holstein","Employed","14","","","","2"
"Min 1x per week","1988","Hamburg","Not Employed","4","","","","2"
"Min 1x per week","1988","Hamburg","Employed","4","","","","2"
"Min 1x per week","1988","Lower Saxony","Not Employed","22","","","","2"
"Min 1x per week","1988","Lower Saxony","Employed","32","0.0387164262215919","0.0237702019112513","0.0536626505319325","2"
"Min 1x per week","1988","Bremen","Not Employed","2","","","","2"
"Min 1x per week","1988","Bremen","Employed","","","","","2"
"Min 1x per week","1988","North Rhine-Westphalia","Not Employed","76","0.0725494217960527","0.0568671455798267","0.0882316980122787","2"
"Min 1x per week","1988","North Rhine-Westphalia","Employed","124","0.056677441508503","0.0454832213741986","0.0678716616428074","2"
"Min 1x per week","1988","Hesse","Not Employed","56","0.15766212939063","0.119373896204632","0.195950362576629","2"
"Min 1x per week","1988","Hesse","Employed","99","0.100962071514645","0.0778365025525267","0.124087640476762","2"
"Min 1x per week","1988","Rhineland-Palatinate,Saarland","Not Employed","24","","","","2"
"Min 1x per week","1988","Rhineland-Palatinate,Saarland","Employed","20","","","","2"
"Min 1x per week","1988","Baden-Württemberg","Not Employed","73","0.0845033952408806","0.0620979960504921","0.106908794431269","2"
"Min 1x per week","1988","Baden-Württemberg","Employed","108","0.0790055154729739","0.0643590408536994","0.0936519900922484","2"
"Min 1x per week","1988","Bavaria","Not Employed","62","0.104457008103245","0.0775404661641657","0.131373550042324","2"
"Min 1x per week","1988","Bavaria","Employed","113","0.0844217138621986","0.068297079942215","0.100546347782182","2"
"Min 1x per week","1988","Berlin","Not Employed","9","","","","2"
"Min 1x per week","1988","Berlin","Employed","14","","","","2"
"Min 1x per week","1988","Brandenburg","Not Employed","","","","","2"
"Min 1x per week","1988","Brandenburg","Employed","","","","","2"
"Min 1x per week","1988","Mecklenburg-Western Pomerania","Not Employed","","","","","2"
"Min 1x per week","1988","Mecklenburg-Western Pomerania","Employed","","","","","2"
"Min 1x per week","1988","Saxony","Not Employed","","","","","2"
"Min 1x per week","1988","Saxony","Employed","","","","","2"
"Min 1x per week","1988","Saxony-Anhalt","Not Employed","","","","","2"
"Min 1x per week","1988","Saxony-Anhalt","Employed","","","","","2"
"Min 1x per week","1988","Thuringia","Not Employed","","","","","2"
"Min 1x per week","1988","Thuringia","Employed","","","","","2"
"Never","1988","Schleswig-Holstein","Employed","24","","","","5"
"Never","1988","Hamburg","Not Employed","23","","","","5"
"Never","1988","Hamburg","Employed","18","","","","5"
"Never","1988","Schleswig-Holstein","Not Employed","26","","","","5"
"Never","1988","Bavaria","Not Employed","165","0.390349460185817","0.347418112128251","0.433280808243384","5"
"Never","1988","Baden-Württemberg","Not Employed","202","0.392435303154672","0.353101355301705","0.431769251007638","5"
"Never","1988","Baden-Württemberg","Employed","285","0.175086120171127","0.154451045337321","0.195721195004933","5"
"Never","1988","Lower Saxony","Not Employed","108","0.326333656663759","0.280556488112191","0.372110825215327","5"
"Never","1988","Lower Saxony","Employed","66","0.0897114336045251","0.0675717430552361","0.111851124153814","5"
"Never","1988","Bremen","Not Employed","20","","","","5"
"Never","1988","Bremen","Employed","3","","","","5"
"Never","1988","North Rhine-Westphalia","Not Employed","327","0.362800045313087","0.333731836758822","0.391868253867353","5"
"Never","1988","North Rhine-Westphalia","Employed","266","0.15562294830566","0.138073492880611","0.173172403730709","5"
"Never","1988","Hesse","Not Employed","99","0.309149315365279","0.260594231371194","0.357704399359364","5"
"Never","1988","Hesse","Employed","124","0.180656680725556","0.151125265170841","0.210188096280272","5"
"Never","1988","Rhineland-Palatinate,Saarland","Not Employed","92","0.350581077813635","0.296677008952312","0.404485146674957","5"
"Never","1988","Rhineland-Palatinate,Saarland","Employed","62","0.140716093358217","0.107849545750234","0.1735826409662","5"
"Never","1988","Bavaria","Employed","165","0.145747984590982","0.125283098855715","0.166212870326249","5"
"Never","1988","Berlin","Not Employed","44","0.556657542239263","0.461637076964366","0.65167800751416","5"
"Never","1988","Berlin","Employed","44","0.248047639175149","0.19211142591317","0.303983852437128","5"
"Never","1988","Brandenburg","Not Employed","","","","","5"
"Never","1988","Brandenburg","Employed","","","","","5"
"Never","1988","Mecklenburg-Western Pomerania","Not Employed","","","","","5"
"Never","1988","Mecklenburg-Western Pomerania","Employed","","","","","5"
"Never","1988","Saxony","Not Employed","","","","","5"
"Never","1988","Saxony","Employed","","","","","5"
"Never","1988","Saxony-Anhalt","Not Employed","","","","","5"
"Never","1988","Saxony-Anhalt","Employed","","","","","5"
"Never","1988","Thuringia","Not Employed","","","","","5"
"Never","1988","Thuringia","Employed","","","","","5"
"Rarely","1988","Lower Saxony","Not Employed","210","0.484369686694827","0.435577164714883","0.533162208674772","4"
"Rarely","1988","Schleswig-Holstein","Not Employed","59","0.445564234871342","0.353923270742863","0.537205198999821","4"
"Rarely","1988","Schleswig-Holstein","Employed","130","0.666369451233715","0.601981452719512","0.730757449747918","4"
"Rarely","1988","Hamburg","Not Employed","35","0.460776793679997","0.352225458906682","0.569328128453312","4"
"Rarely","1988","Hamburg","Employed","56","0.558685208278711","0.47021170293113","0.647158713626292","4"
"Rarely","1988","Lower Saxony","Employed","372","0.609557932682743","0.571762101582469","0.647353763783018","4"
"Rarely","1988","Bremen","Not Employed","25","","","","4"
"Rarely","1988","Bremen","Employed","31","0.586672291075116","0.447365425367865","0.725979156782368","4"
"Rarely","1988","North Rhine-Westphalia","Not Employed","470","0.417986418338297","0.388167328881695","0.4478055077949","4"
"Rarely","1988","North Rhine-Westphalia","Employed","896","0.573690062994122","0.549748086179391","0.597632039808854","4"
"Rarely","1988","Hesse","Not Employed","130","0.384507259768256","0.33339533823085","0.435619181305662","4"
"Rarely","1988","Hesse","Employed","276","0.47926564100585","0.440919597752911","0.517611684258789","4"
"Rarely","1988","Rhineland-Palatinate,Saarland","Not Employed","124","0.351537992360704","0.297600190253636","0.405475794467773","4"
"Rarely","1988","Baden-Württemberg","Employed","574","0.496459620027762","0.469311797584656","0.523607442470868","4"
"Rarely","1988","Rhineland-Palatinate,Saarland","Employed","241","0.549039082497438","0.502008003125448","0.596070161869428","4"
"Rarely","1988","Baden-Württemberg","Not Employed","197","0.333204371594681","0.2952345151719","0.371174228017462","4"
"Rarely","1988","Thuringia","Employed","","","","","4"
"Rarely","1988","Bavaria","Employed","540","0.501916890440072","0.472917968576963","0.530915812303181","4"
"Rarely","1988","Berlin","Not Employed","35","0.281987734073178","0.195921166718994","0.368054301427362","4"
"Rarely","1988","Bavaria","Not Employed","184","0.353406632686661","0.311337823058974","0.395475442314349","4"
"Rarely","1988","Berlin","Employed","107","0.436941995539232","0.372700031175053","0.50118395990341","4"
"Rarely","1988","Brandenburg","Not Employed","","","","","4"
"Rarely","1988","Brandenburg","Employed","","","","","4"
"Rarely","1988","Mecklenburg-Western Pomerania","Not Employed","","","","","4"
"Rarely","1988","Mecklenburg-Western Pomerania","Employed","","","","","4"
"Rarely","1988","Saxony","Not Employed","","","","","4"
"Rarely","1988","Saxony","Employed","","","","","4"
"Rarely","1988","Saxony-Anhalt","Not Employed","","","","","4"
"Rarely","1988","Saxony-Anhalt","Employed","","","","","4"
"Rarely","1988","Thuringia","Not Employed","","","","","4"
"Min 1x per month","1989","Hamburg","Not Employed","","","","","3"
"Min 1x per month","1989","Hamburg","Employed","","","","","3"
"Min 1x per month","1989","Lower Saxony","Not Employed","","","","","3"
"Min 1x per month","1989","Schleswig-Holstein","Employed","","","","","3"
"Min 1x per month","1989","Lower Saxony","Employed","","","","","3"
"Min 1x per month","1989","Schleswig-Holstein","Not Employed","","","","","3"
"Min 1x per month","1989","North Rhine-Westphalia","Not Employed","","","","","3"
"Min 1x per month","1989","Bremen","Not Employed","","","","","3"
"Min 1x per month","1989","Bremen","Employed","","","","","3"
"Min 1x per month","1989","North Rhine-Westphalia","Employed","","","","","3"
"Min 1x per month","1989","Hesse","Not Employed","","","","","3"
"Min 1x per month","1989","Hesse","Employed","","","","","3"
"Min 1x per month","1989","Rhineland-Palatinate,Saarland","Not Employed","","","","","3"
"Min 1x per month","1989","Rhineland-Palatinate,Saarland","Employed","","","","","3"
"Min 1x per month","1989","Baden-Württemberg","Employed","","","","","3"
"Min 1x per month","1989","Bavaria","Employed","","","","","3"
"Min 1x per month","1989","Baden-Württemberg","Not Employed","","","","","3"
"Min 1x per month","1989","Bavaria","Not Employed","","","","","3"
"Min 1x per month","1989","Berlin","Not Employed","","","","","3"
"Min 1x per month","1989","Berlin","Employed","","","","","3"
"Min 1x per month","1989","Brandenburg","Not Employed","","","","","3"
"Min 1x per month","1989","Brandenburg","Employed","","","","","3"
"Min 1x per month","1989","Mecklenburg-Western Pomerania","Not Employed","","","","","3"
"Min 1x per month","1989","Mecklenburg-Western Pomerania","Employed","","","","","3"
"Min 1x per month","1989","Saxony-Anhalt","Employed","","","","","3"
"Min 1x per month","1989","Saxony","Not Employed","","","","","3"
"Min 1x per month","1989","Thuringia","Employed","","","","","3"
"Min 1x per month","1989","Saxony","Employed","","","","","3"
"Min 1x per month","1989","Saxony-Anhalt","Not Employed","","","","","3"
"Min 1x per month","1989","Thuringia","Not Employed","","","","","3"
"Min 1x per week","1989","Schleswig-Holstein","Not Employed","","","","","2"
"Min 1x per week","1989","Schleswig-Holstein","Employed","","","","","2"
"Min 1x per week","1989","Hamburg","Not Employed","","","","","2"
"Min 1x per week","1989","Hamburg","Employed","","","","","2"
"Min 1x per week","1989","Lower Saxony","Not Employed","","","","","2"
"Min 1x per week","1989","Lower Saxony","Employed","","","","","2"
"Min 1x per week","1989","Bremen","Not Employed","","","","","2"
"Min 1x per week","1989","Bremen","Employed","","","","","2"
"Min 1x per week","1989","North Rhine-Westphalia","Not Employed","","","","","2"
"Min 1x per week","1989","North Rhine-Westphalia","Employed","","","","","2"
"Min 1x per week","1989","Hesse","Not Employed","","","","","2"
"Min 1x per week","1989","Hesse","Employed","","","","","2"
"Min 1x per week","1989","Rhineland-Palatinate,Saarland","Not Employed","","","","","2"
"Min 1x per week","1989","Rhineland-Palatinate,Saarland","Employed","","","","","2"
"Min 1x per week","1989","Baden-Württemberg","Not Employed","","","","","2"
"Min 1x per week","1989","Baden-Württemberg","Employed","","","","","2"
"Min 1x per week","1989","Bavaria","Not Employed","","","","","2"
"Min 1x per week","1989","Bavaria","Employed","","","","","2"
"Min 1x per week","1989","Berlin","Not Employed","","","","","2"
"Min 1x per week","1989","Berlin","Employed","","","","","2"
"Min 1x per week","1989","Brandenburg","Not Employed","","","","","2"
"Min 1x per week","1989","Brandenburg","Employed","","","","","2"
"Min 1x per week","1989","Mecklenburg-Western Pomerania","Not Employed","","","","","2"
"Min 1x per week","1989","Mecklenburg-Western Pomerania","Employed","","","","","2"
