"plh0206i04","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2016","Not Working","(0) in school","","","",""
"1 Strongly disagree","2016","Not Working","(1a) inadequately completed","6","","",""
"1 Strongly disagree","2016","Not Working","(1b) general elementary school","1","","",""
"1 Strongly disagree","2016","Not Working","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2016","Not Working","(2b) intermediate general qualification","1","","",""
"1 Strongly disagree","2016","Not Working","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2016","Not Working","(2c_gen) general maturity certificate","3","","",""
"1 Strongly disagree","2016","Not Working","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2016","Not Working","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2016","Not Working","(3b) higher tertiary education","3","","",""
"2 on scale 1-7 ","2016","Full Time","(0) in school","","","",""
"2 on scale 1-7 ","2016","Full Time","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2016","Full Time","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2016","Full Time","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2016","Full Time","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2016","Full Time","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2016","Full Time","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2016","Full Time","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2016","Full Time","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2016","Full Time","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2016","Part Time","(0) in school","","","",""
"2 on scale 1-7 ","2016","Part Time","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2016","Part Time","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2016","Part Time","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2016","Part Time","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2016","Part Time","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2016","Part Time","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2016","Part Time","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2016","Part Time","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2016","Part Time","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2016","Not Working","(0) in school","","","",""
"2 on scale 1-7 ","2016","Not Working","(1a) inadequately completed","1","","",""
"2 on scale 1-7 ","2016","Not Working","(1b) general elementary school","3","","",""
"2 on scale 1-7 ","2016","Not Working","(1c) basic vocational qualification","1","","",""
"2 on scale 1-7 ","2016","Not Working","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2016","Not Working","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2016","Not Working","(2c_gen) general maturity certificate","2","","",""
"2 on scale 1-7 ","2016","Not Working","(2c_voc) vocational maturity certificate","1","","",""
"2 on scale 1-7 ","2016","Not Working","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2016","Not Working","(3b) higher tertiary education","2","","",""
"3 on scale 1-7 ","2016","Full Time","(0) in school","","","",""
"3 on scale 1-7 ","2016","Full Time","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2016","Full Time","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2016","Full Time","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2016","Full Time","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2016","Full Time","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2016","Full Time","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2016","Full Time","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2016","Full Time","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2016","Full Time","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2016","Part Time","(0) in school","","","",""
"3 on scale 1-7 ","2016","Part Time","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2016","Part Time","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2016","Part Time","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2016","Part Time","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2016","Part Time","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2016","Part Time","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2016","Part Time","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2016","Part Time","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2016","Part Time","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2016","Not Working","(0) in school","","","",""
"3 on scale 1-7 ","2016","Not Working","(1a) inadequately completed","3","","",""
"3 on scale 1-7 ","2016","Not Working","(1b) general elementary school","2","","",""
"3 on scale 1-7 ","2016","Not Working","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2016","Not Working","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2016","Not Working","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2016","Not Working","(2c_gen) general maturity certificate","1","","",""
"3 on scale 1-7 ","2016","Not Working","(2c_voc) vocational maturity certificate","1","","",""
"3 on scale 1-7 ","2016","Not Working","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2016","Not Working","(3b) higher tertiary education","2","","",""
"4 on scale 1-7","2016","Full Time","(0) in school","","","",""
"4 on scale 1-7","2016","Full Time","(1a) inadequately completed","","","",""
"4 on scale 1-7","2016","Full Time","(1b) general elementary school","","","",""
"4 on scale 1-7","2016","Full Time","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2016","Full Time","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2016","Full Time","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2016","Full Time","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2016","Full Time","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2016","Full Time","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2016","Full Time","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2016","Part Time","(0) in school","","","",""
"4 on scale 1-7","2016","Part Time","(1a) inadequately completed","","","",""
"4 on scale 1-7","2016","Part Time","(1b) general elementary school","","","",""
"4 on scale 1-7","2016","Part Time","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2016","Part Time","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2016","Part Time","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2016","Part Time","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2016","Part Time","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2016","Part Time","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2016","Part Time","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2016","Not Working","(0) in school","1","","",""
"4 on scale 1-7","2016","Not Working","(1a) inadequately completed","20","","",""
"4 on scale 1-7","2016","Not Working","(1b) general elementary school","5","","",""
"4 on scale 1-7","2016","Not Working","(1c) basic vocational qualification","2","","",""
"4 on scale 1-7","2016","Not Working","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2016","Not Working","(2a) intermediate vocational","1","","",""
"4 on scale 1-7","2016","Not Working","(2c_gen) general maturity certificate","8","","",""
"4 on scale 1-7","2016","Not Working","(2c_voc) vocational maturity certificate","3","","",""
"4 on scale 1-7","2016","Not Working","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2016","Not Working","(3b) higher tertiary education","9","","",""
"5 on scale 1-7","2016","Full Time","(0) in school","","","",""
"5 on scale 1-7","2016","Full Time","(1a) inadequately completed","","","",""
"5 on scale 1-7","2016","Full Time","(1b) general elementary school","","","",""
"5 on scale 1-7","2016","Full Time","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2016","Full Time","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2016","Full Time","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2016","Full Time","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2016","Full Time","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2016","Full Time","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2016","Full Time","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2016","Part Time","(0) in school","","","",""
"5 on scale 1-7","2016","Part Time","(1a) inadequately completed","","","",""
"5 on scale 1-7","2016","Part Time","(1b) general elementary school","","","",""
"5 on scale 1-7","2016","Part Time","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2016","Part Time","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2016","Part Time","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2016","Part Time","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2016","Part Time","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2016","Part Time","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2016","Part Time","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2016","Not Working","(0) in school","2","","",""
"5 on scale 1-7","2016","Not Working","(1a) inadequately completed","38","0.0474853003256871","0.0369011102628328","0.0580694903885414"
"5 on scale 1-7","2016","Not Working","(1b) general elementary school","28","","",""
"5 on scale 1-7","2016","Not Working","(1c) basic vocational qualification","4","","",""
"5 on scale 1-7","2016","Not Working","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2016","Not Working","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2016","Not Working","(2c_gen) general maturity certificate","16","","",""
"5 on scale 1-7","2016","Not Working","(2c_voc) vocational maturity certificate","9","","",""
"5 on scale 1-7","2016","Not Working","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2016","Not Working","(3b) higher tertiary education","17","","",""
"6 on scale 1-7","2016","Full Time","(0) in school","","","",""
"6 on scale 1-7","2016","Full Time","(1a) inadequately completed","","","",""
"6 on scale 1-7","2016","Full Time","(1b) general elementary school","","","",""
"6 on scale 1-7","2016","Full Time","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2016","Full Time","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2016","Full Time","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2016","Full Time","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2016","Full Time","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2016","Full Time","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2016","Full Time","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2016","Part Time","(0) in school","","","",""
"6 on scale 1-7","2016","Part Time","(1a) inadequately completed","","","",""
"6 on scale 1-7","2016","Part Time","(1b) general elementary school","","","",""
"6 on scale 1-7","2016","Part Time","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2016","Part Time","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2016","Part Time","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2016","Part Time","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2016","Part Time","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2016","Part Time","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2016","Part Time","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2016","Not Working","(0) in school","2","","",""
"6 on scale 1-7","2016","Not Working","(1a) inadequately completed","117","0.121271968979533","0.105025849354432","0.137518088604633"
"6 on scale 1-7","2016","Not Working","(1b) general elementary school","64","0.132306079722604","0.109129481594652","0.155482677850555"
"6 on scale 1-7","2016","Not Working","(1c) basic vocational qualification","12","","",""
"6 on scale 1-7","2016","Not Working","(2b) intermediate general qualification","6","","",""
"6 on scale 1-7","2016","Not Working","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2016","Not Working","(2c_gen) general maturity certificate","46","0.105988662281427","0.0821588679045681","0.129818456658285"
"6 on scale 1-7","2016","Not Working","(2c_voc) vocational maturity certificate","17","","",""
"6 on scale 1-7","2016","Not Working","(3a) lower tertiary education","1","","",""
"6 on scale 1-7","2016","Not Working","(3b) higher tertiary education","69","0.17287960575292","0.14615316245694","0.199606049048899"
"7 Strongly agree","2016","Full Time","(0) in school","","","",""
"7 Strongly agree","2016","Full Time","(1a) inadequately completed","","","",""
"7 Strongly agree","2016","Full Time","(1b) general elementary school","","","",""
"7 Strongly agree","2016","Full Time","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2016","Full Time","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2016","Full Time","(2a) intermediate vocational","","","",""
"7 Strongly agree","2016","Full Time","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2016","Full Time","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2016","Full Time","(3a) lower tertiary education","","","",""
"7 Strongly agree","2016","Full Time","(3b) higher tertiary education","","","",""
"7 Strongly agree","2016","Part Time","(0) in school","","","",""
"7 Strongly agree","2016","Part Time","(1a) inadequately completed","","","",""
"7 Strongly agree","2016","Part Time","(1b) general elementary school","","","",""
"7 Strongly agree","2016","Part Time","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2016","Part Time","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2016","Part Time","(2a) intermediate vocational","","","",""
"7 Strongly agree","2016","Part Time","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2016","Part Time","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2016","Part Time","(3a) lower tertiary education","","","",""
"7 Strongly agree","2016","Part Time","(3b) higher tertiary education","","","",""
"7 Strongly agree","2016","Not Working","(0) in school","27","","",""
"7 Strongly agree","2016","Not Working","(1a) inadequately completed","1366","0.778447345225465","0.757779495638829","0.799115194812102"
"7 Strongly agree","2016","Not Working","(1b) general elementary school","718","0.794019629851109","0.766356262163675","0.821682997538543"
"7 Strongly agree","2016","Not Working","(1c) basic vocational qualification","91","0.676702465715321","0.589294336721234","0.764110594709407"
"7 Strongly agree","2016","Not Working","(2b) intermediate general qualification","11","","",""
"7 Strongly agree","2016","Not Working","(2a) intermediate vocational","4","","",""
"7 Strongly agree","2016","Not Working","(2c_gen) general maturity certificate","565","0.749571530096189","0.716031189554388","0.783111870637989"
"7 Strongly agree","2016","Not Working","(2c_voc) vocational maturity certificate","81","0.59420086261641","0.503259537428382","0.685142187804437"
"7 Strongly agree","2016","Not Working","(3a) lower tertiary education","1","","",""
"7 Strongly agree","2016","Not Working","(3b) higher tertiary education","667","0.6842761009706","0.65142466665436","0.717127535286839"
"1 Strongly disagree","2017","Full Time","(0) in school","","","",""
"1 Strongly disagree","2017","Full Time","(1a) inadequately completed","","","",""
"1 Strongly disagree","2017","Full Time","(1b) general elementary school","","","",""
"1 Strongly disagree","2017","Full Time","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2017","Full Time","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2017","Full Time","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2017","Full Time","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2017","Full Time","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2017","Full Time","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2017","Full Time","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2017","Part Time","(0) in school","","","",""
"1 Strongly disagree","2017","Part Time","(1a) inadequately completed","","","",""
"1 Strongly disagree","2017","Part Time","(1b) general elementary school","","","",""
"1 Strongly disagree","2017","Part Time","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2017","Part Time","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2017","Part Time","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2017","Part Time","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2017","Part Time","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2017","Part Time","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2017","Part Time","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2017","Not Working","(0) in school","","","",""
"1 Strongly disagree","2017","Not Working","(1a) inadequately completed","3","","",""
"1 Strongly disagree","2017","Not Working","(1b) general elementary school","3","","",""
"1 Strongly disagree","2017","Not Working","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2017","Not Working","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2017","Not Working","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2017","Not Working","(2c_gen) general maturity certificate","2","","",""
"1 Strongly disagree","2017","Not Working","(2c_voc) vocational maturity certificate","1","","",""
"1 Strongly disagree","2017","Not Working","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2017","Not Working","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2017","Full Time","(0) in school","","","",""
"2 on scale 1-7 ","2017","Full Time","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2017","Full Time","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2017","Full Time","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2017","Full Time","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2017","Full Time","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2017","Full Time","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2017","Full Time","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2017","Full Time","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2017","Full Time","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2017","Part Time","(0) in school","","","",""
"2 on scale 1-7 ","2017","Part Time","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2017","Part Time","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2017","Part Time","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2017","Part Time","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2017","Part Time","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2017","Part Time","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2017","Part Time","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2017","Part Time","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2017","Part Time","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2017","Not Working","(0) in school","1","","",""
"2 on scale 1-7 ","2017","Not Working","(1a) inadequately completed","1","","",""
"2 on scale 1-7 ","2017","Not Working","(1b) general elementary school","1","","",""
"2 on scale 1-7 ","2017","Not Working","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2017","Not Working","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2017","Not Working","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2017","Not Working","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2017","Not Working","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2017","Not Working","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2017","Not Working","(3b) higher tertiary education","1","","",""
"3 on scale 1-7 ","2017","Full Time","(0) in school","","","",""
"3 on scale 1-7 ","2017","Full Time","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2017","Full Time","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2017","Full Time","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2017","Full Time","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2017","Full Time","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2017","Full Time","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2017","Full Time","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2017","Full Time","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2017","Full Time","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2017","Part Time","(0) in school","","","",""
"3 on scale 1-7 ","2017","Part Time","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2017","Part Time","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2017","Part Time","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2017","Part Time","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2017","Part Time","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2017","Part Time","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2017","Part Time","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2017","Part Time","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2017","Part Time","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2017","Not Working","(0) in school","1","","",""
"3 on scale 1-7 ","2017","Not Working","(1a) inadequately completed","2","","",""
"3 on scale 1-7 ","2017","Not Working","(1b) general elementary school","2","","",""
"3 on scale 1-7 ","2017","Not Working","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2017","Not Working","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2017","Not Working","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2017","Not Working","(2c_gen) general maturity certificate","4","","",""
"3 on scale 1-7 ","2017","Not Working","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2017","Not Working","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2017","Not Working","(3b) higher tertiary education","3","","",""
"4 on scale 1-7","2017","Full Time","(0) in school","","","",""
"4 on scale 1-7","2017","Full Time","(1a) inadequately completed","","","",""
"4 on scale 1-7","2017","Full Time","(1b) general elementary school","","","",""
"4 on scale 1-7","2017","Full Time","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2017","Full Time","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2017","Full Time","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2017","Full Time","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2017","Full Time","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2017","Full Time","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2017","Full Time","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2017","Part Time","(0) in school","","","",""
"4 on scale 1-7","2017","Part Time","(1a) inadequately completed","","","",""
"4 on scale 1-7","2017","Part Time","(1b) general elementary school","","","",""
"4 on scale 1-7","2017","Part Time","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2017","Part Time","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2017","Part Time","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2017","Part Time","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2017","Part Time","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2017","Part Time","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2017","Part Time","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2017","Not Working","(0) in school","1","","",""
"4 on scale 1-7","2017","Not Working","(1a) inadequately completed","16","","",""
"4 on scale 1-7","2017","Not Working","(1b) general elementary school","4","","",""
"4 on scale 1-7","2017","Not Working","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2017","Not Working","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2017","Not Working","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2017","Not Working","(2c_gen) general maturity certificate","3","","",""
"4 on scale 1-7","2017","Not Working","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2017","Not Working","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2017","Not Working","(3b) higher tertiary education","4","","",""
"5 on scale 1-7","2017","Full Time","(0) in school","","","",""
"5 on scale 1-7","2017","Full Time","(1a) inadequately completed","","","",""
"5 on scale 1-7","2017","Full Time","(1b) general elementary school","","","",""
"5 on scale 1-7","2017","Full Time","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2017","Full Time","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2017","Full Time","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2017","Full Time","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2017","Full Time","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2017","Full Time","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2017","Full Time","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2017","Part Time","(0) in school","","","",""
"5 on scale 1-7","2017","Part Time","(1a) inadequately completed","","","",""
"5 on scale 1-7","2017","Part Time","(1b) general elementary school","","","",""
"5 on scale 1-7","2017","Part Time","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2017","Part Time","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2017","Part Time","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2017","Part Time","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2017","Part Time","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2017","Part Time","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2017","Part Time","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2017","Not Working","(0) in school","2","","",""
"5 on scale 1-7","2017","Not Working","(1a) inadequately completed","33","0.0235598174598778","0.0150523745914074","0.0320672603283482"
"5 on scale 1-7","2017","Not Working","(1b) general elementary school","16","","",""
"5 on scale 1-7","2017","Not Working","(1c) basic vocational qualification","1","","",""
"5 on scale 1-7","2017","Not Working","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2017","Not Working","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2017","Not Working","(2c_gen) general maturity certificate","12","","",""
"5 on scale 1-7","2017","Not Working","(2c_voc) vocational maturity certificate","4","","",""
"5 on scale 1-7","2017","Not Working","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2017","Not Working","(3b) higher tertiary education","11","","",""
"6 on scale 1-7","2017","Full Time","(0) in school","","","",""
"6 on scale 1-7","2017","Full Time","(1a) inadequately completed","","","",""
"6 on scale 1-7","2017","Full Time","(1b) general elementary school","","","",""
"6 on scale 1-7","2017","Full Time","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2017","Full Time","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2017","Full Time","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2017","Full Time","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2017","Full Time","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2017","Full Time","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2017","Full Time","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2017","Part Time","(0) in school","","","",""
"6 on scale 1-7","2017","Part Time","(1a) inadequately completed","","","",""
"6 on scale 1-7","2017","Part Time","(1b) general elementary school","","","",""
"6 on scale 1-7","2017","Part Time","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2017","Part Time","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2017","Part Time","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2017","Part Time","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2017","Part Time","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2017","Part Time","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2017","Part Time","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2017","Not Working","(0) in school","2","","",""
"6 on scale 1-7","2017","Not Working","(1a) inadequately completed","130","0.112177429465257","0.0944760915874512","0.129878767343062"
"6 on scale 1-7","2017","Not Working","(1b) general elementary school","68","0.123847066616224","0.0963922626364832","0.151301870595965"
"6 on scale 1-7","2017","Not Working","(1c) basic vocational qualification","6","","",""
"6 on scale 1-7","2017","Not Working","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2017","Not Working","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2017","Not Working","(2c_gen) general maturity certificate","41","0.12951883525807","0.0960222456054003","0.163015424910739"
"6 on scale 1-7","2017","Not Working","(2c_voc) vocational maturity certificate","13","","",""
"6 on scale 1-7","2017","Not Working","(3a) lower tertiary education","","","",""
