"hgowner","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"3","2014","Brandenburg","Couple + C. LE 16 ","5","","",""
"3","2014","Brandenburg","Couple + C. GT 16 ","","","",""
"3","2014","Brandenburg","Couple + C. LE and GT 16","","","",""
"3","2014","Mecklenburg-Western Pomerania","1-pers.-HH","5","","",""
"3","2014","Mecklenburg-Western Pomerania","(Married) couple without C. ","8","","",""
"3","2014","Mecklenburg-Western Pomerania","Single parent ","1","","",""
"3","2014","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","6","","",""
"3","2014","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"3","2014","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"3","2014","Saxony","1-pers.-HH","9","","",""
"3","2014","Saxony","(Married) couple without C. ","11","","",""
"3","2014","Saxony","Single parent ","","","",""
"3","2014","Saxony","Couple + C. LE 16 ","5","","",""
"3","2014","Saxony","Couple + C. GT 16 ","7","","",""
"3","2014","Saxony","Couple + C. LE and GT 16","","","",""
"3","2014","Saxony-Anhalt","1-pers.-HH","3","","",""
"3","2014","Saxony-Anhalt","(Married) couple without C. ","4","","",""
"3","2014","Saxony-Anhalt","Single parent ","1","","",""
"3","2014","Saxony-Anhalt","Couple + C. LE 16 ","4","","",""
"3","2014","Saxony-Anhalt","Couple + C. GT 16 ","1","","",""
"3","2014","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"3","2014","Thuringia","1-pers.-HH","6","","",""
"3","2014","Thuringia","(Married) couple without C. ","7","","",""
"3","2014","Thuringia","Single parent ","","","",""
"3","2014","Thuringia","Couple + C. LE 16 ","4","","",""
"3","2014","Thuringia","Couple + C. GT 16 ","","","",""
"3","2014","Thuringia","Couple + C. LE and GT 16","","","",""
"4","2014","Schleswig-Holstein","1-pers.-HH","","","",""
"4","2014","Schleswig-Holstein","(Married) couple without C. ","","","",""
"4","2014","Schleswig-Holstein","Single parent ","","","",""
"4","2014","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"4","2014","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"4","2014","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"4","2014","Hamburg","1-pers.-HH","","","",""
"4","2014","Hamburg","(Married) couple without C. ","","","",""
"4","2014","Hamburg","Single parent ","","","",""
"4","2014","Hamburg","Couple + C. LE 16 ","","","",""
"4","2014","Hamburg","Couple + C. GT 16 ","","","",""
"4","2014","Hamburg","Couple + C. LE and GT 16","","","",""
"4","2014","Lower Saxony","1-pers.-HH","","","",""
"4","2014","Lower Saxony","(Married) couple without C. ","","","",""
"4","2014","Lower Saxony","Single parent ","","","",""
"4","2014","Lower Saxony","Couple + C. LE 16 ","","","",""
"4","2014","Lower Saxony","Couple + C. GT 16 ","","","",""
"4","2014","Lower Saxony","Couple + C. LE and GT 16","","","",""
"4","2014","Bremen","1-pers.-HH","","","",""
"4","2014","Bremen","(Married) couple without C. ","","","",""
"4","2014","Bremen","Single parent ","","","",""
"4","2014","Bremen","Couple + C. LE 16 ","","","",""
"4","2014","Bremen","Couple + C. GT 16 ","","","",""
"4","2014","Bremen","Couple + C. LE and GT 16","","","",""
"4","2014","North Rhine-Westphalia","1-pers.-HH","","","",""
"4","2014","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"4","2014","North Rhine-Westphalia","Single parent ","","","",""
"4","2014","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"4","2014","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"4","2014","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"4","2014","Hesse","1-pers.-HH","","","",""
"4","2014","Hesse","(Married) couple without C. ","","","",""
"4","2014","Hesse","Single parent ","","","",""
"4","2014","Hesse","Couple + C. LE 16 ","","","",""
"4","2014","Hesse","Couple + C. GT 16 ","","","",""
"4","2014","Hesse","Couple + C. LE and GT 16","","","",""
"4","2014","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"4","2014","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"4","2014","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"4","2014","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"4","2014","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"4","2014","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"4","2014","Baden-Württemberg","1-pers.-HH","","","",""
"4","2014","Baden-Württemberg","(Married) couple without C. ","","","",""
"4","2014","Baden-Württemberg","Single parent ","","","",""
"4","2014","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"4","2014","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"4","2014","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"4","2014","Bavaria","1-pers.-HH","","","",""
"4","2014","Bavaria","(Married) couple without C. ","","","",""
"4","2014","Bavaria","Single parent ","","","",""
"4","2014","Bavaria","Couple + C. LE 16 ","","","",""
"4","2014","Bavaria","Couple + C. GT 16 ","","","",""
"4","2014","Bavaria","Couple + C. LE and GT 16","","","",""
"4","2014","Berlin","1-pers.-HH","","","",""
"4","2014","Berlin","(Married) couple without C. ","","","",""
"4","2014","Berlin","Single parent ","","","",""
"4","2014","Berlin","Couple + C. LE 16 ","","","",""
"4","2014","Berlin","Couple + C. GT 16 ","","","",""
"4","2014","Berlin","Couple + C. LE and GT 16","","","",""
"4","2014","Brandenburg","1-pers.-HH","1","","",""
"4","2014","Brandenburg","(Married) couple without C. ","","","",""
"4","2014","Brandenburg","Single parent ","","","",""
"4","2014","Brandenburg","Couple + C. LE 16 ","","","",""
"4","2014","Brandenburg","Couple + C. GT 16 ","","","",""
"4","2014","Brandenburg","Couple + C. LE and GT 16","","","",""
"4","2014","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"4","2014","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"4","2014","Mecklenburg-Western Pomerania","Single parent ","","","",""
"4","2014","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"4","2014","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"4","2014","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"4","2014","Saxony","1-pers.-HH","","","",""
"4","2014","Saxony","(Married) couple without C. ","2","","",""
"4","2014","Saxony","Single parent ","","","",""
"4","2014","Saxony","Couple + C. LE 16 ","","","",""
"4","2014","Saxony","Couple + C. GT 16 ","","","",""
"4","2014","Saxony","Couple + C. LE and GT 16","","","",""
"4","2014","Saxony-Anhalt","1-pers.-HH","","","",""
"4","2014","Saxony-Anhalt","(Married) couple without C. ","","","",""
"4","2014","Saxony-Anhalt","Single parent ","","","",""
"4","2014","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"4","2014","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"4","2014","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"4","2014","Thuringia","1-pers.-HH","","","",""
"4","2014","Thuringia","(Married) couple without C. ","","","",""
"4","2014","Thuringia","Single parent ","","","",""
"4","2014","Thuringia","Couple + C. LE 16 ","","","",""
"4","2014","Thuringia","Couple + C. GT 16 ","","","",""
"4","2014","Thuringia","Couple + C. LE and GT 16","","","",""
"5","2014","Schleswig-Holstein","1-pers.-HH","3","","",""
"5","2014","Schleswig-Holstein","(Married) couple without C. ","","","",""
"5","2014","Schleswig-Holstein","Single parent ","","","",""
"5","2014","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"5","2014","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"5","2014","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"5","2014","Hamburg","1-pers.-HH","1","","",""
"5","2014","Hamburg","(Married) couple without C. ","","","",""
"5","2014","Hamburg","Single parent ","","","",""
"5","2014","Hamburg","Couple + C. LE 16 ","","","",""
"5","2014","Hamburg","Couple + C. GT 16 ","","","",""
"5","2014","Hamburg","Couple + C. LE and GT 16","","","",""
"5","2014","Lower Saxony","1-pers.-HH","4","","",""
"5","2014","Lower Saxony","(Married) couple without C. ","","","",""
"5","2014","Lower Saxony","Single parent ","","","",""
"5","2014","Lower Saxony","Couple + C. LE 16 ","","","",""
"5","2014","Lower Saxony","Couple + C. GT 16 ","","","",""
"5","2014","Lower Saxony","Couple + C. LE and GT 16","","","",""
"5","2014","Bremen","1-pers.-HH","2","","",""
"5","2014","Bremen","(Married) couple without C. ","","","",""
"5","2014","Bremen","Single parent ","","","",""
"5","2014","Bremen","Couple + C. LE 16 ","","","",""
"5","2014","Bremen","Couple + C. GT 16 ","","","",""
"5","2014","Bremen","Couple + C. LE and GT 16","","","",""
"5","2014","North Rhine-Westphalia","1-pers.-HH","7","","",""
"5","2014","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"5","2014","North Rhine-Westphalia","Single parent ","","","",""
"5","2014","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"5","2014","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"5","2014","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"5","2014","Hesse","1-pers.-HH","1","","",""
"5","2014","Hesse","(Married) couple without C. ","","","",""
"5","2014","Hesse","Single parent ","","","",""
"5","2014","Hesse","Couple + C. LE 16 ","","","",""
"5","2014","Hesse","Couple + C. GT 16 ","","","",""
"5","2014","Hesse","Couple + C. LE and GT 16","","","",""
"5","2014","Rhineland-Palatinate,Saarland","1-pers.-HH","1","","",""
"5","2014","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"5","2014","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"5","2014","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"5","2014","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"5","2014","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"5","2014","Baden-Württemberg","1-pers.-HH","6","","",""
"5","2014","Baden-Württemberg","(Married) couple without C. ","","","",""
"5","2014","Baden-Württemberg","Single parent ","","","",""
"5","2014","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"5","2014","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"5","2014","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"5","2014","Bavaria","1-pers.-HH","4","","",""
"5","2014","Bavaria","(Married) couple without C. ","1","","",""
"5","2014","Bavaria","Single parent ","","","",""
"5","2014","Bavaria","Couple + C. LE 16 ","","","",""
"5","2014","Bavaria","Couple + C. GT 16 ","","","",""
"5","2014","Bavaria","Couple + C. LE and GT 16","","","",""
"5","2014","Berlin","1-pers.-HH","1","","",""
"5","2014","Berlin","(Married) couple without C. ","","","",""
"5","2014","Berlin","Single parent ","","","",""
"5","2014","Berlin","Couple + C. LE 16 ","","","",""
"5","2014","Berlin","Couple + C. GT 16 ","","","",""
"5","2014","Berlin","Couple + C. LE and GT 16","","","",""
"5","2014","Brandenburg","1-pers.-HH","2","","",""
"5","2014","Brandenburg","(Married) couple without C. ","","","",""
"5","2014","Brandenburg","Single parent ","","","",""
"5","2014","Brandenburg","Couple + C. LE 16 ","","","",""
"5","2014","Brandenburg","Couple + C. GT 16 ","","","",""
"5","2014","Brandenburg","Couple + C. LE and GT 16","","","",""
"5","2014","Mecklenburg-Western Pomerania","1-pers.-HH","1","","",""
"5","2014","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"5","2014","Mecklenburg-Western Pomerania","Single parent ","","","",""
"5","2014","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"5","2014","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"5","2014","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"5","2014","Saxony","1-pers.-HH","3","","",""
"5","2014","Saxony","(Married) couple without C. ","","","",""
"5","2014","Saxony","Single parent ","","","",""
"5","2014","Saxony","Couple + C. LE 16 ","","","",""
"5","2014","Saxony","Couple + C. GT 16 ","","","",""
"5","2014","Saxony","Couple + C. LE and GT 16","","","",""
"5","2014","Saxony-Anhalt","1-pers.-HH","1","","",""
"5","2014","Saxony-Anhalt","(Married) couple without C. ","","","",""
"5","2014","Saxony-Anhalt","Single parent ","","","",""
"5","2014","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"5","2014","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"5","2014","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"5","2014","Thuringia","1-pers.-HH","2","","",""
"5","2014","Thuringia","(Married) couple without C. ","2","","",""
"5","2014","Thuringia","Single parent ","","","",""
"5","2014","Thuringia","Couple + C. LE 16 ","","","",""
"5","2014","Thuringia","Couple + C. GT 16 ","","","",""
"5","2014","Thuringia","Couple + C. LE and GT 16","","","",""
"1","2015","Schleswig-Holstein","1-pers.-HH","38","0.305531096114199","0.229499755912909","0.381562436315489"
"1","2015","Schleswig-Holstein","(Married) couple without C. ","151","0.67149285304204","0.613272987883977","0.729712718200104"
"1","2015","Schleswig-Holstein","Single parent ","27","","",""
"1","2015","Schleswig-Holstein","Couple + C. LE 16 ","135","0.570105515449855","0.508615163983927","0.631595866915783"
"1","2015","Schleswig-Holstein","Couple + C. GT 16 ","77","0.907892020581156","0.852841569036006","0.962942472126306"
"1","2015","Schleswig-Holstein","Couple + C. LE and GT 16","24","","",""
"1","2015","Hamburg","1-pers.-HH","7","","",""
"1","2015","Hamburg","(Married) couple without C. ","65","0.466190674469135","0.38355664278441","0.54882470615386"
"1","2015","Hamburg","Single parent ","6","","",""
"1","2015","Hamburg","Couple + C. LE 16 ","31","0.203048973650194","0.12920554016692","0.276892407133467"
"1","2015","Hamburg","Couple + C. GT 16 ","24","","",""
"1","2015","Hamburg","Couple + C. LE and GT 16","10","","",""
"1","2015","Lower Saxony","1-pers.-HH","101","0.37450623773148","0.320366029396014","0.428646446066947"
"1","2015","Lower Saxony","(Married) couple without C. ","499","0.684013977372284","0.651429471550198","0.71659848319437"
"1","2015","Lower Saxony","Single parent ","86","0.349341668382386","0.29329789275466","0.405385444010112"
"1","2015","Lower Saxony","Couple + C. LE 16 ","341","0.542873759568886","0.505040089052628","0.580707430085144"
"1","2015","Lower Saxony","Couple + C. GT 16 ","204","0.767399332488827","0.71764574587904","0.817152919098615"
"1","2015","Lower Saxony","Couple + C. LE and GT 16","202","0.690323836598549","0.636455297591738","0.74419237560536"
"1","2015","Bremen","1-pers.-HH","6","","",""
"1","2015","Bremen","(Married) couple without C. ","23","","",""
"1","2015","Bremen","Single parent ","3","","",""
"1","2015","Bremen","Couple + C. LE 16 ","20","","",""
"1","2015","Bremen","Couple + C. GT 16 ","11","","",""
"1","2015","Bremen","Couple + C. LE and GT 16","6","","",""
"1","2015","North Rhine-Westphalia","1-pers.-HH","169","0.273338120006164","0.239865413802662","0.306810826209666"
"1","2015","North Rhine-Westphalia","(Married) couple without C. ","778","0.538662786068134","0.513282780094557","0.564042792041712"
"1","2015","North Rhine-Westphalia","Single parent ","119","0.21305844487114","0.179175021962352","0.246941867779928"
"1","2015","North Rhine-Westphalia","Couple + C. LE 16 ","626","0.519418813726868","0.494143301510567","0.544694325943169"
"1","2015","North Rhine-Westphalia","Couple + C. GT 16 ","469","0.703336164950813","0.670924629926444","0.735747699975182"
"1","2015","North Rhine-Westphalia","Couple + C. LE and GT 16","308","0.623004414263501","0.583218956655678","0.662789871871323"
"1","2015","Hesse","1-pers.-HH","69","0.30022003250851","0.244072756003279","0.356367309013742"
"1","2015","Hesse","(Married) couple without C. ","285","0.568530195837952","0.525796031876401","0.611264359799502"
"1","2015","Hesse","Single parent ","55","0.359111723573953","0.288436463852498","0.429786983295409"
"1","2015","Hesse","Couple + C. LE 16 ","243","0.547430331256146","0.504441897050081","0.590418765462212"
"1","2015","Hesse","Couple + C. GT 16 ","117","0.659520376493797","0.594652328026795","0.7243884249608"
"1","2015","Hesse","Couple + C. LE and GT 16","83","0.543163797238967","0.469360675671243","0.616966918806692"
"1","2015","Rhineland-Palatinate,Saarland","1-pers.-HH","78","0.333233416701604","0.2720488549705","0.394417978432708"
"1","2015","Rhineland-Palatinate,Saarland","(Married) couple without C. ","287","0.632291597185275","0.5884183697876","0.67616482458295"
"1","2015","Rhineland-Palatinate,Saarland","Single parent ","54","0.403886910679237","0.327618666696936","0.480155154661537"
"1","2015","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","216","0.569703466395362","0.519524623244285","0.619882309546439"
"1","2015","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","109","0.721369635658134","0.652754596219236","0.789984675097031"
"1","2015","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","113","0.612518310906951","0.54114978843176","0.683886833382142"
"1","2015","Baden-Württemberg","1-pers.-HH","129","0.367214165604395","0.319063109883219","0.415365221325571"
"1","2015","Baden-Württemberg","(Married) couple without C. ","536","0.629014186723535","0.596896291705564","0.661132081741507"
"1","2015","Baden-Württemberg","Single parent ","72","0.331732360046007","0.27360013374018","0.389864586351835"
"1","2015","Baden-Württemberg","Couple + C. LE 16 ","503","0.606063415237336","0.574506796116394","0.637620034358277"
"1","2015","Baden-Württemberg","Couple + C. GT 16 ","285","0.719865934194941","0.676661052921031","0.763070815468852"
"1","2015","Baden-Württemberg","Couple + C. LE and GT 16","229","0.64547178064347","0.595283835769264","0.695659725517675"
"1","2015","Bavaria","1-pers.-HH","193","0.377023986851933","0.338309812758081","0.415738160945784"
"1","2015","Bavaria","(Married) couple without C. ","653","0.550209040531949","0.5224528581027","0.577965222961197"
"1","2015","Bavaria","Single parent ","118","0.362953021501583","0.315230132610184","0.410675910392982"
"1","2015","Bavaria","Couple + C. LE 16 ","567","0.510235170511392","0.481405738116834","0.53906460290595"
"1","2015","Bavaria","Couple + C. GT 16 ","436","0.828954597538287","0.797960596982848","0.859948598093726"
"1","2015","Bavaria","Couple + C. LE and GT 16","271","0.66951680461887","0.625464719736851","0.713568889500889"
"1","2015","Berlin","1-pers.-HH","24","","",""
"1","2015","Berlin","(Married) couple without C. ","76","0.279252702184112","0.22947200237563","0.329033401992593"
"1","2015","Berlin","Single parent ","15","","",""
"1","2015","Berlin","Couple + C. LE 16 ","46","0.225922983639383","0.170788381118378","0.281057586160387"
"1","2015","Berlin","Couple + C. GT 16 ","29","","",""
"1","2015","Berlin","Couple + C. LE and GT 16","6","","",""
"1","2015","Brandenburg","1-pers.-HH","39","0.248761567582109","0.177153061323129","0.320370073841088"
"1","2015","Brandenburg","(Married) couple without C. ","225","0.59820293798957","0.550573162362983","0.645832713616158"
"1","2015","Brandenburg","Single parent ","25","","",""
"1","2015","Brandenburg","Couple + C. LE 16 ","86","0.521842075481105","0.453295110174451","0.590389040787759"
"1","2015","Brandenburg","Couple + C. GT 16 ","41","0.69652429213665","0.597013252126438","0.796035332146863"
"1","2015","Brandenburg","Couple + C. LE and GT 16","45","0.492907074178548","0.375788608943588","0.610025539413509"
"1","2015","Mecklenburg-Western Pomerania","1-pers.-HH","13","","",""
"1","2015","Mecklenburg-Western Pomerania","(Married) couple without C. ","101","0.509002399987633","0.440899984180079","0.577104815795186"
"1","2015","Mecklenburg-Western Pomerania","Single parent ","6","","",""
"1","2015","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","46","0.415099903799701","0.325816174324657","0.504383633274746"
"1","2015","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","22","","",""
"1","2015","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","19","","",""
"1","2015","Saxony","1-pers.-HH","51","0.205230359775576","0.154965591089166","0.255495128461986"
"1","2015","Saxony","(Married) couple without C. ","222","0.389236908393347","0.348817906330153","0.429655910456541"
"1","2015","Saxony","Single parent ","23","","",""
"1","2015","Saxony","Couple + C. LE 16 ","152","0.427452989646874","0.37439819807693","0.480507781216817"
"1","2015","Saxony","Couple + C. GT 16 ","107","0.589074463210415","0.5161798005751","0.661969125845729"
"1","2015","Saxony","Couple + C. LE and GT 16","65","0.797447551786325","0.722681161311107","0.872213942261543"
"1","2015","Saxony-Anhalt","1-pers.-HH","33","0.225910578014951","0.159863808474558","0.291957347555343"
"1","2015","Saxony-Anhalt","(Married) couple without C. ","173","0.497264537601135","0.443882315805873","0.550646759396398"
"1","2015","Saxony-Anhalt","Single parent ","23","","",""
"1","2015","Saxony-Anhalt","Couple + C. LE 16 ","82","0.544755742952135","0.470332770083678","0.619178715820592"
"1","2015","Saxony-Anhalt","Couple + C. GT 16 ","53","0.805661414525665","0.718953468530665","0.892369360520666"
"1","2015","Saxony-Anhalt","Couple + C. LE and GT 16","36","0.693909769870666","0.58099926766944","0.806820272071892"
"1","2015","Thuringia","1-pers.-HH","41","0.23924163092413","0.17354662890999","0.30493663293827"
"1","2015","Thuringia","(Married) couple without C. ","187","0.509982163360778","0.45848571901526","0.561478607706295"
"1","2015","Thuringia","Single parent ","13","","",""
"1","2015","Thuringia","Couple + C. LE 16 ","95","0.428721348277122","0.362103329437005","0.49533936711724"
"1","2015","Thuringia","Couple + C. GT 16 ","85","0.710366015729259","0.626733585526524","0.793998445931993"
"1","2015","Thuringia","Couple + C. LE and GT 16","38","0.838436134887781","0.746822659819163","0.930049609956398"
"2","2015","Schleswig-Holstein","1-pers.-HH","97","0.652892162202308","0.574315880756178","0.731468443648439"
"2","2015","Schleswig-Holstein","(Married) couple without C. ","97","0.314135253951039","0.256597134186753","0.371673373715326"
"2","2015","Schleswig-Holstein","Single parent ","71","0.748757858855512","0.662885776790291","0.834629940920734"
"2","2015","Schleswig-Holstein","Couple + C. LE 16 ","111","0.415490646954839","0.354280309204342","0.476700984705335"
"2","2015","Schleswig-Holstein","Couple + C. GT 16 ","29","","",""
"2","2015","Schleswig-Holstein","Couple + C. LE and GT 16","30","0.319930877467587","0.195520726210145","0.444341028725029"
"2","2015","Hamburg","1-pers.-HH","62","0.820733246394621","0.731511687574273","0.909954805214969"
"2","2015","Hamburg","(Married) couple without C. ","74","0.527365985021355","0.444666535737305","0.610065434305405"
"2","2015","Hamburg","Single parent ","38","0.759745842067119","0.633507473015841","0.885984211118397"
"2","2015","Hamburg","Couple + C. LE 16 ","83","0.796951026349806","0.723107592866533","0.87079445983308"
"2","2015","Hamburg","Couple + C. GT 16 ","23","","",""
"2","2015","Hamburg","Couple + C. LE and GT 16","31","0.574056209033086","0.42269676705755","0.725415651008622"
"2","2015","Lower Saxony","1-pers.-HH","189","0.584911987529967","0.529793884785237","0.640030090274696"
"2","2015","Lower Saxony","(Married) couple without C. ","272","0.303591388859906","0.27136426818854","0.335818509531271"
"2","2015","Lower Saxony","Single parent ","190","0.648093460524395","0.591955299563025","0.704231621485766"
"2","2015","Lower Saxony","Couple + C. LE 16 ","319","0.436850128649656","0.399180685087674","0.474519572211637"
"2","2015","Lower Saxony","Couple + C. GT 16 ","71","0.229446718834993","0.179930158445801","0.278963279224185"
"2","2015","Lower Saxony","Couple + C. LE and GT 16","81","0.309676163401451","0.25580762439464","0.363544702408262"
"2","2015","Bremen","1-pers.-HH","22","","",""
"2","2015","Bremen","(Married) couple without C. ","19","","",""
"2","2015","Bremen","Single parent ","32","0.824293823825214","0.698213125527569","0.950374522122859"
"2","2015","Bremen","Couple + C. LE 16 ","21","","",""
"2","2015","Bremen","Couple + C. GT 16 ","7","","",""
"2","2015","Bremen","Couple + C. LE and GT 16","17","","",""
"2","2015","North Rhine-Westphalia","1-pers.-HH","477","0.678519294026992","0.643441433858591","0.713597154195392"
"2","2015","North Rhine-Westphalia","(Married) couple without C. ","691","0.44915630471931","0.423832034975243","0.474480574463377"
"2","2015","North Rhine-Westphalia","Single parent ","434","0.761865280651777","0.726618690292358","0.797111871011195"
"2","2015","North Rhine-Westphalia","Couple + C. LE 16 ","864","0.474215619482513","0.448954679191686","0.499476559773339"
"2","2015","North Rhine-Westphalia","Couple + C. GT 16 ","294","0.296663835049187","0.264252300024818","0.329075370073556"
"2","2015","North Rhine-Westphalia","Couple + C. LE and GT 16","259","0.367374037505419","0.32779744499339","0.406950630017448"
"2","2015","Hesse","1-pers.-HH","168","0.622611704001496","0.563232966133503","0.681990441869489"
"2","2015","Hesse","(Married) couple without C. ","219","0.412661395756742","0.370183359134498","0.455139432378986"
"2","2015","Hesse","Single parent ","119","0.633192312941386","0.562193924829518","0.704190701053253"
"2","2015","Hesse","Couple + C. LE 16 ","268","0.450252066205401","0.407283176031265","0.493220956379536"
"2","2015","Hesse","Couple + C. GT 16 ","86","0.322645047145307","0.258650669885802","0.386639424404812"
"2","2015","Hesse","Couple + C. LE and GT 16","92","0.456836202761032","0.383033081193308","0.530639324328756"
"2","2015","Rhineland-Palatinate,Saarland","1-pers.-HH","136","0.623494264869441","0.560604105245613","0.68638442449327"
"2","2015","Rhineland-Palatinate,Saarland","(Married) couple without C. ","171","0.335858465494503","0.292885277720124","0.378831653268882"
"2","2015","Rhineland-Palatinate,Saarland","Single parent ","97","0.472420481055049","0.394821172522646","0.550019789587453"
"2","2015","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","156","0.421141042615428","0.371101601216041","0.471180484014814"
"2","2015","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","55","0.278630364341866","0.210015324902969","0.347245403780764"
"2","2015","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","66","0.387481689093049","0.316113166617858","0.45885021156824"
"2","2015","Baden-Württemberg","1-pers.-HH","232","0.582337637146587","0.533074980733582","0.631600293559593"
"2","2015","Baden-Württemberg","(Married) couple without C. ","317","0.350705813259562","0.318978708509826","0.382432918009298"
"2","2015","Baden-Württemberg","Single parent ","179","0.665991124290472","0.607759212957383","0.72422303562356"
"2","2015","Baden-Württemberg","Couple + C. LE 16 ","417","0.393339792982865","0.361791564836089","0.42488802112964"
"2","2015","Baden-Württemberg","Couple + C. GT 16 ","128","0.278464655038987","0.235338783272366","0.321590526805609"
"2","2015","Baden-Württemberg","Couple + C. LE and GT 16","120","0.35452821935653","0.304340274482325","0.404716164230736"
"2","2015","Bavaria","1-pers.-HH","372","0.584766179260211","0.54540325736453","0.624129101155892"
"2","2015","Bavaria","(Married) couple without C. ","567","0.441681054438565","0.413974272977523","0.469387835899607"
"2","2015","Bavaria","Single parent ","269","0.630817974064965","0.582923204121492","0.678712744008438"
"2","2015","Bavaria","Couple + C. LE 16 ","581","0.485525062286374","0.456701673694731","0.514348450878016"
"2","2015","Bavaria","Couple + C. GT 16 ","128","0.169540583770919","0.138655228200988","0.200425939340851"
"2","2015","Bavaria","Couple + C. LE and GT 16","167","0.33048319538113","0.286431110499111","0.374535280263149"
"2","2015","Berlin","1-pers.-HH","191","0.835588133996345","0.787686879848262","0.883489388144428"
"2","2015","Berlin","(Married) couple without C. ","231","0.693053477469923","0.641875216296633","0.744231738643213"
"2","2015","Berlin","Single parent ","98","0.853690606221321","0.788528483116716","0.918852729325926"
"2","2015","Berlin","Couple + C. LE 16 ","172","0.750118599645296","0.693038609846908","0.807198589443684"
"2","2015","Berlin","Couple + C. GT 16 ","29","","",""
"2","2015","Berlin","Couple + C. LE and GT 16","40","0.689857405847557","0.556188760043324","0.823526051651789"
"2","2015","Brandenburg","1-pers.-HH","92","0.718315820529718","0.643804370173714","0.792827270885722"
"2","2015","Brandenburg","(Married) couple without C. ","176","0.384082138141558","0.336829687055487","0.431334589227629"
"2","2015","Brandenburg","Single parent ","71","0.675773035925212","0.582138196755547","0.769407875094878"
"2","2015","Brandenburg","Couple + C. LE 16 ","112","0.456585389104911","0.388232060573841","0.524938717635981"
"2","2015","Brandenburg","Couple + C. GT 16 ","41","0.30347570786335","0.203964667853137","0.402986747873563"
"2","2015","Brandenburg","Couple + C. LE and GT 16","25","","",""
