"hgowner","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"2","1987","Hesse","West Germany","661","0.524636889745873","0.494545142348779","0.554728637142967"
"2","1987","Hesse","East Germany","","","",""
"2","1987","Rhineland-Palatinate,Saarland","West Germany","312","0.367120652207058","0.333096620683445","0.401144683730671"
"2","1987","Rhineland-Palatinate,Saarland","East Germany","","","",""
"2","1987","Baden-Württemberg","West Germany","1096","0.444880382100694","0.42298562612346","0.466775138077927"
"2","1987","Baden-Württemberg","East Germany","","","",""
"2","1987","Bavaria","West Germany","863","0.451833608643833","0.428415931192302","0.475251286095365"
"2","1987","Bavaria","East Germany","","","",""
"2","1987","Berlin","West Germany","333","0.89281554091339","0.861079814777953","0.924551267048828"
"2","1987","Berlin","East Germany","","","",""
"2","1987","Brandenburg","West Germany","","","",""
"2","1987","Brandenburg","East Germany","","","",""
"2","1987","Mecklenburg-Western Pomerania","West Germany","","","",""
"2","1987","Mecklenburg-Western Pomerania","East Germany","","","",""
"2","1987","Saxony","West Germany","","","",""
"2","1987","Saxony","East Germany","","","",""
"2","1987","Saxony-Anhalt","West Germany","","","",""
"2","1987","Saxony-Anhalt","East Germany","","","",""
"2","1987","Thuringia","West Germany","","","",""
"2","1987","Thuringia","East Germany","","","",""
"3","1987","Schleswig-Holstein","West Germany","6","","",""
"3","1987","Schleswig-Holstein","East Germany","","","",""
"3","1987","Hamburg","West Germany","4","","",""
"3","1987","Hamburg","East Germany","","","",""
"3","1987","Lower Saxony","West Germany","20","","",""
"3","1987","Lower Saxony","East Germany","","","",""
"3","1987","Bremen","West Germany","","","",""
"3","1987","Bremen","East Germany","","","",""
"3","1987","North Rhine-Westphalia","West Germany","42","0.01650183830997","0.0118148395844139","0.0211888370355262"
"3","1987","North Rhine-Westphalia","East Germany","","","",""
"3","1987","Hesse","West Germany","24","","",""
"3","1987","Hesse","East Germany","","","",""
"3","1987","Rhineland-Palatinate,Saarland","West Germany","17","","",""
"3","1987","Rhineland-Palatinate,Saarland","East Germany","","","",""
"3","1987","Baden-Württemberg","West Germany","55","0.0274911852546755","0.0202872682730892","0.0346951022362617"
"3","1987","Baden-Württemberg","East Germany","","","",""
"3","1987","Bavaria","West Germany","34","0.0215827204287008","0.0147449659751209","0.0284204748822807"
"3","1987","Bavaria","East Germany","","","",""
"3","1987","Berlin","West Germany","5","","",""
"3","1987","Berlin","East Germany","","","",""
"3","1987","Brandenburg","West Germany","","","",""
"3","1987","Brandenburg","East Germany","","","",""
"3","1987","Mecklenburg-Western Pomerania","West Germany","","","",""
"3","1987","Mecklenburg-Western Pomerania","East Germany","","","",""
"3","1987","Saxony","West Germany","","","",""
"3","1987","Saxony","East Germany","","","",""
"3","1987","Saxony-Anhalt","West Germany","","","",""
"3","1987","Saxony-Anhalt","East Germany","","","",""
"3","1987","Thuringia","West Germany","","","",""
"3","1987","Thuringia","East Germany","","","",""
"4","1987","Schleswig-Holstein","West Germany","","","",""
"4","1987","Schleswig-Holstein","East Germany","","","",""
"4","1987","Hamburg","West Germany","","","",""
"4","1987","Hamburg","East Germany","","","",""
"4","1987","Lower Saxony","West Germany","","","",""
"4","1987","Lower Saxony","East Germany","","","",""
"4","1987","Bremen","West Germany","","","",""
"4","1987","Bremen","East Germany","","","",""
"4","1987","North Rhine-Westphalia","West Germany","1","","",""
"4","1987","North Rhine-Westphalia","East Germany","","","",""
"4","1987","Hesse","West Germany","2","","",""
"4","1987","Hesse","East Germany","","","",""
"4","1987","Rhineland-Palatinate,Saarland","West Germany","","","",""
"4","1987","Rhineland-Palatinate,Saarland","East Germany","","","",""
"4","1987","Baden-Württemberg","West Germany","2","","",""
"4","1987","Baden-Württemberg","East Germany","","","",""
"4","1987","Bavaria","West Germany","","","",""
"4","1987","Bavaria","East Germany","","","",""
"4","1987","Berlin","West Germany","","","",""
"4","1987","Berlin","East Germany","","","",""
"4","1987","Brandenburg","West Germany","","","",""
"4","1987","Brandenburg","East Germany","","","",""
"4","1987","Mecklenburg-Western Pomerania","West Germany","","","",""
"4","1987","Mecklenburg-Western Pomerania","East Germany","","","",""
"4","1987","Saxony","West Germany","","","",""
"4","1987","Saxony","East Germany","","","",""
"4","1987","Saxony-Anhalt","West Germany","","","",""
"4","1987","Saxony-Anhalt","East Germany","","","",""
"4","1987","Thuringia","West Germany","","","",""
"4","1987","Thuringia","East Germany","","","",""
"5","1987","Schleswig-Holstein","West Germany","","","",""
"5","1987","Schleswig-Holstein","East Germany","","","",""
"5","1987","Hamburg","West Germany","","","",""
"5","1987","Hamburg","East Germany","","","",""
"5","1987","Lower Saxony","West Germany","","","",""
"5","1987","Lower Saxony","East Germany","","","",""
"5","1987","Bremen","West Germany","","","",""
"5","1987","Bremen","East Germany","","","",""
"5","1987","North Rhine-Westphalia","West Germany","","","",""
"5","1987","North Rhine-Westphalia","East Germany","","","",""
"5","1987","Hesse","West Germany","","","",""
"5","1987","Hesse","East Germany","","","",""
"5","1987","Rhineland-Palatinate,Saarland","West Germany","","","",""
"5","1987","Rhineland-Palatinate,Saarland","East Germany","","","",""
"5","1987","Baden-Württemberg","West Germany","","","",""
"5","1987","Baden-Württemberg","East Germany","","","",""
"5","1987","Bavaria","West Germany","","","",""
"5","1987","Bavaria","East Germany","","","",""
"5","1987","Berlin","West Germany","","","",""
"5","1987","Berlin","East Germany","","","",""
"5","1987","Brandenburg","West Germany","","","",""
"5","1987","Brandenburg","East Germany","","","",""
"5","1987","Mecklenburg-Western Pomerania","West Germany","","","",""
"5","1987","Mecklenburg-Western Pomerania","East Germany","","","",""
"5","1987","Saxony","West Germany","","","",""
"5","1987","Saxony","East Germany","","","",""
"5","1987","Saxony-Anhalt","West Germany","","","",""
"5","1987","Saxony-Anhalt","East Germany","","","",""
"5","1987","Thuringia","West Germany","","","",""
"5","1987","Thuringia","East Germany","","","",""
"1","1988","Schleswig-Holstein","West Germany","180","0.566722616721345","0.512766104582104","0.620679128860586"
"1","1988","Schleswig-Holstein","East Germany","","","",""
"1","1988","Hamburg","West Germany","44","0.230136081717777","0.17223330213817","0.288038861297384"
"1","1988","Hamburg","East Germany","","","",""
"1","1988","Lower Saxony","West Germany","523","0.524974174952018","0.494783396353103","0.555164953550932"
"1","1988","Lower Saxony","East Germany","","","",""
"1","1988","Bremen","West Germany","31","0.26497816776951","0.178480727218305","0.351475608320715"
"1","1988","Bremen","East Germany","","","",""
"1","1988","North Rhine-Westphalia","West Germany","956","0.386755845477004","0.368396372090798","0.40511531886321"
"1","1988","North Rhine-Westphalia","East Germany","","","",""
"1","1988","Hesse","West Germany","357","0.468564145230095","0.437712735564244","0.499415554895945"
"1","1988","Hesse","East Germany","","","",""
"1","1988","Rhineland-Palatinate,Saarland","West Germany","403","0.579708821874108","0.54414468090681","0.615272962841406"
"1","1988","Rhineland-Palatinate,Saarland","East Germany","","","",""
"1","1988","Baden-Württemberg","West Germany","808","0.540649997375905","0.518247986858405","0.563052007893404"
"1","1988","Baden-Württemberg","East Germany","","","",""
"1","1988","Bavaria","West Germany","778","0.521807587599192","0.497756020848845","0.54585915434954"
"1","1988","Bavaria","East Germany","","","",""
"1","1988","Berlin","West Germany","22","","",""
"1","1988","Berlin","East Germany","","","",""
"1","1988","Brandenburg","West Germany","","","",""
"1","1988","Brandenburg","East Germany","","","",""
"1","1988","Mecklenburg-Western Pomerania","West Germany","","","",""
"1","1988","Mecklenburg-Western Pomerania","East Germany","","","",""
"1","1988","Saxony","West Germany","","","",""
"1","1988","Saxony","East Germany","","","",""
"1","1988","Saxony-Anhalt","West Germany","","","",""
"1","1988","Saxony-Anhalt","East Germany","","","",""
"1","1988","Thuringia","West Germany","","","",""
"1","1988","Thuringia","East Germany","","","",""
"2","1988","Schleswig-Holstein","West Germany","139","0.409724141539152","0.356175448727537","0.463272834350768"
"2","1988","Schleswig-Holstein","East Germany","","","",""
"2","1988","Hamburg","West Germany","155","0.761111216984271","0.702453924574806","0.819768509393736"
"2","1988","Hamburg","East Germany","","","",""
"2","1988","Lower Saxony","West Germany","504","0.448803315410443","0.418733687117771","0.478872943703115"
"2","1988","Lower Saxony","East Germany","","","",""
"2","1988","Bremen","West Germany","66","0.691660580221107","0.60114796178495","0.782173198657265"
"2","1988","Bremen","East Germany","","","",""
"2","1988","North Rhine-Westphalia","West Germany","1702","0.590439495785311","0.571901114806799","0.608977876763824"
"2","1988","North Rhine-Westphalia","East Germany","","","",""
"2","1988","Hesse","West Germany","625","0.5089354745659","0.478027844686153","0.539843104445648"
"2","1988","Hesse","East Germany","","","",""
"2","1988","Rhineland-Palatinate,Saarland","West Germany","325","0.397016890687392","0.361764441400544","0.43226933997424"
"2","1988","Rhineland-Palatinate,Saarland","East Germany","","","",""
"2","1988","Baden-Württemberg","West Germany","1055","0.435088782146675","0.412802579506413","0.457374984786938"
"2","1988","Baden-Württemberg","East Germany","","","",""
"2","1988","Bavaria","West Germany","846","0.454485329787468","0.430510806044031","0.478459853530904"
"2","1988","Bavaria","East Germany","","","",""
"2","1988","Berlin","West Germany","303","0.880888036058064","0.846252931676332","0.915523140439796"
"2","1988","Berlin","East Germany","","","",""
"2","1988","Brandenburg","West Germany","","","",""
"2","1988","Brandenburg","East Germany","","","",""
"2","1988","Mecklenburg-Western Pomerania","West Germany","","","",""
"2","1988","Mecklenburg-Western Pomerania","East Germany","","","",""
"2","1988","Saxony","West Germany","","","",""
"2","1988","Saxony","East Germany","","","",""
"2","1988","Saxony-Anhalt","West Germany","","","",""
"2","1988","Saxony-Anhalt","East Germany","","","",""
"2","1988","Thuringia","West Germany","","","",""
"2","1988","Thuringia","East Germany","","","",""
"3","1988","Schleswig-Holstein","West Germany","5","","",""
"3","1988","Schleswig-Holstein","East Germany","","","",""
"3","1988","Hamburg","West Germany","4","","",""
"3","1988","Hamburg","East Germany","","","",""
"3","1988","Lower Saxony","West Germany","23","","",""
"3","1988","Lower Saxony","East Germany","","","",""
"3","1988","Bremen","West Germany","3","","",""
"3","1988","Bremen","East Germany","","","",""
"3","1988","North Rhine-Westphalia","West Germany","45","0.022804658737685","0.0171770026302768","0.0284323148450932"
"3","1988","North Rhine-Westphalia","East Germany","","","",""
"3","1988","Hesse","West Germany","23","","",""
"3","1988","Hesse","East Germany","","","",""
"3","1988","Rhineland-Palatinate,Saarland","West Germany","12","","",""
"3","1988","Rhineland-Palatinate,Saarland","East Germany","","","",""
"3","1988","Baden-Württemberg","West Germany","36","0.0234297099962701","0.0166299709986802","0.03022944899386"
"3","1988","Baden-Württemberg","East Germany","","","",""
"3","1988","Bavaria","West Germany","33","0.02370708261334","0.0163819420524016","0.0310322231742783"
"3","1988","Bavaria","East Germany","","","",""
"3","1988","Berlin","West Germany","11","","",""
"3","1988","Berlin","East Germany","","","",""
"3","1988","Brandenburg","West Germany","","","",""
"3","1988","Brandenburg","East Germany","","","",""
"3","1988","Mecklenburg-Western Pomerania","West Germany","","","",""
"3","1988","Mecklenburg-Western Pomerania","East Germany","","","",""
"3","1988","Saxony","West Germany","","","",""
"3","1988","Saxony","East Germany","","","",""
"3","1988","Saxony-Anhalt","West Germany","","","",""
"3","1988","Saxony-Anhalt","East Germany","","","",""
"3","1988","Thuringia","West Germany","","","",""
"3","1988","Thuringia","East Germany","","","",""
"4","1988","Schleswig-Holstein","West Germany","","","",""
"4","1988","Schleswig-Holstein","East Germany","","","",""
"4","1988","Hamburg","West Germany","","","",""
"4","1988","Hamburg","East Germany","","","",""
"4","1988","Lower Saxony","West Germany","1","","",""
"4","1988","Lower Saxony","East Germany","","","",""
"4","1988","Bremen","West Germany","","","",""
"4","1988","Bremen","East Germany","","","",""
"4","1988","North Rhine-Westphalia","West Germany","","","",""
"4","1988","North Rhine-Westphalia","East Germany","","","",""
"4","1988","Hesse","West Germany","","","",""
"4","1988","Hesse","East Germany","","","",""
"4","1988","Rhineland-Palatinate,Saarland","West Germany","","","",""
"4","1988","Rhineland-Palatinate,Saarland","East Germany","","","",""
"4","1988","Baden-Württemberg","West Germany","2","","",""
"4","1988","Baden-Württemberg","East Germany","","","",""
"4","1988","Bavaria","West Germany","","","",""
"4","1988","Bavaria","East Germany","","","",""
"4","1988","Berlin","West Germany","","","",""
"4","1988","Berlin","East Germany","","","",""
"4","1988","Brandenburg","West Germany","","","",""
"4","1988","Brandenburg","East Germany","","","",""
"4","1988","Mecklenburg-Western Pomerania","West Germany","","","",""
"4","1988","Mecklenburg-Western Pomerania","East Germany","","","",""
"4","1988","Saxony","West Germany","","","",""
"4","1988","Saxony","East Germany","","","",""
"4","1988","Saxony-Anhalt","West Germany","","","",""
"4","1988","Saxony-Anhalt","East Germany","","","",""
"4","1988","Thuringia","West Germany","","","",""
