"hgowner","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Main tenant","1997","Not Employed","higher vocational","80","0.40834878630695","0.336741483117969","0.479956089495932","2"
"Main tenant","1997","Not Employed","higher education","219","0.557148392664195","0.506119992474803","0.608176792853587","2"
"Main tenant","1997","Employed","in school","8","","","","2"
"Main tenant","1997","Employed","inadequately","175","0.692555070842201","0.631580665353452","0.753529476330949","2"
"Main tenant","1997","Employed","general elemantary","741","0.59522877528553","0.566760456943657","0.623697093627403","2"
"Main tenant","1997","Employed","middle vocational","2323","0.511881252647393","0.496913013405392","0.526849491889394","2"
"Main tenant","1997","Employed","vocational + Abi","213","0.626073038888112","0.574868681289485","0.67727739648674","2"
"Main tenant","1997","Employed","higher vocational","260","0.420117652664005","0.380017871001805","0.460217434326205","2"
"Main tenant","1997","Employed","higher education","733","0.496285919478658","0.470197810109751","0.522374028847565","2"
"Owner","1997","Not Employed","in school","143","0.54390659246121","0.48773280866854","0.600080376253881","1"
"Owner","1997","Not Employed","inadequately","26","","","","1"
"Owner","1997","Not Employed","general elemantary","503","0.435378170919344","0.407418839542768","0.463337502295919","1"
"Owner","1997","Not Employed","middle vocational","984","0.475706664278487","0.454988189433623","0.496425139123351","1"
"Owner","1997","Not Employed","vocational + Abi","45","0.447706922732211","0.356824294997292","0.53858955046713","1"
"Owner","1997","Not Employed","higher vocational","94","0.526812019603062","0.454075336389354","0.599548702816769","1"
"Owner","1997","Not Employed","higher education","144","0.441524627649332","0.390512095809665","0.492537159488999","1"
"Owner","1997","Employed","in school","6","","","","1"
"Owner","1997","Employed","inadequately","38","0.280664747932647","0.221290741317166","0.340038754548129","1"
"Owner","1997","Employed","general elemantary","363","0.371001729082006","0.342984335456862","0.399019122707149","1"
"Owner","1997","Employed","middle vocational","1821","0.453104005383557","0.438197539792512","0.468010470974603","1"
"Owner","1997","Employed","vocational + Abi","123","0.342785915663424","0.292555595459693","0.393016235867155","1"
"Owner","1997","Employed","higher vocational","307","0.552880541273495","0.512486803976092","0.593274278570897","1"
"Owner","1997","Employed","higher education","649","0.487228336146763","0.461148019376943","0.513308652916582","1"
"Resident or shared accommodation","1997","Not Employed","in school","","","","","5"
"Resident or shared accommodation","1997","Not Employed","inadequately","","","","","5"
"Resident or shared accommodation","1997","Not Employed","general elemantary","","","","","5"
"Resident or shared accommodation","1997","Not Employed","middle vocational","","","","","5"
"Resident or shared accommodation","1997","Not Employed","vocational + Abi","","","","","5"
"Resident or shared accommodation","1997","Not Employed","higher vocational","","","","","5"
"Resident or shared accommodation","1997","Not Employed","higher education","","","","","5"
"Resident or shared accommodation","1997","Employed","in school","","","","","5"
"Resident or shared accommodation","1997","Employed","inadequately","","","","","5"
"Resident or shared accommodation","1997","Employed","general elemantary","","","","","5"
"Resident or shared accommodation","1997","Employed","middle vocational","","","","","5"
"Resident or shared accommodation","1997","Employed","vocational + Abi","","","","","5"
"Resident or shared accommodation","1997","Employed","higher vocational","","","","","5"
"Resident or shared accommodation","1997","Employed","higher education","","","","","5"
"Subtenant","1997","Employed","general elemantary","38","0.0337694956324646","0.0232929599065605","0.0442460313583688","3"
"Subtenant","1997","Employed","middle vocational","140","0.0350147419690501","0.0295103523839476","0.0405191315541527","3"
"Subtenant","1997","Employed","vocational + Abi","7","","","","3"
"Subtenant","1997","Employed","higher vocational","15","","","","3"
"Subtenant","1997","Employed","higher education","29","","","","3"
"Subtenant","1997","Not Employed","in school","5","","","","3"
"Subtenant","1997","Not Employed","inadequately","6","","","","3"
"Subtenant","1997","Not Employed","general elemantary","31","0.0363975170006815","0.0258366528077444","0.0469583811936187","3"
"Subtenant","1997","Not Employed","middle vocational","46","0.0280897296634717","0.0212350389917721","0.0349444203351713","3"
"Subtenant","1997","Not Employed","vocational + Abi","5","","","","3"
"Subtenant","1997","Not Employed","higher vocational","7","","","","3"
"Subtenant","1997","Not Employed","higher education","1","","","","3"
"Subtenant","1997","Employed","in school","","","","","3"
"Subtenant","1997","Employed","inadequately","7","","","","3"
"Tenant","1997","Not Employed","in school","","","","","4"
"Tenant","1997","Not Employed","inadequately","","","","","4"
"Tenant","1997","Not Employed","general elemantary","","","","","4"
"Tenant","1997","Not Employed","middle vocational","","","","","4"
"Tenant","1997","Employed","general elemantary","","","","","4"
"Tenant","1997","Employed","middle vocational","","","","","4"
"Tenant","1997","Employed","vocational + Abi","","","","","4"
"Tenant","1997","Employed","higher vocational","","","","","4"
"Tenant","1997","Employed","higher education","","","","","4"
"Tenant","1997","Not Employed","vocational + Abi","","","","","4"
"Tenant","1997","Not Employed","higher vocational","","","","","4"
"Tenant","1997","Not Employed","higher education","","","","","4"
"Tenant","1997","Employed","in school","","","","","4"
"Tenant","1997","Employed","inadequately","","","","","4"
"Main tenant","1998","Not Employed","vocational + Abi","64","0.414300014918337","0.328288242048344","0.500311787788331","2"
"Main tenant","1998","Not Employed","higher vocational","94","0.418629213997059","0.351260873519425","0.485997554474693","2"
"Main tenant","1998","Not Employed","higher education","231","0.506347391457731","0.459201785264784","0.553492997650678","2"
"Main tenant","1998","Employed","in school","11","","","","2"
"Main tenant","1998","Employed","inadequately","158","0.654790221073068","0.590639801583747","0.718940640562389","2"
"Main tenant","1998","Employed","general elemantary","761","0.610455583653003","0.582887829683309","0.638023337622698","2"
"Main tenant","1998","Employed","middle vocational","2382","0.507635182484619","0.493095869378646","0.522174495590591","2"
"Main tenant","1998","Employed","vocational + Abi","229","0.570439421469884","0.521057110114503","0.619821732825265","2"
"Main tenant","1998","Employed","higher vocational","268","0.432393268937098","0.393460424945779","0.471326112928417","2"
"Main tenant","1998","Employed","higher education","774","0.466890131952688","0.442029129157258","0.491751134748119","2"
"Main tenant","1998","Not Employed","inadequately","202","0.831741898957978","0.784114572921226","0.87936922499473","2"
"Main tenant","1998","Not Employed","general elemantary","741","0.515131776295145","0.488560684823153","0.541702867767137","2"
"Main tenant","1998","Not Employed","in school","155","0.444446769064627","0.389746284260558","0.499147253868696","2"
"Main tenant","1998","Not Employed","middle vocational","1246","0.469763517562339","0.45026205343777","0.489264981686907","2"
"Owner","1998","Not Employed","in school","155","0.542371514143744","0.487528234115273","0.597214794172216","1"
"Owner","1998","Not Employed","inadequately","30","0.158919606282506","0.112373708343959","0.205465504221052","1"
"Owner","1998","Not Employed","general elemantary","575","0.43738949506454","0.411015467530833","0.463763522598248","1"
"Owner","1998","Not Employed","middle vocational","1199","0.501969145072251","0.482432076133545","0.521506214010957","1"
"Owner","1998","Not Employed","vocational + Abi","53","0.48378607550556","0.396528255603675","0.571043895407444","1"
"Owner","1998","Not Employed","higher vocational","106","0.533545136640419","0.465420393725817","0.60166987955502","1"
"Owner","1998","Not Employed","higher education","193","0.473886159917074","0.426801103680072","0.520971216154076","1"
"Owner","1998","Employed","in school","5","","","","1"
"Owner","1998","Employed","inadequately","46","0.31004084270735","0.247634603817247","0.372447081597454","1"
"Owner","1998","Employed","general elemantary","392","0.345609755284828","0.318724927326157","0.372494583243499","1"
"Owner","1998","Employed","middle vocational","2008","0.453327723811969","0.438850203237725","0.467805244386212","1"
"Owner","1998","Employed","vocational + Abi","146","0.395546685282676","0.346767482840408","0.444325887724943","1"
"Owner","1998","Employed","higher vocational","340","0.546563322107979","0.507440383851313","0.585686260364645","1"
"Owner","1998","Employed","higher education","738","0.501073583752533","0.476157950054577","0.52598921745049","1"
"Resident or shared accommodation","1998","Not Employed","in school","","","","","5"
"Resident or shared accommodation","1998","Not Employed","inadequately","","","","","5"
"Resident or shared accommodation","1998","Not Employed","general elemantary","","","","","5"
"Resident or shared accommodation","1998","Not Employed","middle vocational","","","","","5"
"Resident or shared accommodation","1998","Not Employed","vocational + Abi","","","","","5"
"Resident or shared accommodation","1998","Not Employed","higher vocational","","","","","5"
"Resident or shared accommodation","1998","Not Employed","higher education","","","","","5"
"Resident or shared accommodation","1998","Employed","in school","","","","","5"
"Resident or shared accommodation","1998","Employed","inadequately","","","","","5"
"Resident or shared accommodation","1998","Employed","general elemantary","","","","","5"
"Resident or shared accommodation","1998","Employed","middle vocational","","","","","5"
"Resident or shared accommodation","1998","Employed","vocational + Abi","","","","","5"
"Resident or shared accommodation","1998","Employed","higher vocational","","","","","5"
"Resident or shared accommodation","1998","Employed","higher education","","","","","5"
"Subtenant","1998","Employed","general elemantary","49","0.0439346610621687","0.0323484006841216","0.0555209214402158","3"
"Subtenant","1998","Employed","middle vocational","152","0.0390370937034127","0.0334043942805904","0.0446697931262349","3"
"Subtenant","1998","Employed","vocational + Abi","11","","","","3"
"Subtenant","1998","Employed","higher vocational","14","","","","3"
