"plh0032","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Some worries","1986","Bremen","no migration background","37","0.430949716623093","0.323765759543744","0.538133673702442","2"
"Some worries","1986","Bremen","direct migration background","14","","","","2"
"Some worries","1986","Bremen","indirect migration background","","","","","2"
"Some worries","1986","Hesse","indirect migration background","8","","","","2"
"Some worries","1986","Rhineland-Palatinate,Saarland","no migration background","363","0.575633152578197","0.536977599403471","0.614288705752923","2"
"Some worries","1986","Rhineland-Palatinate,Saarland","direct migration background","74","0.571555555555556","0.485828167993801","0.65728294311731","2"
"Some worries","1986","Rhineland-Palatinate,Saarland","indirect migration background","6","","","","2"
"Some worries","1986","Baden-Württemberg","no migration background","694","0.579221519190005","0.550945468710258","0.607497569669752","2"
"Some worries","1986","Baden-Württemberg","direct migration background","408","0.606917750337661","0.572396099373148","0.641439401302174","2"
"Some worries","1986","Baden-Württemberg","indirect migration background","21","","","","2"
"Some worries","1986","Bavaria","no migration background","794","0.580954642475559","0.554536801479509","0.607372483471608","2"
"Some worries","1986","Brandenburg","no migration background","","","","","2"
"Some worries","1986","Brandenburg","direct migration background","","","","","2"
"Some worries","1986","Brandenburg","indirect migration background","","","","","2"
"Some worries","1986","Mecklenburg-Western Pomerania","no migration background","","","","","2"
"Some worries","1986","Mecklenburg-Western Pomerania","direct migration background","","","","","2"
"Some worries","1986","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"Some worries","1986","Saxony","no migration background","","","","","2"
"Some worries","1986","Saxony","direct migration background","","","","","2"
"Some worries","1986","Bavaria","direct migration background","230","0.595548633671929","0.545608131393908","0.645489135949951","2"
"Some worries","1986","Berlin","indirect migration background","2","","","","2"
"Some worries","1986","Schleswig-Holstein","no migration background","147","0.527705061422702","0.469437638223159","0.585972484622244","2"
"Some worries","1986","Schleswig-Holstein","direct migration background","25","","","","2"
"Some worries","1986","Schleswig-Holstein","indirect migration background","1","","","","2"
"Some worries","1986","Hamburg","no migration background","110","0.579185651656998","0.507461311109586","0.65090999220441","2"
"Some worries","1986","Hamburg","direct migration background","31","0.526278772383823","0.40760274935458","0.644954795413066","2"
"Some worries","1986","North Rhine-Westphalia","no migration background","1198","0.590886439808709","0.569445374714016","0.612327504903401","2"
"Some worries","1986","North Rhine-Westphalia","direct migration background","387","0.527675258742301","0.492367415110522","0.56298310237408","2"
"Some worries","1986","North Rhine-Westphalia","indirect migration background","27","","","","2"
"Some worries","1986","Hesse","no migration background","378","0.575992981902879","0.53794289030983","0.614043073495927","2"
"Some worries","1986","Hesse","direct migration background","226","0.521677797344712","0.471386836529647","0.571968758159777","2"
"Some worries","1986","Bavaria","indirect migration background","22","","","","2"
"Some worries","1986","Berlin","no migration background","145","0.595429292016632","0.53384563237439","0.657012951658874","2"
"Some worries","1986","Berlin","direct migration background","64","0.58404697684873","0.489771340141433","0.678322613556027","2"
"Some worries","1986","Saxony","indirect migration background","","","","","2"
"Some worries","1986","Saxony-Anhalt","no migration background","","","","","2"
"Some worries","1986","Saxony-Anhalt","direct migration background","","","","","2"
"Some worries","1986","Saxony-Anhalt","indirect migration background","","","","","2"
"Some worries","1986","Thuringia","no migration background","","","","","2"
"Some worries","1986","Thuringia","direct migration background","","","","","2"
"Some worries","1986","Thuringia","indirect migration background","","","","","2"
"Big worries","1987","Hamburg","direct migration background","14","","","","1"
"Big worries","1987","Hamburg","indirect migration background","","","","","1"
"Big worries","1987","Lower Saxony","no migration background","206","0.225784168655729","0.198693775281589","0.252874562029868","1"
"Big worries","1987","Lower Saxony","direct migration background","19","","","","1"
"Big worries","1987","Lower Saxony","indirect migration background","","","","","1"
"Big worries","1987","Bremen","no migration background","30","0.401861721917305","0.292354730617404","0.511368713217206","1"
"Big worries","1987","Bremen","direct migration background","8","","","","1"
"Big worries","1987","Bremen","indirect migration background","","","","","1"
"Big worries","1987","North Rhine-Westphalia","no migration background","464","0.245768871110806","0.226847771887893","0.264689970333719","1"
"Big worries","1987","North Rhine-Westphalia","direct migration background","170","0.222146184099743","0.192631439640545","0.251660928558941","1"
"Big worries","1987","North Rhine-Westphalia","indirect migration background","12","","","","1"
"Big worries","1987","Hesse","no migration background","108","0.166795903893048","0.137891364658949","0.195700443127146","1"
"Big worries","1987","Hesse","direct migration background","48","0.133897193775486","0.100271562951101","0.167522824599871","1"
"Big worries","1987","Hesse","indirect migration background","2","","","","1"
"Big worries","1987","Rhineland-Palatinate,Saarland","no migration background","120","0.190980992778251","0.160115124139469","0.221846861417034","1"
"Big worries","1987","Rhineland-Palatinate,Saarland","direct migration background","32","0.270440738405634","0.193188232728836","0.347693244082432","1"
"Big worries","1987","Rhineland-Palatinate,Saarland","indirect migration background","3","","","","1"
"Big worries","1987","Baden-Württemberg","no migration background","229","0.21283416341998","0.189269558546356","0.236398768293605","1"
"Big worries","1987","Baden-Württemberg","direct migration background","95","0.146619331718007","0.121504074898691","0.171734588537322","1"
"Big worries","1987","Baden-Württemberg","indirect migration background","3","","","","1"
"Big worries","1987","Bavaria","no migration background","210","0.166284060816987","0.146175102831339","0.186393018802635","1"
"Big worries","1987","Bavaria","direct migration background","42","0.137355308172647","0.10144662829709","0.173263988048203","1"
"Big worries","1987","Bavaria","indirect migration background","3","","","","1"
"Big worries","1987","Berlin","no migration background","37","0.152123722048396","0.107060951280437","0.197186492816355","1"
"Big worries","1987","Berlin","direct migration background","27","","","","1"
"Big worries","1987","Berlin","indirect migration background","","","","","1"
"Big worries","1987","Brandenburg","no migration background","","","","","1"
"Big worries","1987","Brandenburg","direct migration background","","","","","1"
"Big worries","1987","Brandenburg","indirect migration background","","","","","1"
"Big worries","1987","Mecklenburg-Western Pomerania","no migration background","","","","","1"
"Big worries","1987","Mecklenburg-Western Pomerania","direct migration background","","","","","1"
"Big worries","1987","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Big worries","1987","Saxony","no migration background","","","","","1"
"Big worries","1987","Saxony","direct migration background","","","","","1"
"Big worries","1987","Saxony","indirect migration background","","","","","1"
"Big worries","1987","Saxony-Anhalt","no migration background","","","","","1"
"Big worries","1987","Saxony-Anhalt","direct migration background","","","","","1"
"Big worries","1987","Saxony-Anhalt","indirect migration background","","","","","1"
