"plh0174","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","1988","35-65 y.","Female","69","0.0257649469869068","0.0194421979862134","0.0320876959876002","3"
"3 on Scale 1 to 10","1988","66 and older","Male","8","","","","3"
"3 on Scale 1 to 10","1988","66 and older","Female","18","","","","3"
"4 on Scale 1 to 10","1988","35-65 y.","Female","108","0.0418605178451635","0.0338681381858797","0.0498528975044472","4"
"4 on Scale 1 to 10","1988","16-34 y.","Male","32","0.0510409251551818","0.0337868735418237","0.0682949767685399","4"
"4 on Scale 1 to 10","1988","35-65 y.","Male","57","0.0746191226173587","0.0565450756758048","0.0926931695589125","4"
"4 on Scale 1 to 10","1988","66 and older","Male","10","","","","4"
"4 on Scale 1 to 10","1988","66 and older","Female","23","","","","4"
"4 on Scale 1 to 10","1988","16-34 y.","Female","88","0.0721129497500799","0.058987388994841","0.0852385105053189","4"
"5 on Scale 1 to 10","1988","16-34 y.","Female","270","0.202035246826431","0.18166158444611","0.222408909206752","5"
"5 on Scale 1 to 10","1988","16-34 y.","Male","131","0.233367433322275","0.200206874605922","0.266527992038628","5"
"5 on Scale 1 to 10","1988","35-65 y.","Male","168","0.205959248695632","0.178144052880026","0.233774444511239","5"
"5 on Scale 1 to 10","1988","35-65 y.","Female","368","0.159043518466171","0.144448515491904","0.173638521440439","5"
"5 on Scale 1 to 10","1988","66 and older","Male","36","0.184738857712413","0.130953929698426","0.2385237857264","5"
"5 on Scale 1 to 10","1988","66 and older","Female","81","0.143310859946511","0.114596359946062","0.17202535994696","5"
"6 on Scale 1 to 10","1988","16-34 y.","Female","182","0.112776739737268","0.0967261901850015","0.128827289289534","6"
"6 on Scale 1 to 10","1988","16-34 y.","Male","61","0.0945662143197275","0.0716256322974226","0.117506796342032","6"
"6 on Scale 1 to 10","1988","35-65 y.","Female","323","0.127733287924866","0.114412309207542","0.141054266642191","6"
"6 on Scale 1 to 10","1988","66 and older","Male","25","","","","6"
"6 on Scale 1 to 10","1988","35-65 y.","Male","98","0.113379973197476","0.0915724160209722","0.135187530373981","6"
"6 on Scale 1 to 10","1988","66 and older","Female","45","0.0722380624062735","0.051022654000539","0.0934534708120081","6"
"7 on Scale 1 to 10","1988","16-34 y.","Male","103","0.165413287693221","0.136284057194555","0.194542518191886","7"
"7 on Scale 1 to 10","1988","16-34 y.","Female","249","0.159144830831702","0.140583011249584","0.17770665041382","7"
"7 on Scale 1 to 10","1988","35-65 y.","Male","115","0.140346398374827","0.11645550137356","0.164237295376095","7"
"7 on Scale 1 to 10","1988","35-65 y.","Female","427","0.175197107919676","0.160026674345272","0.19036754149408","7"
"7 on Scale 1 to 10","1988","66 and older","Male","27","","","","7"
"7 on Scale 1 to 10","1988","66 and older","Female","94","0.163688148255811","0.133367197143963","0.194009099367659","7"
"8 on Scale 1 to 10","1988","16-34 y.","Male","121","0.190299728985137","0.159525349166561","0.221074108803713","8"
"8 on Scale 1 to 10","1988","16-34 y.","Female","311","0.213410796067272","0.192621209010325","0.23420038312422","8"
"8 on Scale 1 to 10","1988","35-65 y.","Male","153","0.195520939625398","0.168242213445025","0.222799665805771","8"
"8 on Scale 1 to 10","1988","66 and older","Female","124","0.212281022336796","0.178769719213942","0.245792325459649","8"
"8 on Scale 1 to 10","1988","35-65 y.","Female","572","0.232452754430146","0.215595790932482","0.24930971792781","8"
"8 on Scale 1 to 10","1988","66 and older","Male","39","0.19239674544112","0.137766772669759","0.24702671821248","8"
"9 on Scale 1 to 10","1988","35-65 y.","Male","55","0.0659380935713914","0.0488683852562019","0.0830078018865808","9"
"9 on Scale 1 to 10","1988","16-34 y.","Male","38","0.0546916140550727","0.0368655604625503","0.072517667647595","9"
"9 on Scale 1 to 10","1988","16-34 y.","Female","147","0.093604276142754","0.0788244117960674","0.108384140489441","9"
"9 on Scale 1 to 10","1988","35-65 y.","Female","189","0.0853034783998357","0.0741558797732109","0.0964510770264604","9"
"9 on Scale 1 to 10","1988","66 and older","Male","13","","","","9"
"9 on Scale 1 to 10","1988","66 and older","Female","48","0.0830294209777966","0.0604171707851744","0.105641671170419","9"
"0 Completely dissatisfied","1989","16-34 y.","Female","9","","","","0"
"0 Completely dissatisfied","1989","16-34 y.","Male","7","","","","0"
"0 Completely dissatisfied","1989","35-65 y.","Male","9","","","","0"
"0 Completely dissatisfied","1989","35-65 y.","Female","10","","","","0"
"0 Completely dissatisfied","1989","66 and older","Male","2","","","","0"
"0 Completely dissatisfied","1989","66 and older","Female","3","","","","0"
"1 on Scale 1 to 10","1989","35-65 y.","Male","10","","","","1"
"1 on Scale 1 to 10","1989","16-34 y.","Male","9","","","","1"
"1 on Scale 1 to 10","1989","16-34 y.","Female","11","","","","1"
"1 on Scale 1 to 10","1989","35-65 y.","Female","14","","","","1"
"1 on Scale 1 to 10","1989","66 and older","Male","","","","","1"
"1 on Scale 1 to 10","1989","66 and older","Female","6","","","","1"
"10 Completely satisfied","1989","16-34 y.","Male","52","0.0628236362232578","0.0439211715845828","0.0817261008619329","10"
"10 Completely satisfied","1989","16-34 y.","Female","137","0.0747253233547053","0.0612789107713757","0.088171735938035","10"
"10 Completely satisfied","1989","35-65 y.","Male","97","0.112652938037535","0.0916438846856427","0.133661991389427","10"
"10 Completely satisfied","1989","35-65 y.","Female","271","0.121181252498146","0.10792490200989","0.134437602986402","10"
"10 Completely satisfied","1989","66 and older","Male","30","0.152417878575257","0.10197038016807","0.202865376982444","10"
"10 Completely satisfied","1989","66 and older","Female","104","0.185948777281395","0.153980849326947","0.217916705235844","10"
"2 on Scale 1 to 10","1989","16-34 y.","Female","25","","","","2"
"2 on Scale 1 to 10","1989","35-65 y.","Male","22","","","","2"
"2 on Scale 1 to 10","1989","35-65 y.","Female","29","","","","2"
"2 on Scale 1 to 10","1989","16-34 y.","Male","19","","","","2"
"2 on Scale 1 to 10","1989","66 and older","Male","3","","","","2"
"2 on Scale 1 to 10","1989","66 and older","Female","6","","","","2"
"3 on Scale 1 to 10","1989","16-34 y.","Male","37","0.0566035778053162","0.0386018044349579","0.0746053511756745","3"
"3 on Scale 1 to 10","1989","16-34 y.","Female","63","0.0479029447160187","0.036982032660573","0.0588238567714645","3"
"3 on Scale 1 to 10","1989","35-65 y.","Male","48","0.0532625686328241","0.0383410064791379","0.0681841307865103","3"
"3 on Scale 1 to 10","1989","35-65 y.","Female","77","0.0329403295127534","0.0256901758924079","0.0401904831330989","3"
"3 on Scale 1 to 10","1989","66 and older","Male","13","","","","3"
"3 on Scale 1 to 10","1989","66 and older","Female","12","","","","3"
"4 on Scale 1 to 10","1989","35-65 y.","Female","130","0.0559756904662291","0.0466378183546917","0.0653135625777666","4"
"4 on Scale 1 to 10","1989","16-34 y.","Male","46","0.0757694692265318","0.0551544609312961","0.0963844775217674","4"
"4 on Scale 1 to 10","1989","35-65 y.","Male","57","0.0561495995375279","0.0408523490379633","0.0714468500370926","4"
"4 on Scale 1 to 10","1989","16-34 y.","Female","81","0.0582837712553819","0.0463033788533975","0.0702641636573663","4"
"4 on Scale 1 to 10","1989","66 and older","Male","10","","","","4"
"4 on Scale 1 to 10","1989","66 and older","Female","23","","","","4"
"5 on Scale 1 to 10","1989","16-34 y.","Male","152","0.249807744503037","0.216084024617103","0.283531464388971","5"
"5 on Scale 1 to 10","1989","16-34 y.","Female","286","0.197955516145723","0.177579455464344","0.218331576827101","5"
"5 on Scale 1 to 10","1989","35-65 y.","Male","193","0.218576291410836","0.191114220573505","0.246038362248167","5"
"5 on Scale 1 to 10","1989","35-65 y.","Female","410","0.171338853326579","0.156032454705212","0.186645251947947","5"
"5 on Scale 1 to 10","1989","66 and older","Male","39","0.181958191203346","0.127807458046924","0.236108924359769","5"
"5 on Scale 1 to 10","1989","66 and older","Female","84","0.151783563338584","0.122301513777292","0.181265612899875","5"
"6 on Scale 1 to 10","1989","16-34 y.","Female","177","0.119527623259732","0.102938279647145","0.13611696687232","6"
"6 on Scale 1 to 10","1989","16-34 y.","Male","70","0.11464002707835","0.0898215963343467","0.139458457822353","6"
"6 on Scale 1 to 10","1989","35-65 y.","Male","104","0.113294371950183","0.0922332081730027","0.134355535727363","6"
"6 on Scale 1 to 10","1989","35-65 y.","Female","269","0.115566849726028","0.102579942243545","0.128553757208511","6"
"6 on Scale 1 to 10","1989","66 and older","Male","25","","","","6"
"6 on Scale 1 to 10","1989","66 and older","Female","59","0.0962700404546843","0.0720342675225578","0.120505813386811","6"
"7 on Scale 1 to 10","1989","16-34 y.","Male","88","0.140047227896592","0.113012575195605","0.167081880597578","7"
"7 on Scale 1 to 10","1989","16-34 y.","Female","252","0.167888515887589","0.148775093998912","0.187001937776265","7"
"7 on Scale 1 to 10","1989","35-65 y.","Male","125","0.149426743460969","0.125737101748742","0.173116385173195","7"
"7 on Scale 1 to 10","1989","35-65 y.","Female","396","0.160614521839581","0.145699299446178","0.175529744232983","7"
"7 on Scale 1 to 10","1989","66 and older","Male","24","","","","7"
"7 on Scale 1 to 10","1989","66 and older","Female","94","0.157064122197674","0.127167114511935","0.186961129883413","7"
"8 on Scale 1 to 10","1989","35-65 y.","Male","159","0.202015576587545","0.175336051141709","0.228695102033381","8"
"8 on Scale 1 to 10","1989","16-34 y.","Male","108","0.182692911880827","0.152590609244324","0.21279521451733","8"
"8 on Scale 1 to 10","1989","16-34 y.","Female","312","0.225418335233966","0.204050259294973","0.246786411172958","8"
"8 on Scale 1 to 10","1989","35-65 y.","Female","532","0.236117736736559","0.218865948365793","0.253369525107326","8"
"8 on Scale 1 to 10","1989","66 and older","Male","34","0.183258327745151","0.128957680976162","0.23755897451414","8"
"8 on Scale 1 to 10","1989","66 and older","Female","133","0.228784180828424","0.194270369675099","0.26329799198175","8"
"9 on Scale 1 to 10","1989","16-34 y.","Female","116","0.0775337392055995","0.0638577797976589","0.0912096986135401","9"
"9 on Scale 1 to 10","1989","35-65 y.","Male","46","0.0459913692826778","0.0320725374898853","0.0599102010754703","9"
"9 on Scale 1 to 10","1989","16-34 y.","Male","45","0.0673062850575291","0.0477879139367653","0.0868246561782929","9"
"9 on Scale 1 to 10","1989","35-65 y.","Female","190","0.0826739741820725","0.071487251603017","0.0938606967611281","9"
"9 on Scale 1 to 10","1989","66 and older","Male","15","","","","9"
"9 on Scale 1 to 10","1989","66 and older","Female","45","0.0833523386106151","0.0606405116926904","0.10606416552854","9"
"0 Completely dissatisfied","1990","16-34 y.","Male","12","","","","0"
"0 Completely dissatisfied","1990","16-34 y.","Female","9","","","","0"
"0 Completely dissatisfied","1990","35-65 y.","Male","12","","","","0"
"0 Completely dissatisfied","1990","35-65 y.","Female","12","","","","0"
"0 Completely dissatisfied","1990","66 and older","Male","1","","","","0"
"0 Completely dissatisfied","1990","66 and older","Female","7","","","","0"
"1 on Scale 1 to 10","1990","16-34 y.","Male","8","","","","1"
"1 on Scale 1 to 10","1990","16-34 y.","Female","11","","","","1"
"1 on Scale 1 to 10","1990","35-65 y.","Male","13","","","","1"
"1 on Scale 1 to 10","1990","35-65 y.","Female","4","","","","1"
"1 on Scale 1 to 10","1990","66 and older","Male","3","","","","1"
"1 on Scale 1 to 10","1990","66 and older","Female","8","","","","1"
"10 Completely satisfied","1990","16-34 y.","Female","149","0.0903160274376821","0.0756882021073722","0.104943852767992","10"
"10 Completely satisfied","1990","16-34 y.","Male","77","0.0839040142267995","0.0645220102779892","0.10328601817561","10"
"10 Completely satisfied","1990","35-65 y.","Male","105","0.098558427790751","0.0803993582827078","0.116717497298794","10"
"10 Completely satisfied","1990","35-65 y.","Female","221","0.0957592912086678","0.0836274599698677","0.107891122447468","10"
"10 Completely satisfied","1990","66 and older","Male","29","","","","10"
"10 Completely satisfied","1990","66 and older","Female","99","0.160232321410258","0.130782707794722","0.189681935025793","10"
"2 on Scale 1 to 10","1990","16-34 y.","Male","23","","","","2"
"2 on Scale 1 to 10","1990","66 and older","Male","7","","","","2"
"2 on Scale 1 to 10","1990","66 and older","Female","6","","","","2"
"2 on Scale 1 to 10","1990","16-34 y.","Female","20","","","","2"
"2 on Scale 1 to 10","1990","35-65 y.","Male","33","0.0287628790877839","0.0185803248893706","0.0389454332861972","2"
"2 on Scale 1 to 10","1990","35-65 y.","Female","30","0.0141261641889928","0.0092607852951418","0.0189915430828437","2"
"3 on Scale 1 to 10","1990","16-34 y.","Male","33","0.0348594964468814","0.0220364078297231","0.0476825850640398","3"
"3 on Scale 1 to 10","1990","35-65 y.","Male","55","0.0564136018544912","0.0423576368690197","0.0704695668399626","3"
"3 on Scale 1 to 10","1990","16-34 y.","Female","61","0.0404847932862257","0.0304265074111825","0.0505430791612688","3"
"3 on Scale 1 to 10","1990","35-65 y.","Female","83","0.0371530890271494","0.0293553273758826","0.0449508506784161","3"
"3 on Scale 1 to 10","1990","66 and older","Male","8","","","","3"
"3 on Scale 1 to 10","1990","66 and older","Female","18","","","","3"
"4 on Scale 1 to 10","1990","16-34 y.","Male","41","0.0463624907929752","0.0316626760870407","0.0610623054989097","4"
"4 on Scale 1 to 10","1990","16-34 y.","Female","96","0.0661170119469798","0.0534359704997672","0.0787980533941925","4"
"4 on Scale 1 to 10","1990","35-65 y.","Male","78","0.0786557418997449","0.0622553548011645","0.0950561289983253","4"
"4 on Scale 1 to 10","1990","35-65 y.","Female","106","0.047258532000728","0.038510275280566","0.05600678872089","4"
"4 on Scale 1 to 10","1990","66 and older","Male","10","","","","4"
"4 on Scale 1 to 10","1990","66 and older","Female","21","","","","4"
"5 on Scale 1 to 10","1990","16-34 y.","Female","254","0.173430138689186","0.154108046517807","0.192752230860564","5"
"5 on Scale 1 to 10","1990","16-34 y.","Male","174","0.263741589089873","0.23293516697845","0.294548011201297","5"
"5 on Scale 1 to 10","1990","35-65 y.","Female","383","0.165873731372075","0.150538208861866","0.181209253882285","5"
"5 on Scale 1 to 10","1990","35-65 y.","Male","225","0.209367903253047","0.184581118890327","0.234154687615767","5"
"5 on Scale 1 to 10","1990","66 and older","Male","46","0.198149054766997","0.147614090171873","0.248684019362121","5"
"5 on Scale 1 to 10","1990","66 and older","Female","76","0.136382019013425","0.108829306746212","0.163934731280639","5"
"6 on Scale 1 to 10","1990","16-34 y.","Male","89","0.109269621237714","0.0874594201859628","0.131079822289466","6"
"6 on Scale 1 to 10","1990","35-65 y.","Female","301","0.131980119974597","0.118025662171081","0.145934577778112","6"
"6 on Scale 1 to 10","1990","16-34 y.","Female","178","0.122660103735247","0.105918861355269","0.139401346115224","6"
"6 on Scale 1 to 10","1990","35-65 y.","Male","102","0.104496399344314","0.0858599897282607","0.123132808960368","6"
"6 on Scale 1 to 10","1990","66 and older","Male","28","","","","6"
"6 on Scale 1 to 10","1990","66 and older","Female","59","0.0992749248422696","0.0752677601822209","0.123282089502318","6"
"7 on Scale 1 to 10","1990","16-34 y.","Male","135","0.178299767551008","0.151540827202935","0.205058707899081","7"
"7 on Scale 1 to 10","1990","35-65 y.","Male","181","0.163429190859223","0.140902671922087","0.185955709796359","7"
"7 on Scale 1 to 10","1990","35-65 y.","Female","397","0.169740954754149","0.154263697557686","0.185218211950612","7"
