"hlf0094","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Slightly Expensive","2012","inadequately","West Germany","7","","","","4"
"Slightly Expensive","2012","inadequately","East Germany","","","","","4"
"Slightly Expensive","2012","general elemantary","West Germany","99","0.0863220600590679","0.0695261547289465","0.103117965389189","4"
"Slightly Expensive","2012","general elemantary","East Germany","8","","","","4"
"Slightly Expensive","2012","middle vocational","West Germany","423","0.0876761135049437","0.0801749752392569","0.0951772517706305","4"
"Slightly Expensive","2012","middle vocational","East Germany","180","0.144542677444361","0.125854116615048","0.163231238273674","4"
"Slightly Expensive","2012","vocational + Abi","West Germany","74","0.104203647898246","0.0838667528009876","0.124540542995504","4"
"Slightly Expensive","2012","vocational + Abi","East Germany","14","","","","4"
"Slightly Expensive","2012","higher vocational","West Germany","63","0.0785142880721588","0.0607729492286181","0.0962556269156995","4"
"Slightly Expensive","2012","higher vocational","East Germany","26","","","","4"
"Slightly Expensive","2012","higher education","West Germany","209","0.070975036715221","0.0615160490055332","0.0804340244249089","4"
"Slightly Expensive","2012","higher education","East Germany","78","0.0949826199173395","0.0742334397792","0.115731800055479","4"
"Too Expensive","2012","in school","West Germany","3","","","","5"
"Too Expensive","2012","in school","East Germany","","","","","5"
"Too Expensive","2012","inadequately","West Germany","3","","","","5"
"Too Expensive","2012","inadequately","East Germany","","","","","5"
"Too Expensive","2012","general elemantary","West Germany","19","","","","5"
"Too Expensive","2012","general elemantary","East Germany","1","","","","5"
"Too Expensive","2012","middle vocational","West Germany","91","0.0168819302595439","0.0134650804225779","0.0202987800965098","5"
"Too Expensive","2012","middle vocational","East Germany","23","","","","5"
"Too Expensive","2012","vocational + Abi","West Germany","10","","","","5"
"Too Expensive","2012","vocational + Abi","East Germany","1","","","","5"
"Too Expensive","2012","higher vocational","West Germany","9","","","","5"
"Too Expensive","2012","higher vocational","East Germany","8","","","","5"
"Too Expensive","2012","higher education","West Germany","29","","","","5"
"Too Expensive","2012","higher education","East Germany","10","","","","5"
"Very Inexpensive","2012","in school","West Germany","46","0.139225436511418","0.107555604862323","0.170895268160513","1"
"Very Inexpensive","2012","in school","East Germany","4","","","","1"
"Very Inexpensive","2012","inadequately","West Germany","4","","","","1"
"Very Inexpensive","2012","inadequately","East Germany","","","","","1"
"Very Inexpensive","2012","general elemantary","West Germany","85","0.0753430793779592","0.0595575937987319","0.0911285649571866","1"
"Very Inexpensive","2012","general elemantary","East Germany","4","","","","1"
"Very Inexpensive","2012","middle vocational","West Germany","511","0.0947814403550293","0.087012704062458","0.102550176647601","1"
"Very Inexpensive","2012","middle vocational","East Germany","80","0.0562994668251687","0.0440491342831845","0.068549799367153","1"
"Very Inexpensive","2012","vocational + Abi","West Germany","88","0.100504810127175","0.0804909256506899","0.12051869460366","1"
"Very Inexpensive","2012","vocational + Abi","East Germany","5","","","","1"
"Very Inexpensive","2012","higher vocational","West Germany","78","0.0750549441190947","0.0576763212063844","0.0924335670318049","1"
"Very Inexpensive","2012","higher vocational","East Germany","19","","","","1"
"Very Inexpensive","2012","higher education","West Germany","351","0.127928800827343","0.115625028315958","0.140232573338729","1"
"Very Inexpensive","2012","higher education","East Germany","45","0.0511584243267742","0.0355662801491628","0.0667505685043857","1"
"Inexpensive","2013","inadequately","East Germany","3","","","","2"
"Inexpensive","2013","general elemantary","West Germany","371","0.328920352624947","0.30186045066756","0.355980254582333","2"
"Inexpensive","2013","general elemantary","East Germany","13","","","","2"
"Inexpensive","2013","middle vocational","West Germany","1637","0.312479515266283","0.300130771066569","0.324828259465998","2"
"Inexpensive","2013","in school","West Germany","130","0.207250094549321","0.170836790893809","0.243663398204834","2"
"Inexpensive","2013","in school","East Germany","20","","","","2"
"Inexpensive","2013","inadequately","West Germany","24","","","","2"
"Inexpensive","2013","middle vocational","East Germany","335","0.263317103885376","0.239319892277074","0.287314315493679","2"
"Inexpensive","2013","vocational + Abi","West Germany","243","0.221810412567813","0.195208554738085","0.248412270397542","2"
"Inexpensive","2013","vocational + Abi","East Germany","32","0.218220729312927","0.144320200724235","0.29212125790162","2"
"Inexpensive","2013","higher vocational","West Germany","257","0.312860122042739","0.281708476480582","0.344011767604895","2"
"Inexpensive","2013","higher vocational","East Germany","72","0.290931634766443","0.232612689737635","0.349250579795251","2"
"Inexpensive","2013","higher education","West Germany","833","0.30102009903629","0.284550992078392","0.317489205994188","2"
"Inexpensive","2013","higher education","East Germany","248","0.350920359927667","0.316649639742816","0.385191080112517","2"
"Reasonable","2013","in school","West Germany","240","0.575238285003449","0.530832332622006","0.619644237384892","3"
"Reasonable","2013","in school","East Germany","37","0.613300821424479","0.496691279955918","0.72991036289304","3"
"Reasonable","2013","inadequately","West Germany","38","0.473739773986031","0.366321234538994","0.581158313433069","3"
"Reasonable","2013","inadequately","East Germany","7","","","","3"
"Reasonable","2013","general elemantary","West Germany","542","0.480453717082719","0.451677631848562","0.509229802316876","3"
"Reasonable","2013","general elemantary","East Germany","50","0.561979164832605","0.457724389565504","0.666233940099705","3"
"Reasonable","2013","middle vocational","West Germany","2728","0.487268599280895","0.473951845578783","0.500585352983007","3"
"Reasonable","2013","middle vocational","East Germany","714","0.534319756700407","0.507141257216935","0.561498256183878","3"
"Reasonable","2013","vocational + Abi","West Germany","486","0.552846896587708","0.521011603080544","0.584682190094872","3"
"Reasonable","2013","vocational + Abi","East Germany","62","0.530646916350402","0.441355414401718","0.619938418299086","3"
"Reasonable","2013","higher vocational","West Germany","434","0.498734108657729","0.465140866280976","0.532327351034482","3"
"Reasonable","2013","higher vocational","East Germany","111","0.475740175213352","0.411615034131876","0.539865316294829","3"
"Reasonable","2013","higher education","West Germany","1526","0.476162550085913","0.458231081964332","0.494094018207493","3"
"Reasonable","2013","higher education","East Germany","369","0.448121110447621","0.412411135355214","0.483831085540029","3"
"Slightly Expensive","2013","in school","West Germany","44","0.0926686620596498","0.0666194844684428","0.118717839650857","4"
"Slightly Expensive","2013","in school","East Germany","6","","","","4"
"Slightly Expensive","2013","inadequately","West Germany","12","","","","4"
"Slightly Expensive","2013","inadequately","East Germany","","","","","4"
"Slightly Expensive","2013","general elemantary","West Germany","130","0.0983329766395559","0.0811828829248566","0.115483070354255","4"
"Slightly Expensive","2013","general elemantary","East Germany","18","","","","4"
"Slightly Expensive","2013","middle vocational","West Germany","454","0.0873737045186263","0.0798504446965049","0.0948969643407476","4"
"Slightly Expensive","2013","middle vocational","East Germany","125","0.111678597430871","0.0945172655062168","0.128839929355525","4"
"Slightly Expensive","2013","vocational + Abi","West Germany","94","0.0931860488138222","0.0745732003784434","0.111798897249201","4"
"Slightly Expensive","2013","vocational + Abi","East Germany","15","","","","4"
"Slightly Expensive","2013","higher vocational","West Germany","67","0.0931407134351497","0.0736142746877145","0.112667152182585","4"
"Slightly Expensive","2013","higher vocational","East Germany","21","","","","4"
"Slightly Expensive","2013","higher education","West Germany","225","0.07825109834701","0.0686085573411892","0.0878936393528308","4"
"Slightly Expensive","2013","higher education","East Germany","61","0.1025156454094","0.0807346124100436","0.124296678408757","4"
"Too Expensive","2013","in school","West Germany","8","","","","5"
"Too Expensive","2013","in school","East Germany","","","","","5"
"Too Expensive","2013","inadequately","West Germany","4","","","","5"
"Too Expensive","2013","inadequately","East Germany","","","","","5"
"Too Expensive","2013","general elemantary","West Germany","17","","","","5"
"Too Expensive","2013","general elemantary","East Germany","","","","","5"
"Too Expensive","2013","middle vocational","West Germany","87","0.0158406791000739","0.0125141693544726","0.0191671888456753","5"
"Too Expensive","2013","middle vocational","East Germany","25","","","","5"
"Too Expensive","2013","vocational + Abi","West Germany","14","","","","5"
"Too Expensive","2013","vocational + Abi","East Germany","3","","","","5"
"Too Expensive","2013","higher vocational","West Germany","10","","","","5"
"Too Expensive","2013","higher vocational","East Germany","9","","","","5"
"Too Expensive","2013","higher education","West Germany","19","","","","5"
"Too Expensive","2013","higher education","East Germany","9","","","","5"
"Very Inexpensive","2013","general elemantary","East Germany","6","","","","1"
"Very Inexpensive","2013","middle vocational","West Germany","506","0.0970375018341213","0.0891511915991135","0.104923812069129","1"
"Very Inexpensive","2013","middle vocational","East Germany","95","0.0756945851334314","0.0612826895139447","0.0901064807529181","1"
"Very Inexpensive","2013","vocational + Abi","West Germany","100","0.118131245479401","0.097464948562744","0.138797542396058","1"
"Very Inexpensive","2013","vocational + Abi","East Germany","8","","","","1"
"Very Inexpensive","2013","inadequately","East Germany","1","","","","1"
"Very Inexpensive","2013","general elemantary","West Germany","98","0.0837582812350257","0.0678026966387263","0.099713865831325","1"
"Very Inexpensive","2013","higher vocational","West Germany","83","0.0876104994473176","0.0686149645013675","0.106606034393268","1"
"Very Inexpensive","2013","higher vocational","East Germany","20","","","","1"
"Very Inexpensive","2013","higher education","West Germany","377","0.13504935845709","0.122778303976733","0.147320412937447","1"
"Very Inexpensive","2013","higher education","East Germany","58","0.0773533134546509","0.0581698451599182","0.0965367817493837","1"
