"hlf0094","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Slightly Expensive","1987","35-65 y.","middle vocational","130","0.0903755405853847","0.0746744418335662","0.106076639337203"
"Slightly Expensive","1987","35-65 y.","vocational + Abi","2","","",""
"Slightly Expensive","1987","35-65 y.","higher vocational","20","","",""
"Slightly Expensive","1987","35-65 y.","higher education","22","","",""
"Slightly Expensive","1987","66 and older","in school","","","",""
"Slightly Expensive","1987","66 and older","inadequately","","","",""
"Slightly Expensive","1987","66 and older","general elemantary","9","","",""
"Slightly Expensive","1987","66 and older","middle vocational","7","","",""
"Slightly Expensive","1987","66 and older","vocational + Abi","1","","",""
"Slightly Expensive","1987","66 and older","higher vocational","1","","",""
"Slightly Expensive","1987","66 and older","higher education","2","","",""
"Too Expensive","1987","16-34 y.","in school","4","","",""
"Too Expensive","1987","16-34 y.","inadequately","1","","",""
"Too Expensive","1987","16-34 y.","general elemantary","13","","",""
"Too Expensive","1987","16-34 y.","middle vocational","12","","",""
"Too Expensive","1987","16-34 y.","vocational + Abi","2","","",""
"Too Expensive","1987","16-34 y.","higher vocational","3","","",""
"Too Expensive","1987","16-34 y.","higher education","2","","",""
"Too Expensive","1987","35-65 y.","in school","","","",""
"Too Expensive","1987","35-65 y.","inadequately","","","",""
"Too Expensive","1987","35-65 y.","general elemantary","15","","",""
"Too Expensive","1987","35-65 y.","middle vocational","35","0.0274803961460675","0.0185281048956105","0.0364326873965244"
"Too Expensive","1987","35-65 y.","vocational + Abi","","","",""
"Too Expensive","1987","35-65 y.","higher vocational","8","","",""
"Too Expensive","1987","35-65 y.","higher education","8","","",""
"Too Expensive","1987","66 and older","in school","","","",""
"Too Expensive","1987","66 and older","inadequately","","","",""
"Too Expensive","1987","66 and older","general elemantary","6","","",""
"Too Expensive","1987","66 and older","middle vocational","2","","",""
"Too Expensive","1987","66 and older","vocational + Abi","","","",""
"Too Expensive","1987","66 and older","higher vocational","1","","",""
"Too Expensive","1987","66 and older","higher education","1","","",""
"Very Inexpensive","1988","16-34 y.","in school","11","","",""
"Very Inexpensive","1988","16-34 y.","inadequately","2","","",""
"Very Inexpensive","1988","16-34 y.","general elemantary","57","0.183335037486338","0.140468281401584","0.226201793571093"
"Very Inexpensive","1988","16-34 y.","middle vocational","106","0.164472297178604","0.136381643969035","0.192562950388172"
"Very Inexpensive","1988","16-34 y.","vocational + Abi","6","","",""
"Very Inexpensive","1988","16-34 y.","higher vocational","7","","",""
"Very Inexpensive","1988","16-34 y.","higher education","8","","",""
"Very Inexpensive","1988","35-65 y.","in school","","","",""
"Very Inexpensive","1988","35-65 y.","inadequately","3","","",""
"Very Inexpensive","1988","35-65 y.","general elemantary","106","0.204907172591651","0.170147897600218","0.239666447583083"
"Very Inexpensive","1988","35-65 y.","middle vocational","216","0.175133786969666","0.153927372852947","0.196340201086385"
"Very Inexpensive","1988","35-65 y.","vocational + Abi","7","","",""
"Very Inexpensive","1988","35-65 y.","higher vocational","30","0.177037240195158","0.122475077854086","0.231599402536229"
"Very Inexpensive","1988","35-65 y.","higher education","49","0.203533485293832","0.154499193784244","0.25256777680342"
"Very Inexpensive","1988","66 and older","in school","","","",""
"Very Inexpensive","1988","66 and older","inadequately","","","",""
"Very Inexpensive","1988","66 and older","general elemantary","42","0.220708339452416","0.161582601405266","0.279834077499566"
"Very Inexpensive","1988","66 and older","middle vocational","47","0.216336455900379","0.160380528138468","0.27229238366229"
"Very Inexpensive","1988","66 and older","vocational + Abi","2","","",""
"Very Inexpensive","1988","66 and older","higher vocational","9","","",""
"Very Inexpensive","1988","66 and older","higher education","9","","",""
"Inexpensive","1988","16-34 y.","in school","20","","",""
"Inexpensive","1988","16-34 y.","inadequately","9","","",""
"Inexpensive","1988","16-34 y.","general elemantary","108","0.347556959731888","0.294802373825415","0.400311545638361"
"Inexpensive","1988","16-34 y.","middle vocational","220","0.304307160018714","0.269441339960555","0.339172980076872"
"Inexpensive","1988","16-34 y.","vocational + Abi","17","","",""
"Inexpensive","1988","16-34 y.","higher vocational","18","","",""
"Inexpensive","1988","16-34 y.","higher education","17","","",""
"Inexpensive","1988","35-65 y.","in school","","","",""
"Inexpensive","1988","35-65 y.","inadequately","10","","",""
"Inexpensive","1988","35-65 y.","general elemantary","185","0.376928534306283","0.335195337792867","0.418661730819699"
"Inexpensive","1988","35-65 y.","middle vocational","435","0.361560271132507","0.334753727848985","0.388366814416028"
"Inexpensive","1988","35-65 y.","vocational + Abi","12","","",""
"Inexpensive","1988","35-65 y.","higher vocational","60","0.320874561016645","0.254145992313347","0.387603129719943"
"Inexpensive","1988","35-65 y.","higher education","70","0.254255036786859","0.201224239576437","0.307285833997282"
"Inexpensive","1988","66 and older","in school","","","",""
"Inexpensive","1988","66 and older","inadequately","2","","",""
"Inexpensive","1988","66 and older","general elemantary","70","0.412142761899251","0.341968643958733","0.482316879839768"
"Inexpensive","1988","66 and older","middle vocational","88","0.40846760975985","0.341666373387741","0.475268846131958"
"Inexpensive","1988","66 and older","vocational + Abi","3","","",""
"Inexpensive","1988","66 and older","higher vocational","17","","",""
"Inexpensive","1988","66 and older","higher education","15","","",""
"Reasonable","1988","16-34 y.","in school","42","0.494488968685207","0.38820145437022","0.600776483000194"
"Reasonable","1988","16-34 y.","inadequately","14","","",""
"Reasonable","1988","16-34 y.","general elemantary","114","0.356120103214532","0.303071176654744","0.40916902977432"
"Reasonable","1988","16-34 y.","middle vocational","266","0.416141833197222","0.378790216878382","0.453493449516062"
"Reasonable","1988","16-34 y.","vocational + Abi","18","","",""
"Reasonable","1988","16-34 y.","higher vocational","25","","",""
"Reasonable","1988","16-34 y.","higher education","19","","",""
"Reasonable","1988","35-65 y.","in school","","","",""
"Reasonable","1988","35-65 y.","inadequately","11","","",""
"Reasonable","1988","35-65 y.","general elemantary","182","0.337522342307839","0.296801186870823","0.378243497744854"
"Reasonable","1988","35-65 y.","middle vocational","468","0.371587579062338","0.34462611412255","0.398549044002126"
"Reasonable","1988","35-65 y.","vocational + Abi","15","","",""
"Reasonable","1988","35-65 y.","higher vocational","78","0.400177880292199","0.330144200727986","0.470211559856413"
"Reasonable","1988","35-65 y.","higher education","124","0.474670849259712","0.413855915223445","0.53548578329598"
"Reasonable","1988","66 and older","in school","","","",""
"Reasonable","1988","66 and older","inadequately","2","","",""
"Reasonable","1988","66 and older","general elemantary","65","0.313664689777595","0.247516467647524","0.379812911907666"
"Reasonable","1988","66 and older","middle vocational","61","0.324694664145578","0.261058485840789","0.388330842450367"
"Reasonable","1988","66 and older","vocational + Abi","4","","",""
"Reasonable","1988","66 and older","higher vocational","11","","",""
"Reasonable","1988","66 and older","higher education","9","","",""
"Slightly Expensive","1988","16-34 y.","in school","11","","",""
"Slightly Expensive","1988","16-34 y.","inadequately","4","","",""
"Slightly Expensive","1988","16-34 y.","general elemantary","32","0.105472368321351","0.0714439195743342","0.139500817068368"
"Slightly Expensive","1988","16-34 y.","middle vocational","68","0.105659440512435","0.0823656240637662","0.128953256961103"
"Slightly Expensive","1988","16-34 y.","vocational + Abi","5","","",""
"Slightly Expensive","1988","16-34 y.","higher vocational","5","","",""
"Slightly Expensive","1988","16-34 y.","higher education","3","","",""
"Slightly Expensive","1988","35-65 y.","in school","","","",""
"Slightly Expensive","1988","35-65 y.","inadequately","3","","",""
"Slightly Expensive","1988","35-65 y.","general elemantary","35","0.0602470051601758","0.0397562576462032","0.0807377526741484"
"Slightly Expensive","1988","35-65 y.","middle vocational","94","0.0740310555543259","0.0594228896423229","0.0886392214663289"
"Slightly Expensive","1988","35-65 y.","vocational + Abi","3","","",""
"Slightly Expensive","1988","35-65 y.","higher vocational","16","","",""
"Slightly Expensive","1988","35-65 y.","higher education","13","","",""
"Slightly Expensive","1988","66 and older","in school","","","",""
"Slightly Expensive","1988","66 and older","inadequately","","","",""
"Slightly Expensive","1988","66 and older","general elemantary","10","","",""
"Slightly Expensive","1988","66 and older","middle vocational","11","","",""
"Slightly Expensive","1988","66 and older","vocational + Abi","","","",""
"Slightly Expensive","1988","66 and older","higher vocational","4","","",""
"Slightly Expensive","1988","66 and older","higher education","1","","",""
"Too Expensive","1988","16-34 y.","in school","1","","",""
"Too Expensive","1988","16-34 y.","inadequately","","","",""
"Too Expensive","1988","16-34 y.","general elemantary","2","","",""
"Too Expensive","1988","16-34 y.","middle vocational","9","","",""
"Too Expensive","1988","16-34 y.","vocational + Abi","","","",""
"Too Expensive","1988","16-34 y.","higher vocational","1","","",""
"Too Expensive","1988","16-34 y.","higher education","1","","",""
"Too Expensive","1988","35-65 y.","in school","","","",""
"Too Expensive","1988","35-65 y.","inadequately","1","","",""
"Too Expensive","1988","35-65 y.","general elemantary","10","","",""
"Too Expensive","1988","35-65 y.","middle vocational","21","","",""
"Too Expensive","1988","35-65 y.","vocational + Abi","","","",""
"Too Expensive","1988","35-65 y.","higher vocational","4","","",""
"Too Expensive","1988","35-65 y.","higher education","3","","",""
"Too Expensive","1988","66 and older","in school","","","",""
"Too Expensive","1988","66 and older","inadequately","","","",""
"Too Expensive","1988","66 and older","general elemantary","2","","",""
"Too Expensive","1988","66 and older","middle vocational","1","","",""
"Too Expensive","1988","66 and older","vocational + Abi","","","",""
"Too Expensive","1988","66 and older","higher vocational","1","","",""
"Too Expensive","1988","66 and older","higher education","","","",""
"Very Inexpensive","1989","16-34 y.","in school","18","","",""
"Very Inexpensive","1989","16-34 y.","inadequately","4","","",""
"Very Inexpensive","1989","16-34 y.","general elemantary","46","0.190226477027707","0.14458011296465","0.235872841090763"
"Very Inexpensive","1989","16-34 y.","middle vocational","117","0.172488556799308","0.143816930839597","0.201160182759018"
"Very Inexpensive","1989","16-34 y.","vocational + Abi","12","","",""
"Very Inexpensive","1989","16-34 y.","higher vocational","12","","",""
"Very Inexpensive","1989","16-34 y.","higher education","5","","",""
"Very Inexpensive","1989","35-65 y.","in school","","","",""
"Very Inexpensive","1989","35-65 y.","inadequately","2","","",""
"Very Inexpensive","1989","35-65 y.","general elemantary","95","0.216016683324698","0.178812119328203","0.253221247321193"
"Very Inexpensive","1989","35-65 y.","middle vocational","253","0.211701856977157","0.188844111359595","0.234559602594719"
"Very Inexpensive","1989","35-65 y.","vocational + Abi","8","","",""
"Very Inexpensive","1989","35-65 y.","higher vocational","32","0.17385983052409","0.119099548621041","0.228620112427139"
"Very Inexpensive","1989","35-65 y.","higher education","58","0.217510262814371","0.166574006493165","0.268446519135576"
"Very Inexpensive","1989","66 and older","in school","","","",""
"Very Inexpensive","1989","66 and older","inadequately","","","",""
"Very Inexpensive","1989","66 and older","general elemantary","58","0.301145304022915","0.237724527701207","0.364566080344623"
"Very Inexpensive","1989","66 and older","middle vocational","50","0.216506206377402","0.160399358066034","0.272613054688771"
"Very Inexpensive","1989","66 and older","vocational + Abi","1","","",""
"Very Inexpensive","1989","66 and older","higher vocational","14","","",""
"Very Inexpensive","1989","66 and older","higher education","15","","",""
