"hlf0094","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Reasonable","1989","Single parent ","East Germany","","","","","3"
"Reasonable","1989","Couple + C. LE 16 ","West Germany","308","0.418019190916326","0.382409616012298","0.453628765820355","3"
"Reasonable","1989","Couple + C. LE 16 ","East Germany","","","","","3"
"Reasonable","1989","Couple + C. GT 16 ","West Germany","411","0.316927115277272","0.291467725820018","0.342386504734526","3"
"Reasonable","1989","Couple + C. GT 16 ","East Germany","","","","","3"
"Reasonable","1989","Couple + C. LE and GT 16","East Germany","","","","","3"
"Reasonable","1989","Couple + C. LE and GT 16","West Germany","138","0.322257114982738","0.27662933813891","0.367884891826566","3"
"Slightly Expensive","1989","1-pers.-HH","West Germany","11","","","","4"
"Slightly Expensive","1989","1-pers.-HH","East Germany","","","","","4"
"Slightly Expensive","1989","(Married) couple without C. ","West Germany","53","0.0567065573346272","0.0412670120077059","0.0721461026615485","4"
"Slightly Expensive","1989","(Married) couple without C. ","East Germany","","","","","4"
"Slightly Expensive","1989","Single parent ","West Germany","7","","","","4"
"Slightly Expensive","1989","Single parent ","East Germany","","","","","4"
"Slightly Expensive","1989","Couple + C. LE 16 ","East Germany","","","","","4"
"Slightly Expensive","1989","Couple + C. LE 16 ","West Germany","91","0.122233578357882","0.0985853238024209","0.145881832913344","4"
"Slightly Expensive","1989","Couple + C. GT 16 ","West Germany","73","0.0578939088841415","0.0451147842644202","0.0706730335038629","4"
"Slightly Expensive","1989","Couple + C. GT 16 ","East Germany","","","","","4"
"Slightly Expensive","1989","Couple + C. LE and GT 16","West Germany","32","0.0849278068335014","0.0577103087085569","0.112145304958446","4"
"Slightly Expensive","1989","Couple + C. LE and GT 16","East Germany","","","","","4"
"Too Expensive","1989","1-pers.-HH","East Germany","","","","","5"
"Too Expensive","1989","1-pers.-HH","West Germany","2","","","","5"
"Too Expensive","1989","(Married) couple without C. ","West Germany","6","","","","5"
"Too Expensive","1989","(Married) couple without C. ","East Germany","","","","","5"
"Too Expensive","1989","Single parent ","West Germany","3","","","","5"
"Too Expensive","1989","Single parent ","East Germany","","","","","5"
"Too Expensive","1989","Couple + C. LE 16 ","West Germany","22","","","","5"
"Too Expensive","1989","Couple + C. LE 16 ","East Germany","","","","","5"
"Too Expensive","1989","Couple + C. GT 16 ","West Germany","3","","","","5"
"Too Expensive","1989","Couple + C. GT 16 ","East Germany","","","","","5"
"Too Expensive","1989","Couple + C. LE and GT 16","West Germany","10","","","","5"
"Too Expensive","1989","Couple + C. LE and GT 16","East Germany","","","","","5"
"Very Inexpensive","1989","1-pers.-HH","West Germany","54","0.229882694072117","0.174283521158775","0.285481866985459","1"
"Very Inexpensive","1989","1-pers.-HH","East Germany","","","","","1"
"Very Inexpensive","1989","(Married) couple without C. ","West Germany","227","0.2650069778352","0.235544808533742","0.294469147136657","1"
"Very Inexpensive","1989","(Married) couple without C. ","East Germany","","","","","1"
"Very Inexpensive","1989","Single parent ","West Germany","31","0.157138040906363","0.106446628777355","0.207829453035371","1"
"Very Inexpensive","1989","Single parent ","East Germany","","","","","1"
"Very Inexpensive","1989","Couple + C. LE 16 ","West Germany","107","0.142347804545612","0.117121982041014","0.167573627050209","1"
"Very Inexpensive","1989","Couple + C. LE 16 ","East Germany","","","","","1"
"Very Inexpensive","1989","Couple + C. GT 16 ","West Germany","280","0.222275740373509","0.199525100356482","0.245026380390537","1"
"Very Inexpensive","1989","Couple + C. GT 16 ","East Germany","","","","","1"
"Very Inexpensive","1989","Couple + C. LE and GT 16","West Germany","68","0.192089722826808","0.153627958781405","0.23055148687221","1"
"Very Inexpensive","1989","Couple + C. LE and GT 16","East Germany","","","","","1"
"Inexpensive","1990","1-pers.-HH","West Germany","88","0.385608671128272","0.322290101302293","0.44892724095425","2"
"Inexpensive","1990","1-pers.-HH","East Germany","","","","","2"
"Inexpensive","1990","(Married) couple without C. ","West Germany","335","0.375467994830255","0.343813742752552","0.407122246907957","2"
"Inexpensive","1990","(Married) couple without C. ","East Germany","","","","","2"
"Inexpensive","1990","Single parent ","West Germany","93","0.505657569012321","0.43241496504514","0.578900172979502","2"
"Inexpensive","1990","Single parent ","East Germany","","","","","2"
"Inexpensive","1990","Couple + C. LE 16 ","West Germany","214","0.283712658577281","0.251788702766302","0.315636614388259","2"
"Inexpensive","1990","Couple + C. LE 16 ","East Germany","","","","","2"
"Inexpensive","1990","Couple + C. GT 16 ","West Germany","506","0.414646243849014","0.386864295699627","0.4424281919984","2"
"Inexpensive","1990","Couple + C. GT 16 ","East Germany","","","","","2"
"Inexpensive","1990","Couple + C. LE and GT 16","East Germany","","","","","2"
"Inexpensive","1990","Couple + C. LE and GT 16","West Germany","124","0.360806920501697","0.3096856423648","0.411928198638595","2"
"Reasonable","1990","1-pers.-HH","West Germany","84","0.372905524432741","0.309998222556196","0.435812826309286","3"
"Reasonable","1990","1-pers.-HH","East Germany","","","","","3"
"Reasonable","1990","(Married) couple without C. ","West Germany","295","0.32519179903633","0.294570175464821","0.355813422607838","3"
"Reasonable","1990","(Married) couple without C. ","East Germany","","","","","3"
"Reasonable","1990","Single parent ","West Germany","55","0.327546639401493","0.258794022421882","0.396299256381104","3"
"Reasonable","1990","Single parent ","East Germany","","","","","3"
"Reasonable","1990","Couple + C. LE 16 ","East Germany","","","","","3"
"Reasonable","1990","Couple + C. LE 16 ","West Germany","335","0.438603904859399","0.403463671042314","0.473744138676485","3"
"Reasonable","1990","Couple + C. GT 16 ","West Germany","371","0.299436897274889","0.273608889351327","0.325264905198451","3"
"Reasonable","1990","Couple + C. GT 16 ","East Germany","","","","","3"
"Reasonable","1990","Couple + C. LE and GT 16","East Germany","","","","","3"
"Reasonable","1990","Couple + C. LE and GT 16","West Germany","112","0.311480532970118","0.262183383405848","0.360777682534388","3"
"Slightly Expensive","1990","1-pers.-HH","West Germany","10","","","","4"
"Slightly Expensive","1990","1-pers.-HH","East Germany","","","","","4"
"Slightly Expensive","1990","(Married) couple without C. ","West Germany","49","0.0582371079834696","0.0429283861348435","0.0735458298320958","4"
"Slightly Expensive","1990","(Married) couple without C. ","East Germany","","","","","4"
"Slightly Expensive","1990","Single parent ","West Germany","3","","","","4"
"Slightly Expensive","1990","Couple + C. GT 16 ","East Germany","","","","","4"
"Slightly Expensive","1990","Couple + C. GT 16 ","West Germany","51","0.0442680577031205","0.0326688611405859","0.0558672542656551","4"
"Slightly Expensive","1990","Single parent ","East Germany","","","","","4"
"Slightly Expensive","1990","Couple + C. LE 16 ","West Germany","81","0.104955186398969","0.0832502734426609","0.126660099355277","4"
"Slightly Expensive","1990","Couple + C. LE 16 ","East Germany","","","","","4"
"Slightly Expensive","1990","Couple + C. LE and GT 16","East Germany","","","","","4"
"Slightly Expensive","1990","Couple + C. LE and GT 16","West Germany","35","0.108130514192268","0.0750727841579267","0.141188244226609","4"
"Too Expensive","1990","1-pers.-HH","West Germany","1","","","","5"
"Too Expensive","1990","1-pers.-HH","East Germany","","","","","5"
"Too Expensive","1990","(Married) couple without C. ","East Germany","","","","","5"
"Too Expensive","1990","(Married) couple without C. ","West Germany","4","","","","5"
"Too Expensive","1990","Couple + C. LE 16 ","West Germany","19","","","","5"
"Too Expensive","1990","Couple + C. LE 16 ","East Germany","","","","","5"
"Too Expensive","1990","Couple + C. GT 16 ","West Germany","","","","","5"
"Too Expensive","1990","Couple + C. GT 16 ","East Germany","","","","","5"
"Too Expensive","1990","Couple + C. LE and GT 16","West Germany","14","","","","5"
"Too Expensive","1990","Couple + C. LE and GT 16","East Germany","","","","","5"
"Too Expensive","1990","Single parent ","West Germany","1","","","","5"
"Too Expensive","1990","Single parent ","East Germany","","","","","5"
"Very Inexpensive","1990","1-pers.-HH","West Germany","44","0.192425451767225","0.141144304652199","0.243706598882252","1"
"Very Inexpensive","1990","1-pers.-HH","East Germany","","","","","1"
"Very Inexpensive","1990","(Married) couple without C. ","West Germany","216","0.236112571066768","0.208351099591539","0.263874042541998","1"
"Very Inexpensive","1990","(Married) couple without C. ","East Germany","","","","","1"
"Very Inexpensive","1990","Single parent ","West Germany","27","","","","1"
"Very Inexpensive","1990","Single parent ","East Germany","","","","","1"
"Very Inexpensive","1990","Couple + C. LE 16 ","West Germany","117","0.151157795681523","0.125791183836873","0.176524407526173","1"
"Very Inexpensive","1990","Couple + C. LE and GT 16","East Germany","","","","","1"
"Very Inexpensive","1990","Couple + C. LE 16 ","East Germany","","","","","1"
"Very Inexpensive","1990","Couple + C. GT 16 ","West Germany","280","0.241648801172977","0.217508530508352","0.265789071837602","1"
"Very Inexpensive","1990","Couple + C. GT 16 ","East Germany","","","","","1"
"Very Inexpensive","1990","Couple + C. LE and GT 16","West Germany","54","0.176512158691388","0.135927289486529","0.217097027896246","1"
"Inexpensive","1991","1-pers.-HH","West Germany","87","0.389699733958298","0.325110093371467","0.454289374545129","2"
"Inexpensive","1991","1-pers.-HH","East Germany","11","","","","2"
"Inexpensive","1991","(Married) couple without C. ","West Germany","345","0.372012074648978","0.34065995794245","0.403364191355506","2"
"Inexpensive","1991","(Married) couple without C. ","East Germany","49","0.188096660257236","0.141909160835755","0.234284159678716","2"
"Inexpensive","1991","Single parent ","West Germany","62","0.32276080740353","0.255571052455089","0.389950562351971","2"
"Inexpensive","1991","Single parent ","East Germany","4","","","","2"
"Inexpensive","1991","Couple + C. LE 16 ","West Germany","221","0.296357134286923","0.26420712687351","0.328507141700336","2"
"Inexpensive","1991","Couple + C. LE 16 ","East Germany","65","0.184769304749011","0.145276651664711","0.224261957833311","2"
"Inexpensive","1991","Couple + C. GT 16 ","West Germany","442","0.389348060088678","0.360930769604611","0.417765350572745","2"
"Inexpensive","1991","Couple + C. GT 16 ","East Germany","76","0.233538975571788","0.189895511601084","0.277182439542492","2"
"Inexpensive","1991","Couple + C. LE and GT 16","East Germany","34","0.262823790936781","0.186270436845965","0.339377145027597","2"
"Inexpensive","1991","Couple + C. LE and GT 16","West Germany","123","0.344734877046534","0.295976100815698","0.39349365327737","2"
"Reasonable","1991","1-pers.-HH","West Germany","68","0.320940757168794","0.259111745773642","0.382769768563946","3"
"Reasonable","1991","(Married) couple without C. ","East Germany","85","0.32580124039029","0.270408597662084","0.381193883118497","3"
"Reasonable","1991","1-pers.-HH","East Germany","20","","","","3"
"Reasonable","1991","(Married) couple without C. ","West Germany","340","0.37630453063992","0.34488000573523","0.40772905554461","3"
"Reasonable","1991","Single parent ","West Germany","92","0.514084023268093","0.442256769533257","0.585911277002928","3"
"Reasonable","1991","Single parent ","East Germany","14","","","","3"
"Reasonable","1991","Couple + C. LE 16 ","East Germany","89","0.257996960502196","0.213475308253624","0.302518612750768","3"
"Reasonable","1991","Couple + C. LE 16 ","West Germany","365","0.462030367592501","0.426930022939493","0.497130712245509","3"
"Reasonable","1991","Couple + C. GT 16 ","West Germany","364","0.324041929974298","0.296766144107855","0.351317715840741","3"
"Reasonable","1991","Couple + C. GT 16 ","East Germany","101","0.282629173315938","0.236180336815563","0.329078009816313","3"
"Reasonable","1991","Couple + C. LE and GT 16","East Germany","36","0.278868912029314","0.200876313380673","0.356861510677954","3"
"Reasonable","1991","Couple + C. LE and GT 16","West Germany","158","0.414798733996834","0.364254339480226","0.465343128513443","3"
"Slightly Expensive","1991","1-pers.-HH","West Germany","11","","","","4"
"Slightly Expensive","1991","(Married) couple without C. ","East Germany","72","0.250541030888081","0.199326275259777","0.301755786516385","4"
"Slightly Expensive","1991","1-pers.-HH","East Germany","7","","","","4"
"Slightly Expensive","1991","(Married) couple without C. ","West Germany","40","0.0403803251203489","0.0276116105264377","0.0531490397142601","4"
"Slightly Expensive","1991","Single parent ","West Germany","4","","","","4"
"Slightly Expensive","1991","Couple + C. GT 16 ","West Germany","69","0.0651229631792851","0.0507428894943874","0.0795030368641828","4"
"Slightly Expensive","1991","Couple + C. GT 16 ","East Germany","103","0.276796093286448","0.230642571069717","0.322949615503179","4"
"Slightly Expensive","1991","Single parent ","East Germany","9","","","","4"
"Slightly Expensive","1991","Couple + C. LE 16 ","West Germany","74","0.104242591797377","0.0827288949586442","0.12575628863611","4"
"Slightly Expensive","1991","Couple + C. LE 16 ","East Germany","143","0.369580670568213","0.320463818917117","0.41869752221931","4"
"Slightly Expensive","1991","Couple + C. LE and GT 16","East Germany","36","0.275404804372332","0.197712194310891","0.353097414433773","4"
"Slightly Expensive","1991","Couple + C. LE and GT 16","West Germany","29","","","","4"
"Too Expensive","1991","1-pers.-HH","West Germany","5","","","","5"
"Too Expensive","1991","1-pers.-HH","East Germany","3","","","","5"
"Too Expensive","1991","(Married) couple without C. ","East Germany","63","0.215427230005621","0.166837033179569","0.264017426831673","5"
