"hlf0094","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"Reasonable","2007","Not Working","indirect migration background","65","0.544504484284767","0.454264721831337","0.634744246738197","3"
"Slightly Expensive","2007","Full Time","indirect migration background","15","","","","4"
"Slightly Expensive","2007","Not Working","direct migration background","24","","","","4"
"Slightly Expensive","2007","Full Time","direct migration background","27","","","","4"
"Slightly Expensive","2007","Part Time","indirect migration background","8","","","","4"
"Slightly Expensive","2007","Not Working","no migration background","306","0.072494986795138","0.0644921105630135","0.0804978630272625","4"
"Slightly Expensive","2007","Full Time","no migration background","377","0.0985986299091152","0.089196277967961","0.108000981850269","4"
"Slightly Expensive","2007","Part Time","no migration background","197","0.092956519531232","0.0809128810731747","0.105000157989289","4"
"Slightly Expensive","2007","Part Time","direct migration background","23","","","","4"
"Slightly Expensive","2007","Not Working","indirect migration background","13","","","","4"
"Too Expensive","2007","Full Time","no migration background","51","0.0117392057645996","0.00834219363888736","0.0151362178903119","5"
"Too Expensive","2007","Full Time","direct migration background","8","","","","5"
"Too Expensive","2007","Full Time","indirect migration background","6","","","","5"
"Too Expensive","2007","Part Time","no migration background","30","0.0152732692318118","0.0101866691165156","0.020359869347108","5"
"Too Expensive","2007","Part Time","direct migration background","2","","","","5"
"Too Expensive","2007","Part Time","indirect migration background","1","","","","5"
"Too Expensive","2007","Not Working","no migration background","49","0.0111842068764045","0.00793861226990041","0.0144298014829087","5"
"Too Expensive","2007","Not Working","direct migration background","10","","","","5"
"Too Expensive","2007","Not Working","indirect migration background","1","","","","5"
"Very Inexpensive","2007","Part Time","no migration background","222","0.0954183522306981","0.083232846115051","0.107603858346345","1"
"Very Inexpensive","2007","Full Time","no migration background","382","0.0929459416058195","0.0837885084457271","0.102103374765912","1"
"Very Inexpensive","2007","Full Time","direct migration background","19","","","","1"
"Very Inexpensive","2007","Full Time","indirect migration background","3","","","","1"
"Very Inexpensive","2007","Part Time","direct migration background","10","","","","1"
"Very Inexpensive","2007","Part Time","indirect migration background","7","","","","1"
"Very Inexpensive","2007","Not Working","no migration background","462","0.111758142867773","0.102034271937918","0.121482013797627","1"
"Very Inexpensive","2007","Not Working","direct migration background","31","0.0912176643137252","0.05706408853192","0.12537124009553","1"
"Very Inexpensive","2007","Not Working","indirect migration background","12","","","","1"
"Inexpensive","2008","Full Time","direct migration background","68","0.25469809769136","0.203389851257338","0.306006344125381","2"
"Inexpensive","2008","Part Time","indirect migration background","25","","","","2"
"Inexpensive","2008","Full Time","no migration background","974","0.251956265379133","0.237967695873955","0.26594483488431","2"
"Inexpensive","2008","Full Time","indirect migration background","31","0.189126976362239","0.122066658272571","0.256187294451907","2"
"Inexpensive","2008","Part Time","no migration background","567","0.258383069498673","0.239788672255483","0.276977466741863","2"
"Inexpensive","2008","Part Time","direct migration background","43","0.224077691209769","0.160836755766553","0.287318626652986","2"
"Inexpensive","2008","Not Working","no migration background","1181","0.30724654765465","0.29260103763569","0.321892057673611","2"
"Inexpensive","2008","Not Working","indirect migration background","35","0.232619444527604","0.154372483000024","0.310866406055183","2"
"Inexpensive","2008","Not Working","direct migration background","79","0.302954294372897","0.246217211208241","0.359691377537553","2"
"Reasonable","2008","Full Time","direct migration background","150","0.527661143576418","0.46886990624046","0.586452380912376","3"
"Reasonable","2008","Full Time","indirect migration background","65","0.568740498621486","0.48393210081908","0.653548896423893","3"
"Reasonable","2008","Full Time","no migration background","1929","0.515455111938059","0.499352005535907","0.531558218340212","3"
"Reasonable","2008","Part Time","no migration background","1094","0.516318725080761","0.49509122577107","0.537546224390452","3"
"Reasonable","2008","Part Time","direct migration background","92","0.557880899498451","0.482557443080296","0.633204355916605","3"
"Reasonable","2008","Part Time","indirect migration background","40","0.546547549015171","0.437458049348727","0.655637048681615","3"
"Reasonable","2008","Not Working","no migration background","1838","0.480842063082607","0.464981353249067","0.496702772916148","3"
"Reasonable","2008","Not Working","indirect migration background","56","0.585084442232655","0.49383542105535","0.67633346340996","3"
"Reasonable","2008","Not Working","direct migration background","129","0.496098610119632","0.43436742652894","0.557829793710323","3"
"Slightly Expensive","2008","Full Time","indirect migration background","20","","","","4"
"Slightly Expensive","2008","Part Time","indirect migration background","8","","","","4"
"Slightly Expensive","2008","Not Working","direct migration background","20","","","","4"
"Slightly Expensive","2008","Full Time","no migration background","357","0.105871075296387","0.0959573709434772","0.115784779649296","4"
"Slightly Expensive","2008","Full Time","direct migration background","39","0.139939111254428","0.0990843796746028","0.180793842834252","4"
"Slightly Expensive","2008","Not Working","indirect migration background","13","","","","4"
"Slightly Expensive","2008","Part Time","direct migration background","22","","","","4"
"Slightly Expensive","2008","Not Working","no migration background","275","0.0758135873193477","0.0674107692992595","0.084216405339436","4"
"Slightly Expensive","2008","Part Time","no migration background","182","0.0928076458247771","0.0804822229302631","0.105133068719291","4"
"Too Expensive","2008","Full Time","no migration background","53","0.0131062736704191","0.00944171196302427","0.016770835377814","5"
"Too Expensive","2008","Full Time","direct migration background","6","","","","5"
"Too Expensive","2008","Full Time","indirect migration background","3","","","","5"
"Too Expensive","2008","Part Time","no migration background","33","0.0173804906741803","0.0118293278241583","0.0229316535242024","5"
"Too Expensive","2008","Part Time","direct migration background","2","","","","5"
"Too Expensive","2008","Part Time","indirect migration background","3","","","","5"
"Too Expensive","2008","Not Working","no migration background","43","0.0127527881925394","0.0091908434626043","0.0163147329224746","5"
"Too Expensive","2008","Not Working","direct migration background","","","","","5"
"Too Expensive","2008","Not Working","indirect migration background","","","","","5"
"Very Inexpensive","2008","Part Time","no migration background","253","0.115110068921608","0.101553132979146","0.128667004864071","1"
"Very Inexpensive","2008","Not Working","no migration background","475","0.123345013750855","0.112906304591071","0.13378372291064","1"
"Very Inexpensive","2008","Full Time","no migration background","387","0.113611273716002","0.103386115061737","0.123836432370267","1"
"Very Inexpensive","2008","Full Time","direct migration background","14","","","","1"
"Very Inexpensive","2008","Full Time","indirect migration background","12","","","","1"
"Very Inexpensive","2008","Part Time","direct migration background","8","","","","1"
"Very Inexpensive","2008","Part Time","indirect migration background","4","","","","1"
"Very Inexpensive","2008","Not Working","direct migration background","24","","","","1"
"Very Inexpensive","2008","Not Working","indirect migration background","8","","","","1"
"Inexpensive","2009","Full Time","indirect migration background","22","","","","2"
"Inexpensive","2009","Full Time","no migration background","951","0.267728510663663","0.253099268421632","0.282357752905694","2"
"Inexpensive","2009","Full Time","direct migration background","61","0.244465683957348","0.190650962256449","0.298280405658247","2"
"Inexpensive","2009","Part Time","indirect migration background","24","","","","2"
"Inexpensive","2009","Part Time","direct migration background","49","0.325131135964172","0.254922746217856","0.395339525710488","2"
"Inexpensive","2009","Not Working","no migration background","1145","0.317145792880898","0.301865430569328","0.332426155192467","2"
"Inexpensive","2009","Part Time","no migration background","582","0.308633742042666","0.288389156716623","0.328878327368709","2"
"Inexpensive","2009","Not Working","indirect migration background","26","","","","2"
"Inexpensive","2009","Not Working","direct migration background","59","0.26272918720438","0.204439232828778","0.321019141579982","2"
"Reasonable","2009","Full Time","direct migration background","141","0.557793204505802","0.495604091231799","0.619982317779805","3"
"Reasonable","2009","Full Time","indirect migration background","66","0.533888095887024","0.441911128677169","0.625865063096879","3"
"Reasonable","2009","Part Time","direct migration background","83","0.43966241260437","0.36526898255675","0.51405584265199","3"
"Reasonable","2009","Part Time","indirect migration background","33","0.297931853569367","0.197080286879215","0.398783420259518","3"
"Reasonable","2009","Full Time","no migration background","1825","0.519880430373477","0.503373554081091","0.536387306665863","3"
"Reasonable","2009","Part Time","no migration background","975","0.467736178095547","0.445868783160792","0.489603573030302","3"
"Reasonable","2009","Not Working","no migration background","1679","0.457132109348107","0.44077494108927","0.473489277606944","3"
"Reasonable","2009","Not Working","direct migration background","112","0.476917387219026","0.410766944699375","0.543067829738677","3"
"Reasonable","2009","Not Working","indirect migration background","54","0.445567431132138","0.349111465900135","0.54202339636414","3"
"Slightly Expensive","2009","Full Time","direct migration background","32","0.134488886723132","0.0917675756327459","0.177210197813519","4"
"Slightly Expensive","2009","Not Working","no migration background","263","0.0771363463299486","0.0683756529027474","0.0858970397571498","4"
"Slightly Expensive","2009","Full Time","no migration background","328","0.0923092821687541","0.0827454908420832","0.101873073495425","4"
"Slightly Expensive","2009","Full Time","indirect migration background","18","","","","4"
"Slightly Expensive","2009","Part Time","no migration background","157","0.0762251043964677","0.064595493483146","0.0878547153097895","4"
"Slightly Expensive","2009","Part Time","direct migration background","23","","","","4"
"Slightly Expensive","2009","Part Time","indirect migration background","9","","","","4"
"Slightly Expensive","2009","Not Working","indirect migration background","13","","","","4"
"Slightly Expensive","2009","Not Working","direct migration background","20","","","","4"
"Too Expensive","2009","Full Time","no migration background","44","0.0133422876451505","0.00955143533582679","0.0171331399544741","5"
"Too Expensive","2009","Full Time","direct migration background","1","","","","5"
"Too Expensive","2009","Full Time","indirect migration background","3","","","","5"
"Too Expensive","2009","Part Time","no migration background","26","","","","5"
"Too Expensive","2009","Part Time","direct migration background","2","","","","5"
"Too Expensive","2009","Part Time","indirect migration background","4","","","","5"
"Too Expensive","2009","Not Working","no migration background","29","","","","5"
"Too Expensive","2009","Not Working","direct migration background","3","","","","5"
"Too Expensive","2009","Not Working","indirect migration background","2","","","","5"
"Very Inexpensive","2009","Full Time","no migration background","371","0.106739489148955","0.096537377190976","0.116941601106934","1"
"Very Inexpensive","2009","Full Time","direct migration background","10","","","","1"
"Very Inexpensive","2009","Full Time","indirect migration background","4","","","","1"
"Very Inexpensive","2009","Part Time","no migration background","260","0.127749412485972","0.113119787814996","0.142379037156948","1"
"Very Inexpensive","2009","Part Time","direct migration background","14","","","","1"
"Very Inexpensive","2009","Part Time","indirect migration background","9","","","","1"
"Very Inexpensive","2009","Not Working","no migration background","447","0.137044378093105","0.125752530098993","0.148336226087217","1"
"Very Inexpensive","2009","Not Working","direct migration background","25","","","","1"
"Very Inexpensive","2009","Not Working","indirect migration background","7","","","","1"
"Inexpensive","2010","Full Time","indirect migration background","44","0.25944451747465","0.196451462838744","0.322437572110555","2"
"Inexpensive","2010","Full Time","no migration background","1180","0.279703896516066","0.266305159269284","0.293102633762848","2"
"Inexpensive","2010","Full Time","direct migration background","74","0.18727803174652","0.148949606815687","0.225606456677352","2"
"Inexpensive","2010","Part Time","indirect migration background","22","","","","2"
"Inexpensive","2010","Part Time","direct migration background","50","0.145274327814483","0.101060207429978","0.189488448198987","2"
"Inexpensive","2010","Part Time","no migration background","718","0.250125179467047","0.233700978927209","0.266549380006885","2"
"Inexpensive","2010","Not Working","no migration background","1168","0.311744369165705","0.297074612854823","0.326414125476587","2"
"Inexpensive","2010","Not Working","indirect migration background","47","0.261690213893729","0.192491934569249","0.330888493218209","2"
"Inexpensive","2010","Not Working","direct migration background","89","0.278388578625028","0.229509362122026","0.327267795128029","2"
"Reasonable","2010","Full Time","direct migration background","234","0.58113704418797","0.532666062948864","0.629608025427076","3"
"Reasonable","2010","Full Time","indirect migration background","108","0.570325607683747","0.499184144927813","0.641467070439681","3"
"Reasonable","2010","Part Time","direct migration background","131","0.618481998023204","0.557531925460854","0.679432070585554","3"
"Reasonable","2010","Full Time","no migration background","2236","0.513585499844486","0.498665503631559","0.528505496057412","3"
"Reasonable","2010","Part Time","no migration background","1406","0.545213420674843","0.52632923612761","0.564097605222077","3"
"Reasonable","2010","Part Time","indirect migration background","58","0.390007825608901","0.298859112617746","0.481156538600056","3"
"Reasonable","2010","Not Working","indirect migration background","80","0.582936111745033","0.505312469683097","0.66055975380697","3"
"Reasonable","2010","Not Working","no migration background","1880","0.480718845002146","0.464895599772521","0.496542090231771","3"
"Reasonable","2010","Not Working","direct migration background","162","0.50325837740477","0.448731878597449","0.557784876212091","3"
"Slightly Expensive","2010","Full Time","direct migration background","54","0.183087498218408","0.145092741210366","0.22108225522645","4"
"Slightly Expensive","2010","Full Time","no migration background","451","0.0998969093432112","0.090945709936151","0.108848108750271","4"
"Slightly Expensive","2010","Part Time","direct migration background","41","0.180594243999243","0.132326762910406","0.228861725088081","4"
"Slightly Expensive","2010","Part Time","indirect migration background","21","","","","4"
"Slightly Expensive","2010","Not Working","no migration background","290","0.0703313207763933","0.0622331451616627","0.0784294963911239","4"
"Slightly Expensive","2010","Full Time","indirect migration background","16","","","","4"
"Slightly Expensive","2010","Part Time","no migration background","240","0.0916178908608584","0.080677430980711","0.102558350741006","4"
"Slightly Expensive","2010","Not Working","direct migration background","27","","","","4"
"Slightly Expensive","2010","Not Working","indirect migration background","17","","","","4"
"Too Expensive","2010","Full Time","no migration background","69","0.0161975004294469","0.0124292735731058","0.019965727285788","5"
"Too Expensive","2010","Full Time","direct migration background","12","","","","5"
"Too Expensive","2010","Full Time","indirect migration background","4","","","","5"
"Too Expensive","2010","Part Time","no migration background","40","0.00961709137261628","0.0059159592679819","0.0133182234772507","5"
"Too Expensive","2010","Part Time","direct migration background","4","","","","5"
"Too Expensive","2010","Part Time","indirect migration background","3","","","","5"
"Too Expensive","2010","Not Working","no migration background","51","0.0150318798030181","0.0111782815328856","0.0188854780731507","5"
"Too Expensive","2010","Not Working","direct migration background","10","","","","5"
"Too Expensive","2010","Not Working","indirect migration background","2","","","","5"
"Very Inexpensive","2010","Full Time","no migration background","375","0.09061619386679","0.0820470862698154","0.0991853014637646","1"
"Very Inexpensive","2010","Full Time","direct migration background","24","","","","1"
"Very Inexpensive","2010","Full Time","indirect migration background","14","","","","1"
"Very Inexpensive","2010","Part Time","no migration background","267","0.103426417624635","0.0918780697643585","0.114974765484912","1"
"Very Inexpensive","2010","Part Time","direct migration background","18","","","","1"
"Very Inexpensive","2010","Part Time","indirect migration background","6","","","","1"
"Very Inexpensive","2010","Not Working","no migration background","441","0.122173585252738","0.11180208252454","0.132545087980935","1"
"Very Inexpensive","2010","Not Working","direct migration background","35","0.105243699190261","0.0717782032931127","0.138709195087409","1"
"Very Inexpensive","2010","Not Working","indirect migration background","9","","","","1"
"Inexpensive","2011","Full Time","indirect migration background","35","0.165210366761327","0.112952172699621","0.217468560823032","2"
"Inexpensive","2011","Full Time","direct migration background","89","0.234200749097337","0.194853018064404","0.273548480130269","2"
"Inexpensive","2011","Part Time","direct migration background","75","0.196622075842251","0.152379201988958","0.240864949695545","2"
"Inexpensive","2011","Full Time","no migration background","1456","0.29466805451549","0.282088049603899","0.30724805942708","2"
"Inexpensive","2011","Part Time","indirect migration background","41","0.244431945365326","0.176777238310034","0.312086652420617","2"
"Inexpensive","2011","Not Working","no migration background","1404","0.300419683195479","0.287314715696136","0.313524650694821","2"
"Inexpensive","2011","Not Working","indirect migration background","46","0.212753907770042","0.153296437596873","0.272211377943211","2"
"Inexpensive","2011","Part Time","no migration background","949","0.288716697059633","0.27322712412521","0.304206269994055","2"
"Inexpensive","2011","Not Working","direct migration background","100","0.238692769661628","0.196917649816618","0.280467889506638","2"
"Reasonable","2011","Full Time","direct migration background","266","0.609260352624491","0.563927475368158","0.654593229880823","3"
"Reasonable","2011","Full Time","indirect migration background","114","0.590262741440342","0.521060105039294","0.659465377841389","3"
"Reasonable","2011","Part Time","direct migration background","175","0.554686907141522","0.499361587255875","0.610012227027169","3"
"Reasonable","2011","Part Time","indirect migration background","79","0.515190117088909","0.436512402562425","0.593867831615393","3"
"Reasonable","2011","Not Working","no migration background","2356","0.495279090389635","0.480986741451543","0.509571439327728","3"
"Reasonable","2011","Not Working","direct migration background","217","0.545879156153471","0.497086768680015","0.594671543626927","3"
"Reasonable","2011","Not Working","indirect migration background","91","0.598219885347562","0.526994134064311","0.669445636630813","3"
"Reasonable","2011","Part Time","no migration background","1678","0.512017328237113","0.494931866648958","0.529102789825268","3"
"Reasonable","2011","Full Time","no migration background","2625","0.522623185341837","0.508840225107101","0.536406145576573","3"
"Slightly Expensive","2011","Full Time","direct migration background","46","0.0837420206393555","0.058005567865337","0.109478473413374","4"
"Slightly Expensive","2011","Part Time","indirect migration background","20","","","","4"
"Slightly Expensive","2011","Part Time","direct migration background","34","0.132548531231968","0.0948019783084121","0.170295084155524","4"
"Slightly Expensive","2011","Full Time","no migration background","476","0.0896621861165203","0.081778606481353","0.0975457657516875","4"
"Slightly Expensive","2011","Not Working","indirect migration background","20","","","","4"
"Slightly Expensive","2011","Part Time","no migration background","283","0.0908222801607435","0.0810002157162455","0.100644344605242","4"
"Slightly Expensive","2011","Not Working","no migration background","372","0.0785531717623254","0.0708623992071495","0.0862439443175013","4"
"Slightly Expensive","2011","Not Working","direct migration background","36","0.0868701155921956","0.0592694488560291","0.114470782328362","4"
"Slightly Expensive","2011","Full Time","indirect migration background","31","0.165044754008521","0.112807578391841","0.217281929625201","4"
"Too Expensive","2011","Full Time","no migration background","80","0.0139205293847398","0.01068756187549","0.0171534968939895","5"
"Too Expensive","2011","Full Time","direct migration background","7","","","","5"
"Too Expensive","2011","Full Time","indirect migration background","4","","","","5"
"Too Expensive","2011","Part Time","no migration background","41","0.0108334322822191","0.00729508922079121","0.0143717753436469","5"
"Too Expensive","2011","Part Time","direct migration background","5","","","","5"
"Too Expensive","2011","Part Time","indirect migration background","5","","","","5"
"Too Expensive","2011","Not Working","no migration background","69","0.0141705528857264","0.0107918713663199","0.0175492344051329","5"
"Too Expensive","2011","Not Working","direct migration background","6","","","","5"
"Too Expensive","2011","Not Working","indirect migration background","4","","","","5"
"Very Inexpensive","2011","Full Time","no migration background","408","0.0791260446414131","0.0716773987364835","0.0865746905463427","1"
"Very Inexpensive","2011","Full Time","direct migration background","37","0.0645611402881821","0.0417282239514246","0.0873940566249397","1"
"Very Inexpensive","2011","Full Time","indirect migration background","10","","","","1"
"Very Inexpensive","2011","Part Time","no migration background","337","0.0976102622602916","0.0874658474301406","0.107754677090443","1"
"Very Inexpensive","2011","Not Working","no migration background","500","0.111577501766834","0.102577324651058","0.12057767888261","1"
"Very Inexpensive","2011","Not Working","direct migration background","41","0.12140934822652","0.0894029025579556","0.153415793895084","1"
"Very Inexpensive","2011","Part Time","direct migration background","21","","","","1"
"Very Inexpensive","2011","Part Time","indirect migration background","10","","","","1"
"Very Inexpensive","2011","Not Working","indirect migration background","21","","","","1"
"Inexpensive","2012","Full Time","indirect migration background","50","0.19318122874679","0.138602863760811","0.24775959373277","2"
"Inexpensive","2012","Part Time","direct migration background","88","0.291843535046849","0.2415603339423","0.342126736151397","2"
"Inexpensive","2012","Part Time","indirect migration background","48","0.28685531528324","0.218664636376962","0.355045994189518","2"
"Inexpensive","2012","Full Time","direct migration background","127","0.293517097514782","0.251766997415435","0.335267197614129","2"
"Inexpensive","2012","Not Working","direct migration background","99","0.288441377137122","0.240842951067563","0.33603980320668","2"
"Inexpensive","2012","Full Time","no migration background","1355","0.272812602118369","0.26031851328571","0.285306690951028","2"
"Inexpensive","2012","Part Time","no migration background","976","0.287597315195153","0.272018665773289","0.303175964617018","2"
"Inexpensive","2012","Not Working","indirect migration background","38","0.301660419485816","0.230318954538883","0.373001884432748","2"
"Inexpensive","2012","Not Working","no migration background","1454","0.30045805436414","0.287310591191685","0.313605517536595","2"
"Reasonable","2012","Full Time","direct migration background","222","0.458599025780169","0.412914820815746","0.504283230744592","3"
"Reasonable","2012","Part Time","direct migration background","156","0.479160564356438","0.423905036677958","0.534416092034917","3"
"Reasonable","2012","Part Time","indirect migration background","88","0.51369107624734","0.438336111876933","0.589046040617746","3"
"Reasonable","2012","Not Working","no migration background","2287","0.498605442890405","0.484266686956993","0.512944198823818","3"
"Reasonable","2012","Part Time","no migration background","1654","0.51117865641403","0.493974394206137","0.528382918621923","3"
"Reasonable","2012","Full Time","no migration background","2622","0.542583669563806","0.528609101430237","0.556558237697376","3"
"Reasonable","2012","Not Working","indirect migration background","87","0.477528850162186","0.399889749972251","0.555167950352121","3"
"Reasonable","2012","Full Time","indirect migration background","109","0.586291951205773","0.51820654803468","0.654377354376867","3"
"Reasonable","2012","Not Working","direct migration background","174","0.4695414011784","0.417106414530528","0.521976387826271","3"
"Slightly Expensive","2012","Full Time","direct migration background","70","0.180193990886729","0.144955630594439","0.215432351179019","4"
"Slightly Expensive","2012","Part Time","indirect migration background","17","","","","4"
"Slightly Expensive","2012","Full Time","no migration background","431","0.0861358740329504","0.0782657414157136","0.0940060066501871","4"
"Slightly Expensive","2012","Full Time","indirect migration background","23","","","","4"
"Slightly Expensive","2012","Part Time","no migration background","273","0.095212170955937","0.0851104765658627","0.105313865346011","4"
"Slightly Expensive","2012","Part Time","direct migration background","49","0.148992695476058","0.109607554939333","0.188377836012782","4"
"Slightly Expensive","2012","Not Working","no migration background","339","0.0740200152292983","0.0665121141460772","0.0815279163125194","4"
"Slightly Expensive","2012","Not Working","direct migration background","38","0.123434802886422","0.0888751481750094","0.157994457597835","4"
"Slightly Expensive","2012","Not Working","indirect migration background","20","","","","4"
"Too Expensive","2012","Full Time","no migration background","72","0.0143158143076103","0.01098365216392","0.0176479764513007","5"
"Too Expensive","2012","Full Time","direct migration background","5","","","","5"
"Too Expensive","2012","Full Time","indirect migration background","8","","","","5"
"Too Expensive","2012","Part Time","no migration background","49","0.0128884400310364","0.00900641873770511","0.0167704613243677","5"
"Too Expensive","2012","Part Time","direct migration background","2","","","","5"
"Too Expensive","2012","Part Time","indirect migration background","5","","","","5"
"Too Expensive","2012","Not Working","no migration background","69","0.0171863967380221","0.0134592958101582","0.020913497665886","5"
"Too Expensive","2012","Not Working","direct migration background","3","","","","5"
"Too Expensive","2012","Not Working","indirect migration background","3","","","","5"
"Very Inexpensive","2012","Full Time","no migration background","402","0.0841520399772639","0.0763646267786521","0.0919394531758758","1"
"Very Inexpensive","2012","Full Time","direct migration background","33","0.0621104367512447","0.0399821324996585","0.0842387410028309","1"
"Very Inexpensive","2012","Full Time","indirect migration background","11","","","","1"
"Very Inexpensive","2012","Part Time","no migration background","291","0.0931234174038432","0.0831216174700594","0.103125217337627","1"
"Very Inexpensive","2012","Not Working","no migration background","522","0.109730090778134","0.100766812623909","0.118693368932359","1"
"Very Inexpensive","2012","Not Working","direct migration background","34","0.10529127952571","0.0730438200333959","0.137538739018024","1"
"Very Inexpensive","2012","Part Time","indirect migration background","11","","","","1"
"Very Inexpensive","2012","Not Working","indirect migration background","11","","","","1"
"Very Inexpensive","2012","Part Time","direct migration background","19","","","","1"
"Inexpensive","2013","Full Time","indirect migration background","53","0.265175396819768","0.204748593686645","0.325602199952891","2"
"Inexpensive","2013","Part Time","direct migration background","84","0.323187695095962","0.27043967644","0.375935713751923","2"
"Inexpensive","2013","Part Time","indirect migration background","27","","","","2"
"Inexpensive","2013","Not Working","indirect migration background","95","0.245724403008104","0.200685925019946","0.290762880996261","2"
"Inexpensive","2013","Full Time","no migration background","1316","0.299021322630117","0.285675838893206","0.312366806367029","2"
"Inexpensive","2013","Full Time","direct migration background","87","0.205057567641428","0.166627521742976","0.243487613539881","2"
"Inexpensive","2013","Not Working","no migration background","1405","0.319584803960057","0.305856139908866","0.333313468011248","2"
"Inexpensive","2013","Part Time","no migration background","944","0.284004970672509","0.268329492367968","0.299680448977051","2"
"Inexpensive","2013","Not Working","direct migration background","265","0.288398011051094","0.261329980221509","0.315466041880679","2"
"Reasonable","2013","Full Time","direct migration background","245","0.560342477519554","0.513098202403248","0.60758675263586","3"
"Reasonable","2013","Part Time","direct migration background","157","0.457872055141111","0.401680948418664","0.514063161863558","3"
"Reasonable","2013","Part Time","indirect migration background","95","0.561773862330183","0.485369089854612","0.638178634805753","3"
"Reasonable","2013","Not Working","no migration background","2178","0.485172856704959","0.470458977672058","0.499886735737861","3"
"Reasonable","2013","Not Working","indirect migration background","182","0.562942206356508","0.511050748419879","0.614833664293137","3"
"Reasonable","2013","Full Time","no migration background","2312","0.48672811459003","0.472158509105927","0.501297720074132","3"
"Reasonable","2013","Part Time","no migration background","1624","0.51556700899197","0.49819451210146","0.532939505882481","3"
"Reasonable","2013","Not Working","direct migration background","536","0.467120157598757","0.437309544649801","0.496930770547712","3"
"Reasonable","2013","Full Time","indirect migration background","109","0.538983207072242","0.470746643060995","0.607219771083489","3"
"Slightly Expensive","2013","Full Time","direct migration background","60","0.125947294351623","0.0943661113234441","0.157528477379801","4"
"Slightly Expensive","2013","Part Time","indirect migration background","22","","","","4"
"Slightly Expensive","2013","Full Time","no migration background","404","0.102588486295385","0.0937439317016286","0.111433040889141","4"
"Slightly Expensive","2013","Part Time","direct migration background","34","0.124210147295572","0.0870118456015336","0.161408448989609","4"
"Slightly Expensive","2013","Not Working","direct migration background","164","0.138408493753336","0.117774940127675","0.159042047378996","4"
"Slightly Expensive","2013","Not Working","indirect migration background","35","0.105149397187364","0.0730591402845844","0.137239654090144","4"
"Slightly Expensive","2013","Part Time","no migration background","246","0.0849265297689258","0.0752358889121426","0.094617170625709","4"
"Slightly Expensive","2013","Full Time","indirect migration background","21","","","","4"
"Slightly Expensive","2013","Not Working","no migration background","305","0.0768370273431888","0.0689960051886963","0.0846780494976813","4"
"Too Expensive","2013","Full Time","no migration background","61","0.0138434181180091","0.0104375686861209","0.0172492675498974","5"
"Too Expensive","2013","Full Time","direct migration background","4","","","","5"
"Too Expensive","2013","Full Time","indirect migration background","4","","","","5"
"Too Expensive","2013","Part Time","no migration background","26","","","","5"
"Too Expensive","2013","Part Time","direct migration background","5","","","","5"
"Too Expensive","2013","Part Time","indirect migration background","4","","","","5"
"Too Expensive","2013","Not Working","no migration background","73","0.0140256849150666","0.0105635574351085","0.0174878123950247","5"
"Too Expensive","2013","Not Working","direct migration background","22","","","","5"
"Too Expensive","2013","Not Working","indirect migration background","12","","","","5"
"Very Inexpensive","2013","Full Time","no migration background","428","0.0978186583664591","0.089159242261486","0.106478074471432","1"
"Very Inexpensive","2013","Full Time","direct migration background","28","","","","1"
"Very Inexpensive","2013","Full Time","indirect migration background","18","","","","1"
"Very Inexpensive","2013","Part Time","no migration background","339","0.102618741871377","0.0920699027876399","0.113167580955115","1"
"Very Inexpensive","2013","Not Working","no migration background","471","0.104379627076728","0.0953780611281635","0.113381193025293","1"
"Very Inexpensive","2013","Not Working","direct migration background","89","0.0896659319975206","0.0725950450279823","0.106736818967059","1"
"Very Inexpensive","2013","Part Time","indirect migration background","14","","","","1"
"Very Inexpensive","2013","Not Working","indirect migration background","27","","","","1"
"Very Inexpensive","2013","Part Time","direct migration background","22","","","","1"
"Inexpensive","2014","Full Time","indirect migration background","71","0.293882061143213","0.238296320206536","0.34946780207989","2"
"Inexpensive","2014","Part Time","direct migration background","134","0.293226766013272","0.252244046614938","0.334209485411606","2"
"Inexpensive","2014","Part Time","indirect migration background","48","0.266233765609666","0.203053769426999","0.329413761792332","2"
"Inexpensive","2014","Not Working","indirect migration background","46","0.169613894884531","0.116939259799032","0.222288529970031","2"
"Inexpensive","2014","Full Time","no migration background","1198","0.29401454265948","0.280271868160772","0.307757217158187","2"
"Inexpensive","2014","Part Time","no migration background","867","0.2953401127688","0.278547334539814","0.312132890997787","2"
"Inexpensive","2014","Full Time","direct migration background","192","0.316017763900082","0.281552019545915","0.350483508254249","2"
"Inexpensive","2014","Not Working","no migration background","1252","0.304955365791173","0.290755330594962","0.319155400987384","2"
"Inexpensive","2014","Not Working","direct migration background","124","0.3236924581322","0.279051832645695","0.368333083618704","2"
"Reasonable","2014","Part Time","direct migration background","258","0.484587800714603","0.439597126086716","0.529578475342489","3"
"Reasonable","2014","Part Time","indirect migration background","103","0.504940498503977","0.433471455182124","0.576409541825829","3"
"Reasonable","2014","Not Working","indirect migration background","105","0.636015167979686","0.568483703963536","0.703546631995837","3"
"Reasonable","2014","Full Time","no migration background","2220","0.496072145298528","0.480990609134696","0.511153681462359","3"
"Reasonable","2014","Full Time","direct migration background","367","0.477578016229514","0.440548981695035","0.514607050763992","3"
"Reasonable","2014","Full Time","indirect migration background","140","0.473413153386385","0.41248845307076","0.53433785370201","3"
