"hlf0094","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Very Inexpensive","2007","Couple + C. GT 16 ","indirect migration background","17","","","","1"
"Very Inexpensive","2007","Couple + C. LE and GT 16","no migration background","63","0.0691600943843794","0.0523099239149186","0.0860102648538401","1"
"Very Inexpensive","2007","Couple + C. LE and GT 16","direct migration background","2","","","","1"
"Very Inexpensive","2007","Couple + C. LE and GT 16","indirect migration background","1","","","","1"
"Inexpensive","2008","1-pers.-HH","no migration background","254","0.315930518034807","0.284360742931926","0.347500293137689","2"
"Inexpensive","2008","1-pers.-HH","direct migration background","12","","","","2"
"Inexpensive","2008","1-pers.-HH","indirect migration background","","","","","2"
"Inexpensive","2008","(Married) couple without C. ","no migration background","1133","0.289023291458741","0.274440582262802","0.30360600065468","2"
"Inexpensive","2008","(Married) couple without C. ","indirect migration background","14","","","","2"
"Inexpensive","2008","Single parent ","no migration background","98","0.295798177617756","0.247777346429104","0.343819008806408","2"
"Inexpensive","2008","Single parent ","direct migration background","9","","","","2"
"Inexpensive","2008","Single parent ","indirect migration background","7","","","","2"
"Inexpensive","2008","(Married) couple without C. ","direct migration background","75","0.328078608262299","0.26517299577986","0.390984220744739","2"
"Inexpensive","2008","Couple + C. LE 16 ","no migration background","400","0.264239176208708","0.241984854932403","0.286493497485013","2"
"Inexpensive","2008","Couple + C. LE 16 ","direct migration background","36","0.23148330739177","0.166733157103359","0.296233457680181","2"
"Inexpensive","2008","Couple + C. LE 16 ","indirect migration background","20","","","","2"
"Inexpensive","2008","Couple + C. GT 16 ","no migration background","614","0.271851338711275","0.253191944513088","0.290510732909462","2"
"Inexpensive","2008","Couple + C. GT 16 ","direct migration background","30","0.141211603213103","0.0839343484305789","0.198488857995628","2"
"Inexpensive","2008","Couple + C. GT 16 ","indirect migration background","35","0.184593423785386","0.11108257800694","0.258104269563832","2"
"Inexpensive","2008","Couple + C. LE and GT 16","no migration background","162","0.155515586836939","0.130786738128132","0.180244435545746","2"
"Inexpensive","2008","Couple + C. LE and GT 16","indirect migration background","13","","","","2"
"Inexpensive","2008","Couple + C. LE and GT 16","direct migration background","19","","","","2"
"Reasonable","2008","(Married) couple without C. ","indirect migration background","18","","","","3"
"Reasonable","2008","1-pers.-HH","no migration background","388","0.454837361393996","0.421021792475025","0.488652930312967","3"
"Reasonable","2008","1-pers.-HH","indirect migration background","4","","","","3"
"Reasonable","2008","(Married) couple without C. ","no migration background","1795","0.488421688290795","0.472341258964468","0.504502117617122","3"
"Reasonable","2008","(Married) couple without C. ","direct migration background","103","0.505052170463992","0.438065400458287","0.572038940469697","3"
"Reasonable","2008","Single parent ","no migration background","181","0.505370410568952","0.452765255484946","0.557975565652958","3"
"Reasonable","2008","Single parent ","direct migration background","9","","","","3"
"Reasonable","2008","Single parent ","indirect migration background","7","","","","3"
"Reasonable","2008","Couple + C. LE 16 ","no migration background","795","0.533524966180017","0.508345936129276","0.558703996230759","3"
"Reasonable","2008","Couple + C. LE 16 ","direct migration background","96","0.533023966757207","0.456433458212123","0.609614475302292","3"
"Reasonable","2008","1-pers.-HH","direct migration background","16","","","","3"
"Reasonable","2008","Couple + C. LE 16 ","indirect migration background","38","0.465508357204153","0.355514420448937","0.57550229395937","3"
"Reasonable","2008","Couple + C. GT 16 ","no migration background","1081","0.502016023625068","0.481046515278856","0.52298553197128","3"
"Reasonable","2008","Couple + C. GT 16 ","indirect migration background","48","0.622103232075216","0.53023316789589","0.713973296254542","3"
"Reasonable","2008","Couple + C. GT 16 ","direct migration background","81","0.629184368884033","0.549738394193319","0.708630343574747","3"
"Reasonable","2008","Couple + C. LE and GT 16","no migration background","495","0.616142002158324","0.582956620146875","0.649327384169774","3"
"Reasonable","2008","Couple + C. LE and GT 16","indirect migration background","39","0.557423521945446","0.440228178699526","0.674618865191367","3"
"Reasonable","2008","Couple + C. LE and GT 16","direct migration background","49","0.572463964437876","0.469682801445356","0.675245127430395","3"
"Slightly Expensive","2008","1-pers.-HH","no migration background","70","0.0874115406219218","0.0682315909231676","0.106591490320676","4"
"Slightly Expensive","2008","1-pers.-HH","direct migration background","1","","","","4"
"Slightly Expensive","2008","(Married) couple without C. ","direct migration background","10","","","","4"
"Slightly Expensive","2008","(Married) couple without C. ","indirect migration background","3","","","","4"
"Slightly Expensive","2008","Single parent ","indirect migration background","2","","","","4"
"Slightly Expensive","2008","Couple + C. LE 16 ","no migration background","155","0.1006334421098","0.0854494156646029","0.115817468554998","4"
"Slightly Expensive","2008","1-pers.-HH","indirect migration background","","","","","4"
"Slightly Expensive","2008","(Married) couple without C. ","no migration background","286","0.0890717885301287","0.0799083964399278","0.0982351806203296","4"
"Slightly Expensive","2008","Single parent ","no migration background","30","0.108506959402461","0.0757826018550399","0.141231316949882","4"
"Slightly Expensive","2008","Single parent ","direct migration background","4","","","","4"
"Slightly Expensive","2008","Couple + C. LE 16 ","direct migration background","27","","","","4"
"Slightly Expensive","2008","Couple + C. LE 16 ","indirect migration background","12","","","","4"
"Slightly Expensive","2008","Couple + C. GT 16 ","no migration background","180","0.06873701066327","0.0581260851426958","0.0793479361838443","4"
"Slightly Expensive","2008","Couple + C. GT 16 ","direct migration background","20","","","","4"
"Slightly Expensive","2008","Couple + C. GT 16 ","indirect migration background","15","","","","4"
"Slightly Expensive","2008","Couple + C. LE and GT 16","indirect migration background","9","","","","4"
"Slightly Expensive","2008","Couple + C. LE and GT 16","direct migration background","19","","","","4"
"Slightly Expensive","2008","Couple + C. LE and GT 16","no migration background","73","0.0944368971973572","0.0744819156306197","0.114391878764095","4"
"Too Expensive","2008","1-pers.-HH","no migration background","17","","","","5"
"Too Expensive","2008","1-pers.-HH","direct migration background","","","","","5"
"Too Expensive","2008","1-pers.-HH","indirect migration background","","","","","5"
"Too Expensive","2008","(Married) couple without C. ","no migration background","33","0.00827445837381191","0.0053603235263803","0.0111885932212435","5"
"Too Expensive","2008","(Married) couple without C. ","direct migration background","","","","","5"
"Too Expensive","2008","(Married) couple without C. ","indirect migration background","","","","","5"
"Too Expensive","2008","Single parent ","no migration background","4","","","","5"
"Too Expensive","2008","Single parent ","direct migration background","1","","","","5"
"Too Expensive","2008","Single parent ","indirect migration background","","","","","5"
"Too Expensive","2008","Couple + C. LE 16 ","no migration background","21","","","","5"
"Too Expensive","2008","Couple + C. LE 16 ","direct migration background","2","","","","5"
"Too Expensive","2008","Couple + C. LE 16 ","indirect migration background","4","","","","5"
"Too Expensive","2008","Couple + C. GT 16 ","no migration background","40","0.0142871448573769","0.00931012116376424","0.0192641685509896","5"
"Too Expensive","2008","Couple + C. GT 16 ","direct migration background","4","","","","5"
"Too Expensive","2008","Couple + C. GT 16 ","indirect migration background","","","","","5"
"Too Expensive","2008","Couple + C. LE and GT 16","no migration background","7","","","","5"
"Too Expensive","2008","Couple + C. LE and GT 16","direct migration background","","","","","5"
"Too Expensive","2008","Couple + C. LE and GT 16","indirect migration background","2","","","","5"
"Very Inexpensive","2008","1-pers.-HH","no migration background","104","0.117022007880353","0.0951929846708366","0.138851031089869","1"
"Very Inexpensive","2008","1-pers.-HH","direct migration background","5","","","","1"
"Very Inexpensive","2008","1-pers.-HH","indirect migration background","2","","","","1"
"Very Inexpensive","2008","(Married) couple without C. ","no migration background","465","0.125208773346523","0.114562105699426","0.135855440993621","1"
"Very Inexpensive","2008","Single parent ","no migration background","34","0.0718146214547116","0.0446497813654054","0.0989794615440178","1"
"Very Inexpensive","2008","Single parent ","direct migration background","","","","","1"
"Very Inexpensive","2008","Single parent ","indirect migration background","1","","","","1"
"Very Inexpensive","2008","Couple + C. LE 16 ","no migration background","137","0.083347630110677","0.069396917862906","0.097298342358448","1"
"Very Inexpensive","2008","Couple + C. LE 16 ","direct migration background","2","","","","1"
"Very Inexpensive","2008","Couple + C. LE 16 ","indirect migration background","5","","","","1"
"Very Inexpensive","2008","(Married) couple without C. ","direct migration background","26","","","","1"
"Very Inexpensive","2008","(Married) couple without C. ","indirect migration background","1","","","","1"
"Very Inexpensive","2008","Couple + C. GT 16 ","no migration background","269","0.14310848214301","0.128422013455465","0.157794950830555","1"
"Very Inexpensive","2008","Couple + C. GT 16 ","direct migration background","7","","","","1"
"Very Inexpensive","2008","Couple + C. GT 16 ","indirect migration background","9","","","","1"
"Very Inexpensive","2008","Couple + C. LE and GT 16","no migration background","88","0.128299094269871","0.105479040646724","0.151119147893018","1"
"Very Inexpensive","2008","Couple + C. LE and GT 16","indirect migration background","6","","","","1"
"Very Inexpensive","2008","Couple + C. LE and GT 16","direct migration background","2","","","","1"
"Inexpensive","2009","1-pers.-HH","direct migration background","9","","","","2"
"Inexpensive","2009","(Married) couple without C. ","no migration background","1090","0.302026441008111","0.286908087964173","0.317144794052049","2"
"Inexpensive","2009","(Married) couple without C. ","direct migration background","55","0.266829081752602","0.203435325801728","0.330222837703475","2"
"Inexpensive","2009","1-pers.-HH","no migration background","270","0.330118315802057","0.297713639140155","0.362522992463959","2"
"Inexpensive","2009","1-pers.-HH","indirect migration background","3","","","","2"
"Inexpensive","2009","(Married) couple without C. ","indirect migration background","7","","","","2"
"Inexpensive","2009","Single parent ","no migration background","93","0.340417214003025","0.288979731607785","0.391854696398266","2"
"Inexpensive","2009","Single parent ","direct migration background","1","","","","2"
"Inexpensive","2009","Single parent ","indirect migration background","6","","","","2"
"Inexpensive","2009","Couple + C. LE 16 ","no migration background","394","0.259803417095983","0.236641362110939","0.282965472081027","2"
"Inexpensive","2009","Couple + C. LE 16 ","direct migration background","35","0.237408927672429","0.167912700762186","0.306905154582671","2"
"Inexpensive","2009","Couple + C. LE 16 ","indirect migration background","17","","","","2"
"Inexpensive","2009","Couple + C. GT 16 ","no migration background","600","0.281018284204759","0.261756635279186","0.300279933130332","2"
"Inexpensive","2009","Couple + C. GT 16 ","direct migration background","33","0.266409564713937","0.195897837345488","0.336921292082385","2"
"Inexpensive","2009","Couple + C. GT 16 ","indirect migration background","15","","","","2"
"Inexpensive","2009","Couple + C. LE and GT 16","direct migration background","29","","","","2"
"Inexpensive","2009","Couple + C. LE and GT 16","indirect migration background","23","","","","2"
"Inexpensive","2009","Couple + C. LE and GT 16","no migration background","189","0.290086301429635","0.257651924506783","0.322520678352487","2"
"Reasonable","2009","(Married) couple without C. ","indirect migration background","12","","","","3"
"Reasonable","2009","1-pers.-HH","no migration background","357","0.437927577222673","0.403739780236347","0.472115374209","3"
"Reasonable","2009","1-pers.-HH","indirect migration background","2","","","","3"
"Reasonable","2009","(Married) couple without C. ","no migration background","1703","0.481238710646797","0.464786412443999","0.497691008849594","3"
"Reasonable","2009","(Married) couple without C. ","direct migration background","88","0.465304950808234","0.393814307360762","0.536795594255706","3"
"Reasonable","2009","Single parent ","no migration background","178","0.488862489012383","0.434599773314074","0.543125204710693","3"
"Reasonable","2009","Single parent ","direct migration background","10","","","","3"
"Reasonable","2009","Single parent ","indirect migration background","6","","","","3"
"Reasonable","2009","Couple + C. LE 16 ","no migration background","730","0.528434952363794","0.502068743230823","0.554801161496765","3"
"Reasonable","2009","Couple + C. LE 16 ","direct migration background","83","0.507969729585984","0.42631493840818","0.589624520763788","3"
"Reasonable","2009","1-pers.-HH","direct migration background","15","","","","3"
"Reasonable","2009","Couple + C. LE 16 ","indirect migration background","35","0.492958087835976","0.373246106809289","0.612670068862663","3"
"Reasonable","2009","Couple + C. GT 16 ","no migration background","1004","0.468130897863842","0.446748653670801","0.489513142056882","3"
"Reasonable","2009","Couple + C. GT 16 ","direct migration background","83","0.477315272233136","0.397647589001608","0.556982955464664","3"
"Reasonable","2009","Couple + C. GT 16 ","indirect migration background","52","0.464369105186268","0.363548654913683","0.565189555458854","3"
"Reasonable","2009","Couple + C. LE and GT 16","no migration background","411","0.545791128250586","0.510205043141302","0.581377213359869","3"
"Reasonable","2009","Couple + C. LE and GT 16","direct migration background","45","0.581542373994914","0.479055201017446","0.684029546972383","3"
"Reasonable","2009","Couple + C. LE and GT 16","indirect migration background","40","0.465044222126071","0.354354612091503","0.57573383216064","3"
"Slightly Expensive","2009","1-pers.-HH","no migration background","61","0.0801320634031627","0.0614235304270346","0.0988405963792908","4"
"Slightly Expensive","2009","(Married) couple without C. ","no migration background","275","0.0771166488472328","0.0683322914923862","0.0859010062020793","4"
"Slightly Expensive","2009","(Married) couple without C. ","direct migration background","14","","","","4"
"Slightly Expensive","2009","Single parent ","direct migration background","3","","","","4"
"Slightly Expensive","2009","Single parent ","indirect migration background","2","","","","4"
"Slightly Expensive","2009","1-pers.-HH","direct migration background","2","","","","4"
"Slightly Expensive","2009","1-pers.-HH","indirect migration background","1","","","","4"
"Slightly Expensive","2009","(Married) couple without C. ","indirect migration background","5","","","","4"
"Slightly Expensive","2009","Single parent ","no migration background","33","0.13526876142864","0.0981427219765866","0.172394800880694","4"
"Slightly Expensive","2009","Couple + C. LE 16 ","no migration background","125","0.0970605899657239","0.0814243657747513","0.112696814156696","4"
"Slightly Expensive","2009","Couple + C. LE 16 ","direct migration background","22","","","","4"
"Slightly Expensive","2009","Couple + C. LE 16 ","indirect migration background","10","","","","4"
"Slightly Expensive","2009","Couple + C. GT 16 ","no migration background","175","0.0776266785482157","0.0661603041146213","0.0890930529818101","4"
"Slightly Expensive","2009","Couple + C. GT 16 ","direct migration background","23","","","","4"
"Slightly Expensive","2009","Couple + C. GT 16 ","indirect migration background","11","","","","4"
"Slightly Expensive","2009","Couple + C. LE and GT 16","indirect migration background","11","","","","4"
"Slightly Expensive","2009","Couple + C. LE and GT 16","no migration background","62","0.074065740501448","0.0553486675969365","0.0927828134059595","4"
"Slightly Expensive","2009","Couple + C. LE and GT 16","direct migration background","11","","","","4"
"Too Expensive","2009","1-pers.-HH","no migration background","8","","","","5"
"Too Expensive","2009","1-pers.-HH","direct migration background","","","","","5"
"Too Expensive","2009","1-pers.-HH","indirect migration background","","","","","5"
"Too Expensive","2009","(Married) couple without C. ","no migration background","20","","","","5"
"Too Expensive","2009","(Married) couple without C. ","direct migration background","3","","","","5"
"Too Expensive","2009","(Married) couple without C. ","indirect migration background","","","","","5"
"Too Expensive","2009","Single parent ","no migration background","10","","","","5"
"Too Expensive","2009","Single parent ","direct migration background","1","","","","5"
"Too Expensive","2009","Single parent ","indirect migration background","1","","","","5"
"Too Expensive","2009","Couple + C. LE 16 ","no migration background","15","","","","5"
"Too Expensive","2009","Couple + C. LE 16 ","direct migration background","1","","","","5"
"Too Expensive","2009","Couple + C. LE 16 ","indirect migration background","4","","","","5"
"Too Expensive","2009","Couple + C. GT 16 ","no migration background","35","0.0154586213907571","0.0101721045746067","0.0207451382069075","5"
"Too Expensive","2009","Couple + C. GT 16 ","direct migration background","1","","","","5"
"Too Expensive","2009","Couple + C. GT 16 ","indirect migration background","2","","","","5"
"Too Expensive","2009","Couple + C. LE and GT 16","no migration background","5","","","","5"
"Too Expensive","2009","Couple + C. LE and GT 16","direct migration background","","","","","5"
"Too Expensive","2009","Couple + C. LE and GT 16","indirect migration background","2","","","","5"
"Very Inexpensive","2009","1-pers.-HH","no migration background","113","0.145291160028511","0.121008149748197","0.169574170308825","1"
"Very Inexpensive","2009","1-pers.-HH","direct migration background","2","","","","1"
"Very Inexpensive","2009","1-pers.-HH","indirect migration background","","","","","1"
"Very Inexpensive","2009","(Married) couple without C. ","no migration background","455","0.13058055747602","0.119485834878182","0.141675280073858","1"
"Very Inexpensive","2009","(Married) couple without C. ","direct migration background","27","","","","1"
"Very Inexpensive","2009","(Married) couple without C. ","indirect migration background","2","","","","1"
"Very Inexpensive","2009","Single parent ","no migration background","12","","","","1"
"Very Inexpensive","2009","Single parent ","direct migration background","1","","","","1"
"Very Inexpensive","2009","Couple + C. LE 16 ","no migration background","113","0.0869074479624811","0.0720286783327251","0.101786217592237","1"
"Very Inexpensive","2009","Couple + C. LE 16 ","direct migration background","3","","","","1"
"Very Inexpensive","2009","Couple + C. LE 16 ","indirect migration background","1","","","","1"
"Very Inexpensive","2009","Single parent ","indirect migration background","1","","","","1"
"Very Inexpensive","2009","Couple + C. GT 16 ","no migration background","278","0.157765517992427","0.142145202412812","0.173385833572041","1"
"Very Inexpensive","2009","Couple + C. GT 16 ","direct migration background","11","","","","1"
"Very Inexpensive","2009","Couple + C. GT 16 ","indirect migration background","14","","","","1"
"Very Inexpensive","2009","Couple + C. LE and GT 16","no migration background","85","0.0877222569500139","0.0675033530129916","0.107941160887036","1"
"Very Inexpensive","2009","Couple + C. LE and GT 16","direct migration background","4","","","","1"
"Very Inexpensive","2009","Couple + C. LE and GT 16","indirect migration background","2","","","","1"
"Inexpensive","2010","1-pers.-HH","direct migration background","9","","","","2"
"Inexpensive","2010","(Married) couple without C. ","no migration background","1031","0.303132560553483","0.287594199262239","0.318670921844726","2"
"Inexpensive","2010","1-pers.-HH","no migration background","248","0.316129880264267","0.283869741358254","0.34839001917028","2"
"Inexpensive","2010","1-pers.-HH","indirect migration background","4","","","","2"
"Inexpensive","2010","(Married) couple without C. ","direct migration background","47","0.243121877342516","0.181474214658646","0.304769540026385","2"
"Inexpensive","2010","(Married) couple without C. ","indirect migration background","5","","","","2"
"Inexpensive","2010","Single parent ","no migration background","153","0.261543043434893","0.224372823761784","0.298713263108001","2"
"Inexpensive","2010","Single parent ","direct migration background","4","","","","2"
"Inexpensive","2010","Single parent ","indirect migration background","8","","","","2"
"Inexpensive","2010","Couple + C. LE 16 ","no migration background","777","0.234634286765272","0.219475201836178","0.249793371694366","2"
"Inexpensive","2010","Couple + C. LE 16 ","indirect migration background","43","0.352527118220219","0.282732988609108","0.422321247831329","2"
"Inexpensive","2010","Couple + C. LE 16 ","direct migration background","87","0.177304951873111","0.141036988739816","0.213572915006405","2"
"Inexpensive","2010","Couple + C. GT 16 ","no migration background","539","0.292178730532498","0.271831902856882","0.312525558208115","2"
"Inexpensive","2010","Couple + C. GT 16 ","direct migration background","26","","","","2"
"Inexpensive","2010","Couple + C. LE and GT 16","indirect migration background","25","","","","2"
"Inexpensive","2010","Couple + C. LE and GT 16","no migration background","272","0.245813596732759","0.219006266536138","0.272620926929381","2"
"Inexpensive","2010","Couple + C. LE and GT 16","direct migration background","26","","","","2"
"Inexpensive","2010","Couple + C. GT 16 ","indirect migration background","23","","","","2"
"Reasonable","2010","1-pers.-HH","indirect migration background","2","","","","3"
"Reasonable","2010","(Married) couple without C. ","no migration background","1666","0.496751408577839","0.479847985079826","0.513654832075851","3"
"Reasonable","2010","(Married) couple without C. ","direct migration background","98","0.563634296488365","0.492362840750069","0.63490575222666","3"
"Reasonable","2010","(Married) couple without C. ","indirect migration background","16","","","","3"
"Reasonable","2010","Single parent ","no migration background","274","0.515460630694737","0.473191508061374","0.5577297533281","3"
"Reasonable","2010","Single parent ","direct migration background","18","","","","3"
"Reasonable","2010","Single parent ","indirect migration background","5","","","","3"
"Reasonable","2010","Couple + C. LE 16 ","no migration background","1645","0.57739127025377","0.559720841564875","0.595061698942664","3"
"Reasonable","2010","1-pers.-HH","no migration background","376","0.461870679640677","0.427280710880228","0.496460648401126","3"
"Reasonable","2010","1-pers.-HH","direct migration background","22","","","","3"
"Reasonable","2010","Couple + C. LE 16 ","direct migration background","224","0.490305604621967","0.442834247310847","0.537776961933087","3"
"Reasonable","2010","Couple + C. LE 16 ","indirect migration background","103","0.517001162200627","0.443999854306156","0.590002470095098","3"
"Reasonable","2010","Couple + C. GT 16 ","no migration background","978","0.529467399655231","0.507135530463402","0.55179926884706","3"
"Reasonable","2010","Couple + C. GT 16 ","direct migration background","90","0.664086457727807","0.585849826582712","0.742323088872902","3"
"Reasonable","2010","Couple + C. GT 16 ","indirect migration background","65","0.641132969055742","0.549385460969354","0.732880477142129","3"
"Reasonable","2010","Couple + C. LE and GT 16","direct migration background","66","0.606030147117568","0.517867281703615","0.69419301253152","3"
"Reasonable","2010","Couple + C. LE and GT 16","no migration background","469","0.447110006979509","0.416154506952082","0.478065507006937","3"
"Reasonable","2010","Couple + C. LE and GT 16","indirect migration background","50","0.587667603332999","0.488681120686453","0.686654085979544","3"
"Slightly Expensive","2010","1-pers.-HH","no migration background","75","0.0974408549112367","0.0768651357455429","0.11801657407693","4"
"Slightly Expensive","2010","1-pers.-HH","direct migration background","1","","","","4"
"Slightly Expensive","2010","(Married) couple without C. ","no migration background","229","0.0697181635509323","0.0611083434928322","0.0783279836090324","4"
"Slightly Expensive","2010","(Married) couple without C. ","direct migration background","13","","","","4"
"Slightly Expensive","2010","Single parent ","direct migration background","2","","","","4"
"Slightly Expensive","2010","Single parent ","indirect migration background","4","","","","4"
"Slightly Expensive","2010","(Married) couple without C. ","indirect migration background","4","","","","4"
"Slightly Expensive","2010","Couple + C. LE 16 ","no migration background","298","0.111791901537428","0.100519789853962","0.123064013220894","4"
"Slightly Expensive","2010","1-pers.-HH","indirect migration background","","","","","4"
"Slightly Expensive","2010","Single parent ","no migration background","49","0.113162873688405","0.0863690395315781","0.139956707845232","4"
"Slightly Expensive","2010","Couple + C. LE 16 ","direct migration background","68","0.28786352124675","0.244868494382922","0.330858548110578","4"
"Slightly Expensive","2010","Couple + C. LE 16 ","indirect migration background","23","","","","4"
"Slightly Expensive","2010","Couple + C. GT 16 ","no migration background","184","0.0657443678081766","0.0546558692895299","0.0768328663268233","4"
"Slightly Expensive","2010","Couple + C. GT 16 ","direct migration background","13","","","","4"
"Slightly Expensive","2010","Couple + C. LE and GT 16","direct migration background","16","","","","4"
"Slightly Expensive","2010","Couple + C. LE and GT 16","indirect migration background","13","","","","4"
"Slightly Expensive","2010","Couple + C. LE and GT 16","no migration background","122","0.126297432897789","0.105615537785923","0.146979328009656","4"
"Slightly Expensive","2010","Couple + C. GT 16 ","indirect migration background","9","","","","4"
"Too Expensive","2010","1-pers.-HH","no migration background","15","","","","5"
"Too Expensive","2010","1-pers.-HH","direct migration background","1","","","","5"
"Too Expensive","2010","1-pers.-HH","indirect migration background","","","","","5"
"Too Expensive","2010","(Married) couple without C. ","no migration background","31","0.016883034899618","0.012527498082419","0.0212385717168169","5"
"Too Expensive","2010","(Married) couple without C. ","direct migration background","2","","","","5"
"Too Expensive","2010","(Married) couple without C. ","indirect migration background","","","","","5"
"Too Expensive","2010","Single parent ","no migration background","9","","","","5"
"Too Expensive","2010","Single parent ","direct migration background","3","","","","5"
"Too Expensive","2010","Single parent ","indirect migration background","3","","","","5"
"Too Expensive","2010","Couple + C. LE 16 ","no migration background","61","0.0127051242102075","0.00869871185805049","0.0167115365623645","5"
"Too Expensive","2010","Couple + C. LE 16 ","direct migration background","14","","","","5"
"Too Expensive","2010","Couple + C. LE 16 ","indirect migration background","5","","","","5"
"Too Expensive","2010","Couple + C. GT 16 ","no migration background","21","","","","5"
"Too Expensive","2010","Couple + C. GT 16 ","direct migration background","4","","","","5"
"Too Expensive","2010","Couple + C. GT 16 ","indirect migration background","","","","","5"
"Too Expensive","2010","Couple + C. LE and GT 16","no migration background","16","","","","5"
"Too Expensive","2010","Couple + C. LE and GT 16","direct migration background","2","","","","5"
"Too Expensive","2010","Couple + C. LE and GT 16","indirect migration background","1","","","","5"
"Very Inexpensive","2010","1-pers.-HH","no migration background","84","0.108486533955125","0.0869091635881582","0.130063904322091","1"
"Very Inexpensive","2010","1-pers.-HH","direct migration background","1","","","","1"
"Very Inexpensive","2010","1-pers.-HH","indirect migration background","","","","","1"
"Very Inexpensive","2010","(Married) couple without C. ","no migration background","404","0.113514832418128","0.102790361454615","0.124239303381642","1"
"Very Inexpensive","2010","(Married) couple without C. ","direct migration background","26","","","","1"
"Very Inexpensive","2010","(Married) couple without C. ","indirect migration background","8","","","","1"
"Very Inexpensive","2010","Single parent ","no migration background","52","0.10225710015324","0.0766309318551942","0.127883268451286","1"
"Very Inexpensive","2010","Single parent ","direct migration background","1","","","","1"
"Very Inexpensive","2010","Couple + C. LE 16 ","no migration background","221","0.0634774172333231","0.0547555092989212","0.072199325167725","1"
"Very Inexpensive","2010","Couple + C. LE 16 ","direct migration background","33","0.0332248236066181","0.016205692701405","0.0502439545118312","1"
"Very Inexpensive","2010","Couple + C. LE 16 ","indirect migration background","6","","","","1"
"Very Inexpensive","2010","Single parent ","indirect migration background","1","","","","1"
"Very Inexpensive","2010","Couple + C. GT 16 ","no migration background","197","0.105438395818673","0.091697497515532","0.119179294121814","1"
"Very Inexpensive","2010","Couple + C. GT 16 ","direct migration background","7","","","","1"
"Very Inexpensive","2010","Couple + C. GT 16 ","indirect migration background","8","","","","1"
"Very Inexpensive","2010","Couple + C. LE and GT 16","no migration background","112","0.170198023572105","0.146800184345149","0.193595862799061","1"
"Very Inexpensive","2010","Couple + C. LE and GT 16","direct migration background","8","","","","1"
"Very Inexpensive","2010","Couple + C. LE and GT 16","indirect migration background","6","","","","1"
"Inexpensive","2011","1-pers.-HH","direct migration background","19","","","","2"
"Inexpensive","2011","(Married) couple without C. ","no migration background","1310","0.30849686460594","0.294763540969487","0.322230188242393","2"
"Inexpensive","2011","1-pers.-HH","no migration background","308","0.325292640755814","0.296050815587825","0.354534465923802","2"
"Inexpensive","2011","1-pers.-HH","indirect migration background","1","","","","2"
"Inexpensive","2011","(Married) couple without C. ","direct migration background","62","0.219492581776418","0.168185592861449","0.270799570691387","2"
"Inexpensive","2011","(Married) couple without C. ","indirect migration background","17","","","","2"
"Inexpensive","2011","Single parent ","no migration background","157","0.201555821354826","0.171579811398595","0.231531831311057","2"
"Inexpensive","2011","Single parent ","direct migration background","12","","","","2"
"Inexpensive","2011","Single parent ","indirect migration background","11","","","","2"
"Inexpensive","2011","Couple + C. LE 16 ","no migration background","1040","0.271982008065944","0.25706426214481","0.286899753987079","2"
"Inexpensive","2011","Couple + C. LE 16 ","direct migration background","80","0.189657143940836","0.152429778850389","0.226884509031284","2"
"Inexpensive","2011","Couple + C. LE 16 ","indirect migration background","50","0.235655231791533","0.177415924745016","0.293894538838049","2"
"Inexpensive","2011","Couple + C. GT 16 ","no migration background","576","0.289769742942007","0.270549126724502","0.308990359159513","2"
"Inexpensive","2011","Couple + C. GT 16 ","direct migration background","41","0.251559222214458","0.18690098178499","0.316217462643927","2"
"Inexpensive","2011","Couple + C. LE and GT 16","indirect migration background","26","","","","2"
"Inexpensive","2011","Couple + C. GT 16 ","indirect migration background","16","","","","2"
"Inexpensive","2011","Couple + C. LE and GT 16","no migration background","360","0.29312890037614","0.267607063975416","0.318650736776863","2"
"Inexpensive","2011","Couple + C. LE and GT 16","direct migration background","36","0.166951137996382","0.109874800596664","0.2240274753961","2"
"Reasonable","2011","Single parent ","indirect migration background","9","","","","3"
"Reasonable","2011","Couple + C. LE 16 ","no migration background","1774","0.546574677415256","0.529885316725412","0.563264038105101","3"
"Reasonable","2011","1-pers.-HH","indirect migration background","4","","","","3"
"Reasonable","2011","(Married) couple without C. ","no migration background","2231","0.50525015119684","0.490383975481261","0.520116326912419","3"
"Reasonable","2011","(Married) couple without C. ","direct migration background","126","0.524634359127543","0.462730126330384","0.586538591924703","3"
"Reasonable","2011","(Married) couple without C. ","indirect migration background","22","","","","3"
"Reasonable","2011","Single parent ","no migration background","378","0.603399158958792","0.566845316347569","0.639953001570015","3"
"Reasonable","2011","Single parent ","direct migration background","16","","","","3"
"Reasonable","2011","Couple + C. LE 16 ","direct migration background","258","0.608191945721187","0.561836548873166","0.654547342569208","3"
"Reasonable","2011","Couple + C. LE 16 ","indirect migration background","102","0.515907649182426","0.447329919870993","0.58448537849386","3"
"Reasonable","2011","Couple + C. GT 16 ","no migration background","1087","0.516111124159067","0.494937966401706","0.537284281916427","3"
"Reasonable","2011","Couple + C. GT 16 ","direct migration background","96","0.558549604766816","0.484555542812603","0.632543666721029","3"
"Reasonable","2011","Couple + C. GT 16 ","indirect migration background","76","0.655578494181732","0.571259453765844","0.73989753459762","3"
