"hlf0094","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Slightly Expensive","1999","Full Time","(Married) couple without C. ","60","0.0979190555824222","0.0734989059731385","0.122339205191706","4"
"Slightly Expensive","1999","Full Time","Couple + C. GT 16 ","59","0.0747057710683415","0.0544782461116515","0.0949332960250316","4"
"Slightly Expensive","1999","Full Time","Couple + C. LE and GT 16","44","0.113854069374575","0.0790524057941097","0.14865573295504","4"
"Slightly Expensive","1999","Part Time","1-pers.-HH","6","","","","4"
"Slightly Expensive","1999","Part Time","(Married) couple without C. ","10","","","","4"
"Slightly Expensive","1999","Part Time","Single parent ","2","","","","4"
"Slightly Expensive","1999","Part Time","Couple + C. LE 16 ","36","0.0835504931197307","0.0562965542336887","0.110804432005773","4"
"Slightly Expensive","1999","Part Time","Couple + C. GT 16 ","29","","","","4"
"Slightly Expensive","1999","Part Time","Couple + C. LE and GT 16","17","","","","4"
"Slightly Expensive","1999","Not Working","1-pers.-HH","16","","","","4"
"Slightly Expensive","1999","Not Working","(Married) couple without C. ","28","","","","4"
"Slightly Expensive","1999","Not Working","Single parent ","6","","","","4"
"Slightly Expensive","1999","Not Working","Couple + C. LE 16 ","19","","","","4"
"Slightly Expensive","1999","Not Working","Couple + C. GT 16 ","19","","","","4"
"Slightly Expensive","1999","Not Working","Couple + C. LE and GT 16","20","","","","4"
"Too Expensive","1999","Full Time","1-pers.-HH","3","","","","5"
"Too Expensive","1999","Full Time","(Married) couple without C. ","15","","","","5"
"Too Expensive","1999","Full Time","Single parent ","7","","","","5"
"Too Expensive","1999","Full Time","Couple + C. LE 16 ","13","","","","5"
"Too Expensive","1999","Full Time","Couple + C. GT 16 ","13","","","","5"
"Too Expensive","1999","Full Time","Couple + C. LE and GT 16","14","","","","5"
"Too Expensive","1999","Part Time","1-pers.-HH","","","","","5"
"Too Expensive","1999","Part Time","(Married) couple without C. ","","","","","5"
"Too Expensive","1999","Part Time","Single parent ","2","","","","5"
"Too Expensive","1999","Part Time","Couple + C. LE 16 ","10","","","","5"
"Too Expensive","1999","Part Time","Couple + C. GT 16 ","6","","","","5"
"Too Expensive","1999","Part Time","Couple + C. LE and GT 16","9","","","","5"
"Too Expensive","1999","Not Working","1-pers.-HH","1","","","","5"
"Too Expensive","1999","Not Working","(Married) couple without C. ","5","","","","5"
"Too Expensive","1999","Not Working","Couple + C. GT 16 ","8","","","","5"
"Too Expensive","1999","Not Working","Couple + C. LE and GT 16","2","","","","5"
"Too Expensive","1999","Not Working","Single parent ","4","","","","5"
"Too Expensive","1999","Not Working","Couple + C. LE 16 ","5","","","","5"
"Very Inexpensive","1999","Full Time","Single parent ","14","","","","1"
"Very Inexpensive","1999","Full Time","Couple + C. LE 16 ","82","0.120306303885343","0.0962923614838779","0.144320246286808","1"
"Very Inexpensive","1999","Full Time","1-pers.-HH","15","","","","1"
"Very Inexpensive","1999","Full Time","(Married) couple without C. ","87","0.140937537287642","0.112347306020721","0.169527768554563","1"
"Very Inexpensive","1999","Full Time","Couple + C. GT 16 ","122","0.194860010801626","0.164386478174207","0.225333543429045","1"
"Very Inexpensive","1999","Full Time","Couple + C. LE and GT 16","38","0.161601027650659","0.12127174198457","0.201930313316747","1"
"Very Inexpensive","1999","Part Time","1-pers.-HH","4","","","","1"
"Very Inexpensive","1999","Part Time","(Married) couple without C. ","45","0.212406148601769","0.158723941877993","0.266088355325545","1"
"Very Inexpensive","1999","Part Time","Single parent ","8","","","","1"
"Very Inexpensive","1999","Part Time","Couple + C. LE 16 ","38","0.098686899673791","0.0693125613562919","0.12806123799129","1"
"Very Inexpensive","1999","Part Time","Couple + C. GT 16 ","70","0.198822287514277","0.157009316089746","0.240635258938808","1"
"Very Inexpensive","1999","Part Time","Couple + C. LE and GT 16","26","","","","1"
"Very Inexpensive","1999","Not Working","1-pers.-HH","42","0.19348458436818","0.141868345820275","0.245100822916085","1"
"Very Inexpensive","1999","Not Working","(Married) couple without C. ","168","0.201808572814691","0.175817530921956","0.227799614707427","1"
"Very Inexpensive","1999","Not Working","Single parent ","10","","","","1"
"Very Inexpensive","1999","Not Working","Couple + C. LE 16 ","28","","","","1"
"Very Inexpensive","1999","Not Working","Couple + C. GT 16 ","78","0.234809797629971","0.192794976423522","0.27682461883642","1"
"Very Inexpensive","1999","Not Working","Couple + C. LE and GT 16","24","","","","1"
"Inexpensive","2000","Full Time","1-pers.-HH","65","0.262484384775134","0.207390627039852","0.317578142510415","2"
"Inexpensive","2000","Full Time","(Married) couple without C. ","360","0.311949170652452","0.2850438353955","0.338854505909404","2"
"Inexpensive","2000","Full Time","Single parent ","39","0.268001216027934","0.198938586540302","0.337063845515567","2"
"Inexpensive","2000","Full Time","Couple + C. LE 16 ","395","0.281451264397441","0.257715912510568","0.305186616284313","2"
"Inexpensive","2000","Full Time","Couple + C. GT 16 ","385","0.339704745523286","0.312414885600928","0.366994605445645","2"
"Inexpensive","2000","Full Time","Couple + C. LE and GT 16","163","0.313838079940001","0.275230931564455","0.352445228315547","2"
"Inexpensive","2000","Part Time","1-pers.-HH","27","","","","2"
"Inexpensive","2000","Part Time","(Married) couple without C. ","176","0.356852934896044","0.314861291524372","0.398844578267717","2"
"Inexpensive","2000","Part Time","Single parent ","26","","","","2"
"Inexpensive","2000","Part Time","Couple + C. LE 16 ","212","0.303225323191599","0.269125722549145","0.337324923834053","2"
"Inexpensive","2000","Part Time","Couple + C. GT 16 ","219","0.33812796791042","0.301419579872024","0.374836355948815","2"
"Inexpensive","2000","Part Time","Couple + C. LE and GT 16","97","0.315622888821632","0.264859320943524","0.366386456699741","2"
"Inexpensive","2000","Not Working","1-pers.-HH","192","0.385095671442931","0.34248510360498","0.427706239280883","2"
"Inexpensive","2000","Not Working","(Married) couple without C. ","809","0.386873846526571","0.365988654260851","0.407759038792292","2"
"Inexpensive","2000","Not Working","Single parent ","28","","","","2"
"Inexpensive","2000","Not Working","Couple + C. LE 16 ","142","0.32128046863289","0.279108393337925","0.363452543927855","2"
"Inexpensive","2000","Not Working","Couple + C. GT 16 ","226","0.332654200599467","0.297849834122581","0.367458567076354","2"
"Inexpensive","2000","Not Working","Couple + C. LE and GT 16","96","0.360922921298457","0.307111900542707","0.414733942054208","2"
"Reasonable","2000","Full Time","1-pers.-HH","105","0.428732595705337","0.366763091323452","0.490702100087221","3"
"Reasonable","2000","Full Time","Single parent ","82","0.48606691504186","0.408134009807649","0.563999820276072","3"
"Reasonable","2000","Full Time","Couple + C. GT 16 ","508","0.432632671828717","0.404084833405117","0.461180510252317","3"
"Reasonable","2000","Full Time","(Married) couple without C. ","492","0.433110025993043","0.40433374035679","0.461886311629296","3"
"Reasonable","2000","Full Time","Couple + C. LE 16 ","661","0.473912860100799","0.447559011435475","0.500266708766123","3"
"Reasonable","2000","Full Time","Couple + C. LE and GT 16","222","0.381938454982674","0.341516794072519","0.422360115892828","3"
"Reasonable","2000","Part Time","1-pers.-HH","33","0.45147352697556","0.345053494033754","0.557893559917367","3"
"Reasonable","2000","Part Time","(Married) couple without C. ","192","0.388070910931748","0.345357015199105","0.430784806664391","3"
"Reasonable","2000","Part Time","Single parent ","34","0.441547621950417","0.335355989930379","0.547739253970455","3"
"Reasonable","2000","Part Time","Couple + C. LE 16 ","339","0.457584051935943","0.420624895977111","0.494543207894775","3"
"Reasonable","2000","Part Time","Couple + C. GT 16 ","263","0.411764411023375","0.373575453463758","0.449953368582993","3"
"Reasonable","2000","Part Time","Couple + C. LE and GT 16","128","0.360402411780805","0.307961841225301","0.412842982336309","3"
"Reasonable","2000","Not Working","1-pers.-HH","184","0.371925583321027","0.329603912361919","0.414247254280135","3"
"Reasonable","2000","Not Working","(Married) couple without C. ","772","0.356044761912152","0.335511449659881","0.376578074164423","3"
"Reasonable","2000","Not Working","Single parent ","58","0.485057836774771","0.396008355246427","0.574107318303116","3"
"Reasonable","2000","Not Working","Couple + C. LE 16 ","221","0.461976487290639","0.416952059574084","0.507000915007194","3"
"Reasonable","2000","Not Working","Couple + C. GT 16 ","313","0.431374545193907","0.394789620345403","0.467959470042411","3"
"Reasonable","2000","Not Working","Couple + C. LE and GT 16","133","0.383976668943842","0.329483962706368","0.438469375181316","3"
"Slightly Expensive","2000","Full Time","Single parent ","15","","","","4"
"Slightly Expensive","2000","Full Time","Couple + C. LE 16 ","161","0.124755753110912","0.107315174805574","0.142196331416251","4"
"Slightly Expensive","2000","Full Time","1-pers.-HH","30","0.107654244603583","0.068843925919707","0.146464563287459","4"
"Slightly Expensive","2000","Full Time","(Married) couple without C. ","125","0.102621820897613","0.0849982528545564","0.12024538894067","4"
"Slightly Expensive","2000","Full Time","Couple + C. GT 16 ","101","0.0820512063078378","0.0662375198212795","0.0978648927943961","4"
"Slightly Expensive","2000","Full Time","Couple + C. LE and GT 16","75","0.125159095931859","0.0976296577445845","0.152688534119133","4"
"Slightly Expensive","2000","Part Time","1-pers.-HH","6","","","","4"
"Slightly Expensive","2000","Part Time","(Married) couple without C. ","40","0.0707659482617629","0.0482889758668825","0.0932429206566432","4"
"Slightly Expensive","2000","Part Time","Single parent ","11","","","","4"
"Slightly Expensive","2000","Part Time","Couple + C. LE 16 ","60","0.105750853275993","0.0829373707103555","0.12856433584163","4"
"Slightly Expensive","2000","Part Time","Couple + C. GT 16 ","59","0.0915125552798043","0.0691388683069392","0.113886242252669","4"
"Slightly Expensive","2000","Part Time","Couple + C. LE and GT 16","34","0.0972871186046128","0.064918613282409","0.129655623926817","4"
"Slightly Expensive","2000","Not Working","1-pers.-HH","32","0.0571336790738755","0.0368100909426474","0.0774572672051035","4"
"Slightly Expensive","2000","Not Working","(Married) couple without C. ","120","0.0590966964862025","0.0489847917399606","0.0692086012324445","4"
"Slightly Expensive","2000","Not Working","Single parent ","12","","","","4"
"Slightly Expensive","2000","Not Working","Couple + C. LE 16 ","60","0.116095546808501","0.087165570425371","0.145025523191632","4"
"Slightly Expensive","2000","Not Working","Couple + C. GT 16 ","63","0.0871622996744594","0.0663258901019708","0.107998709246948","4"
"Slightly Expensive","2000","Not Working","Couple + C. LE and GT 16","35","0.125445883249783","0.0883343473165535","0.162557419183013","4"
"Too Expensive","2000","Full Time","Couple + C. LE 16 ","32","0.0271485041716715","0.0185709753436346","0.0357260329997083","5"
"Too Expensive","2000","Full Time","1-pers.-HH","7","","","","5"
"Too Expensive","2000","Full Time","Single parent ","5","","","","5"
"Too Expensive","2000","Full Time","Couple + C. GT 16 ","18","","","","5"
"Too Expensive","2000","Full Time","Couple + C. LE and GT 16","23","","","","5"
"Too Expensive","2000","Full Time","(Married) couple without C. ","22","","","","5"
"Too Expensive","2000","Part Time","1-pers.-HH","2","","","","5"
"Too Expensive","2000","Part Time","(Married) couple without C. ","6","","","","5"
"Too Expensive","2000","Part Time","Single parent ","1","","","","5"
"Too Expensive","2000","Part Time","Couple + C. LE 16 ","16","","","","5"
"Too Expensive","2000","Part Time","Couple + C. GT 16 ","9","","","","5"
"Too Expensive","2000","Part Time","Couple + C. LE and GT 16","8","","","","5"
"Too Expensive","2000","Not Working","1-pers.-HH","4","","","","5"
"Too Expensive","2000","Not Working","(Married) couple without C. ","17","","","","5"
"Too Expensive","2000","Not Working","Single parent ","4","","","","5"
"Too Expensive","2000","Not Working","Couple + C. LE 16 ","10","","","","5"
"Too Expensive","2000","Not Working","Couple + C. GT 16 ","5","","","","5"
"Too Expensive","2000","Not Working","Couple + C. LE and GT 16","7","","","","5"
"Very Inexpensive","2000","Full Time","Single parent ","17","","","","1"
"Very Inexpensive","2000","Full Time","Couple + C. LE 16 ","130","0.0927316182191762","0.0774225850078729","0.108040651430479","1"
"Very Inexpensive","2000","Full Time","1-pers.-HH","38","0.169999151459959","0.122963442565706","0.217034860354212","1"
"Very Inexpensive","2000","Full Time","(Married) couple without C. ","140","0.130102830655876","0.110565574950629","0.149640086361123","1"
"Very Inexpensive","2000","Full Time","Couple + C. GT 16 ","145","0.131657970904669","0.112175214463742","0.151140727345596","1"
"Very Inexpensive","2000","Full Time","Couple + C. LE and GT 16","72","0.145727344931455","0.116373136195848","0.175081553667063","1"
"Very Inexpensive","2000","Part Time","1-pers.-HH","16","","","","1"
"Very Inexpensive","2000","Part Time","(Married) couple without C. ","86","0.172196319047467","0.139103124134867","0.205289513960066","1"
"Very Inexpensive","2000","Part Time","Single parent ","12","","","","1"
"Very Inexpensive","2000","Part Time","Couple + C. LE 16 ","71","0.107986173345489","0.0849616711846313","0.131010675506347","1"
"Very Inexpensive","2000","Part Time","Couple + C. GT 16 ","88","0.142537092213622","0.115409617316575","0.16966456711067","1"
"Very Inexpensive","2000","Part Time","Couple + C. LE and GT 16","55","0.202735566919603","0.158823252929646","0.246647880909559","1"
"Very Inexpensive","2000","Not Working","1-pers.-HH","89","0.177239529685016","0.143801072492782","0.21067798687725","1"
"Very Inexpensive","2000","Not Working","(Married) couple without C. ","371","0.190889618764367","0.174036747122864","0.207742490405869","1"
"Very Inexpensive","2000","Not Working","Single parent ","19","","","","1"
"Very Inexpensive","2000","Not Working","Couple + C. LE 16 ","38","0.081390782975592","0.0566968281121756","0.106084737839008","1"
"Very Inexpensive","2000","Not Working","Couple + C. GT 16 ","97","0.143777650062925","0.117859695031279","0.169695605094571","1"
"Very Inexpensive","2000","Not Working","Couple + C. LE and GT 16","35","0.111246351174417","0.0760156762003489","0.146477026148485","1"
"Inexpensive","2001","Full Time","1-pers.-HH","66","0.286958961909763","0.226912557980473","0.347005365839053","2"
"Inexpensive","2001","Full Time","(Married) couple without C. ","290","0.309859071798332","0.280787671032526","0.338930472564138","2"
"Inexpensive","2001","Full Time","Single parent ","44","0.324054371290408","0.247612436814098","0.400496305766718","2"
"Inexpensive","2001","Full Time","Couple + C. LE 16 ","349","0.252494578839474","0.228750200201811","0.276238957477137","2"
"Inexpensive","2001","Full Time","Couple + C. GT 16 ","323","0.299624669251741","0.272278725592032","0.326970612911449","2"
"Inexpensive","2001","Full Time","Couple + C. LE and GT 16","158","0.339639478597671","0.29709489785012","0.382184059345222","2"
"Inexpensive","2001","Part Time","1-pers.-HH","17","","","","2"
"Inexpensive","2001","Part Time","(Married) couple without C. ","176","0.349952589859673","0.307635547894743","0.392269631824602","2"
"Inexpensive","2001","Part Time","Single parent ","20","","","","2"
"Inexpensive","2001","Part Time","Couple + C. LE 16 ","190","0.270634235019625","0.236967648419432","0.304300821619818","2"
"Inexpensive","2001","Part Time","Couple + C. GT 16 ","197","0.315624842923141","0.278249294295651","0.353000391550631","2"
"Inexpensive","2001","Part Time","Couple + C. LE and GT 16","106","0.363654855635226","0.309579129252702","0.41773058201775","2"
"Inexpensive","2001","Not Working","1-pers.-HH","178","0.401235460259471","0.356637315692475","0.445833604826468","2"
"Inexpensive","2001","Not Working","Single parent ","34","0.283319048167177","0.200601722787462","0.366036373546891","2"
"Inexpensive","2001","Not Working","Couple + C. LE and GT 16","73","0.294189419097281","0.237704086103969","0.350674752090594","2"
"Inexpensive","2001","Not Working","Couple + C. GT 16 ","203","0.301963729297492","0.267069496564654","0.33685796203033","2"
"Inexpensive","2001","Not Working","(Married) couple without C. ","680","0.354443979562168","0.332722848632671","0.376165110491666","2"
"Inexpensive","2001","Not Working","Couple + C. LE 16 ","108","0.262392867890396","0.219280024929302","0.30550571085149","2"
"Reasonable","2001","Full Time","(Married) couple without C. ","477","0.490231093298036","0.458804156200069","0.521658030396003","3"
"Reasonable","2001","Full Time","Single parent ","74","0.505916463409205","0.424257014889871","0.58757591192854","3"
"Reasonable","2001","Full Time","Couple + C. LE 16 ","668","0.544725460065473","0.517507653328832","0.571943266802113","3"
"Reasonable","2001","Full Time","Couple + C. GT 16 ","487","0.444655801494792","0.414991658105579","0.474319944884006","3"
"Reasonable","2001","Full Time","1-pers.-HH","95","0.440030391730553","0.374136765342057","0.505924018119049","3"
"Reasonable","2001","Full Time","Couple + C. LE and GT 16","201","0.4188975896958","0.374575024878182","0.463220154513418","3"
"Reasonable","2001","Part Time","1-pers.-HH","33","0.491524199928962","0.374410778842786","0.608637621015138","3"
"Reasonable","2001","Part Time","(Married) couple without C. ","194","0.40958713332535","0.365956728825325","0.453217537825375","3"
"Reasonable","2001","Part Time","Single parent ","49","0.601688303619235","0.499405159534198","0.703971447704272","3"
"Reasonable","2001","Part Time","Couple + C. LE 16 ","344","0.524903813270267","0.48706254632645","0.562745080214083","3"
"Reasonable","2001","Part Time","Couple + C. GT 16 ","250","0.427586505063038","0.387801282165912","0.467371727960164","3"
"Reasonable","2001","Part Time","Couple + C. LE and GT 16","136","0.444575345187333","0.388715907016283","0.500434783358383","3"
"Reasonable","2001","Not Working","1-pers.-HH","190","0.400128255718703","0.355550529343652","0.444705982093754","3"
"Reasonable","2001","Not Working","(Married) couple without C. ","780","0.412110394889332","0.389759426788878","0.434461362989786","3"
"Reasonable","2001","Not Working","Single parent ","60","0.50868381168161","0.416913932330456","0.600453691032764","3"
"Reasonable","2001","Not Working","Couple + C. LE 16 ","202","0.528775598465219","0.479857712100377","0.577693484830061","3"
"Reasonable","2001","Not Working","Couple + C. GT 16 ","311","0.467841251653133","0.429917863790982","0.505764639515284","3"
"Reasonable","2001","Not Working","Couple + C. LE and GT 16","134","0.52732460549918","0.465437723491567","0.589211487506794","3"
"Slightly Expensive","2001","Full Time","(Married) couple without C. ","87","0.0788847505301044","0.0619387009418674","0.0958308001183415","4"
"Slightly Expensive","2001","Full Time","Single parent ","11","","","","4"
"Slightly Expensive","2001","Full Time","1-pers.-HH","23","","","","4"
"Slightly Expensive","2001","Full Time","Couple + C. LE 16 ","129","0.094156096085492","0.0781944193339105","0.110117772837073","4"
"Slightly Expensive","2001","Full Time","Couple + C. GT 16 ","119","0.0940934011880369","0.0766649013875274","0.111521900988546","4"
"Slightly Expensive","2001","Full Time","Couple + C. LE and GT 16","53","0.100216547005679","0.0732401879636411","0.127192906047716","4"
"Slightly Expensive","2001","Part Time","1-pers.-HH","5","","","","4"
"Slightly Expensive","2001","Part Time","(Married) couple without C. ","36","0.0686804480392731","0.0462414169587621","0.091119479119784","4"
"Slightly Expensive","2001","Part Time","Single parent ","8","","","","4"
"Slightly Expensive","2001","Part Time","Couple + C. LE 16 ","58","0.0822816004734346","0.0614587050996232","0.103104495847246","4"
"Slightly Expensive","2001","Part Time","Couple + C. GT 16 ","45","0.0698271743970672","0.049332127019952","0.0903222217741824","4"
"Slightly Expensive","2001","Part Time","Couple + C. LE and GT 16","26","","","","4"
"Slightly Expensive","2001","Not Working","1-pers.-HH","29","","","","4"
"Slightly Expensive","2001","Not Working","(Married) couple without C. ","96","0.0526034385129862","0.0424663174667788","0.0627405595591936","4"
"Slightly Expensive","2001","Not Working","Single parent ","6","","","","4"
"Slightly Expensive","2001","Not Working","Couple + C. LE 16 ","42","0.0984121005253767","0.0692212745881656","0.127602926462588","4"
"Slightly Expensive","2001","Not Working","Couple + C. GT 16 ","64","0.0812615939530386","0.0604944930738133","0.102028694832264","4"
"Slightly Expensive","2001","Not Working","Couple + C. LE and GT 16","23","","","","4"
"Too Expensive","2001","Full Time","Couple + C. LE 16 ","31","0.0246613021521635","0.0161848651873483","0.0331377391169787","5"
"Too Expensive","2001","Full Time","Couple + C. GT 16 ","14","","","","5"
"Too Expensive","2001","Full Time","Single parent ","1","","","","5"
"Too Expensive","2001","Full Time","1-pers.-HH","5","","","","5"
"Too Expensive","2001","Full Time","(Married) couple without C. ","13","","","","5"
"Too Expensive","2001","Full Time","Couple + C. LE and GT 16","12","","","","5"
"Too Expensive","2001","Part Time","1-pers.-HH","1","","","","5"
"Too Expensive","2001","Part Time","(Married) couple without C. ","8","","","","5"
"Too Expensive","2001","Part Time","Single parent ","4","","","","5"
"Too Expensive","2001","Part Time","Couple + C. LE 16 ","20","","","","5"
"Too Expensive","2001","Part Time","Couple + C. GT 16 ","6","","","","5"
"Too Expensive","2001","Part Time","Couple + C. LE and GT 16","7","","","","5"
"Too Expensive","2001","Not Working","1-pers.-HH","2","","","","5"
"Too Expensive","2001","Not Working","(Married) couple without C. ","20","","","","5"
"Too Expensive","2001","Not Working","Single parent ","2","","","","5"
"Too Expensive","2001","Not Working","Couple + C. LE 16 ","7","","","","5"
"Too Expensive","2001","Not Working","Couple + C. GT 16 ","12","","","","5"
"Too Expensive","2001","Not Working","Couple + C. LE and GT 16","1","","","","5"
"Very Inexpensive","2001","Full Time","1-pers.-HH","29","","","","1"
"Very Inexpensive","2001","Full Time","(Married) couple without C. ","105","0.100376058319895","0.0814848155296375","0.119267301110152","1"
"Very Inexpensive","2001","Full Time","Single parent ","14","","","","1"
"Very Inexpensive","2001","Full Time","Couple + C. LE 16 ","109","0.0839625628573979","0.0688050808473385","0.0991200448674573","1"
"Very Inexpensive","2001","Full Time","Couple + C. GT 16 ","135","0.148682691550004","0.127444641035853","0.169920742064155","1"
"Very Inexpensive","2001","Full Time","Couple + C. LE and GT 16","52","0.123095577369646","0.0935806329503734","0.152610521788918","1"
"Very Inexpensive","2001","Part Time","1-pers.-HH","14","","","","1"
"Very Inexpensive","2001","Part Time","(Married) couple without C. ","74","0.158899901744544","0.126464159826373","0.191335643662714","1"
"Very Inexpensive","2001","Part Time","Single parent ","7","","","","1"
"Very Inexpensive","2001","Part Time","Couple + C. LE 16 ","57","0.0808413414003266","0.0601853031544381","0.101497379646215","1"
"Very Inexpensive","2001","Part Time","Couple + C. GT 16 ","96","0.177941355509887","0.147184302856576","0.208698408163197","1"
"Very Inexpensive","2001","Part Time","Couple + C. LE and GT 16","29","","","","1"
"Very Inexpensive","2001","Not Working","1-pers.-HH","65","0.135917684890947","0.104735636345768","0.167099733436126","1"
"Very Inexpensive","2001","Not Working","(Married) couple without C. ","287","0.17166325244454","0.154540097122478","0.188786407766602","1"
"Very Inexpensive","2001","Not Working","Single parent ","12","","","","1"
"Very Inexpensive","2001","Not Working","Couple + C. LE 16 ","41","0.101417778301609","0.0718339718471439","0.131001584756075","1"
"Very Inexpensive","2001","Not Working","Couple + C. LE and GT 16","19","","","","1"
"Very Inexpensive","2001","Not Working","Couple + C. GT 16 ","75","0.131989049642435","0.106263253651379","0.157714845633491","1"
"Inexpensive","2002","Full Time","1-pers.-HH","61","0.31560282848583","0.252893606916352","0.378312050055308","2"
"Inexpensive","2002","Full Time","(Married) couple without C. ","383","0.286536443528187","0.261757165473157","0.311315721583217","2"
"Inexpensive","2002","Full Time","Single parent ","38","0.285590040794095","0.215158883128522","0.356021198459668","2"
"Inexpensive","2002","Full Time","Couple + C. LE 16 ","349","0.2443513817769","0.221655426511064","0.267047337042737","2"
"Inexpensive","2002","Full Time","Couple + C. GT 16 ","408","0.3426070986737","0.315954771828153","0.369259425519246","2"
"Inexpensive","2002","Full Time","Couple + C. LE and GT 16","172","0.322713739046733","0.284764010462666","0.3606634676308","2"
"Inexpensive","2002","Part Time","1-pers.-HH","16","","","","2"
"Inexpensive","2002","Part Time","(Married) couple without C. ","213","0.317471831825337","0.280889971483694","0.354053692166979","2"
"Inexpensive","2002","Part Time","Single parent ","21","","","","2"
"Inexpensive","2002","Part Time","Couple + C. LE 16 ","205","0.262085527434856","0.230716637597047","0.293454417272666","2"
"Inexpensive","2002","Part Time","Couple + C. GT 16 ","208","0.302139168590725","0.267498670243258","0.336779666938192","2"
"Inexpensive","2002","Part Time","Couple + C. LE and GT 16","126","0.383731706628218","0.335530438199095","0.431932975057341","2"
"Inexpensive","2002","Not Working","1-pers.-HH","169","0.372847196387348","0.328119447044605","0.417574945730091","2"
"Inexpensive","2002","Not Working","(Married) couple without C. ","718","0.362186249513326","0.341121998994841","0.383250500031811","2"
"Inexpensive","2002","Not Working","Single parent ","33","0.300757070131953","0.218706910062627","0.382807230201279","2"
"Inexpensive","2002","Not Working","Couple + C. LE 16 ","111","0.229501230139753","0.189140543394544","0.269861916884961","2"
"Inexpensive","2002","Not Working","Couple + C. GT 16 ","255","0.364518438693331","0.330479288537349","0.398557588849312","2"
"Inexpensive","2002","Not Working","Couple + C. LE and GT 16","84","0.327778721296328","0.27412239529824","0.381435047294416","2"
"Reasonable","2002","Full Time","1-pers.-HH","89","0.412531619430149","0.346107205323486","0.478956033536813","3"
"Reasonable","2002","Full Time","(Married) couple without C. ","620","0.504252196274642","0.476851151809929","0.531653240739355","3"
"Reasonable","2002","Full Time","Single parent ","87","0.486385814772051","0.408451539233177","0.564320090310925","3"
"Reasonable","2002","Full Time","Couple + C. LE 16 ","748","0.547800492111483","0.521512502612064","0.574088481610902","3"
"Reasonable","2002","Full Time","Couple + C. GT 16 ","510","0.409217782989513","0.381604667895624","0.436830898083402","3"
"Reasonable","2002","Full Time","Couple + C. LE and GT 16","286","0.480707277637546","0.440150795220488","0.521263760054604","3"
"Reasonable","2002","Part Time","1-pers.-HH","38","0.47341810973739","0.361165437613643","0.585670781861136","3"
"Reasonable","2002","Part Time","(Married) couple without C. ","257","0.426092704345843","0.387230644110514","0.464954764581172","3"
"Reasonable","2002","Part Time","Single parent ","44","0.550896541065794","0.446377194132479","0.655415887999109","3"
"Reasonable","2002","Part Time","Couple + C. LE 16 ","398","0.526749015092084","0.491134892889276","0.562363137294891","3"
"Reasonable","2002","Part Time","Couple + C. GT 16 ","262","0.393126049715708","0.356278266646241","0.429973832785176","3"
"Reasonable","2002","Part Time","Couple + C. LE and GT 16","180","0.453221252677213","0.403878808486547","0.502563696867879","3"
"Reasonable","2002","Not Working","1-pers.-HH","182","0.409853586047004","0.364363246716598","0.45534392537741","3"
"Reasonable","2002","Not Working","(Married) couple without C. ","833","0.403424762874322","0.381924341045859","0.424925184702785","3"
"Reasonable","2002","Not Working","Single parent ","63","0.486637350007448","0.397209596453113","0.576065103561783","3"
"Reasonable","2002","Not Working","Couple + C. LE 16 ","199","0.494022647543642","0.446036152274123","0.542009142813162","3"
"Reasonable","2002","Not Working","Couple + C. GT 16 ","344","0.43150414457874","0.396475476982048","0.466532812175432","3"
"Reasonable","2002","Not Working","Couple + C. LE and GT 16","144","0.441155832481439","0.384399307147919","0.497912357814959","3"
"Slightly Expensive","2002","Full Time","(Married) couple without C. ","94","0.0733546044770452","0.0590662145108576","0.0876429944432328","4"
"Slightly Expensive","2002","Full Time","Single parent ","10","","","","4"
"Slightly Expensive","2002","Full Time","1-pers.-HH","24","","","","4"
"Slightly Expensive","2002","Full Time","Couple + C. LE 16 ","145","0.105331649440872","0.0891175959844001","0.121545702897343","4"
"Slightly Expensive","2002","Full Time","Couple + C. GT 16 ","153","0.108031799384182","0.0905986866897175","0.125464912078646","4"
"Slightly Expensive","2002","Full Time","Couple + C. LE and GT 16","65","0.0902261377898881","0.0669695109228195","0.113482764656957","4"
"Slightly Expensive","2002","Part Time","1-pers.-HH","7","","","","4"
"Slightly Expensive","2002","Part Time","(Married) couple without C. ","37","0.0704323284724794","0.0503238399524333","0.0905408169925254","4"
"Slightly Expensive","2002","Part Time","Single parent ","10","","","","4"
"Slightly Expensive","2002","Part Time","Couple + C. LE 16 ","77","0.11107775960458","0.0886637240193578","0.133491795189803","4"
"Slightly Expensive","2002","Part Time","Couple + C. GT 16 ","95","0.134309111392428","0.108585593245416","0.160032629539439","4"
"Slightly Expensive","2002","Part Time","Couple + C. LE and GT 16","46","0.0697143060047638","0.0444720110163777","0.0949566009931498","4"
"Slightly Expensive","2002","Not Working","1-pers.-HH","26","","","","4"
"Slightly Expensive","2002","Not Working","Couple + C. GT 16 ","73","0.0795328962987833","0.0603971671133763","0.0986686254841903","4"
"Slightly Expensive","2002","Not Working","(Married) couple without C. ","103","0.0540894070986967","0.0441761984259519","0.0640026157714415","4"
"Slightly Expensive","2002","Not Working","Single parent ","6","","","","4"
"Slightly Expensive","2002","Not Working","Couple + C. LE 16 ","56","0.131804653996776","0.0993367567429315","0.164272551250621","4"
