"hlf0094","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Inexpensive","2012","Employed","Couple + C. LE and GT 16","331","0.304631877751061","0.276578646993726","0.332685108508396","2"
"Inexpensive","2012","Employed","Couple + C. GT 16 ","489","0.287246063070259","0.26608882050501","0.308403305635508","2"
"Reasonable","2012","Not Employed","(Married) couple without C. ","1229","0.481018825160411","0.461645263119824","0.500392387200997","3"
"Reasonable","2012","Not Employed","1-pers.-HH","326","0.52591829739973","0.487293491117445","0.564543103682015","3"
"Reasonable","2012","Not Employed","Couple + C. LE and GT 16","218","0.469462200962891","0.423555229209988","0.515369172715795","3"
"Reasonable","2012","Not Employed","Couple + C. LE 16 ","271","0.484426526328529","0.442353118674797","0.52649993398226","3"
"Reasonable","2012","Not Employed","Single parent ","89","0.428426937061051","0.359845377905248","0.497008496216855","3"
"Reasonable","2012","Not Employed","Couple + C. GT 16 ","348","0.519312660231899","0.480814342913875","0.557810977549923","3"
"Reasonable","2012","Employed","Couple + C. LE 16 ","1760","0.558521317957921","0.541380745582927","0.575661890332915","3"
"Reasonable","2012","Employed","(Married) couple without C. ","1117","0.55282566859003","0.531665930400896","0.573985406779165","3"
"Reasonable","2012","Employed","1-pers.-HH","202","0.472292742039534","0.425215784570137","0.519369699508931","3"
"Reasonable","2012","Employed","Single parent ","253","0.478349024060187","0.435861317526344","0.52083673059403","3"
"Reasonable","2012","Employed","Couple + C. LE and GT 16","539","0.539990524300099","0.509612167408018","0.57036888119218","3"
"Reasonable","2012","Employed","Couple + C. GT 16 ","889","0.486524119976398","0.463153274599155","0.509894965353641","3"
"Slightly Expensive","2012","Not Employed","1-pers.-HH","54","0.0843672220100387","0.0628677340266366","0.105866709993441","4"
"Slightly Expensive","2012","Not Employed","(Married) couple without C. ","171","0.0680491933486412","0.0582844547037297","0.0778139319935526","4"
"Slightly Expensive","2012","Not Employed","Couple + C. LE 16 ","46","0.110222569013615","0.0838577736260743","0.136587364401156","4"
"Slightly Expensive","2012","Not Employed","Single parent ","25","","","","4"
"Slightly Expensive","2012","Not Employed","Couple + C. LE and GT 16","32","0.105948815663322","0.0776381937921229","0.13425943753452","4"
"Slightly Expensive","2012","Not Employed","Couple + C. GT 16 ","59","0.0833147855713268","0.0620203023796543","0.104609268762999","4"
"Slightly Expensive","2012","Employed","1-pers.-HH","32","0.0813099755309265","0.0555371144344372","0.107082836627416","4"
"Slightly Expensive","2012","Employed","Couple + C. LE 16 ","286","0.112490562942212","0.101583819199583","0.12339730668484","4"
"Slightly Expensive","2012","Employed","Couple + C. LE and GT 16","64","0.0547418269343098","0.0408767371617376","0.068606916706882","4"
"Slightly Expensive","2012","Employed","(Married) couple without C. ","183","0.0820635013286483","0.0703830641673053","0.0937439384899913","4"
"Slightly Expensive","2012","Employed","Single parent ","65","0.14518397314172","0.11522020021899","0.175147746064451","4"
"Slightly Expensive","2012","Employed","Couple + C. GT 16 ","215","0.116980359978581","0.101952267164765","0.132008452792396","4"
"Too Expensive","2012","Not Employed","1-pers.-HH","10","","","","5"
"Too Expensive","2012","Not Employed","(Married) couple without C. ","34","0.0173888039549751","0.0123203168198543","0.0224572910900959","5"
"Too Expensive","2012","Not Employed","Single parent ","3","","","","5"
"Too Expensive","2012","Not Employed","Couple + C. LE 16 ","7","","","","5"
"Too Expensive","2012","Not Employed","Couple + C. GT 16 ","7","","","","5"
"Too Expensive","2012","Not Employed","Couple + C. LE and GT 16","7","","","","5"
"Too Expensive","2012","Employed","1-pers.-HH","7","","","","5"
"Too Expensive","2012","Employed","(Married) couple without C. ","29","","","","5"
"Too Expensive","2012","Employed","Single parent ","19","","","","5"
"Too Expensive","2012","Employed","Couple + C. LE 16 ","51","0.0105641812201326","0.00703509466661025","0.0140932677736549","5"
"Too Expensive","2012","Employed","Couple + C. GT 16 ","20","","","","5"
"Too Expensive","2012","Employed","Couple + C. LE and GT 16","12","","","","5"
"Very Inexpensive","2012","Not Employed","1-pers.-HH","82","0.113832609116845","0.0892644959136501","0.13840072232004","1"
"Very Inexpensive","2012","Not Employed","(Married) couple without C. ","306","0.108638010789022","0.0965718086549323","0.120704212923112","1"
"Very Inexpensive","2012","Not Employed","Single parent ","18","","","","1"
"Very Inexpensive","2012","Not Employed","Couple + C. LE 16 ","46","0.087841738501856","0.0640111917325108","0.111672285271201","1"
"Very Inexpensive","2012","Not Employed","Couple + C. LE and GT 16","42","0.0931535274834674","0.0664181265590283","0.119888928407907","1"
"Very Inexpensive","2012","Employed","1-pers.-HH","50","0.0922300234112939","0.0649446259477941","0.119515420874794","1"
"Very Inexpensive","2012","Employed","(Married) couple without C. ","205","0.0797336399748042","0.0682056039332408","0.0912616760163676","1"
"Very Inexpensive","2012","Employed","Single parent ","36","0.0528194398084953","0.0337949020289956","0.0718439775879949","1"
"Very Inexpensive","2012","Not Employed","Couple + C. GT 16 ","64","0.121353538689022","0.0961924600379505","0.146514617340094","1"
"Very Inexpensive","2012","Employed","Couple + C. LE 16 ","233","0.0654897331343184","0.0569502964394175","0.0740291698292193","1"
"Very Inexpensive","2012","Employed","Couple + C. LE and GT 16","88","0.0880752956562049","0.0708012379123821","0.105349353400028","1"
"Very Inexpensive","2012","Employed","Couple + C. GT 16 ","144","0.101941614923214","0.087793771296883","0.116089458549545","1"
"Inexpensive","2013","Not Employed","1-pers.-HH","187","0.303663868896716","0.267112611055852","0.340215126737581","2"
"Inexpensive","2013","Not Employed","(Married) couple without C. ","856","0.34505355464499","0.32668145651337","0.363425652776611","2"
"Inexpensive","2013","Not Employed","Single parent ","81","0.338244923728936","0.277496583723889","0.398993263733984","2"
"Inexpensive","2013","Not Employed","Couple + C. LE 16 ","191","0.225268592414929","0.196916117837823","0.253621066992034","2"
"Inexpensive","2013","Not Employed","Couple + C. GT 16 ","177","0.256166350733569","0.224435637306789","0.287897064160349","2"
"Inexpensive","2013","Not Employed","Couple + C. LE and GT 16","201","0.30214294717383","0.266399788536977","0.337886105810683","2"
"Inexpensive","2013","Employed","Couple + C. LE 16 ","857","0.272047937561198","0.256005513748003","0.288090361374392","2"
"Inexpensive","2013","Employed","(Married) couple without C. ","558","0.262219061377884","0.243169764097339","0.281268358658429","2"
"Inexpensive","2013","Employed","Single parent ","136","0.249148465298057","0.211829517982025","0.286467412614089","2"
"Inexpensive","2013","Employed","1-pers.-HH","136","0.336201944595829","0.291909926265491","0.380493962926167","2"
"Inexpensive","2013","Employed","Couple + C. LE and GT 16","312","0.285321460769067","0.258072844614041","0.312570076924093","2"
"Inexpensive","2013","Employed","Couple + C. GT 16 ","462","0.320678602057435","0.297999442695467","0.343357761419403","2"
"Reasonable","2013","Not Employed","(Married) couple without C. ","1219","0.456690043410986","0.437439312983098","0.475940773838875","3"
"Reasonable","2013","Not Employed","1-pers.-HH","299","0.512985187908598","0.473255075016989","0.552715300800207","3"
"Reasonable","2013","Not Employed","Couple + C. LE and GT 16","300","0.46398295814829","0.425164008909038","0.502801907387541","3"
"Reasonable","2013","Not Employed","Couple + C. LE 16 ","446","0.5632133287482","0.529551615479762","0.596875042016637","3"
"Reasonable","2013","Not Employed","Single parent ","103","0.455661434075649","0.391713602974192","0.519609265177105","3"
"Reasonable","2013","Not Employed","Couple + C. GT 16 ","404","0.535887242154225","0.499635461135831","0.572139023172619","3"
"Reasonable","2013","Employed","Couple + C. LE 16 ","1621","0.560503675055015","0.542611516737904","0.578395833372126","3"
"Reasonable","2013","Employed","(Married) couple without C. ","1049","0.52488740765612","0.503259502203555","0.546515313108685","3"
"Reasonable","2013","Employed","Single parent ","276","0.549798649394629","0.506871853712074","0.592725445077183","3"
"Reasonable","2013","Employed","1-pers.-HH","211","0.457725862674909","0.411014821839635","0.504436903510182","3"
"Reasonable","2013","Employed","Couple + C. LE and GT 16","512","0.497835815773021","0.46766494829278","0.528006683253262","3"
"Reasonable","2013","Employed","Couple + C. GT 16 ","793","0.440870366215065","0.416745438332234","0.464995294097896","3"
"Slightly Expensive","2013","Not Employed","1-pers.-HH","52","0.0749081698819816","0.0539837552389563","0.0958325845250069","4"
"Slightly Expensive","2013","Not Employed","(Married) couple without C. ","162","0.0756387582989976","0.0654198225648304","0.0858576940331647","4"
"Slightly Expensive","2013","Not Employed","Single parent ","26","","","","4"
"Slightly Expensive","2013","Not Employed","Couple + C. LE 16 ","112","0.127351918090783","0.104726981009809","0.149976855171757","4"
"Slightly Expensive","2013","Not Employed","Couple + C. LE and GT 16","63","0.137036914349033","0.110268764370071","0.163805064327995","4"
"Slightly Expensive","2013","Not Employed","Couple + C. GT 16 ","65","0.0711541049876306","0.0524665407403775","0.0898416692348836","4"
"Slightly Expensive","2013","Employed","Couple + C. LE and GT 16","108","0.137145193834397","0.116387408386914","0.157902979281881","4"
"Slightly Expensive","2013","Employed","1-pers.-HH","34","0.0864658313044877","0.0601151389233267","0.112816523685649","4"
"Slightly Expensive","2013","Employed","(Married) couple without C. ","170","0.0876178838087823","0.07537262759013","0.0998631400274346","4"
"Slightly Expensive","2013","Employed","Single parent ","49","0.116329539627474","0.088665639142754","0.143993440112193","4"
"Slightly Expensive","2013","Employed","Couple + C. LE 16 ","229","0.0844690101503209","0.0744440858173821","0.0944939344832596","4"
"Slightly Expensive","2013","Employed","Couple + C. GT 16 ","181","0.110293039506036","0.0950717354509214","0.125514343561151","4"
"Too Expensive","2013","Not Employed","1-pers.-HH","15","","","","5"
"Too Expensive","2013","Not Employed","(Married) couple without C. ","40","0.011461433805005","0.00734776907841435","0.0155750985315956","5"
"Too Expensive","2013","Not Employed","Single parent ","5","","","","5"
"Too Expensive","2013","Not Employed","Couple + C. LE 16 ","14","","","","5"
"Too Expensive","2013","Not Employed","Couple + C. GT 16 ","15","","","","5"
"Too Expensive","2013","Not Employed","Couple + C. LE and GT 16","13","","","","5"
"Too Expensive","2013","Employed","1-pers.-HH","3","","","","5"
"Too Expensive","2013","Employed","(Married) couple without C. ","15","","","","5"
"Too Expensive","2013","Employed","Single parent ","9","","","","5"
"Too Expensive","2013","Employed","Couple + C. LE 16 ","34","0.0108400013311848","0.00710712315690844","0.0145728795054611","5"
"Too Expensive","2013","Employed","Couple + C. GT 16 ","28","","","","5"
"Too Expensive","2013","Employed","Couple + C. LE and GT 16","12","","","","5"
"Very Inexpensive","2013","Not Employed","1-pers.-HH","55","0.0893444966456655","0.0666715867110144","0.112017406580317","1"
"Very Inexpensive","2013","Not Employed","(Married) couple without C. ","295","0.111156209840021","0.0990085619460485","0.123303857733993","1"
"Very Inexpensive","2013","Not Employed","Couple + C. LE and GT 16","57","0.0781488732802169","0.0572561420243367","0.0990416045360972","1"
"Very Inexpensive","2013","Not Employed","Single parent ","18","","","","1"
"Very Inexpensive","2013","Not Employed","Couple + C. LE 16 ","71","0.0705135706797429","0.0531386453860063","0.0878884959734795","1"
"Very Inexpensive","2013","Employed","1-pers.-HH","53","0.107505207724803","0.0784633115009452","0.13654710394866","1"
"Very Inexpensive","2013","Employed","(Married) couple without C. ","256","0.117922295499605","0.103954286709355","0.131890304289855","1"
"Very Inexpensive","2013","Employed","Single parent ","46","0.0754118057662305","0.0526284819784349","0.098195129554026","1"
"Very Inexpensive","2013","Not Employed","Couple + C. GT 16 ","66","0.115945915962974","0.0926731484601744","0.139218683465775","1"
"Very Inexpensive","2013","Employed","Couple + C. LE 16 ","215","0.0721393759022821","0.0628127740153209","0.0814659777892434","1"
"Very Inexpensive","2013","Employed","Couple + C. GT 16 ","163","0.104285511613508","0.089434668774462","0.119136354452553","1"
"Very Inexpensive","2013","Employed","Couple + C. LE and GT 16","111","0.072509115058298","0.0568606051680485","0.0881576249485476","1"
"Inexpensive","2014","Not Employed","1-pers.-HH","167","0.278643299160988","0.242679938992485","0.31460665932949","2"
"Inexpensive","2014","Not Employed","(Married) couple without C. ","805","0.333043745446268","0.313935621458538","0.352151869433998","2"
"Inexpensive","2014","Not Employed","Single parent ","51","0.270981457490441","0.208915415279236","0.333047499701646","2"
"Inexpensive","2014","Not Employed","Couple + C. LE 16 ","92","0.209334146530989","0.168157688436092","0.250510604625885","2"
"Inexpensive","2014","Not Employed","Couple + C. LE and GT 16","128","0.26727306484942","0.225829251324464","0.308716878374377","2"
"Inexpensive","2014","Not Employed","Couple + C. GT 16 ","139","0.259999157696852","0.22379898715202","0.296199328241683","2"
"Inexpensive","2014","Employed","Single parent ","141","0.325770580192984","0.28366841850416","0.367872741881808","2"
"Inexpensive","2014","Employed","Couple + C. LE 16 ","856","0.275895781547744","0.25978578313513","0.292005779960357","2"
"Inexpensive","2014","Employed","(Married) couple without C. ","621","0.306512908426462","0.286545270629209","0.326480546223716","2"
"Inexpensive","2014","Employed","1-pers.-HH","136","0.358810174265453","0.311805204119905","0.405815144411002","2"
