"hlf0071_h","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"2","2014","lower secondary degree","West Germany","696","0.0816281984484388","0.0745543654435898","0.0887020314532879"
"2","2014","lower secondary degree","East Germany","125","0.0805294438719951","0.0652226226131324","0.0958362651308577"
"2","2014","secondary school degree","West Germany","810","0.138637624372347","0.129189572151073","0.148085676593621"
"2","2014","secondary school degree","East Germany","358","0.138386157828903","0.124806933752798","0.151965381905007"
"2","2014","college entrance qualification","West Germany","1037","0.14774598305677","0.138836772242903","0.156655193870636"
"2","2014","college entrance qualification","East Germany","252","0.174557474743062","0.154420491430471","0.194694458055654"
"2","2014","Other degree","West Germany","582","0.172105047238474","0.158635752485559","0.18557434199139"
"2","2014","Other degree","East Germany","51","0.238731896520194","0.189835066339512","0.287628726700877"
"2","2014","no degree/no degree yet","West Germany","262","0.190470382864384","0.168865725727122","0.212075040001646"
"2","2014","no degree/no degree yet","East Germany","24","","",""
"3","2014","lower secondary degree","West Germany","4023","0.721400423350221","0.709817882261224","0.732982964439217"
"3","2014","lower secondary degree","East Germany","923","0.792567960443738","0.769759555105152","0.815376365782324"
"3","2014","secondary school degree","West Germany","3508","0.687016779516256","0.67433871429004","0.699694844742471"
"3","2014","secondary school degree","East Germany","1815","0.725370695561451","0.707818730854768","0.742922660268134"
"3","2014","college entrance qualification","West Germany","4042","0.666158411336312","0.654318298445122","0.677998524227503"
"3","2014","college entrance qualification","East Germany","897","0.680170063842459","0.655427193589381","0.704912934095537"
"3","2014","Other degree","West Germany","2050","0.66430863410115","0.647458030196755","0.681159238005546"
"3","2014","Other degree","East Germany","210","0.651326527926351","0.596667047139021","0.705986008713682"
"3","2014","no degree/no degree yet","West Germany","850","0.677501786446751","0.65178384762093","0.703219725272573"
"3","2014","no degree/no degree yet","East Germany","136","0.826107565193872","0.770112416663997","0.882102713723748"
"4","2014","lower secondary degree","West Germany","777","0.154604833422818","0.145264404050556","0.16394526279508"
"4","2014","lower secondary degree","East Germany","125","0.0957016736145555","0.0791533358141623","0.112250011414949"
"4","2014","secondary school degree","West Germany","624","0.140451254848846","0.130951621370457","0.149950888327235"
"4","2014","secondary school degree","East Germany","240","0.112970060174452","0.100521385580875","0.12541873476803"
"4","2014","college entrance qualification","West Germany","776","0.147560630574112","0.13865604182232","0.156465219325905"
"4","2014","college entrance qualification","East Germany","169","0.124120301664232","0.106628868030302","0.141611735298162"
"4","2014","Other degree","West Germany","198","0.108678208110633","0.0975724315170167","0.119783984704249"
"4","2014","Other degree","East Germany","12","","",""
"4","2014","no degree/no degree yet","West Germany","86","0.0826439323299413","0.0674946612945158","0.0977932033653668"
"4","2014","no degree/no degree yet","East Germany","4","","",""
"5","2014","lower secondary degree","West Germany","127","0.0303019965616604","0.0258732655831983","0.0347307275401225"
"5","2014","lower secondary degree","East Germany","11","","",""
"5","2014","secondary school degree","West Germany","86","0.0231868517948398","0.0190721778778527","0.0273015257118269"
"5","2014","secondary school degree","East Germany","15","","",""
"5","2014","college entrance qualification","West Germany","113","0.0210857130448358","0.0174785701622076","0.024692855927464"
"5","2014","college entrance qualification","East Germany","16","","",""
"5","2014","Other degree","West Germany","10","","",""
"5","2014","Other degree","East Germany","1","","",""
"5","2014","no degree/no degree yet","West Germany","1","","",""
"5","2014","no degree/no degree yet","East Germany","1","","",""
"1","2015","lower secondary degree","West Germany","133","0.0144274744352174","0.0112261924007066","0.0176287564697283"
"1","2015","lower secondary degree","East Germany","27","","",""
"1","2015","secondary school degree","West Germany","109","0.0139652151418366","0.0106892549535139","0.0172411753301592"
"1","2015","secondary school degree","East Germany","38","0.0163113857256325","0.011207335114473","0.021415436336792"
"1","2015","college entrance qualification","West Germany","103","0.0146175063464844","0.0115600308319278","0.0176749818610411"
"1","2015","college entrance qualification","East Germany","30","0.0259433634740946","0.0173644766551966","0.0345222502929926"
"1","2015","Other degree","West Germany","244","0.0481828225141173","0.0413295587561058","0.0550360862721287"
"1","2015","Other degree","East Germany","27","","",""
"1","2015","no degree/no degree yet","West Germany","77","0.0551142864673858","0.0421648876928631","0.0680636852419085"
"1","2015","no degree/no degree yet","East Germany","13","","",""
"2","2015","lower secondary degree","West Germany","574","0.0771818736915841","0.0700171375109408","0.0843466098722273"
"2","2015","lower secondary degree","East Germany","110","0.0697575816445613","0.0549507671206199","0.0845643961685028"
"2","2015","secondary school degree","West Germany","720","0.111411924759622","0.102628077791296","0.120195771727948"
"2","2015","secondary school degree","East Germany","356","0.142984742951998","0.128879523508567","0.157089962395429"
"2","2015","college entrance qualification","West Germany","986","0.150282800879718","0.141179146407742","0.159386455351694"
"2","2015","college entrance qualification","East Germany","201","0.142918771589972","0.124030973900092","0.161806569279853"
"2","2015","Other degree","West Germany","753","0.16307651826078","0.151253914050856","0.174899122470704"
"2","2015","Other degree","East Germany","65","0.176536058304189","0.138048848968602","0.215023267639775"
"2","2015","no degree/no degree yet","West Germany","266","0.204970038840374","0.182063218550083","0.227876859130664"
"2","2015","no degree/no degree yet","East Germany","34","0.13147470389911","0.0826486623696302","0.180300745428589"
"3","2015","lower secondary degree","West Germany","3817","0.731452933135977","0.719554551735897","0.743351314536058"
"3","2015","lower secondary degree","East Germany","869","0.802622489126072","0.779487337257911","0.825757640994233"
"3","2015","secondary school degree","West Germany","3423","0.702986999785961","0.690230543116527","0.715743456455395"
"3","2015","secondary school degree","East Germany","1728","0.728481291285318","0.710560804518506","0.74640177805213"
"3","2015","college entrance qualification","West Germany","3926","0.657129142820955","0.645036685267204","0.669221600374705"
"3","2015","college entrance qualification","East Germany","935","0.71993005981738","0.695697232013837","0.744162887620923"
"3","2015","Other degree","West Germany","2517","0.676466641232545","0.661495418049535","0.691437864415556"
"3","2015","Other degree","East Germany","270","0.682831240758876","0.635854886516875","0.729807595000877"
"3","2015","no degree/no degree yet","West Germany","771","0.661437537750606","0.634584607080812","0.6882904684204"
"3","2015","no degree/no degree yet","East Germany","124","0.750399636078884","0.687866804589335","0.812932467568434"
"4","2015","lower secondary degree","West Germany","689","0.1503518615436","0.140756564001004","0.159947159086196"
"4","2015","lower secondary degree","East Germany","120","0.100859078243328","0.083355000322601","0.118363156164055"
"4","2015","secondary school degree","West Germany","585","0.148752123816229","0.138818029243083","0.158686218389375"
"4","2015","secondary school degree","East Germany","226","0.106250029754568","0.0938331272472913","0.118666932261844"
"4","2015","college entrance qualification","West Germany","794","0.156180807039326","0.146932495478154","0.165429118600498"
"4","2015","college entrance qualification","East Germany","136","0.105104691704398","0.0885537442390408","0.121655639169755"
"4","2015","Other degree","West Germany","225","0.107295924558362","0.0973917124899048","0.117200136626819"
"4","2015","Other degree","East Germany","14","","",""
"4","2015","no degree/no degree yet","West Germany","78","0.0783688588875503","0.0631185654175786","0.0936191523575221"
"4","2015","no degree/no degree yet","East Germany","11","","",""
"5","2015","lower secondary degree","West Germany","117","0.026585857193621","0.0222671014108703","0.0309046129763717"
"5","2015","lower secondary degree","East Germany","11","","",""
"5","2015","secondary school degree","West Germany","92","0.0228837364963517","0.0187092287427698","0.0270582442499335"
"5","2015","secondary school degree","East Germany","18","","",""
"5","2015","college entrance qualification","West Germany","110","0.021789742913517","0.0180704012047599","0.0255090846222741"
"5","2015","college entrance qualification","East Germany","17","","",""
"5","2015","Other degree","West Germany","12","","",""
"5","2015","Other degree","East Germany","1","","",""
"5","2015","no degree/no degree yet","West Germany","1","","",""
"5","2015","no degree/no degree yet","East Germany","2","","",""
"1","2016","lower secondary degree","West Germany","103","0.0117117437645228","0.008701255646215","0.0147222318828306"
"1","2016","lower secondary degree","East Germany","15","","",""
"1","2016","secondary school degree","West Germany","84","0.0127085245139748","0.00943977278008488","0.0159772762478648"
"1","2016","secondary school degree","East Germany","51","0.0182390920785354","0.0126801776781409","0.0237980064789299"
"1","2016","college entrance qualification","West Germany","100","0.0151102020807929","0.011900752517371","0.0183196516442147"
"1","2016","college entrance qualification","East Germany","29","","",""
"1","2016","Other degree","West Germany","357","0.0390201383759266","0.0332939051141896","0.0447463716376637"
"1","2016","Other degree","East Germany","69","0.0718838028076197","0.0509886410070526","0.0927789646081868"
"1","2016","no degree/no degree yet","West Germany","208","0.0440099579760238","0.034839868768618","0.0531800471834296"
"1","2016","no degree/no degree yet","East Germany","45","0.0500025336557356","0.0273940616312864","0.0726110056801848"
"2","2016","lower secondary degree","West Germany","531","0.0792095058801073","0.0716524369297547","0.0867665748304599"
"2","2016","lower secondary degree","East Germany","82","0.0608938586419804","0.0462111869926431","0.0755765302913178"
"2","2016","secondary school degree","West Germany","626","0.113508749132739","0.10425189173995","0.122765606525528"
"2","2016","secondary school degree","East Germany","333","0.145452127355008","0.130806305459769","0.160097949250246"
"2","2016","college entrance qualification","West Germany","879","0.149600302213064","0.140216488373054","0.158984116053074"
"2","2016","college entrance qualification","East Germany","214","0.185510284204021","0.16425713333779","0.206763435070252"
"2","2016","Other degree","West Germany","930","0.172517390301873","0.161344555767941","0.183690224835805"
"2","2016","Other degree","East Germany","144","0.253830598111394","0.218624350026954","0.289036846195834"
"2","2016","no degree/no degree yet","West Germany","409","0.199685615283532","0.181813535225208","0.217557695341856"
"2","2016","no degree/no degree yet","East Germany","85","0.252610879237351","0.207538197957991","0.297683560516712"
"3","2016","lower secondary degree","West Germany","3548","0.740551250444496","0.728285682294768","0.752816818594225"
"3","2016","lower secondary degree","East Germany","804","0.819151208146195","0.795519188283269","0.842783228009122"
"3","2016","secondary school degree","West Germany","3191","0.718519926908268","0.705396268626434","0.731643585190101"
"3","2016","secondary school degree","East Germany","1612","0.724419247881235","0.705858095247572","0.742980400514898"
"3","2016","college entrance qualification","West Germany","3714","0.660534618966583","0.64807665308596","0.672992584847207"
"3","2016","college entrance qualification","East Germany","860","0.65650054225289","0.63053621348459","0.68246487102119"
"3","2016","Other degree","West Germany","2893","0.679381402248878","0.665580144344747","0.693182660153009"
"3","2016","Other degree","East Germany","358","0.627174653829595","0.588056711267102","0.666292596392087"
"3","2016","no degree/no degree yet","West Germany","1218","0.674610683069968","0.653664752885269","0.695556613254667"
"3","2016","no degree/no degree yet","East Germany","212","0.653583030291923","0.604224303795083","0.702941756788763"
"4","2016","lower secondary degree","West Germany","621","0.139920568922629","0.13021335990509","0.149627777940169"
"4","2016","lower secondary degree","East Germany","109","0.0985539840112843","0.0802532734061479","0.116854694616421"
"4","2016","secondary school degree","West Germany","538","0.13486644912575","0.124898513686657","0.144834384564842"
"4","2016","secondary school degree","East Germany","213","0.108074899456797","0.0951772038204467","0.120972595093148"
"4","2016","college entrance qualification","West Germany","765","0.157163457781056","0.147588231071011","0.1667386844911"
"4","2016","college entrance qualification","East Germany","166","0.13662849101395","0.117849769581336","0.155407212446565"
"4","2016","Other degree","West Germany","194","0.0994231880619867","0.0905746461536658","0.108271729970308"
"4","2016","Other degree","East Germany","14","","",""
"4","2016","no degree/no degree yet","West Germany","74","0.0770514288003959","0.065129390889999","0.0889734667107928"
"4","2016","no degree/no degree yet","East Germany","12","","",""
"5","2016","lower secondary degree","West Germany","103","0.0286069309882441","0.0239422982776717","0.0332715636988166"
"5","2016","lower secondary degree","East Germany","9","","",""
"5","2016","secondary school degree","West Germany","72","0.020396350319269","0.0162714533432021","0.0245212472953359"
"5","2016","secondary school degree","East Germany","17","","",""
"5","2016","college entrance qualification","West Germany","92","0.0175914189585041","0.0141328367024275","0.0210500012145808"
"5","2016","college entrance qualification","East Germany","16","","",""
"5","2016","Other degree","West Germany","19","","",""
"5","2016","Other degree","East Germany","2","","",""
"5","2016","no degree/no degree yet","West Germany","13","","",""
"5","2016","no degree/no degree yet","East Germany","3","","",""
"1","2017","lower secondary degree","West Germany","114","0.0185678007716251","0.0148748557355549","0.0222607458076953"
"1","2017","lower secondary degree","East Germany","25","","",""
"1","2017","secondary school degree","West Germany","96","0.0174142922404112","0.0138392764494235","0.0209893080313989"
"1","2017","secondary school degree","East Germany","48","0.019615446759228","0.0142171539037606","0.0250137396146954"
"1","2017","college entrance qualification","West Germany","119","0.0165466341263906","0.0134445269355112","0.01964874131727"
"1","2017","college entrance qualification","East Germany","34","0.0220819590062962","0.0145416269088889","0.0296222911037035"
"1","2017","Other degree","West Germany","441","0.0440976281857719","0.0382484584525698","0.049946797918974"
"1","2017","Other degree","East Germany","56","0.0578000532531559","0.0396634818451178","0.075936624661194"
"1","2017","no degree/no degree yet","West Germany","297","0.0612117217408717","0.0516391017716208","0.0707843417101226"
"1","2017","no degree/no degree yet","East Germany","53","0.0407831921840898","0.0221320593317297","0.05943432503645"
"2","2017","lower secondary degree","West Germany","513","0.0758614394982333","0.068618054913168","0.0831048240832985"
"2","2017","lower secondary degree","East Germany","95","0.070005774600593","0.054438402690012","0.085573146511174"
"2","2017","secondary school degree","West Germany","694","0.11638334634038","0.107619047142396","0.125147645538364"
"2","2017","secondary school degree","East Germany","354","0.136049349864444","0.122703328600712","0.149395371128176"
"2","2017","college entrance qualification","West Germany","992","0.146512142107863","0.137912892298284","0.155111391917442"
"2","2017","college entrance qualification","East Germany","241","0.165664634023404","0.14658782753823","0.184741440508578"
"2","2017","Other degree","West Germany","1003","0.140091426146402","0.130203351037677","0.149979501255127"
"2","2017","Other degree","East Germany","155","0.227922320608069","0.195320379328745","0.260524261887393"
"2","2017","no degree/no degree yet","West Germany","517","0.177741633910714","0.162475522568295","0.193007745253132"
"2","2017","no degree/no degree yet","East Germany","90","0.145698092624038","0.112429162200714","0.178967023047362"
"3","2017","lower secondary degree","West Germany","3702","0.727681920160507","0.71550404579512","0.739859794525895"
"3","2017","lower secondary degree","East Germany","801","0.804539606501437","0.780345402338492","0.828733810664383"
"3","2017","secondary school degree","West Germany","3638","0.708810994052622","0.696394684304965","0.721227303800279"
"3","2017","secondary school degree","East Germany","1855","0.736946203674422","0.719806658656471","0.754085748692373"
"3","2017","college entrance qualification","West Germany","4363","0.666787586942307","0.655325085009817","0.678250088874797"
"3","2017","college entrance qualification","East Germany","1000","0.706461917295208","0.683095235226646","0.729828599363771"
"3","2017","Other degree","West Germany","3068","0.702436463655993","0.689411599023187","0.715461328288798"
"3","2017","Other degree","East Germany","405","0.658357367475423","0.621498973061825","0.695215761889021"
"3","2017","no degree/no degree yet","West Germany","1492","0.698830709507024","0.680510896997902","0.717150522016147"
"3","2017","no degree/no degree yet","East Germany","281","0.78802445949829","0.749483817728069","0.82656510126851"
"4","2017","lower secondary degree","West Germany","682","0.146772322525513","0.137091394091692","0.156453250959333"
"4","2017","lower secondary degree","East Germany","102","0.0967558939708717","0.0787195077899865","0.114792280151757"
"4","2017","secondary school degree","West Germany","649","0.141163905710944","0.131647853724913","0.150679957696976"
"4","2017","secondary school degree","East Germany","255","0.102020735816206","0.0902382618443896","0.113803209788022"
"4","2017","college entrance qualification","West Germany","898","0.149134274612182","0.140471753005918","0.157796796218446"
"4","2017","college entrance qualification","East Germany","168","0.0997899184898526","0.0844106487144207","0.115169188265285"
"4","2017","Other degree","West Germany","202","0.100358234987734","0.0917978923017833","0.108918577673685"
"4","2017","Other degree","East Germany","18","","",""
"4","2017","no degree/no degree yet","West Germany","96","0.0572266792637973","0.0479512801557872","0.0665020783718074"
"4","2017","no degree/no degree yet","East Germany","7","","",""
"5","2017","lower secondary degree","West Germany","122","0.0311165170441216","0.0263665157855417","0.0358665183027015"
"5","2017","lower secondary degree","East Germany","9","","",""
"5","2017","secondary school degree","West Germany","66","0.0162274616556429","0.0127743352835495","0.0196805880277362"
"5","2017","secondary school degree","East Germany","23","","",""
"5","2017","college entrance qualification","West Germany","124","0.0210193622112569","0.0175309973656342","0.0245077270568797"
"5","2017","college entrance qualification","East Germany","16","","",""
"5","2017","Other degree","West Germany","19","","",""
"5","2017","Other degree","East Germany","2","","",""
"5","2017","no degree/no degree yet","West Germany","7","","",""
"5","2017","no degree/no degree yet","East Germany","1","","",""
"1","2018","lower secondary degree","West Germany","124","0.0159522263596874","0.0124147921519955","0.0194896605673793"
"1","2018","lower secondary degree","East Germany","20","","",""
"1","2018","secondary school degree","West Germany","83","0.0140480382865021","0.0107348409773371","0.0173612355956672"
"1","2018","secondary school degree","East Germany","54","0.0167453046102119","0.0117134114131046","0.0217771978073193"
"1","2018","college entrance qualification","West Germany","104","0.0143653468678162","0.0114202761260208","0.0173104176096117"
"1","2018","college entrance qualification","East Germany","29","","",""
"1","2018","Other degree","West Germany","392","0.0376373395184702","0.0319322971781526","0.0433423818587877"
"1","2018","Other degree","East Germany","42","0.0690959103254204","0.0486832605216258","0.089508560129215"
"1","2018","no degree/no degree yet","West Germany","254","0.0526721228661277","0.0432994968605322","0.0620447488717232"
"1","2018","no degree/no degree yet","East Germany","25","","",""
"2","2018","lower secondary degree","West Germany","493","0.0849938936652178","0.0771202548864669","0.0928675324439688"
"2","2018","lower secondary degree","East Germany","92","0.0768987385490549","0.0602771015021765","0.0935203755959333"
"2","2018","secondary school degree","West Germany","654","0.117475092995419","0.108410507167303","0.126539678823536"
"2","2018","secondary school degree","East Germany","326","0.120436922278587","0.10767355715021","0.133200287406963"
"2","2018","college entrance qualification","West Germany","958","0.147584604112429","0.138805991987895","0.156363216236964"
"2","2018","college entrance qualification","East Germany","231","0.153289036788709","0.134583774686109","0.171994298891309"
"2","2018","Other degree","West Germany","872","0.13296162346519","0.12278362581337","0.14313962111701"
"2","2018","Other degree","East Germany","135","0.154364413577757","0.125284978621921","0.183443848533593"
"2","2018","no degree/no degree yet","West Germany","513","0.19321240929176","0.17664640266518","0.20977841591834"
"2","2018","no degree/no degree yet","East Germany","91","0.156073785682734","0.120283368211898","0.191864203153571"
"3","2018","lower secondary degree","West Germany","3439","0.715611963922213","0.702875053769631","0.728348874074795"
"3","2018","lower secondary degree","East Germany","789","0.827806601230692","0.804252734879226","0.851360467582158"
"3","2018","secondary school degree","West Germany","3434","0.709772019361826","0.696994673267425","0.722549365456227"
"3","2018","secondary school degree","East Germany","1863","0.744602428121093","0.727501389804887","0.761703466437299"
"3","2018","college entrance qualification","West Germany","4212","0.660133749708943","0.648410455098997","0.671857044318889"
"3","2018","college entrance qualification","East Germany","995","0.722530509837428","0.699283003638943","0.745778016035914"
"3","2018","Other degree","West Germany","2778","0.722830343618305","0.70941286039504","0.73624782684157"
"3","2018","Other degree","East Germany","405","0.73361927255469","0.698039144188403","0.769199400920978"
"3","2018","no degree/no degree yet","West Germany","1312","0.693624642419421","0.674282263343471","0.71296702149537"
"3","2018","no degree/no degree yet","East Germany","264","0.729371160643045","0.685557365395605","0.773184955890485"
"4","2018","lower secondary degree","West Germany","654","0.153341343515642","0.14316824063741","0.163514446393873"
"4","2018","lower secondary degree","East Germany","82","0.0793408798871081","0.0624797198401276","0.0962020399340886"
"4","2018","secondary school degree","West Germany","603","0.141923360597685","0.132099061778316","0.151747659417054"
"4","2018","secondary school degree","East Germany","227","0.110201056161853","0.0979212730758288","0.122480839247877"
"4","2018","college entrance qualification","West Germany","897","0.158703918412523","0.149660180905395","0.167747655919652"
"4","2018","college entrance qualification","East Germany","158","0.104415313119672","0.0885380337671288","0.120292592472215"
"4","2018","Other degree","West Germany","213","0.100750673863837","0.0917278169188718","0.109773530808802"
"4","2018","Other degree","East Germany","10","","",""
"4","2018","no degree/no degree yet","West Germany","91","0.0538983549667917","0.0444233952583795","0.0633733146752039"
"4","2018","no degree/no degree yet","East Germany","12","","",""
"5","2018","lower secondary degree","West Germany","109","0.03010057253724","0.0252764274869638","0.0349247175875163"
"5","2018","lower secondary degree","East Germany","4","","",""
"5","2018","secondary school degree","West Germany","73","0.0167814887585676","0.0131652937068133","0.020397683810322"
"5","2018","secondary school degree","East Germany","28","","",""
"5","2018","college entrance qualification","West Germany","100","0.0192123808982878","0.015814894144175","0.0226098676524007"
"5","2018","college entrance qualification","East Germany","12","","",""
"5","2018","Other degree","West Germany","20","","",""
"5","2018","Other degree","East Germany","1","","",""
"5","2018","no degree/no degree yet","West Germany","12","","",""
"5","2018","no degree/no degree yet","East Germany","3","","",""
"1","2019","lower secondary degree","West Germany","93","0.0138930122243097","0.010492417314965","0.0172936071336544"
"1","2019","lower secondary degree","East Germany","23","","",""
"1","2019","secondary school degree","West Germany","84","0.01378831126499","0.0105567167708653","0.0170199057591147"
"1","2019","secondary school degree","East Germany","46","0.0109329361902737","0.00687371287049551","0.0149921595100518"
"1","2019","college entrance qualification","West Germany","105","0.0176395947964554","0.014536952376943","0.0207422372159677"
"1","2019","college entrance qualification","East Germany","23","","",""
"1","2019","Other degree","West Germany","321","0.0424057915173627","0.0359595837487321","0.0488519992859932"
"1","2019","Other degree","East Germany","23","","",""
"1","2019","no degree/no degree yet","West Germany","281","0.0722996708129023","0.0610996227414411","0.0834997188843635"
"1","2019","no degree/no degree yet","East Germany","29","","",""
"2","2019","lower secondary degree","West Germany","424","0.0826654267047095","0.0746648644280185","0.0906659889814005"
"2","2019","lower secondary degree","East Germany","89","0.0857358743848503","0.0671957276017729","0.104276021167928"
"2","2019","secondary school degree","West Germany","575","0.112858914183534","0.104090106856378","0.121627721510691"
"2","2019","secondary school degree","East Germany","280","0.108897818800008","0.0967377785616236","0.121057859038393"
"2","2019","college entrance qualification","West Germany","915","0.140275404823246","0.1320903340338","0.148460475612693"
"2","2019","college entrance qualification","East Germany","236","0.145999587734632","0.128868187214357","0.163130988254907"
"2","2019","Other degree","West Germany","717","0.127476211932364","0.116807692078888","0.138144731785841"
"2","2019","Other degree","East Germany","112","0.150466684834633","0.119128526356792","0.181804843312474"
"2","2019","no degree/no degree yet","West Germany","405","0.166260465428278","0.150159290619768","0.182361640236787"
"2","2019","no degree/no degree yet","East Germany","82","0.142556272420994","0.104369220256872","0.180743324585117"
"3","2019","lower secondary degree","West Germany","3321","0.725098021199619","0.71212676712303","0.738069275276208"
"3","2019","lower secondary degree","East Germany","676","0.807149902610775","0.781023292245262","0.833276512976287"
"3","2019","secondary school degree","West Germany","3525","0.70702784760001","0.694415158865777","0.719640536334243"
"3","2019","secondary school degree","East Germany","1900","0.754157477191688","0.737349277821914","0.770965676561462"
"3","2019","college entrance qualification","West Germany","4716","0.669599086109153","0.658512954120759","0.680685218097546"
"3","2019","college entrance qualification","East Germany","1111","0.699701448548655","0.677462153382166","0.721940743715144"
"3","2019","Other degree","West Germany","2508","0.723170873104284","0.70885798383778","0.737483762370787"
"3","2019","Other degree","East Germany","345","0.785671337548348","0.749702726252437","0.821639948844259"
"3","2019","no degree/no degree yet","West Germany","1283","0.709578857930406","0.689946958553709","0.729210757307103"
"3","2019","no degree/no degree yet","East Germany","196","0.69560696365808","0.645347312250213","0.745866615065946"
"4","2019","lower secondary degree","West Germany","607","0.150815865400339","0.140418600133988","0.16121313066669"
"4","2019","lower secondary degree","East Germany","88","0.093650898546241","0.074357898447943","0.112943898644539"
"4","2019","secondary school degree","West Germany","699","0.144649636888875","0.134901829408632","0.154397444369118"
"4","2019","secondary school degree","East Germany","264","0.12037461664718","0.107672444233588","0.133076789060772"
"4","2019","college entrance qualification","West Germany","1038","0.153832860647813","0.14532922517928","0.162336496116345"
"4","2019","college entrance qualification","East Germany","237","0.125064502861879","0.109015684466015","0.141113321257742"
"4","2019","Other degree","West Germany","184","0.10020772589361","0.0906021658739379","0.109813285913282"
"4","2019","Other degree","East Germany","20","","",""
"4","2019","no degree/no degree yet","West Germany","72","0.0401232068002431","0.0316362217834435","0.0486101918170427"
"4","2019","no degree/no degree yet","East Germany","14","","",""
"5","2019","lower secondary degree","West Germany","106","0.0275276744710224","0.0227741245325719","0.032281224409473"
"5","2019","lower secondary degree","East Germany","","","",""
"5","2019","secondary school degree","West Germany","119","0.0216752900625904","0.0176397634306418","0.0257108166945391"
"5","2019","secondary school degree","East Germany","31","0.00563715117085079","0.00271458768583616","0.00855971465586541"
"5","2019","college entrance qualification","West Germany","141","0.018653053623333","0.0154641730420733","0.0218419342045927"
"5","2019","college entrance qualification","East Germany","25","","",""
"5","2019","Other degree","West Germany","24","","",""
"5","2019","Other degree","East Germany","","","",""
"5","2019","no degree/no degree yet","West Germany","13","","",""
"5","2019","no degree/no degree yet","East Germany","1","","",""
