"hlf0071_h","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"5","2003","(2a) intermediate vocational","West Germany","35","0.0121429356430794","0.00842020882582184","0.0158656624603369"
"5","2003","(2a) intermediate vocational","East Germany","6","","",""
"5","2003","(2c_gen) general maturity certificate","West Germany","7","","",""
"5","2003","(2c_gen) general maturity certificate","East Germany","","","",""
"5","2003","(2c_voc) vocational maturity certificate","West Germany","13","","",""
"5","2003","(2c_voc) vocational maturity certificate","East Germany","1","","",""
"5","2003","(3a) lower tertiary education","West Germany","9","","",""
"5","2003","(3a) lower tertiary education","East Germany","5","","",""
"5","2003","(3b) higher tertiary education","West Germany","31","0.0141097592361811","0.00898539525829035","0.0192341232140718"
"5","2003","(3b) higher tertiary education","East Germany","1","","",""
"1","2004","(0) in school","West Germany","7","","",""
"1","2004","(0) in school","East Germany","2","","",""
"1","2004","(1a) inadequately completed","West Germany","11","","",""
"1","2004","(1a) inadequately completed","East Germany","","","",""
"1","2004","(1b) general elementary school","West Germany","46","0.0223380366283583","0.0154996487521909","0.0291764245045258"
"1","2004","(1b) general elementary school","East Germany","1","","",""
"1","2004","(1c) basic vocational qualification","West Germany","67","0.0134047266766518","0.0101896981796423","0.0166197551736613"
"1","2004","(1c) basic vocational qualification","East Germany","10","","",""
"1","2004","(2b) intermediate general qualification","West Germany","8","","",""
"1","2004","(2b) intermediate general qualification","East Germany","5","","",""
"1","2004","(2a) intermediate vocational","West Germany","42","0.0135133198691195","0.00953649642768918","0.0174901433105499"
"1","2004","(2a) intermediate vocational","East Germany","21","","",""
"1","2004","(2c_gen) general maturity certificate","West Germany","20","","",""
"1","2004","(2c_gen) general maturity certificate","East Germany","2","","",""
"1","2004","(2c_voc) vocational maturity certificate","West Germany","27","","",""
"1","2004","(2c_voc) vocational maturity certificate","East Germany","8","","",""
"1","2004","(3a) lower tertiary education","West Germany","11","","",""
"1","2004","(3a) lower tertiary education","East Germany","6","","",""
"1","2004","(3b) higher tertiary education","West Germany","26","","",""
"1","2004","(3b) higher tertiary education","East Germany","5","","",""
"2","2004","(0) in school","West Germany","72","0.186610923313667","0.151500568413609","0.221721278213724"
"2","2004","(0) in school","East Germany","31","0.206303467523026","0.144746877706263","0.267860057339788"
"2","2004","(1a) inadequately completed","West Germany","45","0.175476376041973","0.128040110179109","0.222912641904837"
"2","2004","(1a) inadequately completed","East Germany","1","","",""
"2","2004","(1b) general elementary school","West Germany","218","0.117280383567405","0.102391540599614","0.132169226535195"
"2","2004","(1b) general elementary school","East Germany","18","","",""
"2","2004","(1c) basic vocational qualification","West Germany","515","0.101530325534243","0.0930865645590414","0.109974086509444"
"2","2004","(1c) basic vocational qualification","East Germany","80","0.0572134894090569","0.0438540609355035","0.0705729178826103"
"2","2004","(2b) intermediate general qualification","West Germany","74","0.147724745947021","0.114867916812011","0.180581575082031"
"2","2004","(2b) intermediate general qualification","East Germany","25","","",""
"2","2004","(2a) intermediate vocational","West Germany","465","0.153882767315407","0.141454232510818","0.166311302119997"
"2","2004","(2a) intermediate vocational","East Germany","262","0.156361669073985","0.139441497655953","0.173281840492016"
"2","2004","(2c_gen) general maturity certificate","West Germany","117","0.184104083129864","0.154400536538553","0.213807629721176"
"2","2004","(2c_gen) general maturity certificate","East Germany","32","0.184234853538154","0.129682223168045","0.238787483908264"
"2","2004","(2c_voc) vocational maturity certificate","West Germany","247","0.181984638771676","0.161508927310481","0.202460350232871"
"2","2004","(2c_voc) vocational maturity certificate","East Germany","29","","",""
"2","2004","(3a) lower tertiary education","West Germany","160","0.172524150891167","0.149449661916313","0.195598639866021"
"2","2004","(3a) lower tertiary education","East Germany","78","0.130942173488477","0.105568852469003","0.156315494507952"
"2","2004","(3b) higher tertiary education","West Germany","306","0.17403777314255","0.157392294272575","0.190683252012526"
"2","2004","(3b) higher tertiary education","East Germany","89","0.171103987446853","0.140995360858884","0.201212614034822"
"3","2004","(0) in school","West Germany","361","0.75287249436272","0.714000324941969","0.79174466378347"
"3","2004","(0) in school","East Germany","118","0.687160713856144","0.616629095126015","0.757692332586272"
"3","2004","(1a) inadequately completed","West Germany","184","0.696027008635709","0.63866423277983","0.753389784491588"
"3","2004","(1a) inadequately completed","East Germany","19","","",""
"3","2004","(1b) general elementary school","West Germany","1355","0.765394596809427","0.745785907166996","0.785003286451857"
"3","2004","(1b) general elementary school","East Germany","193","0.852203043363161","0.805727083503607","0.898679003222715"
"3","2004","(1c) basic vocational qualification","West Germany","3716","0.755199943141335","0.743179428510076","0.767220457772594"
"3","2004","(1c) basic vocational qualification","East Germany","964","0.843868053876143","0.822988792030634","0.864747315721651"
"3","2004","(2b) intermediate general qualification","West Germany","321","0.711100016118159","0.669129125299472","0.753070906936846"
"3","2004","(2b) intermediate general qualification","East Germany","116","0.68418928548964","0.61216322453875","0.75621534644053"
"3","2004","(2a) intermediate vocational","West Germany","2332","0.699117153023425","0.683319834950534","0.714914471096317"
"3","2004","(2a) intermediate vocational","East Germany","1351","0.751668354053522","0.73154081747483","0.771795890632214"
"3","2004","(2c_gen) general maturity certificate","West Germany","454","0.686720645767137","0.651172646995946","0.722268644538328"
"3","2004","(2c_gen) general maturity certificate","East Germany","144","0.709994075679302","0.646141558375092","0.773846592983512"
"3","2004","(2c_voc) vocational maturity certificate","West Germany","949","0.692230818625785","0.667735734473997","0.716725902777572"
"3","2004","(2c_voc) vocational maturity certificate","East Germany","144","0.732566305488697","0.671527793467589","0.793604817509804"
"3","2004","(3a) lower tertiary education","West Germany","706","0.656733009298477","0.627736886995354","0.685729131601599"
"3","2004","(3a) lower tertiary education","East Germany","502","0.73896003160014","0.705924813181362","0.771995250018919"
"3","2004","(3b) higher tertiary education","West Germany","1377","0.691719592860679","0.671445919634361","0.711993266086997"
"3","2004","(3b) higher tertiary education","East Germany","418","0.688357583192037","0.651328224772384","0.72538694161169"
"4","2004","(0) in school","West Germany","33","0.0486494199814289","0.0292617040554886","0.0680371359073693"
"4","2004","(0) in school","East Germany","14","","",""
"4","2004","(1a) inadequately completed","West Germany","6","","",""
"4","2004","(1a) inadequately completed","East Germany","","","",""
"4","2004","(1b) general elementary school","West Germany","159","0.0871446336931388","0.0740932011666515","0.100196066219626"
"4","2004","(1b) general elementary school","East Germany","12","","",""
"4","2004","(1c) basic vocational qualification","West Germany","553","0.117625765399976","0.108619101216192","0.12663242958376"
"4","2004","(1c) basic vocational qualification","East Germany","100","0.0818024183230718","0.0660378121825882","0.0975670244635554"
"4","2004","(2b) intermediate general qualification","West Germany","41","0.0966563296570541","0.0692941470615614","0.124018512252547"
"4","2004","(2b) intermediate general qualification","East Germany","13","","",""
"4","2004","(2a) intermediate vocational","West Germany","372","0.124414096925344","0.113045840921591","0.135782352929097"
"4","2004","(2a) intermediate vocational","East Germany","128","0.0734365963749996","0.0612843854389039","0.0855888073110954"
"4","2004","(2c_gen) general maturity certificate","West Germany","57","0.0917862310468788","0.0696582380015792","0.113914224092178"
"4","2004","(2c_gen) general maturity certificate","East Germany","15","","",""
"4","2004","(2c_voc) vocational maturity certificate","West Germany","127","0.0956904488270001","0.0800793396653316","0.111301557988669"
"4","2004","(2c_voc) vocational maturity certificate","East Germany","21","","",""
"4","2004","(3a) lower tertiary education","West Germany","134","0.134258704327102","0.113438030943154","0.15507937771105"
"4","2004","(3a) lower tertiary education","East Germany","86","0.111710342688411","0.0880164073639049","0.135404278012917"
"4","2004","(3b) higher tertiary education","West Germany","252","0.107824807646169","0.0942078884829279","0.12144172680941"
"4","2004","(3b) higher tertiary education","East Germany","84","0.118898279671759","0.0930214143765116","0.144775144967006"
"5","2004","(0) in school","West Germany","","","",""
"5","2004","(0) in school","East Germany","1","","",""
"5","2004","(1a) inadequately completed","West Germany","1","","",""
"5","2004","(1a) inadequately completed","East Germany","","","",""
"5","2004","(1b) general elementary school","West Germany","16","","",""
"5","2004","(1b) general elementary school","East Germany","","","",""
"5","2004","(1c) basic vocational qualification","West Germany","64","0.0122392392477945","0.00916534142816663","0.0153131370674224"
"5","2004","(1c) basic vocational qualification","East Germany","7","","",""
"5","2004","(2b) intermediate general qualification","West Germany","4","","",""
"5","2004","(2b) intermediate general qualification","East Germany","1","","",""
"5","2004","(2a) intermediate vocational","West Germany","27","","",""
"5","2004","(2a) intermediate vocational","East Germany","8","","",""
"5","2004","(2c_gen) general maturity certificate","West Germany","6","","",""
"5","2004","(2c_gen) general maturity certificate","East Germany","1","","",""
"5","2004","(2c_voc) vocational maturity certificate","West Germany","14","","",""
"5","2004","(2c_voc) vocational maturity certificate","East Germany","","","",""
"5","2004","(3a) lower tertiary education","West Germany","19","","",""
"5","2004","(3a) lower tertiary education","East Germany","7","","",""
"5","2004","(3b) higher tertiary education","West Germany","32","0.0121531532264088","0.00734272501995218","0.0169635814328653"
"5","2004","(3b) higher tertiary education","East Germany","5","","",""
"1","2005","(0) in school","West Germany","6","","",""
"1","2005","(0) in school","East Germany","1","","",""
"1","2005","(1a) inadequately completed","West Germany","6","","",""
"1","2005","(1a) inadequately completed","East Germany","","","",""
"1","2005","(1b) general elementary school","West Germany","26","","",""
"1","2005","(1b) general elementary school","East Germany","3","","",""
"1","2005","(1c) basic vocational qualification","West Germany","61","0.0129924683665791","0.00973974093268959","0.0162451958004685"
"1","2005","(1c) basic vocational qualification","East Germany","6","","",""
"1","2005","(2b) intermediate general qualification","West Germany","11","","",""
"1","2005","(2b) intermediate general qualification","East Germany","3","","",""
"1","2005","(2a) intermediate vocational","West Germany","42","0.0113518843927828","0.00762503291177633","0.0150787358737892"
"1","2005","(2a) intermediate vocational","East Germany","21","","",""
"1","2005","(2c_gen) general maturity certificate","West Germany","11","","",""
"1","2005","(2c_gen) general maturity certificate","East Germany","3","","",""
"1","2005","(2c_voc) vocational maturity certificate","West Germany","20","","",""
"1","2005","(2c_voc) vocational maturity certificate","East Germany","1","","",""
"1","2005","(3a) lower tertiary education","West Germany","5","","",""
"1","2005","(3a) lower tertiary education","East Germany","4","","",""
"1","2005","(3b) higher tertiary education","West Germany","22","","",""
"1","2005","(3b) higher tertiary education","East Germany","5","","",""
"2","2005","(0) in school","West Germany","75","0.160954286075655","0.128902924272617","0.193005647878692"
"2","2005","(0) in school","East Germany","21","","",""
"2","2005","(1a) inadequately completed","West Germany","39","0.180239263220707","0.130670240168755","0.229808286272659"
"2","2005","(1a) inadequately completed","East Germany","","","",""
"2","2005","(1b) general elementary school","West Germany","203","0.119168775430857","0.103587935572764","0.134749615288949"
"2","2005","(1b) general elementary school","East Germany","15","","",""
"2","2005","(1c) basic vocational qualification","West Germany","511","0.114172707034037","0.105037944060277","0.123307470007796"
"2","2005","(1c) basic vocational qualification","East Germany","75","0.0659088669976396","0.0511991418563895","0.0806185921388897"
"2","2005","(2b) intermediate general qualification","West Germany","69","0.148587287493201","0.115353285218102","0.181821289768299"
"2","2005","(2b) intermediate general qualification","East Germany","21","","",""
"2","2005","(2a) intermediate vocational","West Germany","449","0.167610989628803","0.154470799512462","0.180751179745144"
"2","2005","(2a) intermediate vocational","East Germany","243","0.146989688590224","0.130186985510621","0.163792391669826"
"2","2005","(2c_gen) general maturity certificate","West Germany","115","0.222998854742492","0.190020079283976","0.255977630201008"
"2","2005","(2c_gen) general maturity certificate","East Germany","39","0.247287001525339","0.185284819878108","0.309289183172569"
"2","2005","(2c_voc) vocational maturity certificate","West Germany","216","0.176290019381548","0.155623015101325","0.19695702366177"
"2","2005","(2c_voc) vocational maturity certificate","East Germany","44","0.253533317968232","0.194973071674201","0.312093564262262"
"2","2005","(3a) lower tertiary education","West Germany","136","0.167416775269499","0.144172041408215","0.190661509130784"
"2","2005","(3a) lower tertiary education","East Germany","73","0.131913739534959","0.106116465409817","0.157711013660101"
"2","2005","(3b) higher tertiary education","West Germany","293","0.173146056175302","0.156260993375286","0.190031118975319"
"2","2005","(3b) higher tertiary education","East Germany","98","0.201704292756894","0.16951581838926","0.233892767124528"
"3","2005","(0) in school","West Germany","396","0.755679054308659","0.718203208389077","0.79315490022824"
"3","2005","(0) in school","East Germany","112","0.743873041143166","0.673311756349269","0.814434325937062"
"3","2005","(1a) inadequately completed","West Germany","174","0.72176502111699","0.663975927853722","0.779554114380258"
"3","2005","(1a) inadequately completed","East Germany","19","","",""
"3","2005","(1b) general elementary school","West Germany","1246","0.749660758165306","0.728827359237865","0.770494157092747"
"3","2005","(1b) general elementary school","East Germany","183","0.880910673148113","0.837103946796632","0.924717399499595"
"3","2005","(1c) basic vocational qualification","West Germany","3513","0.748155788340111","0.735687592587419","0.760623984092804"
"3","2005","(1c) basic vocational qualification","East Germany","904","0.839065783876451","0.817280651148564","0.860850916604337"
"3","2005","(2b) intermediate general qualification","West Germany","317","0.730906335287256","0.68946780416304","0.772344866411471"
"3","2005","(2b) intermediate general qualification","East Germany","107","0.750998904475701","0.67962181820723","0.822375990744173"
"3","2005","(2a) intermediate vocational","West Germany","2274","0.705378801974226","0.68934153229119","0.721416071657261"
"3","2005","(2a) intermediate vocational","East Germany","1306","0.767291379747226","0.747239967186737","0.787342792307716"
"3","2005","(2c_gen) general maturity certificate","West Germany","439","0.702526615446582","0.666308334899569","0.738744895993596"
"3","2005","(2c_gen) general maturity certificate","East Germany","125","0.629242927461668","0.559829176627221","0.698656678296114"
"3","2005","(2c_voc) vocational maturity certificate","West Germany","938","0.705051527999556","0.680319484201007","0.729783571798104"
"3","2005","(2c_voc) vocational maturity certificate","East Germany","150","0.664574987182683","0.601019964381805","0.728130009983561"
"3","2005","(3a) lower tertiary education","West Germany","703","0.683842999153304","0.654893512439344","0.712792485867264"
"3","2005","(3a) lower tertiary education","East Germany","498","0.746305768030206","0.713134577644272","0.779476958416139"
"3","2005","(3b) higher tertiary education","West Germany","1333","0.68482660400758","0.664094324057924","0.705558883957237"
"3","2005","(3b) higher tertiary education","East Germany","413","0.662481109840898","0.624549898062769","0.700412321619028"
"4","2005","(0) in school","West Germany","27","","",""
"4","2005","(0) in school","East Germany","12","","",""
"4","2005","(1a) inadequately completed","West Germany","12","","",""
"4","2005","(1a) inadequately completed","East Germany","1","","",""
"4","2005","(1b) general elementary school","West Germany","166","0.0993375662573228","0.084952858036905","0.113722274477741"
"4","2005","(1b) general elementary school","East Germany","8","","",""
"4","2005","(1c) basic vocational qualification","West Germany","503","0.109676380446667","0.100700602346392","0.118652158546942"
"4","2005","(1c) basic vocational qualification","East Germany","94","0.0772295159026348","0.0614033208612964","0.0930557109439731"
"4","2005","(2b) intermediate general qualification","West Germany","42","0.0805368549116851","0.0551103744812835","0.105963335342087"
"4","2005","(2b) intermediate general qualification","East Germany","6","","",""
"4","2005","(2a) intermediate vocational","West Germany","304","0.101770089778311","0.0911337777386768","0.112406401817945"
"4","2005","(2a) intermediate vocational","East Germany","122","0.060595567943817","0.0492740330301138","0.0719171028575202"
"4","2005","(2c_gen) general maturity certificate","West Germany","43","0.0514863885868947","0.0339782337481269","0.0689945434256624"
"4","2005","(2c_gen) general maturity certificate","East Germany","17","","",""
"4","2005","(2c_voc) vocational maturity certificate","West Germany","118","0.090796068516219","0.0752134414488873","0.106378695583551"
"4","2005","(2c_voc) vocational maturity certificate","East Germany","15","","",""
"4","2005","(3a) lower tertiary education","West Germany","136","0.135101042598065","0.113818510314393","0.156383574881737"
"4","2005","(3a) lower tertiary education","East Germany","76","0.103130465327426","0.079945551509518","0.126315379145335"
"4","2005","(3b) higher tertiary education","West Germany","239","0.111892328411084","0.0978248925518547","0.125959764270314"
"4","2005","(3b) higher tertiary education","East Germany","78","0.116689160368508","0.090935855866596","0.142442464870419"
"5","2005","(0) in school","West Germany","1","","",""
"5","2005","(0) in school","East Germany","1","","",""
"5","2005","(1a) inadequately completed","West Germany","","","",""
"5","2005","(1a) inadequately completed","East Germany","","","",""
"5","2005","(1b) general elementary school","West Germany","20","","",""
"5","2005","(1b) general elementary school","East Germany","1","","",""
"5","2005","(1c) basic vocational qualification","West Germany","68","0.0150026558126057","0.0115109052812053","0.0184944063440061"
"5","2005","(1c) basic vocational qualification","East Germany","14","","",""
"5","2005","(2b) intermediate general qualification","West Germany","1","","",""
"5","2005","(2b) intermediate general qualification","East Germany","4","","",""
"5","2005","(2a) intermediate vocational","West Germany","35","0.0138882342258775","0.00977130101787973","0.0180051674338753"
"5","2005","(2a) intermediate vocational","East Germany","14","","",""
"5","2005","(2c_gen) general maturity certificate","West Germany","4","","",""
"5","2005","(2c_gen) general maturity certificate","East Germany","2","","",""
"5","2005","(2c_voc) vocational maturity certificate","West Germany","14","","",""
"5","2005","(2c_voc) vocational maturity certificate","East Germany","2","","",""
"5","2005","(3a) lower tertiary education","West Germany","11","","",""
"5","2005","(3a) lower tertiary education","East Germany","10","","",""
"5","2005","(3b) higher tertiary education","West Germany","42","0.0150848442975958","0.00964543419813339","0.0205242543970581"
"5","2005","(3b) higher tertiary education","East Germany","3","","",""
"1","2006","(0) in school","West Germany","6","","",""
"1","2006","(0) in school","East Germany","","","",""
"1","2006","(1a) inadequately completed","West Germany","11","","",""
"1","2006","(1a) inadequately completed","East Germany","","","",""
"1","2006","(1b) general elementary school","West Germany","55","0.0358704454599888","0.0271599852544531","0.0445809056655244"
"1","2006","(1b) general elementary school","East Germany","3","","",""
"1","2006","(1c) basic vocational qualification","West Germany","63","0.0161521888738626","0.0126636065082858","0.0196407712394394"
"1","2006","(1c) basic vocational qualification","East Germany","7","","",""
"1","2006","(2b) intermediate general qualification","West Germany","10","","",""
"1","2006","(2b) intermediate general qualification","East Germany","6","","",""
"1","2006","(2a) intermediate vocational","West Germany","42","0.0163185024196758","0.0120465992844511","0.0205904055549006"
"1","2006","(2a) intermediate vocational","East Germany","20","","",""
"1","2006","(2c_gen) general maturity certificate","West Germany","10","","",""
"1","2006","(2c_gen) general maturity certificate","East Germany","5","","",""
"1","2006","(2c_voc) vocational maturity certificate","West Germany","24","","",""
"1","2006","(2c_voc) vocational maturity certificate","East Germany","4","","",""
"1","2006","(3a) lower tertiary education","West Germany","12","","",""
"1","2006","(3a) lower tertiary education","East Germany","8","","",""
"1","2006","(3b) higher tertiary education","West Germany","21","","",""
"1","2006","(3b) higher tertiary education","East Germany","7","","",""
"2","2006","(0) in school","West Germany","76","0.161294679632387","0.129120242901226","0.193469116363548"
"2","2006","(0) in school","East Germany","15","","",""
"2","2006","(1a) inadequately completed","West Germany","40","0.176311532773827","0.125954677191207","0.226668388356446"
"2","2006","(1a) inadequately completed","East Germany","7","","",""
"2","2006","(1b) general elementary school","West Germany","193","0.123826705872702","0.108398792783951","0.139254618961453"
"2","2006","(1b) general elementary school","East Germany","22","","",""
"2","2006","(1c) basic vocational qualification","West Germany","530","0.111197327660755","0.102497329153904","0.119897326167605"
"2","2006","(1c) basic vocational qualification","East Germany","85","0.0634868749246535","0.0495030628563697","0.0774706869929374"
"2","2006","(2b) intermediate general qualification","West Germany","62","0.163698281025656","0.129359552060855","0.198037009990457"
"2","2006","(2b) intermediate general qualification","East Germany","21","","",""
"2","2006","(2a) intermediate vocational","West Germany","483","0.160318643540329","0.147947687454613","0.172689599626044"
"2","2006","(2a) intermediate vocational","East Germany","255","0.147892702409179","0.131502239760873","0.164283165057486"
"2","2006","(2c_gen) general maturity certificate","West Germany","112","0.189920072550027","0.159812644130928","0.220027500969126"
"2","2006","(2c_gen) general maturity certificate","East Germany","24","","",""
"2","2006","(2c_voc) vocational maturity certificate","West Germany","246","0.203904326500336","0.182859632470661","0.22494902053001"
"2","2006","(2c_voc) vocational maturity certificate","East Germany","45","0.190868609307289","0.139858359870154","0.241878858744424"
"2","2006","(3a) lower tertiary education","West Germany","136","0.137549089349272","0.117395717652332","0.157702461046213"
"2","2006","(3a) lower tertiary education","East Germany","75","0.128557289523525","0.103510399577889","0.153604179469161"
"2","2006","(3b) higher tertiary education","West Germany","306","0.175022907177759","0.15888197354626","0.191163840809259"
"2","2006","(3b) higher tertiary education","East Germany","93","0.180311241871021","0.150688050623483","0.209934433118559"
"3","2006","(0) in school","West Germany","378","0.757122786186323","0.719610565307067","0.794635007065578"
"3","2006","(0) in school","East Germany","116","0.798593844772798","0.733761941348354","0.863425748197243"
"3","2006","(1a) inadequately completed","West Germany","154","0.68844605336142","0.627247897345252","0.749644209377587"
"3","2006","(1a) inadequately completed","East Germany","17","","",""
"3","2006","(1b) general elementary school","West Germany","1285","0.723114559074438","0.702156134644548","0.744072983504327"
"3","2006","(1b) general elementary school","East Germany","197","0.875674236120291","0.833666839017551","0.917681633223032"
"3","2006","(1c) basic vocational qualification","West Germany","3738","0.73575598992731","0.723553771185707","0.747958208668913"
"3","2006","(1c) basic vocational qualification","East Germany","944","0.825807343640269","0.80405625686841","0.847558430412127"
"3","2006","(2b) intermediate general qualification","West Germany","326","0.688807932760126","0.645840046423514","0.731775819096737"
"3","2006","(2b) intermediate general qualification","East Germany","118","0.727554556698325","0.659415090994275","0.795694022402375"
"3","2006","(2a) intermediate vocational","West Germany","2420","0.680645719375516","0.664925777901186","0.696365660849847"
"3","2006","(2a) intermediate vocational","East Germany","1374","0.765723556797407","0.746167962775219","0.785279150819594"
"3","2006","(2c_gen) general maturity certificate","West Germany","477","0.725285945606809","0.691023420769674","0.759548470443944"
"3","2006","(2c_gen) general maturity certificate","East Germany","131","0.774409923440042","0.713686276352428","0.835133570527656"
"3","2006","(2c_voc) vocational maturity certificate","West Germany","999","0.701093718771714","0.67718246644505","0.725004971098379"
"3","2006","(2c_voc) vocational maturity certificate","East Germany","156","0.687017785342632","0.626827765400077","0.747207805285187"
"3","2006","(3a) lower tertiary education","West Germany","780","0.713097317625266","0.68663100925743","0.739563625993102"
"3","2006","(3a) lower tertiary education","East Germany","520","0.755126029358042","0.722947435286111","0.787304623429972"
"3","2006","(3b) higher tertiary education","West Germany","1442","0.660449550755147","0.640333985563393","0.680565115946902"
"3","2006","(3b) higher tertiary education","East Germany","452","0.669557851078783","0.633313717444761","0.705801984712804"
"4","2006","(0) in school","West Germany","39","0.06470579789131","0.0431858135011674","0.0862257822814527"
"4","2006","(0) in school","East Germany","14","","",""
"4","2006","(1a) inadequately completed","West Germany","15","","",""
"4","2006","(1a) inadequately completed","East Germany","1","","",""
"4","2006","(1b) general elementary school","West Germany","189","0.10011803216817","0.0860590478952295","0.11417701644111"
"4","2006","(1b) general elementary school","East Germany","15","","",""
"4","2006","(1c) basic vocational qualification","West Germany","603","0.118074488660341","0.109144244837188","0.127004732483495"
"4","2006","(1c) basic vocational qualification","East Germany","122","0.0967865338140323","0.0798303022056585","0.113742765422406"
"4","2006","(2b) intermediate general qualification","West Germany","41","0.086258808428782","0.0602036336578603","0.112313983199704"
"4","2006","(2b) intermediate general qualification","East Germany","19","","",""
"4","2006","(2a) intermediate vocational","West Germany","387","0.123662250262757","0.112562624719624","0.134761875805889"
"4","2006","(2a) intermediate vocational","East Germany","147","0.0695791460714993","0.0578315240998275","0.0813267680431712"
"4","2006","(2c_gen) general maturity certificate","West Germany","49","0.0606796148759771","0.042354252357243","0.0790049773947113"
"4","2006","(2c_gen) general maturity certificate","East Germany","18","","",""
"4","2006","(2c_voc) vocational maturity certificate","West Germany","120","0.0670736584575254","0.0540075445779519","0.0801397723370989"
"4","2006","(2c_voc) vocational maturity certificate","East Germany","23","","",""
"4","2006","(3a) lower tertiary education","West Germany","178","0.131606667251014","0.111825639671485","0.151387694830542"
"4","2006","(3a) lower tertiary education","East Germany","72","0.0889658511456737","0.0676616609680935","0.110270041323254"
"4","2006","(3b) higher tertiary education","West Germany","313","0.131580415617736","0.11722153146215","0.145939299773322"
"4","2006","(3b) higher tertiary education","East Germany","81","0.118487326957491","0.09358464157181","0.143390012343172"
"5","2006","(0) in school","West Germany","3","","",""
"5","2006","(0) in school","East Germany","2","","",""
"5","2006","(1a) inadequately completed","West Germany","","","",""
"5","2006","(1a) inadequately completed","East Germany","","","",""
"5","2006","(1b) general elementary school","West Germany","29","","",""
"5","2006","(1b) general elementary school","East Germany","","","",""
"5","2006","(1c) basic vocational qualification","West Germany","82","0.0188200048777311","0.0150594361048286","0.0225805736506337"
"5","2006","(1c) basic vocational qualification","East Germany","10","","",""
"5","2006","(2b) intermediate general qualification","West Germany","7","","",""
"5","2006","(2b) intermediate general qualification","East Germany","","","",""
"5","2006","(2a) intermediate vocational","West Germany","47","0.0190548844017227","0.0144451117306771","0.0236646570727682"
"5","2006","(2a) intermediate vocational","East Germany","6","","",""
"5","2006","(2c_gen) general maturity certificate","West Germany","4","","",""
"5","2006","(2c_gen) general maturity certificate","East Germany","4","","",""
"5","2006","(2c_voc) vocational maturity certificate","West Germany","19","","",""
"5","2006","(2c_voc) vocational maturity certificate","East Germany","","","",""
"5","2006","(3a) lower tertiary education","West Germany","16","","",""
"5","2006","(3a) lower tertiary education","East Germany","11","","",""
"5","2006","(3b) higher tertiary education","West Germany","47","0.0152423022542536","0.0100381470851575","0.0204464574233497"
"5","2006","(3b) higher tertiary education","East Germany","14","","",""
"1","2007","(0) in school","West Germany","7","","",""
"1","2007","(0) in school","East Germany","2","","",""
"1","2007","(1a) inadequately completed","West Germany","6","","",""
"1","2007","(1a) inadequately completed","East Germany","","","",""
"1","2007","(1b) general elementary school","West Germany","32","0.0310271387648029","0.0223924029826312","0.0396618745469746"
"1","2007","(1b) general elementary school","East Germany","2","","",""
"1","2007","(1c) basic vocational qualification","West Germany","53","0.0139168678072616","0.0105215924117599","0.0173121432027633"
"1","2007","(1c) basic vocational qualification","East Germany","4","","",""
"1","2007","(2b) intermediate general qualification","West Germany","5","","",""
"1","2007","(2b) intermediate general qualification","East Germany","2","","",""
"1","2007","(2a) intermediate vocational","West Germany","29","","",""
"1","2007","(2a) intermediate vocational","East Germany","18","","",""
"1","2007","(2c_gen) general maturity certificate","West Germany","15","","",""
"1","2007","(2c_gen) general maturity certificate","East Germany","4","","",""
"1","2007","(2c_voc) vocational maturity certificate","West Germany","20","","",""
"1","2007","(2c_voc) vocational maturity certificate","East Germany","4","","",""
"1","2007","(3a) lower tertiary education","West Germany","6","","",""
"1","2007","(3a) lower tertiary education","East Germany","3","","",""
"1","2007","(3b) higher tertiary education","West Germany","21","","",""
"1","2007","(3b) higher tertiary education","East Germany","8","","",""
"2","2007","(0) in school","West Germany","88","0.173314421348713","0.139274478855602","0.207354363841823"
"2","2007","(0) in school","East Germany","23","","",""
"2","2007","(1a) inadequately completed","West Germany","38","0.16866519084622","0.116108078091798","0.221222303600642"
"2","2007","(1a) inadequately completed","East Germany","2","","",""
"2","2007","(1b) general elementary school","West Germany","188","0.119166002608368","0.10303187074353","0.135300134473206"
"2","2007","(1b) general elementary school","East Germany","15","","",""
"2","2007","(1c) basic vocational qualification","West Germany","467","0.100884563977601","0.092155501984268","0.109613625970934"
"2","2007","(1c) basic vocational qualification","East Germany","73","0.0671607101678732","0.0521772625787209","0.0821441577570256"
"2","2007","(2b) intermediate general qualification","West Germany","70","0.169366741576404","0.133410136974869","0.205323346177938"
"2","2007","(2b) intermediate general qualification","East Germany","20","","",""
"2","2007","(2a) intermediate vocational","West Germany","455","0.168295764249119","0.15529853374553","0.181292994752707"
"2","2007","(2a) intermediate vocational","East Germany","265","0.16731305221675","0.149569955498657","0.185056148934842"
"2","2007","(2c_gen) general maturity certificate","West Germany","121","0.203992481448347","0.172894378346692","0.235090584550003"
"2","2007","(2c_gen) general maturity certificate","East Germany","20","","",""
"2","2007","(2c_voc) vocational maturity certificate","West Germany","235","0.180370170925199","0.159791139126812","0.200949202723586"
"2","2007","(2c_voc) vocational maturity certificate","East Germany","30","0.188900236835875","0.137293625509693","0.240506848162057"
"2","2007","(3a) lower tertiary education","West Germany","140","0.13065184014924","0.110372910242533","0.150930770055946"
"2","2007","(3a) lower tertiary education","East Germany","64","0.10949004335384","0.0855220874602264","0.133457999247453"
