"hlf0071_h","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"A little too big","2012","Couple + C. LE 16 ","Female","152","0.0453356981253305","0.0387350071100639","0.0519363891405971"
"A little too big","2012","Couple + C. GT 16 ","Male","212","0.1301257329841","0.114123186983937","0.146128278984264"
"A little too big","2012","Couple + C. GT 16 ","Female","188","0.13224531006103","0.11525993902306","0.149230681099001"
"A little too big","2012","Couple + C. LE and GT 16","Male","45","0.0477393621144576","0.0353515907171215","0.0601271335117938"
"A little too big","2012","Couple + C. LE and GT 16","Female","60","0.0614615116740803","0.0475378764077606","0.0753851469403999"
"Much too big","2012","1-pers.-HH","Male","45","0.0220322214104197","0.0148012099416678","0.0292632328791716"
"Much too big","2012","1-pers.-HH","Female","68","0.0260717511476568","0.0193718744474326","0.0327716278478811"
"Much too big","2012","(Married) couple without C. ","Male","99","0.0217412975151837","0.0172614097947455","0.0262211852356218"
"Much too big","2012","(Married) couple without C. ","Female","100","0.0221877597376134","0.0176961195853786","0.0266793998898482"
"Much too big","2012","Single parent ","Male","10","","",""
"Much too big","2012","Single parent ","Female","25","","",""
"Much too big","2012","Couple + C. LE 16 ","Male","14","","",""
"Much too big","2012","Couple + C. LE 16 ","Female","13","","",""
"Much too big","2012","Couple + C. GT 16 ","Male","22","","",""
"Much too big","2012","Couple + C. GT 16 ","Female","22","","",""
"Much too big","2012","Couple + C. LE and GT 16","Male","3","","",""
"Much too big","2012","Couple + C. LE and GT 16","Female","9","","",""
"Much too small","2013","1-pers.-HH","Male","32","0.0184806375495683","0.0121157347174417","0.0248455403816948"
"Much too small","2013","1-pers.-HH","Female","23","","",""
"Much too small","2013","(Married) couple without C. ","Male","33","0.00844723163686067","0.00569086806847644","0.0112035952052449"
"Much too small","2013","(Married) couple without C. ","Female","33","0.00733831915852751","0.00478849115490919","0.00988814716214584"
"Much too small","2013","Single parent ","Male","17","","",""
"Much too small","2013","Single parent ","Female","86","0.0293988866865816","0.022686717862907","0.0361110555102563"
"Much too small","2013","Couple + C. LE 16 ","Male","223","0.0496319723314207","0.0428201353254945","0.056443809337347"
"Much too small","2013","Couple + C. LE 16 ","Female","236","0.0493527170018029","0.0428808787138443","0.0558245552897614"
"Much too small","2013","Couple + C. GT 16 ","Male","26","","",""
"Much too small","2013","Couple + C. GT 16 ","Female","30","0.0115086523585059","0.00642951380694","0.0165877909100718"
"Much too small","2013","Couple + C. LE and GT 16","Male","62","0.0407640365430318","0.0302584490027458","0.0512696240833179"
"Much too small","2013","Couple + C. LE and GT 16","Female","55","0.0340995999093407","0.0247031065640432","0.0434960932546382"
"A little too small","2013","1-pers.-HH","Male","226","0.136050253561254","0.119847911895664","0.152252595226845"
"A little too small","2013","1-pers.-HH","Female","211","0.0893180359969209","0.077467553490117","0.101168518503725"
"A little too small","2013","(Married) couple without C. ","Male","333","0.075347379157316","0.0673977885899873","0.0832969697246446"
"A little too small","2013","(Married) couple without C. ","Female","360","0.0876694898281375","0.0792203538666829","0.0961186257895922"
"A little too small","2013","Single parent ","Male","113","0.124576320505697","0.100504671793469","0.148647969217924"
"A little too small","2013","Single parent ","Female","531","0.194225807167482","0.178506363165903","0.20994525116906"
"A little too small","2013","Couple + C. LE 16 ","Male","1001","0.244972248957042","0.231483319801644","0.25846117811244"
"A little too small","2013","Couple + C. LE 16 ","Female","1099","0.244166549022496","0.231330878674229","0.257002219370763"
"A little too small","2013","Couple + C. GT 16 ","Male","207","0.0926092115643316","0.079417522368553","0.10580090076011"
"A little too small","2013","Couple + C. GT 16 ","Female","178","0.0855329056490579","0.0722148126794561","0.0988509986186596"
"A little too small","2013","Couple + C. LE and GT 16","Male","293","0.191436059847316","0.170534048150392","0.21233807154424"
"A little too small","2013","Couple + C. LE and GT 16","Female","311","0.183265446131147","0.16323430204247","0.203296590219824"
"Just right","2013","1-pers.-HH","Male","1196","0.700847000600059","0.679207752917302","0.722486248282816"
"Just right","2013","1-pers.-HH","Female","1588","0.728942238032452","0.710472507240337","0.747411968824566"
"Just right","2013","(Married) couple without C. ","Male","3060","0.720343162837958","0.706825431095145","0.73386089458077"
"Just right","2013","(Married) couple without C. ","Female","3106","0.707498687084544","0.69390808526133","0.721089288907757"
"Just right","2013","Single parent ","Male","504","0.687116913128151","0.653319356409695","0.720914469846606"
"Just right","2013","Single parent ","Female","1623","0.677427105304567","0.658852386102913","0.69600182450622"
"Just right","2013","Couple + C. LE 16 ","Male","2517","0.66020998534401","0.645354599981989","0.675065370706031"
"Just right","2013","Couple + C. LE 16 ","Female","2772","0.655935181893935","0.641740913461863","0.670129450326006"
"Just right","2013","Couple + C. GT 16 ","Male","1380","0.756129447533064","0.736588127779717","0.775670767286411"
"Just right","2013","Couple + C. GT 16 ","Female","1246","0.746958827186024","0.726255730235789","0.76766192413626"
"Just right","2013","Couple + C. LE and GT 16","Male","953","0.704615070035111","0.680377495398722","0.728852644671501"
"Just right","2013","Couple + C. LE and GT 16","Female","997","0.700793866366549","0.677085294839753","0.724502437893345"
"A little too big","2013","1-pers.-HH","Male","218","0.119625891966904","0.104289256580304","0.134962527353503"
"A little too big","2013","1-pers.-HH","Female","346","0.15101588364994","0.136137896474503","0.165893870825377"
"A little too big","2013","(Married) couple without C. ","Male","702","0.167625167322677","0.156375220588483","0.178875114056872"
"A little too big","2013","(Married) couple without C. ","Female","699","0.169715284529644","0.158500628450998","0.180929940608291"
"A little too big","2013","Single parent ","Male","80","0.15332841930673","0.127065211932854","0.179591626680606"
"A little too big","2013","Single parent ","Female","177","0.0910165017038217","0.0795873208335031","0.10244568257414"
"A little too big","2013","Couple + C. LE 16 ","Male","155","0.0417630622699792","0.0354886912844168","0.0480374332555415"
"A little too big","2013","Couple + C. LE 16 ","Female","186","0.0468759461572809","0.0405603819275088","0.0531915103870531"
"A little too big","2013","Couple + C. GT 16 ","Male","224","0.129886430044629","0.11458803064126","0.145184829447998"
"A little too big","2013","Couple + C. GT 16 ","Female","217","0.133641316850601","0.11743774991674","0.149844883784462"
"A little too big","2013","Couple + C. LE and GT 16","Male","52","0.0631302035955921","0.0502097654170225","0.0760506417741617"
"A little too big","2013","Couple + C. LE and GT 16","Female","68","0.0810341719776209","0.0669052581497752","0.0951630858054667"
"Much too big","2013","1-pers.-HH","Male","48","0.0249962163222147","0.0176184625754204","0.032373970069009"
"Much too big","2013","1-pers.-HH","Female","57","0.0244722873921371","0.0180522113646191","0.0308923634196551"
"Much too big","2013","(Married) couple without C. ","Male","107","0.0282370590451884","0.0232480845803594","0.0332260335100174"
"Much too big","2013","(Married) couple without C. ","Female","106","0.0277782193991468","0.0228686112094462","0.0326878275888473"
"Much too big","2013","Single parent ","Male","9","","",""
"Much too big","2013","Single parent ","Female","16","","",""
"Much too big","2013","Couple + C. LE 16 ","Male","9","","",""
"Much too big","2013","Couple + C. LE 16 ","Female","10","","",""
"Much too big","2013","Couple + C. GT 16 ","Male","18","","",""
"Much too big","2013","Couple + C. GT 16 ","Female","23","","",""
"Much too big","2013","Couple + C. LE and GT 16","Male","1","","",""
"Much too big","2013","Couple + C. LE and GT 16","Female","2","","",""
"Much too small","2014","1-pers.-HH","Male","29","","",""
"Much too small","2014","1-pers.-HH","Female","19","","",""
"Much too small","2014","(Married) couple without C. ","Male","26","","",""
"Much too small","2014","(Married) couple without C. ","Female","29","","",""
"Much too small","2014","Single parent ","Male","22","","",""
"Much too small","2014","Single parent ","Female","94","0.0605230885492493","0.0501063970942678","0.0709397800042309"
"Much too small","2014","Couple + C. LE 16 ","Male","179","0.0443225965586536","0.0372695609725542","0.0513756321447531"
"Much too small","2014","Couple + C. LE 16 ","Female","204","0.0478258715907436","0.0408559777141544","0.0547957654673328"
"Much too small","2014","Couple + C. GT 16 ","Male","21","","",""
"Much too small","2014","Couple + C. GT 16 ","Female","26","","",""
"Much too small","2014","Couple + C. LE and GT 16","Male","62","0.0495039561347483","0.0375409169259332","0.0614669953435635"
"Much too small","2014","Couple + C. LE and GT 16","Female","52","0.0377410588284587","0.0271723997314682","0.0483097179254492"
"A little too small","2014","1-pers.-HH","Male","199","0.132148829428956","0.115397373779059","0.148900285078853"
"A little too small","2014","1-pers.-HH","Female","194","0.099079502876713","0.0862675888893293","0.111891416864097"
"A little too small","2014","(Married) couple without C. ","Male","337","0.0859611291882643","0.0772318364422267","0.0946904219343019"
"A little too small","2014","(Married) couple without C. ","Female","367","0.100962160326193","0.0916650401009889","0.110259280551397"
"A little too small","2014","Single parent ","Male","108","0.163305392680798","0.134019657694684","0.192591127666912"
"A little too small","2014","Single parent ","Female","440","0.190763461181432","0.173599736389066","0.207927185973798"
"A little too small","2014","Couple + C. LE 16 ","Male","785","0.231025512926727","0.216581304184142","0.245469721669312"
"A little too small","2014","Couple + C. LE 16 ","Female","852","0.236639288316706","0.222757517896907","0.250521058736504"
"A little too small","2014","Couple + C. GT 16 ","Male","198","0.101102373264721","0.0866437930920105","0.115560953437432"
"A little too small","2014","Couple + C. GT 16 ","Female","180","0.102009482548697","0.0867991176973479","0.117219847400046"
"A little too small","2014","Couple + C. LE and GT 16","Male","288","0.202420741858943","0.180261196419681","0.224580287298205"
"A little too small","2014","Couple + C. LE and GT 16","Female","285","0.205665922996251","0.183250360660546","0.228081485331957"
"Just right","2014","1-pers.-HH","Male","1068","0.690828008122843","0.66796763549503","0.713688380750655"
"Just right","2014","1-pers.-HH","Female","1491","0.713637334962698","0.694251886601565","0.733022783323831"
"Just right","2014","(Married) couple without C. ","Male","2797","0.69684594055718","0.682532443564823","0.711159437549537"
"Just right","2014","(Married) couple without C. ","Female","2847","0.691580853506943","0.677328969134159","0.705832737879726"
"Just right","2014","Single parent ","Male","410","0.669094654494466","0.631815328521385","0.706373980467547"
"Just right","2014","Single parent ","Female","1309","0.660869178869525","0.640188367028797","0.681549990710254"
"Just right","2014","Couple + C. LE 16 ","Male","2149","0.672420666842403","0.656336943553538","0.688504390131269"
"Just right","2014","Couple + C. LE 16 ","Female","2366","0.657082636158845","0.641578725254491","0.6725865470632"
"Just right","2014","Couple + C. GT 16 ","Male","1225","0.740340551642893","0.719312080946241","0.761369022339546"
"Just right","2014","Couple + C. GT 16 ","Female","1101","0.733758637294096","0.711546115804311","0.755971158783882"
"Just right","2014","Couple + C. LE and GT 16","Male","850","0.693719326326225","0.668298005629353","0.719140647023098"
"Just right","2014","Couple + C. LE and GT 16","Female","841","0.685202228047047","0.659445417709609","0.710959038384485"
"A little too big","2014","1-pers.-HH","Male","234","0.133440250848353","0.116619671657819","0.150260830038886"
"A little too big","2014","1-pers.-HH","Female","323","0.148754606629216","0.133495065634457","0.164014147623974"
"A little too big","2014","(Married) couple without C. ","Male","704","0.182739666968061","0.170704772274427","0.194774561661695"
"A little too big","2014","(Married) couple without C. ","Female","695","0.178005239988395","0.166201189400165","0.189809290576624"
"A little too big","2014","Single parent ","Male","69","0.128193136261366","0.101707225694567","0.154679046828165"
"A little too big","2014","Single parent ","Female","158","0.0781010028996172","0.0663791523432664","0.089822853455968"
"A little too big","2014","Couple + C. LE 16 ","Male","148","0.0461734089966561","0.0389815940881796","0.0533652239051326"
"A little too big","2014","Couple + C. LE 16 ","Female","168","0.0546036586891556","0.047182796600188","0.0620245207781232"
"A little too big","2014","Couple + C. GT 16 ","Male","206","0.136523811986939","0.12005663166345","0.152990992310428"
"A little too big","2014","Couple + C. GT 16 ","Female","195","0.135853378796145","0.118634200451421","0.15307255714087"
"A little too big","2014","Couple + C. LE and GT 16","Male","60","0.0533437622673762","0.0409505357518036","0.0657369887829487"
"A little too big","2014","Couple + C. LE and GT 16","Female","67","0.0704099031045644","0.0562216316354516","0.0845981745736773"
"Much too big","2014","1-pers.-HH","Male","40","0.0235185292704889","0.0160224296762051","0.0310146288647727"
"Much too big","2014","1-pers.-HH","Female","62","0.0284841459391414","0.0213506007251925","0.0356176911530904"
"Much too big","2014","(Married) couple without C. ","Male","97","0.0254398988939499","0.02053638202255","0.0303434157653498"
"Much too big","2014","(Married) couple without C. ","Female","96","0.0232086886687972","0.0185623983861582","0.0278549789514362"
"Much too big","2014","Single parent ","Male","3","","",""
"Much too big","2014","Single parent ","Female","12","","",""
"Much too big","2014","Couple + C. LE 16 ","Male","10","","",""
"Much too big","2014","Couple + C. LE 16 ","Female","11","","",""
"Much too big","2014","Couple + C. GT 16 ","Male","20","","",""
"Much too big","2014","Couple + C. GT 16 ","Female","19","","",""
"Much too big","2014","Couple + C. LE and GT 16","Male","3","","",""
"Much too big","2014","Couple + C. LE and GT 16","Female","4","","",""
"Much too small","2015","1-pers.-HH","Male","41","0.02213265408325","0.0150039077453424","0.0292614004211577"
"Much too small","2015","1-pers.-HH","Female","23","","",""
"Much too small","2015","(Married) couple without C. ","Male","43","0.00846613724250651","0.00560745437973435","0.0113248201052787"
"Much too small","2015","(Married) couple without C. ","Female","49","0.00923489583256931","0.00627468181042678","0.0121951098547118"
"Much too small","2015","Single parent ","Male","18","","",""
"Much too small","2015","Single parent ","Female","64","0.0339375375895767","0.0258677403320256","0.0420073348471277"
"Much too small","2015","Couple + C. LE 16 ","Male","171","0.0423599326363848","0.035416228629891","0.0493036366428786"
"Much too small","2015","Couple + C. LE 16 ","Female","192","0.0463433756122929","0.0394405003290814","0.0532462508955045"
"Much too small","2015","Couple + C. GT 16 ","Male","19","","",""
"Much too small","2015","Couple + C. GT 16 ","Female","22","","",""
"Much too small","2015","Couple + C. LE and GT 16","Male","72","0.0555882195088404","0.0429066968339734","0.0682697421837073"
"Much too small","2015","Couple + C. LE and GT 16","Female","65","0.0483392424917647","0.0363868666231613","0.0602916183603682"
"A little too small","2015","1-pers.-HH","Male","186","0.122224630029118","0.10635278178877","0.138096478269466"
"A little too small","2015","1-pers.-HH","Female","183","0.0858263111773956","0.0738489913369181","0.0978036310178731"
"A little too small","2015","(Married) couple without C. ","Male","314","0.0780710265392896","0.0697002985921923","0.0864417544863869"
"A little too small","2015","(Married) couple without C. ","Female","335","0.0835473373006871","0.0749839993180349","0.0921106752833392"
"A little too small","2015","Single parent ","Male","111","0.134733545780211","0.107682430015925","0.161784661544497"
"A little too small","2015","Single parent ","Female","412","0.212541610896773","0.194308715218406","0.230774506575139"
"A little too small","2015","Couple + C. LE 16 ","Male","767","0.222054796402031","0.207725759605635","0.236383833198426"
"A little too small","2015","Couple + C. LE 16 ","Female","846","0.226873482013378","0.213121752136826","0.240625211889931"
"A little too small","2015","Couple + C. GT 16 ","Male","202","0.101498025095625","0.0866310788290775","0.116364971362172"
"A little too small","2015","Couple + C. GT 16 ","Female","190","0.0991056674228282","0.0840494873698722","0.114161847475784"
"A little too small","2015","Couple + C. LE and GT 16","Male","268","0.199427039544368","0.177311792113703","0.221542286975033"
"A little too small","2015","Couple + C. LE and GT 16","Female","266","0.195911067218118","0.173793122474005","0.218029011962231"
"Just right","2015","1-pers.-HH","Male","1159","0.70390352458261","0.681781257556715","0.726025791608504"
"Just right","2015","1-pers.-HH","Female","1511","0.726429527568913","0.707367617360514","0.745491437777312"
"Just right","2015","(Married) couple without C. ","Male","2824","0.704109022927327","0.689867534988995","0.718350510865658"
"Just right","2015","(Married) couple without C. ","Female","2863","0.707348970550009","0.693268614044087","0.72142932705593"
"Just right","2015","Single parent ","Male","413","0.678088162333505","0.641072635499126","0.715103689167884"
"Just right","2015","Single parent ","Female","1271","0.616162224050628","0.594488115321443","0.637836332779814"
"Just right","2015","Couple + C. LE 16 ","Male","2143","0.673523158078645","0.6573567003215","0.68968961583579"
"Just right","2015","Couple + C. LE 16 ","Female","2350","0.653802408242594","0.638180810192","0.669424006293189"
"Just right","2015","Couple + C. GT 16 ","Male","1165","0.751743331340463","0.730475720176503","0.773010942504423"
"Just right","2015","Couple + C. GT 16 ","Female","1100","0.754689213615924","0.733008627400674","0.776369799831173"
"Just right","2015","Couple + C. LE and GT 16","Male","842","0.692444158180212","0.666902229323352","0.717986087037072"
"Just right","2015","Couple + C. LE and GT 16","Female","839","0.692755607627828","0.66704601183176","0.718465203423895"
"A little too big","2015","1-pers.-HH","Male","204","0.124670453797451","0.108662935551156","0.140677972043746"
"A little too big","2015","1-pers.-HH","Female","321","0.149406216582187","0.134162863788361","0.164649569376013"
"A little too big","2015","(Married) couple without C. ","Male","669","0.184159616698087","0.172065633773935","0.196253599622239"
"A little too big","2015","(Married) couple without C. ","Female","669","0.176603556672001","0.164802361953157","0.188404751390844"
"A little too big","2015","Single parent ","Male","65","0.149075313019178","0.120857665336266","0.17729296070209"
"A little too big","2015","Single parent ","Female","167","0.121793808952728","0.107218065700872","0.136369552204584"
"A little too big","2015","Couple + C. LE 16 ","Male","144","0.0587699858282097","0.050661531183902","0.0668784404725175"
"A little too big","2015","Couple + C. LE 16 ","Female","167","0.0696346005508091","0.0612770406222072","0.077992160479411"
"A little too big","2015","Couple + C. GT 16 ","Male","182","0.126631059947144","0.110259033021164","0.143003086873124"
"A little too big","2015","Couple + C. GT 16 ","Female","187","0.121561018652615","0.105095265810134","0.138026771495096"
"A little too big","2015","Couple + C. LE and GT 16","Male","67","0.0477162175025418","0.0359180238117993","0.0595144111932844"
"A little too big","2015","Couple + C. LE and GT 16","Female","60","0.0571494194521961","0.0442136999694313","0.070085138934961"
"Much too big","2015","1-pers.-HH","Male","46","0.0270687375075711","0.0192049545035226","0.0349325205116197"
"Much too big","2015","1-pers.-HH","Female","63","0.0278512595485557","0.0208152917364163","0.0348872273606952"
"Much too big","2015","(Married) couple without C. ","Male","96","0.0251941965927904","0.0203045343545801","0.0300838588310007"
"Much too big","2015","(Married) couple without C. ","Female","95","0.0232652396447346","0.0186001086062619","0.0279303706832073"
"Much too big","2015","Single parent ","Male","5","","",""
"Much too big","2015","Single parent ","Female","20","","",""
"Much too big","2015","Couple + C. LE 16 ","Male","7","","",""
"Much too big","2015","Couple + C. LE 16 ","Female","8","","",""
"Much too big","2015","Couple + C. GT 16 ","Male","17","","",""
"Much too big","2015","Couple + C. GT 16 ","Female","14","","",""
"Much too big","2015","Couple + C. LE and GT 16","Male","5","","",""
"Much too big","2015","Couple + C. LE and GT 16","Female","7","","",""
"Much too small","2016","1-pers.-HH","Male","74","0.0165824020519946","0.0107695946403903","0.022395209463599"
"Much too small","2016","1-pers.-HH","Female","30","0.0108713572851084","0.0063769781217136","0.0153657364485032"
"Much too small","2016","(Married) couple without C. ","Male","27","","",""
"Much too small","2016","(Married) couple without C. ","Female","26","","",""
"Much too small","2016","Single parent ","Male","35","0.0250523818867277","0.012915879998958","0.0371888837744974"
"Much too small","2016","Single parent ","Female","126","0.0526496106612074","0.0425942793461591","0.0627049419762556"
"Much too small","2016","Couple + C. LE 16 ","Male","252","0.0376319145931761","0.0313954654620879","0.0438683637242643"
"Much too small","2016","Couple + C. LE 16 ","Female","238","0.0383730918690148","0.0322117169763028","0.0445344667617267"
"Much too small","2016","Couple + C. GT 16 ","Male","20","","",""
"Much too small","2016","Couple + C. GT 16 ","Female","21","","",""
"Much too small","2016","Couple + C. LE and GT 16","Male","104","0.0446631790363504","0.0335992119039695","0.0557271461687313"
"Much too small","2016","Couple + C. LE and GT 16","Female","92","0.0328272882454341","0.0232258191022882","0.0424287573885801"
"A little too small","2016","1-pers.-HH","Male","238","0.129531418004231","0.114246703316704","0.144816132691758"
"A little too small","2016","1-pers.-HH","Female","156","0.0921033612738947","0.0795702937673814","0.104636428780408"
"A little too small","2016","(Married) couple without C. ","Male","309","0.0821325042206341","0.073310530014878","0.0909544784263903"
"A little too small","2016","(Married) couple without C. ","Female","315","0.0869366998490994","0.0779419924349231","0.0959314072632756"
"A little too small","2016","Single parent ","Male","91","0.111552290308671","0.0871048408714216","0.135999739745921"
"A little too small","2016","Single parent ","Female","377","0.20232486750399","0.184237259275424","0.220412475732555"
"A little too small","2016","Couple + C. LE 16 ","Male","881","0.238512149681391","0.22454604272979","0.252478256632991"
"A little too small","2016","Couple + C. LE 16 ","Female","880","0.236839947064389","0.223203657129925","0.250476236998854"
"A little too small","2016","Couple + C. GT 16 ","Male","218","0.120025590461823","0.103535022019913","0.136516158903732"
"A little too small","2016","Couple + C. GT 16 ","Female","221","0.1176677708328","0.101094446958232","0.134241094707368"
"A little too small","2016","Couple + C. LE and GT 16","Male","282","0.212584131220052","0.190669947148761","0.234498315291343"
"A little too small","2016","Couple + C. LE and GT 16","Female","283","0.189601604631926","0.168479438244498","0.210723771019354"
"Just right","2016","1-pers.-HH","Male","1290","0.702132944615216","0.681316136564103","0.722949752666328"
"Just right","2016","1-pers.-HH","Female","1483","0.712343486608929","0.692724197374369","0.73196277584349"
"Just right","2016","(Married) couple without C. ","Male","2676","0.714708102187385","0.700199441375583","0.729216762999186"
"Just right","2016","(Married) couple without C. ","Female","2714","0.70953746766235","0.695044152079697","0.724030783245003"
"Just right","2016","Single parent ","Male","431","0.698819146931385","0.663192540820101","0.73444575304267"
"Just right","2016","Single parent ","Female","1234","0.640165282928258","0.618555964264735","0.661774601591781"
"Just right","2016","Couple + C. LE 16 ","Male","2295","0.663162448892485","0.647673967623147","0.678650930161822"
"Just right","2016","Couple + C. LE 16 ","Female","2446","0.659826466948996","0.644630579769454","0.675022354128538"
"Just right","2016","Couple + C. GT 16 ","Male","1073","0.738024073497398","0.715712528945273","0.760335618049524"
"Just right","2016","Couple + C. GT 16 ","Female","1049","0.766053656340058","0.744278939870373","0.787828372809743"
"Just right","2016","Couple + C. LE and GT 16","Male","895","0.684900383218105","0.660017801180098","0.709782965256111"
"Just right","2016","Couple + C. LE and GT 16","Female","887","0.711238541197783","0.686818554458734","0.735658527936832"
"A little too big","2016","1-pers.-HH","Male","203","0.125618158864146","0.110532301300691","0.140704016427601"
"A little too big","2016","1-pers.-HH","Female","318","0.154119886692893","0.138470937419557","0.16976883596623"
"A little too big","2016","(Married) couple without C. ","Male","624","0.172014321357835","0.159888477497284","0.184140165218387"
"A little too big","2016","(Married) couple without C. ","Female","630","0.173412418781411","0.161325389943355","0.185499447619466"
"A little too big","2016","Single parent ","Male","72","0.158348022801557","0.129998159356578","0.186697886246536"
"A little too big","2016","Single parent ","Female","144","0.0920338027773305","0.0790185679682963","0.105049037586365"
"A little too big","2016","Couple + C. LE 16 ","Male","141","0.0594291891883847","0.0516812844572555","0.0671770939195139"
"A little too big","2016","Couple + C. LE 16 ","Female","161","0.0633306837590366","0.0555187029173039","0.0711426646007692"
"A little too big","2016","Couple + C. GT 16 ","Male","168","0.128055052531994","0.111099709856134","0.145010395207855"
"A little too big","2016","Couple + C. GT 16 ","Female","151","0.098989521106735","0.0836283504011621","0.114350691812308"
"A little too big","2016","Couple + C. LE and GT 16","Male","55","0.0542349002256869","0.0421041162978314","0.0663656841535423"
"A little too big","2016","Couple + C. LE and GT 16","Female","57","0.0629812770129488","0.0498910241931772","0.0760715298327203"
"Much too big","2016","1-pers.-HH","Male","49","0.0261350764644127","0.0188731060450217","0.0333970468838036"
"Much too big","2016","1-pers.-HH","Female","58","0.0305619081391742","0.0231016868829892","0.0380221293953592"
"Much too big","2016","(Married) couple without C. ","Male","85","0.0245459267954136","0.0195741527066364","0.0295177008841908"
"Much too big","2016","(Married) couple without C. ","Female","84","0.0239289976468219","0.01904991717442","0.0288080781192238"
"Much too big","2016","Single parent ","Male","8","","",""
"Much too big","2016","Single parent ","Female","14","","",""
"Much too big","2016","Couple + C. LE 16 ","Male","8","","",""
"Much too big","2016","Couple + C. LE 16 ","Female","9","","",""
"Much too big","2016","Couple + C. GT 16 ","Male","13","","",""
"Much too big","2016","Couple + C. GT 16 ","Female","10","","",""
"Much too big","2016","Couple + C. LE and GT 16","Male","3","","",""
"Much too big","2016","Couple + C. LE and GT 16","Female","4","","",""
"Much too small","2017","1-pers.-HH","Male","75","0.0221540412667975","0.0159224536117996","0.0283856289217954"
"Much too small","2017","1-pers.-HH","Female","29","","",""
"Much too small","2017","(Married) couple without C. ","Male","38","0.00823711311837677","0.00549283715311998","0.0109813890836336"
"Much too small","2017","(Married) couple without C. ","Female","44","0.00805385462505772","0.00535967503457732","0.0107480342155381"
"Much too small","2017","Single parent ","Male","37","0.0525852806630987","0.0360029476255028","0.0691676137006946"
"Much too small","2017","Single parent ","Female","114","0.0583397458632795","0.0480262323116338","0.0686532594149252"
"Much too small","2017","Couple + C. LE 16 ","Male","292","0.04237665335179","0.0359826129065475","0.0487706937970325"
"Much too small","2017","Couple + C. LE 16 ","Female","272","0.0445178138506018","0.0381256102294238","0.0509100174717797"
"Much too small","2017","Couple + C. GT 16 ","Male","29","","",""
"Much too small","2017","Couple + C. GT 16 ","Female","34","0.0180146606446835","0.011694014478612","0.0243353068107549"
"Much too small","2017","Couple + C. LE and GT 16","Male","129","0.063570327906547","0.0513845701723191","0.075756085640775"
"Much too small","2017","Couple + C. LE and GT 16","Female","121","0.0643704475568716","0.0522078889377297","0.0765330061760135"
"A little too small","2017","1-pers.-HH","Male","276","0.110738909248684","0.0974526790920899","0.124025139405278"
"A little too small","2017","1-pers.-HH","Female","172","0.0773768115469735","0.0663829961350609","0.0883706269588861"
"A little too small","2017","(Married) couple without C. ","Male","338","0.083196390643085","0.0748109335569071","0.0915818477292629"
"A little too small","2017","(Married) couple without C. ","Female","340","0.0855041041141272","0.0770753193763204","0.093932888851934"
"A little too small","2017","Single parent ","Male","102","0.127004735738877","0.102267032647069","0.151742438830684"
"A little too small","2017","Single parent ","Female","367","0.161807573805357","0.14560259205621","0.178012555554505"
"A little too small","2017","Couple + C. LE 16 ","Male","947","0.247629534790189","0.233929181115411","0.261329888464967"
"A little too small","2017","Couple + C. LE 16 ","Female","982","0.251901740534489","0.238447248829884","0.265356232239094"
"A little too small","2017","Couple + C. GT 16 ","Male","204","0.0999626696933679","0.0859573081806689","0.113968031206067"
"A little too small","2017","Couple + C. GT 16 ","Female","198","0.0899876744706152","0.0763885457105223","0.103586803230708"
"A little too small","2017","Couple + C. LE and GT 16","Male","345","0.201348458521896","0.181320321577701","0.22137659546609"
"A little too small","2017","Couple + C. LE and GT 16","Female","343","0.179015303655171","0.160015796862902","0.19801481044744"
"Just right","2017","1-pers.-HH","Male","1516","0.724336259794044","0.705417313654959","0.743255205933128"
"Just right","2017","1-pers.-HH","Female","1667","0.731032202907463","0.712786977195798","0.749277428619128"
"Just right","2017","(Married) couple without C. ","Male","2977","0.70815982834691","0.694356795536427","0.721962861157392"
"Just right","2017","(Married) couple without C. ","Female","3032","0.706141206591858","0.69241041027415","0.719872002909566"
"Just right","2017","Single parent ","Male","473","0.655031277287601","0.619715859335318","0.690346695239885"
"Just right","2017","Single parent ","Female","1317","0.652275866617777","0.63131977304136","0.673231960194194"
"Just right","2017","Couple + C. LE 16 ","Male","2397","0.656404382755844","0.641330531265985","0.671478234245703"
"Just right","2017","Couple + C. LE 16 ","Female","2552","0.640351017632609","0.625477254572629","0.655224780692589"
"Just right","2017","Couple + C. GT 16 ","Male","1331","0.770925064519219","0.751303211947019","0.790546917091418"
"Just right","2017","Couple + C. GT 16 ","Female","1261","0.768852198692013","0.748818448784951","0.788885948599075"
"Just right","2017","Couple + C. LE and GT 16","Male","1002","0.687634654337377","0.664487477390402","0.710781831284352"
"Just right","2017","Couple + C. LE and GT 16","Female","1032","0.713771750980885","0.69137084199724","0.73617265996453"
"A little too big","2017","1-pers.-HH","Male","228","0.115205198188527","0.101687762113796","0.128722634263259"
"A little too big","2017","1-pers.-HH","Female","323","0.142401531694649","0.128022482427078","0.156780580962219"
"A little too big","2017","(Married) couple without C. ","Male","719","0.177921770278783","0.16630975870564","0.189533781851927"
"A little too big","2017","(Married) couple without C. ","Female","714","0.177109211828284","0.165601942518275","0.188616481138293"
"A little too big","2017","Single parent ","Male","75","0.151248289731473","0.124630067986426","0.177866511476521"
"A little too big","2017","Single parent ","Female","166","0.110511049640482","0.0967151385201509","0.124306960760813"
