"hlf0071_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Much too big","1985","Couple + C. LE and GT 16","middle vocational","2","","","","5"
"Much too big","1985","Couple + C. GT 16 ","vocational + Abi","","","","","5"
"Much too big","1985","(Married) couple without C. ","general elemantary","7","","","","5"
"Much too big","1985","Couple + C. LE 16 ","middle vocational","4","","","","5"
"Much too big","1985","Couple + C. LE and GT 16","higher vocational","","","","","5"
"Much too big","1985","Couple + C. GT 16 ","general elemantary","3","","","","5"
"Much too big","1985","Single parent ","higher vocational","1","","","","5"
"Much too big","1985","Single parent ","higher education","","","","","5"
"Much too big","1985","Couple + C. LE 16 ","higher vocational","3","","","","5"
"Much too big","1985","(Married) couple without C. ","middle vocational","5","","","","5"
"Much too big","1985","Couple + C. LE and GT 16","vocational + Abi","","","","","5"
"Much too big","1985","(Married) couple without C. ","higher education","1","","","","5"
"Much too big","1985","Single parent ","inadequately","2","","","","5"
"Much too big","1985","Single parent ","general elemantary","4","","","","5"
"Much too big","1985","Couple + C. LE 16 ","inadequately","2","","","","5"
"Much too big","1985","(Married) couple without C. ","vocational + Abi","","","","","5"
"Much too big","1985","Couple + C. GT 16 ","in school","2","","","","5"
"Much too big","1985","Couple + C. GT 16 ","middle vocational","3","","","","5"
"Much too big","1985","Couple + C. GT 16 ","higher vocational","2","","","","5"
"Much too big","1985","Couple + C. LE and GT 16","inadequately","","","","","5"
"Much too big","1985","Single parent ","in school","","","","","5"
"Much too big","1985","1-pers.-HH","in school","","","","","5"
"Much too big","1985","1-pers.-HH","inadequately","","","","","5"
"Much too big","1985","1-pers.-HH","general elemantary","12","","","","5"
"Much too big","1985","1-pers.-HH","vocational + Abi","1","","","","5"
"Much too big","1985","1-pers.-HH","higher vocational","","","","","5"
"Much too big","1985","1-pers.-HH","higher education","4","","","","5"
"Much too big","1985","(Married) couple without C. ","in school","","","","","5"
"Much too big","1985","(Married) couple without C. ","higher vocational","1","","","","5"
"Much too big","1985","Single parent ","middle vocational","2","","","","5"
"Much too big","1985","Couple + C. LE 16 ","vocational + Abi","","","","","5"
"Much too big","1985","1-pers.-HH","middle vocational","8","","","","5"
"Much too big","1985","Couple + C. LE and GT 16","general elemantary","1","","","","5"
"Much too small","1985","1-pers.-HH","in school","","","","","1"
"Much too small","1985","1-pers.-HH","inadequately","5","","","","1"
"Much too small","1985","1-pers.-HH","general elemantary","3","","","","1"
"Much too small","1985","1-pers.-HH","middle vocational","16","","","","1"
"Much too small","1985","1-pers.-HH","vocational + Abi","6","","","","1"
"Much too small","1985","1-pers.-HH","higher vocational","4","","","","1"
"Much too small","1985","1-pers.-HH","higher education","4","","","","1"
"Much too small","1985","(Married) couple without C. ","in school","","","","","1"
"Much too small","1985","(Married) couple without C. ","inadequately","3","","","","1"
"Much too small","1985","(Married) couple without C. ","general elemantary","7","","","","1"
"Much too small","1985","(Married) couple without C. ","middle vocational","17","","","","1"
"Much too small","1985","(Married) couple without C. ","vocational + Abi","7","","","","1"
"Much too small","1985","(Married) couple without C. ","higher vocational","2","","","","1"
"Much too small","1985","(Married) couple without C. ","higher education","5","","","","1"
"Much too small","1985","Single parent ","in school","","","","","1"
"Much too small","1985","Single parent ","inadequately","3","","","","1"
"Much too small","1985","Single parent ","general elemantary","8","","","","1"
"Much too small","1985","Single parent ","middle vocational","4","","","","1"
"Much too small","1985","Single parent ","vocational + Abi","1","","","","1"
"Much too small","1985","Single parent ","higher vocational","","","","","1"
"Much too small","1985","Single parent ","higher education","2","","","","1"
"Much too small","1985","Couple + C. LE 16 ","in school","1","","","","1"
"Much too small","1985","Couple + C. LE 16 ","inadequately","18","","","","1"
"Much too small","1985","Couple + C. LE 16 ","general elemantary","41","0.0539138554746725","0.0349526748184963","0.0728750361308488","1"
"Much too small","1985","Couple + C. LE 16 ","middle vocational","62","0.0399723740686452","0.0294086142354545","0.050536133901836","1"
"Much too small","1985","Couple + C. LE 16 ","vocational + Abi","4","","","","1"
"Much too small","1985","Couple + C. LE 16 ","higher vocational","6","","","","1"
"Much too small","1985","Couple + C. LE 16 ","higher education","16","","","","1"
"Much too small","1985","Couple + C. GT 16 ","in school","2","","","","1"
"Much too small","1985","Couple + C. GT 16 ","inadequately","9","","","","1"
"Much too small","1985","Couple + C. GT 16 ","general elemantary","33","0.0335929002973476","0.0192827811052889","0.0479030194894064","1"
"Much too small","1985","Couple + C. GT 16 ","middle vocational","19","","","","1"
"Much too small","1985","Couple + C. GT 16 ","vocational + Abi","1","","","","1"
"Much too small","1985","Couple + C. GT 16 ","higher vocational","1","","","","1"
"Much too small","1985","Couple + C. GT 16 ","higher education","","","","","1"
"Much too small","1985","Couple + C. LE and GT 16","in school","2","","","","1"
"Much too small","1985","Couple + C. LE and GT 16","inadequately","11","","","","1"
"Much too small","1985","Couple + C. LE and GT 16","general elemantary","26","","","","1"
"Much too small","1985","Couple + C. LE and GT 16","middle vocational","22","","","","1"
"Much too small","1985","Couple + C. LE and GT 16","vocational + Abi","2","","","","1"
"Much too small","1985","Couple + C. LE and GT 16","higher vocational","1","","","","1"
"Much too small","1985","Couple + C. LE and GT 16","higher education","","","","","1"
"A little too big","1986","(Married) couple without C. ","general elemantary","6","","","","4"
"A little too big","1986","1-pers.-HH","in school","","","","","4"
"A little too big","1986","(Married) couple without C. ","vocational + Abi","1","","","","4"
"A little too big","1986","Single parent ","in school","","","","","4"
"A little too big","1986","1-pers.-HH","inadequately","","","","","4"
"A little too big","1986","1-pers.-HH","general elemantary","1","","","","4"
"A little too big","1986","Single parent ","middle vocational","","","","","4"
"A little too big","1986","(Married) couple without C. ","in school","","","","","4"
"A little too big","1986","Couple + C. LE 16 ","higher vocational","2","","","","4"
"A little too big","1986","Couple + C. LE 16 ","higher education","5","","","","4"
"A little too big","1986","Couple + C. GT 16 ","in school","","","","","4"
"A little too big","1986","Couple + C. GT 16 ","general elemantary","","","","","4"
"A little too big","1986","1-pers.-HH","higher education","2","","","","4"
"A little too big","1986","Couple + C. LE 16 ","in school","","","","","4"
"A little too big","1986","Couple + C. GT 16 ","higher education","","","","","4"
"A little too big","1986","Couple + C. LE and GT 16","in school","1","","","","4"
"A little too big","1986","Couple + C. LE and GT 16","vocational + Abi","1","","","","4"
"A little too big","1986","Couple + C. LE and GT 16","higher vocational","","","","","4"
"A little too big","1986","Single parent ","higher education","1","","","","4"
"A little too big","1986","Couple + C. GT 16 ","higher vocational","","","","","4"
"A little too big","1986","(Married) couple without C. ","inadequately","1","","","","4"
"A little too big","1986","(Married) couple without C. ","middle vocational","17","","","","4"
"A little too big","1986","Single parent ","vocational + Abi","","","","","4"
"A little too big","1986","Single parent ","higher vocational","","","","","4"
"A little too big","1986","Couple + C. LE 16 ","inadequately","2","","","","4"
"A little too big","1986","Couple + C. GT 16 ","inadequately","","","","","4"
"A little too big","1986","Couple + C. LE and GT 16","middle vocational","3","","","","4"
"A little too big","1986","1-pers.-HH","middle vocational","6","","","","4"
"A little too big","1986","1-pers.-HH","higher vocational","","","","","4"
"A little too big","1986","(Married) couple without C. ","higher vocational","3","","","","4"
"A little too big","1986","(Married) couple without C. ","higher education","2","","","","4"
"A little too big","1986","Single parent ","inadequately","","","","","4"
"A little too big","1986","Single parent ","general elemantary","1","","","","4"
"A little too big","1986","Couple + C. LE 16 ","general elemantary","1","","","","4"
"A little too big","1986","Couple + C. LE 16 ","middle vocational","8","","","","4"
"A little too big","1986","Couple + C. LE 16 ","vocational + Abi","","","","","4"
"A little too big","1986","Couple + C. GT 16 ","middle vocational","4","","","","4"
"A little too big","1986","Couple + C. GT 16 ","vocational + Abi","","","","","4"
"A little too big","1986","1-pers.-HH","vocational + Abi","1","","","","4"
"A little too big","1986","Couple + C. LE and GT 16","inadequately","","","","","4"
"A little too big","1986","Couple + C. LE and GT 16","general elemantary","","","","","4"
"A little too big","1986","Couple + C. LE and GT 16","higher education","1","","","","4"
"A little too small","1986","Couple + C. LE and GT 16","middle vocational","2","","","","2"
"A little too small","1986","(Married) couple without C. ","inadequately","","","","","2"
"A little too small","1986","(Married) couple without C. ","higher education","7","","","","2"
"A little too small","1986","Couple + C. LE 16 ","middle vocational","25","","","","2"
"A little too small","1986","Couple + C. LE 16 ","vocational + Abi","","","","","2"
"A little too small","1986","1-pers.-HH","in school","","","","","2"
"A little too small","1986","1-pers.-HH","inadequately","1","","","","2"
"A little too small","1986","1-pers.-HH","general elemantary","8","","","","2"
"A little too small","1986","1-pers.-HH","middle vocational","30","0.272101975609083","0.186155000473636","0.35804895074453","2"
"A little too small","1986","1-pers.-HH","vocational + Abi","1","","","","2"
"A little too small","1986","1-pers.-HH","higher vocational","2","","","","2"
"A little too small","1986","1-pers.-HH","higher education","9","","","","2"
"A little too small","1986","(Married) couple without C. ","in school","","","","","2"
"A little too small","1986","(Married) couple without C. ","general elemantary","3","","","","2"
"A little too small","1986","(Married) couple without C. ","middle vocational","18","","","","2"
"A little too small","1986","(Married) couple without C. ","vocational + Abi","","","","","2"
