"hlf0071_h","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence"
"Just right","2012","Thuringia","Part Time","165","0.762767361365616","0.70743000180494","0.818104720926292"
"Just right","2012","Thuringia","Not Working","326","0.801434052031665","0.76381632939858","0.83905177466475"
"A little too big","2012","Schleswig-Holstein","Full Time","29","","",""
"A little too big","2012","Schleswig-Holstein","Part Time","25","","",""
"A little too big","2012","Schleswig-Holstein","Not Working","37","0.143528378851507","0.107559488723552","0.179497268979463"
"A little too big","2012","Hamburg","Full Time","2","","",""
"A little too big","2012","Hamburg","Part Time","6","","",""
"A little too big","2012","Hamburg","Not Working","17","","",""
"A little too big","2012","Lower Saxony","Full Time","101","0.113660809775865","0.0930046398971584","0.134316979654572"
"A little too big","2012","Lower Saxony","Part Time","67","0.123626440323557","0.099583800069964","0.147669080577149"
"A little too big","2012","Lower Saxony","Not Working","202","0.225957983217297","0.200114847193466","0.251801119241129"
"A little too big","2012","Bremen","Full Time","4","","",""
"A little too big","2012","Bremen","Part Time","3","","",""
"A little too big","2012","Bremen","Not Working","1","","",""
"A little too big","2012","North Rhine-Westphalia","Full Time","165","0.0987465337191094","0.0857048259026588","0.11178824153556"
"A little too big","2012","North Rhine-Westphalia","Part Time","146","0.116321741072752","0.100324589488266","0.132318892657237"
"A little too big","2012","North Rhine-Westphalia","Not Working","278","0.139678197124677","0.12492198344139","0.154434410807963"
"A little too big","2012","Hesse","Full Time","77","0.125546931486147","0.101395090166556","0.149698772805738"
"A little too big","2012","Hesse","Part Time","62","0.130547308310181","0.102492962390039","0.158601654230323"
"A little too big","2012","Hesse","Not Working","107","0.163010800267813","0.135124797925336","0.19089680261029"
"A little too big","2012","Rhineland-Palatinate,Saarland","Full Time","58","0.119714410021919","0.0935422623729398","0.145886557670897"
"A little too big","2012","Rhineland-Palatinate,Saarland","Part Time","38","0.0889939542685009","0.0619870356865236","0.116000872850478"
"A little too big","2012","Rhineland-Palatinate,Saarland","Not Working","111","0.224537096199735","0.190838251815128","0.258235940584343"
"A little too big","2012","Baden-Württemberg","Full Time","136","0.112693916768544","0.0956929911703556","0.129694842366733"
"A little too big","2012","Baden-Württemberg","Part Time","88","0.127451336427519","0.106155746990752","0.148746925864286"
"A little too big","2012","Baden-Württemberg","Not Working","176","0.164528507701787","0.143044194453479","0.186012820950094"
"A little too big","2012","Bavaria","Full Time","152","0.119622012910787","0.104329981550152","0.134914044271422"
"A little too big","2012","Bavaria","Part Time","140","0.141164630462031","0.121753234692184","0.160576026231878"
"A little too big","2012","Bavaria","Not Working","222","0.157234917837317","0.138849928986822","0.175619906687813"
"A little too big","2012","Berlin","Full Time","25","","",""
"A little too big","2012","Berlin","Part Time","23","","",""
"A little too big","2012","Berlin","Not Working","39","0.0872540964812124","0.0594940175423657","0.115014175420059"
"A little too big","2012","Brandenburg","Full Time","33","0.0946431336900654","0.0661697205347289","0.123116546845402"
"A little too big","2012","Brandenburg","Part Time","21","","",""
"A little too big","2012","Brandenburg","Not Working","49","0.102266555890378","0.0747266702843835","0.129806441496373"
"A little too big","2012","Mecklenburg-Western Pomerania","Full Time","35","0.132449664959795","0.0900899225570991","0.174809407362491"
"A little too big","2012","Mecklenburg-Western Pomerania","Part Time","18","","",""
"A little too big","2012","Mecklenburg-Western Pomerania","Not Working","31","0.173818174098908","0.128192366533935","0.219443981663882"
"A little too big","2012","Saxony","Full Time","65","0.112668450927727","0.0896686591711623","0.135668242684292"
"A little too big","2012","Saxony","Part Time","25","","",""
"A little too big","2012","Saxony","Not Working","68","0.103508081147761","0.081164164453535","0.125851997841987"
"A little too big","2012","Saxony-Anhalt","Full Time","43","0.11979961176751","0.0882129625479657","0.151386260987055"
"A little too big","2012","Saxony-Anhalt","Part Time","24","","",""
"A little too big","2012","Saxony-Anhalt","Not Working","49","0.151461191287556","0.117457920604228","0.185464461970884"
"A little too big","2012","Thuringia","Full Time","50","0.12118042712216","0.0907573557535656","0.151603498490754"
"A little too big","2012","Thuringia","Part Time","22","","",""
"A little too big","2012","Thuringia","Not Working","47","0.0990252864656546","0.0708586121273131","0.127191960803996"
"Much too big","2012","Schleswig-Holstein","Full Time","1","","",""
"Much too big","2012","Schleswig-Holstein","Part Time","3","","",""
"Much too big","2012","Schleswig-Holstein","Not Working","10","","",""
"Much too big","2012","Hamburg","Full Time","1","","",""
"Much too big","2012","Hamburg","Part Time","","","",""
"Much too big","2012","Hamburg","Not Working","6","","",""
"Much too big","2012","Lower Saxony","Full Time","9","","",""
"Much too big","2012","Lower Saxony","Part Time","13","","",""
"Much too big","2012","Lower Saxony","Not Working","34","0.0432890672343686","0.0307134710548322","0.055864663413905"
"Much too big","2012","Bremen","Full Time","","","",""
"Much too big","2012","Bremen","Part Time","","","",""
"Much too big","2012","Bremen","Not Working","","","",""
"Much too big","2012","North Rhine-Westphalia","Full Time","27","","",""
"Much too big","2012","North Rhine-Westphalia","Part Time","19","","",""
"Much too big","2012","North Rhine-Westphalia","Not Working","57","0.0258656317978411","0.0191086750494702","0.0326225885462119"
"Much too big","2012","Hesse","Full Time","9","","",""
"Much too big","2012","Hesse","Part Time","8","","",""
"Much too big","2012","Hesse","Not Working","25","","",""
"Much too big","2012","Rhineland-Palatinate,Saarland","Full Time","6","","",""
"Much too big","2012","Rhineland-Palatinate,Saarland","Part Time","3","","",""
"Much too big","2012","Rhineland-Palatinate,Saarland","Not Working","19","","",""
"Much too big","2012","Baden-Württemberg","Full Time","14","","",""
"Much too big","2012","Baden-Württemberg","Part Time","16","","",""
"Much too big","2012","Baden-Württemberg","Not Working","39","0.0377227864935012","0.026682329190316","0.0487632437966864"
"Much too big","2012","Bavaria","Full Time","14","","",""
"Much too big","2012","Bavaria","Part Time","14","","",""
"Much too big","2012","Bavaria","Not Working","35","0.0264086323156289","0.0183102753248335","0.0345069893064242"
"Much too big","2012","Berlin","Full Time","1","","",""
"Much too big","2012","Berlin","Part Time","","","",""
"Much too big","2012","Berlin","Not Working","2","","",""
"Much too big","2012","Brandenburg","Full Time","5","","",""
"Much too big","2012","Brandenburg","Part Time","4","","",""
"Much too big","2012","Brandenburg","Not Working","5","","",""
"Much too big","2012","Mecklenburg-Western Pomerania","Full Time","2","","",""
"Much too big","2012","Mecklenburg-Western Pomerania","Part Time","1","","",""
"Much too big","2012","Mecklenburg-Western Pomerania","Not Working","8","","",""
"Much too big","2012","Saxony","Full Time","3","","",""
"Much too big","2012","Saxony","Part Time","1","","",""
"Much too big","2012","Saxony","Not Working","3","","",""
"Much too big","2012","Saxony-Anhalt","Full Time","4","","",""
"Much too big","2012","Saxony-Anhalt","Part Time","3","","",""
"Much too big","2012","Saxony-Anhalt","Not Working","7","","",""
"Much too big","2012","Thuringia","Full Time","","","",""
"Much too big","2012","Thuringia","Part Time","","","",""
"Much too big","2012","Thuringia","Not Working","8","","",""
"Much too small","2013","Schleswig-Holstein","Full Time","5","","",""
"Much too small","2013","Schleswig-Holstein","Part Time","3","","",""
"Much too small","2013","Schleswig-Holstein","Not Working","22","","",""
"Much too small","2013","Hamburg","Full Time","4","","",""
"Much too small","2013","Hamburg","Part Time","3","","",""
"Much too small","2013","Hamburg","Not Working","24","","",""
"Much too small","2013","Lower Saxony","Full Time","17","","",""
"Much too small","2013","Lower Saxony","Part Time","17","","",""
"Much too small","2013","Lower Saxony","Not Working","52","0.0262964803027805","0.0178386508496254","0.0347543097559356"
"Much too small","2013","Bremen","Full Time","2","","",""
"Much too small","2013","Bremen","Part Time","5","","",""
"Much too small","2013","Bremen","Not Working","9","","",""
"Much too small","2013","North Rhine-Westphalia","Full Time","42","0.0118363433758453","0.00691879713296949","0.0167538896187211"
"Much too small","2013","North Rhine-Westphalia","Part Time","39","0.0216742677477075","0.0142903517455487","0.0290581837498662"
"Much too small","2013","North Rhine-Westphalia","Not Working","133","0.0258420599972888","0.0203387131587966","0.031345406835781"
"Much too small","2013","Hesse","Full Time","19","","",""
"Much too small","2013","Hesse","Part Time","17","","",""
"Much too small","2013","Hesse","Not Working","66","0.0330846371433612","0.0222508033547584","0.0439184709319641"
"Much too small","2013","Rhineland-Palatinate,Saarland","Full Time","16","","",""
"Much too small","2013","Rhineland-Palatinate,Saarland","Part Time","12","","",""
"Much too small","2013","Rhineland-Palatinate,Saarland","Not Working","29","","",""
"Much too small","2013","Baden-Württemberg","Full Time","29","","",""
"Much too small","2013","Baden-Württemberg","Part Time","22","","",""
"Much too small","2013","Baden-Württemberg","Not Working","58","0.0152556930201368","0.00953270484051091","0.0209786811997628"
"Much too small","2013","Bavaria","Full Time","32","0.0139600028834731","0.00822193951050993","0.0196980662564363"
"Much too small","2013","Bavaria","Part Time","32","0.0169487104370262","0.00959942128902453","0.0242979995850278"
"Much too small","2013","Bavaria","Not Working","82","0.0256997935114283","0.0191055232264102","0.0322940637964464"
"Much too small","2013","Berlin","Full Time","9","","",""
"Much too small","2013","Berlin","Part Time","9","","",""
"Much too small","2013","Berlin","Not Working","31","0.0426141343639465","0.0257335651311181","0.0594947035967748"
"Much too small","2013","Brandenburg","Full Time","2","","",""
"Much too small","2013","Brandenburg","Part Time","3","","",""
"Much too small","2013","Brandenburg","Not Working","9","","",""
"Much too small","2013","Mecklenburg-Western Pomerania","Full Time","5","","",""
"Much too small","2013","Mecklenburg-Western Pomerania","Part Time","3","","",""
"Much too small","2013","Mecklenburg-Western Pomerania","Not Working","5","","",""
"Much too small","2013","Saxony","Full Time","11","","",""
"Much too small","2013","Saxony","Part Time","6","","",""
"Much too small","2013","Saxony","Not Working","8","","",""
"Much too small","2013","Saxony-Anhalt","Full Time","6","","",""
"Much too small","2013","Saxony-Anhalt","Part Time","6","","",""
"Much too small","2013","Saxony-Anhalt","Not Working","7","","",""
"Much too small","2013","Thuringia","Full Time","4","","",""
"Much too small","2013","Thuringia","Part Time","8","","",""
"Much too small","2013","Thuringia","Not Working","17","","",""
"A little too small","2013","Schleswig-Holstein","Full Time","50","0.143552638926487","0.105373026628755","0.181732251224218"
"A little too small","2013","Schleswig-Holstein","Part Time","34","0.12841149671632","0.0896390886435429","0.167183904789097"
"A little too small","2013","Schleswig-Holstein","Not Working","89","0.132692419811178","0.102593714972626","0.162791124649731"
"A little too small","2013","Hamburg","Full Time","49","0.289282611745081","0.218581021388898","0.359984202101264"
"A little too small","2013","Hamburg","Part Time","28","","",""
