"hlf0071_h","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"Much too big","2009","Employed","in school","1","","",""
"Much too big","2009","Employed","inadequately","","","",""
"Much too big","2009","Employed","general elemantary","8","","",""
"Much too big","2009","Employed","middle vocational","54","0.0131383190587715","0.0101436888693801","0.0161329492481629"
"Much too big","2009","Employed","vocational + Abi","8","","",""
"Much too big","2009","Employed","higher vocational","6","","",""
"Much too big","2009","Employed","higher education","49","0.0152856571652035","0.0108478619801597","0.0197234523502472"
"Much too small","2010","Not Employed","in school","25","","",""
"Much too small","2010","Not Employed","inadequately","26","","",""
"Much too small","2010","Not Employed","general elemantary","71","0.0133548348407442","0.00737389233146278","0.0193357773500255"
"Much too small","2010","Not Employed","middle vocational","125","0.0111168342185763","0.00795342830582145","0.0142802401313311"
"Much too small","2010","Not Employed","vocational + Abi","19","","",""
"Much too small","2010","Not Employed","higher vocational","5","","",""
"Much too small","2010","Not Employed","higher education","27","","",""
"Much too small","2010","Employed","in school","4","","",""
"Much too small","2010","Employed","inadequately","11","","",""
"Much too small","2010","Employed","general elemantary","54","0.0290863146027721","0.0192180643239073","0.038954564881637"
"Much too small","2010","Employed","middle vocational","235","0.0154571759583168","0.0126771124836204","0.0182372394330133"
"Much too small","2010","Employed","vocational + Abi","44","0.0142432115205579","0.00777460874814876","0.020711814292967"
"Much too small","2010","Employed","higher vocational","12","","",""
"Much too small","2010","Employed","higher education","82","0.0141815871689901","0.0105441169400735","0.0178190573979067"
"A little too small","2010","Not Employed","in school","128","0.218698216859068","0.186471090592457","0.25092534312568"
"A little too small","2010","Not Employed","inadequately","64","0.231200452079467","0.174976403564742","0.287424500594193"
"A little too small","2010","Not Employed","general elemantary","232","0.0996449249873909","0.0840384661290665","0.115251383845715"
"A little too small","2010","Not Employed","middle vocational","547","0.0920451552988571","0.0833229870857509","0.100767323511963"
"A little too small","2010","Not Employed","vocational + Abi","96","0.148934089601201","0.115125897568308","0.182742281634094"
"A little too small","2010","Not Employed","higher vocational","46","0.0917488026074222","0.0649880993956218","0.118509505819223"
"A little too small","2010","Not Employed","higher education","152","0.0887149552547865","0.0733937225318826","0.10403618797769"
"A little too small","2010","Employed","in school","11","","",""
"A little too small","2010","Employed","inadequately","36","0.169930810830501","0.105369903299328","0.234491718361674"
"A little too small","2010","Employed","general elemantary","232","0.172092524097599","0.149927030856147","0.194258017339052"
"A little too small","2010","Employed","middle vocational","1467","0.15437867211275","0.146236243766193","0.162521100459308"
"A little too small","2010","Employed","vocational + Abi","300","0.214079761333395","0.191687462844249","0.236472059822541"
"A little too small","2010","Employed","higher vocational","203","0.18388524291067","0.161659222064506","0.206111263756833"
"A little too small","2010","Employed","higher education","785","0.190060038728576","0.177989952142879","0.202130125314273"
"Just right","2010","Not Employed","in school","425","0.618813189313254","0.580948162790052","0.656678215836455"
"Just right","2010","Not Employed","inadequately","124","0.726687925033468","0.667255343201208","0.786120506865728"
"Just right","2010","Not Employed","general elemantary","936","0.734750804205607","0.711748732971761","0.757752875439454"
"Just right","2010","Not Employed","middle vocational","2932","0.719124985875543","0.70556526941246","0.732684702338625"
"Just right","2010","Not Employed","vocational + Abi","259","0.627183305620541","0.581264750708854","0.673101860532229"
"Just right","2010","Not Employed","higher vocational","300","0.683574718522571","0.640460262281326","0.726689174763816"
"Just right","2010","Not Employed","higher education","852","0.647678499349564","0.621937969481769","0.673419029217359"
"Just right","2010","Employed","in school","60","0.75466935158464","0.65793169677345","0.851407006395829"
"Just right","2010","Employed","inadequately","78","0.706403980769296","0.628119069214475","0.784688892324116"
"Just right","2010","Employed","general elemantary","750","0.714207400979123","0.68767704008756","0.740737761870687"
"Just right","2010","Employed","middle vocational","5186","0.720345852396079","0.710231141051519","0.730460563740639"
"Just right","2010","Employed","vocational + Abi","855","0.693055808747098","0.667876984535397","0.718234632958799"
"Just right","2010","Employed","higher vocational","823","0.671697703575361","0.644755286487602","0.69864012066312"
"Just right","2010","Employed","higher education","2709","0.663735016161458","0.64920129736435","0.678268734958565"
"A little too big","2010","Not Employed","in school","51","0.126929840003673","0.100976336590428","0.152883343416918"
"A little too big","2010","Not Employed","inadequately","1","","",""
"A little too big","2010","Not Employed","general elemantary","149","0.127166605383906","0.109807709943464","0.144525500824347"
"A little too big","2010","Not Employed","middle vocational","521","0.148358722168555","0.137634229441989","0.159083214895121"
"A little too big","2010","Not Employed","vocational + Abi","43","0.167182669925813","0.131749190800847","0.202616149050779"
"A little too big","2010","Not Employed","higher vocational","87","0.207688692996713","0.170083425440322","0.245293960553104"
"A little too big","2010","Not Employed","higher education","239","0.198844825116703","0.177337636859759","0.220352013373646"
"A little too big","2010","Employed","in school","1","","",""
"A little too big","2010","Employed","inadequately","5","","",""
"A little too big","2010","Employed","general elemantary","70","0.0729662774097304","0.0576936288966696","0.0882389259227912"
"A little too big","2010","Employed","middle vocational","606","0.0957956687655505","0.0891631489026523","0.102428188628449"
"A little too big","2010","Employed","vocational + Abi","86","0.0717851652866786","0.057693470207492","0.0858768603658652"
"A little too big","2010","Employed","higher vocational","110","0.107202906073324","0.0894531525718803","0.124952659574769"
"A little too big","2010","Employed","higher education","435","0.116896373770556","0.107012096513683","0.126780651027428"
"Much too big","2010","Not Employed","in school","3","","",""
"Much too big","2010","Not Employed","inadequately","1","","",""
"Much too big","2010","Not Employed","general elemantary","27","","",""
"Much too big","2010","Not Employed","middle vocational","95","0.0293543024384686","0.0242614849256644","0.0344471199512728"
"Much too big","2010","Not Employed","vocational + Abi","9","","",""
"Much too big","2010","Not Employed","higher vocational","9","","",""
"Much too big","2010","Not Employed","higher education","53","0.0557996632520938","0.0434311917310756","0.068168134773112"
"Much too big","2010","Employed","in school","","","",""
"Much too big","2010","Employed","inadequately","","","",""
"Much too big","2010","Employed","general elemantary","8","","",""
"Much too big","2010","Employed","middle vocational","70","0.0140226307673034","0.0113727852630507","0.016672476271556"
"Much too big","2010","Employed","vocational + Abi","4","","",""
"Much too big","2010","Employed","higher vocational","19","","",""
"Much too big","2010","Employed","higher education","48","0.0151269841704209","0.0113720280971625","0.0188819402436794"
"Much too small","2011","Not Employed","in school","34","0.0425403572538005","0.0285465622877173","0.0565341522198837"
"Much too small","2011","Not Employed","inadequately","20","","",""
"Much too small","2011","Not Employed","general elemantary","56","0.0116493275543495","0.00657689697370468","0.0167217581349942"
"Much too small","2011","Not Employed","middle vocational","122","0.0123029459340502","0.00928848440916465","0.0153174074589358"
"Much too small","2011","Not Employed","vocational + Abi","12","","",""
"Much too small","2011","Not Employed","higher vocational","3","","",""
"Much too small","2011","Not Employed","higher education","20","","",""
"Much too small","2011","Employed","in school","1","","",""
"Much too small","2011","Employed","inadequately","12","","",""
