"hlf0071_h","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"A little too small","2009","Single parent ","West Germany","124","0.165909417824561","0.139392116618206","0.192426719030916"
"A little too small","2009","Single parent ","East Germany","63","0.264929506799614","0.212485809810747","0.317373203788481"
"A little too small","2009","Couple + C. LE 16 ","West Germany","513","0.245741075291697","0.227955846782694","0.2635263038007"
"A little too small","2009","Couple + C. LE 16 ","East Germany","160","0.316423751533921","0.279241226860293","0.35360627620755"
"A little too small","2009","Couple + C. GT 16 ","West Germany","247","0.111722054308678","0.0991265633134256","0.124317545303931"
"A little too small","2009","Couple + C. GT 16 ","East Germany","78","0.078392296407224","0.0602693219612914","0.0965152708531566"
"A little too small","2009","Couple + C. LE and GT 16","West Germany","257","0.266239433480657","0.23961910038694","0.292859766574375"
"A little too small","2009","Couple + C. LE and GT 16","East Germany","34","0.179857042062088","0.130752387148779","0.228961696975396"
"Just right","2009","1-pers.-HH","West Germany","1506","0.699756419861572","0.680430907432151","0.719081932290992"
"Just right","2009","1-pers.-HH","East Germany","550","0.763872299587273","0.733272676244218","0.794471922930327"
"Just right","2009","(Married) couple without C. ","West Germany","3388","0.688337746875158","0.675313211736328","0.701362282013988"
"Just right","2009","(Married) couple without C. ","East Germany","1391","0.752889887633064","0.733046273773794","0.772733501492334"
"Just right","2009","Single parent ","West Germany","489","0.675315527343776","0.641936681103848","0.708694373583705"
"Just right","2009","Single parent ","East Germany","173","0.618288262039357","0.560554893555875","0.676021630522839"
"Just right","2009","Couple + C. LE 16 ","West Germany","1556","0.657725138574253","0.638124506988582","0.677325770159923"
"Just right","2009","Couple + C. LE 16 ","East Germany","414","0.643341540399263","0.605045143358314","0.681637937440211"
"Just right","2009","Couple + C. GT 16 ","West Germany","1780","0.731534188966796","0.713815441728716","0.749252936204875"
"Just right","2009","Couple + C. GT 16 ","East Germany","664","0.735015227913602","0.705258966633637","0.764771489193566"
"Just right","2009","Couple + C. LE and GT 16","West Germany","716","0.647911455385975","0.619145163165507","0.676677747606443"
"Just right","2009","Couple + C. LE and GT 16","East Germany","181","0.779738455531968","0.726752840874649","0.832724070189286"
"A little too big","2009","1-pers.-HH","West Germany","319","0.132326532200533","0.118040147779348","0.146612916621718"
"A little too big","2009","1-pers.-HH","East Germany","92","0.10411183063523","0.0821074487562636","0.126116212514197"
"A little too big","2009","(Married) couple without C. ","West Germany","889","0.171459219874529","0.160860419755692","0.182058019993367"
"A little too big","2009","(Married) couple without C. ","East Germany","229","0.112791716948074","0.0982384272652694","0.127345006630879"
"A little too big","2009","Single parent ","West Germany","103","0.111652607584584","0.0892027782231282","0.134102436946041"
"A little too big","2009","Single parent ","East Germany","16","","",""
"A little too big","2009","Couple + C. LE 16 ","West Germany","103","0.0482733578970089","0.0394187321131339","0.057127983680884"
"A little too big","2009","Couple + C. LE 16 ","East Germany","22","","",""
"A little too big","2009","Couple + C. GT 16 ","West Germany","318","0.134849306585534","0.121192742579644","0.148505870591423"
"A little too big","2009","Couple + C. GT 16 ","East Germany","87","0.130413478710598","0.107707649014932","0.153119308406264"
"A little too big","2009","Couple + C. LE and GT 16","West Germany","62","0.0478043880896404","0.0349545670111745","0.0606542091681063"
"A little too big","2009","Couple + C. LE and GT 16","East Germany","16","","",""
"Much too big","2009","1-pers.-HH","West Germany","67","0.0259934494308409","0.0192848230702406","0.0327020757914412"
"Much too big","2009","1-pers.-HH","East Germany","15","","",""
"Much too big","2009","(Married) couple without C. ","West Germany","115","0.0220195650195759","0.0178929991024688","0.026146130936683"
"Much too big","2009","(Married) couple without C. ","East Germany","24","","",""
"Much too big","2009","Single parent ","West Germany","20","","",""
"Much too big","2009","Single parent ","East Germany","3","","",""
"Much too big","2009","Couple + C. LE 16 ","West Germany","13","","",""
"Much too big","2009","Couple + C. LE 16 ","East Germany","","","",""
"Much too big","2009","Couple + C. GT 16 ","West Germany","29","","",""
"Much too big","2009","Couple + C. GT 16 ","East Germany","12","","",""
"Much too big","2009","Couple + C. LE and GT 16","West Germany","6","","",""
"Much too big","2009","Couple + C. LE and GT 16","East Germany","","","",""
"Much too small","2010","1-pers.-HH","West Germany","16","","",""
"Much too small","2010","1-pers.-HH","East Germany","6","","",""
"Much too small","2010","(Married) couple without C. ","West Germany","18","","",""
"Much too small","2010","(Married) couple without C. ","East Germany","11","","",""
"Much too small","2010","Single parent ","West Germany","100","0.0336182861631811","0.0254225612548942","0.041814011071468"
"Much too small","2010","Single parent ","East Germany","26","","",""
"Much too small","2010","Couple + C. LE 16 ","West Germany","362","0.0409985238215151","0.0360971242479816","0.0458999233950486"
"Much too small","2010","Couple + C. LE 16 ","East Germany","99","0.04477714252567","0.0342900926604565","0.0552641923908835"
"Much too small","2010","Couple + C. GT 16 ","West Germany","19","","",""
"Much too small","2010","Couple + C. GT 16 ","East Germany","","","",""
"Much too small","2010","Couple + C. LE and GT 16","West Germany","59","0.0309673920615662","0.0221627010690708","0.0397720830540616"
"Much too small","2010","Couple + C. LE and GT 16","East Germany","12","","",""
"A little too small","2010","1-pers.-HH","West Germany","225","0.123059848462766","0.108867032499829","0.137252664425702"
"A little too small","2010","1-pers.-HH","East Germany","75","0.124730355916567","0.100165585880089","0.149295125953046"
"A little too small","2010","(Married) couple without C. ","West Germany","385","0.104322309028667","0.0954935889408811","0.113151029116453"
"A little too small","2010","(Married) couple without C. ","East Germany","144","0.112296350213188","0.0973535203306317","0.127239180095743"
"A little too small","2010","Single parent ","West Germany","398","0.204583128326903","0.186240669913242","0.222925586740564"
"A little too small","2010","Single parent ","East Germany","126","0.210594120359938","0.175849021292793","0.245339219427083"
"A little too small","2010","Couple + C. LE 16 ","West Germany","1752","0.24803861883339","0.23736322805714","0.258714009609641"
"A little too small","2010","Couple + C. LE 16 ","East Germany","440","0.282927165618869","0.260087394278257","0.305766936959481"
"A little too small","2010","Couple + C. GT 16 ","West Germany","242","0.130610062234321","0.116692617006079","0.144527507462563"
"A little too small","2010","Couple + C. GT 16 ","East Germany","81","0.101383894700339","0.0793213689218427","0.123446420478835"
"A little too small","2010","Couple + C. LE and GT 16","West Germany","360","0.212693819468111","0.191894847373228","0.233492791562994"
"A little too small","2010","Couple + C. LE and GT 16","East Germany","58","0.185220220973854","0.141039358823427","0.229401083124281"
"Just right","2010","1-pers.-HH","West Germany","1405","0.69340103344559","0.673480407007596","0.713321659883584"
"Just right","2010","1-pers.-HH","East Germany","511","0.735122711486526","0.702316357256253","0.767929065716799"
"Just right","2010","(Married) couple without C. ","West Germany","3260","0.70934096923069","0.696226439974767","0.722455498486614"
"Just right","2010","(Married) couple without C. ","East Germany","1312","0.739813977979666","0.719049583271643","0.760578372687688"
"Just right","2010","Single parent ","West Germany","1172","0.652488201698309","0.630836285143274","0.674140118253344"
"Just right","2010","Single parent ","East Germany","335","0.689038790041364","0.649593495844122","0.728484084238606"
"Just right","2010","Couple + C. LE 16 ","West Germany","3900","0.65120296226265","0.639422266552247","0.662983657973053"
"Just right","2010","Couple + C. LE 16 ","East Germany","917","0.655492578357154","0.631395967019034","0.679589189695275"
"Just right","2010","Couple + C. GT 16 ","West Germany","1676","0.736633961893784","0.718442414086142","0.754825509701426"
"Just right","2010","Couple + C. GT 16 ","East Germany","550","0.706441210684751","0.673154628644692","0.73972779272481"
"Just right","2010","Couple + C. LE and GT 16","West Germany","1006","0.726198996905905","0.703534924626917","0.748863069184892"
"Just right","2010","Couple + C. LE and GT 16","East Germany","205","0.710072930476331","0.658471026334302","0.76167483461836"
"A little too big","2010","1-pers.-HH","West Germany","331","0.144696528425703","0.129497543684347","0.15989551316706"
"A little too big","2010","1-pers.-HH","East Germany","86","0.101265079333732","0.0788365214195822","0.123693637247882"
"A little too big","2010","(Married) couple without C. ","West Germany","826","0.155145591653523","0.144688908927185","0.165602274379862"
"A little too big","2010","(Married) couple without C. ","East Germany","228","0.132712534299753","0.116655936271861","0.148769132327645"
"A little too big","2010","Single parent ","West Germany","166","0.0934638253476268","0.0802283488330722","0.106699301862181"
"A little too big","2010","Single parent ","East Germany","36","0.0623283549382598","0.0417273465530909","0.0829293633234287"
"A little too big","2010","Couple + C. LE 16 ","West Germany","253","0.0567226660626761","0.051004926393203","0.0624404057321493"
"A little too big","2010","Couple + C. LE 16 ","East Germany","38","0.0168031134983064","0.0102855102459487","0.0233207167506641"
"A little too big","2010","Couple + C. GT 16 ","West Germany","270","0.106757171402087","0.0940031483917551","0.119511194412419"
"A little too big","2010","Couple + C. GT 16 ","East Germany","79","0.147558464685369","0.121634703556433","0.173482225814305"
"A little too big","2010","Couple + C. LE and GT 16","West Germany","59","0.0296213875235889","0.0210041926648519","0.0382385823823259"
"A little too big","2010","Couple + C. LE and GT 16","East Germany","20","","",""
"Much too big","2010","1-pers.-HH","West Germany","81","0.0311420129398702","0.02363739118229","0.0386466346974503"
"Much too big","2010","1-pers.-HH","East Germany","17","","",""
"Much too big","2010","(Married) couple without C. ","West Germany","116","0.0255022783176149","0.0209491155238852","0.0300554411113447"
"Much too big","2010","(Married) couple without C. ","East Germany","20","","",""
"Much too big","2010","Single parent ","West Germany","22","","",""
"Much too big","2010","Single parent ","East Germany","6","","",""
"Much too big","2010","Couple + C. LE 16 ","West Germany","20","","",""
"Much too big","2010","Couple + C. LE 16 ","East Germany","","","",""
"Much too big","2010","Couple + C. GT 16 ","West Germany","45","0.0236305734683304","0.0173570992952431","0.0299040476414177"
"Much too big","2010","Couple + C. GT 16 ","East Germany","9","","",""
"Much too big","2010","Couple + C. LE and GT 16","West Germany","3","","",""
