"hlf0071_h","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1","2017","16-34 y.","(1c) basic vocational qualification","26","","",""
"1","2017","16-34 y.","(2b) intermediate general qualification","20","","",""
"1","2017","16-34 y.","(2a) intermediate vocational","37","0.0401706522352148","0.0274057467524028","0.0529355577180268"
"1","2017","16-34 y.","(2c_gen) general maturity certificate","90","0.0321312561986043","0.0227863030718231","0.0414762093253855"
"1","2017","16-34 y.","(2c_voc) vocational maturity certificate","35","0.0497886096658757","0.032817566938256","0.0667596523934954"
"1","2017","16-34 y.","(3a) lower tertiary education","6","","",""
"1","2017","16-34 y.","(3b) higher tertiary education","77","0.0307886464280882","0.0209697719464199","0.0406075209097566"
"1","2017","35-65 y.","(0) in school","1","","",""
"1","2017","35-65 y.","(1a) inadequately completed","166","0.106333199991651","0.0872652726440702","0.125401127339231"
"1","2017","35-65 y.","(1b) general elementary school","102","0.05786949464684","0.0448941686266723","0.0708448206670077"
"1","2017","35-65 y.","(1c) basic vocational qualification","76","0.0179762426392162","0.0131463660600077","0.0228061192184248"
"1","2017","35-65 y.","(2b) intermediate general qualification","9","","",""
"1","2017","35-65 y.","(2a) intermediate vocational","66","0.0122714796303122","0.00899904796988871","0.0155439112907357"
"1","2017","35-65 y.","(2c_gen) general maturity certificate","74","0.0474848916630597","0.031369209469608","0.0636005738565115"
"1","2017","35-65 y.","(2c_voc) vocational maturity certificate","62","0.0304344540902269","0.0227667398123425","0.0381021683681113"
"1","2017","35-65 y.","(3a) lower tertiary education","18","","",""
"1","2017","35-65 y.","(3b) higher tertiary education","111","0.013388371633249","0.00943460686001837","0.0173421364064796"
"1","2017","66 and older","(0) in school","","","",""
"1","2017","66 and older","(1a) inadequately completed","4","","",""
"1","2017","66 and older","(1b) general elementary school","6","","",""
"1","2017","66 and older","(1c) basic vocational qualification","4","","",""
"1","2017","66 and older","(2b) intermediate general qualification","","","",""
"1","2017","66 and older","(2a) intermediate vocational","3","","",""
"1","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"1","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"1","2017","66 and older","(3a) lower tertiary education","1","","",""
"1","2017","66 and older","(3b) higher tertiary education","1","","",""
"2","2017","16-34 y.","(0) in school","149","0.196227935463006","0.168928749966923","0.22352712095909"
"2","2017","16-34 y.","(1a) inadequately completed","211","0.163550574832028","0.139804818016543","0.187296331647514"
"2","2017","16-34 y.","(1b) general elementary school","242","0.155064862733935","0.133586355187888","0.176543370279982"
"2","2017","16-34 y.","(1c) basic vocational qualification","102","0.168230898636218","0.135177218992668","0.201284578279767"
"2","2017","16-34 y.","(2b) intermediate general qualification","124","0.196585908226829","0.163816410770344","0.229355405683314"
"2","2017","16-34 y.","(2a) intermediate vocational","169","0.174661632337937","0.149979599596587","0.199343665079287"
"2","2017","16-34 y.","(2c_gen) general maturity certificate","272","0.171871655372195","0.151879666697948","0.191863644046442"
"2","2017","16-34 y.","(2c_voc) vocational maturity certificate","115","0.167618227683158","0.13847381457201","0.196762640794306"
"2","2017","16-34 y.","(3a) lower tertiary education","54","0.207425641529531","0.15766004311255","0.257191239946512"
"2","2017","16-34 y.","(3b) higher tertiary education","291","0.228703963342583","0.204831097416596","0.25257682926857"
"2","2017","35-65 y.","(0) in school","2","","",""
"2","2017","35-65 y.","(1a) inadequately completed","236","0.156374680787732","0.133907982377545","0.178841379197918"
"2","2017","35-65 y.","(1b) general elementary school","231","0.110422086438351","0.093005707266364","0.127838465610338"
"2","2017","35-65 y.","(1c) basic vocational qualification","371","0.104894153170938","0.0937553530029829","0.116032953338892"
"2","2017","35-65 y.","(2b) intermediate general qualification","29","","",""
"2","2017","35-65 y.","(2a) intermediate vocational","623","0.128649498545704","0.118697648695656","0.138601348395753"
"2","2017","35-65 y.","(2c_gen) general maturity certificate","160","0.198089150205649","0.167887656604416","0.228290643806883"
"2","2017","35-65 y.","(2c_voc) vocational maturity certificate","325","0.143751282523391","0.128090970630563","0.15941159441622"
"2","2017","35-65 y.","(3a) lower tertiary education","182","0.124040428848907","0.106204126147742","0.141876731550073"
"2","2017","35-65 y.","(3b) higher tertiary education","619","0.182666165545764","0.169373789223734","0.195958541867795"
"2","2017","66 and older","(0) in school","","","",""
"2","2017","66 and older","(1a) inadequately completed","9","","",""
"2","2017","66 and older","(1b) general elementary school","13","","",""
"2","2017","66 and older","(1c) basic vocational qualification","56","0.0271764285704425","0.0198245566099577","0.0345283005309274"
"2","2017","66 and older","(2b) intermediate general qualification","","","",""
"2","2017","66 and older","(2a) intermediate vocational","41","0.0453206508289574","0.0315146885739695","0.0591266130839452"
"2","2017","66 and older","(2c_gen) general maturity certificate","5","","",""
"2","2017","66 and older","(2c_voc) vocational maturity certificate","11","","",""
"2","2017","66 and older","(3a) lower tertiary education","15","","",""
"2","2017","66 and older","(3b) higher tertiary education","36","0.0493234518792407","0.0343087116411657","0.0643381921173158"
"3","2017","16-34 y.","(0) in school","570","0.681174861500114","0.649141065703292","0.713208657296937"
"3","2017","16-34 y.","(1a) inadequately completed","553","0.722820754014811","0.694084126661634","0.751557381367987"
"3","2017","16-34 y.","(1b) general elementary school","705","0.723267342302663","0.696720348364917","0.749814336240409"
"3","2017","16-34 y.","(1c) basic vocational qualification","335","0.727907893114021","0.688583527455111","0.767232258772931"
"3","2017","16-34 y.","(2b) intermediate general qualification","385","0.708165143962538","0.670679953537084","0.745650334387992"
"3","2017","16-34 y.","(2a) intermediate vocational","638","0.712254853301974","0.682825015968742","0.741684690635207"
"3","2017","16-34 y.","(2c_gen) general maturity certificate","908","0.699704344011703","0.675413821760125","0.723994866263281"
"3","2017","16-34 y.","(2c_voc) vocational maturity certificate","424","0.699154663425395","0.66337043291862","0.73493889393217"
"3","2017","16-34 y.","(3a) lower tertiary education","168","0.658971105377418","0.600786676535067","0.71715553421977"
"3","2017","16-34 y.","(3b) higher tertiary education","727","0.625426064000203","0.597914585595509","0.652937542404897"
"3","2017","35-65 y.","(0) in school","2","","",""
"3","2017","35-65 y.","(1a) inadequately completed","583","0.717472848192639","0.689623562175085","0.745322134210193"
"3","2017","35-65 y.","(1b) general elementary school","842","0.737053189218375","0.712589538380235","0.761516840056516"
"3","2017","35-65 y.","(1c) basic vocational qualification","2125","0.739941826822231","0.723995538303506","0.755888115340956"
"3","2017","35-65 y.","(2b) intermediate general qualification","180","0.712069020095086","0.656163709588798","0.767974330601373"
"3","2017","35-65 y.","(2a) intermediate vocational","3136","0.716230074971779","0.702829828615067","0.729630321328492"
"3","2017","35-65 y.","(2c_gen) general maturity certificate","394","0.637084442629878","0.600647970153039","0.673520915106716"
"3","2017","35-65 y.","(2c_voc) vocational maturity certificate","1371","0.713887117039361","0.693713765559362","0.73406046851936"
"3","2017","35-65 y.","(3a) lower tertiary education","930","0.690583522475229","0.665570798056998","0.71559624689346"
"3","2017","35-65 y.","(3b) higher tertiary education","2112","0.65121547507892","0.634820347773028","0.667610602384811"
"3","2017","66 and older","(0) in school","","","",""
"3","2017","66 and older","(1a) inadequately completed","65","0.793682490868071","0.708158037282404","0.879206944453738"
"3","2017","66 and older","(1b) general elementary school","409","0.748368404465464","0.711935805995445","0.784801002935482"
"3","2017","66 and older","(1c) basic vocational qualification","1410","0.733670705546302","0.713683836840751","0.753657574251853"
"3","2017","66 and older","(2b) intermediate general qualification","54","0.661533540125789","0.557843545717385","0.765223534534192"
"3","2017","66 and older","(2a) intermediate vocational","630","0.736037383062612","0.706781649139921","0.765293116985303"
"3","2017","66 and older","(2c_gen) general maturity certificate","41","0.720363012314296","0.608644470995308","0.832081553633283"
"3","2017","66 and older","(2c_voc) vocational maturity certificate","148","0.690237239146493","0.628140029473885","0.752334448819101"
"3","2017","66 and older","(3a) lower tertiary education","337","0.723184484288633","0.68294790513265","0.763421063444616"
"3","2017","66 and older","(3b) higher tertiary education","523","0.652297940438891","0.619276095283841","0.685319785593941"
"4","2017","16-34 y.","(0) in school","59","0.0912182581627815","0.0714269955160051","0.111009520809558"
"4","2017","16-34 y.","(1a) inadequately completed","19","","",""
"4","2017","16-34 y.","(1b) general elementary school","25","","",""
"4","2017","16-34 y.","(1c) basic vocational qualification","27","","",""
"4","2017","16-34 y.","(2b) intermediate general qualification","34","0.051730550250065","0.0334679212902216","0.0699931792099083"
"4","2017","16-34 y.","(2a) intermediate vocational","61","0.065983679709628","0.0498452361619818","0.0821221232572742"
"4","2017","16-34 y.","(2c_gen) general maturity certificate","92","0.0900170595826308","0.0748506046506719","0.10518351451459"
"4","2017","16-34 y.","(2c_voc) vocational maturity certificate","55","0.0824324886548773","0.0609738764625307","0.103891100847224"
"4","2017","16-34 y.","(3a) lower tertiary education","21","","",""
"4","2017","16-34 y.","(3b) higher tertiary education","90","0.112037010605454","0.0941088657641446","0.129965155446763"
"4","2017","35-65 y.","(0) in school","1","","",""
"4","2017","35-65 y.","(1a) inadequately completed","18","","",""
"4","2017","35-65 y.","(1b) general elementary school","59","0.0695954319676519","0.0554549508818619","0.0837359130534419"
"4","2017","35-65 y.","(1c) basic vocational qualification","295","0.118657187276709","0.106901580963966","0.130412793589452"
"4","2017","35-65 y.","(2b) intermediate general qualification","29","","",""
"4","2017","35-65 y.","(2a) intermediate vocational","480","0.131129050109883","0.121096059183376","0.14116204103639"
"4","2017","35-65 y.","(2c_gen) general maturity certificate","37","0.109183818682581","0.085551397368878","0.132816239996284"
"4","2017","35-65 y.","(2c_voc) vocational maturity certificate","151","0.1010783508381","0.0876233239517957","0.114533377724403"
"4","2017","35-65 y.","(3a) lower tertiary education","170","0.158542058958946","0.138778296422221","0.17830582149567"
"4","2017","35-65 y.","(3b) higher tertiary education","376","0.144916259757555","0.132806466866471","0.157026052648638"
"4","2017","66 and older","(0) in school","","","",""
"4","2017","66 and older","(1a) inadequately completed","6","","",""
"4","2017","66 and older","(1b) general elementary school","96","0.172694870358679","0.140961045734133","0.204428694983225"
"4","2017","66 and older","(1c) basic vocational qualification","344","0.194703171379885","0.176799206878328","0.212607135881441"
"4","2017","66 and older","(2b) intermediate general qualification","23","","",""
"4","2017","66 and older","(2a) intermediate vocational","176","0.194076575271071","0.167826938513145","0.220326212028996"
"4","2017","66 and older","(2c_gen) general maturity certificate","11","","",""
"4","2017","66 and older","(2c_voc) vocational maturity certificate","40","0.17798824576842","0.12662020938462","0.22935628215222"
"4","2017","66 and older","(3a) lower tertiary education","104","0.194588946380341","0.15898737540617","0.230190517354511"
"4","2017","66 and older","(3b) higher tertiary education","192","0.230970497219503","0.201747520194729","0.260193474244278"
"5","2017","16-34 y.","(0) in school","3","","",""
"5","2017","16-34 y.","(1a) inadequately completed","2","","",""
"5","2017","16-34 y.","(1b) general elementary school","","","",""
"5","2017","16-34 y.","(1c) basic vocational qualification","2","","",""
"5","2017","16-34 y.","(2b) intermediate general qualification","2","","",""
"5","2017","16-34 y.","(2a) intermediate vocational","4","","",""
"5","2017","16-34 y.","(2c_gen) general maturity certificate","6","","",""
"5","2017","16-34 y.","(2c_voc) vocational maturity certificate","2","","",""
"5","2017","16-34 y.","(3a) lower tertiary education","6","","",""
"5","2017","16-34 y.","(3b) higher tertiary education","4","","",""
"5","2017","35-65 y.","(0) in school","","","",""
"5","2017","35-65 y.","(1a) inadequately completed","1","","",""
"5","2017","35-65 y.","(1b) general elementary school","10","","",""
"5","2017","35-65 y.","(1c) basic vocational qualification","40","0.018530590090906","0.0136281918940515","0.0234329882877605"
"5","2017","35-65 y.","(2b) intermediate general qualification","5","","",""
"5","2017","35-65 y.","(2a) intermediate vocational","43","0.0117198967423208","0.00852096302152442","0.0149188304631171"
"5","2017","35-65 y.","(2c_gen) general maturity certificate","4","","",""
"5","2017","35-65 y.","(2c_voc) vocational maturity certificate","19","","",""
"5","2017","35-65 y.","(3a) lower tertiary education","12","","",""
"5","2017","35-65 y.","(3b) higher tertiary education","28","","",""
"5","2017","66 and older","(0) in school","","","",""
"5","2017","66 and older","(1a) inadequately completed","2","","",""
"5","2017","66 and older","(1b) general elementary school","21","","",""
"5","2017","66 and older","(1c) basic vocational qualification","65","0.0435973404966454","0.0343645052224276","0.0528301757708631"
"5","2017","66 and older","(2b) intermediate general qualification","3","","",""
"5","2017","66 and older","(2a) intermediate vocational","22","","",""
"5","2017","66 and older","(2c_gen) general maturity certificate","5","","",""
"5","2017","66 and older","(2c_voc) vocational maturity certificate","14","","",""
"5","2017","66 and older","(3a) lower tertiary education","18","","",""
"5","2017","66 and older","(3b) higher tertiary education","47","0.0670447367157252","0.0497032049509946","0.0843862684804558"
"1","2018","16-34 y.","(0) in school","25","","",""
"1","2018","16-34 y.","(1a) inadequately completed","124","0.124924299368522","0.102578475746199","0.147270122990845"
"1","2018","16-34 y.","(1b) general elementary school","106","0.0570559125852808","0.0427652905268088","0.0713465346437528"
"1","2018","16-34 y.","(1c) basic vocational qualification","29","","",""
"1","2018","16-34 y.","(2b) intermediate general qualification","26","","",""
"1","2018","16-34 y.","(2a) intermediate vocational","31","0.0320666335174664","0.0196949507065228","0.04443831632841"
"1","2018","16-34 y.","(2c_gen) general maturity certificate","63","0.0221046681504202","0.0140345259964236","0.0301748103044169"
"1","2018","16-34 y.","(2c_voc) vocational maturity certificate","27","","",""
"1","2018","16-34 y.","(3a) lower tertiary education","7","","",""
"1","2018","16-34 y.","(3b) higher tertiary education","59","0.035592481063791","0.0246784871882533","0.0465064749393286"
"1","2018","35-65 y.","(0) in school","","","",""
"1","2018","35-65 y.","(1a) inadequately completed","131","0.0552732510271369","0.0410027051347875","0.0695437969194862"
"1","2018","35-65 y.","(1b) general elementary school","107","0.0470106028435256","0.0349287613690236","0.0590924443180276"
"1","2018","35-65 y.","(1c) basic vocational qualification","75","0.0184721948203232","0.0133513146977028","0.0235930749429435"
"1","2018","35-65 y.","(2b) intermediate general qualification","9","","",""
"1","2018","35-65 y.","(2a) intermediate vocational","65","0.0139026519531465","0.0103338778830768","0.0174714260232161"
"1","2018","35-65 y.","(2c_gen) general maturity certificate","64","0.0326458277299816","0.0190365825623091","0.0462550728976541"
"1","2018","35-65 y.","(2c_voc) vocational maturity certificate","60","0.0265210680356512","0.0190982191073485","0.0339439169639539"
"1","2018","35-65 y.","(3a) lower tertiary education","15","","",""
"1","2018","35-65 y.","(3b) higher tertiary education","104","0.0159938710925292","0.0115424089465148","0.0204453332385437"
"1","2018","66 and older","(0) in school","","","",""
"1","2018","66 and older","(1a) inadequately completed","4","","",""
"1","2018","66 and older","(1b) general elementary school","2","","",""
"1","2018","66 and older","(1c) basic vocational qualification","4","","",""
"1","2018","66 and older","(2b) intermediate general qualification","","","",""
"1","2018","66 and older","(2a) intermediate vocational","2","","",""
"1","2018","66 and older","(2c_gen) general maturity certificate","","","",""
"1","2018","66 and older","(2c_voc) vocational maturity certificate","","","",""
"1","2018","66 and older","(3a) lower tertiary education","1","","",""
"1","2018","66 and older","(3b) higher tertiary education","1","","",""
"2","2018","16-34 y.","(0) in school","124","0.16200317269679","0.134669164088498","0.189337181305082"
"2","2018","16-34 y.","(1a) inadequately completed","237","0.310902039648055","0.279619474264688","0.342184605031422"
"2","2018","16-34 y.","(1b) general elementary school","215","0.198483629258385","0.173909599519074","0.223057658997697"
"2","2018","16-34 y.","(1c) basic vocational qualification","89","0.224758693460117","0.185119939566847","0.264397447353386"
"2","2018","16-34 y.","(2b) intermediate general qualification","118","0.176001050359821","0.144403606533928","0.207598494185713"
"2","2018","16-34 y.","(2a) intermediate vocational","154","0.201337184248541","0.173177804152452","0.22949656434463"
"2","2018","16-34 y.","(2c_gen) general maturity certificate","265","0.187740653219174","0.166305849069615","0.209175457368733"
"2","2018","16-34 y.","(2c_voc) vocational maturity certificate","147","0.236649387833305","0.202584087609079","0.270714688057531"
"2","2018","16-34 y.","(3a) lower tertiary education","42","0.187312744613028","0.138851584582081","0.235773904643976"
"2","2018","16-34 y.","(3b) higher tertiary education","276","0.231836534986815","0.206977054814865","0.256696015158766"
"2","2018","35-65 y.","(0) in school","2","","",""
"2","2018","35-65 y.","(1a) inadequately completed","245","0.208324403154862","0.182962976632201","0.233685829677523"
"2","2018","35-65 y.","(1b) general elementary school","212","0.106794471664994","0.08916491969599","0.124424023633999"
"2","2018","35-65 y.","(1c) basic vocational qualification","341","0.111812741899667","0.0998279092629362","0.123797574536397"
"2","2018","35-65 y.","(2b) intermediate general qualification","37","0.190513221799268","0.141637893100992","0.239388550497543"
"2","2018","35-65 y.","(2a) intermediate vocational","563","0.11917161152538","0.109296491297571","0.129046731753188"
"2","2018","35-65 y.","(2c_gen) general maturity certificate","161","0.252353678581265","0.219089227491491","0.285618129671039"
"2","2018","35-65 y.","(2c_voc) vocational maturity certificate","290","0.107295702688999","0.0929983109955391","0.121593094382459"
"2","2018","35-65 y.","(3a) lower tertiary education","159","0.124076379712762","0.105771505648259","0.142381253777265"
"2","2018","35-65 y.","(3b) higher tertiary education","546","0.167733900947194","0.154476191000297","0.180991610894092"
"2","2018","66 and older","(0) in school","","","",""
"2","2018","66 and older","(1a) inadequately completed","8","","",""
"2","2018","66 and older","(1b) general elementary school","16","","",""
"2","2018","66 and older","(1c) basic vocational qualification","54","0.0265633307722247","0.0191756603389986","0.0339510012054508"
"2","2018","66 and older","(2b) intermediate general qualification","3","","",""
"2","2018","66 and older","(2a) intermediate vocational","40","0.0359223127251912","0.0237303189056572","0.0481143065447253"
"2","2018","66 and older","(2c_gen) general maturity certificate","4","","",""
"2","2018","66 and older","(2c_voc) vocational maturity certificate","5","","",""
"2","2018","66 and older","(3a) lower tertiary education","18","","",""
"2","2018","66 and older","(3b) higher tertiary education","44","0.0472048338680122","0.0326626352457173","0.0617470324903072"
"3","2018","16-34 y.","(0) in school","504","0.739396507849184","0.706831649547589","0.771961366150779"
"3","2018","16-34 y.","(1a) inadequately completed","452","0.535758344597786","0.502052391026377","0.569464298169195"
"3","2018","16-34 y.","(1b) general elementary school","651","0.693462829168339","0.665056769125008","0.721868889211671"
"3","2018","16-34 y.","(1c) basic vocational qualification","288","0.694468619442014","0.650726732288943","0.738210506595085"
"3","2018","16-34 y.","(2b) intermediate general qualification","379","0.726067192604711","0.68906381031384","0.763070574895581"
"3","2018","16-34 y.","(2a) intermediate vocational","532","0.695278969004926","0.662956083550742","0.727601854459109"
"3","2018","16-34 y.","(2c_gen) general maturity certificate","860","0.703679401310283","0.678614768947295","0.728744033673271"
"3","2018","16-34 y.","(2c_voc) vocational maturity certificate","377","0.658011552188471","0.619990863764392","0.696032240612551"
"3","2018","16-34 y.","(3a) lower tertiary education","169","0.632808414537896","0.572935430959169","0.692681398116623"
"3","2018","16-34 y.","(3b) higher tertiary education","675","0.612850167805046","0.584156175801907","0.641544159808184"
"3","2018","35-65 y.","(0) in school","1","","",""
"3","2018","35-65 y.","(1a) inadequately completed","572","0.670695265139208","0.641346381690298","0.700044148588117"
"3","2018","35-65 y.","(1b) general elementary school","792","0.779269490759157","0.755595787051132","0.802943194467182"
"3","2018","35-65 y.","(1c) basic vocational qualification","1940","0.72308027720176","0.706062444194424","0.740098110209095"
"3","2018","35-65 y.","(2b) intermediate general qualification","177","0.678692142660801","0.6205729819259","0.736811303395703"
"3","2018","35-65 y.","(2a) intermediate vocational","3026","0.725446072225479","0.711843321753533","0.739048822697425"
"3","2018","35-65 y.","(2c_gen) general maturity certificate","393","0.629036322261933","0.592042347406763","0.666030297117103"
"3","2018","35-65 y.","(2c_voc) vocational maturity certificate","1282","0.729141235126529","0.708611227290788","0.749671242962269"
"3","2018","35-65 y.","(3a) lower tertiary education","896","0.693186953308714","0.667580397285767","0.718793509331661"
"3","2018","35-65 y.","(3b) higher tertiary education","1977","0.651202356338577","0.634291260917837","0.668113451759316"
"3","2018","66 and older","(0) in school","","","",""
"3","2018","66 and older","(1a) inadequately completed","62","0.818964502497648","0.73710802779166","0.900820977203636"
"3","2018","66 and older","(1b) general elementary school","400","0.76991201432503","0.733701730286355","0.806122298363706"
"3","2018","66 and older","(1c) basic vocational qualification","1361","0.734956933376784","0.714680033039752","0.755233833713816"
"3","2018","66 and older","(2b) intermediate general qualification","61","0.664095486130573","0.564274455505957","0.763916516755189"
"3","2018","66 and older","(2a) intermediate vocational","656","0.732779301993171","0.703788634336171","0.76176996965017"
"3","2018","66 and older","(2c_gen) general maturity certificate","51","0.818951382375059","0.729384886534166","0.908517878215952"
"3","2018","66 and older","(2c_voc) vocational maturity certificate","174","0.683010274848144","0.623006535998072","0.743014013698216"
"3","2018","66 and older","(3a) lower tertiary education","362","0.76597426555091","0.728098068246509","0.803850462855311"
"3","2018","66 and older","(3b) higher tertiary education","550","0.668410082329247","0.63612817270738","0.700691991951114"
"4","2018","16-34 y.","(0) in school","40","0.050437255482765","0.034202044510751","0.0666724664547791"
"4","2018","16-34 y.","(1a) inadequately completed","26","","",""
"4","2018","16-34 y.","(1b) general elementary school","36","0.046442215605331","0.033476759241369","0.0594076719692931"
"4","2018","16-34 y.","(1c) basic vocational qualification","19","","",""
"4","2018","16-34 y.","(2b) intermediate general qualification","31","0.061341289208375","0.0414317458799862","0.0812508325367637"
"4","2018","16-34 y.","(2a) intermediate vocational","59","0.0643541524048943","0.0471226400093118","0.0815856648004769"
"4","2018","16-34 y.","(2c_gen) general maturity certificate","80","0.0764145726185655","0.0618324875055557","0.0909966577315754"
"4","2018","16-34 y.","(2c_voc) vocational maturity certificate","45","0.0677909224036694","0.0476425516185952","0.0879392931887437"
"4","2018","16-34 y.","(3a) lower tertiary education","28","","",""
"4","2018","16-34 y.","(3b) higher tertiary education","95","0.118774128683929","0.0997160626860181","0.13783219468184"
"4","2018","35-65 y.","(0) in school","","","",""
"4","2018","35-65 y.","(1a) inadequately completed","30","0.0525810217232331","0.0386425381943545","0.0665195052521117"
"4","2018","35-65 y.","(1b) general elementary school","63","0.0648814754315126","0.0508214897842851","0.07894146107874"
"4","2018","35-65 y.","(1c) basic vocational qualification","262","0.12814751272317","0.115435607339752","0.140859418106588"
"4","2018","35-65 y.","(2b) intermediate general qualification","23","","",""
"4","2018","35-65 y.","(2a) intermediate vocational","432","0.130090541835735","0.119837087024663","0.140343996646806"
"4","2018","35-65 y.","(2c_gen) general maturity certificate","33","0.076606659991503","0.0562383932502371","0.096974926732769"
"4","2018","35-65 y.","(2c_voc) vocational maturity certificate","155","0.127750586248052","0.112329547355483","0.14317162514062"
"4","2018","35-65 y.","(3a) lower tertiary education","159","0.150953469197823","0.131075300820852","0.170831637574795"
"4","2018","35-65 y.","(3b) higher tertiary education","394","0.1577855271314","0.144850363712566","0.170720690550235"
"4","2018","66 and older","(0) in school","","","",""
"4","2018","66 and older","(1a) inadequately completed","9","","",""
"4","2018","66 and older","(1b) general elementary school","83","0.145605765785066","0.115261065456753","0.175950466113379"
"4","2018","66 and older","(1c) basic vocational qualification","347","0.199256613001615","0.180905371553318","0.217607854449913"
"4","2018","66 and older","(2b) intermediate general qualification","19","","",""
"4","2018","66 and older","(2a) intermediate vocational","168","0.201204227234812","0.174939493478411","0.227468960991213"
"4","2018","66 and older","(2c_gen) general maturity certificate","10","","",""
"4","2018","66 and older","(2c_voc) vocational maturity certificate","41","0.230276946205373","0.175985103908889","0.284568788501857"
"4","2018","66 and older","(3a) lower tertiary education","83","0.164317107011323","0.131166642489793","0.197467571532852"
"4","2018","66 and older","(3b) higher tertiary education","196","0.250112347159987","0.220416020617054","0.27980867370292"
"5","2018","16-34 y.","(0) in school","5","","",""
"5","2018","16-34 y.","(1a) inadequately completed","2","","",""
"5","2018","16-34 y.","(1b) general elementary school","4","","",""
"5","2018","16-34 y.","(1c) basic vocational qualification","1","","",""
"5","2018","16-34 y.","(2b) intermediate general qualification","4","","",""
"5","2018","16-34 y.","(2a) intermediate vocational","3","","",""
"5","2018","16-34 y.","(2c_gen) general maturity certificate","7","","",""
"5","2018","16-34 y.","(2c_voc) vocational maturity certificate","2","","",""
"5","2018","16-34 y.","(3a) lower tertiary education","3","","",""
"5","2018","16-34 y.","(3b) higher tertiary education","2","","",""
"5","2018","35-65 y.","(0) in school","","","",""
"5","2018","35-65 y.","(1a) inadequately completed","7","","",""
"5","2018","35-65 y.","(1b) general elementary school","5","","",""
"5","2018","35-65 y.","(1c) basic vocational qualification","38","0.0184872733550806","0.0133643429661182","0.0236102037440431"
"5","2018","35-65 y.","(2b) intermediate general qualification","2","","",""
"5","2018","35-65 y.","(2a) intermediate vocational","49","0.0113891224602605","0.00815491289118584","0.0146233320293351"
"5","2018","35-65 y.","(2c_gen) general maturity certificate","4","","",""
"5","2018","35-65 y.","(2c_voc) vocational maturity certificate","13","","",""
"5","2018","35-65 y.","(3a) lower tertiary education","17","","",""
"5","2018","35-65 y.","(3b) higher tertiary education","30","0.00728434449029924","0.00426693215955204","0.0103017568210464"
"5","2018","66 and older","(0) in school","","","",""
"5","2018","66 and older","(1a) inadequately completed","2","","",""
"5","2018","66 and older","(1b) general elementary school","18","","",""
"5","2018","66 and older","(1c) basic vocational qualification","54","0.0379498211721013","0.0291714058094481","0.0467282365347545"
"5","2018","66 and older","(2b) intermediate general qualification","3","","",""
"5","2018","66 and older","(2a) intermediate vocational","29","","",""
"5","2018","66 and older","(2c_gen) general maturity certificate","6","","",""
"5","2018","66 and older","(2c_voc) vocational maturity certificate","11","","",""
"5","2018","66 and older","(3a) lower tertiary education","16","","",""
"5","2018","66 and older","(3b) higher tertiary education","26","","",""
"1","2019","16-34 y.","(0) in school","28","","",""
"1","2019","16-34 y.","(1a) inadequately completed","125","0.170411123887242","0.143265815651897","0.197556432122587"
"1","2019","16-34 y.","(1b) general elementary school","79","0.0596598219884766","0.0436137463543572","0.0757058976225959"
"1","2019","16-34 y.","(1c) basic vocational qualification","21","","",""
"1","2019","16-34 y.","(2b) intermediate general qualification","31","0.0306047069657705","0.0159819570487645","0.0452274568827765"
"1","2019","16-34 y.","(2a) intermediate vocational","19","","",""
"1","2019","16-34 y.","(2c_gen) general maturity certificate","67","0.0484402184462135","0.0361956290112284","0.0606848078811986"
"1","2019","16-34 y.","(2c_voc) vocational maturity certificate","20","","",""
"1","2019","16-34 y.","(3a) lower tertiary education","3","","",""
"1","2019","16-34 y.","(3b) higher tertiary education","66","0.0435916177187747","0.031140133849268","0.0560431015882815"
"1","2019","35-65 y.","(0) in school","","","",""
"1","2019","35-65 y.","(1a) inadequately completed","161","0.0810702610979571","0.064059572889589","0.0980809493063253"
"1","2019","35-65 y.","(1b) general elementary school","90","0.0582580512793993","0.0442430815282366","0.072273021030562"
"1","2019","35-65 y.","(1c) basic vocational qualification","57","0.0189837591767551","0.0135800215340198","0.0243874968194904"
"1","2019","35-65 y.","(2b) intermediate general qualification","7","","",""
"1","2019","35-65 y.","(2a) intermediate vocational","68","0.0126319601270668","0.0092708026496024","0.0159931176045312"
"1","2019","35-65 y.","(2c_gen) general maturity certificate","45","0.0293663251305788","0.0164859473242388","0.0422467029369188"
"1","2019","35-65 y.","(2c_voc) vocational maturity certificate","40","0.0227060670165093","0.0160807443025879","0.0293313897304307"
"1","2019","35-65 y.","(3a) lower tertiary education","17","","",""
"1","2019","35-65 y.","(3b) higher tertiary education","92","0.0173243785418501","0.0129463609421615","0.0217023961415388"
"1","2019","66 and older","(0) in school","","","",""
"1","2019","66 and older","(1a) inadequately completed","1","","",""
"1","2019","66 and older","(1b) general elementary school","","","",""
"1","2019","66 and older","(1c) basic vocational qualification","4","","",""
"1","2019","66 and older","(2b) intermediate general qualification","","","",""
"1","2019","66 and older","(2a) intermediate vocational","","","",""
"1","2019","66 and older","(2c_gen) general maturity certificate","","","",""
"1","2019","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"1","2019","66 and older","(3a) lower tertiary education","2","","",""
"1","2019","66 and older","(3b) higher tertiary education","2","","",""
