"hlf0071_h","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"2","1985","(2b) intermediate general qualification","higher vocational","","","",""
"2","1985","(2b) intermediate general qualification","higher education","","","",""
"2","1985","(2a) intermediate vocational","in school","","","",""
"2","1985","(2a) intermediate vocational","inadequately","","","",""
"2","1985","(2a) intermediate vocational","general elemantary","","","",""
"2","1985","(2a) intermediate vocational","middle vocational","160","0.128345666140055","0.10893823651918","0.147753095760929"
"2","1985","(2a) intermediate vocational","vocational + Abi","","","",""
"2","1985","(2a) intermediate vocational","higher vocational","31","0.13960431274262","0.0914516749463604","0.18775695053888"
"2","1985","(2a) intermediate vocational","higher education","","","",""
"2","1985","(2c_gen) general maturity certificate","in school","","","",""
"2","1985","(2c_gen) general maturity certificate","inadequately","","","",""
"2","1985","(2c_gen) general maturity certificate","general elemantary","","","",""
"2","1985","(2c_gen) general maturity certificate","middle vocational","80","0.198891417837877","0.158598276248439","0.239184559427314"
"2","1985","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"2","1985","(2c_gen) general maturity certificate","higher vocational","","","",""
"2","1985","(2c_gen) general maturity certificate","higher education","","","",""
"2","1985","(2c_voc) vocational maturity certificate","in school","","","",""
"2","1985","(2c_voc) vocational maturity certificate","inadequately","","","",""
"2","1985","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"2","1985","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"2","1985","(2c_voc) vocational maturity certificate","vocational + Abi","53","0.14621549380571","0.104456254736426","0.187974732874994"
"2","1985","(2c_voc) vocational maturity certificate","higher vocational","24","","",""
"2","1985","(2c_voc) vocational maturity certificate","higher education","","","",""
"2","1985","(3a) lower tertiary education","in school","","","",""
"2","1985","(3a) lower tertiary education","inadequately","","","",""
"2","1985","(3a) lower tertiary education","general elemantary","","","",""
"2","1985","(3a) lower tertiary education","middle vocational","","","",""
"2","1985","(3a) lower tertiary education","vocational + Abi","","","",""
"2","1985","(3a) lower tertiary education","higher vocational","","","",""
"2","1985","(3a) lower tertiary education","higher education","35","0.132078971529999","0.0899404595699859","0.174217483490012"
"2","1985","(3b) higher tertiary education","in school","","","",""
"2","1985","(3b) higher tertiary education","inadequately","","","",""
"2","1985","(3b) higher tertiary education","general elemantary","","","",""
"2","1985","(3b) higher tertiary education","middle vocational","","","",""
"2","1985","(3b) higher tertiary education","vocational + Abi","","","",""
"2","1985","(3b) higher tertiary education","higher vocational","","","",""
"2","1985","(3b) higher tertiary education","higher education","83","0.137487525612468","0.107453279003515","0.167521772221422"
"3","1985","(0) in school","in school","149","0.823282872765011","0.768467107608024","0.878098637921998"
"3","1985","(0) in school","inadequately","","","",""
"3","1985","(0) in school","general elemantary","","","",""
"3","1985","(0) in school","middle vocational","","","",""
"3","1985","(0) in school","vocational + Abi","","","",""
"3","1985","(0) in school","higher vocational","","","",""
"3","1985","(0) in school","higher education","","","",""
"3","1985","(1a) inadequately completed","in school","","","",""
"3","1985","(1a) inadequately completed","inadequately","569","0.720072572870436","0.689173281135278","0.750971864605595"
"3","1985","(1a) inadequately completed","general elemantary","","","",""
"3","1985","(1a) inadequately completed","middle vocational","60","0.576368903955991","0.475941831363755","0.676795976548228"
"3","1985","(1a) inadequately completed","vocational + Abi","","","",""
"3","1985","(1a) inadequately completed","higher vocational","2","","",""
"3","1985","(1a) inadequately completed","higher education","","","",""
"3","1985","(1b) general elementary school","in school","","","",""
"3","1985","(1b) general elementary school","inadequately","17","","",""
"3","1985","(1b) general elementary school","general elemantary","1970","0.802487729940613","0.787134416063616","0.81784104381761"
"3","1985","(1b) general elementary school","middle vocational","","","",""
"3","1985","(1b) general elementary school","vocational + Abi","","","",""
"3","1985","(1b) general elementary school","higher vocational","","","",""
"3","1985","(1b) general elementary school","higher education","","","",""
"3","1985","(1c) basic vocational qualification","in school","","","",""
"3","1985","(1c) basic vocational qualification","inadequately","","","",""
"3","1985","(1c) basic vocational qualification","general elemantary","","","",""
"3","1985","(1c) basic vocational qualification","middle vocational","2736","0.792218694295001","0.778857367342809","0.805580021247193"
"3","1985","(1c) basic vocational qualification","vocational + Abi","","","",""
"3","1985","(1c) basic vocational qualification","higher vocational","216","0.778252572105359","0.729594079225759","0.826911064984959"
"3","1985","(1c) basic vocational qualification","higher education","","","",""
"3","1985","(2b) intermediate general qualification","in school","","","",""
"3","1985","(2b) intermediate general qualification","inadequately","","","",""
"3","1985","(2b) intermediate general qualification","general elemantary","357","0.763895800523146","0.725582813824786","0.802208787221506"
"3","1985","(2b) intermediate general qualification","middle vocational","","","",""
"3","1985","(2b) intermediate general qualification","vocational + Abi","","","",""
"3","1985","(2b) intermediate general qualification","higher vocational","","","",""
"3","1985","(2b) intermediate general qualification","higher education","","","",""
"3","1985","(2a) intermediate vocational","in school","","","",""
"3","1985","(2a) intermediate vocational","inadequately","","","",""
"3","1985","(2a) intermediate vocational","general elemantary","","","",""
"3","1985","(2a) intermediate vocational","middle vocational","845","0.750293591098083","0.725178443678818","0.775408738517347"
"3","1985","(2a) intermediate vocational","vocational + Abi","","","",""
"3","1985","(2a) intermediate vocational","higher vocational","145","0.749864041121562","0.689691149593786","0.810036932649339"
"3","1985","(2a) intermediate vocational","higher education","","","",""
"3","1985","(2c_gen) general maturity certificate","in school","","","",""
"3","1985","(2c_gen) general maturity certificate","inadequately","","","",""
"3","1985","(2c_gen) general maturity certificate","general elemantary","","","",""
"3","1985","(2c_gen) general maturity certificate","middle vocational","257","0.703106602235015","0.656986711053734","0.749226493416296"
"3","1985","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"3","1985","(2c_gen) general maturity certificate","higher vocational","","","",""
"3","1985","(2c_gen) general maturity certificate","higher education","","","",""
"3","1985","(2c_voc) vocational maturity certificate","in school","","","",""
"3","1985","(2c_voc) vocational maturity certificate","inadequately","","","",""
"3","1985","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"3","1985","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"3","1985","(2c_voc) vocational maturity certificate","vocational + Abi","189","0.719892115210325","0.66681856744428","0.772965662976371"
"3","1985","(2c_voc) vocational maturity certificate","higher vocational","94","0.706683283628263","0.629883141598483","0.783483425658044"
"3","1985","(2c_voc) vocational maturity certificate","higher education","","","",""
"3","1985","(3a) lower tertiary education","in school","","","",""
"3","1985","(3a) lower tertiary education","inadequately","","","",""
"3","1985","(3a) lower tertiary education","general elemantary","","","",""
"3","1985","(3a) lower tertiary education","middle vocational","","","",""
"3","1985","(3a) lower tertiary education","vocational + Abi","","","",""
"3","1985","(3a) lower tertiary education","higher vocational","","","",""
"3","1985","(3a) lower tertiary education","higher education","187","0.756858796175522","0.703468913900651","0.810248678450394"
"3","1985","(3b) higher tertiary education","in school","","","",""
"3","1985","(3b) higher tertiary education","inadequately","","","",""
