"hlf0071_h","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"1","1990","Not Working","lower secondary degree","5","","",""
"1","1990","Not Working","secondary school degree","1","","",""
"1","1990","Not Working","college entrance qualification","2","","",""
"1","1990","Not Working","Other degree","2","","",""
"1","1990","Not Working","no degree/no degree yet","2","","",""
"2","1990","Full Time","lower secondary degree","24","","",""
"2","1990","Full Time","secondary school degree","13","","",""
"2","1990","Full Time","college entrance qualification","15","","",""
"2","1990","Full Time","Other degree","6","","",""
"2","1990","Full Time","no degree/no degree yet","2","","",""
"2","1990","Part Time","lower secondary degree","13","","",""
"2","1990","Part Time","secondary school degree","8","","",""
"2","1990","Part Time","college entrance qualification","6","","",""
"2","1990","Part Time","Other degree","3","","",""
"2","1990","Part Time","no degree/no degree yet","1","","",""
"2","1990","Not Working","lower secondary degree","8","","",""
"2","1990","Not Working","secondary school degree","7","","",""
"2","1990","Not Working","college entrance qualification","8","","",""
"2","1990","Not Working","Other degree","4","","",""
"2","1990","Not Working","no degree/no degree yet","3","","",""
"3","1990","Full Time","lower secondary degree","154","0.786422104630704","0.728751668814988","0.84409254044642"
"3","1990","Full Time","secondary school degree","90","0.770657010110149","0.693483373283535","0.847830646936763"
"3","1990","Full Time","college entrance qualification","72","0.663709312644955","0.569691834024215","0.757726791265695"
"3","1990","Full Time","Other degree","36","0.631831373279901","0.498145021738935","0.765517724820867"
"3","1990","Full Time","no degree/no degree yet","27","","",""
"3","1990","Part Time","lower secondary degree","52","0.683048726070853","0.576313259059632","0.789784193082074"
"3","1990","Part Time","secondary school degree","21","","",""
"3","1990","Part Time","college entrance qualification","24","","",""
"3","1990","Part Time","Other degree","15","","",""
"3","1990","Part Time","no degree/no degree yet","10","","",""
"3","1990","Not Working","lower secondary degree","57","0.792346464933901","0.699296998372924","0.885395931494877"
"3","1990","Not Working","secondary school degree","17","","",""
"3","1990","Not Working","college entrance qualification","26","","",""
"3","1990","Not Working","Other degree","19","","",""
"3","1990","Not Working","no degree/no degree yet","17","","",""
"4","1990","Full Time","lower secondary degree","8","","",""
"4","1990","Full Time","secondary school degree","6","","",""
"4","1990","Full Time","college entrance qualification","8","","",""
"4","1990","Full Time","Other degree","2","","",""
"4","1990","Full Time","no degree/no degree yet","","","",""
"4","1990","Part Time","lower secondary degree","1","","",""
"4","1990","Part Time","secondary school degree","2","","",""
"4","1990","Part Time","college entrance qualification","2","","",""
"4","1990","Part Time","Other degree","1","","",""
"4","1990","Part Time","no degree/no degree yet","","","",""
"4","1990","Not Working","lower secondary degree","3","","",""
"4","1990","Not Working","secondary school degree","3","","",""
"4","1990","Not Working","college entrance qualification","1","","",""
"4","1990","Not Working","Other degree","1","","",""
"4","1990","Not Working","no degree/no degree yet","2","","",""
"5","1990","Full Time","lower secondary degree","1","","",""
"5","1990","Full Time","secondary school degree","1","","",""
"5","1990","Full Time","college entrance qualification","","","",""
"5","1990","Full Time","Other degree","1","","",""
"5","1990","Full Time","no degree/no degree yet","","","",""
"5","1990","Part Time","lower secondary degree","","","",""
"5","1990","Part Time","secondary school degree","","","",""
"5","1990","Part Time","college entrance qualification","1","","",""
"5","1990","Part Time","Other degree","1","","",""
"5","1990","Part Time","no degree/no degree yet","","","",""
"5","1990","Not Working","lower secondary degree","","","",""
"5","1990","Not Working","secondary school degree","","","",""
"5","1990","Not Working","college entrance qualification","","","",""
"5","1990","Not Working","Other degree","","","",""
"5","1990","Not Working","no degree/no degree yet","","","",""
"1","1991","Full Time","lower secondary degree","71","0.0281593515647798","0.020761710361387","0.0355569927681727"
"1","1991","Full Time","secondary school degree","24","","",""
"1","1991","Full Time","college entrance qualification","15","","",""
"1","1991","Full Time","Other degree","50","0.0755623759617696","0.0543437835682749","0.0967809683552643"
"1","1991","Full Time","no degree/no degree yet","25","","",""
"1","1991","Part Time","lower secondary degree","24","","",""
"1","1991","Part Time","secondary school degree","13","","",""
"1","1991","Part Time","college entrance qualification","5","","",""
"1","1991","Part Time","Other degree","18","","",""
"1","1991","Part Time","no degree/no degree yet","13","","",""
"1","1991","Not Working","lower secondary degree","25","","",""
"1","1991","Not Working","secondary school degree","14","","",""
"1","1991","Not Working","college entrance qualification","11","","",""
"1","1991","Not Working","Other degree","21","","",""
"1","1991","Not Working","no degree/no degree yet","32","0.0383772428147884","0.0195512734948996","0.0572032121346771"
"2","1991","Full Time","lower secondary degree","347","0.160211821064723","0.143809074846025","0.176614567283422"
"2","1991","Full Time","secondary school degree","157","0.176029803864928","0.15030566180053","0.201753945929326"
"2","1991","Full Time","college entrance qualification","130","0.212874864343474","0.17976075160078","0.245988977086169"
"2","1991","Full Time","Other degree","139","0.255469364581408","0.220455853644506","0.29048287551831"
"2","1991","Full Time","no degree/no degree yet","66","0.204023840621684","0.156821931461069","0.251225749782299"
"2","1991","Part Time","lower secondary degree","140","0.169242200893577","0.142189448604715","0.196294953182439"
"2","1991","Part Time","secondary school degree","74","0.188850216955191","0.147963143026856","0.229737290883525"
"2","1991","Part Time","college entrance qualification","80","0.273896410770278","0.223092786219915","0.324700035320642"
"2","1991","Part Time","Other degree","29","","",""
"2","1991","Part Time","no degree/no degree yet","26","","",""
"2","1991","Not Working","lower secondary degree","169","0.0813277470508989","0.0683457819428047","0.0943097121589931"
"2","1991","Not Working","secondary school degree","74","0.132778497597724","0.101869388362561","0.163687606832887"
"2","1991","Not Working","college entrance qualification","50","0.129346266777266","0.0927491802880298","0.165943353266501"
"2","1991","Not Working","Other degree","58","0.246248683193328","0.191968487045828","0.300528879340828"
"2","1991","Not Working","no degree/no degree yet","104","0.214806538858309","0.17455984768772","0.255053230028898"
"3","1991","Full Time","lower secondary degree","1416","0.756993049003972","0.737813442065714","0.776172655942229"
"3","1991","Full Time","secondary school degree","600","0.707269261058263","0.676535295411337","0.738003226705188"
"3","1991","Full Time","college entrance qualification","385","0.661884888794738","0.623615408555293","0.700154369034183"
"3","1991","Full Time","Other degree","393","0.64004980196031","0.601515006924662","0.678584596995958"
"3","1991","Full Time","no degree/no degree yet","185","0.704229880314457","0.650773019970978","0.757686740657936"
"3","1991","Part Time","lower secondary degree","534","0.744632097275442","0.713170994516557","0.776093200034327"
"3","1991","Part Time","secondary school degree","242","0.70364295872898","0.655938325907727","0.751347591550233"
"3","1991","Part Time","college entrance qualification","186","0.592168030387345","0.536183847033348","0.648152213741341"
"3","1991","Part Time","Other degree","90","0.546137810627663","0.465101956446403","0.627173664808923"
"3","1991","Part Time","no degree/no degree yet","85","0.667932048187699","0.585699747485092","0.750164348890305"
"3","1991","Not Working","lower secondary degree","1348","0.811686036428046","0.793117568724727","0.830254504131365"
"3","1991","Not Working","secondary school degree","321","0.716254077393935","0.67519057732852","0.757317577459349"
"3","1991","Not Working","college entrance qualification","228","0.738117653206961","0.690170509785251","0.786064796628671"
"3","1991","Not Working","Other degree","157","0.626364054304153","0.565413431628445","0.687314676979861"
"3","1991","Not Working","no degree/no degree yet","254","0.684408679840056","0.638863924360172","0.72995343531994"
"4","1991","Full Time","lower secondary degree","81","0.0517880859221677","0.0418785790668517","0.0616975927774837"
"4","1991","Full Time","secondary school degree","54","0.07694818610589","0.0589468691543059","0.0949495030574741"
"4","1991","Full Time","college entrance qualification","54","0.0963781051984088","0.0725048519563639","0.120251358440454"
"4","1991","Full Time","Other degree","11","","",""
"4","1991","Full Time","no degree/no degree yet","2","","",""
"4","1991","Part Time","lower secondary degree","38","0.0626146693838719","0.045135651270505","0.0800936874972387"
"4","1991","Part Time","secondary school degree","21","","",""
"4","1991","Part Time","college entrance qualification","25","","",""
"4","1991","Part Time","Other degree","8","","",""
"4","1991","Part Time","no degree/no degree yet","2","","",""
"4","1991","Not Working","lower secondary degree","147","0.0880732011424014","0.0746132759199874","0.101533126364815"
"4","1991","Not Working","secondary school degree","52","0.122725130266885","0.0928374512232725","0.152612809310498"
"4","1991","Not Working","college entrance qualification","32","0.106868807228449","0.0731765630355314","0.140561051421367"
"4","1991","Not Working","Other degree","6","","",""
"4","1991","Not Working","no degree/no degree yet","8","","",""
