"hlf0071_h","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"A little too small","2011","North Rhine-Westphalia","Female","548","0.140758942702027","0.128690582669076","0.152827302734979"
"A little too small","2011","Hesse","Male","160","0.15931790392685","0.135656608038608","0.182979199815092"
"A little too small","2011","Hesse","Female","208","0.153846994915791","0.132505940147352","0.17518804968423"
"A little too small","2011","Rhineland-Palatinate,Saarland","Male","83","0.0969548547345916","0.0755486550593492","0.118361054409834"
"A little too small","2011","Rhineland-Palatinate,Saarland","Female","120","0.116105681753576","0.095222782978193","0.136988580528958"
"A little too small","2011","Baden-Württemberg","Male","267","0.129544006818559","0.113395017489726","0.145692996147392"
"A little too small","2011","Baden-Württemberg","Female","337","0.128095206165251","0.113326349271948","0.142864063058554"
"A little too small","2011","Bavaria","Male","346","0.164252538184829","0.148186548434423","0.180318527935235"
"A little too small","2011","Bavaria","Female","448","0.149841908097987","0.135834223313486","0.163849592882487"
"A little too small","2011","Berlin","Male","91","0.187274458584256","0.151188674199426","0.223360242969086"
"A little too small","2011","Berlin","Female","123","0.19842953155966","0.166056168227789","0.230802894891531"
"A little too small","2011","Brandenburg","Male","80","0.118678872481851","0.0911192000392833","0.146238544924419"
"A little too small","2011","Brandenburg","Female","101","0.130894098063969","0.104639834297989","0.15714836182995"
"A little too small","2011","Mecklenburg-Western Pomerania","Male","49","0.14188772836152","0.102598703405113","0.181176753317926"
"A little too small","2011","Mecklenburg-Western Pomerania","Female","60","0.118919886524467","0.0859819734710248","0.151857799577909"
"A little too small","2011","Saxony","Male","155","0.138982330369549","0.116152660826493","0.161811999912604"
"A little too small","2011","Saxony","Female","170","0.151499527523896","0.129074962349006","0.173924092698785"
"A little too small","2011","Saxony-Anhalt","Male","57","0.110292502343782","0.0830521415646168","0.137532863122948"
"A little too small","2011","Saxony-Anhalt","Female","93","0.111042934973629","0.0861510240074373","0.135934845939821"
"A little too small","2011","Thuringia","Male","84","0.132868853239798","0.103380997974032","0.162356708505564"
"A little too small","2011","Thuringia","Female","93","0.139676223128743","0.112099291022299","0.167253155235186"
"Just right","2011","Schleswig-Holstein","Male","331","0.761089279231489","0.722079151732153","0.800099406730825"
"Just right","2011","Schleswig-Holstein","Female","382","0.70383174182373","0.66574426243123","0.741919221216229"
"Just right","2011","Hamburg","Male","120","0.628766741908999","0.561301016029818","0.696232467788179"
"Just right","2011","Hamburg","Female","151","0.659409050555895","0.59982377423809","0.7189943268737"
"Just right","2011","Lower Saxony","Male","850","0.715436023713381","0.690117199235459","0.740754848191303"
"Just right","2011","Lower Saxony","Female","1021","0.694590875292416","0.671109884673031","0.7180718659118"
"Just right","2011","Bremen","Male","64","0.807074052400268","0.723187829202757","0.89096027559778"
"Just right","2011","Bremen","Female","71","0.753914155025102","0.673421544256611","0.834406765793592"
"Just right","2011","North Rhine-Westphalia","Male","1842","0.70840511475227","0.691168898191183","0.725641331313357"
"Just right","2011","North Rhine-Westphalia","Female","2197","0.712692841427321","0.696990038823453","0.72839564403119"
"Just right","2011","Hesse","Male","595","0.675006731112279","0.64472493923988","0.705288522984677"
"Just right","2011","Hesse","Female","682","0.65766533592199","0.62959970334001","0.685730968503969"
"Just right","2011","Rhineland-Palatinate,Saarland","Male","529","0.709366838428736","0.676518902472613","0.74221477438486"
"Just right","2011","Rhineland-Palatinate,Saarland","Female","622","0.683168044651404","0.652840158817971","0.713495930484837"
"Just right","2011","Baden-Württemberg","Male","1144","0.715086731672271","0.693379773367154","0.736793689977388"
"Just right","2011","Baden-Württemberg","Female","1325","0.681136853028276","0.660541688568562","0.701732017487991"
"Just right","2011","Bavaria","Male","1383","0.666132703103633","0.645683272220965","0.686582133986301"
"Just right","2011","Bavaria","Female","1662","0.674731172726476","0.65634520574095","0.693117139712003"
"Just right","2011","Berlin","Male","309","0.723680867541982","0.682318637623195","0.765043097460769"
"Just right","2011","Berlin","Female","393","0.707068671271819","0.67012606580021","0.744011276743428"
"Just right","2011","Brandenburg","Male","384","0.733103128766671","0.695408928565143","0.7707973289682"
"Just right","2011","Brandenburg","Female","464","0.755621732317017","0.722172436980377","0.789071027653657"
"Just right","2011","Mecklenburg-Western Pomerania","Male","212","0.719629991266407","0.669053676462869","0.770206306069945"
"Just right","2011","Mecklenburg-Western Pomerania","Female","254","0.717722363530766","0.671921083909544","0.763523643151989"
"Just right","2011","Saxony","Male","629","0.741992506083636","0.713116992448069","0.770868019719202"
"Just right","2011","Saxony","Female","709","0.745177271019369","0.717922582174535","0.772431959864202"
"Just right","2011","Saxony-Anhalt","Male","390","0.761036692152558","0.723952856851315","0.7981205274538"
"Just right","2011","Saxony-Anhalt","Female","439","0.724442710883939","0.689044577999448","0.759840843768429"
"Just right","2011","Thuringia","Male","358","0.753485351634803","0.716044305724653","0.790926397544953"
"Just right","2011","Thuringia","Female","436","0.731992839850899","0.696757346196677","0.767228333505122"
"A little too big","2011","Schleswig-Holstein","Male","40","0.130580877751979","0.0997563711287039","0.161405384375255"
"A little too big","2011","Schleswig-Holstein","Female","49","0.135704989508745","0.107135172218968","0.164274806798521"
"A little too big","2011","Hamburg","Male","14","","",""
"A little too big","2011","Hamburg","Female","16","","",""
"A little too big","2011","Lower Saxony","Male","172","0.138208880781868","0.118843004284187","0.15757475727955"
"A little too big","2011","Lower Saxony","Female","208","0.1630749736376","0.144240746232091","0.181909201043109"
"A little too big","2011","Bremen","Male","5","","",""
"A little too big","2011","Bremen","Female","3","","",""
"A little too big","2011","North Rhine-Westphalia","Male","294","0.116105312309038","0.103956398404007","0.128254226214068"
"A little too big","2011","North Rhine-Westphalia","Female","331","0.119786835944122","0.108518722103338","0.131054949784907"
"A little too big","2011","Hesse","Male","105","0.126180864836088","0.104712554699947","0.147649174972228"
"A little too big","2011","Hesse","Female","135","0.140269846504485","0.119729386690312","0.160810306318657"
"A little too big","2011","Rhineland-Palatinate,Saarland","Male","96","0.15746415987192","0.131113887218841","0.183814432524998"
"A little too big","2011","Rhineland-Palatinate,Saarland","Female","122","0.149236680320851","0.126008989087097","0.172464371554605"
"A little too big","2011","Baden-Württemberg","Male","181","0.118105728914004","0.10258518211646","0.133626275711548"
"A little too big","2011","Baden-Württemberg","Female","206","0.141804712211444","0.126388264819242","0.157221159603647"
"A little too big","2011","Bavaria","Male","245","0.138946594806337","0.123947919417536","0.153945270195137"
"A little too big","2011","Bavaria","Female","282","0.137848294621491","0.12431846240124","0.151378126841742"
"A little too big","2011","Berlin","Male","32","0.0551391994886476","0.0340267285504245","0.0762516704268708"
"A little too big","2011","Berlin","Female","41","0.070333613314657","0.0495768877792165","0.0910903388500975"
"A little too big","2011","Brandenburg","Male","46","0.12622119661878","0.0979211497921253","0.154521243445436"
"A little too big","2011","Brandenburg","Female","44","0.0918150947831385","0.069337613475856","0.114292576090421"
"A little too big","2011","Mecklenburg-Western Pomerania","Male","32","0.114374074301681","0.0785383873919809","0.150209761211381"
"A little too big","2011","Mecklenburg-Western Pomerania","Female","39","0.121992877050933","0.0886903344389531","0.155295419662913"
"A little too big","2011","Saxony","Male","77","0.0988069360086624","0.0791137295137572","0.118500142503568"
"A little too big","2011","Saxony","Female","80","0.0907403699626904","0.0727749830589694","0.108705756866411"
"A little too big","2011","Saxony-Anhalt","Male","44","0.104701178655984","0.0780770117863377","0.13132534552563"
"A little too big","2011","Saxony-Anhalt","Female","57","0.139620447064979","0.112160990856249","0.167079903273709"
"A little too big","2011","Thuringia","Male","57","0.0971859103366951","0.0714529341869254","0.122918886486465"
"A little too big","2011","Thuringia","Female","66","0.110826046109407","0.085853200541464","0.135798891677351"
"Much too big","2011","Schleswig-Holstein","Male","7","","",""
"Much too big","2011","Schleswig-Holstein","Female","6","","",""
"Much too big","2011","Hamburg","Male","","","",""
"Much too big","2011","Hamburg","Female","1","","",""
"Much too big","2011","Lower Saxony","Male","24","","",""
"Much too big","2011","Lower Saxony","Female","31","0.0277643259845661","0.0193882575366213","0.036140394432511"
"Much too big","2011","Bremen","Male","1","","",""
"Much too big","2011","Bremen","Female","1","","",""
"Much too big","2011","North Rhine-Westphalia","Male","30","0.0170906052355894","0.0121753439221492","0.0220058665490297"
"Much too big","2011","North Rhine-Westphalia","Female","34","0.0151082951796027","0.0108752322974327","0.0193413580617728"
"Much too big","2011","Hesse","Male","16","","",""
"Much too big","2011","Hesse","Female","16","","",""
"Much too big","2011","Rhineland-Palatinate,Saarland","Male","15","","",""
"Much too big","2011","Rhineland-Palatinate,Saarland","Female","23","","",""
"Much too big","2011","Baden-Württemberg","Male","20","","",""
"Much too big","2011","Baden-Württemberg","Female","33","0.030779801615817","0.0231468932730729","0.0384127099585611"
"Much too big","2011","Bavaria","Male","31","0.0181203550208625","0.0123363802851595","0.0239043297565654"
"Much too big","2011","Bavaria","Female","40","0.0220809498072534","0.0163138137819204","0.0278480858325865"
"Much too big","2011","Berlin","Male","2","","",""
"Much too big","2011","Berlin","Female","3","","",""
"Much too big","2011","Brandenburg","Male","9","","",""
"Much too big","2011","Brandenburg","Female","8","","",""
"Much too big","2011","Mecklenburg-Western Pomerania","Male","6","","",""
"Much too big","2011","Mecklenburg-Western Pomerania","Female","9","","",""
"Much too big","2011","Saxony","Male","6","","",""
"Much too big","2011","Saxony","Female","4","","",""
"Much too big","2011","Saxony-Anhalt","Male","7","","",""
"Much too big","2011","Saxony-Anhalt","Female","7","","",""
"Much too big","2011","Thuringia","Male","2","","",""
"Much too big","2011","Thuringia","Female","4","","",""
"Much too small","2012","Schleswig-Holstein","Male","10","","",""
"Much too small","2012","Schleswig-Holstein","Female","14","","",""
"Much too small","2012","Hamburg","Male","3","","",""
"Much too small","2012","Hamburg","Female","5","","",""
"Much too small","2012","Lower Saxony","Male","15","","",""
"Much too small","2012","Lower Saxony","Female","17","","",""
"Much too small","2012","Bremen","Male","4","","",""
"Much too small","2012","Bremen","Female","7","","",""
"Much too small","2012","North Rhine-Westphalia","Male","66","0.0138092949054393","0.00930714145424207","0.0183114483566366"
"Much too small","2012","North Rhine-Westphalia","Female","74","0.0159547542161672","0.0115382266927997","0.0203712817395347"
"Much too small","2012","Hesse","Male","29","","",""
"Much too small","2012","Hesse","Female","33","0.0244900541693535","0.015228861361019","0.033751246977688"
"Much too small","2012","Rhineland-Palatinate,Saarland","Male","11","","",""
"Much too small","2012","Rhineland-Palatinate,Saarland","Female","15","","",""
"Much too small","2012","Baden-Württemberg","Male","38","0.0203089477035154","0.0133272129826623","0.0272906824243684"
"Much too small","2012","Baden-Württemberg","Female","51","0.0204951157669872","0.0140334701753844","0.0269567613585899"
"Much too small","2012","Bavaria","Male","45","0.0252309624265136","0.0183970734181033","0.0320648514349238"
"Much too small","2012","Bavaria","Female","61","0.0247552453210614","0.0186014346964657","0.0309090559456571"
"Much too small","2012","Berlin","Male","18","","",""
"Much too small","2012","Berlin","Female","22","","",""
"Much too small","2012","Brandenburg","Male","8","","",""
"Much too small","2012","Brandenburg","Female","9","","",""
"Much too small","2012","Mecklenburg-Western Pomerania","Male","8","","",""
"Much too small","2012","Mecklenburg-Western Pomerania","Female","12","","",""
"Much too small","2012","Saxony","Male","18","","",""
"Much too small","2012","Saxony","Female","20","","",""
"Much too small","2012","Saxony-Anhalt","Male","11","","",""
"Much too small","2012","Saxony-Anhalt","Female","16","","",""
"Much too small","2012","Thuringia","Male","10","","",""
"Much too small","2012","Thuringia","Female","9","","",""
"A little too small","2012","Schleswig-Holstein","Male","51","0.0891745431856032","0.0628719936700223","0.115477092701184"
"A little too small","2012","Schleswig-Holstein","Female","74","0.116373526328591","0.0896708577604701","0.143076194896711"
"A little too small","2012","Hamburg","Male","53","0.247102957928756","0.186871726078358","0.307334189779153"
"A little too small","2012","Hamburg","Female","60","0.166362303223914","0.120106678360888","0.212617928086939"
"A little too small","2012","Lower Saxony","Male","155","0.106339787060899","0.0889414178908018","0.123738156230996"
"A little too small","2012","Lower Saxony","Female","187","0.0936474405362052","0.0785315881094166","0.108763292962994"
"A little too small","2012","Bremen","Male","18","","",""
"A little too small","2012","Bremen","Female","30","0.224011398627803","0.146796374866951","0.301226422388655"
"A little too small","2012","North Rhine-Westphalia","Male","394","0.130506593528106","0.117510780268945","0.143502406787266"
"A little too small","2012","North Rhine-Westphalia","Female","499","0.125013517832898","0.113355961888569","0.136671073777228"
"A little too small","2012","Hesse","Male","155","0.154723148317908","0.130842986154234","0.178603310481581"
"A little too small","2012","Hesse","Female","207","0.142283563049338","0.121351818080296","0.16321530801838"
"A little too small","2012","Rhineland-Palatinate,Saarland","Male","79","0.0999087381778754","0.0780197610013462","0.121797715354405"
"A little too small","2012","Rhineland-Palatinate,Saarland","Female","103","0.107695371446462","0.0872833356064116","0.128107407286512"
"A little too small","2012","Baden-Württemberg","Male","238","0.122169485374167","0.1059602782866","0.138378692461733"
"A little too small","2012","Baden-Württemberg","Female","285","0.123054182843004","0.108072892732131","0.138035472953876"
"A little too small","2012","Bavaria","Male","324","0.146274565095286","0.130875524366513","0.16167360582406"
"A little too small","2012","Bavaria","Female","427","0.145671342418432","0.131699513892737","0.159643170944127"
"A little too small","2012","Berlin","Male","93","0.191589273370495","0.15597178439606","0.227206762344931"
"A little too small","2012","Berlin","Female","116","0.175078786728774","0.144439591727142","0.205717981730405"
"A little too small","2012","Brandenburg","Male","72","0.138919889466248","0.108843878925041","0.168995900007456"
"A little too small","2012","Brandenburg","Female","88","0.119900994965683","0.0939731397157036","0.145828850215663"
"A little too small","2012","Mecklenburg-Western Pomerania","Male","39","0.142311321340935","0.102375833862222","0.182246808819648"
"A little too small","2012","Mecklenburg-Western Pomerania","Female","44","0.109403032197596","0.0770688513312057","0.141737213063987"
"A little too small","2012","Saxony","Male","146","0.139953873720171","0.117173409344216","0.162734338096127"
"A little too small","2012","Saxony","Female","151","0.126659936368453","0.10586858793726","0.147451284799647"
"A little too small","2012","Saxony-Anhalt","Male","47","0.0953650613536629","0.0689233082996447","0.121806814407681"
"A little too small","2012","Saxony-Anhalt","Female","65","0.079110258948769","0.0571630021474035","0.101057515750134"
"A little too small","2012","Thuringia","Male","59","0.107709384266915","0.0804541555389698","0.134964612994861"
"A little too small","2012","Thuringia","Female","79","0.11401638869131","0.0886694154372326","0.139363361945388"
"Just right","2012","Schleswig-Holstein","Male","346","0.768825360154588","0.729916924937415","0.807733795371761"
"Just right","2012","Schleswig-Holstein","Female","405","0.727519959562175","0.690444801386964","0.764595117737385"
"Just right","2012","Hamburg","Male","127","0.670669171091974","0.60504174927433","0.736296592909619"
"Just right","2012","Hamburg","Female","166","0.723110265161739","0.667532112346999","0.778688417976479"
"Just right","2012","Lower Saxony","Male","843","0.707636020920907","0.681965106730408","0.733306935111407"
"Just right","2012","Lower Saxony","Female","990","0.692747345397834","0.668810254912729","0.716684435882939"
"Just right","2012","Bremen","Male","62","0.85174200716998","0.777496556725976","0.925987457613985"
"Just right","2012","Bremen","Female","71","0.708033289644257","0.623829315988969","0.792237263299545"
"Just right","2012","North Rhine-Westphalia","Male","1788","0.715186130100366","0.69777430893761","0.732597951263123"
"Just right","2012","North Rhine-Westphalia","Female","2160","0.719276186382789","0.70343762190344","0.735114750862137"
"Just right","2012","Hesse","Male","569","0.671320496072824","0.640302666770116","0.702338325375531"
"Just right","2012","Hesse","Female","670","0.666505879532586","0.638256931125781","0.694754827939391"
"Just right","2012","Rhineland-Palatinate,Saarland","Male","518","0.704509482587382","0.671205539599828","0.737813425574937"
"Just right","2012","Rhineland-Palatinate,Saarland","Female","646","0.727030491451205","0.697696942367042","0.756364040535368"
"Just right","2012","Baden-Württemberg","Male","1082","0.711701445596769","0.689280949488327","0.73412194170521"
"Just right","2012","Baden-Württemberg","Female","1252","0.68943796197315","0.668335339775038","0.710540584171263"
"Just right","2012","Bavaria","Male","1376","0.667072526151271","0.646536732370225","0.687608319932317"
"Just right","2012","Bavaria","Female","1662","0.683438458444565","0.665016640695943","0.701860276193186"
"Just right","2012","Berlin","Male","314","0.694557147003265","0.652872066385148","0.736242227621382"
"Just right","2012","Berlin","Female","407","0.723563880346302","0.687506831003284","0.759620929689319"
"Just right","2012","Brandenburg","Male","367","0.714482329086392","0.675206218239757","0.753758439933026"
"Just right","2012","Brandenburg","Female","450","0.778747583784905","0.745616792990286","0.811878374579525"
"Just right","2012","Mecklenburg-Western Pomerania","Male","204","0.659075263088317","0.604891247359406","0.713259278817227"
"Just right","2012","Mecklenburg-Western Pomerania","Female","250","0.712471495723365","0.665586835040436","0.759356156406293"
"Just right","2012","Saxony","Male","650","0.747207975965202","0.718670755387278","0.775745196543126"
"Just right","2012","Saxony","Female","724","0.7432556983847","0.715947637496191","0.770563759273208"
"Just right","2012","Saxony-Anhalt","Male","355","0.753520081406949","0.714723174161958","0.792316988651941"
"Just right","2012","Saxony-Anhalt","Female","431","0.748418625806117","0.713135133781364","0.783702117830869"
"Just right","2012","Thuringia","Male","370","0.7616480670608","0.724189047346527","0.799107086775073"
"Just right","2012","Thuringia","Female","447","0.772488295635587","0.739055134026394","0.80592145724478"
"A little too big","2012","Schleswig-Holstein","Male","40","0.112467849877531","0.0833092904915498","0.141626409263513"
"A little too big","2012","Schleswig-Holstein","Female","51","0.120167398439652","0.0930912701369598","0.147243526742345"
"A little too big","2012","Hamburg","Male","11","","",""
"A little too big","2012","Hamburg","Female","14","","",""
"A little too big","2012","Lower Saxony","Male","172","0.155865983538618","0.135394193906876","0.17633777317036"
"A little too big","2012","Lower Saxony","Female","198","0.165982190391571","0.146677870194085","0.185286510589057"
"A little too big","2012","Bremen","Male","4","","",""
"A little too big","2012","Bremen","Female","4","","",""
"A little too big","2012","North Rhine-Westphalia","Male","290","0.122178778911605","0.109544367439052","0.134813190384157"
"A little too big","2012","North Rhine-Westphalia","Female","299","0.115085927820267","0.103837547010912","0.126334308629622"
"A little too big","2012","Hesse","Male","109","0.134026545597242","0.11153041427346","0.156522676921024"
"A little too big","2012","Hesse","Female","137","0.146588418213899","0.125395766655975","0.167781069771822"
"A little too big","2012","Rhineland-Palatinate,Saarland","Male","98","0.165046888454592","0.137950265201739","0.192143511707445"
"A little too big","2012","Rhineland-Palatinate,Saarland","Female","109","0.140455508242389","0.11757662622865","0.163334390256127"
"A little too big","2012","Baden-Württemberg","Male","182","0.127755851815654","0.111233019511599","0.14427868411971"
"A little too big","2012","Baden-Württemberg","Female","218","0.140019135929244","0.124193807431947","0.155844464426542"
"A little too big","2012","Bavaria","Male","244","0.143339079348658","0.128069153335203","0.158609005362112"
"A little too big","2012","Bavaria","Female","270","0.133386379587491","0.119920888518898","0.146851870656085"
"A little too big","2012","Berlin","Male","43","0.0826706259591407","0.0577476480319037","0.107593603886378"
"A little too big","2012","Berlin","Female","44","0.0766518581847931","0.0552032836672905","0.0981004327022957"
"A little too big","2012","Brandenburg","Male","52","0.107319153508423","0.0804036218740273","0.134234685142818"
"A little too big","2012","Brandenburg","Female","51","0.0839002764060278","0.0617722588768356","0.10602829393522"
"A little too big","2012","Mecklenburg-Western Pomerania","Male","38","0.150540230375776","0.109663879187029","0.191416581564522"
"A little too big","2012","Mecklenburg-Western Pomerania","Female","46","0.136684865460555","0.101101135502741","0.17226859541837"
"A little too big","2012","Saxony","Male","72","0.0931554214584143","0.0740709675654912","0.112239875351337"
"A little too big","2012","Saxony","Female","86","0.113667456834028","0.0938253514691694","0.133509562198886"
"A little too big","2012","Saxony-Anhalt","Male","54","0.128523377711732","0.0983948536972568","0.158651901726208"
"A little too big","2012","Saxony-Anhalt","Female","62","0.145370491727883","0.116709771716296","0.174031211739471"
"A little too big","2012","Thuringia","Male","55","0.115184409660919","0.0871175947805728","0.143251224541266"
"A little too big","2012","Thuringia","Female","64","0.100482032251565","0.0765059208334357","0.124458143669694"
"Much too big","2012","Schleswig-Holstein","Male","4","","",""
"Much too big","2012","Schleswig-Holstein","Female","10","","",""
"Much too big","2012","Hamburg","Male","3","","",""
"Much too big","2012","Hamburg","Female","4","","",""
"Much too big","2012","Lower Saxony","Male","21","","",""
"Much too big","2012","Lower Saxony","Female","35","0.0368352425087866","0.0270624615966944","0.0466080234208788"
"Much too big","2012","Bremen","Male","","","",""
"Much too big","2012","Bremen","Female","","","",""
"Much too big","2012","North Rhine-Westphalia","Male","43","0.0183192025544841","0.0131456064727932","0.023492798636175"
"Much too big","2012","North Rhine-Westphalia","Female","60","0.0246696137478794","0.0192021564385248","0.030137071057234"
"Much too big","2012","Hesse","Male","19","","",""
"Much too big","2012","Hesse","Female","23","","",""
"Much too big","2012","Rhineland-Palatinate,Saarland","Male","15","","",""
"Much too big","2012","Rhineland-Palatinate,Saarland","Female","13","","",""
"Much too big","2012","Baden-Württemberg","Male","28","","",""
"Much too big","2012","Baden-Württemberg","Female","41","0.0269936034876146","0.0196026082395852","0.034384598735644"
"Much too big","2012","Bavaria","Male","34","0.0180828669782709","0.012276276302761","0.0238894576537808"
"Much too big","2012","Bavaria","Female","29","","",""
"Much too big","2012","Berlin","Male","1","","",""
"Much too big","2012","Berlin","Female","2","","",""
"Much too big","2012","Brandenburg","Male","9","","",""
"Much too big","2012","Brandenburg","Female","5","","",""
"Much too big","2012","Mecklenburg-Western Pomerania","Male","5","","",""
"Much too big","2012","Mecklenburg-Western Pomerania","Female","6","","",""
"Much too big","2012","Saxony","Male","5","","",""
"Much too big","2012","Saxony","Female","2","","",""
"Much too big","2012","Saxony-Anhalt","Male","7","","",""
"Much too big","2012","Saxony-Anhalt","Female","7","","",""
"Much too big","2012","Thuringia","Male","3","","",""
"Much too big","2012","Thuringia","Female","5","","",""
"Much too small","2013","Schleswig-Holstein","Male","15","","",""
"Much too small","2013","Schleswig-Holstein","Female","15","","",""
"Much too small","2013","Hamburg","Male","15","","",""
"Much too small","2013","Hamburg","Female","16","","",""
"Much too small","2013","Lower Saxony","Male","38","0.029205093505988","0.0203115636788734","0.0380986233331026"
"Much too small","2013","Lower Saxony","Female","48","0.0226286601649892","0.015337125857296","0.0299201944726823"
"Much too small","2013","Bremen","Male","6","","",""
"Much too small","2013","Bremen","Female","10","","",""
"Much too small","2013","North Rhine-Westphalia","Male","99","0.0203251854326678","0.0152815973845843","0.0253687734807513"
"Much too small","2013","North Rhine-Westphalia","Female","115","0.0200821544048213","0.0154597369858086","0.0247045718238341"
"Much too small","2013","Hesse","Male","47","0.0224021230621265","0.0133557134581738","0.0314485326660792"
"Much too small","2013","Hesse","Female","55","0.0210587286198331","0.013011816551042","0.0291056406886242"
"Much too small","2013","Rhineland-Palatinate,Saarland","Male","29","","",""
"Much too small","2013","Rhineland-Palatinate,Saarland","Female","28","","",""
"Much too small","2013","Baden-Württemberg","Male","52","0.0199352238184578","0.0134179230374191","0.0264525245994966"
"Much too small","2013","Baden-Württemberg","Female","57","0.015414419484351","0.010131558368779","0.020697280599923"
"Much too small","2013","Bavaria","Male","64","0.0191932196950003","0.0135440608672449","0.0248423785227557"
"Much too small","2013","Bavaria","Female","82","0.0199857849482627","0.014742692868752","0.0252288770277735"
"Much too small","2013","Berlin","Male","23","","",""
"Much too small","2013","Berlin","Female","26","","",""
"Much too small","2013","Brandenburg","Male","6","","",""
"Much too small","2013","Brandenburg","Female","8","","",""
"Much too small","2013","Mecklenburg-Western Pomerania","Male","5","","",""
"Much too small","2013","Mecklenburg-Western Pomerania","Female","8","","",""
"Much too small","2013","Saxony","Male","11","","",""
"Much too small","2013","Saxony","Female","14","","",""
"Much too small","2013","Saxony-Anhalt","Male","8","","",""
"Much too small","2013","Saxony-Anhalt","Female","11","","",""
"Much too small","2013","Thuringia","Male","14","","",""
"Much too small","2013","Thuringia","Female","15","","",""
"A little too small","2013","Schleswig-Holstein","Male","74","0.123220717499541","0.0941769771225048","0.152264457876577"
"A little too small","2013","Schleswig-Holstein","Female","99","0.145692097283526","0.117603051342887","0.173781143224165"
"A little too small","2013","Hamburg","Male","67","0.250629782342897","0.197952183588902","0.303307381096892"
"A little too small","2013","Hamburg","Female","75","0.152228428971359","0.112556791986054","0.191900065956664"
"A little too small","2013","Lower Saxony","Male","167","0.0875492371887002","0.0726208798080549","0.102477594569346"
"A little too small","2013","Lower Saxony","Female","218","0.0943000966279241","0.0799713589114192","0.108628834344429"
"A little too small","2013","Bremen","Male","16","","",""
"A little too small","2013","Bremen","Female","28","","",""
"A little too small","2013","North Rhine-Westphalia","Male","454","0.108054244505122","0.0969581150687623","0.119150373941482"
"A little too small","2013","North Rhine-Westphalia","Female","565","0.116995978627245","0.106405002607655","0.127586954646836"
"A little too small","2013","Hesse","Male","196","0.128638489691166","0.108172338120718","0.149104641261614"
"A little too small","2013","Hesse","Female","254","0.143965583632325","0.124290806733644","0.163640360531006"
"A little too small","2013","Rhineland-Palatinate,Saarland","Male","93","0.0818952157281511","0.0631955665764628","0.10059486487984"
"A little too small","2013","Rhineland-Palatinate,Saarland","Female","113","0.0941155894923097","0.0758716880196983","0.112359490964921"
"A little too small","2013","Baden-Württemberg","Male","322","0.1425536516393","0.126252343113349","0.158854960165251"
"A little too small","2013","Baden-Württemberg","Female","370","0.123811856724285","0.109687825297114","0.137935888151456"
"A little too small","2013","Bavaria","Male","363","0.136850971142342","0.122700041450288","0.151001900834395"
"A little too small","2013","Bavaria","Female","486","0.138414718312928","0.125477200384987","0.151352236240869"
"A little too small","2013","Berlin","Male","122","0.193866793975473","0.160273901916688","0.227459686034258"
"A little too small","2013","Berlin","Female","160","0.194232399983591","0.164096453586297","0.224368346380886"
"A little too small","2013","Brandenburg","Male","82","0.154274971920946","0.123376943458163","0.185173000383728"
"A little too small","2013","Brandenburg","Female","96","0.116803443568182","0.0916631220527755","0.141943765083589"
"A little too small","2013","Mecklenburg-Western Pomerania","Male","44","0.168063473989003","0.123869453925938","0.212257494052069"
"A little too small","2013","Mecklenburg-Western Pomerania","Female","56","0.152717003479448","0.114759600907146","0.19067440605175"
"A little too small","2013","Saxony","Male","145","0.137200211021787","0.11421868200011","0.160181740043463"
"A little too small","2013","Saxony","Female","163","0.128179603877576","0.106989059195167","0.149370148559985"
"A little too small","2013","Saxony-Anhalt","Male","50","0.0877620267538312","0.0628611494665153","0.112662904041147"
"A little too small","2013","Saxony-Anhalt","Female","63","0.0887256960971794","0.0659355678667282","0.11151582432763"
"A little too small","2013","Thuringia","Male","60","0.132149216275832","0.101884934015672","0.162413498535992"
"A little too small","2013","Thuringia","Female","67","0.0918982658207428","0.0685287372821474","0.115267794359338"
"Just right","2013","Schleswig-Holstein","Male","353","0.727266052109139","0.687912694051665","0.766619410166613"
"Just right","2013","Schleswig-Holstein","Female","424","0.675791058592941","0.638523538553077","0.713058578632806"
"Just right","2013","Hamburg","Male","164","0.674219621639315","0.61725246118206","0.73118678209657"
"Just right","2013","Hamburg","Female","208","0.755786532801511","0.708342981116839","0.803230084486184"
"Just right","2013","Lower Saxony","Male","980","0.710615586893014","0.686663902899464","0.734567270886565"
"Just right","2013","Lower Saxony","Female","1103","0.688604272667454","0.665900350738029","0.711308194596879"
"Just right","2013","Bremen","Male","79","0.7166437483872","0.632047150137166","0.801240346637234"
"Just right","2013","Bremen","Female","87","0.635428585603036","0.555125315948248","0.715731855257823"
"Just right","2013","North Rhine-Westphalia","Male","2115","0.726598771135712","0.710668288350577","0.742529253920847"
"Just right","2013","North Rhine-Westphalia","Female","2477","0.711220724924809","0.696287473080593","0.726153976769025"
"Just right","2013","Hesse","Male","648","0.678032926355015","0.649471318239205","0.706594534470826"
"Just right","2013","Hesse","Female","741","0.657520259857878","0.630924838540083","0.684115681175673"
"Just right","2013","Rhineland-Palatinate,Saarland","Male","605","0.733433472718473","0.703279729112542","0.763587216324403"
"Just right","2013","Rhineland-Palatinate,Saarland","Female","722","0.729287202690286","0.701524980133236","0.757049425247336"
"Just right","2013","Baden-Württemberg","Male","1184","0.69254618544902","0.671031047754865","0.714061323143176"
