"hlf0071_h","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"3","1986","secondary school degree","Single parent ","8","","",""
"3","1986","secondary school degree","Couple + C. LE 16 ","43","0.775677711905363","0.667387916643765","0.883967507166962"
"3","1986","secondary school degree","Couple + C. GT 16 ","10","","",""
"3","1986","secondary school degree","Couple + C. LE and GT 16","12","","",""
"3","1986","college entrance qualification","1-pers.-HH","25","","",""
"3","1986","college entrance qualification","(Married) couple without C. ","44","0.8289455258652","0.726598168346106","0.931292883384293"
"3","1986","college entrance qualification","Single parent ","6","","",""
"3","1986","college entrance qualification","Couple + C. LE 16 ","34","0.676926031436484","0.545986240874563","0.807865821998404"
"3","1986","college entrance qualification","Couple + C. GT 16 ","5","","",""
"3","1986","college entrance qualification","Couple + C. LE and GT 16","3","","",""
"3","1986","Other degree","1-pers.-HH","8","","",""
"3","1986","Other degree","(Married) couple without C. ","33","0.91946601676236","0.829314819236643","1.00961721428808"
"3","1986","Other degree","Single parent ","1","","",""
"3","1986","Other degree","Couple + C. LE 16 ","40","0.536441609724373","0.418779400829294","0.654103818619452"
"3","1986","Other degree","Couple + C. GT 16 ","12","","",""
"3","1986","Other degree","Couple + C. LE and GT 16","16","","",""
"3","1986","no degree/no degree yet","1-pers.-HH","10","","",""
"3","1986","no degree/no degree yet","(Married) couple without C. ","9","","",""
"3","1986","no degree/no degree yet","Single parent ","7","","",""
"3","1986","no degree/no degree yet","Couple + C. LE 16 ","19","","",""
"3","1986","no degree/no degree yet","Couple + C. GT 16 ","21","","",""
"3","1986","no degree/no degree yet","Couple + C. LE and GT 16","20","","",""
"4","1986","lower secondary degree","1-pers.-HH","2","","",""
"4","1986","lower secondary degree","(Married) couple without C. ","18","","",""
"4","1986","lower secondary degree","Single parent ","","","",""
"4","1986","lower secondary degree","Couple + C. LE 16 ","6","","",""
"4","1986","lower secondary degree","Couple + C. GT 16 ","2","","",""
"4","1986","lower secondary degree","Couple + C. LE and GT 16","1","","",""
"4","1986","secondary school degree","1-pers.-HH","4","","",""
"4","1986","secondary school degree","(Married) couple without C. ","8","","",""
"4","1986","secondary school degree","Single parent ","1","","",""
"4","1986","secondary school degree","Couple + C. LE 16 ","4","","",""
"4","1986","secondary school degree","Couple + C. GT 16 ","","","",""
"4","1986","secondary school degree","Couple + C. LE and GT 16","","","",""
"4","1986","college entrance qualification","1-pers.-HH","3","","",""
"4","1986","college entrance qualification","(Married) couple without C. ","2","","",""
"4","1986","college entrance qualification","Single parent ","","","",""
"4","1986","college entrance qualification","Couple + C. LE 16 ","5","","",""
"4","1986","college entrance qualification","Couple + C. GT 16 ","","","",""
"4","1986","college entrance qualification","Couple + C. LE and GT 16","1","","",""
"4","1986","Other degree","1-pers.-HH","1","","",""
"4","1986","Other degree","(Married) couple without C. ","1","","",""
"4","1986","Other degree","Single parent ","1","","",""
"4","1986","Other degree","Couple + C. LE 16 ","2","","",""
"4","1986","Other degree","Couple + C. GT 16 ","2","","",""
"4","1986","Other degree","Couple + C. LE and GT 16","1","","",""
"4","1986","no degree/no degree yet","1-pers.-HH","","","",""
"4","1986","no degree/no degree yet","(Married) couple without C. ","1","","",""
"4","1986","no degree/no degree yet","Single parent ","","","",""
"4","1986","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"4","1986","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"4","1986","no degree/no degree yet","Couple + C. LE and GT 16","3","","",""
"5","1986","lower secondary degree","1-pers.-HH","1","","",""
"5","1986","lower secondary degree","(Married) couple without C. ","1","","",""
"5","1986","lower secondary degree","Single parent ","","","",""
"5","1986","lower secondary degree","Couple + C. LE 16 ","","","",""
"5","1986","lower secondary degree","Couple + C. GT 16 ","","","",""
"5","1986","lower secondary degree","Couple + C. LE and GT 16","","","",""
"5","1986","secondary school degree","1-pers.-HH","","","",""
"5","1986","secondary school degree","(Married) couple without C. ","1","","",""
"5","1986","secondary school degree","Single parent ","","","",""
"5","1986","secondary school degree","Couple + C. LE 16 ","","","",""
"5","1986","secondary school degree","Couple + C. GT 16 ","","","",""
"5","1986","secondary school degree","Couple + C. LE and GT 16","","","",""
"5","1986","college entrance qualification","1-pers.-HH","","","",""
"5","1986","college entrance qualification","(Married) couple without C. ","","","",""
"5","1986","college entrance qualification","Single parent ","","","",""
"5","1986","college entrance qualification","Couple + C. LE 16 ","","","",""
"5","1986","college entrance qualification","Couple + C. GT 16 ","","","",""
"5","1986","college entrance qualification","Couple + C. LE and GT 16","","","",""
"5","1986","Other degree","1-pers.-HH","","","",""
"5","1986","Other degree","(Married) couple without C. ","","","",""
"5","1986","Other degree","Single parent ","","","",""
"5","1986","Other degree","Couple + C. LE 16 ","","","",""
"5","1986","Other degree","Couple + C. GT 16 ","","","",""
"5","1986","Other degree","Couple + C. LE and GT 16","","","",""
"5","1986","no degree/no degree yet","1-pers.-HH","","","",""
"5","1986","no degree/no degree yet","(Married) couple without C. ","","","",""
"5","1986","no degree/no degree yet","Single parent ","","","",""
"5","1986","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"5","1986","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"5","1986","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"1","1987","lower secondary degree","1-pers.-HH","","","",""
"1","1987","lower secondary degree","(Married) couple without C. ","4","","",""
"1","1987","lower secondary degree","Single parent ","","","",""
"1","1987","lower secondary degree","Couple + C. LE 16 ","3","","",""
"1","1987","lower secondary degree","Couple + C. GT 16 ","6","","",""
"1","1987","lower secondary degree","Couple + C. LE and GT 16","","","",""
"1","1987","secondary school degree","1-pers.-HH","","","",""
"1","1987","secondary school degree","(Married) couple without C. ","2","","",""
"1","1987","secondary school degree","Single parent ","1","","",""
"1","1987","secondary school degree","Couple + C. LE 16 ","1","","",""
"1","1987","secondary school degree","Couple + C. GT 16 ","","","",""
"1","1987","secondary school degree","Couple + C. LE and GT 16","","","",""
"1","1987","college entrance qualification","1-pers.-HH","5","","",""
"1","1987","college entrance qualification","(Married) couple without C. ","","","",""
"1","1987","college entrance qualification","Single parent ","","","",""
"1","1987","college entrance qualification","Couple + C. LE 16 ","2","","",""
"1","1987","college entrance qualification","Couple + C. GT 16 ","","","",""
"1","1987","college entrance qualification","Couple + C. LE and GT 16","","","",""
"1","1987","Other degree","1-pers.-HH","1","","",""
"1","1987","Other degree","(Married) couple without C. ","","","",""
"1","1987","Other degree","Single parent ","","","",""
"1","1987","Other degree","Couple + C. LE 16 ","","","",""
"1","1987","Other degree","Couple + C. GT 16 ","1","","",""
"1","1987","Other degree","Couple + C. LE and GT 16","","","",""
"1","1987","no degree/no degree yet","1-pers.-HH","1","","",""
"1","1987","no degree/no degree yet","(Married) couple without C. ","","","",""
"1","1987","no degree/no degree yet","Single parent ","1","","",""
"1","1987","no degree/no degree yet","Couple + C. LE 16 ","5","","",""
"1","1987","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"1","1987","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"2","1987","lower secondary degree","1-pers.-HH","11","","",""
"2","1987","lower secondary degree","(Married) couple without C. ","8","","",""
"2","1987","lower secondary degree","Single parent ","3","","",""
"2","1987","lower secondary degree","Couple + C. LE 16 ","20","","",""
"2","1987","lower secondary degree","Couple + C. GT 16 ","4","","",""
"2","1987","lower secondary degree","Couple + C. LE and GT 16","4","","",""
"2","1987","secondary school degree","1-pers.-HH","5","","",""
"2","1987","secondary school degree","(Married) couple without C. ","5","","",""
"2","1987","secondary school degree","Single parent ","1","","",""
"2","1987","secondary school degree","Couple + C. LE 16 ","5","","",""
"2","1987","secondary school degree","Couple + C. GT 16 ","2","","",""
"2","1987","secondary school degree","Couple + C. LE and GT 16","","","",""
"2","1987","college entrance qualification","1-pers.-HH","8","","",""
"2","1987","college entrance qualification","(Married) couple without C. ","10","","",""
"2","1987","college entrance qualification","Single parent ","1","","",""
"2","1987","college entrance qualification","Couple + C. LE 16 ","14","","",""
"2","1987","college entrance qualification","Couple + C. GT 16 ","","","",""
"2","1987","college entrance qualification","Couple + C. LE and GT 16","","","",""
"2","1987","Other degree","1-pers.-HH","4","","",""
"2","1987","Other degree","(Married) couple without C. ","3","","",""
"2","1987","Other degree","Single parent ","4","","",""
"2","1987","Other degree","Couple + C. LE 16 ","13","","",""
"2","1987","Other degree","Couple + C. GT 16 ","5","","",""
"2","1987","Other degree","Couple + C. LE and GT 16","4","","",""
"2","1987","no degree/no degree yet","1-pers.-HH","","","",""
"2","1987","no degree/no degree yet","(Married) couple without C. ","3","","",""
"2","1987","no degree/no degree yet","Single parent ","","","",""
"2","1987","no degree/no degree yet","Couple + C. LE 16 ","5","","",""
"2","1987","no degree/no degree yet","Couple + C. GT 16 ","6","","",""
"2","1987","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"3","1987","lower secondary degree","1-pers.-HH","51","0.706786186292967","0.600142460192568","0.813429912393366"
"3","1987","lower secondary degree","(Married) couple without C. ","106","0.839252089356192","0.775622079552063","0.902882099160322"
"3","1987","lower secondary degree","Single parent ","22","","",""
"3","1987","lower secondary degree","Couple + C. LE 16 ","98","0.793330652673179","0.722629259793357","0.864032045553"
"3","1987","lower secondary degree","Couple + C. GT 16 ","24","","",""
"3","1987","lower secondary degree","Couple + C. LE and GT 16","13","","",""
"3","1987","secondary school degree","1-pers.-HH","29","","",""
"3","1987","secondary school degree","(Married) couple without C. ","58","0.800736217691982","0.710334562898209","0.891137872485756"
"3","1987","secondary school degree","Single parent ","4","","",""
"3","1987","secondary school degree","Couple + C. LE 16 ","39","0.880669669230742","0.786988755719609","0.974350582741875"
"3","1987","secondary school degree","Couple + C. GT 16 ","9","","",""
"3","1987","secondary school degree","Couple + C. LE and GT 16","6","","",""
"3","1987","college entrance qualification","1-pers.-HH","37","0.685662714278031","0.560676137810204","0.810649290745858"
"3","1987","college entrance qualification","(Married) couple without C. ","34","0.716225291976735","0.591264215387217","0.841186368566254"
"3","1987","college entrance qualification","Single parent ","7","","",""
"3","1987","college entrance qualification","Couple + C. LE 16 ","24","","",""
"3","1987","college entrance qualification","Couple + C. GT 16 ","5","","",""
"3","1987","college entrance qualification","Couple + C. LE and GT 16","3","","",""
"3","1987","Other degree","1-pers.-HH","9","","",""
"3","1987","Other degree","(Married) couple without C. ","12","","",""
"3","1987","Other degree","Single parent ","5","","",""
"3","1987","Other degree","Couple + C. LE 16 ","44","0.742610206728711","0.62911257990781","0.856107833549612"
"3","1987","Other degree","Couple + C. GT 16 ","10","","",""
