"hlf0071_h","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Just right","2002","inadequately","Male","82","0.665173313153556","0.579660222861115","0.750686403445997"
"Just right","2002","inadequately","Female","127","0.711350539535309","0.642830018326912","0.779871060743706"
"Just right","2002","general elemantary","Male","701","0.719887216145725","0.691391957770407","0.748382474521043"
"Just right","2002","general elemantary","Female","1458","0.734518159588459","0.714963531902194","0.754072787274725"
"Just right","2002","middle vocational","Male","4166","0.741447085953157","0.729958020328892","0.752936151577423"
"Just right","2002","middle vocational","Female","4495","0.738049725951633","0.726972908607504","0.749126543295762"
"Just right","2002","vocational + Abi","Male","352","0.700655384744401","0.660472993738609","0.740837775750193"
"Just right","2002","vocational + Abi","Female","452","0.648168725250356","0.612249706755125","0.684087743745586"
"Just right","2002","higher vocational","Male","705","0.705646389873846","0.677511444888515","0.733781334859177"
"Just right","2002","higher vocational","Female","513","0.6728422166504","0.638969534097284","0.706714899203516"
"Just right","2002","higher education","Male","1821","0.668862324070018","0.650793347685012","0.686931300455025"
"Just right","2002","higher education","Female","1387","0.687334448488248","0.666821756338528","0.707847140637968"
"A little too big","2002","in school","Male","19","","",""
"A little too big","2002","in school","Female","21","","",""
"A little too big","2002","inadequately","Male","8","","",""
"A little too big","2002","inadequately","Female","4","","",""
"A little too big","2002","general elemantary","Male","66","0.0708480491073018","0.0545670436016905","0.0871290546129131"
"A little too big","2002","general elemantary","Female","183","0.10777728115022","0.0940453656084092","0.12150919669203"
"A little too big","2002","middle vocational","Male","508","0.0940475432895596","0.0863881152287667","0.101706971350353"
"A little too big","2002","middle vocational","Female","621","0.112157174997362","0.104207592335086","0.120106757659639"
"A little too big","2002","vocational + Abi","Male","37","0.0718498555118083","0.0491919434937238","0.0945077675298927"
"A little too big","2002","vocational + Abi","Female","68","0.120351252039415","0.0958779170595449","0.144824587019286"
"A little too big","2002","higher vocational","Male","128","0.124722007135413","0.104325191274575","0.145118822996252"
"A little too big","2002","higher vocational","Female","69","0.0960601278276266","0.0747858072699848","0.117334448385268"
"A little too big","2002","higher education","Male","310","0.124511496099129","0.111835244954233","0.137187747244026"
"A little too big","2002","higher education","Female","194","0.0936480352055752","0.0807567456070969","0.106539324804054"
"Much too big","2002","in school","Male","1","","",""
"Much too big","2002","in school","Female","1","","",""
"Much too big","2002","inadequately","Male","2","","",""
"Much too big","2002","inadequately","Female","1","","",""
"Much too big","2002","general elemantary","Male","3","","",""
"Much too big","2002","general elemantary","Female","28","","",""
"Much too big","2002","middle vocational","Male","58","0.010797887903039","0.00808593692342087","0.0135098388826571"
"Much too big","2002","middle vocational","Female","69","0.0124192981593276","0.00962934071914656","0.0152092555995087"
"Much too big","2002","vocational + Abi","Male","5","","",""
"Much too big","2002","vocational + Abi","Female","5","","",""
"Much too big","2002","higher vocational","Male","10","","",""
"Much too big","2002","higher vocational","Female","10","","",""
"Much too big","2002","higher education","Male","44","0.0146127701919214","0.0100056384901801","0.0192199018936628"
"Much too big","2002","higher education","Female","30","0.0166444703012276","0.0109835262722386","0.0223054143302166"
"Much too small","2003","in school","Male","5","","",""
"Much too small","2003","in school","Female","3","","",""
"Much too small","2003","inadequately","Male","3","","",""
"Much too small","2003","inadequately","Female","11","","",""
"Much too small","2003","general elemantary","Male","27","","",""
"Much too small","2003","general elemantary","Female","32","0.0120495090690319","0.00707096709622341","0.0170280510418404"
"Much too small","2003","middle vocational","Male","88","0.0178450655154977","0.0142922663333917","0.0213978646976036"
"Much too small","2003","middle vocational","Female","89","0.0163874357086526","0.0131250991211382","0.0196497722961669"
"Much too small","2003","vocational + Abi","Male","10","","",""
"Much too small","2003","vocational + Abi","Female","17","","",""
"Much too small","2003","higher vocational","Male","12","","",""
"Much too small","2003","higher vocational","Female","12","","",""
"Much too small","2003","higher education","Male","36","0.0186128717365719","0.0132763951253658","0.0239493483477781"
"Much too small","2003","higher education","Female","20","","",""
"A little too small","2003","in school","Male","46","0.1734850012504","0.130635694496442","0.216334308004359"
"A little too small","2003","in school","Female","49","0.178842735293762","0.136455793014395","0.221229677573129"
"A little too small","2003","inadequately","Male","15","","",""
"A little too small","2003","inadequately","Female","31","0.201620683233013","0.13964699646947","0.263594369996557"
"A little too small","2003","general elemantary","Male","162","0.191759548544882","0.166278798140822","0.217240298948941"
"A little too small","2003","general elemantary","Female","229","0.122511691768655","0.107550735840126","0.137472647697183"
"A little too small","2003","middle vocational","Male","709","0.133729438665183","0.124595420433638","0.142863456896728"
"A little too small","2003","middle vocational","Female","724","0.121169615283879","0.112784469281115","0.129554761286643"
"A little too small","2003","vocational + Abi","Male","91","0.203490376237638","0.167586447208736","0.23939430526654"
"A little too small","2003","vocational + Abi","Female","134","0.200135370967198","0.170018946090331","0.230251795844065"
"A little too small","2003","higher vocational","Male","140","0.149485987824793","0.127127532897765","0.171844442751821"
"A little too small","2003","higher vocational","Female","122","0.193474174002453","0.164458762505562","0.222489585499345"
"A little too small","2003","higher education","Male","355","0.183231037827451","0.167956190682969","0.198505884971933"
"A little too small","2003","higher education","Female","299","0.193752918943439","0.175976518975259","0.211529318911618"
"Just right","2003","in school","Male","225","0.747200975159132","0.698020369152656","0.796381581165608"
"Just right","2003","in school","Female","232","0.678690492640616","0.627039230556666","0.730341754724567"
"Just right","2003","inadequately","Male","84","0.74727166074792","0.666060077654624","0.828483243841215"
"Just right","2003","inadequately","Female","116","0.729327953317245","0.66069727582325","0.797958630811239"
"Just right","2003","general elemantary","Male","659","0.707709264676136","0.678271936561959","0.737146592790312"
"Just right","2003","general elemantary","Female","1358","0.735441816567428","0.715314556156807","0.755569076978049"
"Just right","2003","middle vocational","Male","3984","0.741780909950664","0.730035894708713","0.753525925192614"
"Just right","2003","middle vocational","Female","4386","0.747936557517144","0.736779528958897","0.759093586075391"
"Just right","2003","vocational + Abi","Male","338","0.696718873713903","0.655724334850894","0.737713412576913"
"Just right","2003","vocational + Abi","Female","457","0.661891412061368","0.626282826898671","0.697499997224065"
"Just right","2003","higher vocational","Male","684","0.680780167234895","0.651548795920638","0.710011538549152"
"Just right","2003","higher vocational","Female","507","0.689884858774022","0.655909982301047","0.723859735246998"
"Just right","2003","higher education","Male","1733","0.66229790540008","0.643624595394521","0.680971215405639"
"Just right","2003","higher education","Female","1319","0.658673104654913","0.637347280241822","0.679998929068004"
"A little too big","2003","in school","Male","21","","",""
"A little too big","2003","in school","Female","28","","",""
"A little too big","2003","inadequately","Male","7","","",""
"A little too big","2003","inadequately","Female","3","","",""
"A little too big","2003","general elemantary","Male","61","0.0642462376196052","0.0483765614798081","0.0801159137594023"
"A little too big","2003","general elemantary","Female","201","0.114906041720648","0.100354264876848","0.129457818564448"
"A little too big","2003","middle vocational","Male","500","0.0973983684256987","0.0894414394161182","0.105355297435279"
"A little too big","2003","middle vocational","Female","556","0.103617688153888","0.0957865511700536","0.111448825137722"
"A little too big","2003","vocational + Abi","Male","40","0.0732516846247854","0.0500155311279564","0.0964878381216144"
"A little too big","2003","vocational + Abi","Female","61","0.105619436851733","0.0824846051710428","0.128754268532422"
"A little too big","2003","higher vocational","Male","129","0.136411674895639","0.114889807012534","0.157933542778745"
"A little too big","2003","higher vocational","Female","65","0.0862141985152336","0.0655974727290309","0.106830924301436"
"A little too big","2003","higher education","Male","312","0.126301238715455","0.113184906616668","0.139417570814242"
"A little too big","2003","higher education","Female","243","0.121168338981285","0.106491482983896","0.135845194978674"
"Much too big","2003","in school","Male","3","","",""
"Much too big","2003","in school","Female","2","","",""
"Much too big","2003","inadequately","Male","1","","",""
"Much too big","2003","inadequately","Female","","","",""
"Much too big","2003","general elemantary","Male","8","","",""
"Much too big","2003","general elemantary","Female","25","","",""
"Much too big","2003","middle vocational","Male","53","0.00924621744295674","0.00667767642133775","0.0118147584645757"
"Much too big","2003","middle vocational","Female","63","0.0108887033364369","0.00822201724157699","0.0135553894312968"
"Much too big","2003","vocational + Abi","Male","4","","",""
"Much too big","2003","vocational + Abi","Female","9","","",""
"Much too big","2003","higher vocational","Male","12","","",""
"Much too big","2003","higher vocational","Female","6","","",""
"Much too big","2003","higher education","Male","28","","",""
"Much too big","2003","higher education","Female","18","","",""
"Much too small","2004","in school","Male","4","","",""
"Much too small","2004","in school","Female","5","","",""
"Much too small","2004","inadequately","Male","4","","",""
"Much too small","2004","inadequately","Female","9","","",""
"Much too small","2004","general elemantary","Male","26","","",""
"Much too small","2004","general elemantary","Female","31","0.0179963041363505","0.0117607623411111","0.0242318459315899"
"Much too small","2004","middle vocational","Male","73","0.0150416580477002","0.0117205727712372","0.0183627433241632"
"Much too small","2004","middle vocational","Female","73","0.0125873378421909","0.00967882571523109","0.0154958499691507"
"Much too small","2004","vocational + Abi","Male","10","","",""
"Much too small","2004","vocational + Abi","Female","15","","",""
"Much too small","2004","higher vocational","Male","16","","",""
"Much too small","2004","higher vocational","Female","12","","",""
"Much too small","2004","higher education","Male","28","","",""
"Much too small","2004","higher education","Female","20","","",""
"A little too small","2004","in school","Male","54","0.185661683558275","0.142237035252345","0.229086331864204"
"A little too small","2004","in school","Female","49","0.196456361657385","0.153523689116665","0.239389034198105"
"A little too small","2004","inadequately","Male","14","","",""
"A little too small","2004","inadequately","Female","26","","",""
"A little too small","2004","general elemantary","Male","128","0.147440423037706","0.123464292151115","0.171416553924296"
"A little too small","2004","general elemantary","Female","203","0.109860982147285","0.0951927886964507","0.124529175598118"
"A little too small","2004","middle vocational","Male","670","0.131775579783219","0.122546535995926","0.141004623570511"
"A little too small","2004","middle vocational","Female","659","0.113096718807791","0.104834099911129","0.121359337704452"
"A little too small","2004","vocational + Abi","Male","81","0.182742542259077","0.148349032302091","0.217136052216063"
"A little too small","2004","vocational + Abi","Female","124","0.165492710753524","0.137499142588979","0.193486278918068"
"A little too small","2004","higher vocational","Male","118","0.130029520831867","0.108482689815313","0.15157635184842"
"A little too small","2004","higher vocational","Female","113","0.168487214148208","0.140838196736591","0.196136231559826"
"A little too small","2004","higher education","Male","350","0.1661318803198","0.151308877302025","0.180954883337576"
"A little too small","2004","higher education","Female","283","0.169165361498959","0.152223282164641","0.186107440833276"
"Just right","2004","in school","Male","229","0.747128137789401","0.698585817376027","0.795670458202776"
"Just right","2004","in school","Female","248","0.731586404291232","0.683702978957602","0.779469829624861"
"Just right","2004","inadequately","Male","78","0.713905039489967","0.626627035323106","0.801183043656828"
"Just right","2004","inadequately","Female","116","0.742186303725109","0.672646132200117","0.8117264752501"
"Just right","2004","general elemantary","Male","635","0.757086745752488","0.728086152936752","0.786087338568224"
"Just right","2004","general elemantary","Female","1320","0.761847117985843","0.741867471182369","0.781826764789318"
"Just right","2004","middle vocational","Male","3880","0.744995856417434","0.733103339236138","0.75688837359873"
"Just right","2004","middle vocational","Female","4266","0.747773793099908","0.736443665180552","0.759103921019264"
"Just right","2004","vocational + Abi","Male","356","0.736183907881948","0.696962694686861","0.775405121077035"
"Just right","2004","vocational + Abi","Female","462","0.695844617957696","0.66119027685837","0.730498959057022"
"Just right","2004","higher vocational","Male","664","0.690329983042746","0.660709774366191","0.7199501917193"
"Just right","2004","higher vocational","Female","507","0.701507236677255","0.667705054156009","0.735309419198502"
"Just right","2004","higher education","Male","1679","0.674979163434969","0.656325600071976","0.693632726797962"
"Just right","2004","higher education","Female","1324","0.704414691389853","0.683793710578211","0.725035672201495"
"A little too big","2004","in school","Male","20","","",""
"A little too big","2004","in school","Female","27","","",""
"A little too big","2004","inadequately","Male","7","","",""
"A little too big","2004","inadequately","Female","","","",""
"A little too big","2004","general elemantary","Male","47","0.0531589128203254","0.0379871850697526","0.0683306405708981"
"A little too big","2004","general elemantary","Female","175","0.100329288934522","0.0862369970597772","0.114421580809268"
"A little too big","2004","middle vocational","Male","492","0.0999237050525256","0.0917409949247399","0.108106415180311"
"A little too big","2004","middle vocational","Female","593","0.115801715165621","0.107453629087495","0.124149801243747"
"A little too big","2004","vocational + Abi","Male","34","0.0604789378150863","0.0392644495818137","0.081693426048359"
"A little too big","2004","vocational + Abi","Female","69","0.103084849570874","0.0801800309272284","0.125989668214519"
"A little too big","2004","higher vocational","Male","126","0.148664127422352","0.125873109297839","0.171455145546865"
"A little too big","2004","higher vocational","Female","66","0.0995554850242654","0.0774386572437506","0.12167231280478"
"A little too big","2004","higher education","Male","324","0.127328701060728","0.114053242776918","0.140604159344537"
"A little too big","2004","higher education","Female","232","0.103783804125419","0.0900014031781066","0.117566205072731"
"Much too big","2004","in school","Male","1","","",""
"Much too big","2004","in school","Female","","","",""
"Much too big","2004","inadequately","Male","","","",""
"Much too big","2004","inadequately","Female","1","","",""
"Much too big","2004","general elemantary","Male","4","","",""
"Much too big","2004","general elemantary","Female","17","","",""
"Much too big","2004","middle vocational","Male","45","0.0082632006991214","0.00579320836718201","0.0107331930310608"
"Much too big","2004","middle vocational","Female","53","0.0107404350844894","0.00805125024148453","0.0134296199274942"
"Much too big","2004","vocational + Abi","Male","4","","",""
"Much too big","2004","vocational + Abi","Female","7","","",""
"Much too big","2004","higher vocational","Male","12","","",""
"Much too big","2004","higher vocational","Female","6","","",""
"Much too big","2004","higher education","Male","41","0.0155705604784423","0.0106398961109793","0.0205012248459054"
"Much too big","2004","higher education","Female","22","","",""
"Much too small","2005","in school","Male","2","","",""
"Much too small","2005","in school","Female","5","","",""
"Much too small","2005","inadequately","Male","4","","",""
"Much too small","2005","inadequately","Female","4","","",""
"Much too small","2005","general elemantary","Male","16","","",""
"Much too small","2005","general elemantary","Female","25","","",""
"Much too small","2005","middle vocational","Male","68","0.0162343501287379","0.0126958979366896","0.0197728023207861"
"Much too small","2005","middle vocational","Female","67","0.011498297242944","0.00865345726033341","0.0143431372255547"
"Much too small","2005","vocational + Abi","Male","7","","",""
"Much too small","2005","vocational + Abi","Female","9","","",""
"Much too small","2005","higher vocational","Male","9","","",""
"Much too small","2005","higher vocational","Female","6","","",""
"Much too small","2005","higher education","Male","20","","",""
"Much too small","2005","higher education","Female","16","","",""
"A little too small","2005","in school","Male","47","0.162193034497512","0.121157950470039","0.203228118524985"
"A little too small","2005","in school","Female","49","0.158951313470467","0.119972162985265","0.197930463955669"
"A little too small","2005","inadequately","Male","13","","",""
"A little too small","2005","inadequately","Female","25","","",""
"A little too small","2005","general elemantary","Male","124","0.156262677513387","0.130797082090816","0.181728272935958"
"A little too small","2005","general elemantary","Female","179","0.104563876993322","0.0897092266783895","0.119418527308255"
"A little too small","2005","middle vocational","Male","644","0.143197087126438","0.133389603086955","0.153004571165922"
"A little too small","2005","middle vocational","Female","643","0.125039576200475","0.116213446243384","0.133865706157566"
"A little too small","2005","vocational + Abi","Male","77","0.188644688581124","0.153199850464505","0.224089526697744"
"A little too small","2005","vocational + Abi","Female","118","0.168056477417582","0.139679918832809","0.196433036002355"
"A little too small","2005","higher vocational","Male","126","0.156307310516665","0.132568987595591","0.180045633437739"
"A little too small","2005","higher vocational","Female","105","0.186045046355432","0.15653505375805","0.215555038952815"
"A little too small","2005","higher education","Male","318","0.15839451327253","0.143524780649433","0.173264245895627"
"A little too small","2005","higher education","Female","282","0.182985331198749","0.165423034175594","0.200547628221904"
"Just right","2005","in school","Male","241","0.778974718360255","0.732784512070026","0.825164924650483"
"Just right","2005","in school","Female","263","0.726557130756386","0.67903915552149","0.774075105991282"
"Just right","2005","inadequately","Male","82","0.794112071920247","0.716023798697555","0.87220034514294"
"Just right","2005","inadequately","Female","107","0.754916894825412","0.684417346950503","0.825416442700321"
"Just right","2005","general elemantary","Male","584","0.745970503399702","0.715440596810494","0.77650040998891"
"Just right","2005","general elemantary","Female","1235","0.75762959693776","0.736826760836636","0.778432433038883"
"Just right","2005","middle vocational","Male","3699","0.740055834845526","0.727775157213148","0.752336512477905"
"Just right","2005","middle vocational","Female","4090","0.746970321787392","0.735369472849358","0.758571170725427"
"Just right","2005","vocational + Abi","Male","354","0.751547146449523","0.712397731699176","0.79069656119987"
"Just right","2005","vocational + Abi","Female","465","0.687857115792996","0.652692084298288","0.723022147287704"
"Just right","2005","higher vocational","Male","649","0.70334312197962","0.673483859359144","0.733202384600095"
"Just right","2005","higher vocational","Female","485","0.707611785171902","0.673118280678442","0.742105289665363"
"Just right","2005","higher education","Male","1635","0.69513389716052","0.676385350134742","0.713882444186298"
"Just right","2005","higher education","Female","1312","0.68417292969668","0.663059155536241","0.705286703857119"
"A little too big","2005","in school","Male","20","","",""
"A little too big","2005","in school","Female","19","","",""
"A little too big","2005","inadequately","Male","4","","",""
"A little too big","2005","inadequately","Female","7","","",""
"A little too big","2005","general elemantary","Male","51","0.0647246761173636","0.0474691877562411","0.0819801644784862"
"A little too big","2005","general elemantary","Female","171","0.103454990684133","0.0886701700387578","0.118239811329509"
"A little too big","2005","middle vocational","Male","434","0.0886056172778873","0.0806489013604837","0.0965623331952909"
"A little too big","2005","middle vocational","Female","530","0.102991746158666","0.0948811683168377","0.111102324000495"
"A little too big","2005","vocational + Abi","Male","26","","",""
"A little too big","2005","vocational + Abi","Female","66","0.117253433124848","0.09283791323007","0.141668953019627"
"A little too big","2005","higher vocational","Male","103","0.113246728647068","0.0925318459892265","0.133961611304909"
"A little too big","2005","higher vocational","Female","63","0.082546384314847","0.0616774176363458","0.103415350993348"
"A little too big","2005","higher education","Male","302","0.121608633604689","0.108297806354874","0.134919460854504"
"A little too big","2005","higher education","Female","227","0.112930606874206","0.0985544474200572","0.127306766328355"
"Much too big","2005","in school","Male","","","",""
"Much too big","2005","in school","Female","2","","",""
"Much too big","2005","inadequately","Male","","","",""
"Much too big","2005","inadequately","Female","","","",""
"Much too big","2005","general elemantary","Male","6","","",""
"Much too big","2005","general elemantary","Female","20","","",""
"Much too big","2005","middle vocational","Male","55","0.01190711062141","0.00887005929074444","0.0149441619520756"
"Much too big","2005","middle vocational","Female","65","0.0135000586105221","0.0104206400334259","0.0165794771876182"
"Much too big","2005","vocational + Abi","Male","4","","",""
"Much too big","2005","vocational + Abi","Female","9","","",""
"Much too big","2005","higher vocational","Male","12","","",""
"Much too big","2005","higher vocational","Female","9","","",""
"Much too big","2005","higher education","Male","41","0.0144643596030327","0.00960180393900913","0.0193269152670563"
"Much too big","2005","higher education","Female","25","","",""
"Much too small","2006","in school","Male","3","","",""
"Much too small","2006","in school","Female","3","","",""
"Much too small","2006","inadequately","Male","7","","",""
"Much too small","2006","inadequately","Female","8","","",""
"Much too small","2006","general elemantary","Male","32","0.0451950306578479","0.0308450000027358","0.05954506131296"
"Much too small","2006","general elemantary","Female","38","0.0268739532626279","0.0192864183455361","0.0344614881797198"
"Much too small","2006","middle vocational","Male","70","0.016909962170461","0.0134335228598603","0.0203864014810617"
"Much too small","2006","middle vocational","Female","66","0.0149060965907806","0.0117979633031237","0.0180142298784375"
"Much too small","2006","vocational + Abi","Male","5","","",""
"Much too small","2006","vocational + Abi","Female","15","","",""
"Much too small","2006","higher vocational","Male","15","","",""
"Much too small","2006","higher vocational","Female","8","","",""
"Much too small","2006","higher education","Male","20","","",""
"Much too small","2006","higher education","Female","28","","",""
"A little too small","2006","in school","Male","42","0.136508101699794","0.0990664346399815","0.173949768759607"
"A little too small","2006","in school","Female","48","0.163625671628219","0.122773148711067","0.204478194545371"
"A little too small","2006","inadequately","Male","15","","",""
"A little too small","2006","inadequately","Female","29","","",""
"A little too small","2006","general elemantary","Male","102","0.143874171433397","0.119629831293743","0.168118511573052"
"A little too small","2006","general elemantary","Female","190","0.118337403332468","0.103182170898798","0.133492635766137"
"A little too small","2006","middle vocational","Male","672","0.13725855790348","0.127980080115531","0.14653703569143"
"A little too small","2006","middle vocational","Female","666","0.119382787457065","0.111066235677026","0.127699339237104"
"A little too small","2006","vocational + Abi","Male","80","0.209687954282247","0.173383445266877","0.245992463297616"
"A little too small","2006","vocational + Abi","Female","140","0.202316175231632","0.173273600379391","0.231358750083873"
"A little too small","2006","higher vocational","Male","133","0.154321979761453","0.131301257912932","0.177342701609974"
"A little too small","2006","higher vocational","Female","113","0.18265120220839","0.154290413278602","0.211011991138179"
"A little too small","2006","higher education","Male","327","0.15360418767509","0.139617626005736","0.167590749344444"
"A little too small","2006","higher education","Female","283","0.167258034261883","0.151027162399393","0.183488906124373"
"Just right","2006","in school","Male","252","0.801168894830575","0.757642666808131","0.844695122853018"
"Just right","2006","in school","Female","233","0.724664708952832","0.675336844920211","0.773992572985453"
"Just right","2006","inadequately","Male","71","0.710433531924732","0.621089334074324","0.79977772977514"
"Just right","2006","inadequately","Female","100","0.698784638780646","0.623850955964031","0.773718321597261"
"Just right","2006","general elemantary","Male","610","0.739172080739406","0.708840156215398","0.769504005263414"
"Just right","2006","general elemantary","Female","1280","0.724759024806363","0.703803249397204","0.745714800215522"
"Just right","2006","middle vocational","Male","3965","0.734420211855332","0.72251227544329","0.746328148267373"
"Just right","2006","middle vocational","Female","4361","0.7311588877997","0.719786999717559","0.742530775881841"
"Just right","2006","vocational + Abi","Male","366","0.720665934592162","0.680652717206888","0.760679151977436"
"Just right","2006","vocational + Abi","Female","503","0.696613187987431","0.66337796348742","0.729848412487442"
"Just right","2006","higher vocational","Male","652","0.681662518293478","0.651977923956945","0.711347112630012"
"Just right","2006","higher vocational","Female","512","0.713228894130475","0.680032914755921","0.746424873505029"
"Just right","2006","higher education","Male","1772","0.687252093471488","0.669268440021784","0.705235746921191"
"Just right","2006","higher education","Female","1422","0.688281026015839","0.668136472455378","0.708425579576299"
"A little too big","2006","in school","Male","23","","",""
"A little too big","2006","in school","Female","29","","",""
"A little too big","2006","inadequately","Male","6","","",""
"A little too big","2006","inadequately","Female","7","","",""
"A little too big","2006","general elemantary","Male","54","0.0610919044418972","0.0445474090925609","0.0776363997912336"
"A little too big","2006","general elemantary","Female","208","0.110556302753784","0.0958432985310975","0.125269306976471"
"A little too big","2006","middle vocational","Male","523","0.0974284980778446","0.0894329083970255","0.105424087758664"
"A little too big","2006","middle vocational","Female","666","0.119647097888857","0.111322594431462","0.127971601346253"
"A little too big","2006","vocational + Abi","Male","29","","",""
"A little too big","2006","vocational + Abi","Female","65","0.0697554882542378","0.0513396211969541","0.0881713553115214"
"A little too big","2006","higher vocational","Male","130","0.126221719073709","0.105059062176951","0.147384375970467"
"A little too big","2006","higher vocational","Female","71","0.0795958593875858","0.0597286053038585","0.099463113471313"
"A little too big","2006","higher education","Male","376","0.131131998041685","0.118038553148876","0.144225442934493"
"A little too big","2006","higher education","Female","268","0.11678003071813","0.102812750001217","0.130747311435042"
"Much too big","2006","in school","Male","3","","",""
"Much too big","2006","in school","Female","2","","",""
"Much too big","2006","inadequately","Male","","","",""
"Much too big","2006","inadequately","Female","","","",""
"Much too big","2006","general elemantary","Male","7","","",""
"Much too big","2006","general elemantary","Female","29","","",""
"Much too big","2006","middle vocational","Male","54","0.0139827699928824","0.0108168091036795","0.0171487308820854"
"Much too big","2006","middle vocational","Female","80","0.0149051302635972","0.0117970961996477","0.0180131643275466"
"Much too big","2006","vocational + Abi","Male","3","","",""
"Much too big","2006","vocational + Abi","Female","12","","",""
"Much too big","2006","higher vocational","Male","16","","",""
"Much too big","2006","higher vocational","Female","9","","",""
"Much too big","2006","higher education","Male","58","0.0180520721589182","0.0128875464575774","0.023216597860259"
"Much too big","2006","higher education","Female","30","0.011601583227262","0.00694445946046404","0.01625870699406"
"Much too small","2007","in school","Male","5","","",""
"Much too small","2007","in school","Female","4","","",""
"Much too small","2007","inadequately","Male","2","","",""
"Much too small","2007","inadequately","Female","4","","",""
"Much too small","2007","general elemantary","Male","15","","",""
"Much too small","2007","general elemantary","Female","25","","",""
"Much too small","2007","middle vocational","Male","65","0.0161777942188828","0.0126522380064939","0.0197033504312716"
"Much too small","2007","middle vocational","Female","54","0.0114174985134868","0.00859612006427622","0.0142388769626973"
"Much too small","2007","vocational + Abi","Male","7","","",""
"Much too small","2007","vocational + Abi","Female","13","","",""
"Much too small","2007","higher vocational","Male","6","","",""
"Much too small","2007","higher vocational","Female","5","","",""
"Much too small","2007","higher education","Male","20","","",""
"Much too small","2007","higher education","Female","18","","",""
"A little too small","2007","in school","Male","56","0.165060664082139","0.123933839633519","0.20618748853076"
"A little too small","2007","in school","Female","55","0.175677903642745","0.133586800516613","0.217769006768877"
"A little too small","2007","inadequately","Male","18","","",""
"A little too small","2007","inadequately","Female","26","","",""
"A little too small","2007","general elemantary","Male","109","0.147990335976356","0.122017174988659","0.173963496964054"
"A little too small","2007","general elemantary","Female","174","0.110973927374048","0.0953772499055254","0.12657060484257"
"A little too small","2007","middle vocational","Male","639","0.140496821325044","0.130785760537612","0.150207882112476"
"A little too small","2007","middle vocational","Female","636","0.118259731347519","0.109684256350009","0.126835206345029"
"A little too small","2007","vocational + Abi","Male","69","0.172979545202036","0.138675514547196","0.207283575856877"
"A little too small","2007","vocational + Abi","Female","129","0.175454903971198","0.147418110254239","0.203491697688158"
"A little too small","2007","higher vocational","Male","124","0.145319064340256","0.12228176581898","0.168356362861531"
"A little too small","2007","higher vocational","Female","100","0.203653111259454","0.172404233860856","0.234901988658053"
"A little too small","2007","higher education","Male","306","0.141109750407264","0.127219285610143","0.155000215204386"
"A little too small","2007","higher education","Female","288","0.158556753978884","0.142484305412488","0.174629202545279"
"Just right","2007","in school","Male","226","0.718614236504383","0.668797543867218","0.768430929141548"
"Just right","2007","in school","Female","234","0.729548650293955","0.680417721679968","0.778679578907942"
"Just right","2007","inadequately","Male","57","0.724493268166802","0.626592436247539","0.822394100086065"
"Just right","2007","inadequately","Female","104","0.774282486619353","0.704278922156637","0.84428605108207"
"Just right","2007","general elemantary","Male","539","0.749852860486168","0.718173845769735","0.781531875202602"
"Just right","2007","general elemantary","Female","1156","0.738249189395339","0.716421394142917","0.760076984647761"
"Just right","2007","middle vocational","Male","3680","0.734034706555021","0.721687166004856","0.746382247105185"
"Just right","2007","middle vocational","Female","4074","0.739852854263834","0.728202165174059","0.751503543353608"
"Just right","2007","vocational + Abi","Male","351","0.753031388445169","0.713918753872521","0.792144023017816"
"Just right","2007","vocational + Abi","Female","488","0.704296966032837","0.670657880344999","0.737936051720675"
"Just right","2007","higher vocational","Male","643","0.69822162037699","0.668215561810916","0.728227678943064"
"Just right","2007","higher vocational","Female","455","0.692749224569553","0.656950111286427","0.72854833785268"
"Just right","2007","higher education","Male","1692","0.706312148756877","0.688139812717823","0.72448448479593"
"Just right","2007","higher education","Female","1370","0.690233587051798","0.66988695812501","0.710580215978587"
"A little too big","2007","in school","Male","22","","",""
"A little too big","2007","in school","Female","19","","",""
"A little too big","2007","inadequately","Male","3","","",""
"A little too big","2007","inadequately","Female","3","","",""
"A little too big","2007","general elemantary","Male","50","0.0679752561878082","0.0495643562942906","0.0863861560813259"
"A little too big","2007","general elemantary","Female","186","0.111319992026967","0.0957020555258624","0.126937928528072"
"A little too big","2007","middle vocational","Male","495","0.100868143023038","0.0924522852917093","0.109284000754366"
"A little too big","2007","middle vocational","Female","609","0.116173442036611","0.107663896715867","0.124682987357356"
"A little too big","2007","vocational + Abi","Male","38","0.0586484995889427","0.0373379812470822","0.0799590179308033"
"A little too big","2007","vocational + Abi","Female","67","0.092119191917919","0.0708021047196263","0.113436279116212"
"A little too big","2007","higher vocational","Male","114","0.127701697951339","0.105884493845151","0.149518902057528"
"A little too big","2007","higher vocational","Female","71","0.0883278473192245","0.0663084250828752","0.110347269555574"
"A little too big","2007","higher education","Male","338","0.123800787275497","0.110659661784386","0.136941912766609"
"A little too big","2007","higher education","Female","270","0.124913819581675","0.110365664767013","0.139461974396337"
"Much too big","2007","in school","Male","4","","",""
"Much too big","2007","in school","Female","2","","",""
"Much too big","2007","inadequately","Male","","","",""
"Much too big","2007","inadequately","Female","","","",""
"Much too big","2007","general elemantary","Male","5","","",""
"Much too big","2007","general elemantary","Female","17","","",""
