"plh0179","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","1999","16-34 y.","direct migration background","13","","","","3"
"3 on Scale 1 to 10","1999","35-65 y.","direct migration background","9","","","","3"
"3 on Scale 1 to 10","1999","16-34 y.","no migration background","66","0.0592151648179378","0.0451580727901369","0.0732722568457386","3"
"3 on Scale 1 to 10","1999","35-65 y.","no migration background","73","0.0496395954477676","0.0388162575326149","0.0604629333629203","3"
"3 on Scale 1 to 10","1999","66 and older","direct migration background","","","","","3"
"3 on Scale 1 to 10","1999","16-34 y.","indirect migration background","4","","","","3"
"3 on Scale 1 to 10","1999","35-65 y.","indirect migration background","1","","","","3"
"3 on Scale 1 to 10","1999","66 and older","no migration background","1","","","","3"
"3 on Scale 1 to 10","1999","66 and older","indirect migration background","","","","","3"
"4 on Scale 1 to 10","1999","16-34 y.","no migration background","48","0.0465501681497454","0.034003066598941","0.0590972697005498","4"
"4 on Scale 1 to 10","1999","16-34 y.","direct migration background","18","","","","4"
"4 on Scale 1 to 10","1999","16-34 y.","indirect migration background","3","","","","4"
"4 on Scale 1 to 10","1999","35-65 y.","no migration background","63","0.0439948557701001","0.0337752534105477","0.0542144581296525","4"
"4 on Scale 1 to 10","1999","35-65 y.","direct migration background","28","","","","4"
"4 on Scale 1 to 10","1999","35-65 y.","indirect migration background","3","","","","4"
"4 on Scale 1 to 10","1999","66 and older","no migration background","","","","","4"
"4 on Scale 1 to 10","1999","66 and older","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1999","66 and older","direct migration background","","","","","4"
"5 on Scale 1 to 10","1999","16-34 y.","direct migration background","73","0.166509109251732","0.129248332296199","0.203769886207265","5"
"5 on Scale 1 to 10","1999","16-34 y.","no migration background","139","0.137795084152472","0.117266642991751","0.158323525313192","5"
"5 on Scale 1 to 10","1999","16-34 y.","indirect migration background","19","","","","5"
"5 on Scale 1 to 10","1999","35-65 y.","no migration background","225","0.137918673241581","0.120736084777429","0.155101261705733","5"
"5 on Scale 1 to 10","1999","35-65 y.","direct migration background","71","0.153424110020264","0.117883138310128","0.1889650817304","5"
"5 on Scale 1 to 10","1999","66 and older","direct migration background","3","","","","5"
"5 on Scale 1 to 10","1999","66 and older","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1999","35-65 y.","indirect migration background","2","","","","5"
"5 on Scale 1 to 10","1999","66 and older","no migration background","6","","","","5"
"6 on Scale 1 to 10","1999","16-34 y.","no migration background","100","0.0939734209521795","0.0765951385520668","0.111351703352292","6"
"6 on Scale 1 to 10","1999","16-34 y.","direct migration background","43","0.0943384446903189","0.0651029934690243","0.123573895911614","6"
"6 on Scale 1 to 10","1999","16-34 y.","indirect migration background","14","","","","6"
"6 on Scale 1 to 10","1999","35-65 y.","no migration background","153","0.0896181167636909","0.0753845860060585","0.103851647521323","6"
"6 on Scale 1 to 10","1999","35-65 y.","indirect migration background","3","","","","6"
"6 on Scale 1 to 10","1999","35-65 y.","direct migration background","56","0.144275616215738","0.109624840151929","0.178926392279548","6"
"6 on Scale 1 to 10","1999","66 and older","no migration background","10","","","","6"
"6 on Scale 1 to 10","1999","66 and older","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1999","66 and older","direct migration background","","","","","6"
"7 on Scale 1 to 10","1999","16-34 y.","no migration background","170","0.147416566311553","0.126302326339517","0.16853080628359","7"
"7 on Scale 1 to 10","1999","16-34 y.","direct migration background","56","0.164089222619766","0.127046536649126","0.201131908590407","7"
"7 on Scale 1 to 10","1999","16-34 y.","indirect migration background","13","","","","7"
"7 on Scale 1 to 10","1999","35-65 y.","no migration background","269","0.168197231181654","0.149558234279881","0.186836228083427","7"
"7 on Scale 1 to 10","1999","35-65 y.","indirect migration background","3","","","","7"
"7 on Scale 1 to 10","1999","66 and older","no migration background","7","","","","7"
"7 on Scale 1 to 10","1999","66 and older","direct migration background","2","","","","7"
"7 on Scale 1 to 10","1999","66 and older","indirect migration background","","","","","7"
"7 on Scale 1 to 10","1999","35-65 y.","direct migration background","57","0.0998910308100094","0.0703204172873082","0.129461644332711","7"
"8 on Scale 1 to 10","1999","16-34 y.","no migration background","211","0.170390114174325","0.147998107291309","0.19278212105734","8"
"8 on Scale 1 to 10","1999","16-34 y.","direct migration background","73","0.203998691193341","0.163694235512797","0.244303146873886","8"
"8 on Scale 1 to 10","1999","16-34 y.","indirect migration background","27","","","","8"
"8 on Scale 1 to 10","1999","35-65 y.","no migration background","324","0.211730569761152","0.191372712754702","0.232088426767602","8"
"8 on Scale 1 to 10","1999","35-65 y.","direct migration background","86","0.261847522348817","0.21849176084968","0.305203283847954","8"
"8 on Scale 1 to 10","1999","35-65 y.","indirect migration background","5","","","","8"
"8 on Scale 1 to 10","1999","66 and older","indirect migration background","","","","","8"
"8 on Scale 1 to 10","1999","66 and older","no migration background","19","","","","8"
"8 on Scale 1 to 10","1999","66 and older","direct migration background","3","","","","8"
"9 on Scale 1 to 10","1999","16-34 y.","no migration background","127","0.130664339941344","0.110591623501033","0.150737056381655","9"
"9 on Scale 1 to 10","1999","16-34 y.","direct migration background","41","0.107178605995523","0.0762387117367937","0.138118500254253","9"
"9 on Scale 1 to 10","1999","16-34 y.","indirect migration background","10","","","","9"
"9 on Scale 1 to 10","1999","35-65 y.","no migration background","169","0.12015401262638","0.103951759885138","0.136356265367623","9"
"9 on Scale 1 to 10","1999","35-65 y.","direct migration background","28","","","","9"
"9 on Scale 1 to 10","1999","66 and older","indirect migration background","","","","","9"
"9 on Scale 1 to 10","1999","66 and older","no migration background","3","","","","9"
"9 on Scale 1 to 10","1999","66 and older","direct migration background","","","","","9"
"9 on Scale 1 to 10","1999","35-65 y.","indirect migration background","","","","","9"
"0 Completely dissatisfied","2000","16-34 y.","no migration background","70","0.0444329430902597","0.0344875743951585","0.0543783117853609","0"
"0 Completely dissatisfied","2000","16-34 y.","direct migration background","19","","","","0"
"0 Completely dissatisfied","2000","16-34 y.","indirect migration background","9","","","","0"
"0 Completely dissatisfied","2000","35-65 y.","no migration background","134","0.0564679621309478","0.0479577302162714","0.0649781940456243","0"
"0 Completely dissatisfied","2000","35-65 y.","direct migration background","23","","","","0"
"0 Completely dissatisfied","2000","35-65 y.","indirect migration background","","","","","0"
"0 Completely dissatisfied","2000","66 and older","no migration background","29","","","","0"
"0 Completely dissatisfied","2000","66 and older","direct migration background","5","","","","0"
"0 Completely dissatisfied","2000","66 and older","indirect migration background","1","","","","0"
"1 on Scale 1 to 10","2000","66 and older","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2000","16-34 y.","no migration background","25","","","","1"
"1 on Scale 1 to 10","2000","16-34 y.","direct migration background","4","","","","1"
"1 on Scale 1 to 10","2000","16-34 y.","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","2000","35-65 y.","direct migration background","7","","","","1"
"1 on Scale 1 to 10","2000","35-65 y.","no migration background","34","0.0131026493957752","0.00891010602555418","0.0172951927659962","1"
"1 on Scale 1 to 10","2000","35-65 y.","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2000","66 and older","no migration background","1","","","","1"
"1 on Scale 1 to 10","2000","66 and older","direct migration background","","","","","1"
"10 Completely satisfied","2000","16-34 y.","no migration background","273","0.170299628183534","0.152156788816324","0.188442467550744","10"
"10 Completely satisfied","2000","16-34 y.","indirect migration background","25","","","","10"
"10 Completely satisfied","2000","35-65 y.","no migration background","325","0.11543314101449","0.103651857672674","0.127214424356307","10"
"10 Completely satisfied","2000","35-65 y.","direct migration background","78","0.120022084571113","0.0945842118627772","0.145459957279449","10"
"10 Completely satisfied","2000","35-65 y.","indirect migration background","4","","","","10"
"10 Completely satisfied","2000","16-34 y.","direct migration background","80","0.140664518534132","0.110896076803066","0.170432960265199","10"
"10 Completely satisfied","2000","66 and older","no migration background","10","","","","10"
"10 Completely satisfied","2000","66 and older","direct migration background","1","","","","10"
"10 Completely satisfied","2000","66 and older","indirect migration background","","","","","10"
"2 on Scale 1 to 10","2000","16-34 y.","no migration background","49","0.0357449502679312","0.0267842681122873","0.0447056324235751","2"
"2 on Scale 1 to 10","2000","16-34 y.","direct migration background","5","","","","2"
"2 on Scale 1 to 10","2000","35-65 y.","direct migration background","19","","","","2"
"2 on Scale 1 to 10","2000","66 and older","indirect migration background","","","","","2"
"2 on Scale 1 to 10","2000","16-34 y.","indirect migration background","6","","","","2"
"2 on Scale 1 to 10","2000","35-65 y.","no migration background","75","0.0261608604524928","0.0202760614085522","0.0320456594964334","2"
"2 on Scale 1 to 10","2000","35-65 y.","indirect migration background","4","","","","2"
"2 on Scale 1 to 10","2000","66 and older","no migration background","1","","","","2"
"2 on Scale 1 to 10","2000","66 and older","direct migration background","","","","","2"
"3 on Scale 1 to 10","2000","35-65 y.","direct migration background","19","","","","3"
"3 on Scale 1 to 10","2000","16-34 y.","direct migration background","22","","","","3"
"3 on Scale 1 to 10","2000","35-65 y.","no migration background","130","0.0450554480425089","0.0374078554064469","0.052703040678571","3"
"3 on Scale 1 to 10","2000","16-34 y.","no migration background","65","0.0437243885949649","0.0338549789413775","0.0535937982485523","3"
"3 on Scale 1 to 10","2000","16-34 y.","indirect migration background","6","","","","3"
"3 on Scale 1 to 10","2000","35-65 y.","indirect migration background","5","","","","3"
"3 on Scale 1 to 10","2000","66 and older","no migration background","2","","","","3"
"3 on Scale 1 to 10","2000","66 and older","direct migration background","1","","","","3"
"3 on Scale 1 to 10","2000","66 and older","indirect migration background","","","","","3"
"4 on Scale 1 to 10","2000","16-34 y.","no migration background","79","0.0555511237366106","0.0444957503625619","0.0666064971106592","4"
"4 on Scale 1 to 10","2000","35-65 y.","no migration background","133","0.0473666488365746","0.0395348552446174","0.0551984424285319","4"
