"plj0047","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"No worries","2013","Hesse","Employed","195","0.221999130494692","0.193776904305635","0.250221356683749"
"No worries","2013","Rhineland-Palatinate,Saarland","Not Employed","329","0.341129372979812","0.307816052416281","0.374442693543342"
"No worries","2013","Rhineland-Palatinate,Saarland","Employed","170","0.253598302433853","0.220048396078539","0.287148208789167"
"No worries","2013","Baden-Württemberg","Not Employed","611","0.317731392013218","0.29440163943221","0.341061144594226"
"No worries","2013","Baden-Württemberg","Employed","364","0.277697384461124","0.253859718227457","0.30153505069479"
"No worries","2013","Bavaria","Not Employed","738","0.3459095908539","0.324379411513511","0.367439770194289"
"No worries","2013","Bavaria","Employed","500","0.293694501703433","0.273034986143528","0.314354017263338"
"No worries","2013","Berlin","Not Employed","136","0.21653469786018","0.17945531023988","0.253614085480479"
"No worries","2013","Berlin","Employed","90","0.194700017646266","0.159165474052532","0.230234561240001"
"No worries","2013","Brandenburg","Not Employed","142","0.261560389212188","0.221615143733733","0.301505634690642"
"No worries","2013","Brandenburg","Employed","82","0.181958668218941","0.145017121269055","0.218900215168827"
"No worries","2013","Mecklenburg-Western Pomerania","Not Employed","45","0.177611305448274","0.126761172470446","0.228461438426101"
"No worries","2013","Mecklenburg-Western Pomerania","Employed","61","0.219610890434636","0.168699639380038","0.270522141489234"
"No worries","2013","Saxony","Not Employed","143","0.256719994643045","0.221650376767483","0.291789612518606"
"No worries","2013","Saxony","Employed","211","0.255577892509494","0.225558013518154","0.285597771500834"
"No worries","2013","Saxony-Anhalt","Not Employed","128","0.291588111440309","0.247965878702676","0.335210344177942"
"No worries","2013","Saxony-Anhalt","Employed","93","0.296307380868772","0.254211305687374","0.338403456050171"
"No worries","2013","Thuringia","Not Employed","137","0.37108997061604","0.322581288940639","0.419598652291442"
"No worries","2013","Thuringia","Employed","137","0.310864087653589","0.269064176814391","0.352663998492787"
"Big worries","2014","Schleswig-Holstein","Not Employed","74","0.17763025918867","0.136393630059158","0.218866888318182"
"Big worries","2014","Schleswig-Holstein","Employed","123","0.177229761798498","0.146390920120394","0.208068603476603"
"Big worries","2014","Hamburg","Not Employed","31","0.138281508530323","0.0832230082072751","0.193340008853371"
"Big worries","2014","Hamburg","Employed","62","0.268667385542338","0.21808468309187","0.319250087992806"
"Big worries","2014","Lower Saxony","Not Employed","217","0.214902088145118","0.188699492030064","0.241104684260173"
"Big worries","2014","Lower Saxony","Employed","322","0.197117334616088","0.177927863549558","0.216306805682619"
"Big worries","2014","Bremen","Not Employed","31","0.32988914778224","0.232752261870731","0.427026033693749"
"Big worries","2014","Bremen","Employed","31","0.181882934905068","0.114794148917353","0.248971720892784"
"Big worries","2014","North Rhine-Westphalia","Not Employed","560","0.250696444106813","0.231405114104345","0.269987774109281"
"Big worries","2014","North Rhine-Westphalia","Employed","977","0.244435837185114","0.230567899604603","0.258303774765625"
"Big worries","2014","Hesse","Not Employed","128","0.243234363536906","0.208818862821255","0.277649864252556"
"Big worries","2014","Hesse","Employed","269","0.228737758970239","0.205772756678474","0.251702761262003"
"Big worries","2014","Rhineland-Palatinate,Saarland","Not Employed","79","0.158844713025281","0.12878406110377","0.188905364946793"
"Big worries","2014","Rhineland-Palatinate,Saarland","Employed","188","0.189125340802025","0.165021800301658","0.213228881302393"
"Big worries","2014","Baden-Württemberg","Not Employed","190","0.169121468009457","0.145735376026795","0.192507559992119"
"Big worries","2014","Baden-Württemberg","Employed","398","0.168979629318816","0.153433438026802","0.184525820610831"
"Big worries","2014","Bavaria","Not Employed","299","0.208457064049597","0.186876411355493","0.230037716743701"
"Big worries","2014","Bavaria","Employed","570","0.182380610173618","0.1686104924972","0.196150727850036"
"Big worries","2014","Berlin","Not Employed","99","0.258102925089593","0.212258940120994","0.303946910058191"
"Big worries","2014","Berlin","Employed","150","0.227730351216528","0.195214688999036","0.26024601343402"
"Big worries","2014","Brandenburg","Not Employed","78","0.207581635225693","0.169555770145898","0.245607500305488"
"Big worries","2014","Brandenburg","Employed","117","0.190965121580366","0.159194912180534","0.222735330980198"
"Big worries","2014","Mecklenburg-Western Pomerania","Not Employed","68","0.288709243409563","0.22827610588357","0.349142380935555"
"Big worries","2014","Mecklenburg-Western Pomerania","Employed","75","0.214047036513228","0.170766620049915","0.25732745297654"
"Big worries","2014","Saxony","Not Employed","140","0.225284396624533","0.191517112186468","0.259051681062598"
"Big worries","2014","Saxony","Employed","200","0.221229968727067","0.195930324389225","0.246529613064909"
"Big worries","2014","Saxony-Anhalt","Not Employed","90","0.206057543637385","0.164899956273424","0.247215131001346"
"Big worries","2014","Saxony-Anhalt","Employed","135","0.254627421936688","0.219474504247898","0.289780339625477"
"Big worries","2014","Thuringia","Not Employed","86","0.271107899268935","0.225995452476814","0.316220346061056"
"Big worries","2014","Thuringia","Employed","120","0.206128267960748","0.174414194462284","0.237842341459212"
"Some worries","2014","Schleswig-Holstein","Not Employed","179","0.571502459447674","0.518110686836405","0.624894232058942"
"Some worries","2014","Schleswig-Holstein","Employed","351","0.608715166178275","0.569301756070413","0.648128576286136"
"Some worries","2014","Hamburg","Not Employed","78","0.545138401677923","0.465714239520854","0.624562563834992"
"Some worries","2014","Hamburg","Employed","162","0.492823408999833","0.435772529039328","0.549874288960337"
"Some worries","2014","Lower Saxony","Not Employed","488","0.553448933945365","0.521735998993508","0.585161868897222"
"Some worries","2014","Lower Saxony","Employed","940","0.56632525357392","0.542420207501169","0.590230299646671"
"Some worries","2014","Bremen","Not Employed","50","0.501018864827048","0.397719907243263","0.604317822410833"
"Some worries","2014","Bremen","Employed","67","0.552331747589885","0.465850014927908","0.638813480251861"
"Some worries","2014","North Rhine-Westphalia","Not Employed","999","0.537702350897888","0.515510629239383","0.559894072556393"
"Some worries","2014","North Rhine-Westphalia","Employed","2040","0.571329903886855","0.55536012748183","0.587299680291881"
"Some worries","2014","Hesse","Not Employed","320","0.486042389664292","0.445950027040961","0.526134752287622"
"Some worries","2014","Hesse","Employed","694","0.527506677893877","0.500210091102185","0.554803264685568"
"Some worries","2014","Rhineland-Palatinate,Saarland","Not Employed","296","0.507831815467367","0.466717729083534","0.548945901851199"
"Some worries","2014","Rhineland-Palatinate,Saarland","Employed","585","0.571436456672218","0.540977102017679","0.601895811326757"
"Some worries","2014","Baden-Württemberg","Not Employed","506","0.524256772006464","0.49310033069362","0.555413213319307"
"Some worries","2014","Baden-Württemberg","Employed","1212","0.543511789093175","0.52284750978919","0.564176068397159"
"Some worries","2014","Bavaria","Not Employed","744","0.550253333796713","0.523824113798929","0.576682553794497"
"Some worries","2014","Bavaria","Employed","1701","0.55915482361132","0.541450399163686","0.576859248058953"
"Some worries","2014","Berlin","Not Employed","193","0.564657253391575","0.512714833224418","0.616599673558731"
"Some worries","2014","Berlin","Employed","375","0.621793949857274","0.584194183703344","0.659393716011205"
"Some worries","2014","Brandenburg","Not Employed","269","0.590543935247103","0.54444009162685","0.636647778867357"
"Some worries","2014","Brandenburg","Employed","346","0.622531675820385","0.583350234158842","0.661713117481929"
"Some worries","2014","Mecklenburg-Western Pomerania","Not Employed","112","0.503597940555486","0.436920338090893","0.570275543020079"
"Some worries","2014","Mecklenburg-Western Pomerania","Employed","202","0.59993824206061","0.548242433063006","0.651634051058215"
"Some worries","2014","Saxony","Not Employed","316","0.501008235562856","0.460594541510289","0.541421929615424"
"Some worries","2014","Saxony","Employed","612","0.57561172612864","0.545486221827953","0.605737230429327"
"Some worries","2014","Saxony-Anhalt","Not Employed","186","0.524344265258701","0.473526476214234","0.575162054303168"
"Some worries","2014","Saxony-Anhalt","Employed","325","0.508225515134153","0.467885754802562","0.548565275465744"
"Some worries","2014","Thuringia","Not Employed","156","0.357934976102081","0.309284706590909","0.406585245613253"
"Some worries","2014","Thuringia","Employed","365","0.554743831548658","0.515780211864302","0.593707451233013"
"No worries","2014","Schleswig-Holstein","Not Employed","77","0.250867281363656","0.204094573307292","0.29763998942002"
"No worries","2014","Schleswig-Holstein","Employed","115","0.214055072023227","0.180930577258144","0.24717956678831"
"No worries","2014","Hamburg","Not Employed","42","0.316580089791754","0.242390113916382","0.390770065667126"
"No worries","2014","Hamburg","Employed","71","0.238509205457829","0.189877221773549","0.287141189142109"
"No worries","2014","Lower Saxony","Not Employed","239","0.231648977909517","0.204736286930651","0.258561668888383"
"No worries","2014","Lower Saxony","Employed","389","0.236557411809991","0.216058489668788","0.257056333951194"
"No worries","2014","Bremen","Not Employed","9","","",""
"No worries","2014","Bremen","Employed","29","","",""
"No worries","2014","North Rhine-Westphalia","Not Employed","380","0.211601204995299","0.193421315852414","0.229781094138184"
"No worries","2014","North Rhine-Westphalia","Employed","672","0.184234258928031","0.171724132732485","0.196744385123577"
"No worries","2014","Hesse","Not Employed","149","0.270723246798803","0.235080605053202","0.306365888544404"
"No worries","2014","Hesse","Employed","322","0.243755563135885","0.220280601470479","0.267230524801291"
"No worries","2014","Rhineland-Palatinate,Saarland","Not Employed","193","0.333323471507352","0.29455626979602","0.372090673218684"
"No worries","2014","Rhineland-Palatinate,Saarland","Employed","241","0.239438202525757","0.213172253992239","0.265704151059274"
"No worries","2014","Baden-Württemberg","Not Employed","291","0.306621759984079","0.277855983280979","0.335387536687179"
"No worries","2014","Baden-Württemberg","Employed","622","0.287508581588009","0.268732013308663","0.306285149867356"
"No worries","2014","Bavaria","Not Employed","318","0.24128960215369","0.218558193473763","0.264021010833617"
"No worries","2014","Bavaria","Employed","750","0.258464566215063","0.242853261927509","0.274075870502617"
"No worries","2014","Berlin","Not Employed","58","0.177239821518833","0.137233248352124","0.217246394685541"
"No worries","2014","Berlin","Employed","114","0.150475698926197","0.122754069747477","0.178197328104917"
"No worries","2014","Brandenburg","Not Employed","90","0.201874429527204","0.164240146970228","0.239508712084179"
"No worries","2014","Brandenburg","Employed","125","0.186503202599248","0.155019884407713","0.217986520790783"
"No worries","2014","Mecklenburg-Western Pomerania","Not Employed","36","0.207692816034951","0.153595122443235","0.261790509626668"
"No worries","2014","Mecklenburg-Western Pomerania","Employed","68","0.186014721426162","0.144954576606312","0.227074866246012"
"No worries","2014","Saxony","Not Employed","132","0.27370736781261","0.237669549508444","0.309745186116777"
"No worries","2014","Saxony","Employed","222","0.203158305144293","0.17863431474517","0.227682295543416"
"No worries","2014","Saxony-Anhalt","Not Employed","95","0.269598191103914","0.224443742511149","0.314752639696678"
"No worries","2014","Saxony-Anhalt","Employed","130","0.237147062929159","0.202826739519967","0.271467386338352"
"No worries","2014","Thuringia","Not Employed","131","0.370957124628984","0.321934601812401","0.419979647445567"
"No worries","2014","Thuringia","Employed","140","0.239127900490594","0.205686917314125","0.272568883667064"
"Big worries","2015","Schleswig-Holstein","Not Employed","120","0.367617444206551","0.315596393764709","0.419638494648393"
"Big worries","2015","Schleswig-Holstein","Employed","204","0.34765439517826","0.308211679409693","0.387097110946827"
"Big worries","2015","Hamburg","Not Employed","46","0.290038245480508","0.222419026365844","0.357657464595171"
"Big worries","2015","Hamburg","Employed","102","0.404847690154409","0.348058321924278","0.46163705838454"
"Big worries","2015","Lower Saxony","Not Employed","339","0.336852395407932","0.308016518365794","0.365688272450069"
"Big worries","2015","Lower Saxony","Employed","500","0.313852351998663","0.290868453479465","0.336836250517861"
"Big worries","2015","Bremen","Not Employed","33","0.40691695357928","0.302481183071587","0.511352724086973"
"Big worries","2015","Bremen","Employed","40","0.296767715413357","0.207674397842077","0.385861032984637"
"Big worries","2015","North Rhine-Westphalia","Not Employed","796","0.40407252919242","0.383378379733911","0.42476667865093"
"Big worries","2015","North Rhine-Westphalia","Employed","1291","0.366441113987458","0.35025476477154","0.382627463203376"
"Big worries","2015","Hesse","Not Employed","181","0.318855430759191","0.284232802758257","0.353478058760125"
"Big worries","2015","Hesse","Employed","409","0.335588205467748","0.308714487343448","0.362461923592048"
"Big worries","2015","Rhineland-Palatinate,Saarland","Not Employed","137","0.256350012682061","0.222549753122999","0.290150272241123"
"Big worries","2015","Rhineland-Palatinate,Saarland","Employed","284","0.309077982229813","0.279830577300406","0.33832538715922"
"Big worries","2015","Baden-Württemberg","Not Employed","300","0.306781132195852","0.27986931330203","0.333692951089673"
"Big worries","2015","Baden-Württemberg","Employed","624","0.308176938830342","0.288376425167736","0.327977452492949"
"Big worries","2015","Bavaria","Not Employed","391","0.280913943156296","0.258289621208243","0.303538265104349"
"Big worries","2015","Bavaria","Employed","877","0.308773868149311","0.291797792611483","0.325749943687139"
"Big worries","2015","Berlin","Not Employed","148","0.359016620213629","0.312411723711579","0.405621516715678"
"Big worries","2015","Berlin","Employed","225","0.434396871224915","0.394298356508521","0.47449538594131"
"Big worries","2015","Brandenburg","Not Employed","120","0.343863061460304","0.300025152867798","0.387700970052809"
"Big worries","2015","Brandenburg","Employed","170","0.300037926533824","0.262115860280445","0.337959992787203"
"Big worries","2015","Mecklenburg-Western Pomerania","Not Employed","101","0.436145540553833","0.369858582569568","0.502432498538098"
"Big worries","2015","Mecklenburg-Western Pomerania","Employed","101","0.276211177296952","0.228893045286523","0.32352930930738"
"Big worries","2015","Saxony","Not Employed","193","0.347944805379283","0.308281348118346","0.387608262640221"
"Big worries","2015","Saxony","Employed","330","0.348967180358215","0.319094623451259","0.378839737265171"
"Big worries","2015","Saxony-Anhalt","Not Employed","139","0.375754038184047","0.32705885635694","0.424449220011154"
"Big worries","2015","Saxony-Anhalt","Employed","180","0.316060123617224","0.275905247343271","0.356214999891178"
"Big worries","2015","Thuringia","Not Employed","111","0.287727483226429","0.24358353481751","0.331871431635348"
"Big worries","2015","Thuringia","Employed","195","0.355097974117787","0.315915509693494","0.394280438542081"
"Some worries","2015","Schleswig-Holstein","Not Employed","145","0.478446697774706","0.424550608769677","0.532342786779735"
"Some worries","2015","Schleswig-Holstein","Employed","287","0.544674930510198","0.503428767662059","0.585921093358337"
"Some worries","2015","Hamburg","Not Employed","85","0.476308664969782","0.401885698875128","0.550731631064437"
"Some worries","2015","Hamburg","Employed","152","0.526089437435834","0.468321730596997","0.583857144274671"
"Some worries","2015","Lower Saxony","Not Employed","461","0.471120335195194","0.440665756073939","0.501574914316449"
"Some worries","2015","Lower Saxony","Employed","835","0.545812850298455","0.52115293891729","0.570472761679621"
"Some worries","2015","Bremen","Not Employed","28","","",""
"Some worries","2015","Bremen","Employed","52","0.644706182266766","0.551367396510633","0.738044968022898"
"Some worries","2015","North Rhine-Westphalia","Not Employed","971","0.450131517637597","0.429150799928902","0.471112235346292"
"Some worries","2015","North Rhine-Westphalia","Employed","1704","0.514090993712422","0.497300990180884","0.53088099724396"
"Some worries","2015","Hesse","Not Employed","311","0.457132578980813","0.420123229823995","0.494141928137631"
"Some worries","2015","Hesse","Employed","615","0.513306110341246","0.484860064180754","0.541752156501738"
"Some worries","2015","Rhineland-Palatinate,Saarland","Not Employed","344","0.527075160836519","0.488424990375954","0.565725331297084"
"Some worries","2015","Rhineland-Palatinate,Saarland","Employed","524","0.550850278128241","0.519369088054212","0.582331468202271"
"Some worries","2015","Baden-Württemberg","Not Employed","556","0.496487119317749","0.467309300270044","0.525664938365454"
"Some worries","2015","Baden-Württemberg","Employed","1080","0.495012125264964","0.473572002648921","0.516452247881007"
"Some worries","2015","Bavaria","Not Employed","748","0.503815272106097","0.478646858003671","0.528983686208524"
"Some worries","2015","Bavaria","Employed","1477","0.522680208255579","0.504326251478443","0.541034165032714"
"Some worries","2015","Berlin","Not Employed","175","0.446035232227946","0.397743082211815","0.494327382244076"
"Some worries","2015","Berlin","Employed","304","0.483923547259765","0.443496274953394","0.524350819566135"
"Some worries","2015","Brandenburg","Not Employed","237","0.502781099979444","0.456636264046834","0.548925935912054"
"Some worries","2015","Brandenburg","Employed","305","0.557418361613157","0.516317209889644","0.598519513336671"
"Some worries","2015","Mecklenburg-Western Pomerania","Not Employed","85","0.457266313964213","0.390676645225031","0.523855982703395"
"Some worries","2015","Mecklenburg-Western Pomerania","Employed","190","0.575604630043396","0.523298993832474","0.627910266254317"
"Some worries","2015","Saxony","Not Employed","274","0.514877560557459","0.473260550754593","0.556494570360325"
"Some worries","2015","Saxony","Employed","504","0.51161501648608","0.48028710405235","0.54294292891981"
"Some worries","2015","Saxony-Anhalt","Not Employed","175","0.45517278778743","0.405103221063831","0.505242354511029"
"Some worries","2015","Saxony-Anhalt","Employed","274","0.510292444333802","0.467118428359645","0.553466460307958"
"Some worries","2015","Thuringia","Not Employed","184","0.422196307800597","0.374034278197677","0.470358337403517"
"Some worries","2015","Thuringia","Employed","268","0.464760103355757","0.423922575950852","0.505597630760663"
"No worries","2015","Schleswig-Holstein","Not Employed","65","0.153935858018743","0.114998842163092","0.192872873874394"
"No worries","2015","Schleswig-Holstein","Employed","69","0.107670674311542","0.0819983389746505","0.133343009648433"
"No worries","2015","Hamburg","Not Employed","42","0.23365308954971","0.170597511858295","0.296708667241125"
"No worries","2015","Hamburg","Employed","33","0.0690628724097572","0.0397276330045429","0.0983981118149714"
"No worries","2015","Lower Saxony","Not Employed","232","0.192027269396875","0.167995372767628","0.216059166026121"
"No worries","2015","Lower Saxony","Employed","231","0.140334797702882","0.123131980583641","0.157537614822122"
"No worries","2015","Bremen","Not Employed","24","","",""
"No worries","2015","Bremen","Employed","9","","",""
"No worries","2015","North Rhine-Westphalia","Not Employed","393","0.145795953169983","0.130913491849358","0.160678414490608"
"No worries","2015","North Rhine-Westphalia","Employed","409","0.11946789230012","0.108572283179841","0.130363501420399"
"No worries","2015","Hesse","Not Employed","204","0.224011990259996","0.193037325912883","0.254986654607109"
"No worries","2015","Hesse","Employed","162","0.151105684191006","0.130722456297634","0.171488912084378"
"No worries","2015","Rhineland-Palatinate,Saarland","Not Employed","160","0.21657482648142","0.184687227107209","0.24846242585563"
"No worries","2015","Rhineland-Palatinate,Saarland","Employed","151","0.140071739641946","0.11810603399514","0.162037445288751"
"No worries","2015","Baden-Württemberg","Not Employed","272","0.1967317484864","0.173533186330374","0.219930310642425"
"No worries","2015","Baden-Württemberg","Employed","385","0.196810935904693","0.179761407230224","0.213860464579163"
"No worries","2015","Bavaria","Not Employed","377","0.215270784737606","0.194581239342722","0.23596033013249"
"No worries","2015","Bavaria","Employed","491","0.16854592359511","0.154790143775215","0.182301703415006"
"No worries","2015","Berlin","Not Employed","84","0.194948147558426","0.15646041114254","0.233435883974311"
"No worries","2015","Berlin","Employed","58","0.0816795815153198","0.0595240122752898","0.10383515075535"
"No worries","2015","Brandenburg","Not Employed","94","0.153355838560252","0.120100571754635","0.186611105365869"
"No worries","2015","Brandenburg","Employed","86","0.142543711853019","0.113613828201805","0.171473595504232"
"No worries","2015","Mecklenburg-Western Pomerania","Not Employed","29","","",""
"No worries","2015","Mecklenburg-Western Pomerania","Employed","52","0.148184192659652","0.110585320500471","0.185783064818834"
"No worries","2015","Saxony","Not Employed","87","0.137177634063258","0.108529551482513","0.165825716644003"
"No worries","2015","Saxony","Employed","144","0.139417803155705","0.117709096012272","0.161126510299137"
"No worries","2015","Saxony-Anhalt","Not Employed","66","0.169073174028523","0.13138760860634","0.206758739450706"
"No worries","2015","Saxony-Anhalt","Employed","61","0.173647432048974","0.140931345409877","0.206363518688071"
"No worries","2015","Thuringia","Not Employed","109","0.290076208972974","0.245825592112149","0.334326825833799"
"No worries","2015","Thuringia","Employed","110","0.180141922526455","0.148675489377399","0.211608355675512"
"Big worries","2016","Schleswig-Holstein","Not Employed","158","0.469601716371592","0.425591803441156","0.513611629302028"
"Big worries","2016","Schleswig-Holstein","Employed","290","0.528641178574383","0.4865776430826","0.570704714066166"
"Big worries","2016","Hamburg","Not Employed","76","0.523276195420831","0.459955153992712","0.586597236848951"
"Big worries","2016","Hamburg","Employed","128","0.458712502112921","0.40055472168498","0.516870282540863"
"Big worries","2016","Lower Saxony","Not Employed","442","0.498847905579676","0.470733506616299","0.526962304543054"
"Big worries","2016","Lower Saxony","Employed","719","0.493581167986921","0.468554027706748","0.518608308267095"
"Big worries","2016","Bremen","Not Employed","43","0.517348793470253","0.433056159441253","0.601641427499253"
"Big worries","2016","Bremen","Employed","53","0.549762971929782","0.451760091346634","0.647765852512931"
"Big worries","2016","North Rhine-Westphalia","Not Employed","955","0.487432844160459","0.46802863465309","0.506837053667828"
"Big worries","2016","North Rhine-Westphalia","Employed","1759","0.521072913834261","0.504054540633368","0.538091287035154"
"Big worries","2016","Hesse","Not Employed","215","0.395020435687645","0.361702700620927","0.428338170754363"
"Big worries","2016","Hesse","Employed","516","0.451006369171588","0.421667596466464","0.480345141876712"
"Big worries","2016","Rhineland-Palatinate,Saarland","Not Employed","213","0.396256694888341","0.362320658588463","0.430192731188219"
"Big worries","2016","Rhineland-Palatinate,Saarland","Employed","420","0.460268431703311","0.428821452099118","0.491715411307505"
"Big worries","2016","Baden-Württemberg","Not Employed","391","0.429101874173888","0.403385771247622","0.454817977100154"
"Big worries","2016","Baden-Württemberg","Employed","873","0.43072412841944","0.409241492039464","0.452206764799417"
"Big worries","2016","Bavaria","Not Employed","549","0.42215269429037","0.399078152473782","0.445227236106957"
"Big worries","2016","Bavaria","Employed","1258","0.44719117766751","0.428618304989453","0.465764050345567"
"Big worries","2016","Berlin","Not Employed","173","0.445499148594071","0.406376631036863","0.484621666151279"
"Big worries","2016","Berlin","Employed","307","0.526666357236594","0.486067715870727","0.567264998602461"
"Big worries","2016","Brandenburg","Not Employed","183","0.379770746394175","0.341288150249849","0.418253342538501"
"Big worries","2016","Brandenburg","Employed","247","0.432114091933711","0.390563087141424","0.473665096725998"
"Big worries","2016","Mecklenburg-Western Pomerania","Not Employed","127","0.568304665456022","0.510288587817233","0.62632074309481"
"Big worries","2016","Mecklenburg-Western Pomerania","Employed","144","0.453539714985999","0.399163732288136","0.507915697683862"
"Big worries","2016","Saxony","Not Employed","255","0.396529940907466","0.360030231896361","0.433029649918571"
"Big worries","2016","Saxony","Employed","414","0.464693380243308","0.432707434014285","0.496679326472331"
"Big worries","2016","Saxony-Anhalt","Not Employed","175","0.497980104756291","0.45038836038464","0.545571849127941"
"Big worries","2016","Saxony-Anhalt","Employed","241","0.476153137871271","0.432594137894078","0.519712137848464"
"Big worries","2016","Thuringia","Not Employed","137","0.34570935131568","0.299896339835039","0.391522362796322"
"Big worries","2016","Thuringia","Employed","247","0.464243716933546","0.423726159862954","0.504761274004138"
"Some worries","2016","Schleswig-Holstein","Not Employed","161","0.421992829948284","0.378441264979879","0.46554439491669"
"Some worries","2016","Schleswig-Holstein","Employed","203","0.367512100805791","0.326885415448497","0.408138786163085"
"Some worries","2016","Hamburg","Not Employed","72","0.351917500898802","0.291371603594302","0.412463398203302"
"Some worries","2016","Hamburg","Employed","129","0.4785579548473","0.420254561789129","0.536861347905472"
"Some worries","2016","Lower Saxony","Not Employed","393","0.385399837398352","0.358033791501073","0.412765883295632"
"Some worries","2016","Lower Saxony","Employed","679","0.427535387580715","0.402770442450075","0.452300332711355"
"Some worries","2016","Bremen","Not Employed","51","0.428319327884126","0.34484713985409","0.511791515914162"
"Some worries","2016","Bremen","Employed","39","0.41472319686267","0.317674364776148","0.511772028949192"
"Some worries","2016","North Rhine-Westphalia","Not Employed","819","0.38129470745107","0.362439319286928","0.400150095615212"
"Some worries","2016","North Rhine-Westphalia","Employed","1273","0.392854460250793","0.37621664326798","0.409492277233605"
"Some worries","2016","Hesse","Not Employed","278","0.443732803819309","0.409871955906699","0.477593651731919"
"Some worries","2016","Hesse","Employed","481","0.428369154148778","0.399192608306068","0.457545699991487"
"Some worries","2016","Rhineland-Palatinate,Saarland","Not Employed","311","0.502555587174222","0.467865053834533","0.53724612051391"
"Some worries","2016","Rhineland-Palatinate,Saarland","Employed","447","0.432066487556981","0.400812281319721","0.463320693794242"
"Some worries","2016","Baden-Württemberg","Not Employed","483","0.458198016595639","0.432310371937432","0.484085661253846"
"Some worries","2016","Baden-Württemberg","Employed","895","0.417854353609929","0.396457255336296","0.439251451883562"
"Some worries","2016","Bavaria","Not Employed","622","0.420596221854963","0.397533258863429","0.443659184846497"
"Some worries","2016","Bavaria","Employed","1140","0.42020855071285","0.401770571070038","0.438646530355663"
"Some worries","2016","Berlin","Not Employed","190","0.412066337507834","0.373322736959575","0.450809938056094"
"Some worries","2016","Berlin","Employed","235","0.412650838551298","0.372619550214067","0.452682126888529"
"Some worries","2016","Brandenburg","Not Employed","218","0.418097404720423","0.37898708476687","0.457207724673976"
"Some worries","2016","Brandenburg","Employed","238","0.473984793910817","0.432102243132023","0.515867344689611"
"Some worries","2016","Mecklenburg-Western Pomerania","Not Employed","91","0.340310995552442","0.28481307781997","0.395808913284913"
"Some worries","2016","Mecklenburg-Western Pomerania","Employed","148","0.444515215798935","0.390240250486921","0.498790181110948"
"Some worries","2016","Saxony","Not Employed","280","0.494132826337102","0.456828118085383","0.53143753458882"
"Some worries","2016","Saxony","Employed","406","0.41394183732796","0.382354379579555","0.445529295076365"
"Some worries","2016","Saxony-Anhalt","Not Employed","162","0.384768240329236","0.338457241848699","0.431079238809773"
"Some worries","2016","Saxony-Anhalt","Employed","207","0.364974545099423","0.322986151747715","0.406962938451131"
"Some worries","2016","Thuringia","Not Employed","129","0.374645024749344","0.328019770832954","0.421270278665734"
"Some worries","2016","Thuringia","Employed","257","0.41423758444694","0.374218043724045","0.454257125169835"
"No worries","2016","Schleswig-Holstein","Not Employed","175","0.108405453680123","0.0809900980507236","0.135820809309523"
"No worries","2016","Schleswig-Holstein","Employed","48","0.103846720619826","0.0781405727801732","0.129552868459479"
"No worries","2016","Hamburg","Not Employed","91","0.124806303680367","0.0829057760745247","0.166706831286209"
"No worries","2016","Hamburg","Employed","25","","",""
"No worries","2016","Lower Saxony","Not Employed","380","0.115752257021971","0.0977630646516121","0.13374144939233"
"No worries","2016","Lower Saxony","Employed","135","0.0788834444323636","0.0653898628073471","0.0923770260573801"
"No worries","2016","Bremen","Not Employed","41","0.0543318786456205","0.0160953953466075","0.0925683619446335"
"No worries","2016","Bremen","Employed","7","","",""
"No worries","2016","North Rhine-Westphalia","Not Employed","775","0.131272448388471","0.118162778267242","0.144382118509701"
"No worries","2016","North Rhine-Westphalia","Employed","278","0.0860726259149466","0.0765178069420152","0.0956274448878779"
"No worries","2016","Hesse","Not Employed","334","0.161246760493047","0.13618232425729","0.186311196728803"
"No worries","2016","Hesse","Employed","108","0.120624476679634","0.101421353854107","0.139827599505161"
"No worries","2016","Rhineland-Palatinate,Saarland","Not Employed","274","0.101187717937437","0.0802637018508631","0.122111734024012"
"No worries","2016","Rhineland-Palatinate,Saarland","Employed","98","0.107665080739708","0.0881088202372691","0.127221341242146"
"No worries","2016","Baden-Württemberg","Not Employed","549","0.112700109230473","0.0962699026672191","0.129130315793727"
"No worries","2016","Baden-Württemberg","Employed","273","0.151421517970631","0.135870228911096","0.166972807030165"
"No worries","2016","Bavaria","Not Employed","589","0.157251083854667","0.14024369340552","0.174258474303814"
"No worries","2016","Bavaria","Employed","355","0.13260027161964","0.11993172385865","0.145268819380629"
"No worries","2016","Berlin","Not Employed","257","0.142434513898095","0.114924328823781","0.169944698972408"
"No worries","2016","Berlin","Employed","39","0.0606828042121082","0.0412695213652686","0.0800960870589478"
"No worries","2016","Brandenburg","Not Employed","210","0.202131848885402","0.170289109319","0.233974588451804"
"No worries","2016","Brandenburg","Employed","61","0.0939011141554719","0.0694344398659283","0.118367788445015"
"No worries","2016","Mecklenburg-Western Pomerania","Not Employed","62","0.0913843389915367","0.0576326840970302","0.125135993886043"
"No worries","2016","Mecklenburg-Western Pomerania","Employed","30","0.101945069215066","0.0688963435121984","0.134993794917935"
"No worries","2016","Saxony","Not Employed","155","0.109337232755432","0.0860528766043838","0.132621588906481"
"No worries","2016","Saxony","Employed","114","0.121364782428732","0.100422438040803","0.142307126816661"
