"plj0047","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Some worries","2012","35-65 y.","secondary school degree","2373","0.600564199118165","0.585286331854724","0.615842066381607"
"Some worries","2012","35-65 y.","college entrance qualification","1946","0.608333815466404","0.591260719370545","0.625406911562264"
"Some worries","2012","35-65 y.","Other degree","392","0.530441733688585","0.495029818926142","0.565853648451028"
"Some worries","2012","35-65 y.","no degree/no degree yet","62","0.561812432203712","0.478116007724592","0.645508856682833"
"Some worries","2012","66 and older","lower secondary degree","1524","0.537445975812671","0.519121484203165","0.555770467422176"
"Some worries","2012","66 and older","secondary school degree","596","0.579042724117667","0.548396651489353","0.609688796745981"
"Some worries","2012","66 and older","college entrance qualification","557","0.587053799221427","0.555645256780896","0.618462341661957"
"Some worries","2012","66 and older","Other degree","118","0.427142449110189","0.36867805789088","0.485606840329497"
"Some worries","2012","66 and older","no degree/no degree yet","39","0.488203386060129","0.380012603385118","0.59639416873514"
"No worries","2012","16-34 y.","lower secondary degree","174","0.302926861847519","0.264935225473589","0.340918498221449"
"No worries","2012","16-34 y.","secondary school degree","305","0.295412204183235","0.268609273473318","0.322215134893152"
"No worries","2012","16-34 y.","college entrance qualification","372","0.263976041009208","0.242248509544941","0.285703572473476"
"No worries","2012","16-34 y.","Other degree","39","0.298954539717039","0.219019262494252","0.378889816939827"
"No worries","2012","16-34 y.","no degree/no degree yet","92","0.2803479887678","0.23158960681557","0.329106370720029"
"No worries","2012","35-65 y.","lower secondary degree","694","0.224242236207313","0.209495748807144","0.238988723607482"
"No worries","2012","35-65 y.","secondary school degree","814","0.202858926654185","0.190315269531242","0.215402583777128"
"No worries","2012","35-65 y.","college entrance qualification","596","0.198598612326557","0.184644686283872","0.212552538369242"
"No worries","2012","35-65 y.","Other degree","205","0.252518865820483","0.221691752775565","0.283345978865402"
"No worries","2012","35-65 y.","no degree/no degree yet","36","0.251722606951927","0.178512063708615","0.32493315019524"
"No worries","2012","66 and older","lower secondary degree","751","0.256951791715005","0.240892824339441","0.273010759090568"
"No worries","2012","66 and older","secondary school degree","190","0.183652380830352","0.159617810724983","0.20768695093572"
"No worries","2012","66 and older","college entrance qualification","182","0.187638663653144","0.162733013565224","0.212544313741063"
"No worries","2012","66 and older","Other degree","94","0.309327211545853","0.254697742406995","0.363956680684711"
"No worries","2012","66 and older","no degree/no degree yet","","","",""
"Big worries","2013","16-34 y.","lower secondary degree","163","0.171024762495113","0.146287401625901","0.195762123364325"
"Big worries","2013","16-34 y.","secondary school degree","219","0.149632236577551","0.130879844759817","0.168384628395285"
"Big worries","2013","16-34 y.","college entrance qualification","300","0.170427947959297","0.153403981247778","0.187451914670817"
"Big worries","2013","16-34 y.","Other degree","60","0.0947114608136483","0.0724394807047447","0.116983440922552"
"Big worries","2013","16-34 y.","no degree/no degree yet","95","0.18550048105395","0.152985773292867","0.218015188815033"
"Big worries","2013","35-65 y.","lower secondary degree","683","0.227268535916423","0.212013686024026","0.24252338580882"
"Big worries","2013","35-65 y.","secondary school degree","698","0.175524941923938","0.163429702413685","0.187620181434192"
"Big worries","2013","35-65 y.","college entrance qualification","566","0.187714174419044","0.174191188588782","0.201237160249306"
"Big worries","2013","35-65 y.","Other degree","309","0.155650816485968","0.141555250987938","0.169746381983998"
"Big worries","2013","35-65 y.","no degree/no degree yet","64","0.190477713091273","0.148860640597464","0.232094785585082"
"Big worries","2013","66 and older","lower secondary degree","497","0.189086301344836","0.174169061509046","0.204003541180627"
"Big worries","2013","66 and older","secondary school degree","209","0.209012681808277","0.183798990815863","0.234226372800691"
"Big worries","2013","66 and older","college entrance qualification","189","0.182676703130729","0.158182818581285","0.207170587680173"
"Big worries","2013","66 and older","Other degree","47","0.197440843166262","0.152839862962493","0.242041823370031"
"Big worries","2013","66 and older","no degree/no degree yet","","","",""
"Some worries","2013","16-34 y.","lower secondary degree","352","0.448658149778142","0.41598271704028","0.481333582516005"
"Some worries","2013","16-34 y.","secondary school degree","649","0.494920810434885","0.468637002434401","0.521204618435368"
"Some worries","2013","16-34 y.","college entrance qualification","1009","0.55901494343382","0.536535428124356","0.581494458743284"
"Some worries","2013","16-34 y.","Other degree","243","0.399590143555119","0.36233421934079","0.436846067769448"
"Some worries","2013","16-34 y.","no degree/no degree yet","234","0.418909013270995","0.377638122672575","0.460179903869415"
"Some worries","2013","35-65 y.","lower secondary degree","1557","0.5506624667082","0.532555192862482","0.568769740553918"
"Some worries","2013","35-65 y.","secondary school degree","2214","0.591702644260632","0.576074898712039","0.607330389809226"
"Some worries","2013","35-65 y.","college entrance qualification","1908","0.585444641216984","0.568383667812589","0.602505614621379"
"Some worries","2013","35-65 y.","Other degree","978","0.42178394685106","0.402582416011091","0.440985477691029"
"Some worries","2013","35-65 y.","no degree/no degree yet","129","0.448430369175754","0.395721618874512","0.501139119476995"
"Some worries","2013","66 and older","lower secondary degree","1444","0.537212574743659","0.518217763586989","0.556207385900329"
"Some worries","2013","66 and older","secondary school degree","599","0.598880348384538","0.568487433920762","0.629273262848315"
"Some worries","2013","66 and older","college entrance qualification","564","0.596299236416425","0.565197756345138","0.627400716487711"
"Some worries","2013","66 and older","Other degree","131","0.441785547291533","0.386144708533737","0.497426386049328"
"Some worries","2013","66 and older","no degree/no degree yet","36","0.441272775019558","0.336330047119511","0.546215502919605"
"No worries","2013","16-34 y.","lower secondary degree","375","0.380317087726745","0.348422957186727","0.412211218266762"
"No worries","2013","16-34 y.","secondary school degree","522","0.355446952987564","0.330284242453064","0.380609663522064"
"No worries","2013","16-34 y.","college entrance qualification","565","0.270557108606883","0.250443572917724","0.290670644296042"
"No worries","2013","16-34 y.","Other degree","361","0.505698395631233","0.467670188629717","0.543726602632749"
"No worries","2013","16-34 y.","no degree/no degree yet","220","0.395590505675055","0.354687945936469","0.436493065413641"
"No worries","2013","35-65 y.","lower secondary degree","659","0.222068997375377","0.206939012668764","0.23719898208199"
"No worries","2013","35-65 y.","secondary school degree","888","0.232772413815429","0.219335975809255","0.246208851821604"
"No worries","2013","35-65 y.","college entrance qualification","729","0.226841184363972","0.212337947801608","0.241344420926337"
"No worries","2013","35-65 y.","Other degree","1254","0.422565236662972","0.4033589191352","0.441771554190744"
"No worries","2013","35-65 y.","no degree/no degree yet","149","0.361091917732974","0.310186604641016","0.411997230824931"
"No worries","2013","66 and older","lower secondary degree","706","0.273701123911505","0.256716063463569","0.290686184359441"
"No worries","2013","66 and older","secondary school degree","191","0.192106969807185","0.167677511424416","0.216536428189953"
"No worries","2013","66 and older","college entrance qualification","203","0.221024060452847","0.194721323404358","0.247326797501335"
"No worries","2013","66 and older","Other degree","128","0.360773609542205","0.306967436151365","0.414579782933046"
"No worries","2013","66 and older","no degree/no degree yet","39","0.429166329647682","0.32455794946022","0.533774709835144"
"Big worries","2014","16-34 y.","lower secondary degree","259","0.224238477282936","0.199011069527828","0.249465885038044"
"Big worries","2014","16-34 y.","secondary school degree","300","0.173369823604547","0.155003154781833","0.191736492427261"
"Big worries","2014","16-34 y.","college entrance qualification","440","0.191904258194287","0.174714231859598","0.209094284528976"
"Big worries","2014","16-34 y.","Other degree","115","0.168180477233301","0.137819471179642","0.198541483286959"
"Big worries","2014","16-34 y.","no degree/no degree yet","143","0.232987778044691","0.198643506390459","0.267332049698923"
"Big worries","2014","35-65 y.","lower secondary degree","836","0.241465522785928","0.226756356759586","0.256174688812271"
"Big worries","2014","35-65 y.","secondary school degree","1093","0.217413368524552","0.205843882555554","0.228982854493551"
"Big worries","2014","35-65 y.","college entrance qualification","897","0.20666770436355","0.194790855383213","0.218544553343887"
"Big worries","2014","35-65 y.","Other degree","480","0.213508467920659","0.197059087554192","0.229957848287127"
"Big worries","2014","35-65 y.","no degree/no degree yet","85","0.242877233197344","0.197429566186244","0.288324900208444"
"Big worries","2014","66 and older","lower secondary degree","527","0.200971525758911","0.185490768080973","0.216452283436849"
"Big worries","2014","66 and older","secondary school degree","235","0.21915790401445","0.19367094543339","0.244644862595511"
"Big worries","2014","66 and older","college entrance qualification","220","0.230920838279404","0.204150941189683","0.257690735369125"
"Big worries","2014","66 and older","Other degree","56","0.184198147943718","0.140693751847117","0.22770254404032"
"Big worries","2014","66 and older","no degree/no degree yet","","","",""
"Some worries","2014","16-34 y.","lower secondary degree","443","0.431106975821996","0.401152531268547","0.461061420375444"
"Some worries","2014","16-34 y.","secondary school degree","885","0.52632752522298","0.502103008065305","0.550552042380654"
"Some worries","2014","16-34 y.","college entrance qualification","1127","0.584502061791238","0.562990086648406","0.60601403693407"
"Some worries","2014","16-34 y.","Other degree","283","0.47556216954194","0.43502396874653","0.51610037033735"
"Some worries","2014","16-34 y.","no degree/no degree yet","271","0.408624722151707","0.368687256646879","0.448562187656535"
"Some worries","2014","35-65 y.","lower secondary degree","1746","0.548882666579509","0.531780255625534","0.565985077533484"
"Some worries","2014","35-65 y.","secondary school degree","2857","0.579540057029125","0.565694552947066","0.593385561111185"
"Some worries","2014","35-65 y.","college entrance qualification","2745","0.602672801552108","0.588319483675011","0.617026119429206"
"Some worries","2014","35-65 y.","Other degree","1176","0.478318376076938","0.458266442006268","0.498370310147608"
"Some worries","2014","35-65 y.","no degree/no degree yet","145","0.46197544657148","0.40913754849191","0.51481334465105"
"Some worries","2014","66 and older","lower secondary degree","1397","0.542537393216393","0.523291571511961","0.561783214920824"
"Some worries","2014","66 and older","secondary school degree","586","0.578059457071796","0.547631715519694","0.608487198623897"
"Some worries","2014","66 and older","college entrance qualification","560","0.564419603852325","0.532922920496007","0.595916287208642"
"Some worries","2014","66 and older","Other degree","159","0.518193869729415","0.4621174254945","0.57427031396433"
"Some worries","2014","66 and older","no degree/no degree yet","31","0.375209384177477","0.264893937961842","0.485524830393112"
"No worries","2014","16-34 y.","lower secondary degree","348","0.344654546895068","0.315908336958998","0.373400756831138"
"No worries","2014","16-34 y.","secondary school degree","447","0.300302651172473","0.278063269352658","0.322542032992288"
"No worries","2014","16-34 y.","college entrance qualification","449","0.223593680014475","0.20540600773995","0.241781352289"
"No worries","2014","16-34 y.","Other degree","185","0.35625735322476","0.317384011795977","0.395130694653543"
"No worries","2014","16-34 y.","no degree/no degree yet","168","0.358387499803602","0.319429250386631","0.397345749220574"
"No worries","2014","35-65 y.","lower secondary degree","670","0.209651810634562","0.195661370977273","0.223642250291851"
"No worries","2014","35-65 y.","secondary school degree","933","0.203046574446322","0.191763718762385","0.21432943013026"
"No worries","2014","35-65 y.","college entrance qualification","823","0.190659494084342","0.179137378811235","0.202181609357448"
"No worries","2014","35-65 y.","Other degree","728","0.308173156002402","0.289638220754584","0.32670809125022"
"No worries","2014","35-65 y.","no degree/no degree yet","112","0.295147320231176","0.246807655069747","0.343486985392606"
"No worries","2014","66 and older","lower secondary degree","650","0.256491081024696","0.239620771724423","0.27336139032497"
"No worries","2014","66 and older","secondary school degree","191","0.202782638913754","0.178010609107099","0.227554668720409"
"No worries","2014","66 and older","college entrance qualification","172","0.204659557868272","0.179031118206511","0.230287997530032"
"No worries","2014","66 and older","Other degree","90","0.297607982326867","0.246297010198588","0.348918954455146"
"No worries","2014","66 and older","no degree/no degree yet","","","",""
"Big worries","2015","16-34 y.","lower secondary degree","252","0.300210992733124","0.270249386056785","0.330172599409463"
"Big worries","2015","16-34 y.","secondary school degree","431","0.286104566958266","0.262826682559817","0.309382451356715"
"Big worries","2015","16-34 y.","college entrance qualification","704","0.358227286277695","0.336780242792687","0.379674329762703"
"Big worries","2015","16-34 y.","Other degree","182","0.191955630847472","0.168900726910474","0.21501053478447"
"Big worries","2015","16-34 y.","no degree/no degree yet","179","0.332314480509249","0.292287494758165","0.372341466260333"
"Big worries","2015","35-65 y.","lower secondary degree","1110","0.381190805950149","0.363717876227107","0.398663735673191"
"Big worries","2015","35-65 y.","secondary school degree","1690","0.35105991364202","0.337398334680694","0.364721492603346"
"Big worries","2015","35-65 y.","college entrance qualification","1481","0.344246117040044","0.330061604468988","0.358430629611101"
"Big worries","2015","35-65 y.","Other degree","587","0.252177871218787","0.235600027877155","0.268755714560419"
"Big worries","2015","35-65 y.","no degree/no degree yet","105","0.30625398805039","0.259350810874671","0.353157165226108"
"Big worries","2015","66 and older","lower secondary degree","805","0.32752930529373","0.309058577239421","0.346000033348039"
"Big worries","2015","66 and older","secondary school degree","363","0.338961020724064","0.31016464521219","0.367757396235937"
"Big worries","2015","66 and older","college entrance qualification","373","0.374047129773775","0.343690247734264","0.404404011813287"
"Big worries","2015","66 and older","Other degree","102","0.358998693375869","0.306439463486567","0.411557923265171"
"Big worries","2015","66 and older","no degree/no degree yet","","","",""
"Some worries","2015","16-34 y.","lower secondary degree","390","0.437950637786816","0.405519061575397","0.470382213998236"
"Some worries","2015","16-34 y.","secondary school degree","715","0.520698304395419","0.494967025354379","0.546429583436459"
"Some worries","2015","16-34 y.","college entrance qualification","936","0.492453108764849","0.470090729727689","0.514815487802009"
"Some worries","2015","16-34 y.","Other degree","477","0.420541807111984","0.391644263565672","0.449439350658297"
"Some worries","2015","16-34 y.","no degree/no degree yet","228","0.457356106326053","0.415023308160006","0.4996889044921"
"Some worries","2015","35-65 y.","lower secondary degree","1420","0.472824121338298","0.45486257512267","0.490785667553926"
"Some worries","2015","35-65 y.","secondary school degree","2440","0.525488712336138","0.511196056226755","0.539781368445521"
"Some worries","2015","35-65 y.","college entrance qualification","2367","0.543689453915061","0.528819310280892","0.55855959754923"
"Some worries","2015","35-65 y.","Other degree","1272","0.483006353361252","0.463930041540121","0.502082665182382"
"Some worries","2015","35-65 y.","no degree/no degree yet","164","0.43666449528002","0.386196199597561","0.487132790962478"
"Some worries","2015","66 and older","lower secondary degree","1254","0.505978386586641","0.486301281346299","0.525655491826983"
"Some worries","2015","66 and older","secondary school degree","562","0.558325565985459","0.528116012772543","0.588535119198374"
"Some worries","2015","66 and older","college entrance qualification","483","0.481791909722347","0.45044425690858","0.513139562536114"
"Some worries","2015","66 and older","Other degree","158","0.469946156064214","0.415262549895919","0.524629762232509"
"Some worries","2015","66 and older","no degree/no degree yet","","","",""
"No worries","2015","16-34 y.","lower secondary degree","257","0.26183836948006","0.233100099359265","0.290576639600854"
"No worries","2015","16-34 y.","secondary school degree","302","0.193197128646315","0.172861956117164","0.213532301175465"
"No worries","2015","16-34 y.","college entrance qualification","280","0.149319604957456","0.133377740773819","0.165261469141093"
"No worries","2015","16-34 y.","Other degree","462","0.387502562040544","0.358983534534724","0.416021589546363"
"No worries","2015","16-34 y.","no degree/no degree yet","125","0.210329413164698","0.175698394938851","0.244960431390545"
"No worries","2015","35-65 y.","lower secondary degree","438","0.145985072711553","0.133282166287961","0.158687979135146"
"No worries","2015","35-65 y.","secondary school degree","559","0.123451374021842","0.114035861932877","0.132866886110807"
"No worries","2015","35-65 y.","college entrance qualification","462","0.112064429044895","0.102646962751162","0.121481895338627"
"No worries","2015","35-65 y.","Other degree","777","0.264815775419962","0.247971768765849","0.281659782074074"
"No worries","2015","35-65 y.","no degree/no degree yet","102","0.257081516669591","0.212611515114658","0.301551518224523"
"No worries","2015","66 and older","lower secondary degree","421","0.166492308119629","0.151830951970004","0.181153664269255"
"No worries","2015","66 and older","secondary school degree","113","0.102713413290478","0.0842450426036363","0.121181783977319"
"No worries","2015","66 and older","college entrance qualification","120","0.144160960503878","0.122124437945531","0.166197483062225"
"No worries","2015","66 and older","Other degree","60","0.171055150559917","0.129797547009153","0.212312754110682"
"No worries","2015","66 and older","no degree/no degree yet","","","",""
"Big worries","2016","16-34 y.","lower secondary degree","289","0.344631965487121","0.311983987084016","0.377279943890227"
"Big worries","2016","16-34 y.","secondary school degree","526","0.376906345947994","0.350094938225342","0.403717753670645"
"Big worries","2016","16-34 y.","college entrance qualification","941","0.549967827901715","0.526625680956207","0.573309974847222"
"Big worries","2016","16-34 y.","Other degree","329","0.270880240843208","0.251571498755912","0.290188982930504"
"Big worries","2016","16-34 y.","no degree/no degree yet","245","0.323255904398618","0.298578810217449","0.347932998579787"
"Big worries","2016","35-65 y.","lower secondary degree","1323","0.479643752046041","0.460851754085604","0.498435750006479"
"Big worries","2016","35-65 y.","secondary school degree","2105","0.486329061312808","0.471431579721259","0.501226542904357"
"Big worries","2016","35-65 y.","college entrance qualification","2169","0.532462985904534","0.517171871131015","0.547754100678053"
"Big worries","2016","35-65 y.","Other degree","926","0.378884213433275","0.36226737900745","0.3955010478591"
"Big worries","2016","35-65 y.","no degree/no degree yet","176","0.388728970941373","0.358225170702935","0.419232771179811"
"Big worries","2016","66 and older","lower secondary degree","1076","0.453450153527737","0.43323192916091","0.473668377894565"
"Big worries","2016","66 and older","secondary school degree","519","0.468392672522848","0.438167048516202","0.498618296529495"
"Big worries","2016","66 and older","college entrance qualification","514","0.525100481705484","0.493787611195442","0.556413352215526"
"Big worries","2016","66 and older","Other degree","110","0.368679817723422","0.314536147727966","0.422823487718878"
"Big worries","2016","66 and older","no degree/no degree yet","","","",""
"Some worries","2016","16-34 y.","lower secondary degree","352","0.4352991925455","0.401239633289525","0.469358751801475"
"Some worries","2016","16-34 y.","secondary school degree","536","0.444014997821385","0.416526146880961","0.47150384876181"
"Some worries","2016","16-34 y.","college entrance qualification","658","0.363428278998345","0.340860781397751","0.385995776598938"
"Some worries","2016","16-34 y.","Other degree","661","0.408935709407409","0.387575241428075","0.430296177386743"
"Some worries","2016","16-34 y.","no degree/no degree yet","397","0.45305990758355","0.426796187341587","0.479323627825513"
"Some worries","2016","35-65 y.","lower secondary degree","1084","0.41035287984364","0.391850056271536","0.428855703415744"
"Some worries","2016","35-65 y.","secondary school degree","1821","0.421055318318754","0.406339196934895","0.435771439702612"
"Some worries","2016","35-65 y.","college entrance qualification","1680","0.409016714577327","0.393949097870157","0.424084331284496"
"Some worries","2016","35-65 y.","Other degree","1250","0.439878853586934","0.422876216690169","0.4568814904837"
"Some worries","2016","35-65 y.","no degree/no degree yet","221","0.35677250814817","0.326795272827179","0.386749743469162"
"Some worries","2016","66 and older","lower secondary degree","969","0.429187323152243","0.409085585791337","0.44928906051315"
"Some worries","2016","66 and older","secondary school degree","431","0.427839774910983","0.397870643190665","0.457808906631302"
"Some worries","2016","66 and older","college entrance qualification","384","0.377957648386928","0.347553534157413","0.408361762616443"
"Some worries","2016","66 and older","Other degree","137","0.475564547217163","0.419517991530302","0.531611102904024"
"Some worries","2016","66 and older","no degree/no degree yet","34","0.531105045822444","0.416628990896826","0.645581100748061"
"No worries","2016","16-34 y.","lower secondary degree","173","0.220068841967379","0.191608291024185","0.248529392910573"
"No worries","2016","16-34 y.","secondary school degree","193","0.179078656230621","0.157865811396737","0.200291501064505"
"No worries","2016","16-34 y.","college entrance qualification","146","0.0866038930999406","0.0734077000254371","0.0998000861744441"
"No worries","2016","16-34 y.","Other degree","1045","0.320184049749383","0.299913692356396","0.34045440714237"
"No worries","2016","16-34 y.","no degree/no degree yet","738","0.223684188017832","0.201698229385171","0.245670146650493"
"No worries","2016","35-65 y.","lower secondary degree","308","0.110003368110319","0.0982338048657338","0.121772931354904"
"No worries","2016","35-65 y.","secondary school degree","398","0.0926156203684383","0.0839750379356752","0.101256202801201"
"No worries","2016","35-65 y.","college entrance qualification","241","0.0585202995181391","0.051326717702234","0.0657138813340442"
"No worries","2016","35-65 y.","Other degree","1098","0.18123693297979","0.168041877286158","0.194431988673423"
"No worries","2016","35-65 y.","no degree/no degree yet","584","0.254498520910457","0.22724136907688","0.281755672744033"
"No worries","2016","66 and older","lower secondary degree","284","0.117362523320019","0.104291209311043","0.130433837328996"
"No worries","2016","66 and older","secondary school degree","97","0.103767552566168","0.0852954696808834","0.122239635451453"
"No worries","2016","66 and older","college entrance qualification","79","0.0969418699075881","0.0783888607529661","0.11549487906221"
"No worries","2016","66 and older","Other degree","58","0.155755635059415","0.115059408670821","0.19645186144801"
"No worries","2016","66 and older","no degree/no degree yet","","","",""
"Big worries","2017","16-34 y.","lower secondary degree","293","0.380427266751723","0.347458131425531","0.413396402077914"
"Big worries","2017","16-34 y.","secondary school degree","551","0.378991503074275","0.353864534888217","0.404118471260332"
"Big worries","2017","16-34 y.","college entrance qualification","966","0.446451214939166","0.425559051439939","0.467343378438392"
"Big worries","2017","16-34 y.","Other degree","266","0.237104223380007","0.219487574660535","0.254720872099478"
"Big worries","2017","16-34 y.","no degree/no degree yet","309","0.343719216046393","0.321673755813268","0.365764676279518"
"Big worries","2017","35-65 y.","lower secondary degree","1253","0.426931102075044","0.408996559605877","0.44486564454421"
"Big worries","2017","35-65 y.","secondary school degree","2130","0.435062695802876","0.421275464523021","0.448849927082731"
"Big worries","2017","35-65 y.","college entrance qualification","1958","0.435492090188928","0.421324583426617","0.449659596951239"
"Big worries","2017","35-65 y.","Other degree","824","0.355825705887052","0.339747183890857","0.371904227883247"
"Big worries","2017","35-65 y.","no degree/no degree yet","185","0.375419510941989","0.34815803232064","0.402680989563337"
"Big worries","2017","66 and older","lower secondary degree","954","0.401738051302695","0.381745911688208","0.421730190917183"
"Big worries","2017","66 and older","secondary school degree","527","0.430382288537982","0.402179556737157","0.458585020338807"
"Big worries","2017","66 and older","college entrance qualification","472","0.448100414006207","0.418163097758516","0.478037730253898"
"Big worries","2017","66 and older","Other degree","121","0.395962827256153","0.343902453313905","0.448023201198401"
"Big worries","2017","66 and older","no degree/no degree yet","","","",""
"Some worries","2017","16-34 y.","lower secondary degree","372","0.453986598224168","0.420176318966484","0.487796877481851"
"Some worries","2017","16-34 y.","secondary school degree","647","0.450852841235743","0.42508142068912","0.476624261782365"
"Some worries","2017","16-34 y.","college entrance qualification","1014","0.457207065039408","0.43627114649806","0.478142983580756"
"Some worries","2017","16-34 y.","Other degree","657","0.452174115726869","0.431558554256953","0.472789677196785"
"Some worries","2017","16-34 y.","no degree/no degree yet","431","0.420001324361403","0.397092054382032","0.442910594340774"
"Some worries","2017","35-65 y.","lower secondary degree","1319","0.451087897183138","0.433045677106199","0.469130117260078"
"Some worries","2017","35-65 y.","secondary school degree","2367","0.467868576465526","0.453992317295019","0.481744835636034"
"Some worries","2017","35-65 y.","college entrance qualification","2417","0.491934302479978","0.477649252386911","0.506219352573045"
"Some worries","2017","35-65 y.","Other degree","1277","0.450668310592789","0.433958496957154","0.467378124228424"
"Some worries","2017","35-65 y.","no degree/no degree yet","242","0.339482769823543","0.3128235322377","0.366142007409386"
"Some worries","2017","66 and older","lower secondary degree","1089","0.470948055043325","0.450592743087156","0.491303366999493"
"Some worries","2017","66 and older","secondary school degree","545","0.464772020757159","0.436362648874342","0.493181392639976"
"Some worries","2017","66 and older","college entrance qualification","502","0.459191657077875","0.429192168973797","0.489191145181953"
"Some worries","2017","66 and older","Other degree","167","0.464099987710231","0.411012043997248","0.517187931423214"
"Some worries","2017","66 and older","no degree/no degree yet","","","",""
"No worries","2017","16-34 y.","lower secondary degree","168","0.16558613502411","0.140343869491583","0.190828400556636"
"No worries","2017","16-34 y.","secondary school degree","234","0.170155655689983","0.150693179435243","0.189618131944723"
"No worries","2017","16-34 y.","college entrance qualification","195","0.096341720021426","0.0839415461617323","0.10874189388112"
"No worries","2017","16-34 y.","Other degree","1316","0.310721660893124","0.291552454895428","0.329890866890821"
"No worries","2017","16-34 y.","no degree/no degree yet","1043","0.236279459592204","0.216561923726379","0.25599699545803"
"No worries","2017","35-65 y.","lower secondary degree","350","0.121981000741818","0.110114954456479","0.133847047027157"
"No worries","2017","35-65 y.","secondary school degree","470","0.0970687277315977","0.0888355398320529","0.105301915631142"
"No worries","2017","35-65 y.","college entrance qualification","330","0.0725736073310937","0.0651605500173033","0.0799866646448842"
"No worries","2017","35-65 y.","Other degree","1305","0.19350598352016","0.180238958647297","0.206773008393023"
"No worries","2017","35-65 y.","no degree/no degree yet","785","0.285097719234468","0.259681146170692","0.310514292298244"
"No worries","2017","66 and older","lower secondary degree","267","0.12731389365398","0.113721090357991","0.14090669694997"
"No worries","2017","66 and older","secondary school degree","112","0.104845690704859","0.0873956483374789","0.122295733072239"
"No worries","2017","66 and older","college entrance qualification","86","0.0927079289159179","0.075248615719005","0.110167242112831"
"No worries","2017","66 and older","Other degree","51","0.139937185033616","0.10300713515225","0.176867234914983"
"No worries","2017","66 and older","no degree/no degree yet","41","0.209855899080987","0.127537312267183","0.292174485894792"
"Big worries","2018","16-34 y.","lower secondary degree","269","0.337708033286896","0.305514676317675","0.369901390256117"
"Big worries","2018","16-34 y.","secondary school degree","389","0.292119529189854","0.26747591048741","0.316763147892297"
"Big worries","2018","16-34 y.","college entrance qualification","797","0.358415720454001","0.338145930744646","0.378685510163355"
"Big worries","2018","16-34 y.","Other degree","212","0.229551079475259","0.209222418195564","0.249879740754953"
"Big worries","2018","16-34 y.","no degree/no degree yet","233","0.295341267484982","0.270675087579717","0.320007447390246"
"Big worries","2018","35-65 y.","lower secondary degree","1031","0.395877483300004","0.377341727407152","0.414413239192856"
"Big worries","2018","35-65 y.","secondary school degree","1686","0.356687262712164","0.343027346917214","0.370347178507114"
"Big worries","2018","35-65 y.","college entrance qualification","1454","0.328786510551516","0.314980982103388","0.342592038999644"
"Big worries","2018","35-65 y.","Other degree","673","0.26698220323787","0.251464406551529","0.282499999924212"
"Big worries","2018","35-65 y.","no degree/no degree yet","192","0.41541745100439","0.385972743334551","0.444862158674228"
"Big worries","2018","66 and older","lower secondary degree","729","0.316860702720807","0.297615222901573","0.33610618254004"
"Big worries","2018","66 and older","secondary school degree","442","0.346159856946551","0.319485950115979","0.372833763777124"
"Big worries","2018","66 and older","college entrance qualification","389","0.353293857008392","0.324852208948376","0.381735505068407"
"Big worries","2018","66 and older","Other degree","101","0.271886916720006","0.225537952600202","0.318235880839811"
"Big worries","2018","66 and older","no degree/no degree yet","","","",""
"Some worries","2018","16-34 y.","lower secondary degree","360","0.481102976591498","0.44709111231197","0.515114840871025"
"Some worries","2018","16-34 y.","secondary school degree","656","0.497829368929682","0.470733060267368","0.524925677591996"
"Some worries","2018","16-34 y.","college entrance qualification","1140","0.53038815285175","0.509292387277756","0.551483918425745"
"Some worries","2018","16-34 y.","Other degree","572","0.451807489292409","0.427750545901983","0.475864432682834"
"Some worries","2018","16-34 y.","no degree/no degree yet","427","0.42349253559581","0.39677626978695","0.450208801404669"
"Some worries","2018","35-65 y.","lower secondary degree","1262","0.468884166282024","0.449969669228724","0.487798663335325"
"Some worries","2018","35-65 y.","secondary school degree","2461","0.51681971115303","0.502569631707009","0.531069790599052"
"Some worries","2018","35-65 y.","college entrance qualification","2568","0.577798199368988","0.563283306512904","0.592313092225072"
"Some worries","2018","35-65 y.","Other degree","1320","0.537312686031147","0.519822719237297","0.554802652824997"
"Some worries","2018","35-65 y.","no degree/no degree yet","297","0.345634123164942","0.317218277617838","0.374049968712047"
"Some worries","2018","66 and older","lower secondary degree","1161","0.526233508985742","0.50557916821275","0.546887849758735"
"Some worries","2018","66 and older","secondary school degree","650","0.533624880397105","0.505654510485013","0.561595250309196"
"Some worries","2018","66 and older","college entrance qualification","591","0.520986436890877","0.491261541439418","0.550711332342337"
"Some worries","2018","66 and older","Other degree","174","0.564234851417349","0.512581005734216","0.615888697100482"
"Some worries","2018","66 and older","no degree/no degree yet","38","0.551753212386053","0.450131804962248","0.653374619809859"
"No worries","2018","16-34 y.","lower secondary degree","200","0.181188990121606","0.154969239016773","0.20740874122644"
"No worries","2018","16-34 y.","secondary school degree","263","0.210051101880464","0.187975822944219","0.23212638081671"
"No worries","2018","16-34 y.","college entrance qualification","213","0.111196126694249","0.0979076052929407","0.124484648095557"
"No worries","2018","16-34 y.","Other degree","860","0.318641431232332","0.296117916212648","0.341164946252017"
"No worries","2018","16-34 y.","no degree/no degree yet","654","0.281166196919208","0.256858365961303","0.305474027877113"
"No worries","2018","35-65 y.","lower secondary degree","381","0.135238350417972","0.122276543954266","0.148200156881678"
