"plj0047","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"No worries","2006","(1c) basic vocational qualification","West Germany","962","0.192055666776474","0.181103050430628","0.20300828312232"
"No worries","2006","(1c) basic vocational qualification","East Germany","217","0.181863283374463","0.159694406607672","0.204032160141255"
"No worries","2006","(2b) intermediate general qualification","West Germany","84","0.19567226066693","0.157999760269805","0.233344761064056"
"No worries","2006","(2b) intermediate general qualification","East Germany","43","0.294094144092897","0.221420623737782","0.366767664448011"
"No worries","2006","(2a) intermediate vocational","West Germany","546","0.168688417725489","0.156026397575206","0.181350437875771"
"No worries","2006","(2a) intermediate vocational","East Germany","330","0.203677553107121","0.185025941578531","0.22232916463571"
"No worries","2006","(2c_gen) general maturity certificate","West Germany","118","0.172374348642174","0.143225492014872","0.201523205269475"
"No worries","2006","(2c_gen) general maturity certificate","East Germany","28","","",""
"No worries","2006","(2c_voc) vocational maturity certificate","West Germany","234","0.169055042146574","0.149429158671004","0.188680925622145"
"No worries","2006","(2c_voc) vocational maturity certificate","East Germany","33","0.159121683669013","0.111219496724252","0.207023870613774"
"No worries","2006","(3a) lower tertiary education","West Germany","198","0.169863850415777","0.147852213799892","0.191875487031662"
"No worries","2006","(3a) lower tertiary education","East Germany","80","0.105082158709095","0.0821007780530821","0.128063539365109"
"No worries","2006","(3b) higher tertiary education","West Germany","380","0.195414611394225","0.178519741691801","0.212309481096649"
"No worries","2006","(3b) higher tertiary education","East Germany","75","0.137905120818221","0.11137779498259","0.164432446653853"
"Big worries","2007","(0) in school","West Germany","71","0.253909726389758","0.200696831352262","0.307122621427254"
"Big worries","2007","(0) in school","East Germany","27","","",""
"Big worries","2007","(1a) inadequately completed","West Germany","47","0.24026283878412","0.180296743261667","0.300228934306573"
"Big worries","2007","(1a) inadequately completed","East Germany","4","","",""
"Big worries","2007","(1b) general elementary school","West Germany","382","0.261360902154216","0.239103542315108","0.283618261993325"
"Big worries","2007","(1b) general elementary school","East Germany","46","0.263602696073851","0.204294982786823","0.322910409360879"
"Big worries","2007","(1c) basic vocational qualification","West Germany","1211","0.269315920475987","0.2563793582515","0.282252482700475"
"Big worries","2007","(1c) basic vocational qualification","East Germany","289","0.277971546630039","0.251014784461105","0.304928308798973"
"Big worries","2007","(2b) intermediate general qualification","West Germany","133","0.355739217777374","0.308165180227572","0.403313255327177"
"Big worries","2007","(2b) intermediate general qualification","East Germany","38","0.257571604930618","0.182109395825602","0.333033814035634"
"Big worries","2007","(2a) intermediate vocational","West Germany","876","0.280523308142392","0.264881757256818","0.296164859027967"
"Big worries","2007","(2a) intermediate vocational","East Germany","423","0.256662788664752","0.235874939431086","0.277450637898417"
"Big worries","2007","(2c_gen) general maturity certificate","West Germany","164","0.26206559828633","0.227968961158567","0.296162235414092"
"Big worries","2007","(2c_gen) general maturity certificate","East Germany","54","0.404835726080307","0.331478701089478","0.478192751071136"
"Big worries","2007","(2c_voc) vocational maturity certificate","West Germany","354","0.283004143262223","0.258840513206562","0.307167773317884"
"Big worries","2007","(2c_voc) vocational maturity certificate","East Germany","60","0.249389999453476","0.192347487185913","0.306432511721039"
"Big worries","2007","(3a) lower tertiary education","West Germany","268","0.256514581278051","0.230199936399644","0.282829226156459"
"Big worries","2007","(3a) lower tertiary education","East Germany","199","0.301625927749288","0.266342578642918","0.336909276855657"
"Big worries","2007","(3b) higher tertiary education","West Germany","549","0.281962479111519","0.262350259622623","0.301574698600415"
"Big worries","2007","(3b) higher tertiary education","East Germany","229","0.373570864084504","0.336295797862928","0.410845930306079"
"Some worries","2007","(0) in school","West Germany","133","0.552732158418504","0.491943475663865","0.613520841173144"
"Some worries","2007","(0) in school","East Germany","35","0.428556948598523","0.321446481439408","0.535667415757637"
"Some worries","2007","(1a) inadequately completed","West Germany","93","0.484280596308891","0.414137318690524","0.554423873927257"
"Some worries","2007","(1a) inadequately completed","East Germany","10","","",""
"Some worries","2007","(1b) general elementary school","West Germany","715","0.489921172602401","0.464597951694455","0.515244393510347"
"Some worries","2007","(1b) general elementary school","East Germany","112","0.471166874804701","0.403973437070323","0.538360312539078"
"Some worries","2007","(1c) basic vocational qualification","West Germany","2334","0.51573639929168","0.501162429966895","0.530310368616464"
"Some worries","2007","(1c) basic vocational qualification","East Germany","547","0.487980741073756","0.457903715261404","0.518057766886108"
"Some worries","2007","(2b) intermediate general qualification","West Germany","176","0.404241503531523","0.355474186522825","0.453008820540221"
"Some worries","2007","(2b) intermediate general qualification","East Germany","53","0.383534034681363","0.299624803346062","0.467443266016664"
"Some worries","2007","(2a) intermediate vocational","West Germany","1761","0.551892328286787","0.534578012282773","0.569206644290801"
"Some worries","2007","(2a) intermediate vocational","East Germany","940","0.521320368724464","0.497545945596131","0.545094791852796"
"Some worries","2007","(2c_gen) general maturity certificate","West Germany","354","0.56486006935929","0.526420141093789","0.60329999762479"
"Some worries","2007","(2c_gen) general maturity certificate","East Germany","86","0.482563468482449","0.407885992334434","0.557240944630463"
"Some worries","2007","(2c_voc) vocational maturity certificate","West Germany","769","0.563069095372449","0.536462170349953","0.589676020394945"
"Some worries","2007","(2c_voc) vocational maturity certificate","East Germany","124","0.575443228906798","0.5102772262012","0.640609231612395"
"Some worries","2007","(3a) lower tertiary education","West Germany","618","0.576740232819011","0.546968859011596","0.606511606626426"
"Some worries","2007","(3a) lower tertiary education","East Germany","376","0.584963930920085","0.547084898460732","0.622842963379438"
"Some worries","2007","(3b) higher tertiary education","West Germany","1148","0.550975156298405","0.529295184698115","0.572655127898695"
"Some worries","2007","(3b) higher tertiary education","East Germany","340","0.521918606371465","0.483428575322105","0.560408637420825"
"No worries","2007","(0) in school","West Germany","53","0.193358115191737","0.145074129134042","0.241642101249432"
"No worries","2007","(0) in school","East Germany","20","","",""
"No worries","2007","(1a) inadequately completed","West Germany","55","0.275456564906989","0.21275338560273","0.338159744211248"
"No worries","2007","(1a) inadequately completed","East Germany","6","","",""
"No worries","2007","(1b) general elementary school","West Germany","400","0.248717925243383","0.226820540585433","0.270615309901333"
"No worries","2007","(1b) general elementary school","East Germany","54","0.265230429121448","0.205805671944288","0.324655186298608"
"No worries","2007","(1c) basic vocational qualification","West Germany","972","0.214947680232333","0.202968179246726","0.22692718121794"
"No worries","2007","(1c) basic vocational qualification","East Germany","225","0.234047712296204","0.208570995575824","0.259524429016585"
"No worries","2007","(2b) intermediate general qualification","West Germany","80","0.240019278691102","0.197577102761496","0.282461454620708"
"No worries","2007","(2b) intermediate general qualification","East Germany","38","0.358894360388019","0.276118948307969","0.441669772468069"
"No worries","2007","(2a) intermediate vocational","West Germany","532","0.16758436357082","0.154580457213721","0.180588269927919"
"No worries","2007","(2a) intermediate vocational","East Germany","333","0.222016842610785","0.202237437496301","0.241796247725269"
"No worries","2007","(2c_gen) general maturity certificate","West Germany","121","0.173074332354381","0.143741957211847","0.202406707496914"
"No worries","2007","(2c_gen) general maturity certificate","East Germany","32","0.112600805437244","0.0653603439881234","0.159841266886365"
"No worries","2007","(2c_voc) vocational maturity certificate","West Germany","212","0.153926761365328","0.134568403979657","0.173285118751"
"No worries","2007","(2c_voc) vocational maturity certificate","East Germany","37","0.175166771639726","0.125052561330927","0.225280981948525"
"No worries","2007","(3a) lower tertiary education","West Germany","172","0.166745185902938","0.144284613238227","0.189205758567649"
"No worries","2007","(3a) lower tertiary education","East Germany","75","0.113410141330627","0.0890332266012089","0.137787056060046"
"No worries","2007","(3b) higher tertiary education","West Germany","325","0.167062364590076","0.15080301869126","0.183321710488892"
"No worries","2007","(3b) higher tertiary education","East Germany","78","0.104510529544031","0.0809379984857791","0.128083060602283"
"Big worries","2008","(0) in school","West Germany","72","0.282355845819106","0.228860425200506","0.335851266437706"
"Big worries","2008","(0) in school","East Germany","24","","",""
"Big worries","2008","(1a) inadequately completed","West Germany","33","0.21616612011751","0.154289090164705","0.278043150070315"
"Big worries","2008","(1a) inadequately completed","East Germany","4","","",""
"Big worries","2008","(1b) general elementary school","West Germany","329","0.256361583885475","0.233300033404636","0.279423134366314"
"Big worries","2008","(1b) general elementary school","East Germany","38","0.231359023738264","0.171864851759474","0.290853195717055"
"Big worries","2008","(1c) basic vocational qualification","West Germany","1061","0.259942068163178","0.246702648954348","0.273181487372008"
"Big worries","2008","(1c) basic vocational qualification","East Germany","236","0.238442227453462","0.2121489017927","0.264735553114224"
"Big worries","2008","(2b) intermediate general qualification","West Germany","89","0.275350259074158","0.229207489726225","0.32149302842209"
"Big worries","2008","(2b) intermediate general qualification","East Germany","27","","",""
"Big worries","2008","(2a) intermediate vocational","West Germany","736","0.240741408575629","0.22547056708208","0.256012250069177"
"Big worries","2008","(2a) intermediate vocational","East Germany","345","0.209238110443464","0.189412053873457","0.229064167013472"
"Big worries","2008","(2c_gen) general maturity certificate","West Germany","138","0.2625796117131","0.226921509191036","0.298237714235164"
"Big worries","2008","(2c_gen) general maturity certificate","East Germany","31","0.284590428301734","0.213093086832965","0.356087769770503"
"Big worries","2008","(2c_voc) vocational maturity certificate","West Germany","268","0.220183556864271","0.197054645676888","0.243312468051654"
"Big worries","2008","(2c_voc) vocational maturity certificate","East Germany","48","0.22318582550999","0.167003625861081","0.279368025158898"
"Big worries","2008","(3a) lower tertiary education","West Germany","204","0.203336125203726","0.178599955692953","0.228072294714498"
"Big worries","2008","(3a) lower tertiary education","East Germany","158","0.259106770442629","0.224756886344563","0.293456654540695"
"Big worries","2008","(3b) higher tertiary education","West Germany","404","0.207523201113364","0.189458864320389","0.22558753790634"
"Big worries","2008","(3b) higher tertiary education","East Germany","147","0.260286886813019","0.225635905501705","0.294937868124332"
"Some worries","2008","(0) in school","West Germany","134","0.494694584670272","0.43527779355801","0.554111375782535"
"Some worries","2008","(0) in school","East Germany","42","0.551581616367544","0.444588548398293","0.658574684336796"
"Some worries","2008","(1a) inadequately completed","West Germany","87","0.564418181594205","0.489883397161945","0.638952966026464"
"Some worries","2008","(1a) inadequately completed","East Germany","9","","",""
"Some worries","2008","(1b) general elementary school","West Germany","672","0.484011810046028","0.457616365480906","0.51040725461115"
"Some worries","2008","(1b) general elementary school","East Germany","96","0.442853822234877","0.372775416541538","0.512932227928216"
"Some worries","2008","(1c) basic vocational qualification","West Germany","2237","0.536827324497345","0.521775589555238","0.551879059439451"
"Some worries","2008","(1c) basic vocational qualification","East Germany","538","0.52186365327081","0.491041930312319","0.552685376229301"
"Some worries","2008","(2b) intermediate general qualification","West Germany","197","0.527468410782427","0.475896824282463","0.579039997282392"
"Some worries","2008","(2b) intermediate general qualification","East Germany","67","0.482317656657467","0.394010928906456","0.570624384408478"
"Some worries","2008","(2a) intermediate vocational","West Germany","1686","0.559908227416396","0.542177654755388","0.577638800077403"
"Some worries","2008","(2a) intermediate vocational","East Germany","926","0.554172733426809","0.529945770707943","0.578399696145676"
"Some worries","2008","(2c_gen) general maturity certificate","West Germany","334","0.537148105466794","0.496742817623232","0.577553393310357"
"Some worries","2008","(2c_gen) general maturity certificate","East Germany","96","0.61676827839912","0.539732209095952","0.693804347702287"
"Some worries","2008","(2c_voc) vocational maturity certificate","West Germany","725","0.588576054236185","0.561108965547924","0.616043142924447"
"Some worries","2008","(2c_voc) vocational maturity certificate","East Germany","128","0.614374067202701","0.548698109087688","0.680050025317714"
"Some worries","2008","(3a) lower tertiary education","West Germany","599","0.577605288237009","0.547248037962506","0.607962538511511"
"Some worries","2008","(3a) lower tertiary education","East Germany","378","0.589788799813383","0.551226751021272","0.628350848605494"
"Some worries","2008","(3b) higher tertiary education","West Germany","1138","0.568822931766099","0.546762612656886","0.590883250875311"
"Some worries","2008","(3b) higher tertiary education","East Germany","380","0.630180152173514","0.592057315974125","0.668302988372903"
"No worries","2008","(0) in school","West Germany","66","0.222949569510622","0.173485304446468","0.272413834574776"
"No worries","2008","(0) in school","East Germany","17","","",""
"No worries","2008","(1a) inadequately completed","West Germany","50","0.219415698288285","0.157204669268723","0.281626727307847"
"No worries","2008","(1a) inadequately completed","East Germany","4","","",""
"No worries","2008","(1b) general elementary school","West Germany","376","0.259626606068498","0.236469668716264","0.282783543420731"
"No worries","2008","(1b) general elementary school","East Germany","59","0.325787154026858","0.259666837195105","0.391907470858611"
"No worries","2008","(1c) basic vocational qualification","West Germany","918","0.203230607339477","0.191083897177048","0.215377317501906"
"No worries","2008","(1c) basic vocational qualification","East Germany","235","0.239694119275729","0.213353536930152","0.266034701621305"
"No worries","2008","(2b) intermediate general qualification","West Germany","74","0.197181330143415","0.156081647500822","0.238281012786008"
"No worries","2008","(2b) intermediate general qualification","East Germany","29","","",""
"No worries","2008","(2a) intermediate vocational","West Germany","589","0.199350364007975","0.185080412903002","0.213620315112949"
"No worries","2008","(2a) intermediate vocational","East Germany","346","0.236589156129726","0.215874884783933","0.25730342747552"
"No worries","2008","(2c_gen) general maturity certificate","West Germany","113","0.200272282820106","0.167841931296757","0.232702634343454"
"No worries","2008","(2c_gen) general maturity certificate","East Germany","26","","",""
"No worries","2008","(2c_voc) vocational maturity certificate","West Germany","240","0.191240388899544","0.169288793510794","0.213191984288293"
"No worries","2008","(2c_voc) vocational maturity certificate","East Germany","35","0.16244010728731","0.112670818630372","0.212209395944247"
"No worries","2008","(3a) lower tertiary education","West Germany","214","0.219058586559266","0.193638502509075","0.244478670609456"
"No worries","2008","(3a) lower tertiary education","East Germany","89","0.151104429743988","0.123025935512892","0.179182923975085"
"No worries","2008","(3b) higher tertiary education","West Germany","394","0.223653867120537","0.205092442009898","0.242215292231176"
"No worries","2008","(3b) higher tertiary education","East Germany","89","0.109532961013467","0.0848703488577561","0.134195573169178"
"Big worries","2009","(0) in school","West Germany","54","0.230819448693033","0.178692587200234","0.282946310185832"
"Big worries","2009","(0) in school","East Germany","16","","",""
"Big worries","2009","(1a) inadequately completed","West Germany","27","","",""
"Big worries","2009","(1a) inadequately completed","East Germany","2","","",""
"Big worries","2009","(1b) general elementary school","West Germany","231","0.2286878586634","0.20504317985253","0.252332537474271"
"Big worries","2009","(1b) general elementary school","East Germany","37","0.269242679159175","0.203335608976584","0.335149749341765"
"Big worries","2009","(1c) basic vocational qualification","West Germany","751","0.200014830187462","0.187387603800587","0.212642056574336"
"Big worries","2009","(1c) basic vocational qualification","East Germany","203","0.205150386851275","0.17949915237494","0.23080162132761"
"Big worries","2009","(2b) intermediate general qualification","West Germany","72","0.224821672913421","0.179916233785363","0.269727112041479"
"Big worries","2009","(2b) intermediate general qualification","East Germany","25","","",""
"Big worries","2009","(2a) intermediate vocational","West Germany","539","0.196029467103095","0.181338093483304","0.210720840722887"
"Big worries","2009","(2a) intermediate vocational","East Germany","281","0.191067513148109","0.171589687045183","0.210545339251035"
"Big worries","2009","(2c_gen) general maturity certificate","West Germany","107","0.163430154210227","0.132301120040549","0.194559188379904"
"Big worries","2009","(2c_gen) general maturity certificate","East Germany","33","0.347206532361536","0.271271626124817","0.423141438598255"
"Big worries","2009","(2c_voc) vocational maturity certificate","West Germany","215","0.219747670838882","0.195551228964926","0.243944112712837"
"Big worries","2009","(2c_voc) vocational maturity certificate","East Germany","55","0.328583570525926","0.263650047482792","0.393517093569061"
"Big worries","2009","(3a) lower tertiary education","West Germany","175","0.196555375410001","0.171572904176383","0.22153784664362"
"Big worries","2009","(3a) lower tertiary education","East Germany","127","0.194693802179005","0.163245585092872","0.226142019265138"
"Big worries","2009","(3b) higher tertiary education","West Germany","333","0.181537697174334","0.163982312446702","0.199093081901966"
"Big worries","2009","(3b) higher tertiary education","East Germany","128","0.186475093921942","0.155205603410403","0.217744584433481"
"Some worries","2009","(0) in school","West Germany","128","0.51019282583378","0.44834976518318","0.572035886484381"
"Some worries","2009","(0) in school","East Germany","29","","",""
"Some worries","2009","(1a) inadequately completed","West Germany","76","0.498589536231536","0.419363003121367","0.577816069341704"
"Some worries","2009","(1a) inadequately completed","East Germany","9","","",""
"Some worries","2009","(1b) general elementary school","West Germany","615","0.491027846859555","0.462883131993972","0.519172561725138"
"Some worries","2009","(1b) general elementary school","East Germany","83","0.375066274474881","0.303130577539056","0.447001971410705"
"Some worries","2009","(1c) basic vocational qualification","West Germany","2130","0.565158220210913","0.549509221436733","0.580807218985093"
"Some worries","2009","(1c) basic vocational qualification","East Germany","552","0.575154776989419","0.543754219972823","0.606555334006015"
"Some worries","2009","(2b) intermediate general qualification","West Germany","166","0.486866231080434","0.433101290054466","0.540631172106403"
"Some worries","2009","(2b) intermediate general qualification","East Germany","54","0.549043213041877","0.451026254745083","0.64706017133867"
"Some worries","2009","(2a) intermediate vocational","West Germany","1635","0.588927210389861","0.570718808365014","0.607135612414707"
"Some worries","2009","(2a) intermediate vocational","East Germany","942","0.57517859648635","0.550688219343466","0.599668973629234"
"Some worries","2009","(2c_gen) general maturity certificate","West Germany","312","0.604819266045015","0.563660804032345","0.645977728057684"
"Some worries","2009","(2c_gen) general maturity certificate","East Germany","90","0.497259127789453","0.417510522508897","0.57700773307001"
"Some worries","2009","(2c_voc) vocational maturity certificate","West Germany","685","0.612754153614106","0.584289339908697","0.641218967319515"
"Some worries","2009","(2c_voc) vocational maturity certificate","East Germany","109","0.476271556480756","0.407226837612668","0.545316275348845"
"Some worries","2009","(3a) lower tertiary education","West Germany","569","0.583820519770658","0.552832418405851","0.614808621135466"
"Some worries","2009","(3a) lower tertiary education","East Germany","395","0.633687641994089","0.595422542335858","0.671952741652319"
"Some worries","2009","(3b) higher tertiary education","West Germany","1106","0.598330475651953","0.576003360984611","0.620657590319294"
"Some worries","2009","(3b) higher tertiary education","East Germany","387","0.706860164786423","0.670315066465349","0.743405263107498"
"No worries","2009","(0) in school","West Germany","69","0.258987725473187","0.204792188707962","0.313183262238412"
"No worries","2009","(0) in school","East Germany","9","","",""
"No worries","2009","(1a) inadequately completed","West Germany","50","0.337567093799188","0.262637500233282","0.412496687365094"
"No worries","2009","(1a) inadequately completed","East Germany","7","","",""
"No worries","2009","(1b) general elementary school","West Germany","366","0.280284294477045","0.254998497151808","0.305570091802282"
"No worries","2009","(1b) general elementary school","East Germany","54","0.355691046365945","0.284560357167204","0.426821735564686"
"No worries","2009","(1c) basic vocational qualification","West Germany","974","0.234826949601625","0.221445914776479","0.248207984426771"
"No worries","2009","(1c) basic vocational qualification","East Germany","197","0.219694836159306","0.193393865192152","0.245995807126459"
"No worries","2009","(2b) intermediate general qualification","West Germany","94","0.288312096006145","0.239586711703682","0.337037480308608"
"No worries","2009","(2b) intermediate general qualification","East Germany","20","","",""
"No worries","2009","(2a) intermediate vocational","West Germany","631","0.215043322507044","0.199838985645909","0.230247659368178"
"No worries","2009","(2a) intermediate vocational","East Germany","342","0.233753890365541","0.212786012167721","0.25472176856336"
"No worries","2009","(2c_gen) general maturity certificate","West Germany","123","0.231750579744759","0.196227551350811","0.267273608138706"
"No worries","2009","(2c_gen) general maturity certificate","East Germany","28","","",""
"No worries","2009","(2c_voc) vocational maturity certificate","West Germany","225","0.167498175547012","0.145677435917582","0.189318915176442"
"No worries","2009","(2c_voc) vocational maturity certificate","East Germany","37","0.195144872993317","0.140356614946877","0.249933131039758"
"No worries","2009","(3a) lower tertiary education","West Germany","228","0.21962410481934","0.193598137279547","0.245650072359133"
"No worries","2009","(3a) lower tertiary education","East Germany","87","0.171618555826906","0.141672698764711","0.201564412889102"
"No worries","2009","(3b) higher tertiary education","West Germany","413","0.220131827173713","0.201261491858054","0.239002162489373"
"No worries","2009","(3b) higher tertiary education","East Germany","81","0.106664741291635","0.0818823824592977","0.131447100123972"
"Big worries","2010","(0) in school","West Germany","91","0.201315875725254","0.160291536264006","0.242340215186501"
"Big worries","2010","(0) in school","East Germany","11","","",""
"Big worries","2010","(1a) inadequately completed","West Germany","92","0.23479345023829","0.187760402465639","0.281826498010941"
"Big worries","2010","(1a) inadequately completed","East Germany","9","","",""
"Big worries","2010","(1b) general elementary school","West Germany","385","0.225194686919886","0.205184749555365","0.245204624284407"
"Big worries","2010","(1b) general elementary school","East Germany","47","0.323375691755343","0.25755314078543","0.389198242725256"
"Big worries","2010","(1c) basic vocational qualification","West Germany","1043","0.208817600595075","0.197079225488755","0.220555975701394"
"Big worries","2010","(1c) basic vocational qualification","East Germany","230","0.225063940231245","0.198996671595229","0.251131208867261"
"Big worries","2010","(2b) intermediate general qualification","West Germany","108","0.254531706257441","0.215684476119367","0.293378936395515"
"Big worries","2010","(2b) intermediate general qualification","East Germany","34","0.216023664242226","0.149270200705751","0.282777127778701"
"Big worries","2010","(2a) intermediate vocational","West Germany","953","0.201555008756914","0.189275656429052","0.213834361084777"
"Big worries","2010","(2a) intermediate vocational","East Germany","403","0.209411872459703","0.191785417978615","0.227038326940791"
"Big worries","2010","(2c_gen) general maturity certificate","West Germany","177","0.251759060029159","0.220445445739843","0.283072674318474"
"Big worries","2010","(2c_gen) general maturity certificate","East Germany","27","","",""
"Big worries","2010","(2c_voc) vocational maturity certificate","West Germany","413","0.209304954759018","0.190656010166045","0.227953899351991"
"Big worries","2010","(2c_voc) vocational maturity certificate","East Germany","71","0.225460714646736","0.179531216942856","0.271390212350616"
"Big worries","2010","(3a) lower tertiary education","West Germany","217","0.156933844895739","0.136983896464844","0.176883793326635"
"Big worries","2010","(3a) lower tertiary education","East Germany","135","0.168229659964773","0.139604417773815","0.19685490215573"
"Big worries","2010","(3b) higher tertiary education","West Germany","472","0.174865352840772","0.160505573883085","0.189225131798459"
"Big worries","2010","(3b) higher tertiary education","East Germany","139","0.2419929436592","0.210945390594285","0.273040496724115"
"Some worries","2010","(0) in school","West Germany","187","0.544858613231242","0.493910262077475","0.595806964385009"
"Some worries","2010","(0) in school","East Germany","27","","",""
"Some worries","2010","(1a) inadequately completed","West Germany","138","0.487955765897639","0.432491309462558","0.543420222332719"
"Some worries","2010","(1a) inadequately completed","East Germany","19","","",""
"Some worries","2010","(1b) general elementary school","West Germany","820","0.487556707193347","0.463612203569625","0.511501210817069"
"Some worries","2010","(1b) general elementary school","East Germany","95","0.422205509072107","0.352703737886791","0.491707280257423"
"Some worries","2010","(1c) basic vocational qualification","West Germany","2495","0.561971597098925","0.547643304442902","0.576299889754947"
"Some worries","2010","(1c) basic vocational qualification","East Germany","531","0.536379119590752","0.505252851137452","0.567505388044052"
"Some worries","2010","(2b) intermediate general qualification","West Germany","256","0.470207602341274","0.425696104386786","0.514719100295762"
"Some worries","2010","(2b) intermediate general qualification","East Germany","69","0.472676398602836","0.391693703345533","0.553659093860139"
"Some worries","2010","(2a) intermediate vocational","West Germany","2298","0.56661115077032","0.551442827085608","0.581779474455032"
"Some worries","2010","(2a) intermediate vocational","East Germany","1189","0.577387899069484","0.555988874731031","0.598786923407936"
"Some worries","2010","(2c_gen) general maturity certificate","West Germany","404","0.533017577910506","0.497022680299105","0.569012475521907"
"Some worries","2010","(2c_gen) general maturity certificate","East Germany","125","0.739896078758238","0.676509400689298","0.803282756827178"
"Some worries","2010","(2c_voc) vocational maturity certificate","West Germany","1045","0.579657310784565","0.557029246527241","0.60228537504189"
"Some worries","2010","(2c_voc) vocational maturity certificate","East Germany","185","0.608130851994861","0.554476669046925","0.661785034942798"
"Some worries","2010","(3a) lower tertiary education","West Germany","785","0.588504883847487","0.561514440361678","0.615495327333297"
"Some worries","2010","(3a) lower tertiary education","East Germany","423","0.662659025929626","0.626478424860447","0.698839626998805"
"Some worries","2010","(3b) higher tertiary education","West Germany","1645","0.593203564821773","0.574633051687679","0.611774077955866"
"Some worries","2010","(3b) higher tertiary education","East Germany","463","0.614644130506618","0.579363831188226","0.649924429825011"
"No worries","2010","(0) in school","West Germany","89","0.253825511043504","0.209300617278121","0.298350404808887"
"No worries","2010","(0) in school","East Germany","10","","",""
"No worries","2010","(1a) inadequately completed","West Germany","82","0.277250783864071","0.227580001568399","0.326921566159743"
"No worries","2010","(1a) inadequately completed","East Germany","9","","",""
"No worries","2010","(1b) general elementary school","West Germany","469","0.287248605886766","0.265573143700858","0.308924068072675"
"No worries","2010","(1b) general elementary school","East Germany","52","0.254418799172551","0.193131666985769","0.315705931359332"
"No worries","2010","(1c) basic vocational qualification","West Germany","1068","0.229210802306001","0.217072121971982","0.24134948264002"
"No worries","2010","(1c) basic vocational qualification","East Germany","225","0.238556940178003","0.211954322209505","0.265159558146501"
"No worries","2010","(2b) intermediate general qualification","West Germany","119","0.275260691401285","0.235428194363511","0.315093188439059"
"No worries","2010","(2b) intermediate general qualification","East Germany","43","0.311299937154938","0.236193659065756","0.386406215244121"
"No worries","2010","(2a) intermediate vocational","West Germany","849","0.231833840472766","0.218916528071383","0.244751152874148"
"No worries","2010","(2a) intermediate vocational","East Germany","455","0.213200228470814","0.195457716164297","0.230942740777331"
"No worries","2010","(2c_gen) general maturity certificate","West Germany","157","0.215223362060335","0.185572477854758","0.244874246265913"
"No worries","2010","(2c_gen) general maturity certificate","East Germany","32","0.156257785786919","0.103793362693993","0.208722208879844"
"No worries","2010","(2c_voc) vocational maturity certificate","West Germany","370","0.211037734456417","0.192332284073264","0.229743184839569"
"No worries","2010","(2c_voc) vocational maturity certificate","East Germany","62","0.166408433358402","0.125473050824375","0.20734381589243"
"No worries","2010","(3a) lower tertiary education","West Germany","275","0.254561271256773","0.230669145929654","0.278453396583892"
"No worries","2010","(3a) lower tertiary education","East Germany","98","0.169111314105602","0.140426375405909","0.197796252805294"
"No worries","2010","(3b) higher tertiary education","West Germany","571","0.231931082337456","0.215975486336225","0.247886678338686"
"No worries","2010","(3b) higher tertiary education","East Germany","129","0.143362925834182","0.117958682527302","0.168767169141062"
"Big worries","2011","(0) in school","West Germany","62","0.230961485918181","0.181330599248747","0.280592372587615"
"Big worries","2011","(0) in school","East Germany","6","","",""
"Big worries","2011","(1a) inadequately completed","West Germany","43","0.200045124144549","0.145284562894998","0.2548056853941"
"Big worries","2011","(1a) inadequately completed","East Germany","3","","",""
"Big worries","2011","(1b) general elementary school","West Germany","264","0.20061787467675","0.179919765324376","0.221315984029124"
"Big worries","2011","(1b) general elementary school","East Germany","37","0.23617896907619","0.176565114663475","0.295792823488905"
"Big worries","2011","(1c) basic vocational qualification","West Germany","896","0.203578309418604","0.191706323255216","0.215450295581992"
"Big worries","2011","(1c) basic vocational qualification","East Germany","187","0.204436143763722","0.179314569230248","0.229557718297195"
"Big worries","2011","(2b) intermediate general qualification","West Germany","87","0.198876121717173","0.161148882779823","0.236603360654524"
"Big worries","2011","(2b) intermediate general qualification","East Germany","18","","",""
"Big worries","2011","(2a) intermediate vocational","West Germany","612","0.176361911647989","0.163193733876064","0.189530089419914"
"Big worries","2011","(2a) intermediate vocational","East Germany","325","0.199233127508584","0.180443980867006","0.218022274150162"
"Big worries","2011","(2c_gen) general maturity certificate","West Germany","150","0.211810265996895","0.181476900942162","0.242143631051629"
"Big worries","2011","(2c_gen) general maturity certificate","East Germany","45","0.305263048353184","0.235417750585556","0.375108346120813"
"Big worries","2011","(2c_voc) vocational maturity certificate","West Germany","237","0.192188689959185","0.171004860159583","0.213372519758788"
"Big worries","2011","(2c_voc) vocational maturity certificate","East Germany","43","0.213901951761943","0.161474361991942","0.266329541531944"
"Big worries","2011","(3a) lower tertiary education","West Germany","153","0.137944472424099","0.117667139425974","0.158221805422223"
"Big worries","2011","(3a) lower tertiary education","East Germany","116","0.189517618382404","0.158865192324969","0.220170044439839"
"Big worries","2011","(3b) higher tertiary education","West Germany","357","0.159750376894706","0.144346028343656","0.175154725445756"
"Big worries","2011","(3b) higher tertiary education","East Germany","121","0.212734209745191","0.181297509505819","0.244170909984563"
"Some worries","2011","(0) in school","West Germany","135","0.484741580649427","0.425887593204106","0.543595568094749"
"Some worries","2011","(0) in school","East Germany","21","","",""
"Some worries","2011","(1a) inadequately completed","West Germany","93","0.408399080862941","0.341112577755047","0.475685583970836"
"Some worries","2011","(1a) inadequately completed","East Germany","14","","",""
