"plj0047","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Some worries","2015","1-pers.-HH","East Germany","429","0.467163931757064","0.43444087832179","0.499886985192338"
"Some worries","2015","(Married) couple without C. ","West Germany","2943","0.494683742832127","0.481934825586846","0.507432660077408"
"Some worries","2015","(Married) couple without C. ","East Germany","1045","0.493188414677872","0.471266420950586","0.515110408405157"
"Some worries","2015","Single parent ","West Germany","911","0.469621645254714","0.447292219607146","0.491951070902282"
"Some worries","2015","Single parent ","East Germany","192","0.446838405324029","0.40130641775452","0.492370392893538"
"Some worries","2015","Couple + C. LE 16 ","West Germany","2955","0.558281388531656","0.545279739098802","0.57128303796451"
"Some worries","2015","Couple + C. LE 16 ","East Germany","583","0.523319902968705","0.49436500016274","0.55227480577467"
"Some worries","2015","Couple + C. GT 16 ","West Germany","1190","0.49409718559023","0.474352254477064","0.513842116703395"
"Some worries","2015","Couple + C. GT 16 ","East Germany","249","0.517432676517566","0.472776510473879","0.562088842561253"
"Some worries","2015","Couple + C. LE and GT 16","West Germany","950","0.518505490621205","0.496073955689841","0.540937025552568"
"Some worries","2015","Couple + C. LE and GT 16","East Germany","148","0.599731534528152","0.545190750737653","0.65427231831865"
"No worries","2015","1-pers.-HH","West Germany","506","0.164271795976419","0.150577034737721","0.177966557215117"
"No worries","2015","1-pers.-HH","East Germany","161","0.170159610966124","0.14551352903892","0.194805692893329"
"No worries","2015","(Married) couple without C. ","West Germany","911","0.135868079605662","0.127130792833987","0.144605366377337"
"No worries","2015","(Married) couple without C. ","East Germany","292","0.155147833330912","0.139272839410425","0.1710228272514"
"No worries","2015","Single parent ","West Germany","295","0.176114245042799","0.159071429510145","0.193157060575453"
"No worries","2015","Single parent ","East Germany","96","0.218631917152006","0.180778946573961","0.256484887730052"
"No worries","2015","Couple + C. LE 16 ","West Germany","1086","0.167328048739284","0.157555218185116","0.177100879293453"
"No worries","2015","Couple + C. LE 16 ","East Germany","187","0.150379363270252","0.129657365485898","0.171101361054606"
"No worries","2015","Couple + C. GT 16 ","West Germany","466","0.194029675070987","0.17841224790648","0.209647102235494"
"No worries","2015","Couple + C. GT 16 ","East Germany","77","0.129589578097296","0.0995756642205955","0.159603491973996"
"No worries","2015","Couple + C. LE and GT 16","West Germany","331","0.144889463427645","0.129087313651618","0.160691613203671"
"No worries","2015","Couple + C. LE and GT 16","East Germany","55","0.118773548565719","0.0827595890154819","0.154787508115957"
"Big worries","2016","1-pers.-HH","West Germany","1326","0.47312793799745","0.456263634289155","0.489992241705745"
"Big worries","2016","1-pers.-HH","East Germany","421","0.451317197414571","0.421472713029034","0.481161681800107"
"Big worries","2016","(Married) couple without C. ","West Germany","2747","0.492932326475128","0.479840412257403","0.506024240692854"
"Big worries","2016","(Married) couple without C. ","East Germany","889","0.466955689544117","0.444598866066251","0.489312513021984"
"Big worries","2016","Single parent ","West Germany","848","0.467880718894233","0.445830242172581","0.489931195615886"
"Big worries","2016","Single parent ","East Germany","201","0.423406573920619","0.380774458616939","0.466038689224299"
"Big worries","2016","Couple + C. LE 16 ","West Germany","2289","0.447459826535005","0.435223256783309","0.459696396286701"
"Big worries","2016","Couple + C. LE 16 ","East Germany","487","0.471831560245978","0.444941992846858","0.498721127645097"
"Big worries","2016","Couple + C. GT 16 ","West Germany","1147","0.458077664586076","0.438140148502524","0.478015180669627"
"Big worries","2016","Couple + C. GT 16 ","East Germany","176","0.392600710608499","0.345787046949093","0.439414374267906"
"Big worries","2016","Couple + C. LE and GT 16","West Germany","776","0.429844839815954","0.408741655703344","0.450948023928564"
"Big worries","2016","Couple + C. LE and GT 16","East Germany","148","0.471371031642205","0.420644689706086","0.522097373578323"
"Some worries","2016","1-pers.-HH","West Germany","1246","0.412234890546594","0.39560839167394","0.428861389419247"
"Some worries","2016","1-pers.-HH","East Germany","391","0.40037795506502","0.370992234884277","0.429763675245764"
"Some worries","2016","(Married) couple without C. ","West Germany","2242","0.410865622126558","0.397982129179816","0.4237491150733"
"Some worries","2016","(Married) couple without C. ","East Germany","796","0.402774657298536","0.380796524734001","0.424752789863072"
"Some worries","2016","Single parent ","West Germany","749","0.391828975304112","0.370256148946201","0.413401801662022"
"Some worries","2016","Single parent ","East Germany","204","0.422942577629342","0.380316687632824","0.46556846762586"
"Some worries","2016","Couple + C. LE 16 ","West Germany","2353","0.432622514165842","0.420430054066327","0.444814974265358"
"Some worries","2016","Couple + C. LE 16 ","East Germany","523","0.428393247984135","0.401738530598368","0.455047965369901"
"Some worries","2016","Couple + C. GT 16 ","West Germany","945","0.411523639108889","0.391831410373246","0.431215867844532"
"Some worries","2016","Couple + C. GT 16 ","East Germany","186","0.505744394460609","0.457815071882342","0.553673717038875"
"Some worries","2016","Couple + C. LE and GT 16","West Germany","840","0.431941036228762","0.410825382033879","0.453056690423646"
"Some worries","2016","Couple + C. LE and GT 16","East Germany","150","0.45156584900219","0.400995097070192","0.502136600934188"
"No worries","2016","1-pers.-HH","West Germany","795","0.114637171455956","0.103876238987641","0.125398103924272"
"No worries","2016","1-pers.-HH","East Germany","256","0.148304847520409","0.126990000219028","0.16961969482179"
"No worries","2016","(Married) couple without C. ","West Germany","613","0.0962020513983133","0.0884805033029724","0.103923599493654"
"No worries","2016","(Married) couple without C. ","East Germany","228","0.130269653157346","0.11518606915243","0.145353237162263"
"No worries","2016","Single parent ","West Germany","370","0.140290305801655","0.124942876058249","0.155637735545062"
"No worries","2016","Single parent ","East Germany","111","0.153650848450039","0.122536156676281","0.184765540223797"
"No worries","2016","Couple + C. LE 16 ","West Germany","1701","0.119917659299153","0.111922926374478","0.127912392223828"
"No worries","2016","Couple + C. LE 16 ","East Germany","314","0.0997751917698875","0.0836319454836078","0.115918438056167"
"No worries","2016","Couple + C. GT 16 ","West Germany","307","0.130398696305036","0.116923668101663","0.143873724508408"
"No worries","2016","Couple + C. GT 16 ","East Germany","56","0.101654894930892","0.072685081325834","0.13062470853595"
"No worries","2016","Couple + C. LE and GT 16","West Germany","498","0.138214123955283","0.123502131338586","0.152926116571981"
"No worries","2016","Couple + C. LE and GT 16","East Germany","74","0.0770631193556053","0.0499620820731566","0.104164156638054"
"Big worries","2017","1-pers.-HH","West Germany","1319","0.415967087154909","0.40038980821969","0.431544366090127"
"Big worries","2017","1-pers.-HH","East Germany","422","0.433299212266967","0.404770824368181","0.461827600165753"
"Big worries","2017","(Married) couple without C. ","West Germany","2718","0.440457750005742","0.428222277913096","0.452693222098387"
"Big worries","2017","(Married) couple without C. ","East Germany","879","0.437905205395628","0.416716045258595","0.459094365532661"
"Big worries","2017","Single parent ","West Germany","714","0.383969911410445","0.363133974389918","0.404805848430973"
"Big worries","2017","Single parent ","East Germany","164","0.304158970283309","0.26415329864469","0.344164641921928"
"Big worries","2017","Couple + C. LE 16 ","West Germany","1943","0.36990764037454","0.358393902963778","0.381421377785302"
"Big worries","2017","Couple + C. LE 16 ","East Germany","481","0.396573945073151","0.371246049098171","0.421901841048131"
"Big worries","2017","Couple + C. GT 16 ","West Germany","1167","0.409173546849712","0.391112700509535","0.427234393189888"
"Big worries","2017","Couple + C. GT 16 ","East Germany","190","0.357363316391157","0.315316263664444","0.39941036911787"
"Big worries","2017","Couple + C. LE and GT 16","West Germany","784","0.397582257222396","0.37801890680198","0.417145607642813"
"Big worries","2017","Couple + C. LE and GT 16","East Germany","144","0.412156814020364","0.366423773938022","0.457889854102707"
"Some worries","2017","1-pers.-HH","West Germany","1528","0.457372172607703","0.441627655293584","0.473116689921823"
"Some worries","2017","1-pers.-HH","East Germany","486","0.403695005562744","0.375448333709836","0.431941677415653"
"Some worries","2017","(Married) couple without C. ","West Germany","2913","0.459329798578707","0.447047470664799","0.471612126492615"
"Some worries","2017","(Married) couple without C. ","East Germany","961","0.439308193087376","0.418111619456189","0.460504766718563"
"Some worries","2017","Single parent ","West Germany","896","0.468397294258633","0.447019432859166","0.4897751556581"
"Some worries","2017","Single parent ","East Germany","235","0.530962087998304","0.487565861719924","0.574358314276684"
"Some worries","2017","Couple + C. LE 16 ","West Germany","2759","0.49954546962643","0.487621046236109","0.511469893016752"
"Some worries","2017","Couple + C. LE 16 ","East Germany","612","0.437820254218799","0.412133423856247","0.46350708458135"
"Some worries","2017","Couple + C. GT 16 ","West Germany","1308","0.47536953863143","0.45702542282021","0.49371365444265"
"Some worries","2017","Couple + C. GT 16 ","East Germany","237","0.513454121114603","0.469599987106115","0.557308255123092"
"Some worries","2017","Couple + C. LE and GT 16","West Germany","919","0.462270030175404","0.442339867225583","0.482200193125225"
"Some worries","2017","Couple + C. LE and GT 16","East Germany","200","0.491525687135681","0.445076758198639","0.537974616072723"
"No worries","2017","1-pers.-HH","West Germany","999","0.126660740237388","0.116149451794475","0.137172028680301"
"No worries","2017","1-pers.-HH","East Germany","251","0.163005782170289","0.141740600026286","0.184270964314292"
"No worries","2017","(Married) couple without C. ","West Germany","693","0.100212451415551","0.0928115777132691","0.107613325117833"
"No worries","2017","(Married) couple without C. ","East Germany","266","0.122786601516996","0.108769861265087","0.136803341768905"
"No worries","2017","Single parent ","West Germany","483","0.147632794330922","0.132435430425449","0.162830158236395"
"No worries","2017","Single parent ","East Germany","109","0.164878941718387","0.132610830291372","0.197147053145402"
"No worries","2017","Couple + C. LE 16 ","West Germany","2052","0.130546889999029","0.122512111465832","0.138581668532227"
"No worries","2017","Couple + C. LE 16 ","East Germany","340","0.16560580070805","0.14635944950903","0.18485215190707"
"No worries","2017","Couple + C. GT 16 ","West Germany","372","0.115456914518858","0.103718111177161","0.127195717860555"
"No worries","2017","Couple + C. GT 16 ","East Germany","72","0.12918256249424","0.0997543878875719","0.158610737100907"
"No worries","2017","Couple + C. LE and GT 16","West Germany","701","0.140147712602199","0.12627102562695","0.154024399577449"
"No worries","2017","Couple + C. LE and GT 16","East Germany","101","0.0963174988439545","0.0689062627604872","0.123728734927422"
"Big worries","2018","1-pers.-HH","West Germany","1116","0.332614044304931","0.317504143577254","0.347723945032607"
"Big worries","2018","1-pers.-HH","East Germany","385","0.350364457853345","0.322968906909776","0.377760008796913"
"Big worries","2018","(Married) couple without C. ","West Germany","2124","0.352943677805903","0.340926604905314","0.364960750706493"
"Big worries","2018","(Married) couple without C. ","East Germany","740","0.342251148388929","0.32176729770504","0.362734999072819"
"Big worries","2018","Single parent ","West Germany","634","0.348153203428031","0.327566400330045","0.368740006526018"
"Big worries","2018","Single parent ","East Germany","150","0.354903432013184","0.312794452368738","0.39701241165763"
"Big worries","2018","Couple + C. LE 16 ","West Germany","1461","0.286200853579392","0.274669721067817","0.297731986090967"
"Big worries","2018","Couple + C. LE 16 ","East Germany","381","0.328732980237237","0.30356262598545","0.353903334489023"
"Big worries","2018","Couple + C. GT 16 ","West Germany","867","0.330989859628822","0.313090416371269","0.348889302886374"
"Big worries","2018","Couple + C. GT 16 ","East Germany","143","0.339262297876169","0.295806471442299","0.382718124310039"
"Big worries","2018","Couple + C. LE and GT 16","West Germany","652","0.337604051916345","0.318517000235498","0.356691103597193"
"Big worries","2018","Couple + C. LE and GT 16","East Germany","135","0.3880943865631","0.342352323786105","0.433836449340095"
"Some worries","2018","1-pers.-HH","West Germany","1735","0.505102401544889","0.489068095162005","0.521136707927773"
"Some worries","2018","1-pers.-HH","East Germany","512","0.457585115890468","0.428977157054148","0.486193074726788"
"Some worries","2018","(Married) couple without C. ","West Germany","3202","0.535446204648747","0.522904664336588","0.547987744960907"
"Some worries","2018","(Married) couple without C. ","East Germany","1029","0.502087471001255","0.480501314841815","0.523673627160695"
"Some worries","2018","Single parent ","West Germany","966","0.483087398800231","0.461492441010924","0.504682356589539"
"Some worries","2018","Single parent ","East Germany","225","0.453381801805344","0.409570986235705","0.497192617374982"
"Some worries","2018","Couple + C. LE 16 ","West Germany","2804","0.564989090230147","0.552341185262446","0.577636995197849"
"Some worries","2018","Couple + C. LE 16 ","East Germany","645","0.55508102838573","0.528453019771297","0.581709037000163"
"Some worries","2018","Couple + C. GT 16 ","West Germany","1376","0.526724088619948","0.507732354626833","0.545715822613063"
"Some worries","2018","Couple + C. GT 16 ","East Germany","231","0.522134793974415","0.476287923903293","0.567981664045538"
"Some worries","2018","Couple + C. LE and GT 16","West Germany","1042","0.498154554628923","0.477973528865494","0.518335580392352"
"Some worries","2018","Couple + C. LE and GT 16","East Germany","204","0.459136368035448","0.412360744695389","0.505911991375506"
"No worries","2018","1-pers.-HH","West Germany","884","0.16228355415018","0.150458896822409","0.174108211477951"
"No worries","2018","1-pers.-HH","East Germany","268","0.192050426256187","0.169430827639566","0.214670024872809"
"No worries","2018","(Married) couple without C. ","West Germany","749","0.111610117545349","0.103691879849753","0.119528355240946"
"No worries","2018","(Married) couple without C. ","East Germany","292","0.155661380609815","0.140009812294486","0.171312948925145"
"No worries","2018","Single parent ","West Germany","457","0.168759397771737","0.152573816426155","0.18494497911732"
"No worries","2018","Single parent ","East Germany","121","0.191714766181472","0.157071617529474","0.226357914833471"
"No worries","2018","Couple + C. LE 16 ","West Germany","1637","0.148810056190461","0.139730222982294","0.157889889398627"
"No worries","2018","Couple + C. LE 16 ","East Germany","312","0.116185991377033","0.0990157121115698","0.133356270642497"
"No worries","2018","Couple + C. GT 16 ","West Germany","412","0.142286051751231","0.128997788327956","0.155574315174505"
"No worries","2018","Couple + C. GT 16 ","East Germany","82","0.138602908149415","0.106888724143864","0.170317092154967"
"No worries","2018","Couple + C. LE and GT 16","West Germany","664","0.164241393454732","0.149287374391388","0.179195412518076"
"No worries","2018","Couple + C. LE and GT 16","East Germany","97","0.152769245401452","0.11899982013583","0.186538670667074"
"Big worries","2019","1-pers.-HH","West Germany","1295","0.375784783834323","0.36031846168721","0.391251105981436"
"Big worries","2019","1-pers.-HH","East Germany","412","0.371479045311957","0.34318036905165","0.399777721572264"
"Big worries","2019","(Married) couple without C. ","West Germany","2710","0.399118012616123","0.387167684576088","0.411068340656158"
"Big worries","2019","(Married) couple without C. ","East Germany","819","0.37110674363964","0.350775862232905","0.391437625046375"
"Big worries","2019","Single parent ","West Germany","606","0.329066896976245","0.307649763495936","0.350484030456555"
"Big worries","2019","Single parent ","East Germany","162","0.355658264898052","0.312921744828002","0.398394784968102"
"Big worries","2019","Couple + C. LE 16 ","West Germany","1521","0.322014997863067","0.309727763200867","0.334302232525268"
"Big worries","2019","Couple + C. LE 16 ","East Germany","367","0.302152090627625","0.276675929264383","0.327628251990866"
"Big worries","2019","Couple + C. GT 16 ","West Germany","995","0.381939921578961","0.363353477440067","0.400526365717855"
"Big worries","2019","Couple + C. GT 16 ","East Germany","160","0.321018952827311","0.27769033609527","0.364347569559352"
"Big worries","2019","Couple + C. LE and GT 16","West Germany","724","0.36465302707356","0.345245883252995","0.384060170894125"
"Big worries","2019","Couple + C. LE and GT 16","East Germany","147","0.370012376403691","0.324899981115238","0.415124771692143"
"Some worries","2019","1-pers.-HH","West Germany","1645","0.487316492149984","0.471354741974787","0.503278242325182"
"Some worries","2019","1-pers.-HH","East Germany","513","0.470186207406964","0.440955747243616","0.499416667570312"
"Some worries","2019","(Married) couple without C. ","West Germany","3033","0.490543116318658","0.478344041910264","0.502742190727052"
"Some worries","2019","(Married) couple without C. ","East Germany","1091","0.501485765988207","0.480443795753337","0.522527736223077"
"Some worries","2019","Single parent ","West Germany","836","0.492233826780109","0.469446297176469","0.515021356383748"
"Some worries","2019","Single parent ","East Germany","223","0.466886604012673","0.422347643560231","0.511425564465115"
"Some worries","2019","Couple + C. LE 16 ","West Germany","2513","0.543615639890316","0.530517265267199","0.556714014513433"
"Some worries","2019","Couple + C. LE 16 ","East Germany","631","0.550248162699293","0.522648322217771","0.577848003180814"
"Some worries","2019","Couple + C. GT 16 ","West Germany","1233","0.478016937242582","0.458908142948994","0.49712573153617"
"Some worries","2019","Couple + C. GT 16 ","East Germany","234","0.568499100651246","0.522533133192561","0.614465068109931"
"Some worries","2019","Couple + C. LE and GT 16","West Germany","957","0.470364572493492","0.450240213974916","0.490488931012067"
"Some worries","2019","Couple + C. LE and GT 16","East Germany","198","0.466740190354486","0.420124858648069","0.513355522060903"
"No worries","2019","1-pers.-HH","West Germany","827","0.136898724015693","0.125921794883705","0.147875653147681"
"No worries","2019","1-pers.-HH","East Germany","195","0.158334747281079","0.136955279221477","0.179714215340681"
"No worries","2019","(Married) couple without C. ","West Germany","708","0.11033887106522","0.102693278581628","0.117984463548811"
"No worries","2019","(Married) couple without C. ","East Germany","259","0.127407490372154","0.113375427046901","0.141439553697406"
"No worries","2019","Single parent ","West Germany","407","0.178699276243646","0.161237350583329","0.196161201903963"
"No worries","2019","Single parent ","East Germany","97","0.177455131089275","0.143347728191464","0.211562533987086"
"No worries","2019","Couple + C. LE 16 ","West Germany","1521","0.134369362246617","0.125400806809902","0.143337917683331"
"No worries","2019","Couple + C. LE 16 ","East Germany","250","0.147599746673083","0.127920639566159","0.167278853780006"
"No worries","2019","Couple + C. GT 16 ","West Germany","397","0.140043141178457","0.126767586028654","0.153318696328259"
"No worries","2019","Couple + C. GT 16 ","East Germany","52","0.110481946521443","0.0813879284863819","0.139575964556504"
"No worries","2019","Couple + C. LE and GT 16","West Germany","682","0.164982400432948","0.150017189110654","0.179947611755243"
"No worries","2019","Couple + C. LE and GT 16","East Germany","95","0.163247433241823","0.128713705548767","0.197781160934879"
