"plj0047","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Some worries","1997","Couple + C. GT 16 ","no migration background","899","0.525560721263111","0.501809769558891","0.549311672967331","2"
"Some worries","1997","Couple + C. LE 16 ","direct migration background","293","0.456206462015087","0.417157830360752","0.495255093669421","2"
"Some worries","1997","Couple + C. LE 16 ","indirect migration background","35","0.49119671639812","0.378802497091009","0.603590935705231","2"
"Big worries","1998","1-pers.-HH","no migration background","394","0.274341248389057","0.251516981489835","0.297165515288278","1"
"Big worries","1998","1-pers.-HH","direct migration background","63","0.32854901555331","0.261230500065583","0.395867531041037","1"
"Big worries","1998","1-pers.-HH","indirect migration background","9","","","","1"
"Big worries","1998","(Married) couple without C. ","no migration background","1119","0.329218871707702","0.313476236920404","0.344961506494999","1"
"Big worries","1998","(Married) couple without C. ","direct migration background","199","0.348548596718641","0.310292765526963","0.386804427910319","1"
"Big worries","1998","(Married) couple without C. ","indirect migration background","34","0.398182769908495","0.29222941683206","0.50413612298493","1"
"Big worries","1998","Single parent ","no migration background","168","0.318521534440086","0.279829999284157","0.357213069596015","1"
"Big worries","1998","Single parent ","direct migration background","43","0.465861434174952","0.368091924154446","0.563630944195458","1"
"Big worries","1998","Single parent ","indirect migration background","15","","","","1"
"Big worries","1998","Couple + C. LE 16 ","no migration background","642","0.287172469636528","0.269003058753165","0.305341880519891","1"
"Big worries","1998","Couple + C. LE 16 ","direct migration background","230","0.367664371592092","0.329587844112942","0.405740899071242","1"
"Big worries","1998","Couple + C. LE 16 ","indirect migration background","35","0.461254452611488","0.356505280931362","0.566003624291614","1"
"Big worries","1998","Couple + C. GT 16 ","no migration background","532","0.294702168342375","0.274093633997036","0.315310702687714","1"
"Big worries","1998","Couple + C. GT 16 ","direct migration background","155","0.376615612886445","0.332191669037587","0.421039556735303","1"
"Big worries","1998","Couple + C. GT 16 ","indirect migration background","64","0.3140888655613","0.249108783982909","0.379068947139692","1"
"Big worries","1998","Couple + C. LE and GT 16","no migration background","208","0.235351595307061","0.206982794640622","0.2637203959735","1"
"Big worries","1998","Couple + C. LE and GT 16","direct migration background","112","0.465037462443575","0.405210339886383","0.524864585000766","1"
"Big worries","1998","Couple + C. LE and GT 16","indirect migration background","35","0.368095640028981","0.279563354094703","0.45662792596326","1"
"No worries","1998","1-pers.-HH","no migration background","298","0.197457563614915","0.177093898174958","0.217821229054871","3"
"No worries","1998","1-pers.-HH","direct migration background","34","0.225400894985105","0.165512372148194","0.285289417822015","3"
"No worries","1998","1-pers.-HH","indirect migration background","10","","","","3"
"No worries","1998","(Married) couple without C. ","no migration background","601","0.170466706223011","0.157869294114031","0.183064118331991","3"
"No worries","1998","(Married) couple without C. ","direct migration background","114","0.213669624132031","0.180761821755554","0.246577426508507","3"
"No worries","1998","(Married) couple without C. ","indirect migration background","9","","","","3"
"No worries","1998","Couple + C. GT 16 ","indirect migration background","29","","","","3"
"No worries","1998","Couple + C. LE and GT 16","no migration background","176","0.193248613581687","0.166844015409266","0.219653211754109","3"
"No worries","1998","Couple + C. LE and GT 16","direct migration background","43","0.161873252306883","0.117692321945706","0.20605418266806","3"
"No worries","1998","Couple + C. LE and GT 16","indirect migration background","16","","","","3"
"No worries","1998","Single parent ","no migration background","114","0.18222448436111","0.150166153246657","0.214282815475563","3"
"No worries","1998","Single parent ","direct migration background","14","","","","3"
"No worries","1998","Single parent ","indirect migration background","7","","","","3"
"No worries","1998","Couple + C. LE 16 ","no migration background","464","0.18816052048762","0.172464970122061","0.20385607085318","3"
"No worries","1998","Couple + C. LE 16 ","direct migration background","83","0.116285115269375","0.0909702346417577","0.141599995896992","3"
"No worries","1998","Couple + C. LE 16 ","indirect migration background","11","","","","3"
"No worries","1998","Couple + C. GT 16 ","no migration background","410","0.203930971195366","0.185717776752359","0.222144165638374","3"
"No worries","1998","Couple + C. GT 16 ","direct migration background","74","0.159228213298264","0.125682342737689","0.192774083858839","3"
"Some worries","1998","1-pers.-HH","no migration background","776","0.528201187996028","0.502664582250252","0.553737793741805","2"
"Some worries","1998","1-pers.-HH","direct migration background","90","0.446050089461585","0.374805095919208","0.517295083003962","2"
"Some worries","1998","1-pers.-HH","indirect migration background","32","0.454980573986364","0.318313020180218","0.59164812779251","2"
"Some worries","1998","(Married) couple without C. ","no migration background","1703","0.500314422069287","0.483564431767493","0.517064412371081","2"
"Some worries","1998","(Married) couple without C. ","direct migration background","283","0.437781779149329","0.397952150220127","0.47761140807853","2"
"Some worries","1998","(Married) couple without C. ","indirect migration background","39","0.456470446922584","0.348660438759957","0.56428045508521","2"
"Some worries","1998","Single parent ","no migration background","275","0.499253981198804","0.457730857766293","0.540777104631314","2"
"Some worries","1998","Single parent ","direct migration background","43","0.401341342741593","0.305269820010151","0.497412865473034","2"
"Some worries","1998","Single parent ","indirect migration background","22","","","","2"
"Some worries","1998","Couple + C. LE 16 ","no migration background","1276","0.524667009875852","0.504612222136431","0.544721797615273","2"
"Some worries","1998","Couple + C. GT 16 ","indirect migration background","103","0.504446280171516","0.434450334158834","0.574442226184199","2"
"Some worries","1998","Couple + C. LE and GT 16","no migration background","475","0.571399791111252","0.538305907367104","0.604493674855399","2"
"Some worries","1998","Couple + C. LE and GT 16","direct migration background","112","0.373089285249542","0.315079441593849","0.431099128905236","2"
"Some worries","1998","Couple + C. LE and GT 16","indirect migration background","63","0.498231211125257","0.406448062482184","0.590014359768331","2"
"Some worries","1998","Couple + C. GT 16 ","no migration background","938","0.501366860462259","0.478765345636507","0.523968375288011","2"
"Some worries","1998","Couple + C. GT 16 ","direct migration background","228","0.464156173815291","0.418432494268383","0.509879853362199","2"
"Some worries","1998","Couple + C. LE 16 ","indirect migration background","41","0.364090579499392","0.262981346674873","0.465199812323911","2"
"Some worries","1998","Couple + C. LE 16 ","direct migration background","303","0.516050513138533","0.476586262661062","0.555514763616004","2"
"Big worries","1999","(Married) couple without C. ","direct migration background","172","0.289040937165551","0.252084835983185","0.325997038347918","1"
"Big worries","1999","(Married) couple without C. ","indirect migration background","34","0.415216372343659","0.309839989854018","0.520592754833299","1"
"Big worries","1999","Single parent ","no migration background","144","0.264909828898824","0.228262709982828","0.30155694781482","1"
"Big worries","1999","Single parent ","direct migration background","34","0.358292765610982","0.265238670021264","0.451346861200699","1"
"Big worries","1999","Single parent ","indirect migration background","17","","","","1"
"Big worries","1999","Couple + C. LE 16 ","no migration background","688","0.315308140125185","0.296502338905057","0.334113941345314","1"
"Big worries","1999","Couple + C. LE 16 ","direct migration background","208","0.377943388293644","0.33848290267349","0.417403873913797","1"
"Big worries","1999","Couple + C. LE 16 ","indirect migration background","38","0.359007913126738","0.264512911156359","0.453502915097117","1"
