"plj0047","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No worries","2001","Couple + C. LE and GT 16","in school","43","0.248450688251749","0.189007935258692","0.307893441244807","3"
"No worries","2001","Couple + C. LE and GT 16","inadequately","7","","","","3"
"No worries","2001","Couple + C. LE and GT 16","general elemantary","74","0.218540237708042","0.175551674457479","0.261528800958606","3"
"No worries","2001","Couple + C. LE and GT 16","middle vocational","122","0.174471506801971","0.14741850365956","0.201524509944382","3"
"No worries","2001","Couple + C. LE and GT 16","vocational + Abi","9","","","","3"
"No worries","2001","Couple + C. LE and GT 16","higher vocational","14","","","","3"
"Some worries","2001","1-pers.-HH","general elemantary","209","0.431537978115254","0.386177712295038","0.476898243935471","2"
"Some worries","2001","1-pers.-HH","inadequately","11","","","","2"
"Some worries","2001","Single parent ","inadequately","12","","","","2"
"Some worries","2001","1-pers.-HH","higher vocational","119","0.514580487815198","0.449276138902938","0.579884836727458","2"
"Some worries","2001","Single parent ","higher vocational","28","","","","2"
"Some worries","2001","(Married) couple without C. ","middle vocational","1913","0.510347039685349","0.494519539290333","0.526174540080366","2"
"Some worries","2001","Couple + C. LE 16 ","middle vocational","1265","0.489395679425549","0.470012503080699","0.5087788557704","2"
"Some worries","2001","Single parent ","in school","30","0.494314516357906","0.378829997729959","0.609799034985852","2"
"Some worries","2001","Couple + C. GT 16 ","in school","97","0.428481939847852","0.365479820631396","0.491484059064307","2"
"Some worries","2001","Couple + C. GT 16 ","inadequately","33","0.437769056413447","0.323962688491582","0.551575424335311","2"
"Some worries","2001","Couple + C. GT 16 ","higher vocational","118","0.567108141003756","0.500411676873371","0.63380460513414","2"
"Some worries","2001","Couple + C. LE and GT 16","middle vocational","381","0.493634644735306","0.457995932616683","0.52927335685393","2"
"Some worries","2001","Couple + C. LE and GT 16","higher education","98","0.499468295279125","0.431189753142618","0.567746837415631","2"
"Some worries","2001","1-pers.-HH","middle vocational","765","0.480541150734638","0.45609070529011","0.504991596179167","2"
"Some worries","2001","1-pers.-HH","higher education","211","0.424628668819743","0.380818752171364","0.468438585468121","2"
"Some worries","2001","(Married) couple without C. ","in school","2","","","","2"
"Some worries","2001","(Married) couple without C. ","inadequately","38","0.502504816858375","0.391545098858718","0.613464534858033","2"
"Some worries","2001","(Married) couple without C. ","vocational + Abi","141","0.463758065119754","0.408423446830946","0.519092683408562","2"
"Some worries","2001","(Married) couple without C. ","higher vocational","260","0.485252056249029","0.443098694694374","0.527405417803683","2"
"Some worries","2001","Single parent ","general elemantary","105","0.472976840406906","0.408731906505095","0.537221774308717","2"
"Some worries","2001","Single parent ","middle vocational","263","0.454508607850357","0.413157656979248","0.495859558721466","2"
"Some worries","2001","Single parent ","higher education","76","0.587200338112335","0.502567436689805","0.671833239534866","2"
"Some worries","2001","Couple + C. LE 16 ","in school","1","","","","2"
"Some worries","2001","Couple + C. LE 16 ","inadequately","24","","","","2"
"Some worries","2001","Couple + C. LE 16 ","vocational + Abi","144","0.473271028139941","0.419401932562208","0.527140123717675","2"
"Some worries","2001","Couple + C. LE 16 ","higher vocational","241","0.477177542757105","0.432952611533803","0.521402473980408","2"
"Some worries","2001","Couple + C. GT 16 ","general elemantary","289","0.482175230418741","0.442226340700607","0.522124120136875","2"
"Some worries","2001","Couple + C. GT 16 ","middle vocational","877","0.481753706836913","0.458885660683144","0.504621752990682","2"
"Some worries","2001","Couple + C. GT 16 ","higher education","235","0.476726902977753","0.432367811329628","0.521085994625878","2"
"Some worries","2001","Couple + C. LE and GT 16","in school","83","0.406856707791236","0.339279440756013","0.474433974826458","2"
"Some worries","2001","Couple + C. LE and GT 16","inadequately","15","","","","2"
"Some worries","2001","Couple + C. LE and GT 16","vocational + Abi","25","","","","2"
"Some worries","2001","1-pers.-HH","vocational + Abi","88","0.511251379527692","0.43588723782998","0.586615521225405","2"
"Some worries","2001","(Married) couple without C. ","general elemantary","407","0.480095749144574","0.446289831813686","0.513901666475462","2"
"Some worries","2001","Single parent ","vocational + Abi","23","","","","2"
"Some worries","2001","Couple + C. LE 16 ","general elemantary","189","0.523491045207771","0.473858853668054","0.573123236747487","2"
"Some worries","2001","Couple + C. GT 16 ","vocational + Abi","74","0.434773307588542","0.353523406613782","0.516023208563301","2"
"Some worries","2001","Couple + C. LE and GT 16","general elemantary","168","0.470187510760655","0.418268004370175","0.522107017151135","2"
"Some worries","2001","(Married) couple without C. ","higher education","571","0.455312173375293","0.427504080665862","0.483120266084724","2"
"Some worries","2001","Couple + C. LE 16 ","higher education","476","0.528975726348699","0.496291846729412","0.561659605967985","2"
"Some worries","2001","1-pers.-HH","in school","2","","","","2"
"Some worries","2001","Couple + C. LE and GT 16","higher vocational","62","0.557606908381781","0.466831667102769","0.648382149660793","2"
"Big worries","2002","1-pers.-HH","inadequately","6","","","","1"
"Big worries","2002","1-pers.-HH","general elemantary","106","0.250301719904371","0.2094999204414","0.291103519367341","1"
"Big worries","2002","1-pers.-HH","middle vocational","403","0.240841750881379","0.219804369836455","0.261879131926302","1"
"Big worries","2002","1-pers.-HH","vocational + Abi","51","0.267364185861173","0.204432845911912","0.330295525810434","1"
"Big worries","2002","1-pers.-HH","higher vocational","70","0.355917972893354","0.292650235914274","0.419185709872434","1"
"Big worries","2002","1-pers.-HH","higher education","161","0.294963390682248","0.255880458476159","0.334046322888337","1"
"Big worries","2002","(Married) couple without C. ","in school","3","","","","1"
"Big worries","2002","(Married) couple without C. ","inadequately","11","","","","1"
"Big worries","2002","(Married) couple without C. ","general elemantary","197","0.249002805296195","0.21913031503807","0.278875295554319","1"
"Big worries","2002","(Married) couple without C. ","middle vocational","1042","0.271602838401757","0.25768972842946","0.285515948374053","1"
"Big worries","2002","(Married) couple without C. ","vocational + Abi","114","0.318052471882362","0.268766207952224","0.367338735812501","1"
"Big worries","2002","(Married) couple without C. ","higher vocational","166","0.302970160297268","0.265376227698898","0.340564092895638","1"
"Big worries","2002","(Married) couple without C. ","higher education","538","0.311423217412886","0.289319211553547","0.333527223272226","1"
"Big worries","2002","Single parent ","in school","19","","","","1"
"Big worries","2002","Single parent ","inadequately","4","","","","1"
"Big worries","2002","Single parent ","general elemantary","62","0.289127156621978","0.231408751453931","0.346845561790024","1"
"Big worries","2002","Single parent ","middle vocational","159","0.313893079372934","0.275284095684753","0.352502063061114","1"
"Big worries","2002","Single parent ","vocational + Abi","13","","","","1"
"Big worries","2002","Single parent ","higher vocational","14","","","","1"
"Big worries","2002","Single parent ","higher education","35","0.239561302631099","0.164437478723771","0.314685126538427","1"
"Big worries","2002","Couple + C. LE 16 ","in school","","","","","1"
"Big worries","2002","Couple + C. LE 16 ","inadequately","11","","","","1"
"Big worries","2002","Couple + C. LE 16 ","general elemantary","105","0.329394418558777","0.278762335630023","0.380026501487531","1"
"Big worries","2002","Couple + C. LE 16 ","middle vocational","684","0.295827607652562","0.277559971646146","0.314095243658978","1"
"Big worries","2002","Couple + C. LE 16 ","vocational + Abi","116","0.359057192786215","0.308362753436821","0.409751632135609","1"
"Big worries","2002","Couple + C. LE 16 ","higher vocational","130","0.268772588922553","0.229318143739919","0.308227034105186","1"
"Big worries","2002","Couple + C. LE 16 ","higher education","308","0.274044699852673","0.247980915512678","0.300108484192668","1"
"Big worries","2002","Couple + C. GT 16 ","in school","106","0.432445195028612","0.372909598006696","0.491980792050528","1"
"Big worries","2002","Couple + C. GT 16 ","inadequately","17","","","","1"
"Big worries","2002","Couple + C. GT 16 ","general elemantary","145","0.273194763082525","0.236741420772332","0.309648105392718","1"
"Big worries","2002","Couple + C. GT 16 ","middle vocational","528","0.267838320356481","0.248163239453323","0.287513401259639","1"
"Big worries","2002","Couple + C. GT 16 ","vocational + Abi","39","0.272980712027383","0.203296047697329","0.342665376357438","1"
"Big worries","2002","Couple + C. GT 16 ","higher vocational","56","0.242684681631632","0.187755931730785","0.297613431532479","1"
"Big worries","2002","Couple + C. GT 16 ","higher education","237","0.369466613818939","0.333479193940837","0.40545403369704","1"
"Big worries","2002","Couple + C. LE and GT 16","in school","87","0.329501393400037","0.271468344449984","0.38753444235009","1"
"Big worries","2002","Couple + C. LE and GT 16","inadequately","6","","","","1"
"Big worries","2002","Couple + C. LE and GT 16","general elemantary","76","0.234385200789154","0.188330213827853","0.280440187750455","1"
"Big worries","2002","Couple + C. LE and GT 16","middle vocational","214","0.272145975910212","0.241188828012248","0.303103123808176","1"
"Big worries","2002","Couple + C. LE and GT 16","vocational + Abi","13","","","","1"
"Big worries","2002","Couple + C. LE and GT 16","higher vocational","44","0.275057122209955","0.200008628842274","0.350105615577636","1"
"Big worries","2002","Couple + C. LE and GT 16","higher education","98","0.266086022768392","0.216653529744639","0.315518515792145","1"
"Big worries","2002","1-pers.-HH","in school","","","","","1"
"No worries","2002","Couple + C. LE and GT 16","higher education","33","0.0946852481764801","0.061934602781935","0.127435893571025","3"
"No worries","2002","1-pers.-HH","in school","","","","","3"
"No worries","2002","1-pers.-HH","inadequately","6","","","","3"
"No worries","2002","1-pers.-HH","general elemantary","119","0.277665625821247","0.235482928823038","0.319848322819456","3"
"No worries","2002","1-pers.-HH","middle vocational","330","0.210160637319758","0.190115699987484","0.230205574652033","3"
"No worries","2002","1-pers.-HH","vocational + Abi","27","","","","3"
"No worries","2002","1-pers.-HH","higher vocational","42","0.178530950576578","0.127926453640925","0.229135447512231","3"
"No worries","2002","1-pers.-HH","higher education","80","0.165003645582431","0.133191987489719","0.196815303675144","3"
"No worries","2002","(Married) couple without C. ","in school","1","","","","3"
"No worries","2002","(Married) couple without C. ","inadequately","23","","","","3"
"No worries","2002","(Married) couple without C. ","general elemantary","178","0.209190385969811","0.181093578101389","0.237287193838233","3"
"No worries","2002","(Married) couple without C. ","middle vocational","760","0.190805865242227","0.178514640301044","0.20309709018341","3"
"No worries","2002","(Married) couple without C. ","vocational + Abi","50","0.134748723179201","0.0986131885310269","0.170884257827374","3"
