"plj0047","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1996","Saxony-Anhalt","Couple + C. LE 16 ","28","","","","1"
"Big worries","1996","Saxony-Anhalt","Couple + C. GT 16 ","50","0.426504545497216","0.34398907698702","0.509020014007413","1"
"Big worries","1996","Saxony-Anhalt","Couple + C. LE and GT 16","26","","","","1"
"Big worries","1996","Thuringia","1-pers.-HH","24","","","","1"
"Big worries","1996","Thuringia","(Married) couple without C. ","52","0.30625769071055","0.237171280273508","0.375344101147593","1"
"Big worries","1996","Thuringia","Single parent ","5","","","","1"
"Big worries","1996","Thuringia","Couple + C. LE 16 ","40","0.31664174619519","0.239311570126513","0.393971922263866","1"
"Big worries","1996","Thuringia","Couple + C. GT 16 ","32","0.240152061057218","0.164964888649394","0.315339233465041","1"
"Big worries","1996","Thuringia","Couple + C. LE and GT 16","16","","","","1"
"No worries","1996","Schleswig-Holstein","1-pers.-HH","6","","","","3"
"No worries","1996","Schleswig-Holstein","(Married) couple without C. ","17","","","","3"
"No worries","1996","Schleswig-Holstein","Single parent ","5","","","","3"
"No worries","1996","Schleswig-Holstein","Couple + C. LE 16 ","15","","","","3"
"No worries","1996","Schleswig-Holstein","Couple + C. GT 16 ","3","","","","3"
"No worries","1996","Schleswig-Holstein","Couple + C. LE and GT 16","4","","","","3"
"No worries","1996","Hamburg","1-pers.-HH","15","","","","3"
"No worries","1996","Hamburg","(Married) couple without C. ","6","","","","3"
"No worries","1996","Hamburg","Single parent ","3","","","","3"
"No worries","1996","Hamburg","Couple + C. LE 16 ","3","","","","3"
"No worries","1996","Hamburg","Couple + C. GT 16 ","","","","","3"
"No worries","1996","Hamburg","Couple + C. LE and GT 16","2","","","","3"
"No worries","1996","Lower Saxony","1-pers.-HH","22","","","","3"
"No worries","1996","Lower Saxony","(Married) couple without C. ","35","0.125500167049183","0.0879497716654435","0.163050562432922","3"
"No worries","1996","Bremen","Couple + C. GT 16 ","2","","","","3"
"No worries","1996","Bremen","Couple + C. LE and GT 16","","","","","3"
"No worries","1996","North Rhine-Westphalia","1-pers.-HH","34","0.119456791524299","0.0823207986586534","0.156592784389945","3"
"No worries","1996","Hesse","Couple + C. LE 16 ","36","0.225133836319303","0.169042986022294","0.281224686616312","3"
"No worries","1996","Hesse","Couple + C. GT 16 ","31","0.23752020605432","0.172388775487359","0.302651636621281","3"
"No worries","1996","Hesse","Couple + C. LE and GT 16","20","","","","3"
"No worries","1996","Rhineland-Palatinate,Saarland","1-pers.-HH","16","","","","3"
"No worries","1996","Rhineland-Palatinate,Saarland","(Married) couple without C. ","33","0.180339245506815","0.126097752951512","0.234580738062118","3"
"No worries","1996","Baden-Württemberg","Single parent ","11","","","","3"
"No worries","1996","Baden-Württemberg","Couple + C. LE 16 ","59","0.164058451713112","0.127491627833465","0.200625275592759","3"
"No worries","1996","Baden-Württemberg","Couple + C. GT 16 ","36","0.114043648979935","0.0786594833444762","0.149427814615394","3"
"No worries","1996","Baden-Württemberg","Couple + C. LE and GT 16","32","0.13133479958061","0.0859746572156904","0.17669494194553","3"
"No worries","1996","Bavaria","1-pers.-HH","42","0.200130166211915","0.143974094178649","0.256286238245181","3"
"No worries","1996","Bavaria","(Married) couple without C. ","65","0.124522657308584","0.0936013617993537","0.155443952817814","3"
"No worries","1996","Bavaria","Single parent ","7","","","","3"
"No worries","1996","Lower Saxony","Single parent ","12","","","","3"
"No worries","1996","Lower Saxony","Couple + C. LE 16 ","30","0.157611821643359","0.110418464117837","0.20480517916888","3"
"No worries","1996","Lower Saxony","Couple + C. GT 16 ","25","","","","3"
"No worries","1996","Lower Saxony","Couple + C. LE and GT 16","9","","","","3"
"No worries","1996","Bremen","1-pers.-HH","6","","","","3"
"No worries","1996","Bremen","(Married) couple without C. ","6","","","","3"
"No worries","1996","Bremen","Single parent ","1","","","","3"
"No worries","1996","Bremen","Couple + C. LE 16 ","1","","","","3"
"No worries","1996","North Rhine-Westphalia","(Married) couple without C. ","77","0.122121153807813","0.0967540523702922","0.147488255245334","3"
"No worries","1996","North Rhine-Westphalia","Single parent ","28","","","","3"
"No worries","1996","North Rhine-Westphalia","Couple + C. LE 16 ","74","0.12216965258909","0.0959879539401875","0.148351351237993","3"
"No worries","1996","North Rhine-Westphalia","Couple + C. GT 16 ","60","0.129844973672559","0.0993589671192342","0.160330980225884","3"
"No worries","1996","North Rhine-Westphalia","Couple + C. LE and GT 16","29","","","","3"
"No worries","1996","Hesse","1-pers.-HH","18","","","","3"
"No worries","1996","Hesse","(Married) couple without C. ","66","0.248333687010522","0.198085628876795","0.29858174514425","3"
"No worries","1996","Hesse","Single parent ","6","","","","3"
"No worries","1996","Rhineland-Palatinate,Saarland","Single parent ","15","","","","3"
"No worries","1996","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","32","0.157668543632294","0.103046986888056","0.212290100376532","3"
"No worries","1996","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","30","0.230715479615945","0.157731931982564","0.303699027249326","3"
"No worries","1996","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","","","3"
"No worries","1996","Baden-Württemberg","1-pers.-HH","32","0.168023173945199","0.113097132941298","0.2229492149491","3"
"No worries","1996","Baden-Württemberg","(Married) couple without C. ","77","0.217806563615449","0.177657294893402","0.257955832337496","3"
"No worries","1996","Bavaria","Couple + C. LE 16 ","57","0.14833120471723","0.113672762551545","0.182989646882914","3"
"No worries","1996","Bavaria","Couple + C. GT 16 ","44","0.158235900269992","0.1172772268356","0.199194573704383","3"
"No worries","1996","Bavaria","Couple + C. LE and GT 16","25","","","","3"
"No worries","1996","Berlin","1-pers.-HH","23","","","","3"
"No worries","1996","Berlin","(Married) couple without C. ","33","0.254908647641058","0.182974420714125","0.326842874567991","3"
"No worries","1996","Berlin","Single parent ","9","","","","3"
"No worries","1996","Berlin","Couple + C. LE 16 ","32","0.228727772860552","0.16036378520946","0.297091760511645","3"
"No worries","1996","Berlin","Couple + C. GT 16 ","19","","","","3"
"No worries","1996","Berlin","Couple + C. LE and GT 16","2","","","","3"
"No worries","1996","Brandenburg","1-pers.-HH","18","","","","3"
"No worries","1996","Brandenburg","(Married) couple without C. ","27","","","","3"
"No worries","1996","Brandenburg","Single parent ","7","","","","3"
"No worries","1996","Brandenburg","Couple + C. LE 16 ","18","","","","3"
"No worries","1996","Brandenburg","Couple + C. GT 16 ","26","","","","3"
"No worries","1996","Brandenburg","Couple + C. LE and GT 16","17","","","","3"
"No worries","1996","Mecklenburg-Western Pomerania","1-pers.-HH","10","","","","3"
"No worries","1996","Mecklenburg-Western Pomerania","(Married) couple without C. ","15","","","","3"
"No worries","1996","Mecklenburg-Western Pomerania","Single parent ","1","","","","3"
"No worries","1996","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","16","","","","3"
"No worries","1996","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","21","","","","3"
"No worries","1996","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","7","","","","3"
"No worries","1996","Saxony","1-pers.-HH","30","0.372498684768178","0.273706208936441","0.471291160599914","3"
"No worries","1996","Saxony","(Married) couple without C. ","55","0.164411528687203","0.12429960202892","0.204523455345485","3"
"No worries","1996","Saxony","Single parent ","7","","","","3"
"No worries","1996","Saxony","Couple + C. LE 16 ","59","0.237389686736032","0.184960865779024","0.28981850769304","3"
"No worries","1996","Saxony","Couple + C. GT 16 ","39","0.196491341559354","0.140287698616192","0.252694984502517","3"
"No worries","1996","Saxony","Couple + C. LE and GT 16","24","","","","3"
"No worries","1996","Saxony-Anhalt","1-pers.-HH","12","","","","3"
"No worries","1996","Saxony-Anhalt","(Married) couple without C. ","41","0.228420362029801","0.169345187570906","0.287495536488696","3"
"No worries","1996","Saxony-Anhalt","Single parent ","4","","","","3"
"No worries","1996","Saxony-Anhalt","Couple + C. LE 16 ","28","","","","3"
"No worries","1996","Saxony-Anhalt","Couple + C. GT 16 ","20","","","","3"
"No worries","1996","Saxony-Anhalt","Couple + C. LE and GT 16","8","","","","3"
"No worries","1996","Thuringia","1-pers.-HH","15","","","","3"
"No worries","1996","Thuringia","(Married) couple without C. ","27","","","","3"
"No worries","1996","Thuringia","Single parent ","6","","","","3"
"No worries","1996","Thuringia","Couple + C. LE 16 ","23","","","","3"
"No worries","1996","Thuringia","Couple + C. GT 16 ","19","","","","3"
"No worries","1996","Thuringia","Couple + C. LE and GT 16","28","","","","3"
"Some worries","1996","Hamburg","Single parent ","2","","","","2"
"Some worries","1996","Hamburg","Couple + C. LE 16 ","15","","","","2"
"Some worries","1996","Baden-Württemberg","Couple + C. GT 16 ","183","0.618913788155304","0.564851560004239","0.672976016306368","2"
"Some worries","1996","Baden-Württemberg","Couple + C. LE and GT 16","113","0.573768691651187","0.507356259340272","0.640181123962102","2"
"Some worries","1996","Berlin","Couple + C. GT 16 ","30","0.426287574920917","0.317235731736395","0.535339418105438","2"
"Some worries","1996","Berlin","Couple + C. LE and GT 16","13","","","","2"
"Some worries","1996","Brandenburg","1-pers.-HH","25","","","","2"
"Some worries","1996","Brandenburg","(Married) couple without C. ","103","0.616713573859255","0.542975238576613","0.690451909141896","2"
"Some worries","1996","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","41","0.502661875737976","0.396989197358851","0.608334554117101","2"
"Some worries","1996","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","21","","","","2"
"Some worries","1996","Saxony","1-pers.-HH","43","0.416215617732149","0.31549007882563","0.516941156638667","2"
"Some worries","1996","Saxony","(Married) couple without C. ","178","0.544966131732084","0.491074940090869","0.598857323373299","2"
"Some worries","1996","Saxony","Single parent ","28","","","","2"
"Some worries","1996","Saxony","Couple + C. LE 16 ","141","0.530773242674903","0.469279103598258","0.592267381751548","2"
"Some worries","1996","Saxony-Anhalt","Couple + C. GT 16 ","68","0.476581511062262","0.393251455298214","0.55991156682631","2"
"Some worries","1996","Saxony-Anhalt","Couple + C. LE and GT 16","39","0.514791964819796","0.400143951649579","0.629439977990013","2"
"Some worries","1996","Thuringia","1-pers.-HH","22","","","","2"
"Some worries","1996","Thuringia","(Married) couple without C. ","92","0.54617235891971","0.471551478922488","0.620793238916932","2"
"Some worries","1996","Thuringia","Single parent ","17","","","","2"
"Some worries","1996","Thuringia","Couple + C. LE 16 ","76","0.50609450842233","0.422979695669944","0.589209321174717","2"
"Some worries","1996","Thuringia","Couple + C. LE and GT 16","35","0.430288683712578","0.321108975152796","0.539468392272359","2"
"Some worries","1996","Thuringia","Couple + C. GT 16 ","73","0.617310413375417","0.531761918628894","0.70285890812194","2"
"Some worries","1996","Schleswig-Holstein","1-pers.-HH","18","","","","2"
"Some worries","1996","Schleswig-Holstein","(Married) couple without C. ","36","0.418847961760801","0.313963364721156","0.523732558800447","2"
"Some worries","1996","Schleswig-Holstein","Single parent ","1","","","","2"
"Some worries","1996","Schleswig-Holstein","Couple + C. LE 16 ","28","","","","2"
"Some worries","1996","Schleswig-Holstein","Couple + C. GT 16 ","31","0.586093945703839","0.450918593428513","0.721269297979166","2"
"Some worries","1996","Schleswig-Holstein","Couple + C. LE and GT 16","16","","","","2"
"Some worries","1996","Hamburg","1-pers.-HH","14","","","","2"
"Some worries","1996","Hamburg","(Married) couple without C. ","18","","","","2"
"Some worries","1996","Hamburg","Couple + C. GT 16 ","5","","","","2"
"Some worries","1996","Hamburg","Couple + C. LE and GT 16","4","","","","2"
"Some worries","1996","Lower Saxony","1-pers.-HH","62","0.526247037216553","0.435383445941744","0.617110628491361","2"
"Some worries","1996","Lower Saxony","(Married) couple without C. ","166","0.531039582423149","0.474475071353122","0.587604093493175","2"
"Some worries","1996","Lower Saxony","Single parent ","27","","","","2"
"Some worries","1996","Lower Saxony","Couple + C. LE 16 ","133","0.558639889256773","0.494327764033128","0.622952014480417","2"
"Some worries","1996","Lower Saxony","Couple + C. GT 16 ","90","0.502616288324912","0.427894384897048","0.577338191752777","2"
"Some worries","1996","Lower Saxony","Couple + C. LE and GT 16","42","0.498813260880111","0.389248251921046","0.608378269839176","2"
"Some worries","1996","Bremen","1-pers.-HH","6","","","","2"
"Some worries","1996","Bremen","(Married) couple without C. ","19","","","","2"
"Some worries","1996","Bremen","Couple + C. GT 16 ","8","","","","2"
"Some worries","1996","Bremen","Couple + C. LE and GT 16","","","","","2"
"Some worries","1996","North Rhine-Westphalia","1-pers.-HH","163","0.536354433337953","0.479254805986129","0.593454060689778","2"
"Some worries","1996","North Rhine-Westphalia","(Married) couple without C. ","362","0.599194334614665","0.561227107596475","0.637161561632855","2"
"Some worries","1996","North Rhine-Westphalia","Single parent ","74","0.530635624357959","0.44826131276246","0.613009935953458","2"
"Some worries","1996","North Rhine-Westphalia","Couple + C. LE 16 ","355","0.617728359351087","0.578877944092153","0.65657877461002","2"
"Some worries","1996","North Rhine-Westphalia","Couple + C. GT 16 ","268","0.595367803794003","0.550852172007596","0.63988343558041","2"
"Some worries","1996","North Rhine-Westphalia","Couple + C. LE and GT 16","139","0.569527316612076","0.509572024433273","0.62948260879088","2"
"Some worries","1996","Hesse","1-pers.-HH","56","0.589164984750554","0.493216174549843","0.685113794951264","2"
"Some worries","1996","Hesse","(Married) couple without C. ","133","0.485973143496356","0.427844798135542","0.544101488857171","2"
"Some worries","1996","Hesse","Single parent ","16","","","","2"
"Some worries","1996","Hesse","Couple + C. LE 16 ","107","0.444745989455355","0.378009991132428","0.511481987778283","2"
"Some worries","1996","Hesse","Couple + C. GT 16 ","80","0.45215888016788","0.375986239325467","0.528331521010294","2"
"Some worries","1996","Hesse","Couple + C. LE and GT 16","34","0.561900598764123","0.443097774008496","0.680703423519749","2"
"Some worries","1996","Rhineland-Palatinate,Saarland","1-pers.-HH","30","0.427207889089492","0.305057188494698","0.549358589684287","2"
"Some worries","1996","Rhineland-Palatinate,Saarland","(Married) couple without C. ","95","0.503006645382453","0.432467273408494","0.573546017356411","2"
"Some worries","1996","Rhineland-Palatinate,Saarland","Single parent ","16","","","","2"
"Some worries","1996","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","100","0.634396314636895","0.562213195610959","0.706579433662832","2"
