"plj0047","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","1996","35-65 y.","(1c) basic vocational qualification","745","0.313263149523568","0.294691327404632","0.331834971642503"
"Big worries","1996","35-65 y.","(2b) intermediate general qualification","","","",""
"Big worries","1996","35-65 y.","(2a) intermediate vocational","312","0.247872574109579","0.2241723228792","0.271572825339958"
"Big worries","1996","35-65 y.","(2c_gen) general maturity certificate","30","0.401749593980894","0.291529565437303","0.511969622524484"
"Big worries","1996","35-65 y.","(2c_voc) vocational maturity certificate","62","0.261835064628018","0.206559197650766","0.31711093160527"
"Big worries","1996","35-65 y.","(3a) lower tertiary education","120","0.194847610182805","0.162388496157473","0.227306724208137"
"Big worries","1996","35-65 y.","(3b) higher tertiary education","130","0.194651054379379","0.162890991547201","0.226411117211557"
"Big worries","1996","66 and older","(0) in school","","","",""
"Big worries","1996","66 and older","(1a) inadequately completed","","","",""
"Big worries","1996","66 and older","(1b) general elementary school","126","0.312507148581912","0.268999168817654","0.356015128346169"
"Big worries","1996","66 and older","(1c) basic vocational qualification","214","0.320582955179106","0.285270715471242","0.355895194886969"
"Big worries","1996","66 and older","(2b) intermediate general qualification","","","",""
"Big worries","1996","66 and older","(2a) intermediate vocational","51","0.31571844200728","0.240580928870091","0.39085595514447"
"Big worries","1996","66 and older","(2c_gen) general maturity certificate","","","",""
"Big worries","1996","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1996","66 and older","(3a) lower tertiary education","","","",""
"Big worries","1996","66 and older","(3b) higher tertiary education","","","",""
"Some worries","1996","16-34 y.","(0) in school","151","0.548225103957027","0.489828647310052","0.606621560604002"
"Some worries","1996","16-34 y.","(1a) inadequately completed","58","0.428105313130953","0.341708811322636","0.51450181493927"
"Some worries","1996","16-34 y.","(1b) general elementary school","239","0.471296233200153","0.428309306406719","0.514283159993588"
"Some worries","1996","16-34 y.","(1c) basic vocational qualification","441","0.503403325701","0.470756148303841","0.536050503098158"
"Some worries","1996","16-34 y.","(2b) intermediate general qualification","209","0.558893760956661","0.507886308878166","0.609901213035157"
"Some worries","1996","16-34 y.","(2a) intermediate vocational","655","0.555778260015991","0.527547323061296","0.584009196970686"
"Some worries","1996","16-34 y.","(2c_gen) general maturity certificate","199","0.532386498425257","0.480188773977748","0.584584222872766"
"Some worries","1996","16-34 y.","(2c_voc) vocational maturity certificate","193","0.65418087981388","0.601986207718435","0.706375551909326"
"Some worries","1996","16-34 y.","(3a) lower tertiary education","119","0.586550818261356","0.518974130974958","0.654127505547754"
"Some worries","1996","16-34 y.","(3b) higher tertiary education","151","0.656805388529227","0.594068159293278","0.719542617765176"
"Some worries","1996","35-65 y.","(0) in school","","","",""
"Some worries","1996","35-65 y.","(1a) inadequately completed","181","0.416692941891908","0.366992656910659","0.466393226873156"
"Some worries","1996","35-65 y.","(1b) general elementary school","474","0.464526922036211","0.433317347217416","0.495736496855005"
"Some worries","1996","35-65 y.","(1c) basic vocational qualification","1279","0.530092352943085","0.510108155583613","0.550076550302557"
"Some worries","1996","35-65 y.","(2b) intermediate general qualification","36","0.534109087981942","0.41554566258865","0.652672513375235"
"Some worries","1996","35-65 y.","(2a) intermediate vocational","721","0.566773004099071","0.539573854083914","0.593972154114228"
"Some worries","1996","35-65 y.","(2c_gen) general maturity certificate","37","0.480474729337728","0.368148828845147","0.592800629830308"
"Some worries","1996","35-65 y.","(2c_voc) vocational maturity certificate","147","0.591928967124142","0.530134778443624","0.653723155804659"
"Some worries","1996","35-65 y.","(3a) lower tertiary education","349","0.623274044058125","0.583563817115007","0.662984271001243"
"Some worries","1996","35-65 y.","(3b) higher tertiary education","348","0.610125054666361","0.571001976378846","0.649248132953877"
"Some worries","1996","66 and older","(0) in school","","","",""
"Some worries","1996","66 and older","(1a) inadequately completed","","","",""
"Some worries","1996","66 and older","(1b) general elementary school","199","0.43321984859063","0.386707707058368","0.479731990122892"
"Some worries","1996","66 and older","(1c) basic vocational qualification","324","0.474185628212624","0.436404297475626","0.511966958949622"
"Some worries","1996","66 and older","(2b) intermediate general qualification","","","",""
"Some worries","1996","66 and older","(2a) intermediate vocational","73","0.53324071311922","0.452591978489101","0.613889447749339"
"Some worries","1996","66 and older","(2c_gen) general maturity certificate","","","",""
"Some worries","1996","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Some worries","1996","66 and older","(3a) lower tertiary education","49","0.520044080415312","0.417956024814907","0.622132136015717"
"Some worries","1996","66 and older","(3b) higher tertiary education","","","",""
"No worries","1996","16-34 y.","(0) in school","49","0.164479406201986","0.120980299987793","0.207978512416178"
"No worries","1996","16-34 y.","(1a) inadequately completed","","","",""
"No worries","1996","16-34 y.","(1b) general elementary school","77","0.145631428823445","0.115255231983445","0.176007625663444"
"No worries","1996","16-34 y.","(1c) basic vocational qualification","156","0.157449599032633","0.133667268002804","0.181231930062462"
"No worries","1996","16-34 y.","(2b) intermediate general qualification","44","0.144540544859308","0.108416867196706","0.18066422252191"
"No worries","1996","16-34 y.","(2a) intermediate vocational","203","0.176053607636044","0.154414140957014","0.197693074315074"
"No worries","1996","16-34 y.","(2c_gen) general maturity certificate","56","0.171949563780949","0.132474443031732","0.211424684530167"
"No worries","1996","16-34 y.","(2c_voc) vocational maturity certificate","33","0.0623542437128098","0.0358200953130149","0.0888883921126046"
"No worries","1996","16-34 y.","(3a) lower tertiary education","39","0.189707181480472","0.135905495161717","0.243508867799227"
"No worries","1996","16-34 y.","(3b) higher tertiary education","","","",""
"No worries","1996","35-65 y.","(0) in school","","","",""
"No worries","1996","35-65 y.","(1a) inadequately completed","49","0.146329349570047","0.110699573946867","0.181959125193226"
"No worries","1996","35-65 y.","(1b) general elementary school","164","0.174211562979516","0.150476713896495","0.197946412062537"
"No worries","1996","35-65 y.","(1c) basic vocational qualification","372","0.156644497533348","0.142090992595775","0.17119800247092"
"No worries","1996","35-65 y.","(2b) intermediate general qualification","","","",""
"No worries","1996","35-65 y.","(2a) intermediate vocational","242","0.18535442179135","0.164025012579754","0.206683831002946"
"No worries","1996","35-65 y.","(2c_gen) general maturity certificate","","","",""
"No worries","1996","35-65 y.","(2c_voc) vocational maturity certificate","34","0.14623596824784","0.101809582425115","0.190662354070564"
"No worries","1996","35-65 y.","(3a) lower tertiary education","103","0.18187834575907","0.150266524454783","0.213490167063357"
"No worries","1996","35-65 y.","(3b) higher tertiary education","119","0.19522389095426","0.163428443200477","0.227019338708042"
"No worries","1996","66 and older","(0) in school","","","",""
"No worries","1996","66 and older","(1a) inadequately completed","","","",""
"No worries","1996","66 and older","(1b) general elementary school","111","0.254273002827458","0.213399213206425","0.295146792448492"
"No worries","1996","66 and older","(1c) basic vocational qualification","133","0.20523141660827","0.174673123087975","0.235789710128565"
"No worries","1996","66 and older","(2b) intermediate general qualification","","","",""
"No worries","1996","66 and older","(2a) intermediate vocational","","","",""
"No worries","1996","66 and older","(2c_gen) general maturity certificate","","","",""
"No worries","1996","66 and older","(2c_voc) vocational maturity certificate","","","",""
"No worries","1996","66 and older","(3a) lower tertiary education","","","",""
"No worries","1996","66 and older","(3b) higher tertiary education","","","",""
"Big worries","1997","16-34 y.","(0) in school","75","0.224493854616437","0.178121115764463","0.270866593468411"
"Big worries","1997","16-34 y.","(1a) inadequately completed","40","0.369692821279068","0.27779783995129","0.461587802606845"
"Big worries","1997","16-34 y.","(1b) general elementary school","196","0.36961343563202","0.327924402253445","0.411302469010596"
"Big worries","1997","16-34 y.","(1c) basic vocational qualification","308","0.344259598560546","0.311955577909565","0.376563619211528"
"Big worries","1997","16-34 y.","(2b) intermediate general qualification","114","0.309943750194024","0.262947813550498","0.35693968683755"
"Big worries","1997","16-34 y.","(2a) intermediate vocational","345","0.319011080933899","0.291738604855662","0.346283557012136"
"Big worries","1997","16-34 y.","(2c_gen) general maturity certificate","83","0.252851325184268","0.207053360916609","0.298649289451927"
"Big worries","1997","16-34 y.","(2c_voc) vocational maturity certificate","94","0.309429608153051","0.258623088986626","0.360236127319477"
"Big worries","1997","16-34 y.","(3a) lower tertiary education","38","0.194406096261024","0.138574189269626","0.250238003252423"
"Big worries","1997","16-34 y.","(3b) higher tertiary education","36","0.180748199175095","0.12919128731655","0.23230511103364"
"Big worries","1997","35-65 y.","(0) in school","","","",""
"Big worries","1997","35-65 y.","(1a) inadequately completed","139","0.396042656147258","0.345868997096151","0.446216315198364"
"Big worries","1997","35-65 y.","(1b) general elementary school","335","0.36326853456444","0.332258364185881","0.394278704943"
"Big worries","1997","35-65 y.","(1c) basic vocational qualification","791","0.341218547422631","0.32203722511738","0.360399869727882"
"Big worries","1997","35-65 y.","(2b) intermediate general qualification","","","",""
"Big worries","1997","35-65 y.","(2a) intermediate vocational","351","0.260762894648847","0.237113562872324","0.284412226425371"
"Big worries","1997","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Big worries","1997","35-65 y.","(2c_voc) vocational maturity certificate","66","0.314137185078518","0.255289762903211","0.372984607253826"
