"plj0047","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2014","Not Employed","1-pers.-HH","370","0.205625923063114","0.186603098244358","0.22464874788187","1"
"Big worries","2014","Not Employed","Couple + C. GT 16 ","191","0.217727185589672","0.189270923054342","0.246183448125002","1"
"Big worries","2014","Not Employed","Couple + C. LE and GT 16","155","0.268126381983739","0.232136997519817","0.304115766447662","1"
"Big worries","2014","Not Employed","Single parent ","180","0.250538125293184","0.218753970335479","0.28232228025089","1"
"No worries","2014","Employed","(Married) couple without C. ","838","0.216924409182135","0.204223205427624","0.229625612936646","3"
"No worries","2014","Employed","Couple + C. GT 16 ","528","0.243972077606747","0.226222323402938","0.261721831810556","3"
"No worries","2014","Employed","Couple + C. LE 16 ","1349","0.24395606412914","0.232741846089878","0.255170282168402","3"
"No worries","2014","Employed","Single parent ","358","0.244342825820953","0.224006231286943","0.264679420354962","3"
"No worries","2014","Not Employed","(Married) couple without C. ","848","0.224625355197919","0.211567592322164","0.237683118073674","3"
"No worries","2014","Not Employed","1-pers.-HH","454","0.277282239589459","0.25621202616294","0.298352453015978","3"
"No worries","2014","Not Employed","Couple + C. GT 16 ","211","0.279176764928009","0.248245588762901","0.310107941093118","3"
"No worries","2014","Not Employed","Couple + C. LE 16 ","275","0.228945260207499","0.205183149148554","0.252707371266445","3"
"No worries","2014","Not Employed","Couple + C. LE and GT 16","140","0.243600203631675","0.208726254975053","0.278474152288296","3"
"No worries","2014","Employed","Couple + C. LE and GT 16","376","0.222578233661739","0.202476438942725","0.242680028380752","3"
"No worries","2014","Not Employed","Single parent ","191","0.290328638486808","0.257034133388385","0.323623143585231","3"
"No worries","2014","Employed","1-pers.-HH","399","0.206884316789909","0.188699091048942","0.225069542530876","3"
"Some worries","2014","Employed","(Married) couple without C. ","2304","0.575724887512881","0.56049417893476","0.590955596091003","2"
"Some worries","2014","Employed","1-pers.-HH","1089","0.566331543730006","0.544083033498176","0.588580053961836","2"
"Some worries","2014","Employed","Couple + C. GT 16 ","1228","0.546045570426547","0.525468955196961","0.566622185656133","2"
"Some worries","2014","Employed","Couple + C. LE 16 ","3244","0.573101993014291","0.5601863006324","0.586017685396181","2"
"Some worries","2014","Employed","Couple + C. LE and GT 16","921","0.559149543221792","0.535157083485002","0.583142002958582","2"
"Some worries","2014","Employed","Single parent ","934","0.54245112288371","0.518872682114076","0.566029563653343","2"
"Some worries","2014","Not Employed","(Married) couple without C. ","2200","0.561978843400072","0.546455290764893","0.577502396035252","2"
"Some worries","2014","Not Employed","1-pers.-HH","910","0.517091837347427","0.493571710547834","0.54061196414702","2"
"Some worries","2014","Not Employed","Couple + C. GT 16 ","406","0.503096049482318","0.468621064240757","0.53757103472388","2"
"Some worries","2014","Not Employed","Couple + C. LE 16 ","606","0.526362177366646","0.498123645573655","0.554600709159637","2"
"Some worries","2014","Not Employed","Couple + C. LE and GT 16","287","0.488273414384586","0.447663027393403","0.528883801375769","2"
"Some worries","2014","Not Employed","Single parent ","343","0.459133236220008","0.422581038133427","0.495685434306588","2"
"Big worries","2015","Employed","Couple + C. GT 16 ","713","0.307012795303107","0.287551882053525","0.326473708552689","1"
"Big worries","2015","Employed","Single parent ","627","0.352995584516203","0.329709466662435","0.376281702369971","1"
"Big worries","2015","Employed","(Married) couple without C. ","1354","0.367219585112354","0.351895004837051","0.382544165387657","1"
"Big worries","2015","Employed","Couple + C. LE 16 ","1508","0.278757285671116","0.266500456810768","0.291014114531464","1"
"Big worries","2015","Not Employed","(Married) couple without C. ","1361","0.364766722498838","0.350041368762475","0.379492076235201","1"
"Big worries","2015","Not Employed","1-pers.-HH","577","0.316218636947473","0.295271477187207","0.337165796707739","1"
"Big worries","2015","Not Employed","Couple + C. LE 16 ","428","0.304242904287549","0.281741253949087","0.32674455462601","1"
"Big worries","2015","Not Employed","Couple + C. LE and GT 16","189","0.307583934959143","0.270533752314357","0.344634117603928","1"
"Big worries","2015","Employed","1-pers.-HH","659","0.354843886808875","0.332813604292161","0.376874169325589","1"
"Big worries","2015","Not Employed","Couple + C. GT 16 ","249","0.351706894088302","0.31832484739301","0.385088940783594","1"
"Big worries","2015","Employed","Couple + C. LE and GT 16","543","0.337613640781269","0.31458563835435","0.360641643208187","1"
"Big worries","2015","Not Employed","Single parent ","256","0.347726449924007","0.313845080886663","0.381607818961351","1"
"No worries","2015","Employed","(Married) couple without C. ","491","0.124630995610943","0.114130549007767","0.135131442214118","3"
"No worries","2015","Employed","Couple + C. GT 16 ","373","0.183174052957783","0.166854092176993","0.199494013738573","3"
"No worries","2015","Employed","Couple + C. LE 16 ","791","0.147158349132255","0.137474434690905","0.156842263573604","3"
"No worries","2015","Employed","Single parent ","217","0.158242361032406","0.140459004213101","0.176025717851712","3"
"No worries","2015","Not Employed","(Married) couple without C. ","712","0.156296055323862","0.145187423867381","0.167404686780343","3"
"No worries","2015","Not Employed","1-pers.-HH","420","0.195773558675078","0.177898849867787","0.213648267482368","3"
"No worries","2015","Not Employed","Couple + C. GT 16 ","170","0.190008098654614","0.162582051877873","0.217434145431354","3"
"No worries","2015","Not Employed","Couple + C. LE 16 ","482","0.249017930433761","0.227868171860682","0.270167689006841","3"
"No worries","2015","Not Employed","Couple + C. LE and GT 16","141","0.174074723173017","0.14363342307237","0.204516023273663","3"
"No worries","2015","Not Employed","Single parent ","174","0.232179935685825","0.202142055911725","0.262217815459925","3"
"No worries","2015","Employed","1-pers.-HH","247","0.137056758239454","0.121222040074314","0.152891476404595","3"
"No worries","2015","Employed","Couple + C. LE and GT 16","245","0.13108439363977","0.114649954885505","0.147518832394035","3"
"Some worries","2015","Employed","(Married) couple without C. ","1956","0.508149419276703","0.492256214933735","0.524042623619671","2"
"Some worries","2015","Employed","1-pers.-HH","906","0.50809935495167","0.48508059032484","0.531118119578501","2"
"Some worries","2015","Employed","Couple + C. GT 16 ","1072","0.50981315173911","0.488721591108587","0.530904712369634","2"
"Some worries","2015","Employed","Couple + C. LE 16 ","2842","0.574084365196629","0.560567563569841","0.587601166823417","2"
"Some worries","2015","Employed","Couple + C. LE and GT 16","832","0.531301965578961","0.507001876750014","0.555602054407908","2"
"Some worries","2015","Employed","Single parent ","774","0.488762054451391","0.464405317061216","0.513118791841566","2"
"Some worries","2015","Not Employed","(Married) couple without C. ","2032","0.478937222177301","0.463655375750349","0.494219068604252","2"
"Some worries","2015","Not Employed","1-pers.-HH","896","0.488007804377449","0.465490425347691","0.510525183407208","2"
"Some worries","2015","Not Employed","Couple + C. GT 16 ","367","0.458285007257085","0.423452072163582","0.493117942350587","2"
"Some worries","2015","Not Employed","Couple + C. LE 16 ","696","0.44673916527869","0.422424555806046","0.471053774751334","2"
"Some worries","2015","Not Employed","Couple + C. LE and GT 16","266","0.518341341867841","0.47822673215278","0.558455951582901","2"
"Some worries","2015","Not Employed","Single parent ","329","0.420093614390169","0.384979704636077","0.45520752414426","2"
"Big worries","2016","Employed","Couple + C. GT 16 ","986","0.443128183490249","0.421598197835753","0.464658169144746","1"
"Big worries","2016","Employed","Single parent ","731","0.449441980796302","0.424451240051474","0.47443272154113","1"
"Big worries","2016","Employed","(Married) couple without C. ","1955","0.505221706106352","0.489471623886454","0.520971788326249","1"
"Big worries","2016","Employed","1-pers.-HH","904","0.496258796613953","0.47338861574248","0.519128977485425","1"
"Big worries","2016","Employed","Couple + C. LE 16 ","2212","0.460599029170074","0.44661281890668","0.474585239433469","1"
"Big worries","2016","Employed","Couple + C. LE and GT 16","682","0.435388649795215","0.41081650473787","0.459960794852559","1"
"Big worries","2016","Not Employed","(Married) couple without C. ","1681","0.465809208277413","0.449613082515248","0.482005334039579","1"
"Big worries","2016","Not Employed","1-pers.-HH","843","0.438029789395963","0.418955278000362","0.457104300791563","1"
"Big worries","2016","Not Employed","Couple + C. GT 16 ","337","0.464987000565062","0.429803259658013","0.50017074147211","1"
"Big worries","2016","Not Employed","Couple + C. LE 16 ","564","0.403638367787739","0.385423304912686","0.421853430662792","1"
"Big worries","2016","Not Employed","Couple + C. LE and GT 16","242","0.432367458055851","0.400390085784063","0.464344830327639","1"
"Big worries","2016","Not Employed","Single parent ","318","0.483043107877794","0.451448970150208","0.514637245605381","1"
"No worries","2016","Employed","(Married) couple without C. ","380","0.101070555628157","0.0915751912545821","0.110565920001731","3"
"No worries","2016","Employed","Couple + C. GT 16 ","227","0.134102631243495","0.119333556293427","0.148871706193562","3"
"No worries","2016","Employed","Couple + C. LE 16 ","503","0.101817971441269","0.0933324783807961","0.110303464501742","3"
"No worries","2016","Employed","Single parent ","163","0.132321501602753","0.115298529285822","0.149344473919683","3"
"No worries","2016","Not Employed","(Married) couple without C. ","461","0.104476126188278","0.0945448280048651","0.114407424371691","3"
"No worries","2016","Employed","1-pers.-HH","196","0.0955067529644898","0.0820626615431511","0.108950844385828","3"
"No worries","2016","Employed","Couple + C. LE and GT 16","177","0.131937190113846","0.115165033575937","0.148709346651755","3"
"No worries","2016","Not Employed","1-pers.-HH","855","0.1504656018544","0.136720307369582","0.164210896339218","3"
"No worries","2016","Not Employed","Couple + C. GT 16 ","136","0.104579315452959","0.0829931302189381","0.126165500686979","3"
"No worries","2016","Not Employed","Couple + C. LE 16 ","1511","0.194411651024033","0.179719095549267","0.209104206498799","3"
"No worries","2016","Not Employed","Couple + C. LE and GT 16","395","0.128452907650602","0.106855579384274","0.15005023591693","3"
"No worries","2016","Not Employed","Single parent ","318","0.16321855358629","0.139852940508","0.18658416666458","3"
"Some worries","2016","Employed","(Married) couple without C. ","1536","0.393707738265492","0.37831682136132","0.409098655169664","2"
"Some worries","2016","Employed","1-pers.-HH","736","0.408234450421558","0.385752115274316","0.430716785568799","2"
"Some worries","2016","Employed","Couple + C. GT 16 ","832","0.422769185266256","0.40135863392102","0.444179736611492","2"
"Some worries","2016","Employed","Couple + C. LE 16 ","2164","0.437582999388657","0.423662906851913","0.4515030919254","2"
"Some worries","2016","Employed","Couple + C. LE and GT 16","705","0.432674160090939","0.408119921094758","0.45722839908712","2"
"Some worries","2016","Employed","Single parent ","628","0.418236517600946","0.393455167222149","0.443017867979743","2"
"Some worries","2016","Not Employed","(Married) couple without C. ","1502","0.429714665534308","0.413641733937745","0.445787597130872","2"
"Some worries","2016","Not Employed","1-pers.-HH","901","0.411504608749637","0.392585362232712","0.430423855266563","2"
"Some worries","2016","Not Employed","Couple + C. GT 16 ","299","0.430433683981979","0.395506408101631","0.465360959862328","2"
"Some worries","2016","Not Employed","Couple + C. LE 16 ","712","0.401949981188228","0.383747341724273","0.420152620652184","2"
"Some worries","2016","Not Employed","Couple + C. LE and GT 16","285","0.439179634293547","0.407145306515843","0.47121396207125","2"
"Some worries","2016","Not Employed","Single parent ","325","0.353738338535916","0.323508790127207","0.383967886944624","2"
"Big worries","2017","Employed","Couple + C. GT 16 ","1027","0.398350990034238","0.378957903384867","0.41774407668361","1"
"Big worries","2017","Employed","Single parent ","590","0.357841004537825","0.334181884821649","0.381500124254001","1"
"Big worries","2017","Employed","Couple + C. LE 16 ","1944","0.378864168345785","0.365634529570223","0.392093807121347","1"
"Big worries","2017","Not Employed","(Married) couple without C. ","1630","0.43296073867121","0.41739818219737","0.448523295145051","1"
"Big worries","2017","Not Employed","Couple + C. LE 16 ","480","0.350139459375116","0.333132312074399","0.367146606675834","1"
"Big worries","2017","Employed","(Married) couple without C. ","1967","0.445456957777947","0.430993168972947","0.459920746582948","1"
"Big worries","2017","Employed","1-pers.-HH","950","0.440455968613621","0.420123096301349","0.460788840925892","1"
"Big worries","2017","Employed","Couple + C. LE and GT 16","664","0.397920086738291","0.374597704322801","0.421242469153781","1"
"Big worries","2017","Not Employed","1-pers.-HH","791","0.395573825939644","0.377180994985735","0.413966656893554","1"
"Big worries","2017","Not Employed","Couple + C. GT 16 ","330","0.415574636609602","0.383341767296617","0.447807505922587","1"
"Big worries","2017","Not Employed","Couple + C. LE and GT 16","264","0.403892916099125","0.375619605055139","0.432166227143111","1"
"Big worries","2017","Not Employed","Single parent ","288","0.397027848003888","0.367059884920837","0.42699581108694","1"
"No worries","2017","Employed","(Married) couple without C. ","445","0.100438154746542","0.091690805953011","0.109185503540073","3"
"No worries","2017","Employed","Couple + C. GT 16 ","274","0.116745284490609","0.104024759352415","0.129465809628803","3"
"No worries","2017","Employed","Couple + C. LE 16 ","631","0.116341074442312","0.107596839909571","0.125085308975053","3"
"No worries","2017","Employed","Single parent ","195","0.137064908563788","0.120090898719418","0.154038918408159","3"
"No worries","2017","Not Employed","(Married) couple without C. ","514","0.109224993023758","0.0994279471435751","0.119022038903941","3"
"No worries","2017","Employed","Couple + C. LE and GT 16","214","0.121189283645374","0.105639380335284","0.136739186955465","3"
"No worries","2017","Not Employed","1-pers.-HH","948","0.164208420317045","0.150273326998163","0.178143513635926","3"
"No worries","2017","Not Employed","Couple + C. LE 16 ","1761","0.249193188420079","0.23377146015428","0.264614916685877","3"
"No worries","2017","Not Employed","Couple + C. LE and GT 16","588","0.175097424804682","0.15319850865579","0.196996340953574","3"
"No worries","2017","Not Employed","Couple + C. GT 16 ","170","0.118548254235659","0.0974057330112783","0.13969077546004","3"
"No worries","2017","Not Employed","Single parent ","397","0.179597818460744","0.156087308765179","0.20310832815631","3"
"No worries","2017","Employed","1-pers.-HH","302","0.107534775986978","0.0948465627610951","0.120222989212861","3"
"Some worries","2017","Employed","(Married) couple without C. ","2124","0.454104887475511","0.439615692413713","0.468594082537308","2"
"Some worries","2017","Employed","1-pers.-HH","1038","0.452009255399401","0.431625198386186","0.472393312412616","2"
"Some worries","2017","Employed","Couple + C. GT 16 ","1147","0.484903725475153","0.465106043249055","0.50470140770125","2"
"Some worries","2017","Employed","Couple + C. LE 16 ","2590","0.504794757211903","0.491159511674989","0.518430002748817","2"
"Some worries","2017","Employed","Couple + C. LE and GT 16","814","0.480890629616335","0.457083858135917","0.504697401096752","2"
"Some worries","2017","Employed","Single parent ","792","0.505094086898387","0.480417805854522","0.529770367942251","2"
"Some worries","2017","Not Employed","(Married) couple without C. ","1750","0.457814268305032","0.442165908565497","0.473462628044567","2"
"Some worries","2017","Not Employed","1-pers.-HH","976","0.440217753743311","0.421545079917269","0.458890427569353","2"
"Some worries","2017","Not Employed","Couple + C. GT 16 ","398","0.465877109154739","0.433250930941466","0.498503287368012","2"
"Some worries","2017","Not Employed","Couple + C. LE 16 ","781","0.400667352204805","0.38319598840406","0.41813871600555","2"
"Some worries","2017","Not Employed","Couple + C. LE and GT 16","305","0.421009659096193","0.392560914865175","0.44945840332721","2"
"Some worries","2017","Not Employed","Single parent ","339","0.423374333535367","0.393111655285757","0.453637011784977","2"
"Big worries","2018","Employed","Couple + C. GT 16 ","774","0.343208340267998","0.323867945944333","0.362548734591663","1"
"Big worries","2018","Employed","Single parent ","530","0.344990118326557","0.321520974946333","0.36845926170678","1"
"Big worries","2018","Employed","(Married) couple without C. ","1565","0.356864714980581","0.342712446946816","0.371016983014346","1"
"Big worries","2018","Employed","1-pers.-HH","816","0.341770827469708","0.323281734158695","0.360259920780721","1"
"Big worries","2018","Employed","Couple + C. LE 16 ","1450","0.294717767868681","0.281980921292688","0.307454614444674","1"
"Big worries","2018","Not Employed","(Married) couple without C. ","1299","0.343273942858795","0.328044869540226","0.358503016177364","1"
"Big worries","2018","Not Employed","1-pers.-HH","685","0.329629893172817","0.310712496805109","0.348547289540526","1"
"Big worries","2018","Not Employed","Couple + C. LE 16 ","392","0.284042993767042","0.265684929427752","0.302401058106332","1"
"Big worries","2018","Not Employed","Couple + C. LE and GT 16","232","0.346782736343578","0.318643856408505","0.37492161627865","1"
"Big worries","2018","Not Employed","Couple + C. GT 16 ","236","0.296090028203157","0.264375226039331","0.327804830366983","1"
"Big worries","2018","Employed","Couple + C. LE and GT 16","555","0.341292761040877","0.318720607474794","0.363864914606961","1"
"Big worries","2018","Not Employed","Single parent ","254","0.358810271072799","0.328733824761988","0.38888671738361","1"
"No worries","2018","Employed","(Married) couple without C. ","502","0.11592993243175","0.106472696869974","0.125387167993526","3"
"No worries","2018","Employed","Couple + C. GT 16 ","309","0.140418498634388","0.126266157570632","0.154570839698145","3"
"No worries","2018","Employed","Couple + C. LE 16 ","785","0.130271454319825","0.120867862287485","0.139675046352165","3"
"No worries","2018","Employed","Single parent ","261","0.164825370459418","0.146507682301967","0.183143058616869","3"
"No worries","2018","Not Employed","(Married) couple without C. ","539","0.12435715575484","0.113772912174141","0.134941399335538","3"
"No worries","2018","Not Employed","1-pers.-HH","701","0.192127949318322","0.176273275410902","0.207982623225743","3"
"No worries","2018","Not Employed","Couple + C. LE and GT 16","494","0.178171976028869","0.155548495698883","0.200795456358854","3"
"No worries","2018","Not Employed","Couple + C. LE 16 ","1164","0.232316179259851","0.215124341764655","0.249508016755047","3"
"No worries","2018","Employed","Couple + C. LE and GT 16","267","0.158833208970491","0.141432179035497","0.176234238905484","3"
"No worries","2018","Employed","1-pers.-HH","451","0.148117513967396","0.134270612300228","0.161964415634564","3"
"No worries","2018","Not Employed","Couple + C. GT 16 ","185","0.146287859100831","0.121737862967066","0.170837855234596","3"
"No worries","2018","Not Employed","Single parent ","317","0.189778105645017","0.165189955854552","0.214366255435483","3"
"Some worries","2018","Employed","(Married) couple without C. ","2335","0.527205352587668","0.512456805029746","0.541953900145591","2"
"Some worries","2018","Employed","1-pers.-HH","1261","0.510111658562896","0.49062484936035","0.529598467765441","2"
"Some worries","2018","Employed","Couple + C. GT 16 ","1232","0.516373161097614","0.496016355883994","0.536729966311234","2"
"Some worries","2018","Employed","Couple + C. LE 16 ","2687","0.575010777811494","0.561200442061644","0.588821113561343","2"
"Some worries","2018","Employed","Couple + C. LE and GT 16","873","0.499874029988632","0.476070945929069","0.523677114048195","2"
"Some worries","2018","Employed","Single parent ","785","0.490184511214025","0.465503878478912","0.514865143949139","2"
"Some worries","2018","Not Employed","(Married) couple without C. ","1896","0.532368901386365","0.516365254298374","0.548372548474357","2"
"Some worries","2018","Not Employed","1-pers.-HH","986","0.47824215750886","0.45813969920613","0.498344615811591","2"
"Some worries","2018","Not Employed","Couple + C. GT 16 ","375","0.557622112696012","0.523119001642397","0.592125223749626","2"
"Some worries","2018","Not Employed","Couple + C. LE 16 ","762","0.483640826973107","0.463297180458931","0.503984473487282","2"
"Some worries","2018","Not Employed","Couple + C. LE and GT 16","373","0.475045287627554","0.445521119398652","0.504569455856455","2"
"Some worries","2018","Not Employed","Single parent ","406","0.451411623282184","0.420207608230161","0.482615638334206","2"
"Big worries","2019","Employed","Couple + C. GT 16 ","892","0.382251954488259","0.362301330854947","0.402202578121571","1"
"Big worries","2019","Employed","Single parent ","531","0.326126382391756","0.302299084183504","0.349953680600009","1"
"Big worries","2019","Not Employed","Couple + C. GT 16 ","267","0.353042956215102","0.319842576141049","0.386243336289154","1"
"Big worries","2019","Not Employed","Couple + C. LE 16 ","350","0.346305455126539","0.325017806143703","0.367593104109375","1"
"Big worries","2019","Not Employed","Couple + C. LE and GT 16","240","0.395421665224104","0.36595969559035","0.424883634857858","1"
"Big worries","2019","Not Employed","Single parent ","241","0.353170856650349","0.321020820554834","0.385320892745864","1"
"Big worries","2019","Employed","(Married) couple without C. ","2084","0.392728811383148","0.379099488598109","0.406358134168186","1"
"Big worries","2019","Employed","Couple + C. LE 16 ","1540","0.315186103097237","0.302161865653517","0.328210340540957","1"
"Big worries","2019","Not Employed","(Married) couple without C. ","1457","0.395966955319202","0.380221500695364","0.41171240994304","1"
"Big worries","2019","Employed","Couple + C. LE and GT 16","631","0.356501411537881","0.334028734960734","0.378974088115027","1"
"Big worries","2019","Employed","1-pers.-HH","1012","0.388574024469602","0.370329893088858","0.406818155850347","1"
"Big worries","2019","Not Employed","1-pers.-HH","723","0.360570562660212","0.340455719204306","0.380685406116119","1"
"No worries","2019","Employed","(Married) couple without C. ","454","0.103961254080045","0.0954432919150093","0.112479216245081","3"
"No worries","2019","Employed","Couple + C. GT 16 ","291","0.12612941358787","0.112499042566988","0.139759784608753","3"
"No worries","2019","Employed","Couple + C. LE 16 ","784","0.126631317297672","0.117308399344465","0.135954235250879","3"
"No worries","2019","Employed","Single parent ","214","0.161334799353289","0.142638702687553","0.180030896019025","3"
"No worries","2019","Not Employed","(Married) couple without C. ","514","0.125977457324084","0.115294214007537","0.136660700640631","3"
"No worries","2019","Not Employed","Couple + C. GT 16 ","158","0.163640921973175","0.13794087579961","0.189340968146741","3"
"No worries","2019","Not Employed","Couple + C. LE 16 ","988","0.208732099206912","0.190549038104792","0.226915160309033","3"
"No worries","2019","Not Employed","Couple + C. LE and GT 16","513","0.216969309252332","0.192132614339337","0.241806004165327","3"
"No worries","2019","Not Employed","Single parent ","291","0.21768248158879","0.189923884480195","0.245441078697385","3"
"No worries","2019","Employed","Couple + C. LE and GT 16","264","0.149683078632878","0.132944169966361","0.166421987299396","3"
"No worries","2019","Employed","1-pers.-HH","502","0.131195614333388","0.118558875008362","0.143832353658414","3"
"No worries","2019","Not Employed","1-pers.-HH","521","0.151765932834279","0.136735544083376","0.166796321585182","3"
"Some worries","2019","Employed","(Married) couple without C. ","2394","0.503309934536807","0.489355988304416","0.517263880769198","2"
"Some worries","2019","Employed","1-pers.-HH","1228","0.48023036119701","0.461530231167122","0.498930491226898","2"
"Some worries","2019","Employed","Couple + C. GT 16 ","1096","0.491618631923871","0.471093549579546","0.512143714268195","2"
"Some worries","2019","Employed","Couple + C. LE 16 ","2564","0.558182579605091","0.544260886703639","0.572104272506542","2"
"Some worries","2019","Employed","Couple + C. LE and GT 16","850","0.493815509829241","0.470357716513156","0.517273303145326","2"
"Some worries","2019","Employed","Single parent ","742","0.512538818254955","0.48713342002484","0.537944216485069","2"
"Some worries","2019","Not Employed","(Married) couple without C. ","1735","0.478055587356714","0.461973341051961","0.494137833661467","2"
"Some worries","2019","Not Employed","1-pers.-HH","945","0.487663504505508","0.466724164709609","0.508602844301408","2"
"Some worries","2019","Not Employed","Couple + C. GT 16 ","371","0.483316121811723","0.448600923262122","0.518031320361324","2"
"Some worries","2019","Not Employed","Couple + C. LE 16 ","581","0.444962445666549","0.422727633379049","0.467197257954049","2"
"Some worries","2019","Not Employed","Couple + C. LE and GT 16","305","0.387609025523564","0.35825169324431","0.416966357802818","2"
"Some worries","2019","Not Employed","Single parent ","317","0.429146661760861","0.395853166767445","0.462440156754276","2"
