"plj0047","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No worries","2002","Part Time","(3b) higher tertiary education","54","0.0804882645597727","0.0584618300115912","0.102514699107954"
"No worries","2002","Not Working","(0) in school","90","0.196518815169469","0.161007604643565","0.232030025695373"
"No worries","2002","Not Working","(1a) inadequately completed","38","0.195066640794394","0.135848422941403","0.254284858647385"
"No worries","2002","Not Working","(1b) general elementary school","318","0.22925195329804","0.20664397163626","0.25185993495982"
"No worries","2002","Not Working","(1c) basic vocational qualification","627","0.210537087111916","0.196082636572067","0.224991537651766"
"No worries","2002","Not Working","(2b) intermediate general qualification","47","0.212331760308052","0.159131432337497","0.265532088278608"
"No worries","2002","Not Working","(2a) intermediate vocational","203","0.1741679439281","0.152638146471657","0.195697741384543"
"No worries","2002","Not Working","(2c_gen) general maturity certificate","53","0.170019182114867","0.129489414834758","0.210548949394976"
"No worries","2002","Not Working","(2c_voc) vocational maturity certificate","68","0.134987748865018","0.101666926212629","0.168308571517406"
"No worries","2002","Not Working","(3a) lower tertiary education","74","0.175081753119528","0.139368504189651","0.210795002049406"
"No worries","2002","Not Working","(3b) higher tertiary education","81","0.188421362130648","0.154516029137515","0.22232669512378"
"Big worries","2003","Full Time","(0) in school","","","",""
"Big worries","2003","Full Time","(1a) inadequately completed","17","","",""
"Big worries","2003","Full Time","(1b) general elementary school","89","0.223552589282961","0.184128168619802","0.26297700994612"
"Big worries","2003","Full Time","(1c) basic vocational qualification","490","0.24092237879786","0.222601548914529","0.259243208681191"
"Big worries","2003","Full Time","(2b) intermediate general qualification","53","0.262272755645548","0.204669294028233","0.319876217262864"
"Big worries","2003","Full Time","(2a) intermediate vocational","538","0.210625807483869","0.194818244543865","0.226433370423874"
"Big worries","2003","Full Time","(2c_gen) general maturity certificate","39","0.214612663932259","0.152345444114229","0.276879883750289"
"Big worries","2003","Full Time","(2c_voc) vocational maturity certificate","169","0.25781769641524","0.226553243751788","0.289082149078692"
"Big worries","2003","Full Time","(3a) lower tertiary education","198","0.189251086701974","0.164342524069548","0.2141596493344"
"Big worries","2003","Full Time","(3b) higher tertiary education","341","0.241295296544581","0.219953289473089","0.262637303616073"
"Big worries","2003","Part Time","(0) in school","31","0.29808591164752","0.214484833974648","0.381686989320392"
"Big worries","2003","Part Time","(1a) inadequately completed","10","","",""
"Big worries","2003","Part Time","(1b) general elementary school","78","0.185010145515524","0.148093052179869","0.221927238851178"
"Big worries","2003","Part Time","(1c) basic vocational qualification","274","0.233454062945986","0.20953932267405","0.257368803217923"
"Big worries","2003","Part Time","(2b) intermediate general qualification","50","0.263176969448035","0.201211069304006","0.325142869592064"
"Big worries","2003","Part Time","(2a) intermediate vocational","332","0.222399723172794","0.200553629183038","0.244245817162549"
"Big worries","2003","Part Time","(2c_gen) general maturity certificate","77","0.214717916262242","0.171821229878661","0.257614602645824"
"Big worries","2003","Part Time","(2c_voc) vocational maturity certificate","85","0.215391209896344","0.176075690421299","0.254706729371389"
"Big worries","2003","Part Time","(3a) lower tertiary education","77","0.271994707968796","0.222618436818256","0.321370979119337"
"Big worries","2003","Part Time","(3b) higher tertiary education","136","0.263901693993868","0.227687322199646","0.30011606578809"
"Big worries","2003","Not Working","(0) in school","135","0.25731489508068","0.21895895437798","0.29567083578338"
"Big worries","2003","Not Working","(1a) inadequately completed","29","","",""
"Big worries","2003","Not Working","(1b) general elementary school","286","0.229630247840895","0.206498396694051","0.252762098987738"
"Big worries","2003","Not Working","(1c) basic vocational qualification","654","0.221989319566997","0.207108186299989","0.236870452834006"
"Big worries","2003","Not Working","(2b) intermediate general qualification","53","0.258775651368767","0.199959739708883","0.317591563028651"
"Big worries","2003","Not Working","(2a) intermediate vocational","269","0.244146392781962","0.21956292834654","0.268729857217384"
"Big worries","2003","Not Working","(2c_gen) general maturity certificate","75","0.244104976876931","0.198645954579869","0.289563999173992"
"Big worries","2003","Not Working","(2c_voc) vocational maturity certificate","114","0.308238049653662","0.262468022344022","0.354008076963301"
"Big worries","2003","Not Working","(3a) lower tertiary education","109","0.258542434001272","0.218089418466334","0.298995449536211"
"Big worries","2003","Not Working","(3b) higher tertiary education","114","0.245896838814627","0.208705969489998","0.283087708139255"
"Some worries","2003","Full Time","(0) in school","1","","",""
"Some worries","2003","Full Time","(1a) inadequately completed","24","","",""
"Some worries","2003","Full Time","(1b) general elementary school","209","0.489134433492613","0.441831630200708","0.536437236784517"
"Some worries","2003","Full Time","(1c) basic vocational qualification","1112","0.535754759646934","0.514388907152748","0.557120612141121"
"Some worries","2003","Full Time","(2b) intermediate general qualification","107","0.435714484586475","0.370780129450135","0.500648839722815"
"Some worries","2003","Full Time","(2a) intermediate vocational","1515","0.594431987996623","0.575397088012234","0.613466887981011"
"Some worries","2003","Full Time","(2c_gen) general maturity certificate","90","0.610914609608681","0.536970672102315","0.684858547115046"
"Some worries","2003","Full Time","(2c_voc) vocational maturity certificate","425","0.548824347976918","0.513258867265664","0.584389828688173"
"Some worries","2003","Full Time","(3a) lower tertiary education","592","0.650688161794088","0.620371638611907","0.681004684976269"
"Some worries","2003","Full Time","(3b) higher tertiary education","948","0.585928416774993","0.561359588936429","0.610497244613556"
"Some worries","2003","Part Time","(0) in school","70","0.579328683108896","0.489102385424267","0.669554980793524"
"Some worries","2003","Part Time","(1a) inadequately completed","19","","",""
"Some worries","2003","Part Time","(1b) general elementary school","232","0.545451332446421","0.498112033294024","0.592790631598818"
"Some worries","2003","Part Time","(1c) basic vocational qualification","668","0.570212923416871","0.542226908492504","0.598198938341238"
"Some worries","2003","Part Time","(2b) intermediate general qualification","105","0.476405413051124","0.406125187956518","0.546685638145731"
"Some worries","2003","Part Time","(2a) intermediate vocational","805","0.59661745667013","0.570846235296493","0.622388678043768"
"Some worries","2003","Part Time","(2c_gen) general maturity certificate","204","0.589343870631719","0.537951304958857","0.640736436304581"
"Some worries","2003","Part Time","(2c_voc) vocational maturity certificate","258","0.602781301692118","0.555984284346079","0.649578319038157"
"Some worries","2003","Part Time","(3a) lower tertiary education","195","0.63045818689642","0.576899400087641","0.684016973705199"
"Some worries","2003","Part Time","(3b) higher tertiary education","348","0.590771340010873","0.550371030923006","0.63117164909874"
"Some worries","2003","Not Working","(0) in school","242","0.473002563680581","0.429196541696455","0.516808585664706"
"Some worries","2003","Not Working","(1a) inadequately completed","83","0.512920651980514","0.436422469331828","0.589418834629199"
"Some worries","2003","Not Working","(1b) general elementary school","664","0.525914123877232","0.498452124292125","0.553376123462338"
"Some worries","2003","Not Working","(1c) basic vocational qualification","1594","0.518783776100848","0.500892533283981","0.536675018917716"
"Some worries","2003","Not Working","(2b) intermediate general qualification","107","0.521459453333931","0.454374065864941","0.588544840802921"
"Some worries","2003","Not Working","(2a) intermediate vocational","654","0.540501226442911","0.511981877621097","0.569020575264724"
"Some worries","2003","Not Working","(2c_gen) general maturity certificate","196","0.536582809206449","0.483810575324712","0.589355043088185"
"Some worries","2003","Not Working","(2c_voc) vocational maturity certificate","197","0.50438753469854","0.454829623256474","0.553945446140606"
"Some worries","2003","Not Working","(3a) lower tertiary education","257","0.568387640269706","0.522624998927236","0.614150281612175"
"Some worries","2003","Not Working","(3b) higher tertiary education","300","0.530924035263012","0.48782354006088","0.574024530465144"
"No worries","2003","Full Time","(0) in school","","","",""
"No worries","2003","Full Time","(1a) inadequately completed","23","","",""
"No worries","2003","Full Time","(1b) general elementary school","131","0.287312977224426","0.244492994121387","0.330132960327466"
"No worries","2003","Full Time","(1c) basic vocational qualification","491","0.223322861555206","0.205480582405258","0.241165140705153"
"No worries","2003","Full Time","(2b) intermediate general qualification","64","0.302012759767976","0.241887014920852","0.362138504615101"
"No worries","2003","Full Time","(2a) intermediate vocational","503","0.194942204519508","0.179584223284008","0.210300185755008"
"No worries","2003","Full Time","(2c_gen) general maturity certificate","38","0.17447272645906","0.116912917704297","0.232032535213823"
