"plj0047","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1995","North Rhine-Westphalia","Part Time","53","0.504789772176723","0.412194426781993","0.597385117571453","1"
"Big worries","1995","North Rhine-Westphalia","Not Working","106","0.597806423132891","0.528628536501901","0.66698430976388","1"
"Big worries","1995","Hesse","Full Time","33","0.278870821611985","0.195819384472698","0.361922258751271","1"
"Big worries","1995","Hesse","Part Time","21","","","","1"
"Big worries","1995","Hesse","Not Working","31","0.474855330586001","0.364034620339041","0.58567604083296","1"
"Big worries","1995","Rhineland-Palatinate,Saarland","Full Time","10","","","","1"
"Big worries","1995","Rhineland-Palatinate,Saarland","Part Time","5","","","","1"
"Big worries","1995","Rhineland-Palatinate,Saarland","Not Working","11","","","","1"
"Big worries","1995","Baden-Württemberg","Full Time","102","0.429311017389379","0.372440476647089","0.486181558131669","1"
"Big worries","1995","Baden-Württemberg","Part Time","39","0.399354561944883","0.304770514360842","0.493938609528925","1"
"Big worries","1995","Baden-Württemberg","Not Working","96","0.495511219992159","0.42706906698975","0.563953372994568","1"
"Big worries","1995","Bavaria","Full Time","43","0.333012653610208","0.257083877654308","0.408941429566107","1"
"Big worries","1995","Bavaria","Part Time","14","","","","1"
"Big worries","1995","Bavaria","Not Working","33","0.405700725201221","0.303109020302698","0.508292430099744","1"
"Big worries","1995","Berlin","Full Time","7","","","","1"
"Big worries","1995","Berlin","Part Time","7","","","","1"
"Big worries","1995","Berlin","Not Working","11","","","","1"
"Big worries","1995","Brandenburg","Full Time","","","","","1"
"Big worries","1995","Brandenburg","Part Time","","","","","1"
"Big worries","1995","Brandenburg","Not Working","","","","","1"
"Big worries","1995","Mecklenburg-Western Pomerania","Full Time","","","","","1"
"Big worries","1995","Mecklenburg-Western Pomerania","Part Time","","","","","1"
"Big worries","1995","Mecklenburg-Western Pomerania","Not Working","","","","","1"
"Big worries","1995","Saxony","Full Time","","","","","1"
"Big worries","1995","Saxony","Part Time","","","","","1"
"Big worries","1995","Saxony","Not Working","","","","","1"
"Big worries","1995","Saxony-Anhalt","Full Time","","","","","1"
"Big worries","1995","Saxony-Anhalt","Part Time","","","","","1"
"Big worries","1995","Saxony-Anhalt","Not Working","","","","","1"
"Big worries","1995","Thuringia","Full Time","","","","","1"
"Big worries","1995","Thuringia","Part Time","","","","","1"
"Big worries","1995","Thuringia","Not Working","","","","","1"
"Big worries","1995","Schleswig-Holstein","Full Time","5","","","","1"
"Big worries","1995","Schleswig-Holstein","Part Time","3","","","","1"
"Big worries","1995","Schleswig-Holstein","Not Working","3","","","","1"
"Big worries","1995","Hamburg","Full Time","1","","","","1"
"No worries","1995","Lower Saxony","Full Time","6","","","","3"
"No worries","1995","Brandenburg","Part Time","","","","","3"
"No worries","1995","Berlin","Not Working","4","","","","3"
"No worries","1995","Hamburg","Full Time","3","","","","3"
"No worries","1995","Hamburg","Not Working","2","","","","3"
"No worries","1995","Berlin","Part Time","1","","","","3"
"No worries","1995","Rhineland-Palatinate,Saarland","Full Time","6","","","","3"
"No worries","1995","Schleswig-Holstein","Part Time","1","","","","3"
"No worries","1995","Brandenburg","Full Time","","","","","3"
"No worries","1995","Hamburg","Part Time","","","","","3"
"No worries","1995","Schleswig-Holstein","Not Working","1","","","","3"
"No worries","1995","Hesse","Not Working","9","","","","3"
"No worries","1995","Schleswig-Holstein","Full Time","","","","","3"
"No worries","1995","Lower Saxony","Part Time","1","","","","3"
"No worries","1995","Lower Saxony","Not Working","4","","","","3"
"No worries","1995","Bremen","Full Time","","","","","3"
"No worries","1995","Bremen","Part Time","","","","","3"
"No worries","1995","Bremen","Not Working","","","","","3"
"No worries","1995","North Rhine-Westphalia","Full Time","20","","","","3"
"No worries","1995","North Rhine-Westphalia","Part Time","19","","","","3"
"No worries","1995","North Rhine-Westphalia","Not Working","17","","","","3"
"No worries","1995","Hesse","Full Time","15","","","","3"
"No worries","1995","Hesse","Part Time","6","","","","3"
"No worries","1995","Rhineland-Palatinate,Saarland","Part Time","2","","","","3"
"No worries","1995","Rhineland-Palatinate,Saarland","Not Working","2","","","","3"
"No worries","1995","Baden-Württemberg","Full Time","47","0.137838743240706","0.0982308721047648","0.177446614376647","3"
"No worries","1995","Baden-Württemberg","Part Time","16","","","","3"
"No worries","1995","Baden-Württemberg","Not Working","25","","","","3"
"No worries","1995","Bavaria","Full Time","29","","","","3"
"No worries","1995","Bavaria","Part Time","9","","","","3"
"No worries","1995","Bavaria","Not Working","15","","","","3"
"No worries","1995","Berlin","Full Time","5","","","","3"
"No worries","1995","Brandenburg","Not Working","","","","","3"
"No worries","1995","Mecklenburg-Western Pomerania","Full Time","","","","","3"
"No worries","1995","Mecklenburg-Western Pomerania","Part Time","","","","","3"
"No worries","1995","Mecklenburg-Western Pomerania","Not Working","","","","","3"
"No worries","1995","Saxony","Full Time","","","","","3"
"No worries","1995","Saxony","Part Time","","","","","3"
"No worries","1995","Saxony","Not Working","","","","","3"
"No worries","1995","Saxony-Anhalt","Full Time","","","","","3"
"No worries","1995","Saxony-Anhalt","Part Time","","","","","3"
"No worries","1995","Saxony-Anhalt","Not Working","","","","","3"
"No worries","1995","Thuringia","Full Time","","","","","3"
"No worries","1995","Thuringia","Part Time","","","","","3"
"No worries","1995","Thuringia","Not Working","","","","","3"
"Some worries","1995","Baden-Württemberg","Not Working","84","0.415064602478357","0.347614446077916","0.482514758878798","2"
"Some worries","1995","Saxony","Full Time","","","","","2"
"Some worries","1995","Bremen","Full Time","","","","","2"
"Some worries","1995","Baden-Württemberg","Part Time","48","0.478903474191748","0.382428968658339","0.575377979725156","2"
"Some worries","1995","Saxony","Part Time","","","","","2"
"Some worries","1995","Mecklenburg-Western Pomerania","Not Working","","","","","2"
"Some worries","1995","Lower Saxony","Not Working","19","","","","2"
"Some worries","1995","Lower Saxony","Part Time","22","","","","2"
"Some worries","1995","Baden-Württemberg","Full Time","142","0.432850239369915","0.37592310742542","0.489777371314409","2"
"Some worries","1995","Mecklenburg-Western Pomerania","Part Time","","","","","2"
"Some worries","1995","Rhineland-Palatinate,Saarland","Not Working","16","","","","2"
"Some worries","1995","Mecklenburg-Western Pomerania","Full Time","","","","","2"
"Some worries","1995","Lower Saxony","Full Time","22","","","","2"
"Some worries","1995","Hamburg","Not Working","11","","","","2"
"Some worries","1995","Rhineland-Palatinate,Saarland","Part Time","4","","","","2"
"Some worries","1995","Rhineland-Palatinate,Saarland","Full Time","22","","","","2"
"Some worries","1995","Brandenburg","Not Working","","","","","2"
"Some worries","1995","Thuringia","Not Working","","","","","2"
"Some worries","1995","Hamburg","Part Time","3","","","","2"
"Some worries","1995","Brandenburg","Part Time","","","","","2"
"Some worries","1995","Brandenburg","Full Time","","","","","2"
"Some worries","1995","Hesse","Not Working","38","0.408038316014752","0.298970137212558","0.517106494816947","2"
"Some worries","1995","Thuringia","Part Time","","","","","2"
"Some worries","1995","Berlin","Not Working","11","","","","2"
"Some worries","1995","Saxony-Anhalt","Not Working","","","","","2"
"Some worries","1995","Thuringia","Full Time","","","","","2"
"Some worries","1995","Schleswig-Holstein","Full Time","5","","","","2"
"Some worries","1995","Schleswig-Holstein","Part Time","1","","","","2"
"Some worries","1995","Schleswig-Holstein","Not Working","3","","","","2"
"Some worries","1995","Hamburg","Full Time","7","","","","2"
"Some worries","1995","Bremen","Part Time","1","","","","2"
"Some worries","1995","Bremen","Not Working","1","","","","2"
"Some worries","1995","North Rhine-Westphalia","Full Time","86","0.343098924473487","0.280222809648291","0.405975039298684","2"
"Some worries","1995","North Rhine-Westphalia","Part Time","40","0.314455623291379","0.228467880478608","0.40044336610415","2"
"Some worries","1995","North Rhine-Westphalia","Not Working","70","0.327219580821358","0.261024494924253","0.393414666718463","2"
"Some worries","1995","Hesse","Full Time","64","0.525882302275335","0.433406854925492","0.618357749625179","2"
"Some worries","1995","Hesse","Part Time","24","","","","2"
"Some worries","1995","Bavaria","Full Time","76","0.512701358151603","0.432173329467517","0.593229386835688","2"
"Some worries","1995","Bavaria","Part Time","26","","","","2"
"Some worries","1995","Bavaria","Not Working","40","0.341881912082679","0.242776646274155","0.440987177891204","2"
"Some worries","1995","Berlin","Full Time","9","","","","2"
"Some worries","1995","Berlin","Part Time","5","","","","2"
"Some worries","1995","Saxony","Not Working","","","","","2"
"Some worries","1995","Saxony-Anhalt","Full Time","","","","","2"
"Some worries","1995","Saxony-Anhalt","Part Time","","","","","2"
"Big worries","1996","Hamburg","Part Time","6","","","","1"
"Big worries","1996","Hamburg","Not Working","13","","","","1"
"Big worries","1996","Lower Saxony","Full Time","104","0.243617348518574","0.202367124504245","0.284867572532903","1"
"Big worries","1996","Lower Saxony","Part Time","81","0.329573061632041","0.271070641549963","0.388075481714119","1"
"Big worries","1996","Lower Saxony","Not Working","136","0.382136995843506","0.332491503723162","0.431782487963851","1"
"Big worries","1996","Bremen","Full Time","15","","","","1"
"Big worries","1996","Bremen","Part Time","3","","","","1"
"Big worries","1996","Bremen","Not Working","21","","","","1"
"Big worries","1996","North Rhine-Westphalia","Full Time","292","0.238778954487195","0.212917600541832","0.264640308432559","1"
"Big worries","1996","North Rhine-Westphalia","Part Time","189","0.320130110753501","0.282162762990104","0.358097458516899","1"
"Big worries","1996","North Rhine-Westphalia","Not Working","309","0.328975288475123","0.298364487290905","0.35958608965934","1"
"Big worries","1996","Hesse","Full Time","117","0.31318481132483","0.267096204366693","0.359273418282968","1"
"Big worries","1996","Hesse","Part Time","66","0.271426057372652","0.209949059849148","0.332903054896156","1"
"Big worries","1996","Hesse","Not Working","87","0.256433189107849","0.207980497335146","0.304885880880553","1"
"Big worries","1996","Rhineland-Palatinate,Saarland","Full Time","83","0.294142247833718","0.240771120878977","0.347513374788459","1"
"Big worries","1996","Rhineland-Palatinate,Saarland","Part Time","41","0.294674034412515","0.218610864875665","0.370737203949365","1"
"Big worries","1996","Rhineland-Palatinate,Saarland","Not Working","75","0.282700149475674","0.228787076937858","0.33661322201349","1"
"Big worries","1996","Baden-Württemberg","Full Time","211","0.270978598615371","0.238445446163665","0.303511751067077","1"
"Big worries","1996","Baden-Württemberg","Part Time","103","0.274991105762379","0.231233949862155","0.318748261662603","1"
"Big worries","1996","Baden-Württemberg","Not Working","206","0.32288887765936","0.285031040438143","0.360746714880577","1"
"Big worries","1996","Bavaria","Full Time","219","0.293459021832837","0.260827321616426","0.326090722049247","1"
"Big worries","1996","Bavaria","Part Time","114","0.269917779849334","0.223477357005576","0.316358202693092","1"
"Big worries","1996","Bavaria","Not Working","190","0.396574011972872","0.355390575913501","0.437757448032244","1"
"Big worries","1996","Berlin","Full Time","74","0.278627987069722","0.223601724772993","0.333654249366451","1"
"Big worries","1996","Berlin","Part Time","37","0.399359987054606","0.300351238958068","0.498368735151144","1"
"Big worries","1996","Berlin","Not Working","59","0.285324005711344","0.221115133173566","0.349532878249122","1"
"Big worries","1996","Brandenburg","Full Time","69","0.250719933288032","0.20092122041611","0.300518646159953","1"
"Big worries","1996","Brandenburg","Part Time","24","","","","1"
"Big worries","1996","Brandenburg","Not Working","57","0.284586807235094","0.222208165166325","0.346965449303863","1"
"Big worries","1996","Mecklenburg-Western Pomerania","Full Time","42","0.185185541599238","0.128905365518294","0.241465717680183","1"
"Big worries","1996","Mecklenburg-Western Pomerania","Part Time","23","","","","1"
"Big worries","1996","Mecklenburg-Western Pomerania","Not Working","33","0.234388206404264","0.162929789264527","0.305846623544","1"
"Big worries","1996","Saxony","Full Time","132","0.244212836718466","0.207498201400612","0.28092747203632","1"
"Big worries","1996","Saxony","Part Time","38","0.235387836651157","0.173411707434311","0.297363965868003","1"
"Big worries","1996","Saxony","Not Working","101","0.264056498007366","0.220361635262485","0.307751360752248","1"
"Big worries","1996","Saxony-Anhalt","Full Time","91","0.263356686151294","0.215322810448629","0.311390561853959","1"
"Big worries","1996","Saxony-Anhalt","Part Time","26","","","","1"
"Big worries","1996","Saxony-Anhalt","Not Working","84","0.360820422682203","0.300930105248408","0.420710740115998","1"
"Big worries","1996","Thuringia","Full Time","90","0.265658708097601","0.217189742393469","0.314127673801734","1"
