"plj0047","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Some worries","2012","North Rhine-Westphalia","(2c_gen) general maturity certificate","107","0.514675822724586","0.446591712600193","0.582759932848979"
"Some worries","2012","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","255","0.595328555619583","0.548719218280351","0.641937892958814"
"Some worries","2012","North Rhine-Westphalia","(3a) lower tertiary education","167","0.637304980985652","0.580273950406318","0.694336011564985"
"Some worries","2012","North Rhine-Westphalia","(3b) higher tertiary education","344","0.596915454835306","0.557601024762104","0.636229884908508"
"Some worries","2012","Hesse","(0) in school","16","","",""
"Some worries","2012","Hesse","(1a) inadequately completed","11","","",""
"Some worries","2012","Hesse","(1b) general elementary school","59","0.489635247290074","0.399819748985132","0.579450745595016"
"Some worries","2012","Hesse","(1c) basic vocational qualification","164","0.493327010536369","0.437033530101297","0.549620490971441"
"Some worries","2012","Hesse","(2b) intermediate general qualification","16","","",""
"Some worries","2012","Hesse","(2a) intermediate vocational","179","0.589610719100824","0.533093304585105","0.646128133616542"
"Some worries","2012","Hesse","(2c_gen) general maturity certificate","34","0.41600156797382","0.291284529332955","0.540718606614685"
"Some worries","2012","Hesse","(2c_voc) vocational maturity certificate","77","0.456741923557882","0.373633110110747","0.539850737005017"
"Some worries","2012","Hesse","(3a) lower tertiary education","65","0.529876892378724","0.437442760000814","0.622311024756634"
"Some worries","2012","Hesse","(3b) higher tertiary education","151","0.555553544335332","0.495269757947737","0.615837330722927"
"Some worries","2012","Rhineland-Palatinate,Saarland","(0) in school","10","","",""
"Some worries","2012","Rhineland-Palatinate,Saarland","(1a) inadequately completed","4","","",""
"Some worries","2012","Rhineland-Palatinate,Saarland","(1b) general elementary school","79","0.608712664505967","0.530350031245503","0.687075297766431"
"Some worries","2012","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","205","0.51123540153217","0.462063934167497","0.560406868896843"
"Some worries","2012","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","18","","",""
"Some worries","2012","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","120","0.609914892543874","0.542980810553304","0.676848974534443"
"Some worries","2012","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","27","","",""
"Some worries","2012","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","62","0.696748870873844","0.601251275151303","0.792246466596384"
"Some worries","2012","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","57","0.72017286782195","0.621181384041461","0.81916435160244"
"Some worries","2012","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","75","0.608399607540196","0.52178638496351","0.695012830116882"
"Some worries","2012","Baden-Württemberg","(0) in school","16","","",""
"Some worries","2012","Baden-Württemberg","(1a) inadequately completed","18","","",""
"Some worries","2012","Baden-Württemberg","(1b) general elementary school","115","0.500240617303789","0.438136789137121","0.562344445470456"
"Some worries","2012","Baden-Württemberg","(1c) basic vocational qualification","332","0.526193219074156","0.487172431761073","0.565214006387238"
"Some worries","2012","Baden-Württemberg","(2b) intermediate general qualification","42","0.670550674277474","0.559650134760705","0.781451213794243"
"Some worries","2012","Baden-Württemberg","(2a) intermediate vocational","311","0.609175948971789","0.566278455983133","0.652073441960445"
"Some worries","2012","Baden-Württemberg","(2c_gen) general maturity certificate","44","0.414778386431899","0.312990739711835","0.516566033151963"
"Some worries","2012","Baden-Württemberg","(2c_voc) vocational maturity certificate","116","0.651109128465349","0.583867049567549","0.718351207363149"
"Some worries","2012","Baden-Württemberg","(3a) lower tertiary education","128","0.580482242383696","0.512260987139756","0.648703497627636"
"Some worries","2012","Baden-Württemberg","(3b) higher tertiary education","181","0.576123432505948","0.521377306027854","0.630869558984042"
"Some worries","2012","Bavaria","(0) in school","15","","",""
"Some worries","2012","Bavaria","(1a) inadequately completed","20","","",""
"Some worries","2012","Bavaria","(1b) general elementary school","126","0.501958664088917","0.441645404580893","0.56227192359694"
"Some worries","2012","Bavaria","(1c) basic vocational qualification","597","0.569258788215092","0.538870160419079","0.599647416011104"
"Some worries","2012","Bavaria","(2b) intermediate general qualification","46","0.553260429071146","0.443631149195093","0.662889708947199"
"Some worries","2012","Bavaria","(2a) intermediate vocational","394","0.60139506929121","0.563928197330563","0.638861941251857"
"Some worries","2012","Bavaria","(2c_gen) general maturity certificate","60","0.499743075044356","0.412090832558625","0.587395317530086"
"Some worries","2012","Bavaria","(2c_voc) vocational maturity certificate","125","0.570426519467521","0.505014834587606","0.635838204347435"
"Some worries","2012","Bavaria","(3a) lower tertiary education","151","0.614256672253954","0.553179723803988","0.675333620703919"
"Some worries","2012","Bavaria","(3b) higher tertiary education","241","0.526788871217835","0.478694562025343","0.574883180410327"
"Some worries","2012","Berlin","(0) in school","5","","",""
"Some worries","2012","Berlin","(1a) inadequately completed","4","","",""
"Some worries","2012","Berlin","(1b) general elementary school","15","","",""
"Some worries","2012","Berlin","(1c) basic vocational qualification","54","0.496280820356519","0.404094419684886","0.588467221028152"
"Some worries","2012","Berlin","(2b) intermediate general qualification","11","","",""
"Some worries","2012","Berlin","(2a) intermediate vocational","117","0.518743659085406","0.45132633722254","0.586160980948271"
"Some worries","2012","Berlin","(2c_gen) general maturity certificate","28","","",""
"Some worries","2012","Berlin","(2c_voc) vocational maturity certificate","31","0.522325782072512","0.393776183007647","0.650875381137377"
"Some worries","2012","Berlin","(3a) lower tertiary education","55","0.570487101940499","0.467646618939276","0.673327584941721"
"Some worries","2012","Berlin","(3b) higher tertiary education","128","0.629058332730658","0.563724714078133","0.694391951383183"
"Some worries","2012","Brandenburg","(0) in school","5","","",""
"Some worries","2012","Brandenburg","(1a) inadequately completed","4","","",""
"Some worries","2012","Brandenburg","(1b) general elementary school","23","","",""
"Some worries","2012","Brandenburg","(1c) basic vocational qualification","108","0.526470172663366","0.455286933818773","0.597653411507958"
"Some worries","2012","Brandenburg","(2b) intermediate general qualification","6","","",""
"Some worries","2012","Brandenburg","(2a) intermediate vocational","177","0.671921744141485","0.615498851916605","0.728344636366366"
"Some worries","2012","Brandenburg","(2c_gen) general maturity certificate","12","","",""
"Some worries","2012","Brandenburg","(2c_voc) vocational maturity certificate","36","0.690159815372301","0.566822379070673","0.813497251673929"
"Some worries","2012","Brandenburg","(3a) lower tertiary education","96","0.634468568308457","0.554120402426506","0.714816734190408"
"Some worries","2012","Brandenburg","(3b) higher tertiary education","64","0.506761101845731","0.409258164469606","0.604264039221856"
"Some worries","2012","Mecklenburg-Western Pomerania","(0) in school","3","","",""
"Some worries","2012","Mecklenburg-Western Pomerania","(1a) inadequately completed","4","","",""
"Some worries","2012","Mecklenburg-Western Pomerania","(1b) general elementary school","12","","",""
"Some worries","2012","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","45","0.480568400499607","0.377347266787421","0.583789534211793"
"Some worries","2012","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","3","","",""
"Some worries","2012","Mecklenburg-Western Pomerania","(2a) intermediate vocational","125","0.621846394718451","0.554640281970821","0.689052507466082"
"Some worries","2012","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","6","","",""
"Some worries","2012","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","12","","",""
"Some worries","2012","Mecklenburg-Western Pomerania","(3a) lower tertiary education","45","0.749947831487782","0.642156686359424","0.85773897661614"
"Some worries","2012","Mecklenburg-Western Pomerania","(3b) higher tertiary education","39","0.703693743461093","0.588153116038131","0.819234370884054"
"Some worries","2012","Saxony","(0) in school","6","","",""
"Some worries","2012","Saxony","(1a) inadequately completed","1","","",""
"Some worries","2012","Saxony","(1b) general elementary school","18","","",""
"Some worries","2012","Saxony","(1c) basic vocational qualification","152","0.549373847568902","0.490244127079222","0.608503568058581"
"Some worries","2012","Saxony","(2b) intermediate general qualification","11","","",""
"Some worries","2012","Saxony","(2a) intermediate vocational","318","0.565721561223009","0.524669064313693","0.606774058132324"
"Some worries","2012","Saxony","(2c_gen) general maturity certificate","26","","",""
"Some worries","2012","Saxony","(2c_voc) vocational maturity certificate","48","0.556289285067973","0.447420493290418","0.665158076845527"
"Some worries","2012","Saxony","(3a) lower tertiary education","110","0.659029996096947","0.587771884545394","0.7302881076485"
"Some worries","2012","Saxony","(3b) higher tertiary education","113","0.580853528768698","0.51280971779182","0.648897339745577"
"Some worries","2012","Saxony-Anhalt","(0) in school","3","","",""
"Some worries","2012","Saxony-Anhalt","(1a) inadequately completed","2","","",""
"Some worries","2012","Saxony-Anhalt","(1b) general elementary school","14","","",""
"Some worries","2012","Saxony-Anhalt","(1c) basic vocational qualification","90","0.492794701356377","0.419555014083578","0.566034388629176"
"Some worries","2012","Saxony-Anhalt","(2b) intermediate general qualification","5","","",""
"Some worries","2012","Saxony-Anhalt","(2a) intermediate vocational","161","0.522274202139595","0.463871416061801","0.580676988217389"
"Some worries","2012","Saxony-Anhalt","(2c_gen) general maturity certificate","9","","",""
"Some worries","2012","Saxony-Anhalt","(2c_voc) vocational maturity certificate","25","","",""
"Some worries","2012","Saxony-Anhalt","(3a) lower tertiary education","64","0.620149494302417","0.525494843957963","0.714804144646871"
"Some worries","2012","Saxony-Anhalt","(3b) higher tertiary education","64","0.533398173451387","0.440590137721116","0.626206209181657"
"Some worries","2012","Thuringia","(0) in school","","","",""
"Some worries","2012","Thuringia","(1a) inadequately completed","1","","",""
"Some worries","2012","Thuringia","(1b) general elementary school","12","","",""
"Some worries","2012","Thuringia","(1c) basic vocational qualification","117","0.498707964106515","0.435318410289745","0.562097517923286"
"Some worries","2012","Thuringia","(2b) intermediate general qualification","2","","",""
"Some worries","2012","Thuringia","(2a) intermediate vocational","173","0.591154306762546","0.536515898474665","0.645792715050427"
"Some worries","2012","Thuringia","(2c_gen) general maturity certificate","17","","",""
"Some worries","2012","Thuringia","(2c_voc) vocational maturity certificate","20","","",""
"Some worries","2012","Thuringia","(3a) lower tertiary education","62","0.67054408610203","0.573439630351841","0.767648541852218"
"Some worries","2012","Thuringia","(3b) higher tertiary education","63","0.81930360313404","0.737983851387589","0.90062335488049"
"No worries","2012","Schleswig-Holstein","(0) in school","3","","",""
"No worries","2012","Schleswig-Holstein","(1a) inadequately completed","3","","",""
"No worries","2012","Schleswig-Holstein","(1b) general elementary school","9","","",""
"No worries","2012","Schleswig-Holstein","(1c) basic vocational qualification","43","0.244755623249488","0.184717782107048","0.304793464391928"
"No worries","2012","Schleswig-Holstein","(2b) intermediate general qualification","6","","",""
"No worries","2012","Schleswig-Holstein","(2a) intermediate vocational","38","0.269449682008369","0.198683865477659","0.34021549853908"
"No worries","2012","Schleswig-Holstein","(2c_gen) general maturity certificate","6","","",""
"No worries","2012","Schleswig-Holstein","(2c_voc) vocational maturity certificate","10","","",""
"No worries","2012","Schleswig-Holstein","(3a) lower tertiary education","6","","",""
"No worries","2012","Schleswig-Holstein","(3b) higher tertiary education","9","","",""
"No worries","2012","Hamburg","(0) in school","","","",""
"No worries","2012","Hamburg","(1a) inadequately completed","2","","",""
"No worries","2012","Hamburg","(1b) general elementary school","3","","",""
"No worries","2012","Hamburg","(1c) basic vocational qualification","14","","",""
"No worries","2012","Hamburg","(2b) intermediate general qualification","","","",""
"No worries","2012","Hamburg","(2a) intermediate vocational","15","","",""
"No worries","2012","Hamburg","(2c_gen) general maturity certificate","6","","",""
"No worries","2012","Hamburg","(2c_voc) vocational maturity certificate","9","","",""
"No worries","2012","Hamburg","(3a) lower tertiary education","7","","",""
"No worries","2012","Hamburg","(3b) higher tertiary education","16","","",""
"No worries","2012","Lower Saxony","(0) in school","5","","",""
"No worries","2012","Lower Saxony","(1a) inadequately completed","8","","",""
"No worries","2012","Lower Saxony","(1b) general elementary school","39","0.248621248266178","0.183457911502587","0.313784585029769"
"No worries","2012","Lower Saxony","(1c) basic vocational qualification","115","0.263960014626245","0.226291803594879","0.30162822565761"
"No worries","2012","Lower Saxony","(2b) intermediate general qualification","16","","",""
"No worries","2012","Lower Saxony","(2a) intermediate vocational","105","0.246471145911972","0.207958040491058","0.284984251332885"
"No worries","2012","Lower Saxony","(2c_gen) general maturity certificate","18","","",""
"No worries","2012","Lower Saxony","(2c_voc) vocational maturity certificate","26","","",""
"No worries","2012","Lower Saxony","(3a) lower tertiary education","32","0.294625271274709","0.214386883421575","0.374863659127843"
"No worries","2012","Lower Saxony","(3b) higher tertiary education","49","0.293085327061055","0.234131651616853","0.352039002505257"
"No worries","2012","Bremen","(0) in school","","","",""
"No worries","2012","Bremen","(1a) inadequately completed","","","",""
"No worries","2012","Bremen","(1b) general elementary school","","","",""
"No worries","2012","Bremen","(1c) basic vocational qualification","8","","",""
"No worries","2012","Bremen","(2b) intermediate general qualification","","","",""
"No worries","2012","Bremen","(2a) intermediate vocational","8","","",""
"No worries","2012","Bremen","(2c_gen) general maturity certificate","2","","",""
"No worries","2012","Bremen","(2c_voc) vocational maturity certificate","","","",""
"No worries","2012","Bremen","(3a) lower tertiary education","3","","",""
"No worries","2012","Bremen","(3b) higher tertiary education","4","","",""
"No worries","2012","North Rhine-Westphalia","(0) in school","25","","",""
"No worries","2012","North Rhine-Westphalia","(1a) inadequately completed","11","","",""
"No worries","2012","North Rhine-Westphalia","(1b) general elementary school","90","0.252871585770669","0.208034009046153","0.297709162495185"
"No worries","2012","North Rhine-Westphalia","(1c) basic vocational qualification","204","0.177633613129729","0.15482847963195","0.200438746627507"
"No worries","2012","North Rhine-Westphalia","(2b) intermediate general qualification","25","","",""
"No worries","2012","North Rhine-Westphalia","(2a) intermediate vocational","129","0.173188901303255","0.145236125652844","0.201141676953667"
"No worries","2012","North Rhine-Westphalia","(2c_gen) general maturity certificate","40","0.165924019282944","0.115245915639776","0.216602122926113"
"No worries","2012","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","65","0.167496535400112","0.132036494647389","0.202956576152835"
"No worries","2012","North Rhine-Westphalia","(3a) lower tertiary education","52","0.20658949862313","0.158564223607735","0.254614773638525"
"No worries","2012","North Rhine-Westphalia","(3b) higher tertiary education","107","0.177026022471892","0.146433935429777","0.207618109514007"
"No worries","2012","Hesse","(0) in school","12","","",""
"No worries","2012","Hesse","(1a) inadequately completed","8","","",""
"No worries","2012","Hesse","(1b) general elementary school","38","0.308618010413345","0.225624473171319","0.391611547655372"
"No worries","2012","Hesse","(1c) basic vocational qualification","84","0.329026626246879","0.276121842666722","0.381931409827036"
"No worries","2012","Hesse","(2b) intermediate general qualification","8","","",""
"No worries","2012","Hesse","(2a) intermediate vocational","46","0.175779737927967","0.132046901455449","0.219512574400485"
"No worries","2012","Hesse","(2c_gen) general maturity certificate","19","","",""
"No worries","2012","Hesse","(2c_voc) vocational maturity certificate","38","0.344905900214504","0.265599049620773","0.424212750808236"
"No worries","2012","Hesse","(3a) lower tertiary education","36","0.373431072348763","0.28384742665552","0.463014718042007"
"No worries","2012","Hesse","(3b) higher tertiary education","71","0.272203346458328","0.218205107731266","0.326201585185389"
"No worries","2012","Rhineland-Palatinate,Saarland","(0) in school","3","","",""
"No worries","2012","Rhineland-Palatinate,Saarland","(1a) inadequately completed","6","","",""
"No worries","2012","Rhineland-Palatinate,Saarland","(1b) general elementary school","47","0.230561569223105","0.162932197400887","0.298190941045322"
"No worries","2012","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","115","0.309308621718166","0.263842190359419","0.354775053076913"
"No worries","2012","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","7","","",""
"No worries","2012","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","45","0.178712043939509","0.126139663101844","0.231284424777175"
"No worries","2012","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","14","","",""
"No worries","2012","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","16","","",""
"No worries","2012","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","12","","",""
"No worries","2012","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","24","","",""
"No worries","2012","Baden-Württemberg","(0) in school","15","","",""
"No worries","2012","Baden-Württemberg","(1a) inadequately completed","8","","",""
"No worries","2012","Baden-Württemberg","(1b) general elementary school","93","0.348135804351442","0.288965837391256","0.407305771311627"
"No worries","2012","Baden-Württemberg","(1c) basic vocational qualification","166","0.259431972773398","0.225177522953961","0.293686422592834"
"No worries","2012","Baden-Württemberg","(2b) intermediate general qualification","14","","",""
"No worries","2012","Baden-Württemberg","(2a) intermediate vocational","109","0.232997983615836","0.195832119834842","0.270163847396831"
"No worries","2012","Baden-Württemberg","(2c_gen) general maturity certificate","24","","",""
"No worries","2012","Baden-Württemberg","(2c_voc) vocational maturity certificate","46","0.202057962544921","0.145408852186497","0.258707072903346"
"No worries","2012","Baden-Württemberg","(3a) lower tertiary education","47","0.260475194016102","0.199800216999801","0.321150171032404"
"No worries","2012","Baden-Württemberg","(3b) higher tertiary education","72","0.258832250200762","0.210309727364552","0.307354773036971"
"No worries","2012","Bavaria","(0) in school","7","","",""
"No worries","2012","Bavaria","(1a) inadequately completed","14","","",""
"No worries","2012","Bavaria","(1b) general elementary school","84","0.284710421398758","0.230274101386792","0.339146741410723"
"No worries","2012","Bavaria","(1c) basic vocational qualification","243","0.227633042018474","0.201900807584637","0.253365276452312"
"No worries","2012","Bavaria","(2b) intermediate general qualification","22","","",""
"No worries","2012","Bavaria","(2a) intermediate vocational","145","0.230506865710477","0.198278337070292","0.262735394350663"
"No worries","2012","Bavaria","(2c_gen) general maturity certificate","32","0.324359630675649","0.242293439333519","0.406425822017779"
"No worries","2012","Bavaria","(2c_voc) vocational maturity certificate","47","0.243586164062655","0.186865306172653","0.300307021952657"
"No worries","2012","Bavaria","(3a) lower tertiary education","60","0.244117087255728","0.190218233227244","0.298015941284211"
"No worries","2012","Bavaria","(3b) higher tertiary education","94","0.259344783167045","0.217127068364698","0.301562497969391"
"No worries","2012","Berlin","(0) in school","","","",""
"No worries","2012","Berlin","(1a) inadequately completed","","","",""
"No worries","2012","Berlin","(1b) general elementary school","3","","",""
"No worries","2012","Berlin","(1c) basic vocational qualification","19","","",""
"No worries","2012","Berlin","(2b) intermediate general qualification","5","","",""
"No worries","2012","Berlin","(2a) intermediate vocational","35","0.184059194633288","0.131769639317931","0.236348749948644"
"No worries","2012","Berlin","(2c_gen) general maturity certificate","12","","",""
"No worries","2012","Berlin","(2c_voc) vocational maturity certificate","10","","",""
"No worries","2012","Berlin","(3a) lower tertiary education","16","","",""
"No worries","2012","Berlin","(3b) higher tertiary education","38","0.148315806299316","0.100246101416217","0.196385511182415"
"No worries","2012","Brandenburg","(0) in school","1","","",""
"No worries","2012","Brandenburg","(1a) inadequately completed","","","",""
"No worries","2012","Brandenburg","(1b) general elementary school","10","","",""
"No worries","2012","Brandenburg","(1c) basic vocational qualification","45","0.225173663599572","0.165624156257493","0.284723170941651"
"No worries","2012","Brandenburg","(2b) intermediate general qualification","12","","",""
"No worries","2012","Brandenburg","(2a) intermediate vocational","56","0.191736331086108","0.144428176413567","0.239044485758648"
"No worries","2012","Brandenburg","(2c_gen) general maturity certificate","6","","",""
"No worries","2012","Brandenburg","(2c_voc) vocational maturity certificate","8","","",""
"No worries","2012","Brandenburg","(3a) lower tertiary education","12","","",""
"No worries","2012","Brandenburg","(3b) higher tertiary education","16","","",""
"No worries","2012","Mecklenburg-Western Pomerania","(0) in school","2","","",""
"No worries","2012","Mecklenburg-Western Pomerania","(1a) inadequately completed","3","","",""
"No worries","2012","Mecklenburg-Western Pomerania","(1b) general elementary school","5","","",""
"No worries","2012","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","12","","",""
"No worries","2012","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","4","","",""
"No worries","2012","Mecklenburg-Western Pomerania","(2a) intermediate vocational","28","","",""
"No worries","2012","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","2","","",""
"No worries","2012","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","5","","",""
"No worries","2012","Mecklenburg-Western Pomerania","(3a) lower tertiary education","4","","",""
"No worries","2012","Mecklenburg-Western Pomerania","(3b) higher tertiary education","11","","",""
"No worries","2012","Saxony","(0) in school","2","","",""
"No worries","2012","Saxony","(1a) inadequately completed","3","","",""
"No worries","2012","Saxony","(1b) general elementary school","24","","",""
"No worries","2012","Saxony","(1c) basic vocational qualification","77","0.313391362205841","0.258264689376402","0.368518035035281"
"No worries","2012","Saxony","(2b) intermediate general qualification","7","","",""
"No worries","2012","Saxony","(2a) intermediate vocational","146","0.25083521102211","0.214931692901142","0.286738729143078"
"No worries","2012","Saxony","(2c_gen) general maturity certificate","10","","",""
"No worries","2012","Saxony","(2c_voc) vocational maturity certificate","18","","",""
"No worries","2012","Saxony","(3a) lower tertiary education","36","0.197968277864801","0.138069604206572","0.257866951523031"
"No worries","2012","Saxony","(3b) higher tertiary education","40","0.185371721354172","0.131782939055706","0.238960503652638"
"No worries","2012","Saxony-Anhalt","(0) in school","2","","",""
"No worries","2012","Saxony-Anhalt","(1a) inadequately completed","4","","",""
"No worries","2012","Saxony-Anhalt","(1b) general elementary school","24","","",""
"No worries","2012","Saxony-Anhalt","(1c) basic vocational qualification","52","0.277603560945657","0.212000834327812","0.343206287563502"
"No worries","2012","Saxony-Anhalt","(2b) intermediate general qualification","7","","",""
"No worries","2012","Saxony-Anhalt","(2a) intermediate vocational","64","0.314044990516969","0.259777632059305","0.368312348974633"
"No worries","2012","Saxony-Anhalt","(2c_gen) general maturity certificate","6","","",""
"No worries","2012","Saxony-Anhalt","(2c_voc) vocational maturity certificate","8","","",""
"No worries","2012","Saxony-Anhalt","(3a) lower tertiary education","16","","",""
"No worries","2012","Saxony-Anhalt","(3b) higher tertiary education","13","","",""
"No worries","2012","Thuringia","(0) in school","1","","",""
"No worries","2012","Thuringia","(1a) inadequately completed","4","","",""
"No worries","2012","Thuringia","(1b) general elementary school","19","","",""
"No worries","2012","Thuringia","(1c) basic vocational qualification","98","0.410307357847078","0.34794584425303","0.472668871441127"
"No worries","2012","Thuringia","(2b) intermediate general qualification","8","","",""
"No worries","2012","Thuringia","(2a) intermediate vocational","94","0.270602379929091","0.221226383450748","0.319978376407434"
"No worries","2012","Thuringia","(2c_gen) general maturity certificate","4","","",""
"No worries","2012","Thuringia","(2c_voc) vocational maturity certificate","14","","",""
"No worries","2012","Thuringia","(3a) lower tertiary education","13","","",""
"No worries","2012","Thuringia","(3b) higher tertiary education","12","","",""
"Big worries","2013","Schleswig-Holstein","(0) in school","4","","",""
"Big worries","2013","Schleswig-Holstein","(1a) inadequately completed","2","","",""
"Big worries","2013","Schleswig-Holstein","(1b) general elementary school","11","","",""
"Big worries","2013","Schleswig-Holstein","(1c) basic vocational qualification","55","0.253750652371073","0.192037607686683","0.315463697055462"
"Big worries","2013","Schleswig-Holstein","(2b) intermediate general qualification","5","","",""
"Big worries","2013","Schleswig-Holstein","(2a) intermediate vocational","26","","",""
"Big worries","2013","Schleswig-Holstein","(2c_gen) general maturity certificate","2","","",""
"Big worries","2013","Schleswig-Holstein","(2c_voc) vocational maturity certificate","12","","",""
"Big worries","2013","Schleswig-Holstein","(3a) lower tertiary education","8","","",""
"Big worries","2013","Schleswig-Holstein","(3b) higher tertiary education","13","","",""
"Big worries","2013","Hamburg","(0) in school","1","","",""
"Big worries","2013","Hamburg","(1a) inadequately completed","4","","",""
"Big worries","2013","Hamburg","(1b) general elementary school","7","","",""
"Big worries","2013","Hamburg","(1c) basic vocational qualification","14","","",""
"Big worries","2013","Hamburg","(2b) intermediate general qualification","2","","",""
"Big worries","2013","Hamburg","(2a) intermediate vocational","19","","",""
"Big worries","2013","Hamburg","(2c_gen) general maturity certificate","4","","",""
"Big worries","2013","Hamburg","(2c_voc) vocational maturity certificate","9","","",""
"Big worries","2013","Hamburg","(3a) lower tertiary education","4","","",""
"Big worries","2013","Hamburg","(3b) higher tertiary education","15","","",""
"Big worries","2013","Lower Saxony","(0) in school","13","","",""
"Big worries","2013","Lower Saxony","(1a) inadequately completed","9","","",""
"Big worries","2013","Lower Saxony","(1b) general elementary school","55","0.222703363627818","0.170174699996058","0.275232027259578"
"Big worries","2013","Lower Saxony","(1c) basic vocational qualification","134","0.260739313508425","0.223675016024214","0.297803610992636"
"Big worries","2013","Lower Saxony","(2b) intermediate general qualification","15","","",""
"Big worries","2013","Lower Saxony","(2a) intermediate vocational","96","0.204158021790267","0.168504372272244","0.239811671308289"
"Big worries","2013","Lower Saxony","(2c_gen) general maturity certificate","9","","",""
"Big worries","2013","Lower Saxony","(2c_voc) vocational maturity certificate","29","","",""
"Big worries","2013","Lower Saxony","(3a) lower tertiary education","21","","",""
"Big worries","2013","Lower Saxony","(3b) higher tertiary education","53","0.161551733955234","0.120179854888767","0.202923613021701"
"Big worries","2013","Bremen","(0) in school","2","","",""
"Big worries","2013","Bremen","(1a) inadequately completed","2","","",""
"Big worries","2013","Bremen","(1b) general elementary school","7","","",""
"Big worries","2013","Bremen","(1c) basic vocational qualification","4","","",""
"Big worries","2013","Bremen","(2b) intermediate general qualification","2","","",""
"Big worries","2013","Bremen","(2a) intermediate vocational","6","","",""
"Big worries","2013","Bremen","(2c_gen) general maturity certificate","7","","",""
"Big worries","2013","Bremen","(2c_voc) vocational maturity certificate","3","","",""
"Big worries","2013","Bremen","(3a) lower tertiary education","5","","",""
"Big worries","2013","Bremen","(3b) higher tertiary education","6","","",""
"Big worries","2013","North Rhine-Westphalia","(0) in school","22","","",""
"Big worries","2013","North Rhine-Westphalia","(1a) inadequately completed","27","","",""
"Big worries","2013","North Rhine-Westphalia","(1b) general elementary school","108","0.219719233775243","0.18482859285336","0.254609874697126"
"Big worries","2013","North Rhine-Westphalia","(1c) basic vocational qualification","285","0.237633864828602","0.213182248944942","0.262085480712263"
"Big worries","2013","North Rhine-Westphalia","(2b) intermediate general qualification","45","0.26471527959118","0.200442648442294","0.328987910740066"
"Big worries","2013","North Rhine-Westphalia","(2a) intermediate vocational","162","0.2059768065512","0.176437003374558","0.235516609727841"
"Big worries","2013","North Rhine-Westphalia","(2c_gen) general maturity certificate","69","0.207949597207072","0.164490456118279","0.251408738295865"
"Big worries","2013","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","115","0.221882512173711","0.18780136834711","0.255963656000312"
"Big worries","2013","North Rhine-Westphalia","(3a) lower tertiary education","53","0.200710306636828","0.154532200956676","0.24688841231698"
"Big worries","2013","North Rhine-Westphalia","(3b) higher tertiary education","156","0.193347353829224","0.165416778685714","0.221277928972733"
"Big worries","2013","Hesse","(0) in school","7","","",""
"Big worries","2013","Hesse","(1a) inadequately completed","4","","",""
"Big worries","2013","Hesse","(1b) general elementary school","27","","",""
"Big worries","2013","Hesse","(1c) basic vocational qualification","53","0.210798179386648","0.166791501123513","0.254804857649782"
"Big worries","2013","Hesse","(2b) intermediate general qualification","12","","",""
"Big worries","2013","Hesse","(2a) intermediate vocational","58","0.158255116853291","0.116320689234538","0.200189544472043"
"Big worries","2013","Hesse","(2c_gen) general maturity certificate","16","","",""
"Big worries","2013","Hesse","(2c_voc) vocational maturity certificate","27","","",""
"Big worries","2013","Hesse","(3a) lower tertiary education","14","","",""
"Big worries","2013","Hesse","(3b) higher tertiary education","41","0.1368525490097","0.100480315327724","0.173224782691675"
"Big worries","2013","Rhineland-Palatinate,Saarland","(0) in school","4","","",""
"Big worries","2013","Rhineland-Palatinate,Saarland","(1a) inadequately completed","6","","",""
"Big worries","2013","Rhineland-Palatinate,Saarland","(1b) general elementary school","25","","",""
"Big worries","2013","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","81","0.217186979154921","0.177128283959086","0.257245674350757"
"Big worries","2013","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","2","","",""
"Big worries","2013","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","35","0.132760612896074","0.086758363383338","0.178762862408809"
