"plj0047","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Big worries","1995","35-65 y.","Hesse","45","0.358231354084234","0.277349285144264","0.439113423024203"
"Big worries","1995","35-65 y.","Rhineland-Palatinate,Saarland","11","","",""
"Big worries","1995","35-65 y.","Baden-Württemberg","106","0.400618667257437","0.345260457021151","0.455976877493723"
"Big worries","1995","35-65 y.","Bavaria","49","0.348089015354518","0.272359425322198","0.423818605386839"
"Big worries","1995","35-65 y.","Berlin","13","","",""
"Big worries","1995","35-65 y.","Brandenburg","","","",""
"Big worries","1995","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Big worries","1995","35-65 y.","Saxony","","","",""
"Big worries","1995","35-65 y.","Saxony-Anhalt","","","",""
"Big worries","1995","35-65 y.","Thuringia","","","",""
"Big worries","1995","66 and older","Schleswig-Holstein","","","",""
"Big worries","1995","66 and older","Hamburg","","","",""
"Big worries","1995","66 and older","Lower Saxony","","","",""
"Big worries","1995","66 and older","Bremen","","","",""
"Big worries","1995","66 and older","North Rhine-Westphalia","7","","",""
"Big worries","1995","66 and older","Hesse","2","","",""
"Big worries","1995","66 and older","Rhineland-Palatinate,Saarland","2","","",""
"Big worries","1995","66 and older","Baden-Württemberg","5","","",""
"Big worries","1995","66 and older","Bavaria","","","",""
"Big worries","1995","66 and older","Berlin","","","",""
"Big worries","1995","66 and older","Brandenburg","","","",""
"Big worries","1995","66 and older","Mecklenburg-Western Pomerania","","","",""
"Big worries","1995","66 and older","Saxony","","","",""
"Big worries","1995","66 and older","Saxony-Anhalt","","","",""
"Big worries","1995","66 and older","Thuringia","","","",""
"Some worries","1995","16-34 y.","Schleswig-Holstein","3","","",""
"Some worries","1995","16-34 y.","Hamburg","8","","",""
"Some worries","1995","16-34 y.","Lower Saxony","37","0.612373564166502","0.491099716320501","0.733647412012503"
"Some worries","1995","16-34 y.","Bremen","1","","",""
"Some worries","1995","16-34 y.","North Rhine-Westphalia","92","0.339802113126775","0.280853668143065","0.398750558110485"
"Some worries","1995","16-34 y.","Hesse","53","0.469150074048539","0.37182400578478","0.566476142312298"
"Some worries","1995","16-34 y.","Rhineland-Palatinate,Saarland","22","","",""
"Some worries","1995","16-34 y.","Baden-Württemberg","119","0.388379547307183","0.331190196725117","0.44556889788925"
"Some worries","1995","16-34 y.","Bavaria","70","0.45397619213579","0.367386028754255","0.540566355517325"
"Some worries","1995","16-34 y.","Berlin","10","","",""
"Some worries","1995","16-34 y.","Brandenburg","","","",""
"Some worries","1995","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Some worries","1995","16-34 y.","Saxony","","","",""
"Some worries","1995","16-34 y.","Saxony-Anhalt","","","",""
"Some worries","1995","16-34 y.","Thuringia","","","",""
"Some worries","1995","35-65 y.","Schleswig-Holstein","6","","",""
"Some worries","1995","35-65 y.","Hamburg","12","","",""
"Some worries","1995","35-65 y.","Lower Saxony","25","","",""
"Some worries","1995","35-65 y.","Bremen","1","","",""
"Some worries","1995","35-65 y.","North Rhine-Westphalia","96","0.315097754314876","0.258630279591625","0.371565229038127"
"Some worries","1995","35-65 y.","Hesse","71","0.474167790209414","0.389937009878874","0.558398570539954"
"Some worries","1995","35-65 y.","Rhineland-Palatinate,Saarland","19","","",""
"Some worries","1995","35-65 y.","Baden-Württemberg","146","0.460704223263323","0.404393714706937","0.517014731819709"
"Some worries","1995","35-65 y.","Bavaria","68","0.432752197926703","0.353987366275616","0.511517029577789"
"Some worries","1995","35-65 y.","Berlin","14","","",""
"Some worries","1995","35-65 y.","Brandenburg","","","",""
"Some worries","1995","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Some worries","1995","35-65 y.","Saxony","","","",""
"Some worries","1995","35-65 y.","Saxony-Anhalt","","","",""
"Some worries","1995","35-65 y.","Thuringia","","","",""
"Some worries","1995","66 and older","Schleswig-Holstein","","","",""
"Some worries","1995","66 and older","Hamburg","1","","",""
"Some worries","1995","66 and older","Lower Saxony","1","","",""
"Some worries","1995","66 and older","Bremen","","","",""
"Some worries","1995","66 and older","North Rhine-Westphalia","8","","",""
"Some worries","1995","66 and older","Hesse","2","","",""
"Some worries","1995","66 and older","Rhineland-Palatinate,Saarland","1","","",""
"Some worries","1995","66 and older","Baden-Württemberg","9","","",""
"Some worries","1995","66 and older","Bavaria","4","","",""
"Some worries","1995","66 and older","Berlin","1","","",""
"Some worries","1995","66 and older","Brandenburg","","","",""
"Some worries","1995","66 and older","Mecklenburg-Western Pomerania","","","",""
"Some worries","1995","66 and older","Saxony","","","",""
"Some worries","1995","66 and older","Saxony-Anhalt","","","",""
"Some worries","1995","66 and older","Thuringia","","","",""
"No worries","1995","16-34 y.","Schleswig-Holstein","1","","",""
"No worries","1995","16-34 y.","Hamburg","2","","",""
"No worries","1995","16-34 y.","Lower Saxony","5","","",""
"No worries","1995","16-34 y.","Bremen","","","",""
"No worries","1995","16-34 y.","North Rhine-Westphalia","22","","",""
"No worries","1995","16-34 y.","Hesse","10","","",""
"No worries","1995","16-34 y.","Rhineland-Palatinate,Saarland","3","","",""
"No worries","1995","16-34 y.","Baden-Württemberg","34","0.0865293395678295","0.0535398963830823","0.119518782752577"
"No worries","1995","16-34 y.","Bavaria","16","","",""
"No worries","1995","16-34 y.","Berlin","6","","",""
"No worries","1995","16-34 y.","Brandenburg","","","",""
"No worries","1995","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"No worries","1995","16-34 y.","Saxony","","","",""
"No worries","1995","16-34 y.","Saxony-Anhalt","","","",""
"No worries","1995","16-34 y.","Thuringia","","","",""
"No worries","1995","35-65 y.","Schleswig-Holstein","1","","",""
"No worries","1995","35-65 y.","Hamburg","3","","",""
"No worries","1995","35-65 y.","Lower Saxony","6","","",""
"No worries","1995","35-65 y.","Bremen","","","",""
"No worries","1995","35-65 y.","North Rhine-Westphalia","33","0.118463137887783","0.0791829757466278","0.157743300028938"
"No worries","1995","35-65 y.","Hesse","19","","",""
"No worries","1995","35-65 y.","Rhineland-Palatinate,Saarland","7","","",""
"No worries","1995","35-65 y.","Baden-Württemberg","49","0.13867710947924","0.0996334759062773","0.177720743052202"
"No worries","1995","35-65 y.","Bavaria","35","0.219158786718779","0.153394955723953","0.284922617713606"
"No worries","1995","35-65 y.","Berlin","4","","",""
"No worries","1995","35-65 y.","Brandenburg","","","",""
"No worries","1995","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"No worries","1995","35-65 y.","Saxony","","","",""
"No worries","1995","35-65 y.","Saxony-Anhalt","","","",""
"No worries","1995","35-65 y.","Thuringia","","","",""
"No worries","1995","66 and older","Schleswig-Holstein","","","",""
"No worries","1995","66 and older","Hamburg","","","",""
"No worries","1995","66 and older","Lower Saxony","","","",""
"No worries","1995","66 and older","Bremen","","","",""
"No worries","1995","66 and older","North Rhine-Westphalia","1","","",""
"No worries","1995","66 and older","Hesse","1","","",""
"No worries","1995","66 and older","Rhineland-Palatinate,Saarland","","","",""
"No worries","1995","66 and older","Baden-Württemberg","5","","",""
"No worries","1995","66 and older","Bavaria","2","","",""
"No worries","1995","66 and older","Berlin","","","",""
"No worries","1995","66 and older","Brandenburg","","","",""
"No worries","1995","66 and older","Mecklenburg-Western Pomerania","","","",""
"No worries","1995","66 and older","Saxony","","","",""
"No worries","1995","66 and older","Saxony-Anhalt","","","",""
"No worries","1995","66 and older","Thuringia","","","",""
"Big worries","1996","16-34 y.","Schleswig-Holstein","30","0.288753243337133","0.204446912850715","0.37305957382355"
"Big worries","1996","16-34 y.","Hamburg","13","","",""
"Big worries","1996","16-34 y.","Lower Saxony","118","0.271046063265039","0.228072756375371","0.314019370154707"
"Big worries","1996","16-34 y.","Bremen","15","","",""
"Big worries","1996","16-34 y.","North Rhine-Westphalia","293","0.294881028821279","0.265637534248693","0.324124523393864"
"Big worries","1996","16-34 y.","Hesse","96","0.313328321014671","0.261610139632162","0.36504650239718"
"Big worries","1996","16-34 y.","Rhineland-Palatinate,Saarland","75","0.308254822099662","0.251241567897541","0.365268076301783"
"Big worries","1996","16-34 y.","Baden-Württemberg","234","0.343671876055437","0.308157660486443","0.379186091624431"
"Big worries","1996","16-34 y.","Bavaria","212","0.290696467036022","0.256313240550473","0.325079693521571"
"Big worries","1996","16-34 y.","Berlin","60","0.291696052671135","0.226196650825779","0.357195454516492"
"Big worries","1996","16-34 y.","Brandenburg","56","0.299041127254758","0.233244543025487","0.364837711484029"
"Big worries","1996","16-34 y.","Mecklenburg-Western Pomerania","40","0.281615806480352","0.204592999674616","0.358638613286088"
"Big worries","1996","16-34 y.","Saxony","74","0.232026288090353","0.188053071667962","0.275999504512744"
"Big worries","1996","16-34 y.","Saxony-Anhalt","67","0.298475271218976","0.236139320386522","0.36081122205143"
"Big worries","1996","16-34 y.","Thuringia","69","0.325894263259071","0.264099122828339","0.387689403689804"
"Big worries","1996","35-65 y.","Schleswig-Holstein","52","0.403808166826435","0.321040299075584","0.486576034577285"
"Big worries","1996","35-65 y.","Hamburg","15","","",""
"Big worries","1996","35-65 y.","Lower Saxony","163","0.340226593748387","0.298739715215246","0.381713472281528"
"Big worries","1996","35-65 y.","Bremen","18","","",""
"Big worries","1996","35-65 y.","North Rhine-Westphalia","409","0.272907167059041","0.248894811474704","0.296919522643378"
"Big worries","1996","35-65 y.","Hesse","142","0.28354418577405","0.243011408240013","0.324076963308087"
"Big worries","1996","35-65 y.","Rhineland-Palatinate,Saarland","92","0.260946405425944","0.21399029897314","0.307902511878749"
"Big worries","1996","35-65 y.","Baden-Württemberg","226","0.269002699993614","0.238595721376198","0.29940967861103"
"Big worries","1996","35-65 y.","Bavaria","235","0.317726396645971","0.285010093340844","0.350442699951097"
"Big worries","1996","35-65 y.","Berlin","95","0.331258643805213","0.276994635542036","0.38552265206839"
"Big worries","1996","35-65 y.","Brandenburg","79","0.263846675837206","0.217542685236918","0.310150666437493"
"Big worries","1996","35-65 y.","Mecklenburg-Western Pomerania","48","0.194407193461567","0.142812168539683","0.24600221838345"
"Big worries","1996","35-65 y.","Saxony","156","0.250428545679198","0.215961649121956","0.284895442236439"
"Big worries","1996","35-65 y.","Saxony-Anhalt","109","0.277579393079402","0.232848620422622","0.322310165736182"
"Big worries","1996","35-65 y.","Thuringia","96","0.281540193825298","0.234354883181173","0.328725504469423"
"Big worries","1996","66 and older","Schleswig-Holstein","8","","",""
"Big worries","1996","66 and older","Hamburg","5","","",""
"Big worries","1996","66 and older","Lower Saxony","40","0.331821283584404","0.247574000044844","0.416068567123964"
"Big worries","1996","66 and older","Bremen","6","","",""
"Big worries","1996","66 and older","North Rhine-Westphalia","88","0.345101194616684","0.288707948018187","0.401494441215181"
"Big worries","1996","66 and older","Hesse","32","0.236813230188431","0.160107910418913","0.313518549957949"
"Big worries","1996","66 and older","Rhineland-Palatinate,Saarland","32","0.332424297223393","0.239156505624596","0.42569208882219"
"Big worries","1996","66 and older","Baden-Württemberg","60","0.27391557596576","0.211953854182932","0.335877297748588"
"Big worries","1996","66 and older","Bavaria","76","0.415160640397083","0.345642872438546","0.484678408355619"
"Big worries","1996","66 and older","Berlin","15","","",""
"Big worries","1996","66 and older","Brandenburg","15","","",""
"Big worries","1996","66 and older","Mecklenburg-Western Pomerania","10","","",""
"Big worries","1996","66 and older","Saxony","41","0.282288792967732","0.206640293302399","0.357937292633065"
"Big worries","1996","66 and older","Saxony-Anhalt","25","","",""
"Big worries","1996","66 and older","Thuringia","23","","",""
"Some worries","1996","16-34 y.","Schleswig-Holstein","57","0.494022847177336","0.401013719278455","0.587031975076217"
"Some worries","1996","16-34 y.","Hamburg","24","","",""
"Some worries","1996","16-34 y.","Lower Saxony","245","0.618227872099745","0.571259708532748","0.665196035666742"
"Some worries","1996","16-34 y.","Bremen","13","","",""
"Some worries","1996","16-34 y.","North Rhine-Westphalia","522","0.579007787490409","0.547344654391087","0.610670920589731"
"Some worries","1996","16-34 y.","Hesse","166","0.534642489598333","0.479027232372039","0.590257746824627"
"Some worries","1996","16-34 y.","Rhineland-Palatinate,Saarland","129","0.543286230714495","0.481784941130981","0.60478752029801"
"Some worries","1996","16-34 y.","Baden-Württemberg","355","0.521182824698823","0.483827748185891","0.558537901211755"
"Some worries","1996","16-34 y.","Bavaria","351","0.545406678252558","0.507703111092149","0.583110245412967"
"Some worries","1996","16-34 y.","Berlin","80","0.431219105174747","0.359854359255012","0.502583851094482"
"Some worries","1996","16-34 y.","Brandenburg","94","0.520969170115443","0.449176622792225","0.592761717438661"
"Some worries","1996","16-34 y.","Mecklenburg-Western Pomerania","75","0.617765691046626","0.534553076284839","0.700978305808412"
"Some worries","1996","16-34 y.","Saxony","206","0.549076251301155","0.4972422966547","0.60091020594761"
"Some worries","1996","16-34 y.","Saxony-Anhalt","105","0.541944512056145","0.474071147982941","0.609817876129348"
"Some worries","1996","16-34 y.","Thuringia","108","0.494148397866001","0.428232189955508","0.560064605776494"
"Some worries","1996","35-65 y.","Schleswig-Holstein","62","0.443316422217925","0.359516749697592","0.527116094738258"
"Some worries","1996","35-65 y.","Hamburg","30","0.566348042377122","0.441983799289737","0.690712285464507"
"Some worries","1996","35-65 y.","Lower Saxony","262","0.488912044609593","0.445140444851337","0.53268364436785"
"Some worries","1996","35-65 y.","Bremen","13","","",""
"Some worries","1996","35-65 y.","North Rhine-Westphalia","747","0.60075770718313","0.574357927074146","0.627157487292114"
"Some worries","1996","35-65 y.","Hesse","228","0.467438794370135","0.422569584034347","0.512308004705922"
"Some worries","1996","35-65 y.","Rhineland-Palatinate,Saarland","179","0.540232489950415","0.48694344447955","0.593521535421281"
