"plj0047","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Some worries","2016","Baden-Württemberg","West Germany","1378","0.431878867747157","0.415385933765979","0.448371801728335","2"
"Some worries","2016","Baden-Württemberg","East Germany","","","","","2"
"Some worries","2016","Bavaria","West Germany","1762","0.420332092619719","0.405933994890349","0.43473019034909","2"
"Some worries","2016","Bavaria","East Germany","","","","","2"
"Some worries","2016","Berlin","West Germany","242","0.410535760491027","0.374402069817336","0.446669451164717","2"
"Some worries","2016","Berlin","East Germany","183","0.415033129533896","0.371405956851818","0.458660302215974","2"
"Some worries","2016","Brandenburg","West Germany","","","","","2"
"Some worries","2016","Brandenburg","East Germany","456","0.451309774578059","0.422636163308992","0.479983385847127","2"
"Some worries","2016","Lower Saxony","East Germany","","","","","2"
"Some worries","2016","Bremen","West Germany","90","0.422350090274301","0.359063920364378","0.485636260184223","2"
"Some worries","2016","North Rhine-Westphalia","West Germany","2093","0.388519685524844","0.376042318838625","0.400997052211063","2"
"Some worries","2016","North Rhine-Westphalia","East Germany","","","","","2"
"Some worries","2016","Hesse","West Germany","761","0.433881262403018","0.411832991535906","0.45592953327013","2"
"Some worries","2016","Rhineland-Palatinate,Saarland","West Germany","758","0.459285513312321","0.43603668274885","0.482534343875793","2"
"Some worries","2016","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Some worries","2016","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Some worries","2016","Saxony-Anhalt","West Germany","","","","","2"
"Some worries","2016","Saxony-Anhalt","East Germany","369","0.373271871468946","0.342186300961454","0.404357441976438","2"
"Some worries","2016","Schleswig-Holstein","East Germany","","","","","2"
"Some worries","2016","Mecklenburg-Western Pomerania","East Germany","239","0.408315391629815","0.36905154388394","0.44757923937569","2"
"Some worries","2016","Lower Saxony","West Germany","1072","0.411486501046496","0.393087436729315","0.429885565363677","2"
"Some worries","2016","Schleswig-Holstein","West Germany","364","0.388645725613071","0.358963829711012","0.41832762151513","2"
"Some worries","2016","Saxony","East Germany","686","0.441590670494657","0.417439323590141","0.465742017399173","2"
"Some worries","2016","Thuringia","West Germany","","","","","2"
"Some worries","2016","Thuringia","East Germany","386","0.399856121389783","0.369448666108172","0.430263576671394","2"
"Some worries","2016","Hamburg","East Germany","","","","","2"
"Some worries","2016","Hamburg","West Germany","201","0.424449443623931","0.382008605407701","0.466890281840162","2"
"Some worries","2016","Bremen","East Germany","","","","","2"
"Some worries","2016","Saxony","West Germany","","","","","2"
"Big worries","2017","Schleswig-Holstein","West Germany","428","0.441728532866641","0.41395383457657","0.469503231156712","1"
"Big worries","2017","Schleswig-Holstein","East Germany","","","","","1"
"Big worries","2017","Hamburg","West Germany","210","0.504727783807621","0.465498860814162","0.54395670680108","1"
"Big worries","2017","Hamburg","East Germany","","","","","1"
"Big worries","2017","Lower Saxony","West Germany","1178","0.42945574246876","0.41256196995518","0.446349514982339","1"
"Big worries","2017","Lower Saxony","East Germany","","","","","1"
"Big worries","2017","Bremen","West Germany","101","0.398251267617165","0.341416794731066","0.455085740503264","1"
"Big worries","2017","Bremen","East Germany","","","","","1"
"Big worries","2017","North Rhine-Westphalia","West Germany","2593","0.444788041188093","0.432974952408025","0.456601129968162","1"
"Big worries","2017","North Rhine-Westphalia","East Germany","","","","","1"
"Big worries","2017","Hesse","West Germany","778","0.406942198272987","0.387246834090093","0.426637562455881","1"
"Big worries","2017","Hesse","East Germany","","","","","1"
"Big worries","2017","Berlin","East Germany","194","0.43530028091119","0.392563079552295","0.478037482270084","1"
"Big worries","2017","Baden-Württemberg","West Germany","1166","0.380040840308628","0.364381525909025","0.395700154708231","1"
"Big worries","2017","Baden-Württemberg","East Germany","","","","","1"
"Big worries","2017","Bavaria","West Germany","1663","0.382297460997736","0.368645098285521","0.395949823709951","1"
"Big worries","2017","Bavaria","East Germany","","","","","1"
"Big worries","2017","Berlin","West Germany","241","0.41969330530757","0.381666419378664","0.457720191236476","1"
"Big worries","2017","Brandenburg","West Germany","","","","","1"
"Big worries","2017","Brandenburg","East Germany","404","0.374442960185443","0.34728516750878","0.401600752862107","1"
"Big worries","2017","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Big worries","2017","Mecklenburg-Western Pomerania","East Germany","267","0.474598502563676","0.435543461023528","0.513653544103824","1"
"Big worries","2017","Saxony","East Germany","652","0.392793362641273","0.370393362051046","0.4151933632315","1"
"Big worries","2017","Rhineland-Palatinate,Saarland","West Germany","551","0.37751742237651","0.355337390978997","0.399697453774023","1"
"Big worries","2017","Saxony","West Germany","","","","","1"
"Big worries","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Big worries","2017","Thuringia","East Germany","374","0.405282699224615","0.37640112106867","0.434164277380559","1"
"Big worries","2017","Thuringia","West Germany","","","","","1"
"Big worries","2017","Saxony-Anhalt","West Germany","","","","","1"
"Big worries","2017","Saxony-Anhalt","East Germany","447","0.456039691600172","0.425622829699426","0.486456553500918","1"
"No worries","2017","Schleswig-Holstein","West Germany","312","0.113239813943385","0.0955162288746356","0.130963399012134","3"
"No worries","2017","Schleswig-Holstein","East Germany","","","","","3"
"No worries","2017","Hamburg","West Germany","187","0.0948940820229305","0.0718995241878235","0.117888639858038","3"
"No worries","2017","Hamburg","East Germany","","","","","3"
"No worries","2017","Lower Saxony","West Germany","776","0.111054449230984","0.100331152421506","0.121777746040462","3"
"No worries","2017","Lower Saxony","East Germany","","","","","3"
"No worries","2017","Bremen","West Germany","79","0.110527237854918","0.0741251204374844","0.146929355272353","3"
"No worries","2017","Bremen","East Germany","","","","","3"
"No worries","2017","North Rhine-Westphalia","West Germany","1558","0.112299133323405","0.104793643591751","0.119804623055059","3"
"No worries","2017","North Rhine-Westphalia","East Germany","","","","","3"
"No worries","2017","Hesse","West Germany","663","0.130280839528925","0.116785651692637","0.143776027365214","3"
"No worries","2017","Hesse","East Germany","","","","","3"
"No worries","2017","Rhineland-Palatinate,Saarland","West Germany","406","0.129514125818765","0.114151357186923","0.144876894450608","3"
"No worries","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"No worries","2017","Baden-Württemberg","West Germany","866","0.136925932490902","0.12583564113159","0.148016223850215","3"
"No worries","2017","Baden-Württemberg","East Germany","","","","","3"
"No worries","2017","Bavaria","West Germany","1052","0.12796257541617","0.118577744211087","0.137347406621252","3"
"No worries","2017","Bavaria","East Germany","","","","","3"
"No worries","2017","Berlin","West Germany","116","0.097505923869141","0.0746481658156981","0.120363681922584","3"
"No worries","2017","Berlin","East Germany","111","0.131853797508881","0.102689899175461","0.161017695842302","3"
"No worries","2017","Brandenburg","West Germany","","","","","3"
"No worries","2017","Brandenburg","East Germany","243","0.150084128972955","0.130042937844789","0.170125320101121","3"
"No worries","2017","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"No worries","2017","Mecklenburg-Western Pomerania","East Germany","90","0.109852448186598","0.0853953943207758","0.13430950205242","3"
"No worries","2017","Saxony","West Germany","","","","","3"
"No worries","2017","Saxony","East Germany","328","0.128204661809811","0.112870611482793","0.143538712136828","3"
"No worries","2017","Saxony-Anhalt","West Germany","","","","","3"
"No worries","2017","Saxony-Anhalt","East Germany","160","0.120970392651392","0.101055829899143","0.140884955403641","3"
"No worries","2017","Thuringia","West Germany","","","","","3"
"No worries","2017","Thuringia","East Germany","263","0.224144035254402","0.199611595194259","0.248676475314546","3"
"Some worries","2017","Baden-Württemberg","West Germany","1659","0.48303322720047","0.466912082105023","0.499154372295917","2"
"Some worries","2017","Baden-Württemberg","East Germany","","","","","2"
"Some worries","2017","Bavaria","East Germany","","","","","2"
"Some worries","2017","Berlin","West Germany","290","0.482800770823289","0.444296503614517","0.521305038032061","2"
"Some worries","2017","Berlin","East Germany","212","0.432845921579929","0.390136861469561","0.475554981690297","2"
"Some worries","2017","Brandenburg","West Germany","","","","","2"
"Some worries","2017","Lower Saxony","East Germany","","","","","2"
"Some worries","2017","North Rhine-Westphalia","West Germany","2647","0.442912825488501","0.431104774518706","0.454720876458297","2"
"Some worries","2017","North Rhine-Westphalia","East Germany","","","","","2"
"Some worries","2017","Hesse","West Germany","949","0.462776962198088","0.442786984013903","0.482766940382272","2"
"Some worries","2017","Hesse","East Germany","","","","","2"
"Some worries","2017","Rhineland-Palatinate,Saarland","West Germany","878","0.492968451804725","0.470093662031058","0.515843241578392","2"
"Some worries","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Some worries","2017","Bavaria","West Germany","2152","0.489739963586094","0.475695797135541","0.503784130036648","2"
"Some worries","2017","Brandenburg","East Germany","573","0.475472910841602","0.447449885068214","0.503495936614989","2"
"Some worries","2017","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Some worries","2017","Saxony","East Germany","846","0.479001975548916","0.456088846823369","0.501915104274464","2"
"Some worries","2017","Saxony-Anhalt","West Germany","","","","","2"
"Some worries","2017","Saxony-Anhalt","East Germany","423","0.422989915748436","0.392819160124828","0.453160671372045","2"
"Some worries","2017","Schleswig-Holstein","West Germany","488","0.445031653189974","0.417235898824747","0.472827407555201","2"
"Some worries","2017","Hamburg","West Germany","227","0.400378134169448","0.361934033786346","0.43882223455255","2"
"Some worries","2017","Lower Saxony","West Germany","1344","0.459489808300256","0.442481440039977","0.476498176560536","2"
"Some worries","2017","Bremen","West Germany","105","0.491221494527917","0.43318131866442","0.549261670391413","2"
"Some worries","2017","Bremen","East Germany","","","","","2"
"Some worries","2017","Mecklenburg-Western Pomerania","East Germany","271","0.415549049249726","0.377005344990445","0.454092753509008","2"
"Some worries","2017","Saxony","West Germany","","","","","2"
"Some worries","2017","Hamburg","East Germany","","","","","2"
"Some worries","2017","Thuringia","East Germany","473","0.370573265520983","0.342161629876342","0.398984901165624","2"
"Some worries","2017","Thuringia","West Germany","","","","","2"
"Some worries","2017","Schleswig-Holstein","East Germany","","","","","2"
"Big worries","2018","Schleswig-Holstein","West Germany","330","0.362736236074895","0.334566152785703","0.390906319364087","1"
"Big worries","2018","Schleswig-Holstein","East Germany","","","","","1"
"Big worries","2018","Hamburg","West Germany","183","0.416198488337634","0.375661005295448","0.45673597137982","1"
"Big worries","2018","Hamburg","East Germany","","","","","1"
"Big worries","2018","Lower Saxony","West Germany","856","0.323963641995838","0.307395797310328","0.340531486681349","1"
"Big worries","2018","Lower Saxony","East Germany","","","","","1"
"Big worries","2018","Bremen","West Germany","102","0.443469803332976","0.387064965826992","0.499874640838961","1"
