"plj0047","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Big worries","1996","lower secondary degree","Couple + C. GT 16 ","251","0.318796963187889","0.287578854792771","0.350015071583008"
"Big worries","1996","lower secondary degree","Couple + C. LE and GT 16","98","0.289236764050007","0.238926103545621","0.339547424554393"
"Big worries","1996","secondary school degree","1-pers.-HH","89","0.245659721890705","0.200689256089803","0.290630187691607"
"Big worries","1996","secondary school degree","(Married) couple without C. ","238","0.307729926246041","0.275442315564495","0.340017536927587"
"Big worries","1996","secondary school degree","Single parent ","40","0.233107296779319","0.172015286469985","0.294199307088653"
"Big worries","1996","secondary school degree","Couple + C. LE 16 ","260","0.232949709158529","0.208003570006555","0.257895848310503"
"Big worries","1996","secondary school degree","Couple + C. GT 16 ","165","0.275725654138412","0.238844994666842","0.312606313609983"
"Big worries","1996","secondary school degree","Couple + C. LE and GT 16","88","0.251627466681336","0.208110927208802","0.295144006153871"
"Big worries","1996","college entrance qualification","1-pers.-HH","57","0.258248776302232","0.201562409619939","0.314935142984526"
"Big worries","1996","college entrance qualification","(Married) couple without C. ","111","0.207678092957146","0.17153947118348","0.243816714730813"
"Big worries","1996","college entrance qualification","Single parent ","20","","",""
"Big worries","1996","college entrance qualification","Couple + C. LE 16 ","104","0.210398523817646","0.174636413526881","0.246160634108411"
"Big worries","1996","college entrance qualification","Couple + C. GT 16 ","88","0.245953387732753","0.200177778457859","0.291728997007648"
"Big worries","1996","college entrance qualification","Couple + C. LE and GT 16","36","0.198638281888381","0.136427548873535","0.260849014903228"
"Big worries","1996","Other degree","1-pers.-HH","26","","",""
"Big worries","1996","Other degree","(Married) couple without C. ","67","0.350335644422518","0.286860323255366","0.41381096558967"
"Big worries","1996","Other degree","Single parent ","18","","",""
"Big worries","1996","Other degree","Couple + C. LE 16 ","110","0.372794366381824","0.318167726341934","0.427421006421714"
"Big worries","1996","Other degree","Couple + C. GT 16 ","83","0.372214562947649","0.310671909525198","0.433757216370099"
"Big worries","1996","Other degree","Couple + C. LE and GT 16","65","0.430671968417568","0.351692500474817","0.509651436360319"
"Big worries","1996","no degree/no degree yet","1-pers.-HH","18","","",""
"Big worries","1996","no degree/no degree yet","(Married) couple without C. ","29","","",""
"Big worries","1996","no degree/no degree yet","Single parent ","15","","",""
"Big worries","1996","no degree/no degree yet","Couple + C. LE 16 ","35","0.501958557195944","0.402457224793125","0.601459889598763"
"Big worries","1996","no degree/no degree yet","Couple + C. GT 16 ","93","0.283824921705313","0.229439688761276","0.33821015464935"
"Big worries","1996","no degree/no degree yet","Couple + C. LE and GT 16","74","0.360069893423908","0.293709379799004","0.426430407048813"
"Some worries","1996","lower secondary degree","1-pers.-HH","333","0.451387520939753","0.4155575379257","0.487217503953806"
"Some worries","1996","lower secondary degree","(Married) couple without C. ","950","0.513876420900474","0.491094920468037","0.536657921332911"
"Some worries","1996","lower secondary degree","Single parent ","123","0.51022111211105","0.448130254225143","0.572311969996957"
"Some worries","1996","lower secondary degree","Couple + C. LE 16 ","462","0.508603391731908","0.475978391341413","0.541228392122402"
"Some worries","1996","lower secondary degree","Couple + C. GT 16 ","451","0.513335120124452","0.479851939870127","0.546818300378778"
"Some worries","1996","lower secondary degree","Couple + C. LE and GT 16","166","0.56772206929824","0.51275276829344","0.622691370303039"
"Some worries","1996","secondary school degree","1-pers.-HH","185","0.528049358380401","0.47589839814451","0.580200318616291"
"Some worries","1996","secondary school degree","(Married) couple without C. ","415","0.527385998546393","0.492461445865492","0.562310551227294"
"Some worries","1996","secondary school degree","Single parent ","110","0.595714605985851","0.524805447817598","0.666623764154103"
"Some worries","1996","secondary school degree","Couple + C. LE 16 ","660","0.595259589526823","0.566292702939376","0.62422647611427"
"Some worries","1996","secondary school degree","Couple + C. GT 16 ","302","0.564332641704746","0.523410944668414","0.605254338741079"
"Some worries","1996","secondary school degree","Couple + C. LE and GT 16","222","0.573242000791891","0.523642620959217","0.622841380624565"
"Some worries","1996","college entrance qualification","1-pers.-HH","148","0.635491369518397","0.573155347240657","0.697827391796138"
"Some worries","1996","college entrance qualification","(Married) couple without C. ","286","0.58974241902537","0.545921154953744","0.633563683096996"
"Some worries","1996","college entrance qualification","Single parent ","48","0.526402536156335","0.418985611259681","0.633819461052989"
"Some worries","1996","college entrance qualification","Couple + C. LE 16 ","297","0.59299887345645","0.549894378790185","0.636103368122716"
"Some worries","1996","college entrance qualification","Couple + C. GT 16 ","200","0.619864658061982","0.568267450935518","0.671461865188447"
"Some worries","1996","college entrance qualification","Couple + C. LE and GT 16","92","0.612729334590627","0.536773492173478","0.688685177007776"
"Some worries","1996","Other degree","1-pers.-HH","36","0.547635776717195","0.427557027762957","0.667714525671433"
"Some worries","1996","Other degree","(Married) couple without C. ","115","0.484775761551436","0.418281094508552","0.551270428594321"
"Some worries","1996","Other degree","Single parent ","13","","",""
"Some worries","1996","Other degree","Couple + C. LE 16 ","157","0.519242532019438","0.462799154669093","0.575685909369782"
"Some worries","1996","Other degree","Couple + C. GT 16 ","132","0.514893830875266","0.451265407663847","0.578522254086684"
"Some worries","1996","Other degree","Couple + C. LE and GT 16","68","0.459401587162649","0.379915110609491","0.538888063715807"
"Some worries","1996","no degree/no degree yet","1-pers.-HH","7","","",""
"Some worries","1996","no degree/no degree yet","(Married) couple without C. ","48","0.505817056102213","0.403653785382293","0.607980326822133"
"Some worries","1996","no degree/no degree yet","Single parent ","35","0.530568274050931","0.398674710102231","0.662461837999632"
"Some worries","1996","no degree/no degree yet","Couple + C. LE 16 ","45","0.324349341795349","0.231189265303549","0.417509418287149"
"Some worries","1996","no degree/no degree yet","Couple + C. GT 16 ","136","0.590715094849575","0.531402349559349","0.650027840139801"
"Some worries","1996","no degree/no degree yet","Couple + C. LE and GT 16","98","0.507396464365767","0.438281427667657","0.576511501063876"
"No worries","1996","lower secondary degree","1-pers.-HH","183","0.232788669368434","0.202360388943339","0.263216949793528"
"No worries","1996","lower secondary degree","(Married) couple without C. ","294","0.15504016389672","0.138542601569081","0.17153772622436"
"No worries","1996","lower secondary degree","Single parent ","48","0.188964474167471","0.140339605856243","0.2375893424787"
"No worries","1996","lower secondary degree","Couple + C. LE 16 ","136","0.164513419211243","0.140318998621719","0.188707839800767"
"No worries","1996","lower secondary degree","Couple + C. GT 16 ","154","0.167867916687658","0.142830403421035","0.192905429954282"
"No worries","1996","lower secondary degree","Couple + C. LE and GT 16","48","0.143041166651753","0.10419203681532","0.181890296488187"
"No worries","1996","secondary school degree","1-pers.-HH","78","0.226290919728894","0.18257907148048","0.270002767977308"
"No worries","1996","secondary school degree","(Married) couple without C. ","132","0.164884075207566","0.138925789886752","0.190842360528379"
"No worries","1996","secondary school degree","Single parent ","34","0.17117809723483","0.116753667582009","0.225602526887652"
"No worries","1996","secondary school degree","Couple + C. LE 16 ","183","0.171790701314648","0.149530442358249","0.194050960271046"
"No worries","1996","secondary school degree","Couple + C. GT 16 ","97","0.159941704156841","0.129690399381293","0.19019300893239"
"No worries","1996","secondary school degree","Couple + C. LE and GT 16","72","0.175130532526773","0.137016056131918","0.213245008921629"
"No worries","1996","college entrance qualification","1-pers.-HH","24","","",""
"No worries","1996","college entrance qualification","(Married) couple without C. ","87","0.202579488017484","0.166772577891794","0.238386398143173"
"No worries","1996","college entrance qualification","Single parent ","15","","",""
"No worries","1996","college entrance qualification","Couple + C. LE 16 ","98","0.196602602725904","0.161732144057816","0.231473061393992"
"No worries","1996","college entrance qualification","Couple + C. GT 16 ","52","0.134181954205264","0.0979518981928344","0.170412010217694"
"No worries","1996","college entrance qualification","Couple + C. LE and GT 16","30","0.188632383520992","0.127631446131575","0.249633320910408"
"No worries","1996","Other degree","1-pers.-HH","4","","",""
"No worries","1996","Other degree","(Married) couple without C. ","35","0.164888594026046","0.115516023460389","0.214261164591702"
"No worries","1996","Other degree","Single parent ","10","","",""
"No worries","1996","Other degree","Couple + C. LE 16 ","34","0.107963101598739","0.072904553289823","0.143021649907654"
"No worries","1996","Other degree","Couple + C. GT 16 ","22","","",""
"No worries","1996","Other degree","Couple + C. LE and GT 16","18","","",""
"No worries","1996","no degree/no degree yet","1-pers.-HH","10","","",""
"No worries","1996","no degree/no degree yet","(Married) couple without C. ","15","","",""
"No worries","1996","no degree/no degree yet","Single parent ","5","","",""
"No worries","1996","no degree/no degree yet","Couple + C. LE 16 ","17","","",""
"No worries","1996","no degree/no degree yet","Couple + C. GT 16 ","35","0.125459983445112","0.0855033781336511","0.165416588756573"
"No worries","1996","no degree/no degree yet","Couple + C. LE and GT 16","29","","",""
"Big worries","1997","lower secondary degree","1-pers.-HH","233","0.329694639653938","0.295091359989784","0.364297919318092"
"Big worries","1997","lower secondary degree","(Married) couple without C. ","676","0.355917221390547","0.334222376871646","0.377612065909449"
"Big worries","1997","lower secondary degree","Single parent ","89","0.328845151271614","0.270375656926961","0.387314645616266"
"Big worries","1997","lower secondary degree","Couple + C. LE 16 ","300","0.332971968502671","0.301799103949101","0.364144833056241"
"Big worries","1997","lower secondary degree","Couple + C. GT 16 ","251","0.330083027212159","0.297916912990486","0.362249141433832"
