"plj0047","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No worries","2015","Other degree","(2c_voc) vocational maturity certificate","241","0.313861414832404","0.279846455542326","0.347876374122482"
"No worries","2015","Other degree","(3a) lower tertiary education","","","",""
"No worries","2015","Other degree","(3b) higher tertiary education","370","0.248580679942844","0.224309029363598","0.272852330522089"
"No worries","2015","no degree/no degree yet","(0) in school","68","0.178089538558908","0.13962258871863","0.216556488399186"
"No worries","2015","no degree/no degree yet","(1a) inadequately completed","176","0.277897216746125","0.241250611259942","0.314543822232308"
"No worries","2015","no degree/no degree yet","(1b) general elementary school","","","",""
"No worries","2015","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"No worries","2015","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"No worries","2015","no degree/no degree yet","(2a) intermediate vocational","","","",""
"No worries","2015","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"No worries","2015","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"No worries","2015","no degree/no degree yet","(3a) lower tertiary education","","","",""
"No worries","2015","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Big worries","2016","lower secondary degree","(0) in school","","","",""
"Big worries","2016","lower secondary degree","(1a) inadequately completed","","","",""
"Big worries","2016","lower secondary degree","(1b) general elementary school","546","0.381266571538354","0.355575691740807","0.4069574513359"
"Big worries","2016","lower secondary degree","(1c) basic vocational qualification","2062","0.472247542393583","0.457388068281234","0.487107016505931"
"Big worries","2016","lower secondary degree","(2b) intermediate general qualification","","","",""
"Big worries","2016","lower secondary degree","(2a) intermediate vocational","","","",""
"Big worries","2016","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Big worries","2016","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2016","lower secondary degree","(3a) lower tertiary education","48","0.532723839229652","0.43186312421512","0.633584554244184"
"Big worries","2016","lower secondary degree","(3b) higher tertiary education","","","",""
"Big worries","2016","secondary school degree","(0) in school","","","",""
"Big worries","2016","secondary school degree","(1a) inadequately completed","","","",""
"Big worries","2016","secondary school degree","(1b) general elementary school","","","",""
"Big worries","2016","secondary school degree","(1c) basic vocational qualification","","","",""
"Big worries","2016","secondary school degree","(2b) intermediate general qualification","316","0.442268145788709","0.405580713549959","0.47895557802746"
"Big worries","2016","secondary school degree","(2a) intermediate vocational","2535","0.460641456257405","0.447242347986493","0.474040564528316"
"Big worries","2016","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Big worries","2016","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2016","secondary school degree","(3a) lower tertiary education","225","0.491291349878621","0.445356054567229","0.537226645190013"
"Big worries","2016","secondary school degree","(3b) higher tertiary education","64","0.519541206335413","0.433656766510319","0.605425646160507"
"Big worries","2016","college entrance qualification","(0) in school","","","",""
"Big worries","2016","college entrance qualification","(1a) inadequately completed","","","",""
"Big worries","2016","college entrance qualification","(1b) general elementary school","","","",""
"Big worries","2016","college entrance qualification","(1c) basic vocational qualification","","","",""
"Big worries","2016","college entrance qualification","(2b) intermediate general qualification","","","",""
"Big worries","2016","college entrance qualification","(2a) intermediate vocational","","","",""
"Big worries","2016","college entrance qualification","(2c_gen) general maturity certificate","499","0.561205442825139","0.529960642352064","0.592450243298214"
"Big worries","2016","college entrance qualification","(2c_voc) vocational maturity certificate","908","0.504831077183101","0.481565115184841","0.528097039181361"
"Big worries","2016","college entrance qualification","(3a) lower tertiary education","643","0.539288002803088","0.511477063868998","0.567098941737178"
"Big worries","2016","college entrance qualification","(3b) higher tertiary education","1574","0.549086619206769","0.530770285339178","0.567402953074361"
"Big worries","2016","Other degree","(0) in school","","","",""
"Big worries","2016","Other degree","(1a) inadequately completed","","","",""
"Big worries","2016","Other degree","(1b) general elementary school","260","0.37285466654708","0.347313836341846","0.398395496752313"
"Big worries","2016","Other degree","(1c) basic vocational qualification","261","0.31888875225352","0.287144759646183","0.350632744860857"
"Big worries","2016","Other degree","(2b) intermediate general qualification","","","",""
"Big worries","2016","Other degree","(2a) intermediate vocational","","","",""
"Big worries","2016","Other degree","(2c_gen) general maturity certificate","157","0.259534575809088","0.231314496634868","0.287754654983307"
"Big worries","2016","Other degree","(2c_voc) vocational maturity certificate","236","0.361817949877534","0.327335665915959","0.396300233839109"
"Big worries","2016","Other degree","(3a) lower tertiary education","","","",""
"Big worries","2016","Other degree","(3b) higher tertiary education","437","0.403237508752174","0.379932485865333","0.426542531639015"
"Big worries","2016","no degree/no degree yet","(0) in school","139","0.388903311496247","0.33889094045675","0.438915682535744"
"Big worries","2016","no degree/no degree yet","(1a) inadequately completed","304","0.346414240787826","0.325851542454219","0.366976939121432"
"Big worries","2016","no degree/no degree yet","(1b) general elementary school","","","",""
"Big worries","2016","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Big worries","2016","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Big worries","2016","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Big worries","2016","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Big worries","2016","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2016","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Big worries","2016","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Some worries","2016","lower secondary degree","(0) in school","","","",""
"Some worries","2016","lower secondary degree","(1a) inadequately completed","","","",""
"Some worries","2016","lower secondary degree","(1b) general elementary school","605","0.465571004796276","0.439186387982939","0.491955621609614"
"Some worries","2016","lower secondary degree","(1c) basic vocational qualification","1745","0.40809534483544","0.393466495992899","0.422724193677981"
