"plj0014_v3","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"No","2018","Hesse","Female","329","0.174722816528436","0.152323318577844","0.197122314479027","2"
"No","2018","Rhineland-Palatinate,Saarland","Male","257","0.140653644667972","0.11724016294441","0.164067126391534","2"
"No","2018","Rhineland-Palatinate,Saarland","Female","187","0.115799478100782","0.0946699975083081","0.136928958693256","2"
"No","2018","Baden-Württemberg","Male","447","0.149911027729852","0.13233654951608","0.167485505943625","2"
"No","2018","Baden-Württemberg","Female","362","0.165940724633315","0.148092506214975","0.183788943051656","2"
"No","2018","Bavaria","Male","499","0.147042758891447","0.131967471086912","0.162118046695982","2"
"No","2018","Bavaria","Female","407","0.139345489294928","0.125329054869616","0.153361923720239","2"
"No","2018","Berlin","Male","159","0.130171995945346","0.10306616580515","0.157277826085541","2"
"No","2018","Berlin","Female","124","0.113414358051881","0.087652275649904","0.139176440453857","2"
"Yes","2018","Schleswig-Holstein","Male","386","0.886015899919519","0.859261738507367","0.912770061331671","1"
"Yes","2018","Hamburg","Male","189","0.867865871416923","0.826782919153198","0.908948823680647","1"
"Yes","2018","Hamburg","Female","240","0.885613101264487","0.849596923372346","0.921629279156628","1"
"Yes","2018","Schleswig-Holstein","Female","461","0.889097857290532","0.863182733399564","0.915012981181501","1"
"Yes","2018","Lower Saxony","Male","1075","0.897246778501938","0.881509350745118","0.912984206258758","1"
"Yes","2018","Lower Saxony","Female","1225","0.899676799631273","0.884768444089975","0.914585155172571","1"
"Yes","2018","Bremen","Male","85","0.783198357509968","0.716811149943742","0.849585565076193","1"
"Yes","2018","Bremen","Female","107","0.892629551030237","0.841888660272373","0.943370441788101","1"
"Yes","2018","Rhineland-Palatinate,Saarland","Male","590","0.859346355332028","0.835932873608466","0.88275983705559","1"
"Yes","2018","North Rhine-Westphalia","Male","2155","0.847798412285015","0.835016489381822","0.860580335188207","1"
"Yes","2018","Rhineland-Palatinate,Saarland","Female","694","0.884200521899218","0.863071041306744","0.905330002491692","1"
"Yes","2018","Baden-Württemberg","Female","1307","0.834059275366685","0.816211056948344","0.851907493785025","1"
"Yes","2018","Baden-Württemberg","Male","1138","0.850088972270148","0.832514494056375","0.86766345048392","1"
"Yes","2018","North Rhine-Westphalia","Female","2550","0.851756734861358","0.839609050103895","0.863904419618821","1"
"Yes","2018","Bavaria","Male","1621","0.852957241108553","0.837881953304018","0.868032528913088","1"
"Yes","2018","Bavaria","Female","1938","0.860654510705072","0.846638076279761","0.874670945130384","1"
"Yes","2018","Hesse","Male","709","0.83689187919111","0.814816182203013","0.858967576179207","1"
"Yes","2018","Berlin","Female","458","0.886585641948119","0.860823559546142","0.912347724350096","1"
"Yes","2018","Hesse","Female","775","0.825277183471564","0.802877685520973","0.847676681422156","1"
"Yes","2018","Brandenburg","Female","535","0.985061544741329","0.975273259579326","0.994849829903332","1"
"Yes","2018","Berlin","Male","433","0.869828004054654","0.842722173914459","0.89693383419485","1"
"Yes","2018","Brandenburg","Male","454","0.958209981899853","0.941695111725284","0.974724852074422","1"
"Yes","2018","Mecklenburg-Western Pomerania","Female","329","0.989949976867662","0.979544765806774","1.00035518792855","1"
"Yes","2018","Saxony","Male","757","0.96387921680458","0.951320650809317","0.976437782799842","1"
"Yes","2018","Mecklenburg-Western Pomerania","Male","260","0.966853729697804","0.946494207173494","0.987213252222115","1"
"Yes","2018","Saxony","Female","835","0.97811068757825","0.968650485847559","0.98757088930894","1"
"Yes","2018","Thuringia","Female","486","0.936777846395188","0.916289760020351","0.957265932770024","1"
"Yes","2018","Saxony-Anhalt","Male","388","0.955137577478162","0.936075364545722","0.974199790410601","1"
"Yes","2018","Thuringia","Male","406","0.934191107069283","0.912326344110791","0.956055870027775","1"
"Yes","2018","Saxony-Anhalt","Female","494","0.966649011955707","0.951711084104985","0.981586939806428","1"
"No","2019","Schleswig-Holstein","Male","153","0.104237853433746","0.0794124862138976","0.129063220653595","2"
"No","2019","Schleswig-Holstein","Female","108","0.113777799085757","0.0877096173427913","0.139845980828723","2"
"No","2019","Hamburg","Male","74","0.121563621048511","0.084708181924118","0.158419060172905","2"
"No","2019","Hamburg","Female","62","0.125796443842052","0.0891751840154654","0.162417703668639","2"
"No","2019","Lower Saxony","Male","295","0.10763626628448","0.0914135208853753","0.123859011683585","2"
"No","2019","Lower Saxony","Female","284","0.101005393949601","0.0857048883121392","0.116305899587063","2"
"No","2019","Bremen","Male","54","0.22465207637152","0.155270490327988","0.294033662415052","2"
"No","2019","Bremen","Female","43","0.143456377040973","0.0867901762717946","0.200122577810152","2"
"No","2019","North Rhine-Westphalia","Male","831","0.167283228160589","0.154178614473445","0.180387841847733","2"
"No","2019","North Rhine-Westphalia","Female","656","0.160411429971005","0.147644233439131","0.17317862650288","2"
"No","2019","Hesse","Male","273","0.167318810454328","0.144752607271573","0.189885013637083","2"
"No","2019","Hesse","Female","230","0.165491777665526","0.142377677692749","0.188605877638303","2"
"No","2019","Rhineland-Palatinate,Saarland","Male","221","0.147732685134294","0.123460843780397","0.172004526488191","2"
"No","2019","Rhineland-Palatinate,Saarland","Female","161","0.125691643726413","0.103445276963211","0.147938010489616","2"
"No","2019","Baden-Württemberg","Male","389","0.144118386823698","0.126855394665073","0.161381378982322","2"
"No","2019","Baden-Württemberg","Female","344","0.155454362614317","0.138044936762503","0.172863788466131","2"
"No","2019","Bavaria","Male","481","0.143556678637638","0.128957641026593","0.158155716248682","2"
"No","2019","Bavaria","Female","350","0.134441803241436","0.12025804354003","0.148625562942841","2"
"No","2019","Berlin","Male","139","0.138365089273674","0.110760215712448","0.1659699628349","2"
"No","2019","Berlin","Female","96","0.108716734799828","0.0829581062360192","0.134475363363636","2"
"No","2019","Brandenburg","Male","84","0.049214145575276","0.0318622367864489","0.0665660543641031","2"
"No","2019","Brandenburg","Female","60","0.0270204219523387","0.0143289426333068","0.0397119012713706","2"
"No","2019","Mecklenburg-Western Pomerania","Male","28","","","","2"
"No","2019","Mecklenburg-Western Pomerania","Female","20","","","","2"
"No","2019","Saxony","Male","76","0.0328100703267496","0.0209318689601395","0.0446882716933596","2"
"No","2019","Saxony","Female","69","0.0229182294658449","0.0131199443361304","0.0327165145955594","2"
"No","2019","Saxony-Anhalt","Male","63","0.0378696441403123","0.0204451491886099","0.0552941390920146","2"
"No","2019","Saxony-Anhalt","Female","63","0.0317456399867841","0.0168755280911053","0.0466157518824629","2"
"No","2019","Thuringia","Male","68","0.081243851803791","0.05682805316139","0.105659650446192","2"
"No","2019","Thuringia","Female","42","0.0644405781196916","0.0433367217909579","0.0855444344484254","2"
"Yes","2019","Schleswig-Holstein","Male","429","0.895762146566254","0.870936779346405","0.920587513786102","1"
"Yes","2019","Schleswig-Holstein","Female","462","0.886222200914243","0.860154019171277","0.912290382657209","1"
"Yes","2019","Hamburg","Male","228","0.878436378951489","0.841580939827095","0.915291818075882","1"
"Yes","2019","Hamburg","Female","253","0.874203556157948","0.837582296331361","0.910824815984535","1"
"Yes","2019","Lower Saxony","Male","1107","0.89236373371552","0.876140988316415","0.908586479114625","1"
"Yes","2019","Lower Saxony","Female","1206","0.898994606050399","0.883694100412937","0.914295111687861","1"
"Yes","2019","Bremen","Male","85","0.77534792362848","0.705966337584948","0.844729509672012","1"
"Yes","2019","Bremen","Female","104","0.856543622959027","0.799877422189848","0.913209823728205","1"
"Yes","2019","Rhineland-Palatinate,Saarland","Male","600","0.852267314865706","0.827995473511809","0.876539156219603","1"
"Yes","2019","North Rhine-Westphalia","Male","2285","0.832716771839411","0.819612158152267","0.845821385526555","1"
"Yes","2019","Rhineland-Palatinate,Saarland","Female","692","0.874308356273587","0.852061989510384","0.896554723036789","1"
"Yes","2019","Baden-Württemberg","Male","1201","0.855881613176302","0.838618621017677","0.873144605334927","1"
"Yes","2019","North Rhine-Westphalia","Female","2518","0.839588570028995","0.82682137349712","0.852355766560869","1"
"Yes","2019","Bavaria","Male","1735","0.856443321362362","0.841844283751318","0.871042358973407","1"
"Yes","2019","Baden-Württemberg","Female","1320","0.844545637385683","0.82713621153387","0.861955063237497","1"
"Yes","2019","Bavaria","Female","1872","0.865558196758564","0.851374437057159","0.87974195645997","1"
"Yes","2019","Berlin","Male","462","0.861634910726326","0.8340300371651","0.889239784287552","1"
"Yes","2019","Berlin","Female","465","0.891283265200172","0.865524636636364","0.917041893763981","1"
"Yes","2019","Hesse","Male","778","0.832681189545672","0.810114986362917","0.855247392728428","1"
"Yes","2019","Brandenburg","Male","513","0.950785854424724","0.933433945635897","0.968137763213551","1"
"Yes","2019","Mecklenburg-Western Pomerania","Male","289","0.981100315342055","0.966110287255871","0.99609034342824","1"
"Yes","2019","Brandenburg","Female","567","0.972979578047661","0.960288098728629","0.985671057366693","1"
"Yes","2019","Saxony","Male","788","0.96718992967325","0.95531172830664","0.979068131039861","1"
"Yes","2019","Hesse","Female","763","0.834508222334474","0.811394122361697","0.857622322307252","1"
"Yes","2019","Mecklenburg-Western Pomerania","Female","315","0.987604165125855","0.975755892596539","0.999452437655171","1"
"Yes","2019","Saxony","Female","827","0.977081770534155","0.967283485404441","0.986880055663869","1"
"Yes","2019","Saxony-Anhalt","Female","471","0.968254360013216","0.953384248117537","0.983124471908895","1"
"Yes","2019","Thuringia","Male","413","0.918756148196209","0.894340349553808","0.94317194683861","1"
"Yes","2019","Thuringia","Female","478","0.935559421880308","0.914455565551574","0.956663278209042","1"
"Yes","2019","Saxony-Anhalt","Male","398","0.962130355859688","0.944705860907985","0.97955485081139","1"
