"pld0044","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Often","2013","Hesse","(1c) basic vocational qualification","4","","",""
"Often","2013","Hesse","(2b) intermediate general qualification","1","","",""
"Often","2013","Hesse","(2a) intermediate vocational","8","","",""
"Often","2013","Hesse","(2c_gen) general maturity certificate","7","","",""
"Often","2013","Hesse","(2c_voc) vocational maturity certificate","4","","",""
"Often","2013","Hesse","(3a) lower tertiary education","5","","",""
"Often","2013","Hesse","(3b) higher tertiary education","8","","",""
"Often","2013","Rhineland-Palatinate,Saarland","(0) in school","2","","",""
"Often","2013","Rhineland-Palatinate,Saarland","(1a) inadequately completed","1","","",""
"Often","2013","Rhineland-Palatinate,Saarland","(1b) general elementary school","5","","",""
"Often","2013","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","9","","",""
"Often","2013","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","2","","",""
"Often","2013","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","9","","",""
"Often","2013","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","1","","",""
"Often","2013","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","2","","",""
"Often","2013","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","1","","",""
"Often","2013","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","4","","",""
"Often","2013","Baden-Württemberg","(0) in school","7","","",""
"Often","2013","Baden-Württemberg","(1a) inadequately completed","1","","",""
"Often","2013","Baden-Württemberg","(1b) general elementary school","8","","",""
"Often","2013","Baden-Württemberg","(1c) basic vocational qualification","13","","",""
"Often","2013","Baden-Württemberg","(2b) intermediate general qualification","3","","",""
"Often","2013","Baden-Württemberg","(2a) intermediate vocational","13","","",""
"Often","2013","Baden-Württemberg","(2c_gen) general maturity certificate","8","","",""
"Often","2013","Baden-Württemberg","(2c_voc) vocational maturity certificate","5","","",""
"Often","2013","Baden-Württemberg","(3a) lower tertiary education","3","","",""
"Often","2013","Baden-Württemberg","(3b) higher tertiary education","12","","",""
"Often","2013","Bavaria","(0) in school","15","","",""
"Often","2013","Bavaria","(1a) inadequately completed","1","","",""
"Often","2013","Bavaria","(1b) general elementary school","17","","",""
"Often","2013","Bavaria","(1c) basic vocational qualification","20","","",""
"Often","2013","Bavaria","(2b) intermediate general qualification","7","","",""
"Often","2013","Bavaria","(2a) intermediate vocational","12","","",""
"Often","2013","Bavaria","(2c_gen) general maturity certificate","14","","",""
"Often","2013","Bavaria","(2c_voc) vocational maturity certificate","14","","",""
"Often","2013","Bavaria","(3a) lower tertiary education","2","","",""
"Often","2013","Bavaria","(3b) higher tertiary education","10","","",""
"Often","2013","Berlin","(0) in school","1","","",""
"Often","2013","Berlin","(1a) inadequately completed","1","","",""
"Often","2013","Berlin","(1b) general elementary school","2","","",""
"Often","2013","Berlin","(1c) basic vocational qualification","6","","",""
"Often","2013","Berlin","(2b) intermediate general qualification","2","","",""
"Often","2013","Berlin","(2a) intermediate vocational","2","","",""
"Often","2013","Berlin","(2c_gen) general maturity certificate","9","","",""
"Often","2013","Berlin","(2c_voc) vocational maturity certificate","1","","",""
"Often","2013","Berlin","(3a) lower tertiary education","1","","",""
"Often","2013","Berlin","(3b) higher tertiary education","5","","",""
"Often","2013","Brandenburg","(0) in school","2","","",""
"Often","2013","Brandenburg","(1a) inadequately completed","","","",""
"Often","2013","Brandenburg","(1b) general elementary school","","","",""
"Often","2013","Brandenburg","(1c) basic vocational qualification","2","","",""
"Often","2013","Brandenburg","(2b) intermediate general qualification","1","","",""
"Often","2013","Brandenburg","(2a) intermediate vocational","3","","",""
"Often","2013","Brandenburg","(2c_gen) general maturity certificate","2","","",""
"Often","2013","Brandenburg","(2c_voc) vocational maturity certificate","1","","",""
"Often","2013","Brandenburg","(3a) lower tertiary education","2","","",""
"Often","2013","Brandenburg","(3b) higher tertiary education","4","","",""
"Often","2013","Mecklenburg-Western Pomerania","(0) in school","1","","",""
"Often","2013","Mecklenburg-Western Pomerania","(1a) inadequately completed","3","","",""
"Often","2013","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Often","2013","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","2","","",""
"Often","2013","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","1","","",""
"Often","2013","Mecklenburg-Western Pomerania","(2a) intermediate vocational","6","","",""
"Often","2013","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Often","2013","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Often","2013","Mecklenburg-Western Pomerania","(3a) lower tertiary education","1","","",""
"Often","2013","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"Often","2013","Saxony","(0) in school","2","","",""
"Often","2013","Saxony","(1a) inadequately completed","1","","",""
"Often","2013","Saxony","(1b) general elementary school","2","","",""
"Often","2013","Saxony","(1c) basic vocational qualification","1","","",""
"Often","2013","Saxony","(2b) intermediate general qualification","3","","",""
"Often","2013","Saxony","(2a) intermediate vocational","5","","",""
"Often","2013","Saxony","(2c_gen) general maturity certificate","2","","",""
"Often","2013","Saxony","(2c_voc) vocational maturity certificate","","","",""
"Often","2013","Saxony","(3a) lower tertiary education","1","","",""
"Often","2013","Saxony","(3b) higher tertiary education","1","","",""
"Often","2013","Saxony-Anhalt","(0) in school","1","","",""
"Often","2013","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Often","2013","Saxony-Anhalt","(1b) general elementary school","5","","",""
"Often","2013","Saxony-Anhalt","(1c) basic vocational qualification","2","","",""
"Often","2013","Saxony-Anhalt","(2b) intermediate general qualification","2","","",""
"Often","2013","Saxony-Anhalt","(2a) intermediate vocational","1","","",""
"Often","2013","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Often","2013","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"Often","2013","Saxony-Anhalt","(3a) lower tertiary education","","","",""
"Often","2013","Saxony-Anhalt","(3b) higher tertiary education","","","",""
"Often","2013","Thuringia","(0) in school","1","","",""
"Often","2013","Thuringia","(1a) inadequately completed","","","",""
"Often","2013","Thuringia","(1b) general elementary school","","","",""
"Often","2013","Thuringia","(1c) basic vocational qualification","1","","",""
"Often","2013","Thuringia","(2b) intermediate general qualification","2","","",""
"Often","2013","Thuringia","(2a) intermediate vocational","5","","",""
"Often","2013","Thuringia","(2c_gen) general maturity certificate","4","","",""
"Often","2013","Thuringia","(2c_voc) vocational maturity certificate","2","","",""
"Often","2013","Thuringia","(3a) lower tertiary education","1","","",""
"Often","2013","Thuringia","(3b) higher tertiary education","2","","",""
"Sometimes","2013","Schleswig-Holstein","(0) in school","8","","",""
"Sometimes","2013","Schleswig-Holstein","(1a) inadequately completed","3","","",""
"Sometimes","2013","Schleswig-Holstein","(1b) general elementary school","9","","",""
"Sometimes","2013","Schleswig-Holstein","(1c) basic vocational qualification","25","","",""
"Sometimes","2013","Schleswig-Holstein","(2b) intermediate general qualification","6","","",""
"Sometimes","2013","Schleswig-Holstein","(2a) intermediate vocational","30","0.132801466842793","0.0895964059743744","0.176006527711212"
"Sometimes","2013","Schleswig-Holstein","(2c_gen) general maturity certificate","9","","",""
"Sometimes","2013","Schleswig-Holstein","(2c_voc) vocational maturity certificate","8","","",""
"Sometimes","2013","Schleswig-Holstein","(3a) lower tertiary education","9","","",""
"Sometimes","2013","Schleswig-Holstein","(3b) higher tertiary education","9","","",""
"Sometimes","2013","Hamburg","(0) in school","3","","",""
"Sometimes","2013","Hamburg","(1a) inadequately completed","1","","",""
"Sometimes","2013","Hamburg","(1b) general elementary school","6","","",""
"Sometimes","2013","Hamburg","(1c) basic vocational qualification","9","","",""
"Sometimes","2013","Hamburg","(2b) intermediate general qualification","","","",""
"Sometimes","2013","Hamburg","(2a) intermediate vocational","9","","",""
"Sometimes","2013","Hamburg","(2c_gen) general maturity certificate","7","","",""
"Sometimes","2013","Hamburg","(2c_voc) vocational maturity certificate","11","","",""
"Sometimes","2013","Hamburg","(3a) lower tertiary education","5","","",""
"Sometimes","2013","Hamburg","(3b) higher tertiary education","24","","",""
"Sometimes","2013","Lower Saxony","(0) in school","16","","",""
"Sometimes","2013","Lower Saxony","(1a) inadequately completed","4","","",""
"Sometimes","2013","Lower Saxony","(1b) general elementary school","30","0.096158430463095","0.0576375087026671","0.134679352223523"
"Sometimes","2013","Lower Saxony","(1c) basic vocational qualification","47","0.0859174030493092","0.0625813985581539","0.109253407540464"
"Sometimes","2013","Lower Saxony","(2b) intermediate general qualification","14","","",""
"Sometimes","2013","Lower Saxony","(2a) intermediate vocational","53","0.0828619953533538","0.0616855707943281","0.10403841991238"
"Sometimes","2013","Lower Saxony","(2c_gen) general maturity certificate","31","0.384411689167254","0.290919593183913","0.477903785150595"
"Sometimes","2013","Lower Saxony","(2c_voc) vocational maturity certificate","13","","",""
"Sometimes","2013","Lower Saxony","(3a) lower tertiary education","22","","",""
"Sometimes","2013","Lower Saxony","(3b) higher tertiary education","44","0.120655942491388","0.0854590828096131","0.155852802173162"
"Sometimes","2013","Bremen","(0) in school","1","","",""
"Sometimes","2013","Bremen","(1a) inadequately completed","2","","",""
"Sometimes","2013","Bremen","(1b) general elementary school","2","","",""
"Sometimes","2013","Bremen","(1c) basic vocational qualification","9","","",""
"Sometimes","2013","Bremen","(2b) intermediate general qualification","","","",""
"Sometimes","2013","Bremen","(2a) intermediate vocational","5","","",""
"Sometimes","2013","Bremen","(2c_gen) general maturity certificate","2","","",""
"Sometimes","2013","Bremen","(2c_voc) vocational maturity certificate","3","","",""
"Sometimes","2013","Bremen","(3a) lower tertiary education","2","","",""
"Sometimes","2013","Bremen","(3b) higher tertiary education","4","","",""
"Sometimes","2013","North Rhine-Westphalia","(0) in school","50","0.333797178897954","0.251782649885116","0.415811707910791"
"Sometimes","2013","North Rhine-Westphalia","(1a) inadequately completed","19","","",""
"Sometimes","2013","North Rhine-Westphalia","(1b) general elementary school","59","0.0884998257108056","0.062904120106573","0.114095531315038"
"Sometimes","2013","North Rhine-Westphalia","(1c) basic vocational qualification","110","0.0991295182920419","0.0820353994518941","0.11622363713219"
"Sometimes","2013","North Rhine-Westphalia","(2b) intermediate general qualification","24","","",""
"Sometimes","2013","North Rhine-Westphalia","(2a) intermediate vocational","99","0.0991055302515515","0.079828809959423","0.11838225054368"
"Sometimes","2013","North Rhine-Westphalia","(2c_gen) general maturity certificate","74","0.289485216769705","0.234037804330172","0.344932629209238"
"Sometimes","2013","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","61","0.100809762505994","0.0773923818413946","0.124227143170594"
