"plh0183","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","2003","indirect migration background","Female","1","","","","3"
"4 on Scale 1 to 10","2003","no migration background","Female","410","0.0518494560275382","0.0473974271952454","0.056301484859831","4"
"4 on Scale 1 to 10","2003","direct migration background","Male","58","0.0553751992363402","0.0425623798324955","0.0681880186401849","4"
"4 on Scale 1 to 10","2003","direct migration background","Female","59","0.0468853347036351","0.0355072957753813","0.0582633736318889","4"
"4 on Scale 1 to 10","2003","indirect migration background","Male","6","","","","4"
"4 on Scale 1 to 10","2003","no migration background","Male","399","0.0470499680074461","0.0426518158901515","0.0514481201247407","4"
"4 on Scale 1 to 10","2003","indirect migration background","Female","12","","","","4"
"5 on Scale 1 to 10","2003","no migration background","Male","1159","0.146001190559437","0.138666828473464","0.153335552645409","5"
"5 on Scale 1 to 10","2003","direct migration background","Female","160","0.126951188009331","0.10903217946644","0.144870196552221","5"
"5 on Scale 1 to 10","2003","no migration background","Female","1243","0.143902322711133","0.136854697863018","0.150949947559248","5"
"5 on Scale 1 to 10","2003","direct migration background","Male","146","0.119468770500806","0.101298685414965","0.137638855586647","5"
"5 on Scale 1 to 10","2003","indirect migration background","Male","26","","","","5"
"5 on Scale 1 to 10","2003","indirect migration background","Female","41","0.178455344157962","0.141025723036171","0.215884965279753","5"
"6 on Scale 1 to 10","2003","direct migration background","Male","157","0.133987077376438","0.114903885130117","0.153070269622759","6"
"6 on Scale 1 to 10","2003","indirect migration background","Female","24","","","","6"
"6 on Scale 1 to 10","2003","no migration background","Male","978","0.110772676791875","0.104253717936866","0.117291635646885","6"
"6 on Scale 1 to 10","2003","direct migration background","Female","154","0.129555981515418","0.111481098877852","0.147630864152985","6"
"6 on Scale 1 to 10","2003","indirect migration background","Male","24","","","","6"
"6 on Scale 1 to 10","2003","no migration background","Female","1006","0.106222736870005","0.100035872271008","0.112409601469002","6"
"7 on Scale 1 to 10","2003","no migration background","Male","1630","0.186656307731861","0.178563226449989","0.194749389013733","7"
"7 on Scale 1 to 10","2003","direct migration background","Female","251","0.187414015885517","0.166409531455504","0.208418500315531","7"
"7 on Scale 1 to 10","2003","no migration background","Female","1722","0.175737754003493","0.168095658572139","0.183379849434847","7"
"7 on Scale 1 to 10","2003","direct migration background","Male","212","0.168196979306571","0.147242507186683","0.18915145142646","7"
"7 on Scale 1 to 10","2003","indirect migration background","Male","54","0.167199587127689","0.129228834764368","0.205170339491011","7"
"7 on Scale 1 to 10","2003","indirect migration background","Female","60","0.155342206777602","0.11993267399688","0.190751739558325","7"
"8 on Scale 1 to 10","2003","no migration background","Male","2447","0.26566010293995","0.25648592317363","0.274834282706271","8"
"8 on Scale 1 to 10","2003","direct migration background","Male","319","0.248964708900862","0.224740118118791","0.273189299682932","8"
"8 on Scale 1 to 10","2003","no migration background","Female","2651","0.263914211923587","0.255064221065951","0.272764202781222","8"
"8 on Scale 1 to 10","2003","direct migration background","Female","338","0.230571405641384","0.207900795239601","0.253242016043167","8"
"8 on Scale 1 to 10","2003","indirect migration background","Male","122","0.305629692490601","0.258753267917505","0.352506117063697","8"
"8 on Scale 1 to 10","2003","indirect migration background","Female","115","0.258129492553045","0.215351743202051","0.30090724190404","8"
"9 on Scale 1 to 10","2003","no migration background","Female","1338","0.126077341074355","0.119412309099333","0.132742373049376","9"
"9 on Scale 1 to 10","2003","no migration background","Male","1258","0.123441443995397","0.116608993736585","0.130273894254208","9"
"9 on Scale 1 to 10","2003","direct migration background","Female","183","0.128950238962021","0.11091138728626","0.146989090637782","9"
"9 on Scale 1 to 10","2003","indirect migration background","Male","83","0.186775124749683","0.147117565563387","0.226432683935978","9"
"9 on Scale 1 to 10","2003","direct migration background","Male","166","0.121378208339933","0.103083363580096","0.13967305309977","9"
"9 on Scale 1 to 10","2003","indirect migration background","Female","97","0.186703849280496","0.148611649021948","0.224796049539044","9"
"0 Completely dissatisfied","2004","no migration background","Male","75","0.0116953705302231","0.00942617820719088","0.0139645628532553","0"
"0 Completely dissatisfied","2004","no migration background","Female","79","0.0112142936905923","0.0090720722500819","0.0133565151311026","0"
"0 Completely dissatisfied","2004","direct migration background","Male","3","","","","0"
"0 Completely dissatisfied","2004","direct migration background","Female","6","","","","0"
"0 Completely dissatisfied","2004","indirect migration background","Female","1","","","","0"
"0 Completely dissatisfied","2004","indirect migration background","Male","3","","","","0"
"1 on Scale 1 to 10","2004","no migration background","Male","92","0.0141090672996655","0.011619737221301","0.0165983973780301","1"
"1 on Scale 1 to 10","2004","no migration background","Female","85","0.0112824648038285","0.00913381607420102","0.013431113533456","1"
"1 on Scale 1 to 10","2004","direct migration background","Male","14","","","","1"
"1 on Scale 1 to 10","2004","direct migration background","Female","10","","","","1"
"1 on Scale 1 to 10","2004","indirect migration background","Male","2","","","","1"
"1 on Scale 1 to 10","2004","indirect migration background","Female","3","","","","1"
"10 Completely satisfied","2004","no migration background","Female","479","0.0537830202278619","0.0491937326686301","0.0583723077870937","10"
"10 Completely satisfied","2004","no migration background","Male","413","0.0473967989086634","0.042911933422367","0.0518816643949599","10"
"10 Completely satisfied","2004","direct migration background","Male","77","0.0712604208218852","0.0566376951684754","0.085883146475295","10"
"10 Completely satisfied","2004","direct migration background","Female","78","0.0571939006454082","0.044536781198471","0.0698510200923453","10"
"10 Completely satisfied","2004","indirect migration background","Male","48","0.104761875440798","0.074131424150562","0.135392326731033","10"
"10 Completely satisfied","2004","indirect migration background","Female","46","0.102062932664299","0.0727955320961041","0.131330333232493","10"
"2 on Scale 1 to 10","2004","no migration background","Female","181","0.0222015274067189","0.0192041363088436","0.0251989185045942","2"
"2 on Scale 1 to 10","2004","no migration background","Male","191","0.0228831942884837","0.0197270964092748","0.0260392921676926","2"
"2 on Scale 1 to 10","2004","direct migration background","Male","26","","","","2"
"2 on Scale 1 to 10","2004","indirect migration background","Male","3","","","","2"
"2 on Scale 1 to 10","2004","direct migration background","Female","30","0.030263319909661","0.0209257466008409","0.039600893218481","2"
"2 on Scale 1 to 10","2004","indirect migration background","Female","2","","","","2"
"3 on Scale 1 to 10","2004","no migration background","Male","364","0.0462306159926125","0.0417985580778447","0.0506626739073802","3"
"3 on Scale 1 to 10","2004","no migration background","Female","364","0.0457510413917903","0.0415003590751032","0.0500017237084774","3"
"3 on Scale 1 to 10","2004","direct migration background","Male","39","0.0338728443382738","0.0235903106382687","0.0441553780382789","3"
"3 on Scale 1 to 10","2004","direct migration background","Female","50","0.0454258769529696","0.0340756298311244","0.0567761240748149","3"
"3 on Scale 1 to 10","2004","indirect migration background","Male","6","","","","3"
"3 on Scale 1 to 10","2004","indirect migration background","Female","9","","","","3"
"4 on Scale 1 to 10","2004","no migration background","Male","441","0.054209466737626","0.0494302805854883","0.0589886528897637","4"
"4 on Scale 1 to 10","2004","no migration background","Female","493","0.0627944716551358","0.0578592639510722","0.0677296793591993","4"
"4 on Scale 1 to 10","2004","direct migration background","Female","64","0.045495872934773","0.0341373009424924","0.0568544449270537","4"
"4 on Scale 1 to 10","2004","direct migration background","Male","55","0.0487376141664724","0.0364987966691147","0.0609764316638301","4"
"4 on Scale 1 to 10","2004","indirect migration background","Male","7","","","","4"
"4 on Scale 1 to 10","2004","indirect migration background","Female","11","","","","4"
"5 on Scale 1 to 10","2004","no migration background","Male","1108","0.147202121243082","0.139723888320515","0.154680354165649","5"
"5 on Scale 1 to 10","2004","no migration background","Female","1296","0.149200877341067","0.14195273832824","0.156449016353894","5"
"5 on Scale 1 to 10","2004","direct migration background","Male","160","0.146177560008491","0.126096746621182","0.1662583733958","5"
"5 on Scale 1 to 10","2004","direct migration background","Female","180","0.145758812992385","0.126525393960745","0.164992232024025","5"
"5 on Scale 1 to 10","2004","indirect migration background","Male","25","","","","5"
"5 on Scale 1 to 10","2004","indirect migration background","Female","42","0.123404949071909","0.0916074490829882","0.15520244906083","5"
"6 on Scale 1 to 10","2004","no migration background","Male","963","0.114194921082522","0.107482002569989","0.120907839595055","6"
"6 on Scale 1 to 10","2004","no migration background","Female","1040","0.117799420003944","0.111241251750443","0.124357588257444","6"
"6 on Scale 1 to 10","2004","direct migration background","Female","163","0.118589248479648","0.100967026851588","0.136211470107707","6"
"6 on Scale 1 to 10","2004","direct migration background","Male","147","0.125970401695797","0.107109845721438","0.144830957670156","6"
"6 on Scale 1 to 10","2004","indirect migration background","Male","28","","","","6"
"6 on Scale 1 to 10","2004","indirect migration background","Female","31","0.0999331543088647","0.070938404858782","0.128927903758947","6"
"7 on Scale 1 to 10","2004","no migration background","Male","1564","0.179216633250734","0.17112153118951","0.187311735311959","7"
"7 on Scale 1 to 10","2004","no migration background","Female","1635","0.170887010953524","0.163229481160743","0.178544540746304","7"
"7 on Scale 1 to 10","2004","direct migration background","Male","223","0.181560630056523","0.159649677399254","0.203471582713791","7"
"7 on Scale 1 to 10","2004","direct migration background","Female","227","0.180916675861252","0.159934420395946","0.201898931326557","7"
"7 on Scale 1 to 10","2004","indirect migration background","Male","70","0.184082076264165","0.145319604070646","0.222844548457684","7"
"7 on Scale 1 to 10","2004","indirect migration background","Female","76","0.188344421084571","0.150544625658131","0.22614421651101","7"
"8 on Scale 1 to 10","2004","no migration background","Male","2358","0.256106115152009","0.246893469513354","0.265318760790664","8"
"8 on Scale 1 to 10","2004","direct migration background","Male","306","0.237504672777516","0.213316011317026","0.261693334238006","8"
"8 on Scale 1 to 10","2004","no migration background","Female","2476","0.250079620004155","0.241269657957355","0.258889582050954","8"
"8 on Scale 1 to 10","2004","direct migration background","Female","313","0.230150506380141","0.207207109897359","0.253093902862923","8"
"8 on Scale 1 to 10","2004","indirect migration background","Female","106","0.257654811393996","0.215373421275177","0.299936201512815","8"
"8 on Scale 1 to 10","2004","indirect migration background","Male","125","0.303881945564468","0.257879981241348","0.349883909887587","8"
"9 on Scale 1 to 10","2004","no migration background","Male","1054","0.106755695514378","0.100237917679693","0.113273473349063","9"
"9 on Scale 1 to 10","2004","no migration background","Female","1154","0.105006252521383","0.098769695615837","0.11124280942693","9"
"9 on Scale 1 to 10","2004","direct migration background","Male","139","0.108452977939276","0.0907783601374965","0.126127595741056","9"
"9 on Scale 1 to 10","2004","direct migration background","Female","172","0.128734106817884","0.110479562455645","0.146988651180122","9"
"9 on Scale 1 to 10","2004","indirect migration background","Male","67","0.154580885732351","0.118423551326835","0.190738220137867","9"
"9 on Scale 1 to 10","2004","indirect migration background","Female","84","0.148848480530948","0.114437042466197","0.183259918595698","9"
"0 Completely dissatisfied","2005","no migration background","Male","","","","","0"
"0 Completely dissatisfied","2005","no migration background","Female","","","","","0"
"0 Completely dissatisfied","2005","direct migration background","Male","","","","","0"
"0 Completely dissatisfied","2005","direct migration background","Female","","","","","0"
"0 Completely dissatisfied","2005","indirect migration background","Male","","","","","0"
"0 Completely dissatisfied","2005","indirect migration background","Female","","","","","0"
"1 on Scale 1 to 10","2005","no migration background","Male","","","","","1"
"1 on Scale 1 to 10","2005","direct migration background","Female","","","","","1"
"1 on Scale 1 to 10","2005","no migration background","Female","","","","","1"
"1 on Scale 1 to 10","2005","direct migration background","Male","","","","","1"
"1 on Scale 1 to 10","2005","indirect migration background","Female","","","","","1"
"1 on Scale 1 to 10","2005","indirect migration background","Male","","","","","1"
"10 Completely satisfied","2005","no migration background","Male","","","","","10"
"10 Completely satisfied","2005","direct migration background","Female","","","","","10"
"10 Completely satisfied","2005","no migration background","Female","","","","","10"
"10 Completely satisfied","2005","direct migration background","Male","","","","","10"
"10 Completely satisfied","2005","indirect migration background","Male","","","","","10"
"10 Completely satisfied","2005","indirect migration background","Female","","","","","10"
"2 on Scale 1 to 10","2005","no migration background","Male","","","","","2"
"2 on Scale 1 to 10","2005","no migration background","Female","","","","","2"
"2 on Scale 1 to 10","2005","direct migration background","Male","","","","","2"
"2 on Scale 1 to 10","2005","indirect migration background","Male","","","","","2"
"2 on Scale 1 to 10","2005","direct migration background","Female","","","","","2"
"2 on Scale 1 to 10","2005","indirect migration background","Female","","","","","2"
"3 on Scale 1 to 10","2005","no migration background","Male","","","","","3"
"3 on Scale 1 to 10","2005","no migration background","Female","","","","","3"
"3 on Scale 1 to 10","2005","direct migration background","Female","","","","","3"
"3 on Scale 1 to 10","2005","indirect migration background","Male","","","","","3"
"3 on Scale 1 to 10","2005","direct migration background","Male","","","","","3"
"3 on Scale 1 to 10","2005","indirect migration background","Female","","","","","3"
"4 on Scale 1 to 10","2005","indirect migration background","Male","","","","","4"
"4 on Scale 1 to 10","2005","no migration background","Female","","","","","4"
"4 on Scale 1 to 10","2005","direct migration background","Male","","","","","4"
"4 on Scale 1 to 10","2005","indirect migration background","Female","","","","","4"
"4 on Scale 1 to 10","2005","no migration background","Male","","","","","4"
"4 on Scale 1 to 10","2005","direct migration background","Female","","","","","4"
"5 on Scale 1 to 10","2005","no migration background","Male","","","","","5"
"5 on Scale 1 to 10","2005","no migration background","Female","","","","","5"
"5 on Scale 1 to 10","2005","direct migration background","Female","","","","","5"
"5 on Scale 1 to 10","2005","indirect migration background","Male","","","","","5"
"5 on Scale 1 to 10","2005","direct migration background","Male","","","","","5"
"5 on Scale 1 to 10","2005","indirect migration background","Female","","","","","5"
"6 on Scale 1 to 10","2005","no migration background","Male","","","","","6"
"6 on Scale 1 to 10","2005","indirect migration background","Female","","","","","6"
"6 on Scale 1 to 10","2005","no migration background","Female","","","","","6"
"6 on Scale 1 to 10","2005","direct migration background","Male","","","","","6"
"6 on Scale 1 to 10","2005","direct migration background","Female","","","","","6"
"6 on Scale 1 to 10","2005","indirect migration background","Male","","","","","6"
"7 on Scale 1 to 10","2005","no migration background","Male","","","","","7"
"7 on Scale 1 to 10","2005","no migration background","Female","","","","","7"
"7 on Scale 1 to 10","2005","direct migration background","Male","","","","","7"
"7 on Scale 1 to 10","2005","direct migration background","Female","","","","","7"
"7 on Scale 1 to 10","2005","indirect migration background","Male","","","","","7"
"7 on Scale 1 to 10","2005","indirect migration background","Female","","","","","7"
"8 on Scale 1 to 10","2005","no migration background","Male","","","","","8"
"8 on Scale 1 to 10","2005","no migration background","Female","","","","","8"
"8 on Scale 1 to 10","2005","direct migration background","Male","","","","","8"
"8 on Scale 1 to 10","2005","direct migration background","Female","","","","","8"
"8 on Scale 1 to 10","2005","indirect migration background","Male","","","","","8"
"8 on Scale 1 to 10","2005","indirect migration background","Female","","","","","8"
"9 on Scale 1 to 10","2005","no migration background","Male","","","","","9"
"9 on Scale 1 to 10","2005","no migration background","Female","","","","","9"
"9 on Scale 1 to 10","2005","direct migration background","Male","","","","","9"
"9 on Scale 1 to 10","2005","direct migration background","Female","","","","","9"
"9 on Scale 1 to 10","2005","indirect migration background","Female","","","","","9"
"9 on Scale 1 to 10","2005","indirect migration background","Male","","","","","9"
"0 Completely dissatisfied","2006","no migration background","Male","","","","","0"
"0 Completely dissatisfied","2006","no migration background","Female","","","","","0"
"0 Completely dissatisfied","2006","direct migration background","Male","","","","","0"
"0 Completely dissatisfied","2006","direct migration background","Female","","","","","0"
"0 Completely dissatisfied","2006","indirect migration background","Female","","","","","0"
"0 Completely dissatisfied","2006","indirect migration background","Male","","","","","0"
"1 on Scale 1 to 10","2006","no migration background","Male","","","","","1"
"1 on Scale 1 to 10","2006","no migration background","Female","","","","","1"
"1 on Scale 1 to 10","2006","direct migration background","Male","","","","","1"
"1 on Scale 1 to 10","2006","direct migration background","Female","","","","","1"
"1 on Scale 1 to 10","2006","indirect migration background","Male","","","","","1"
"1 on Scale 1 to 10","2006","indirect migration background","Female","","","","","1"
"10 Completely satisfied","2006","no migration background","Male","","","","","10"
"10 Completely satisfied","2006","direct migration background","Male","","","","","10"
"10 Completely satisfied","2006","direct migration background","Female","","","","","10"
"10 Completely satisfied","2006","no migration background","Female","","","","","10"
"10 Completely satisfied","2006","indirect migration background","Male","","","","","10"
"10 Completely satisfied","2006","indirect migration background","Female","","","","","10"
"2 on Scale 1 to 10","2006","no migration background","Female","","","","","2"
"2 on Scale 1 to 10","2006","direct migration background","Male","","","","","2"
"2 on Scale 1 to 10","2006","direct migration background","Female","","","","","2"
"2 on Scale 1 to 10","2006","indirect migration background","Male","","","","","2"
"2 on Scale 1 to 10","2006","indirect migration background","Female","","","","","2"
"2 on Scale 1 to 10","2006","no migration background","Male","","","","","2"
"3 on Scale 1 to 10","2006","no migration background","Male","","","","","3"
"3 on Scale 1 to 10","2006","no migration background","Female","","","","","3"
"3 on Scale 1 to 10","2006","direct migration background","Male","","","","","3"
"3 on Scale 1 to 10","2006","direct migration background","Female","","","","","3"
"3 on Scale 1 to 10","2006","indirect migration background","Male","","","","","3"
"3 on Scale 1 to 10","2006","indirect migration background","Female","","","","","3"
"4 on Scale 1 to 10","2006","indirect migration background","Female","","","","","4"
"4 on Scale 1 to 10","2006","no migration background","Male","","","","","4"
"4 on Scale 1 to 10","2006","no migration background","Female","","","","","4"
"4 on Scale 1 to 10","2006","indirect migration background","Male","","","","","4"
"4 on Scale 1 to 10","2006","direct migration background","Male","","","","","4"
"4 on Scale 1 to 10","2006","direct migration background","Female","","","","","4"
"5 on Scale 1 to 10","2006","no migration background","Male","","","","","5"
"5 on Scale 1 to 10","2006","no migration background","Female","","","","","5"
"5 on Scale 1 to 10","2006","direct migration background","Female","","","","","5"
"5 on Scale 1 to 10","2006","direct migration background","Male","","","","","5"
"5 on Scale 1 to 10","2006","indirect migration background","Male","","","","","5"
"5 on Scale 1 to 10","2006","indirect migration background","Female","","","","","5"
"6 on Scale 1 to 10","2006","no migration background","Male","","","","","6"
"6 on Scale 1 to 10","2006","no migration background","Female","","","","","6"
"6 on Scale 1 to 10","2006","direct migration background","Male","","","","","6"
"6 on Scale 1 to 10","2006","direct migration background","Female","","","","","6"
"6 on Scale 1 to 10","2006","indirect migration background","Male","","","","","6"
"6 on Scale 1 to 10","2006","indirect migration background","Female","","","","","6"
"7 on Scale 1 to 10","2006","no migration background","Female","","","","","7"
"7 on Scale 1 to 10","2006","no migration background","Male","","","","","7"
"7 on Scale 1 to 10","2006","direct migration background","Female","","","","","7"
"7 on Scale 1 to 10","2006","indirect migration background","Male","","","","","7"
"7 on Scale 1 to 10","2006","direct migration background","Male","","","","","7"
"7 on Scale 1 to 10","2006","indirect migration background","Female","","","","","7"
"8 on Scale 1 to 10","2006","no migration background","Male","","","","","8"
"8 on Scale 1 to 10","2006","no migration background","Female","","","","","8"
"8 on Scale 1 to 10","2006","direct migration background","Male","","","","","8"
"8 on Scale 1 to 10","2006","direct migration background","Female","","","","","8"
"8 on Scale 1 to 10","2006","indirect migration background","Male","","","","","8"
"8 on Scale 1 to 10","2006","indirect migration background","Female","","","","","8"
"9 on Scale 1 to 10","2006","no migration background","Male","","","","","9"
"9 on Scale 1 to 10","2006","no migration background","Female","","","","","9"
"9 on Scale 1 to 10","2006","direct migration background","Male","","","","","9"
"9 on Scale 1 to 10","2006","direct migration background","Female","","","","","9"
"9 on Scale 1 to 10","2006","indirect migration background","Male","","","","","9"
"9 on Scale 1 to 10","2006","indirect migration background","Female","","","","","9"
"0 Completely dissatisfied","2007","no migration background","Male","","","","","0"
"0 Completely dissatisfied","2007","no migration background","Female","","","","","0"
"0 Completely dissatisfied","2007","direct migration background","Female","","","","","0"
"0 Completely dissatisfied","2007","indirect migration background","Male","","","","","0"
"0 Completely dissatisfied","2007","indirect migration background","Female","","","","","0"
"0 Completely dissatisfied","2007","direct migration background","Male","","","","","0"
"1 on Scale 1 to 10","2007","no migration background","Male","","","","","1"
"1 on Scale 1 to 10","2007","no migration background","Female","","","","","1"
"1 on Scale 1 to 10","2007","direct migration background","Male","","","","","1"
"1 on Scale 1 to 10","2007","direct migration background","Female","","","","","1"
"1 on Scale 1 to 10","2007","indirect migration background","Male","","","","","1"
"1 on Scale 1 to 10","2007","indirect migration background","Female","","","","","1"
"10 Completely satisfied","2007","no migration background","Male","","","","","10"
"10 Completely satisfied","2007","no migration background","Female","","","","","10"
"10 Completely satisfied","2007","direct migration background","Female","","","","","10"
"10 Completely satisfied","2007","indirect migration background","Male","","","","","10"
"10 Completely satisfied","2007","direct migration background","Male","","","","","10"
"10 Completely satisfied","2007","indirect migration background","Female","","","","","10"
"2 on Scale 1 to 10","2007","no migration background","Male","","","","","2"
"2 on Scale 1 to 10","2007","direct migration background","Female","","","","","2"
"2 on Scale 1 to 10","2007","indirect migration background","Female","","","","","2"
"2 on Scale 1 to 10","2007","no migration background","Female","","","","","2"
"2 on Scale 1 to 10","2007","direct migration background","Male","","","","","2"
"2 on Scale 1 to 10","2007","indirect migration background","Male","","","","","2"
"3 on Scale 1 to 10","2007","no migration background","Female","","","","","3"
"3 on Scale 1 to 10","2007","no migration background","Male","","","","","3"
"3 on Scale 1 to 10","2007","direct migration background","Male","","","","","3"
"3 on Scale 1 to 10","2007","indirect migration background","Female","","","","","3"
"3 on Scale 1 to 10","2007","direct migration background","Female","","","","","3"
"3 on Scale 1 to 10","2007","indirect migration background","Male","","","","","3"
"4 on Scale 1 to 10","2007","no migration background","Male","","","","","4"
"4 on Scale 1 to 10","2007","no migration background","Female","","","","","4"
"4 on Scale 1 to 10","2007","direct migration background","Male","","","","","4"
"4 on Scale 1 to 10","2007","direct migration background","Female","","","","","4"
"4 on Scale 1 to 10","2007","indirect migration background","Male","","","","","4"
"4 on Scale 1 to 10","2007","indirect migration background","Female","","","","","4"
"5 on Scale 1 to 10","2007","no migration background","Female","","","","","5"
"5 on Scale 1 to 10","2007","no migration background","Male","","","","","5"
"5 on Scale 1 to 10","2007","direct migration background","Male","","","","","5"
"5 on Scale 1 to 10","2007","direct migration background","Female","","","","","5"
"5 on Scale 1 to 10","2007","indirect migration background","Male","","","","","5"
"5 on Scale 1 to 10","2007","indirect migration background","Female","","","","","5"
"6 on Scale 1 to 10","2007","no migration background","Male","","","","","6"
"6 on Scale 1 to 10","2007","no migration background","Female","","","","","6"
"6 on Scale 1 to 10","2007","indirect migration background","Male","","","","","6"
"6 on Scale 1 to 10","2007","direct migration background","Male","","","","","6"
"6 on Scale 1 to 10","2007","direct migration background","Female","","","","","6"
"6 on Scale 1 to 10","2007","indirect migration background","Female","","","","","6"
"7 on Scale 1 to 10","2007","no migration background","Male","","","","","7"
"7 on Scale 1 to 10","2007","no migration background","Female","","","","","7"
"7 on Scale 1 to 10","2007","direct migration background","Male","","","","","7"
"7 on Scale 1 to 10","2007","direct migration background","Female","","","","","7"
"7 on Scale 1 to 10","2007","indirect migration background","Male","","","","","7"
"7 on Scale 1 to 10","2007","indirect migration background","Female","","","","","7"
"8 on Scale 1 to 10","2007","no migration background","Male","","","","","8"
"8 on Scale 1 to 10","2007","no migration background","Female","","","","","8"
"8 on Scale 1 to 10","2007","direct migration background","Male","","","","","8"
"8 on Scale 1 to 10","2007","direct migration background","Female","","","","","8"
"8 on Scale 1 to 10","2007","indirect migration background","Male","","","","","8"
"8 on Scale 1 to 10","2007","indirect migration background","Female","","","","","8"
"9 on Scale 1 to 10","2007","no migration background","Male","","","","","9"
"9 on Scale 1 to 10","2007","no migration background","Female","","","","","9"
"9 on Scale 1 to 10","2007","direct migration background","Male","","","","","9"
"9 on Scale 1 to 10","2007","direct migration background","Female","","","","","9"
"9 on Scale 1 to 10","2007","indirect migration background","Female","","","","","9"
"9 on Scale 1 to 10","2007","indirect migration background","Male","","","","","9"
"0 Completely dissatisfied","2008","no migration background","Female","67","0.0105799916946537","0.00839241183202181","0.0127675715572856","0"
"0 Completely dissatisfied","2008","no migration background","Male","82","0.0130017615245966","0.010481645368086","0.0155218776811072","0"
"0 Completely dissatisfied","2008","direct migration background","Male","8","","","","0"
"0 Completely dissatisfied","2008","direct migration background","Female","8","","","","0"
"0 Completely dissatisfied","2008","indirect migration background","Male","1","","","","0"
"0 Completely dissatisfied","2008","indirect migration background","Female","1","","","","0"
"1 on Scale 1 to 10","2008","no migration background","Male","77","0.0114995247560522","0.00912766143408846","0.013871388078016","1"
"1 on Scale 1 to 10","2008","no migration background","Female","85","0.0135438070577632","0.0110724232880781","0.0160151908274484","1"
"1 on Scale 1 to 10","2008","direct migration background","Male","10","","","","1"
"1 on Scale 1 to 10","2008","direct migration background","Female","7","","","","1"
"1 on Scale 1 to 10","2008","indirect migration background","Male","1","","","","1"
"1 on Scale 1 to 10","2008","indirect migration background","Female","2","","","","1"
"10 Completely satisfied","2008","no migration background","Male","493","0.0645505764996834","0.0590839237172811","0.0700172292820856","10"
"10 Completely satisfied","2008","no migration background","Female","581","0.0710701493522727","0.0655764361588396","0.0765638625457057","10"
"10 Completely satisfied","2008","direct migration background","Female","80","0.0856896515145162","0.0682889841593246","0.103090318869708","10"
"10 Completely satisfied","2008","indirect migration background","Male","59","0.162678944835119","0.124970739689539","0.2003871499807","10"
"10 Completely satisfied","2008","indirect migration background","Female","62","0.158856756630592","0.122531297150239","0.195182216110944","10"
"10 Completely satisfied","2008","direct migration background","Male","56","0.0740570233823432","0.0564009151018395","0.091713131662847","10"
"2 on Scale 1 to 10","2008","no migration background","Male","160","0.0219605998631635","0.0187002699652875","0.0252209297610394","2"
"2 on Scale 1 to 10","2008","indirect migration background","Male","2","","","","2"
"2 on Scale 1 to 10","2008","no migration background","Female","154","0.0202812193534883","0.0172673206129518","0.0232951180940247","2"
"2 on Scale 1 to 10","2008","direct migration background","Male","19","","","","2"
"2 on Scale 1 to 10","2008","direct migration background","Female","30","0.028783868818499","0.0183897560154174","0.0391779816215805","2"
"2 on Scale 1 to 10","2008","indirect migration background","Female","4","","","","2"
"3 on Scale 1 to 10","2008","no migration background","Male","268","0.0400721873742371","0.0357090178816961","0.0444353568667781","3"
"3 on Scale 1 to 10","2008","no migration background","Female","288","0.0426232701285874","0.0383041455966389","0.0469423946605359","3"
"3 on Scale 1 to 10","2008","direct migration background","Male","41","0.0475915611515473","0.0332367881371152","0.0619463341659794","3"
"3 on Scale 1 to 10","2008","indirect migration background","Male","8","","","","3"
"3 on Scale 1 to 10","2008","indirect migration background","Female","5","","","","3"
"3 on Scale 1 to 10","2008","direct migration background","Female","29","","","","3"
"4 on Scale 1 to 10","2008","no migration background","Male","344","0.0468546896446248","0.0421533961725496","0.0515559831166999","4"
"4 on Scale 1 to 10","2008","no migration background","Female","374","0.0501894320246758","0.0455211665186032","0.0548576975307483","4"
"4 on Scale 1 to 10","2008","direct migration background","Male","37","0.0515863696461663","0.0366726452576183","0.0665000940347144","4"
"4 on Scale 1 to 10","2008","direct migration background","Female","46","0.048034634932327","0.0347410314699574","0.0613282383946965","4"
"4 on Scale 1 to 10","2008","indirect migration background","Female","9","","","","4"
"4 on Scale 1 to 10","2008","indirect migration background","Male","8","","","","4"
"5 on Scale 1 to 10","2008","no migration background","Female","1033","0.13844012913175","0.131055908943101","0.145824349320398","5"
"5 on Scale 1 to 10","2008","no migration background","Male","918","0.124506674453237","0.117161806231866","0.131851542674608","5"
"5 on Scale 1 to 10","2008","direct migration background","Female","114","0.136333837366555","0.115001930413608","0.157665744319502","5"
"5 on Scale 1 to 10","2008","direct migration background","Male","95","0.107226087097401","0.0863648186688576","0.128087355525944","5"
"5 on Scale 1 to 10","2008","indirect migration background","Female","17","","","","5"
"5 on Scale 1 to 10","2008","indirect migration background","Male","21","","","","5"
"6 on Scale 1 to 10","2008","no migration background","Male","857","0.108754492244745","0.101828475275225","0.115680509214265","6"
"6 on Scale 1 to 10","2008","no migration background","Female","879","0.103657895481245","0.0971405761382803","0.110175214824209","6"
"6 on Scale 1 to 10","2008","direct migration background","Male","103","0.128581235600694","0.106011733015545","0.151150738185843","6"
"6 on Scale 1 to 10","2008","direct migration background","Female","122","0.125689348470509","0.10508129269989","0.146297404241128","6"
"6 on Scale 1 to 10","2008","indirect migration background","Male","18","","","","6"
"6 on Scale 1 to 10","2008","indirect migration background","Female","27","","","","6"
