"plh0183","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"6 on Scale 1 to 10","1994","indirect migration background","West Germany","39","0.100924313041211","0.0736332035232077","0.128215422559213","6"
"6 on Scale 1 to 10","1994","direct migration background","West Germany","279","0.143969026720351","0.12930616606327","0.158631887377431","6"
"6 on Scale 1 to 10","1994","direct migration background","East Germany","16","","","","6"
"6 on Scale 1 to 10","1994","indirect migration background","East Germany","3","","","","6"
"7 on Scale 1 to 10","1994","no migration background","East Germany","729","0.1936449949951","0.180733284114066","0.206556705876134","7"
"7 on Scale 1 to 10","1994","indirect migration background","West Germany","62","0.120014093191667","0.0905712906125343","0.1494568957708","7"
"7 on Scale 1 to 10","1994","no migration background","West Germany","1125","0.176372009498289","0.166969474120255","0.185774544876322","7"
"7 on Scale 1 to 10","1994","direct migration background","East Germany","22","","","","7"
"7 on Scale 1 to 10","1994","direct migration background","West Germany","428","0.165082987531183","0.149576542327031","0.180589432735335","7"
"7 on Scale 1 to 10","1994","indirect migration background","East Germany","4","","","","7"
"8 on Scale 1 to 10","1994","no migration background","West Germany","1816","0.275458197802457","0.264437117410631","0.286479278194282","8"
"8 on Scale 1 to 10","1994","no migration background","East Germany","892","0.236897552371353","0.223004770352132","0.250790334390574","8"
"8 on Scale 1 to 10","1994","direct migration background","West Germany","554","0.239618050284147","0.221789538264136","0.257446562304157","8"
"8 on Scale 1 to 10","1994","direct migration background","East Germany","23","","","","8"
"8 on Scale 1 to 10","1994","indirect migration background","West Germany","159","0.355625005698351","0.31225488315846","0.398995128238241","8"
"8 on Scale 1 to 10","1994","indirect migration background","East Germany","2","","","","8"
"9 on Scale 1 to 10","1994","direct migration background","West Germany","278","0.121150540651248","0.107521686093059","0.134779395209438","9"
"9 on Scale 1 to 10","1994","no migration background","West Germany","923","0.130745072284706","0.122428376010419","0.139061768558994","9"
"9 on Scale 1 to 10","1994","no migration background","East Germany","370","0.0979146673944331","0.0882036395636922","0.107625695225174","9"
"9 on Scale 1 to 10","1994","direct migration background","East Germany","7","","","","9"
"9 on Scale 1 to 10","1994","indirect migration background","West Germany","94","0.183319259708605","0.148263824050063","0.218374695367147","9"
"9 on Scale 1 to 10","1994","indirect migration background","East Germany","3","","","","9"
"0 Completely dissatisfied","1995","no migration background","East Germany","17","","","","0"
"0 Completely dissatisfied","1995","direct migration background","West Germany","15","","","","0"
"0 Completely dissatisfied","1995","direct migration background","East Germany","1","","","","0"
"0 Completely dissatisfied","1995","no migration background","West Germany","41","0.00942859701668057","0.0070549671727686","0.0118022268605925","0"
"0 Completely dissatisfied","1995","indirect migration background","West Germany","2","","","","0"
"0 Completely dissatisfied","1995","indirect migration background","East Germany","","","","","0"
"1 on Scale 1 to 10","1995","no migration background","West Germany","43","0.0100192853532368","0.00757316228272201","0.0124654084237515","1"
"1 on Scale 1 to 10","1995","no migration background","East Germany","26","","","","1"
"1 on Scale 1 to 10","1995","direct migration background","West Germany","15","","","","1"
"1 on Scale 1 to 10","1995","indirect migration background","West Germany","1","","","","1"
"1 on Scale 1 to 10","1995","direct migration background","East Germany","2","","","","1"
"1 on Scale 1 to 10","1995","indirect migration background","East Germany","","","","","1"
"10 Completely satisfied","1995","no migration background","East Germany","104","0.0367625886221821","0.0305460809717619","0.0429790962726023","10"
"10 Completely satisfied","1995","direct migration background","West Germany","231","0.095532380636762","0.0842917709848584","0.106772990288666","10"
"10 Completely satisfied","1995","no migration background","West Germany","459","0.064801890032828","0.058755554970222","0.070848225095434","10"
"10 Completely satisfied","1995","direct migration background","East Germany","9","","","","10"
"10 Completely satisfied","1995","indirect migration background","West Germany","59","0.0941307599269283","0.0682225910726636","0.120038928781193","10"
"10 Completely satisfied","1995","indirect migration background","East Germany","","","","","10"
"2 on Scale 1 to 10","1995","indirect migration background","East Germany","","","","","2"
"2 on Scale 1 to 10","1995","direct migration background","East Germany","3","","","","2"
"2 on Scale 1 to 10","1995","indirect migration background","West Germany","5","","","","2"
"2 on Scale 1 to 10","1995","no migration background","East Germany","85","0.0292323258681852","0.0236673139591277","0.0347973377772426","2"
"2 on Scale 1 to 10","1995","direct migration background","West Germany","48","0.0247305743475748","0.0187917912930679","0.0306693574020817","2"
"2 on Scale 1 to 10","1995","no migration background","West Germany","75","0.0141310693469699","0.0112320997041344","0.0170300389898053","2"
"3 on Scale 1 to 10","1995","no migration background","West Germany","146","0.0292326400744636","0.0250951385560819","0.0333701415928453","3"
"3 on Scale 1 to 10","1995","no migration background","East Germany","132","0.0412021140547042","0.0346361266823092","0.0477681014270991","3"
"3 on Scale 1 to 10","1995","direct migration background","West Germany","65","0.0277431007310447","0.0214627185776275","0.0340234828844619","3"
"3 on Scale 1 to 10","1995","direct migration background","East Germany","9","","","","3"
"3 on Scale 1 to 10","1995","indirect migration background","West Germany","3","","","","3"
"3 on Scale 1 to 10","1995","indirect migration background","East Germany","","","","","3"
"4 on Scale 1 to 10","1995","no migration background","East Germany","178","0.0601462828246056","0.0522919140707048","0.0680006515785063","4"
"4 on Scale 1 to 10","1995","indirect migration background","East Germany","","","","","4"
"4 on Scale 1 to 10","1995","no migration background","West Germany","229","0.0429629587053076","0.037982629761916","0.0479432876486993","4"
"4 on Scale 1 to 10","1995","indirect migration background","West Germany","10","","","","4"
"4 on Scale 1 to 10","1995","direct migration background","West Germany","99","0.0463240792132512","0.0382865630167502","0.0543615954097522","4"
"4 on Scale 1 to 10","1995","direct migration background","East Germany","12","","","","4"
"5 on Scale 1 to 10","1995","no migration background","East Germany","525","0.158996750397858","0.146916672902755","0.171076827892961","5"
"5 on Scale 1 to 10","1995","indirect migration background","West Germany","29","","","","5"
"5 on Scale 1 to 10","1995","indirect migration background","East Germany","1","","","","5"
"5 on Scale 1 to 10","1995","no migration background","West Germany","803","0.141759913803748","0.13319293521227","0.150326892395227","5"
"5 on Scale 1 to 10","1995","direct migration background","West Germany","284","0.101201128335805","0.0896681363236198","0.112734120347991","5"
"5 on Scale 1 to 10","1995","direct migration background","East Germany","19","","","","5"
"6 on Scale 1 to 10","1995","no migration background","East Germany","449","0.125300158739907","0.114363564647613","0.136236752832201","6"
"6 on Scale 1 to 10","1995","indirect migration background","West Germany","40","0.0855990637110301","0.0607768209759914","0.110421306446069","6"
"6 on Scale 1 to 10","1995","no migration background","West Germany","672","0.107994567584932","0.100371473704922","0.115617661464942","6"
"6 on Scale 1 to 10","1995","direct migration background","East Germany","21","","","","6"
"6 on Scale 1 to 10","1995","direct migration background","West Germany","260","0.104520166753308","0.0928212404153869","0.116219093091228","6"
"6 on Scale 1 to 10","1995","indirect migration background","East Germany","2","","","","6"
"7 on Scale 1 to 10","1995","direct migration background","East Germany","26","","","","7"
"7 on Scale 1 to 10","1995","no migration background","West Germany","1149","0.177888076734797","0.168495484749669","0.187280668719925","7"
"7 on Scale 1 to 10","1995","no migration background","East Germany","737","0.197469932800033","0.184318959237799","0.210620906362267","7"
"7 on Scale 1 to 10","1995","direct migration background","West Germany","442","0.155520769577636","0.141662572302691","0.16937896685258","7"
"7 on Scale 1 to 10","1995","indirect migration background","West Germany","70","0.16624213660681","0.133210605310878","0.199273667902742","7"
"7 on Scale 1 to 10","1995","indirect migration background","East Germany","7","","","","7"
"8 on Scale 1 to 10","1995","no migration background","East Germany","891","0.233943344689099","0.219958342083276","0.247928347294922","8"
"8 on Scale 1 to 10","1995","direct migration background","West Germany","758","0.274266225980585","0.257205681507836","0.291326770453335","8"
"8 on Scale 1 to 10","1995","no migration background","West Germany","1797","0.266646079635339","0.255785050616235","0.277507108654443","8"
"8 on Scale 1 to 10","1995","indirect migration background","West Germany","154","0.331925449406236","0.290145210397154","0.373705688415318","8"
"8 on Scale 1 to 10","1995","indirect migration background","East Germany","4","","","","8"
"8 on Scale 1 to 10","1995","direct migration background","East Germany","24","","","","8"
"9 on Scale 1 to 10","1995","direct migration background","West Germany","410","0.152679444136938","0.138925343081101","0.166433545192775","9"
