"pgfamstd","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Single","1989","inadequately","Male","48","0.374152210496695","0.315332899076477","0.432971521916913","3"
"Single","1989","inadequately","Female","30","0.147575522993891","0.112598353253785","0.182552692733997","3"
"Single","1989","general elemantary","Male","366","0.413958623540686","0.38195714812049","0.445960098960881","3"
"Single","1989","general elemantary","Female","339","0.169071391729126","0.151024444166212","0.187118339292039","3"
"Single","1989","middle vocational","Male","645","0.247808213019159","0.230954957330227","0.26466146870809","3"
"Single","1989","middle vocational","Female","394","0.176667681732246","0.160336326931471","0.192999036533021","3"
"Single","1989","vocational + Abi","Male","55","0.419494897564765","0.342057249536193","0.496932545593338","3"
"Single","1989","vocational + Abi","Female","54","0.471617596867905","0.38645864671177","0.55677654702404","3"
"Single","1989","higher vocational","Male","33","0.11506807369752","0.0785921096401826","0.151544037754857","3"
"Single","1989","higher vocational","Female","37","0.19637152095702","0.143997144493116","0.248745897420923","3"
"Single","1989","higher education","Male","81","0.183374265224875","0.148389425683024","0.218359104766725","3"
"Single","1989","higher education","Female","59","0.3134813239198","0.252999359867829","0.373963287971771","3"
"Widowed","1989","in school","Male","","","","","5"
"Widowed","1989","in school","Female","","","","","5"
"Widowed","1989","inadequately","Male","","","","","5"
"Widowed","1989","inadequately","Female","21","","","","5"
"Widowed","1989","general elemantary","Male","12","","","","5"
"Widowed","1989","general elemantary","Female","263","0.260606359743317","0.239470632432291","0.281742087054342","5"
"Widowed","1989","middle vocational","Male","78","0.0502329681890842","0.0417065891802362","0.0587593471979322","5"
"Widowed","1989","middle vocational","Female","187","0.150796040454781","0.135472572951174","0.166119507958389","5"
"Widowed","1989","vocational + Abi","Male","3","","","","5"
"Widowed","1989","vocational + Abi","Female","5","","","","5"
"Widowed","1989","higher vocational","Male","9","","","","5"
"Widowed","1989","higher vocational","Female","21","","","","5"
"Widowed","1989","higher education","Male","9","","","","5"
"Widowed","1989","higher education","Female","9","","","","5"
"Divorced","1990","in school","Male","","","","","4"
"Divorced","1990","in school","Female","","","","","4"
"Divorced","1990","inadequately","Male","8","","","","4"
"Divorced","1990","inadequately","Female","18","","","","4"
"Divorced","1990","general elemantary","Male","29","","","","4"
"Divorced","1990","general elemantary","Female","77","0.043558190437213","0.0345655053586588","0.0525508755157671","4"
"Divorced","1990","middle vocational","Male","157","0.0528857223089774","0.0456645897093149","0.0601068549086399","4"
"Divorced","1990","middle vocational","Female","215","0.0746964160251411","0.0658451720643241","0.0835476599859581","4"
"Divorced","1990","vocational + Abi","Male","2","","","","4"
"Divorced","1990","vocational + Abi","Female","6","","","","4"
"Divorced","1990","higher vocational","Male","19","","","","4"
"Divorced","1990","higher vocational","Female","10","","","","4"
"Divorced","1990","higher education","Male","42","0.0651008480131017","0.0492196255351419","0.0809820704910615","4"
"Divorced","1990","higher education","Female","65","0.105605680136154","0.0838840168999994","0.127327343372308","4"
"Married","1990","in school","Male","1","","","","1"
"Married","1990","in school","Female","1","","","","1"
"Married","1990","inadequately","Male","185","0.465545711376869","0.405375356088075","0.525716066665662","1"
"Married","1990","inadequately","Female","302","0.659805015864933","0.612232363846535","0.707377667883331","1"
"Married","1990","general elemantary","Male","492","0.466104339872074","0.435293529266344","0.496915150477805","1"
"Married","1990","general elemantary","Female","1101","0.492318834454288","0.470292412978727","0.51434525592985","1"
"Married","1990","middle vocational","Male","2481","0.628978215754918","0.61339157898144","0.644564852528396","1"
"Married","1990","middle vocational","Female","2250","0.59794786758297","0.581440221384198","0.614455513781743","1"
"Married","1990","vocational + Abi","Male","121","0.478325259029108","0.410923935355743","0.545726582702474","1"
"Married","1990","vocational + Abi","Female","88","0.401361908102885","0.325880353875428","0.476843462330343","1"
"Married","1990","higher vocational","Male","419","0.77992105371482","0.743679166581032","0.816162940848608","1"
"Married","1990","higher vocational","Female","188","0.587355656384454","0.52863312957561","0.646078183193297","1"
"Married","1990","higher education","Male","751","0.730110385236223","0.701534771048456","0.75868599942399","1"
"Married","1990","higher education","Female","564","0.621051198710143","0.586763456214715","0.655338941205572","1"
"Married, but separated","1990","in school","Male","","","","","2"
"Married, but separated","1990","in school","Female","","","","","2"
"Married, but separated","1990","inadequately","Male","19","","","","2"
"Married, but separated","1990","inadequately","Female","11","","","","2"
"Married, but separated","1990","general elemantary","Male","36","0.0395490287867443","0.0275114576336613","0.0515865999398272","2"
"Married, but separated","1990","general elemantary","Female","31","0.014233536800458","0.00901476114703052","0.0194523124538855","2"
"Married, but separated","1990","middle vocational","Male","53","0.0150636148380105","0.0111335148476559","0.018993714828365","2"
"Married, but separated","1990","middle vocational","Female","55","0.0185895624417479","0.0140420674794867","0.0231370574040091","2"
"Married, but separated","1990","vocational + Abi","Male","1","","","","2"
"Married, but separated","1990","vocational + Abi","Female","5","","","","2"
"Married, but separated","1990","higher vocational","Male","7","","","","2"
"Married, but separated","1990","higher vocational","Female","1","","","","2"
"Married, but separated","1990","higher education","Male","14","","","","2"
"Married, but separated","1990","higher education","Female","10","","","","2"
"Single","1990","in school","Male","111","0.989360179424195","0.970358873723722","1.00836148512467","3"
"Single","1990","in school","Female","81","0.992477882546699","0.973776589369113","1.01117917572429","3"
"Single","1990","inadequately","Male","50","0.395287830842762","0.336311574115595","0.454264087569929","3"
"Single","1990","inadequately","Female","28","","","","3"
"Single","1990","general elemantary","Male","436","0.434169583250774","0.403556561651301","0.464782604850246","3"
"Single","1990","general elemantary","Female","408","0.174083348317946","0.157377369720579","0.190789326915313","3"
"Single","1990","middle vocational","Male","889","0.255344131971151","0.241274729381672","0.269413534560631","3"
"Single","1990","middle vocational","Female","579","0.167182692894927","0.154619997325163","0.179745388464691","3"
"Single","1990","vocational + Abi","Male","85","0.501611665978839","0.434147273857413","0.569076058100264","3"
"Single","1990","vocational + Abi","Female","57","0.475324648448621","0.398423808629315","0.552225488267928","3"
"Single","1990","higher vocational","Male","39","0.0931235788250261","0.0677021406369508","0.118545017013101","3"
"Single","1990","higher vocational","Female","46","0.21065229467988","0.162013424136632","0.259291165223129","3"
"Single","1990","higher education","Male","102","0.158082159503585","0.134597486896746","0.181566832110424","3"
"Single","1990","higher education","Female","109","0.206542150452034","0.177929953964791","0.235154346939278","3"
"Widowed","1990","in school","Male","","","","","5"
"Widowed","1990","in school","Female","","","","","5"
"Widowed","1990","inadequately","Male","2","","","","5"
"Widowed","1990","inadequately","Female","22","","","","5"
"Widowed","1990","general elemantary","Male","14","","","","5"
"Widowed","1990","general elemantary","Female","362","0.275806089990094","0.256115689303362","0.295496490676827","5"
"Widowed","1990","middle vocational","Male","110","0.0477283151269427","0.0408496622283546","0.0546069680255307","5"
"Widowed","1990","higher vocational","Female","25","","","","5"
"Widowed","1990","higher education","Male","18","","","","5"
"Widowed","1990","higher education","Female","21","","","","5"
"Widowed","1990","middle vocational","Female","290","0.141583461055214","0.129846177215188","0.153320744895239","5"
"Widowed","1990","vocational + Abi","Male","2","","","","5"
"Widowed","1990","vocational + Abi","Female","6","","","","5"
"Widowed","1990","higher vocational","Male","18","","","","5"
"Divorced","1991","in school","Male","","","","","4"
"Divorced","1991","in school","Female","","","","","4"
"Divorced","1991","inadequately","Male","8","","","","4"
"Divorced","1991","inadequately","Female","16","","","","4"
"Divorced","1991","general elemantary","Male","30","0.046577609714432","0.0334174473367204","0.0597377720921436","4"
"Divorced","1991","general elemantary","Female","76","0.047158005009483","0.0375683250900803","0.0567476849288857","4"
"Divorced","1991","middle vocational","Male","151","0.0543914752350916","0.0469739079089807","0.0618090425612026","4"
"Divorced","1991","middle vocational","Female","214","0.0811847761627304","0.0719098136135027","0.0904597387119582","4"
"Divorced","1991","vocational + Abi","Male","2","","","","4"
"Divorced","1991","vocational + Abi","Female","6","","","","4"
"Divorced","1991","higher vocational","Male","20","","","","4"
"Divorced","1991","higher vocational","Female","8","","","","4"
"Divorced","1991","higher education","Male","47","0.0760554179280439","0.0589908119803664","0.0931200238757214","4"
"Divorced","1991","higher education","Female","65","0.103574851397792","0.0818542738635251","0.125295428932058","4"
"Married","1991","in school","Male","","","","","1"
"Married","1991","in school","Female","","","","","1"
"Married","1991","inadequately","Male","183","0.484750897691854","0.424916816432482","0.544584978951227","1"
