"pgfamstd","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"Single","1986","Lower Saxony","Female","134","0.243699456421634","0.208237035521188","0.27916187732208","3"
"Single","1986","Bremen","Male","12","","","","3"
"Single","1986","Bremen","Female","7","","","","3"
"Single","1986","North Rhine-Westphalia","Male","395","0.271273773904","0.248107511274167","0.294440036533832","3"
"Single","1986","North Rhine-Westphalia","Female","282","0.204410767581155","0.183391396414377","0.225430138747934","3"
"Single","1986","Hesse","Male","139","0.27464415596253","0.236244693010335","0.313043618914725","3"
"Single","1986","Hesse","Female","102","0.195785816508943","0.16158162755756","0.229990005460326","3"
"Single","1986","Rhineland-Palatinate,Saarland","Male","105","0.26221715650601","0.217700013479268","0.306734299532753","3"
"Single","1986","Rhineland-Palatinate,Saarland","Female","72","0.172700720472986","0.135138462754956","0.210262978191015","3"
"Single","1986","Baden-Württemberg","Male","290","0.286622412684667","0.258610300541219","0.314634524828116","3"
"Single","1986","Baden-Württemberg","Female","195","0.214998714111645","0.189132115864367","0.240865312358923","3"
"Single","1986","Bavaria","Male","219","0.259382087032711","0.229917135959105","0.288847038106317","3"
"Single","1986","Bavaria","Female","202","0.227840805881951","0.200513741565735","0.255167870198167","3"
"Single","1986","Berlin","Male","55","0.330575633219567","0.260878447188269","0.400272819250865","3"
"Single","1986","Berlin","Female","35","0.219780431830476","0.158602514614115","0.280958349046837","3"
"Single","1986","Brandenburg","Male","","","","","3"
"Single","1986","Saxony-Anhalt","Female","","","","","3"
"Single","1986","Thuringia","Male","","","","","3"
"Single","1986","Thuringia","Female","","","","","3"
"Widowed","1986","Schleswig-Holstein","Female","20","","","","5"
"Widowed","1986","Hamburg","Male","6","","","","5"
"Widowed","1986","Mecklenburg-Western Pomerania","Male","","","","","5"
"Widowed","1986","Mecklenburg-Western Pomerania","Female","","","","","5"
"Widowed","1986","Hamburg","Female","14","","","","5"
"Widowed","1986","Lower Saxony","Male","10","","","","5"
"Widowed","1986","Lower Saxony","Female","59","0.161139021821517","0.13076940926892","0.191508634374115","5"
"Widowed","1986","Bremen","Male","2","","","","5"
"Widowed","1986","Bremen","Female","13","","","","5"
"Widowed","1986","Saxony","Male","","","","","5"
"Widowed","1986","Saxony","Female","","","","","5"
"Widowed","1986","Saxony-Anhalt","Male","","","","","5"
"Widowed","1986","Saxony-Anhalt","Female","","","","","5"
"Widowed","1986","Thuringia","Male","","","","","5"
"Widowed","1986","Thuringia","Female","","","","","5"
"Widowed","1986","Schleswig-Holstein","Male","1","","","","5"
"Widowed","1986","Brandenburg","Female","","","","","5"
"Widowed","1986","North Rhine-Westphalia","Male","24","","","","5"
"Widowed","1986","North Rhine-Westphalia","Female","139","0.178942502779487","0.158963816584584","0.198921188974391","5"
"Widowed","1986","Hesse","Male","9","","","","5"
"Widowed","1986","Hesse","Female","45","0.180858603797646","0.147680478464148","0.214036729131143","5"
"Widowed","1986","Rhineland-Palatinate,Saarland","Male","15","","","","5"
"Widowed","1986","Rhineland-Palatinate,Saarland","Female","53","0.206094601026288","0.165897847814023","0.246291354238553","5"
"Widowed","1986","Baden-Württemberg","Male","15","","","","5"
"Widowed","1986","Baden-Württemberg","Female","86","0.163464005885084","0.140180971074138","0.18674704069603","5"
"Widowed","1986","Bavaria","Male","15","","","","5"
"Widowed","1986","Bavaria","Female","84","0.157246093998181","0.133528855456408","0.180963332539954","5"
"Widowed","1986","Berlin","Male","6","","","","5"
"Widowed","1986","Berlin","Female","20","","","","5"
"Widowed","1986","Brandenburg","Male","","","","","5"
"Divorced","1987","Schleswig-Holstein","Female","8","","","","4"
"Divorced","1987","Hamburg","Male","10","","","","4"
"Divorced","1987","Hamburg","Female","16","","","","4"
"Divorced","1987","North Rhine-Westphalia","Male","49","0.047681734915274","0.0365983861320883","0.0587650836984597","4"
"Divorced","1987","North Rhine-Westphalia","Female","60","0.0515631354834231","0.0399708684293628","0.0631554025374835","4"
"Divorced","1987","Hesse","Male","13","","","","4"
"Divorced","1987","Baden-Württemberg","Female","37","0.0482813497817607","0.0348330564381007","0.0617296431254207","4"
"Divorced","1987","Bavaria","Male","20","","","","4"
"Divorced","1987","Mecklenburg-Western Pomerania","Male","","","","","4"
"Divorced","1987","Mecklenburg-Western Pomerania","Female","","","","","4"
"Divorced","1987","Saxony","Male","","","","","4"
"Divorced","1987","Thuringia","Female","","","","","4"
"Divorced","1987","Lower Saxony","Male","13","","","","4"
"Divorced","1987","Lower Saxony","Female","25","","","","4"
"Divorced","1987","Bremen","Male","","","","","4"
"Divorced","1987","Bremen","Female","2","","","","4"
"Divorced","1987","Hesse","Female","23","","","","4"
"Divorced","1987","Rhineland-Palatinate,Saarland","Male","6","","","","4"
"Divorced","1987","Rhineland-Palatinate,Saarland","Female","16","","","","4"
"Divorced","1987","Baden-Württemberg","Male","21","","","","4"
"Divorced","1987","Saxony","Female","","","","","4"
"Divorced","1987","Saxony-Anhalt","Male","","","","","4"
"Divorced","1987","Saxony-Anhalt","Female","","","","","4"
"Divorced","1987","Thuringia","Male","","","","","4"
"Divorced","1987","Schleswig-Holstein","Male","9","","","","4"
"Divorced","1987","Brandenburg","Female","","","","","4"
"Divorced","1987","Bavaria","Female","29","","","","4"
"Divorced","1987","Berlin","Male","9","","","","4"
"Divorced","1987","Berlin","Female","15","","","","4"
"Divorced","1987","Brandenburg","Male","","","","","4"
"Married","1987","North Rhine-Westphalia","Male","896","0.621147639815631","0.595916530971229","0.646378748660034","1"
"Married","1987","North Rhine-Westphalia","Female","893","0.547095641277833","0.521002318723794","0.573188963831872","1"
"Married","1987","Hesse","Male","348","0.638594765172791","0.597772023254768","0.679417507090813","1"
"Married","1987","Hesse","Female","345","0.582959390924694","0.540742060072923","0.625176721776464","1"
"Married","1987","Rhineland-Palatinate,Saarland","Male","240","0.618562586303328","0.569724373675469","0.667400798931187","1"
"Married","1987","Rhineland-Palatinate,Saarland","Female","239","0.556513385345372","0.507144723481132","0.605882047209611","1"
"Married","1987","Baden-Württemberg","Male","634","0.647996629881721","0.618095001655152","0.677898258108289","1"
"Married","1987","Baden-Württemberg","Female","639","0.5593953637606","0.52824901481685","0.590541712704349","1"
"Married","1987","Bavaria","Male","551","0.645421855819392","0.612954802001693","0.67788890963709","1"
"Married","1987","Bavaria","Female","551","0.556028022997606","0.523293759420105","0.588762286575107","1"
"Married","1987","Berlin","Male","101","0.486592931681512","0.413977952565606","0.559207910797418","1"
"Married","1987","Berlin","Female","98","0.410302130968894","0.338443571967078","0.482160689970709","1"
"Married","1987","Brandenburg","Male","","","","","1"
"Married","1987","Schleswig-Holstein","Male","102","0.656550240889808","0.582033923746876","0.731066558032739","1"
"Married","1987","Schleswig-Holstein","Female","101","0.560949294165189","0.486128229878059","0.635770358452319","1"
"Married","1987","Hamburg","Male","65","0.496432604394665","0.404245999798272","0.588619208991059","1"
"Married","1987","Hamburg","Female","65","0.479575240604439","0.385788337861905","0.573362143346973","1"
"Married","1987","Lower Saxony","Male","340","0.636752878424155","0.596151548666521","0.677354208181789","1"
"Married","1987","Lower Saxony","Female","343","0.548533859150136","0.507536659973824","0.589531058326448","1"
"Married","1987","Bremen","Male","29","","","","1"
"Married","1987","Bremen","Female","29","","","","1"
"Married","1987","Brandenburg","Female","","","","","1"
"Married","1987","Mecklenburg-Western Pomerania","Male","","","","","1"
"Married","1987","Mecklenburg-Western Pomerania","Female","","","","","1"
"Married","1987","Saxony","Male","","","","","1"
"Married","1987","Saxony","Female","","","","","1"
"Married","1987","Saxony-Anhalt","Male","","","","","1"
"Married","1987","Saxony-Anhalt","Female","","","","","1"
"Married","1987","Thuringia","Male","","","","","1"
"Married","1987","Thuringia","Female","","","","","1"
"Married, but separated","1987","Mecklenburg-Western Pomerania","Male","","","","","2"
"Married, but separated","1987","Saxony-Anhalt","Male","","","","","2"
"Married, but separated","1987","Saxony-Anhalt","Female","","","","","2"
"Married, but separated","1987","Mecklenburg-Western Pomerania","Female","","","","","2"
"Married, but separated","1987","Saxony","Male","","","","","2"
"Married, but separated","1987","Saxony","Female","","","","","2"
"Married, but separated","1987","Thuringia","Male","","","","","2"
"Married, but separated","1987","Thuringia","Female","","","","","2"
"Married, but separated","1987","North Rhine-Westphalia","Male","46","0.0233251560030833","0.0154747666238453","0.0311755453823214","2"
"Married, but separated","1987","North Rhine-Westphalia","Female","26","","","","2"
"Married, but separated","1987","Hesse","Male","12","","","","2"
"Married, but separated","1987","Hesse","Female","12","","","","2"
"Married, but separated","1987","Brandenburg","Female","","","","","2"
"Married, but separated","1987","Schleswig-Holstein","Male","","","","","2"
"Married, but separated","1987","Schleswig-Holstein","Female","","","","","2"
"Married, but separated","1987","Hamburg","Male","4","","","","2"
"Married, but separated","1987","Hamburg","Female","","","","","2"
"Married, but separated","1987","Lower Saxony","Male","11","","","","2"
"Married, but separated","1987","Lower Saxony","Female","8","","","","2"
"Married, but separated","1987","Bremen","Male","2","","","","2"
"Married, but separated","1987","Bremen","Female","","","","","2"
"Married, but separated","1987","Rhineland-Palatinate,Saarland","Male","7","","","","2"
"Married, but separated","1987","Rhineland-Palatinate,Saarland","Female","7","","","","2"
"Married, but separated","1987","Baden-Württemberg","Male","31","0.0207306740436336","0.0118100992205911","0.0296512488666761","2"
"Married, but separated","1987","Baden-Württemberg","Female","9","","","","2"
"Married, but separated","1987","Bavaria","Male","26","","","","2"
"Married, but separated","1987","Bavaria","Female","16","","","","2"
"Married, but separated","1987","Berlin","Male","9","","","","2"
"Married, but separated","1987","Berlin","Female","10","","","","2"
"Married, but separated","1987","Brandenburg","Male","","","","","2"
"Single","1987","Schleswig-Holstein","Female","36","0.177234430081054","0.119661697880909","0.234807162281199","3"
"Single","1987","Hamburg","Male","29","","","","3"
"Single","1987","Hamburg","Female","16","","","","3"
"Single","1987","Saxony","Male","","","","","3"
"Single","1987","Saxony","Female","","","","","3"
"Single","1987","Schleswig-Holstein","Male","44","0.270778426081128","0.20104795872894","0.340508893433316","3"
"Single","1987","Mecklenburg-Western Pomerania","Female","","","","","3"
"Single","1987","Mecklenburg-Western Pomerania","Male","","","","","3"
"Single","1987","Brandenburg","Female","","","","","3"
"Single","1987","Saxony-Anhalt","Male","","","","","3"
"Single","1987","Lower Saxony","Male","167","0.299755924401469","0.261078075037063","0.338433773765874","3"
"Single","1987","Lower Saxony","Female","129","0.221839833170208","0.187610838924886","0.25606882741553","3"
"Single","1987","Bremen","Male","13","","","","3"
"Single","1987","Bremen","Female","9","","","","3"
"Single","1987","North Rhine-Westphalia","Male","402","0.267594580664243","0.244568588617492","0.290620572710995","3"
"Single","1987","North Rhine-Westphalia","Female","278","0.203955430563045","0.182833635037698","0.225077226088393","3"
"Single","1987","Hesse","Male","149","0.272457004342273","0.234624020452763","0.310289988231782","3"
"Single","1987","Hesse","Female","98","0.182032881308018","0.148994003163259","0.215071759452777","3"
"Single","1987","Rhineland-Palatinate,Saarland","Male","112","0.277351622567816","0.232338912193866","0.322364332941766","3"
"Single","1987","Rhineland-Palatinate,Saarland","Female","73","0.169211731756549","0.131952516556222","0.206470946956877","3"
"Single","1987","Baden-Württemberg","Male","280","0.276890249238429","0.248875225603941","0.304905272872917","3"
"Single","1987","Baden-Württemberg","Female","199","0.213498160935726","0.187790052527706","0.239206269343745","3"
"Single","1987","Bavaria","Male","216","0.250959227983029","0.22153403095324","0.280384425012818","3"
"Single","1987","Bavaria","Female","204","0.225470004071252","0.197937864475801","0.253002143666702","3"
"Single","1987","Berlin","Male","55","0.320257613438013","0.252472503539691","0.388042723336334","3"
"Single","1987","Berlin","Female","35","0.209550110247173","0.150094484136301","0.269005736358044","3"
"Single","1987","Brandenburg","Male","","","","","3"
"Single","1987","Saxony-Anhalt","Female","","","","","3"
"Single","1987","Thuringia","Male","","","","","3"
"Single","1987","Thuringia","Female","","","","","3"
"Widowed","1987","Schleswig-Holstein","Female","24","","","","5"
"Widowed","1987","Bremen","Female","12","","","","5"
"Widowed","1987","Mecklenburg-Western Pomerania","Male","","","","","5"
"Widowed","1987","Mecklenburg-Western Pomerania","Female","","","","","5"
"Widowed","1987","Thuringia","Female","","","","","5"
"Widowed","1987","Hamburg","Male","5","","","","5"
