"pgfamstd","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"3","1995","Single parent ","East Germany","73","0.476943084330379","0.400962645201735","0.552923523459023"
"3","1995","Couple + C. LE 16 ","West Germany","40","0.0184036059382642","0.0128586225249025","0.023948589351626"
"3","1995","Couple + C. LE 16 ","East Germany","58","0.0721561447254619","0.0552422994431482","0.0890699900077756"
"3","1995","Couple + C. GT 16 ","West Germany","684","0.357323235833804","0.335092393985511","0.379554077682097"
"3","1995","Couple + C. GT 16 ","East Germany","267","0.353534734130732","0.318590760576945","0.388478707684519"
"3","1995","Couple + C. LE and GT 16","West Germany","337","0.379492575220086","0.34711697519349","0.411868175246682"
"3","1995","Couple + C. LE and GT 16","East Germany","147","0.392750948550584","0.343905452697993","0.441596444403175"
"4","1995","1-pers.-HH","West Germany","171","0.160753468175827","0.139008049827325","0.18249888652433"
"4","1995","1-pers.-HH","East Germany","76","0.206952908846557","0.163043309897966","0.250862507795148"
"4","1995","(Married) couple without C. ","West Germany","88","0.0351470742925768","0.0279911673166516","0.042302981268502"
"4","1995","(Married) couple without C. ","East Germany","18","","",""
"4","1995","Single parent ","West Germany","94","0.240377004053062","0.200449950380612","0.280304057725513"
"4","1995","Single parent ","East Germany","58","0.349364389536639","0.276836961059516","0.421891818013763"
"4","1995","Couple + C. LE 16 ","West Germany","42","0.0181897514459115","0.0126764787445186","0.0237030241473044"
"4","1995","Couple + C. LE 16 ","East Germany","19","","",""
"4","1995","Couple + C. GT 16 ","West Germany","17","","",""
"4","1995","Couple + C. GT 16 ","East Germany","19","","",""
"4","1995","Couple + C. LE and GT 16","West Germany","10","","",""
"4","1995","Couple + C. LE and GT 16","East Germany","13","","",""
"5","1995","1-pers.-HH","West Germany","386","0.415960556325047","0.386780241145686","0.445140871504408"
"5","1995","1-pers.-HH","East Germany","142","0.459413130158791","0.405398841271909","0.513427419045674"
"5","1995","(Married) couple without C. ","West Germany","36","0.0168567083743685","0.0118542401997291","0.0218591765490079"
"5","1995","(Married) couple without C. ","East Germany","28","","",""
"5","1995","Single parent ","West Germany","93","0.218867346434102","0.180232905196976","0.257501787671229"
"5","1995","Single parent ","East Germany","23","","",""
"5","1995","Couple + C. LE 16 ","West Germany","3","","",""
"5","1995","Couple + C. LE 16 ","East Germany","4","","",""
"5","1995","Couple + C. GT 16 ","West Germany","5","","",""
"5","1995","Couple + C. GT 16 ","East Germany","1","","",""
"5","1995","Couple + C. LE and GT 16","West Germany","1","","",""
"5","1995","Couple + C. LE and GT 16","East Germany","3","","",""
"6","1995","1-pers.-HH","West Germany","14","","",""
"6","1995","1-pers.-HH","East Germany","","","",""
"6","1995","(Married) couple without C. ","West Germany","","","",""
"6","1995","(Married) couple without C. ","East Germany","","","",""
"6","1995","Single parent ","West Germany","2","","",""
"6","1995","Single parent ","East Germany","","","",""
"6","1995","Couple + C. LE 16 ","West Germany","","","",""
"6","1995","Couple + C. LE 16 ","East Germany","","","",""
"6","1995","Couple + C. GT 16 ","West Germany","","","",""
"6","1995","Couple + C. GT 16 ","East Germany","","","",""
"6","1995","Couple + C. LE and GT 16","West Germany","","","",""
"6","1995","Couple + C. LE and GT 16","East Germany","","","",""
"7","1995","1-pers.-HH","West Germany","","","",""
"7","1995","1-pers.-HH","East Germany","","","",""
"7","1995","(Married) couple without C. ","West Germany","","","",""
"7","1995","(Married) couple without C. ","East Germany","","","",""
"7","1995","Single parent ","West Germany","","","",""
"7","1995","Single parent ","East Germany","","","",""
"7","1995","Couple + C. LE 16 ","West Germany","","","",""
"7","1995","Couple + C. LE 16 ","East Germany","","","",""
"7","1995","Couple + C. GT 16 ","West Germany","","","",""
"7","1995","Couple + C. GT 16 ","East Germany","","","",""
"7","1995","Couple + C. LE and GT 16","West Germany","","","",""
"7","1995","Couple + C. LE and GT 16","East Germany","","","",""
"8","1995","1-pers.-HH","West Germany","","","",""
"8","1995","1-pers.-HH","East Germany","","","",""
"8","1995","(Married) couple without C. ","West Germany","","","",""
"8","1995","(Married) couple without C. ","East Germany","","","",""
"8","1995","Single parent ","West Germany","","","",""
"8","1995","Single parent ","East Germany","","","",""
"8","1995","Couple + C. LE 16 ","West Germany","","","",""
"8","1995","Couple + C. LE 16 ","East Germany","","","",""
"8","1995","Couple + C. GT 16 ","West Germany","","","",""
"8","1995","Couple + C. GT 16 ","East Germany","","","",""
"8","1995","Couple + C. LE and GT 16","West Germany","","","",""
"8","1995","Couple + C. LE and GT 16","East Germany","","","",""
"1","1996","1-pers.-HH","West Germany","","","",""
"1","1996","1-pers.-HH","East Germany","","","",""
"1","1996","(Married) couple without C. ","West Germany","1971","0.825341077235505","0.810531948151854","0.840150206319156"
"1","1996","(Married) couple without C. ","East Germany","864","0.853353381934778","0.831894933117976","0.87481183075158"
"1","1996","Single parent ","West Germany","6","","",""
"1","1996","Single parent ","East Germany","","","",""
"1","1996","Couple + C. LE 16 ","West Germany","2082","0.95413783821388","0.945364707612907","0.962910968814854"
"1","1996","Couple + C. LE 16 ","East Germany","742","0.905621896270132","0.885648254605557","0.925595537934706"
"1","1996","Couple + C. GT 16 ","West Germany","1016","0.624579637710086","0.601547615481435","0.647611659938737"
"1","1996","Couple + C. GT 16 ","East Germany","404","0.614957262275391","0.578275374431576","0.651639150119206"
"1","1996","Couple + C. LE and GT 16","West Germany","516","0.615549500103335","0.582769072384031","0.648329927822639"
"1","1996","Couple + C. LE and GT 16","East Germany","243","0.586271809849631","0.53836556420965","0.634178055489612"
"2","1996","1-pers.-HH","West Germany","77","0.0584044601972263","0.0446026032597659","0.0722063171346867"
"2","1996","1-pers.-HH","East Germany","14","","",""
"2","1996","(Married) couple without C. ","West Germany","34","0.0120887836617028","0.00782625157977693","0.0163513157436287"
"2","1996","(Married) couple without C. ","East Germany","4","","",""
"2","1996","Single parent ","West Germany","61","0.114918840419107","0.0864176684565439","0.14342001238167"
"2","1996","Single parent ","East Germany","17","","",""
"2","1996","Couple + C. LE 16 ","West Germany","18","","",""
"2","1996","Couple + C. LE 16 ","East Germany","13","","",""
"2","1996","Couple + C. GT 16 ","West Germany","14","","",""
"2","1996","Couple + C. GT 16 ","East Germany","1","","",""
"2","1996","Couple + C. LE and GT 16","West Germany","3","","",""
"2","1996","Couple + C. LE and GT 16","East Germany","1","","",""
"3","1996","1-pers.-HH","West Germany","481","0.386399073356145","0.357741239569839","0.415056907142451"
"3","1996","1-pers.-HH","East Germany","114","0.325960552473465","0.276713113733965","0.375207991212966"
"3","1996","(Married) couple without C. ","West Germany","388","0.107381298676569","0.095305531904715","0.119457065448423"
"3","1996","(Married) couple without C. ","East Germany","121","0.0802304139726225","0.0637523235927771","0.0967085043524679"
"3","1996","Single parent ","West Germany","219","0.430985902485532","0.386730265270538","0.475241539700527"
"3","1996","Single parent ","East Germany","81","0.476797558813239","0.40171734119357","0.551877776432907"
"3","1996","Couple + C. LE 16 ","West Germany","43","0.021195545544047","0.0151547791367018","0.0272363119513923"
"3","1996","Couple + C. LE 16 ","East Germany","51","0.0628501300935075","0.0462693183457522","0.0794309418412629"
"3","1996","Couple + C. GT 16 ","West Germany","646","0.355412729167424","0.332646736084537","0.37817872225031"
"3","1996","Couple + C. GT 16 ","East Germany","254","0.360518308376303","0.324322984844957","0.396713631907649"
"3","1996","Couple + C. LE and GT 16","West Germany","320","0.368336466162857","0.335833112684074","0.40083981964164"
"3","1996","Couple + C. LE and GT 16","East Germany","145","0.378865382923201","0.331678596227867","0.426052169618534"
"4","1996","1-pers.-HH","West Germany","175","0.160163081813582","0.138577636772056","0.181748526855107"
"4","1996","1-pers.-HH","East Germany","74","0.198717405296525","0.156792771524754","0.240642039068295"
"4","1996","(Married) couple without C. ","West Germany","92","0.0354356643137255","0.028224534906258","0.0426467937211929"
"4","1996","(Married) couple without C. ","East Germany","25","","",""
"4","1996","Single parent ","West Germany","102","0.255010820608381","0.216058813601006","0.293962827615755"
"4","1996","Single parent ","East Germany","49","0.294017159183404","0.225530332839955","0.362503985526853"
"4","1996","Couple + C. LE 16 ","West Germany","40","0.0182170628353115","0.0126082791326665","0.0238258465379564"
"4","1996","Couple + C. LE 16 ","East Germany","13","","",""
"4","1996","Couple + C. GT 16 ","West Germany","17","","",""
"4","1996","Couple + C. GT 16 ","East Germany","16","","",""
"4","1996","Couple + C. LE and GT 16","West Germany","6","","",""
"4","1996","Couple + C. LE and GT 16","East Germany","15","","",""
"5","1996","1-pers.-HH","West Germany","376","0.395033384633047","0.366261724442719","0.423805044823376"
"5","1996","1-pers.-HH","East Germany","146","0.446661691204995","0.394428905167639","0.498894477242352"
"5","1996","(Married) couple without C. ","West Germany","40","0.0197531761124978","0.0143256291542953","0.0251807230707002"
"5","1996","(Married) couple without C. ","East Germany","30","0.0338218275490137","0.0228564146883521","0.0447872404096754"
"5","1996","Single parent ","West Germany","93","0.193999119230998","0.158661019657891","0.229337218804105"
"5","1996","Single parent ","East Germany","23","","",""
"5","1996","Couple + C. LE 16 ","West Germany","1","","",""
"5","1996","Couple + C. LE 16 ","East Germany","4","","",""
"5","1996","Couple + C. GT 16 ","West Germany","5","","",""
"5","1996","Couple + C. GT 16 ","East Germany","1","","",""
"5","1996","Couple + C. LE and GT 16","West Germany","1","","",""
"5","1996","Couple + C. LE and GT 16","East Germany","2","","",""
"6","1996","1-pers.-HH","West Germany","","","",""
"6","1996","1-pers.-HH","East Germany","","","",""
"6","1996","(Married) couple without C. ","West Germany","","","",""
"6","1996","(Married) couple without C. ","East Germany","","","",""
"6","1996","Single parent ","West Germany","","","",""
"6","1996","Single parent ","East Germany","","","",""
"6","1996","Couple + C. LE 16 ","West Germany","","","",""
"6","1996","Couple + C. LE 16 ","East Germany","","","",""
"6","1996","Couple + C. GT 16 ","West Germany","","","",""
"6","1996","Couple + C. GT 16 ","East Germany","","","",""
"6","1996","Couple + C. LE and GT 16","West Germany","","","",""
"6","1996","Couple + C. LE and GT 16","East Germany","","","",""
"7","1996","1-pers.-HH","West Germany","","","",""
"7","1996","1-pers.-HH","East Germany","","","",""
"7","1996","(Married) couple without C. ","West Germany","","","",""
"7","1996","(Married) couple without C. ","East Germany","","","",""
"7","1996","Single parent ","West Germany","","","",""
"7","1996","Single parent ","East Germany","","","",""
"7","1996","Couple + C. LE 16 ","West Germany","","","",""
"7","1996","Couple + C. LE 16 ","East Germany","","","",""
"7","1996","Couple + C. GT 16 ","West Germany","","","",""
"7","1996","Couple + C. GT 16 ","East Germany","","","",""
"7","1996","Couple + C. LE and GT 16","West Germany","","","",""
"7","1996","Couple + C. LE and GT 16","East Germany","","","",""
"8","1996","1-pers.-HH","West Germany","","","",""
"8","1996","1-pers.-HH","East Germany","","","",""
"8","1996","(Married) couple without C. ","West Germany","","","",""
"8","1996","(Married) couple without C. ","East Germany","","","",""
"8","1996","Single parent ","West Germany","","","",""
"8","1996","Single parent ","East Germany","","","",""
"8","1996","Couple + C. LE 16 ","West Germany","","","",""
"8","1996","Couple + C. LE 16 ","East Germany","","","",""
"8","1996","Couple + C. GT 16 ","West Germany","","","",""
"8","1996","Couple + C. GT 16 ","East Germany","","","",""
"8","1996","Couple + C. LE and GT 16","West Germany","","","",""
"8","1996","Couple + C. LE and GT 16","East Germany","","","",""
"1","1997","1-pers.-HH","West Germany","1","","",""
"1","1997","1-pers.-HH","East Germany","","","",""
"1","1997","(Married) couple without C. ","West Germany","1988","0.823682815381909","0.808882841721787","0.838482789042031"
"1","1997","(Married) couple without C. ","East Germany","859","0.836070646648829","0.813836363188504","0.858304930109154"
"1","1997","Single parent ","West Germany","4","","",""
"1","1997","Single parent ","East Germany","","","",""
"1","1997","Couple + C. LE 16 ","West Germany","2010","0.949556458258618","0.940268594310607","0.95884432220663"
"1","1997","Couple + C. LE 16 ","East Germany","624","0.883723529749563","0.86016124393579","0.907285815563336"
"1","1997","Couple + C. GT 16 ","West Germany","961","0.61353712875627","0.589919879588901","0.637154377923639"
"1","1997","Couple + C. GT 16 ","East Germany","441","0.61189798053838","0.576834211289499","0.64696174978726"
"1","1997","Couple + C. LE and GT 16","West Germany","503","0.604021806428115","0.570669950097526","0.637373662758705"
"1","1997","Couple + C. LE and GT 16","East Germany","236","0.5968705083866","0.547999088801238","0.645741927971961"
"2","1997","1-pers.-HH","West Germany","69","0.0491973330907305","0.0362504068311739","0.0621442593502871"
