"pgfamstd","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"1","2003","Full Time","indirect migration background","108","0.364270598291945","0.310958702005267","0.417582494578624"
"1","2003","Part Time","no migration background","2589","0.561416543424814","0.546512160894999","0.57632092595463"
"1","2003","Part Time","direct migration background","497","0.735351484364766","0.701333071320084","0.769369897409448"
"1","2003","Part Time","indirect migration background","80","0.287420576139132","0.228548313271309","0.346292839006956"
"1","2003","Not Working","no migration background","4082","0.551996260508949","0.540218164164022","0.563774356853877"
"1","2003","Not Working","direct migration background","775","0.657724738536963","0.629201994624534","0.686247482449391"
"1","2003","Not Working","indirect migration background","59","0.219853845328532","0.168516535653485","0.27119115500358"
"2","2003","Full Time","no migration background","185","0.0252963815118068","0.0217799740201826","0.0288127890034309"
"2","2003","Full Time","direct migration background","33","0.0251704137371217","0.0150867639958412","0.0352540634784021"
"2","2003","Full Time","indirect migration background","6","","",""
"2","2003","Part Time","no migration background","106","0.0283052460189926","0.0233239350025326","0.0332865570354525"
"2","2003","Part Time","direct migration background","18","","",""
"2","2003","Part Time","indirect migration background","4","","",""
"2","2003","Not Working","no migration background","90","0.0140019120735823","0.0112190099985039","0.0167848141486608"
"2","2003","Not Working","direct migration background","30","0.0336399124500379","0.0228011829100204","0.0444786419900555"
"2","2003","Not Working","indirect migration background","5","","",""
"3","2003","Full Time","no migration background","2102","0.326958452404751","0.316453334574977","0.337463570234526"
"3","2003","Full Time","direct migration background","144","0.199276079245257","0.173561630989999","0.224990527500514"
"3","2003","Full Time","indirect migration background","188","0.591223441913376","0.536761297647074","0.645685586179678"
"3","2003","Part Time","no migration background","1177","0.283758090473265","0.270217136758634","0.297299044187896"
"3","2003","Part Time","direct migration background","78","0.1207169423613","0.0955934333210855","0.145840451401515"
"3","2003","Part Time","indirect migration background","137","0.673915750339844","0.612933579986486","0.734897920693202"
"3","2003","Not Working","no migration background","1254","0.158121053671578","0.149479618236336","0.16676248910682"
"3","2003","Not Working","direct migration background","117","0.145384497584042","0.124194744699201","0.166574250468884"
"3","2003","Not Working","indirect migration background","170","0.671299470917237","0.613070858544711","0.729528083289764"
"4","2003","Full Time","no migration background","619","0.0979873316068688","0.0913296198241846","0.104645043389553"
"4","2003","Full Time","direct migration background","65","0.0892698604350573","0.0709148131986658","0.107624907671449"
"4","2003","Full Time","indirect migration background","11","","",""
"4","2003","Part Time","no migration background","285","0.0902732371255915","0.0816656732114078","0.0988808010397752"
"4","2003","Part Time","direct migration background","41","0.0853584522631738","0.0638117623996344","0.106905142126713"
"4","2003","Part Time","indirect migration background","5","","",""
"4","2003","Not Working","no migration background","365","0.0654500574759415","0.059592420016116","0.071307694935767"
"4","2003","Not Working","direct migration background","32","0.0485092792075148","0.0355942275328824","0.0614243308821472"
"4","2003","Not Working","indirect migration background","10","","",""
"5","2003","Full Time","no migration background","98","0.0143363209928003","0.0116742665014558","0.0169983754841447"
"5","2003","Full Time","direct migration background","12","","",""
"5","2003","Full Time","indirect migration background","","","",""
"5","2003","Part Time","no migration background","99","0.0348753250149081","0.0293647603396717","0.0403858896901444"
"5","2003","Part Time","direct migration background","10","","",""
"5","2003","Part Time","indirect migration background","","","",""
"5","2003","Not Working","no migration background","1057","0.210430716269949","0.200776524878586","0.220084907661312"
"5","2003","Not Working","direct migration background","108","0.114108651652308","0.0949955585304723","0.133221744774143"
"5","2003","Not Working","indirect migration background","6","","",""
"6","2003","Full Time","no migration background","","","",""
"6","2003","Full Time","direct migration background","1","","",""
"6","2003","Full Time","indirect migration background","","","",""
"6","2003","Part Time","no migration background","","","",""
"6","2003","Part Time","direct migration background","2","","",""
"6","2003","Part Time","indirect migration background","1","","",""
"6","2003","Not Working","no migration background","","","",""
"6","2003","Not Working","direct migration background","1","","",""
"6","2003","Not Working","indirect migration background","","","",""
"7","2003","Full Time","no migration background","2","","",""
"7","2003","Full Time","direct migration background","","","",""
"7","2003","Full Time","indirect migration background","","","",""
"7","2003","Part Time","no migration background","2","","",""
"7","2003","Part Time","direct migration background","","","",""
"7","2003","Part Time","indirect migration background","","","",""
"7","2003","Not Working","no migration background","","","",""
"7","2003","Not Working","direct migration background","","","",""
"7","2003","Not Working","indirect migration background","","","",""
"8","2003","Full Time","no migration background","","","",""
"8","2003","Full Time","direct migration background","","","",""
"8","2003","Full Time","indirect migration background","","","",""
"8","2003","Part Time","no migration background","","","",""
"8","2003","Part Time","direct migration background","","","",""
"8","2003","Part Time","indirect migration background","","","",""
"8","2003","Not Working","no migration background","","","",""
"8","2003","Not Working","direct migration background","","","",""
"8","2003","Not Working","indirect migration background","","","",""
"1","2004","Full Time","no migration background","4367","0.525886256014912","0.514402677293641","0.537369834736183"
"1","2004","Full Time","direct migration background","640","0.683326443216984","0.652504211709573","0.714148674724396"
"1","2004","Full Time","indirect migration background","106","0.30686424033564","0.255771615372856","0.357956865298424"
"1","2004","Part Time","no migration background","2544","0.558115882027223","0.543068233455534","0.573163530598912"
"1","2004","Part Time","direct migration background","445","0.678050015996337","0.640633809905836","0.715466222086838"
"1","2004","Part Time","indirect migration background","80","0.274308086778714","0.21714237575154","0.331473797805888"
"1","2004","Not Working","no migration background","4001","0.537254597479912","0.525432255787921","0.549076939171904"
"1","2004","Not Working","direct migration background","778","0.666826251592909","0.638610447570796","0.695042055615022"
"1","2004","Not Working","indirect migration background","65","0.21750848786599","0.167553901461013","0.267463074270968"
"2","2004","Full Time","no migration background","186","0.0310750378689088","0.0270844123580077","0.0350656633798099"
"2","2004","Full Time","direct migration background","32","0.0358905412924342","0.0235652486254556","0.0482158339594128"
"2","2004","Full Time","indirect migration background","9","","",""
"2","2004","Part Time","no migration background","87","0.0252438296174968","0.0204907195676228","0.0299969396673707"
"2","2004","Part Time","direct migration background","17","","",""
"2","2004","Part Time","indirect migration background","2","","",""
"2","2004","Not Working","no migration background","97","0.0153438048631887","0.0124293910083326","0.0182582187180447"
"2","2004","Not Working","direct migration background","33","0.0324380802078286","0.0218329097397386","0.0430432506759186"
"2","2004","Not Working","indirect migration background","3","","",""
"3","2004","Full Time","no migration background","2033","0.332284096942156","0.321451297388295","0.343116896496016"
"3","2004","Full Time","direct migration background","126","0.165938984364742","0.141288969266857","0.190588999462627"
"3","2004","Full Time","indirect migration background","191","0.648894905344201","0.596016095711097","0.701773714977305"
"3","2004","Part Time","no migration background","1136","0.284781736960474","0.271106728043956","0.298456745876993"
"3","2004","Part Time","direct migration background","89","0.184222573794197","0.153177553763127","0.215267593825266"
"3","2004","Part Time","indirect migration background","140","0.68911536953901","0.629811127942345","0.748419611135675"
"3","2004","Not Working","no migration background","1322","0.16931674440558","0.160424527178681","0.178208961632479"
"3","2004","Not Working","direct migration background","125","0.140675760792721","0.119862560398319","0.161488961187124"
"3","2004","Not Working","indirect migration background","184","0.712921893652439","0.658142343972927","0.767701443331952"
"4","2004","Full Time","no migration background","588","0.0975728562614879","0.0907485163081396","0.104397196214836"
"4","2004","Full Time","direct migration background","61","0.0942950597167223","0.0749316469748543","0.11365847245859"
"4","2004","Full Time","indirect migration background","7","","",""
"4","2004","Part Time","no migration background","310","0.097535427478293","0.0885456585258048","0.106525196430781"
"4","2004","Part Time","direct migration background","36","0.0652155730609101","0.0454428687598886","0.0849882773619317"
"4","2004","Part Time","indirect migration background","12","","",""
"4","2004","Not Working","no migration background","388","0.0702761707201253","0.0642154620804769","0.0763368793597737"
"4","2004","Not Working","direct migration background","35","0.0533950049284686","0.0399368535267704","0.0668531563301667"
"4","2004","Not Working","indirect migration background","6","","",""
"5","2004","Full Time","no migration background","85","0.0116914551749754","0.00921932902526488","0.014163581324686"
"5","2004","Full Time","direct migration background","14","","",""
"5","2004","Full Time","indirect migration background","","","",""
"5","2004","Part Time","no migration background","107","0.0343231239165131","0.0288066499470761","0.03983959788595"
"5","2004","Part Time","direct migration background","12","","",""
"5","2004","Part Time","indirect migration background","","","",""
"5","2004","Not Working","no migration background","1025","0.207808682531194","0.198188368156231","0.217428996906156"
"5","2004","Not Working","direct migration background","101","0.106664902478072","0.0881863193868642","0.125143485569281"
"5","2004","Not Working","indirect migration background","4","","",""
"6","2004","Full Time","no migration background","","","",""
"6","2004","Full Time","direct migration background","1","","",""
"6","2004","Full Time","indirect migration background","","","",""
"6","2004","Part Time","no migration background","","","",""
"6","2004","Part Time","direct migration background","","","",""
"6","2004","Part Time","indirect migration background","","","",""
"6","2004","Not Working","no migration background","","","",""
"6","2004","Not Working","direct migration background","","","",""
"6","2004","Not Working","indirect migration background","","","",""
"7","2004","Full Time","no migration background","4","","",""
"7","2004","Full Time","direct migration background","1","","",""
"7","2004","Full Time","indirect migration background","","","",""
"7","2004","Part Time","no migration background","","","",""
"7","2004","Part Time","direct migration background","","","",""
"7","2004","Part Time","indirect migration background","","","",""
"7","2004","Not Working","no migration background","","","",""
"7","2004","Not Working","direct migration background","","","",""
"7","2004","Not Working","indirect migration background","","","",""
"8","2004","Full Time","no migration background","","","",""
"8","2004","Full Time","direct migration background","","","",""
"8","2004","Full Time","indirect migration background","","","",""
"8","2004","Part Time","no migration background","","","",""
"8","2004","Part Time","direct migration background","","","",""
"8","2004","Part Time","indirect migration background","","","",""
"8","2004","Not Working","no migration background","","","",""
"8","2004","Not Working","direct migration background","","","",""
"8","2004","Not Working","indirect migration background","","","",""
"1","2005","Full Time","no migration background","4088","0.523257434943645","0.511462346813795","0.535052523073495"
"1","2005","Full Time","direct migration background","603","0.672725280562192","0.640372060297086","0.705078500827298"
"1","2005","Full Time","indirect migration background","114","0.292274010166917","0.243277881599784","0.34127013873405"
"1","2005","Part Time","no migration background","2405","0.528257198912315","0.512869574647079","0.543644823177551"
"1","2005","Part Time","direct migration background","417","0.69261490680347","0.654365077141334","0.730864736465607"
"1","2005","Part Time","indirect migration background","79","0.306459741121302","0.2454008958324","0.367518586410205"
"1","2005","Not Working","no migration background","3815","0.523837778707414","0.511776867085196","0.535898690329631"
"1","2005","Not Working","direct migration background","716","0.675701370470229","0.646831996875415","0.704570744065042"
"1","2005","Not Working","indirect migration background","69","0.207822772137792","0.160715993673624","0.254929550601959"
"2","2005","Full Time","no migration background","174","0.0268483810436895","0.0230311290729731","0.0306656330144059"
"2","2005","Full Time","direct migration background","36","0.0521554884014039","0.0368248242807142","0.0674861525220937"
"2","2005","Full Time","indirect migration background","8","","",""
"2","2005","Part Time","no migration background","91","0.0268527846459771","0.0218699077608492","0.0318356615311049"
"2","2005","Part Time","direct migration background","19","","",""
"2","2005","Part Time","indirect migration background","5","","",""
"2","2005","Not Working","no migration background","96","0.0157261728966351","0.0127216622258399","0.0187306835674303"
"2","2005","Not Working","direct migration background","31","0.0254712632774522","0.0157547606695475","0.0351877658853569"
"2","2005","Not Working","indirect migration background","4","","",""
"3","2005","Full Time","no migration background","1933","0.331448396166436","0.320331668919052","0.34256512341382"
"3","2005","Full Time","direct migration background","100","0.162001188679993","0.136595953913715","0.187406423446272"
"3","2005","Full Time","indirect migration background","196","0.634232090104516","0.582344798691812","0.686119381517219"
"3","2005","Part Time","no migration background","1155","0.318710530309867","0.304347030763772","0.333074029855962"
"3","2005","Part Time","direct migration background","86","0.179398375909455","0.147591748118123","0.211205003700787"
"3","2005","Part Time","indirect migration background","125","0.65234778371861","0.589275561837012","0.715420005600209"
"3","2005","Not Working","no migration background","1293","0.180688664136309","0.171396985202442","0.189980343070176"
"3","2005","Not Working","direct migration background","117","0.129076623997512","0.10839897415008","0.149754273844945"
"3","2005","Not Working","indirect migration background","200","0.712188542522325","0.65962589988252","0.76475118516213"
"4","2005","Full Time","no migration background","598","0.103490496102705","0.0962971790092292","0.110683813196181"
"4","2005","Full Time","direct migration background","54","0.0927523802810222","0.072750636434181","0.112754124127863"
"4","2005","Full Time","indirect migration background","13","","",""
"4","2005","Part Time","no migration background","305","0.0997562164964687","0.0905188905049051","0.108993542488032"
"4","2005","Part Time","direct migration background","24","","",""
"4","2005","Part Time","indirect migration background","10","","",""
"4","2005","Not Working","no migration background","367","0.0720172332132429","0.0657742462056018","0.078260220220884"
"4","2005","Not Working","direct migration background","43","0.0576142734709144","0.0432439415711794","0.0719846053706495"
"4","2005","Not Working","indirect migration background","7","","",""
"5","2005","Full Time","no migration background","88","0.013446453856804","0.0107264736999906","0.0161664340136175"
"5","2005","Full Time","direct migration background","13","","",""
"5","2005","Full Time","indirect migration background","","","",""
"5","2005","Part Time","no migration background","86","0.0253315350579038","0.0204880782422932","0.0301749918735144"
"5","2005","Part Time","direct migration background","11","","",""
"5","2005","Part Time","indirect migration background","","","",""
"5","2005","Not Working","no migration background","1016","0.2077301510464","0.19793320780444","0.217527094288359"
"5","2005","Not Working","direct migration background","102","0.111460147621106","0.0920519293948773","0.130868365847335"
"5","2005","Not Working","indirect migration background","5","","",""
"6","2005","Full Time","no migration background","","","",""
"6","2005","Full Time","direct migration background","1","","",""
"6","2005","Full Time","indirect migration background","","","",""
"6","2005","Part Time","no migration background","","","",""
"6","2005","Part Time","direct migration background","2","","",""
"6","2005","Part Time","indirect migration background","","","",""
"6","2005","Not Working","no migration background","","","",""
"6","2005","Not Working","direct migration background","1","","",""
"6","2005","Not Working","indirect migration background","","","",""
"7","2005","Full Time","no migration background","7","","",""
"7","2005","Full Time","direct migration background","1","","",""
"7","2005","Full Time","indirect migration background","","","",""
"7","2005","Part Time","no migration background","1","","",""
"7","2005","Part Time","direct migration background","","","",""
"7","2005","Part Time","indirect migration background","","","",""
"7","2005","Not Working","no migration background","","","",""
"7","2005","Not Working","direct migration background","","","",""
"7","2005","Not Working","indirect migration background","","","",""
"8","2005","Full Time","no migration background","","","",""
"8","2005","Full Time","direct migration background","","","",""
"8","2005","Full Time","indirect migration background","","","",""
"8","2005","Part Time","no migration background","","","",""
"8","2005","Part Time","direct migration background","","","",""
"8","2005","Part Time","indirect migration background","","","",""
"8","2005","Not Working","no migration background","","","",""
"8","2005","Not Working","direct migration background","","","",""
"8","2005","Not Working","indirect migration background","","","",""
"1","2006","Full Time","no migration background","4342","0.518635189242431","0.507167050972487","0.530103327512376"
"1","2006","Full Time","direct migration background","574","0.670523102384647","0.63791196078252","0.703134243986773"
"1","2006","Full Time","indirect migration background","117","0.281292976524399","0.233072638950455","0.329513314098343"
"1","2006","Part Time","no migration background","2560","0.533732769153251","0.518694032715945","0.548771505590558"
"1","2006","Part Time","direct migration background","413","0.6856671186226","0.64728477389954","0.72404946334566"
"1","2006","Part Time","indirect migration background","81","0.291436661159294","0.233087910577999","0.349785411740589"
"1","2006","Not Working","no migration background","4328","0.512046127014726","0.500745601691904","0.523346652337548"
"1","2006","Not Working","direct migration background","735","0.682247491470757","0.65382682709208","0.710668155849435"
"1","2006","Not Working","indirect migration background","81","0.258544757028066","0.208666350178884","0.308423163877247"
"2","2006","Full Time","no migration background","166","0.0257064281228962","0.0220740542123741","0.0293388020334184"
"2","2006","Full Time","direct migration background","44","0.0589944265072673","0.0426470436097046","0.0753418094048299"
"2","2006","Full Time","indirect migration background","6","","",""
"2","2006","Part Time","no migration background","98","0.0251186728616177","0.0204012350032162","0.0298361107200192"
"2","2006","Part Time","direct migration background","19","","",""
"2","2006","Part Time","indirect migration background","6","","",""
"2","2006","Not Working","no migration background","112","0.0180111938582788","0.0150045691355163","0.0210178185810413"
"2","2006","Not Working","direct migration background","37","0.0359499302213512","0.0245862872742315","0.047313573168471"
"2","2006","Not Working","indirect migration background","3","","",""
"3","2006","Full Time","no migration background","2046","0.337133914741337","0.326283686285604","0.347984143197071"
"3","2006","Full Time","direct migration background","109","0.158969237436322","0.133599899621193","0.184338575251452"
"3","2006","Full Time","indirect migration background","201","0.666824570758743","0.616275038937153","0.717374102580333"
"3","2006","Part Time","no migration background","1108","0.303657395624737","0.289795092786588","0.317519698462887"
"3","2006","Part Time","direct migration background","86","0.18748433294035","0.155215868722213","0.219752797158486"
"3","2006","Part Time","indirect migration background","133","0.613582340166511","0.551060026735292","0.67610465359773"
"3","2006","Not Working","no migration background","1480","0.185246489980642","0.176463491264715","0.19402948869657"
"3","2006","Not Working","direct migration background","112","0.124160081169865","0.104031084869719","0.14428907747001"
"3","2006","Not Working","indirect migration background","199","0.651724464488273","0.597449976919041","0.705998952057506"
"4","2006","Full Time","no migration background","640","0.10306490592783","0.096086428548958","0.110043383306702"
"4","2006","Full Time","direct migration background","56","0.0946287495251312","0.0743205441977029","0.11493695485256"
"4","2006","Full Time","indirect migration background","10","","",""
"4","2006","Part Time","no migration background","350","0.10770114831274","0.0983557610874657","0.117046535538014"
"4","2006","Part Time","direct migration background","33","0.0610971049691872","0.041295491062045","0.0808987188763293"
"4","2006","Part Time","indirect migration background","13","","",""
"4","2006","Not Working","no migration background","438","0.0761199004158066","0.070124590786363","0.0821152100452502"
"4","2006","Not Working","direct migration background","47","0.0554402000867186","0.041471825207264","0.0694085749661732"
"4","2006","Not Working","indirect migration background","9","","",""
"5","2006","Full Time","no migration background","85","0.0115733771000331","0.00911851539943416","0.014028238800632"
"5","2006","Full Time","direct migration background","13","","",""
"5","2006","Full Time","indirect migration background","","","",""
"5","2006","Part Time","no migration background","110","0.0294525988480325","0.0243557453130153","0.0345494523830497"
"5","2006","Part Time","direct migration background","11","","",""
"5","2006","Part Time","indirect migration background","","","",""
"5","2006","Not Working","no migration background","1158","0.208576288730547","0.199391023486923","0.21776155397417"
"5","2006","Not Working","direct migration background","100","0.102202297051308","0.0837122365682818","0.120692357534334"
"5","2006","Not Working","indirect migration background","4","","",""
"6","2006","Full Time","no migration background","2","","",""
"6","2006","Full Time","direct migration background","1","","",""
"6","2006","Full Time","indirect migration background","","","",""
"6","2006","Part Time","no migration background","","","",""
"6","2006","Part Time","direct migration background","","","",""
"6","2006","Part Time","indirect migration background","","","",""
"6","2006","Not Working","no migration background","","","",""
"6","2006","Not Working","direct migration background","","","",""
"6","2006","Not Working","indirect migration background","","","",""
"7","2006","Full Time","no migration background","10","","",""
"7","2006","Full Time","direct migration background","1","","",""
"7","2006","Full Time","indirect migration background","","","",""
"7","2006","Part Time","no migration background","1","","",""
"7","2006","Part Time","direct migration background","","","",""
"7","2006","Part Time","indirect migration background","","","",""
"7","2006","Not Working","no migration background","","","",""
"7","2006","Not Working","direct migration background","","","",""
"7","2006","Not Working","indirect migration background","","","",""
"8","2006","Full Time","no migration background","1","","",""
"8","2006","Full Time","direct migration background","","","",""
"8","2006","Full Time","indirect migration background","","","",""
"8","2006","Part Time","no migration background","","","",""
"8","2006","Part Time","direct migration background","","","",""
"8","2006","Part Time","indirect migration background","","","",""
"8","2006","Not Working","no migration background","","","",""
"8","2006","Not Working","direct migration background","","","",""
"8","2006","Not Working","indirect migration background","","","",""
"1","2007","Full Time","no migration background","4029","0.504758242284451","0.492896537774719","0.516619946794184"
"1","2007","Full Time","direct migration background","513","0.668600739338061","0.633804715287083","0.703396763389039"
"1","2007","Full Time","indirect migration background","121","0.353883283814201","0.302291964501577","0.405474603126824"
"1","2007","Part Time","no migration background","2376","0.526551188146129","0.510978580623302","0.542123795668956"
"1","2007","Part Time","direct migration background","396","0.692570520520457","0.653795378522669","0.731345662518245"
"1","2007","Part Time","indirect migration background","73","0.289675613515119","0.230272608928359","0.349078618101879"
"1","2007","Not Working","no migration background","4071","0.514134439254384","0.502522733708142","0.525746144800626"
"1","2007","Not Working","direct migration background","630","0.663496223389416","0.632539800394099","0.694452646384733"
"1","2007","Not Working","indirect migration background","67","0.269568679466088","0.218497780644406","0.32063957828777"
"2","2007","Full Time","no migration background","152","0.0260508009032838","0.0222718134027554","0.0298297884038121"
"2","2007","Full Time","direct migration background","29","","",""
"2","2007","Full Time","indirect migration background","8","","",""
"2","2007","Part Time","no migration background","101","0.0285761757774047","0.0233796755137708","0.0337726760410386"
"2","2007","Part Time","direct migration background","30","0.0746643037112253","0.0525763843089838","0.0967522231134668"
"2","2007","Part Time","indirect migration background","5","","",""
"2","2007","Not Working","no migration background","101","0.0157548724119592","0.0128618040889925","0.018647940734926"
"2","2007","Not Working","direct migration background","30","0.0336529722022665","0.0218384858659214","0.0454674585386115"
"2","2007","Not Working","indirect migration background","3","","",""
"3","2007","Full Time","no migration background","1918","0.346341057720938","0.335052866543018","0.357629248898858"
"3","2007","Full Time","direct migration background","103","0.171857333967926","0.143969997042177","0.199744670893674"
"3","2007","Full Time","indirect migration background","186","0.605263600717587","0.552526410505695","0.658000790929479"
"3","2007","Part Time","no migration background","1072","0.314646454642107","0.300162962857953","0.329129946426261"
"3","2007","Part Time","direct migration background","76","0.143301034349107","0.113857670554793","0.17274439814342"
"3","2007","Part Time","indirect migration background","138","0.630850270827792","0.567654428649054","0.69404611300653"
"3","2007","Not Working","no migration background","1439","0.192839974123652","0.183674014007523","0.202005934239782"
"3","2007","Not Working","direct migration background","91","0.117000460064068","0.095942776425761","0.138058143702375"
"3","2007","Not Working","indirect migration background","204","0.642457294497129","0.587295906525805","0.697618682468453"
"4","2007","Full Time","no migration background","637","0.107319231474342","0.0999760606812932","0.114662402267391"
"4","2007","Full Time","direct migration background","45","0.0931372439288113","0.0716538494620226","0.1146206383956"
"4","2007","Full Time","indirect migration background","15","","",""
"4","2007","Part Time","no migration background","298","0.0963447962162876","0.0871419951885174","0.105547597244058"
"4","2007","Part Time","direct migration background","33","0.0716883259001098","0.050010298219379","0.0933663535808406"
"4","2007","Part Time","indirect migration background","8","","",""
"4","2007","Not Working","no migration background","435","0.0769713897148102","0.0707788064704577","0.0831639729591626"
"4","2007","Not Working","direct migration background","47","0.076327325053944","0.058931876066788","0.0937227740411001"
"4","2007","Not Working","indirect migration background","13","","",""
"5","2007","Full Time","no migration background","78","0.0117553158216876","0.00919822497653308","0.0143124066668421"
"5","2007","Full Time","direct migration background","12","","",""
"5","2007","Full Time","indirect migration background","","","",""
"5","2007","Part Time","no migration background","101","0.0335543402420111","0.0279378165376569","0.0391708639463653"
"5","2007","Part Time","direct migration background","9","","",""
"5","2007","Part Time","indirect migration background","","","",""
"5","2007","Not Working","no migration background","1071","0.200299324495194","0.191001034606568","0.209597614383821"
"5","2007","Not Working","direct migration background","96","0.107494366411238","0.0872018966004446","0.127786836222031"
"5","2007","Not Working","indirect migration background","3","","",""
"6","2007","Full Time","no migration background","","","",""
"6","2007","Full Time","direct migration background","","","",""
"6","2007","Full Time","indirect migration background","","","",""
"6","2007","Part Time","no migration background","","","",""
"6","2007","Part Time","direct migration background","","","",""
"6","2007","Part Time","indirect migration background","","","",""
"6","2007","Not Working","no migration background","","","",""
"6","2007","Not Working","direct migration background","1","","",""
"6","2007","Not Working","indirect migration background","","","",""
"7","2007","Full Time","no migration background","10","","",""
"7","2007","Full Time","direct migration background","1","","",""
"7","2007","Full Time","indirect migration background","","","",""
"7","2007","Part Time","no migration background","1","","",""
"7","2007","Part Time","direct migration background","","","",""
"7","2007","Part Time","indirect migration background","","","",""
"7","2007","Not Working","no migration background","","","",""
"7","2007","Not Working","direct migration background","","","",""
"7","2007","Not Working","indirect migration background","","","",""
"8","2007","Full Time","no migration background","1","","",""
"8","2007","Full Time","direct migration background","","","",""
"8","2007","Full Time","indirect migration background","","","",""
"8","2007","Part Time","no migration background","","","",""
"8","2007","Part Time","direct migration background","","","",""
"8","2007","Part Time","indirect migration background","","","",""
"8","2007","Not Working","no migration background","","","",""
"8","2007","Not Working","direct migration background","","","",""
"8","2007","Not Working","indirect migration background","","","",""
"1","2008","Full Time","no migration background","3815","0.498791345516517","0.486649269447439","0.510933421585595"
"1","2008","Full Time","direct migration background","454","0.669751777282425","0.633056464548414","0.706447090016435"
"1","2008","Full Time","indirect migration background","133","0.376032842186065","0.324620823600895","0.427444860771235"
"1","2008","Part Time","no migration background","2236","0.53122497172697","0.515171625119927","0.547278318334013"
"1","2008","Part Time","direct migration background","353","0.708156116224693","0.667401768558021","0.748910463891365"
"1","2008","Part Time","indirect migration background","74","0.28325013718198","0.224375844078339","0.342124430285621"
"1","2008","Not Working","no migration background","3811","0.503225405749481","0.491202015794967","0.515248795703995"
"1","2008","Not Working","direct migration background","575","0.658779633743982","0.626047966701789","0.691511300786175"
"1","2008","Not Working","indirect migration background","53","0.213079084795469","0.163684187910264","0.262473981680674"
"2","2008","Full Time","no migration background","149","0.0262834979651336","0.0223985781385471","0.03016841779172"
"2","2008","Full Time","direct migration background","28","","",""
"2","2008","Full Time","indirect migration background","6","","",""
"2","2008","Part Time","no migration background","82","0.0235399017189209","0.0186626667331116","0.0284171367047302"
"2","2008","Part Time","direct migration background","21","","",""
"2","2008","Part Time","indirect migration background","6","","",""
"2","2008","Not Working","no migration background","104","0.014946774720255","0.0120288804051977","0.0178646690353122"
"2","2008","Not Working","direct migration background","26","","",""
"2","2008","Not Working","indirect migration background","2","","",""
"3","2008","Full Time","no migration background","1845","0.351696864340223","0.340101149596278","0.363292579084168"
"3","2008","Full Time","direct migration background","94","0.163760808391568","0.134887027471791","0.192634589311345"
"3","2008","Full Time","indirect migration background","188","0.589600574552566","0.537390631127909","0.641810517977223"
"3","2008","Part Time","no migration background","999","0.314634773794728","0.299696221908394","0.329573325681062"
"3","2008","Part Time","direct migration background","69","0.166992880057848","0.133557406635324","0.200428353480373"
"3","2008","Part Time","indirect migration background","132","0.609160479108098","0.545404351988627","0.672916606227569"
"3","2008","Not Working","no migration background","1274","0.192621372302266","0.18313813047196","0.202104614132573"
"3","2008","Not Working","direct migration background","76","0.120278646243609","0.0978218704659179","0.142735422021301"
"3","2008","Not Working","indirect migration background","198","0.711943542414778","0.657316496839218","0.766570587990339"
"4","2008","Full Time","no migration background","621","0.107200769010871","0.0996879994477001","0.114713538574042"
"4","2008","Full Time","direct migration background","43","0.0958889416339835","0.072915367584958","0.118862515683009"
"4","2008","Full Time","indirect migration background","14","","",""
"4","2008","Part Time","no migration background","297","0.0975706459722863","0.0880248905216205","0.107116401422952"
"4","2008","Part Time","direct migration background","27","","",""
"4","2008","Part Time","indirect migration background","12","","",""
"4","2008","Not Working","no migration background","407","0.0808808229686537","0.0743242838097334","0.087437362127574"
"4","2008","Not Working","direct migration background","43","0.0752829058165722","0.0570677370219137","0.0934980746112306"
"4","2008","Not Working","indirect migration background","8","","",""
"5","2008","Full Time","no migration background","74","0.0122324494242249","0.00956308231005923","0.0149018165383906"
"5","2008","Full Time","direct migration background","11","","",""
"5","2008","Full Time","indirect migration background","","","",""
"5","2008","Part Time","no migration background","96","0.0326028057747246","0.0268896770773097","0.0383159344721394"
"5","2008","Part Time","direct migration background","8","","",""
"5","2008","Part Time","indirect migration background","1","","",""
"5","2008","Not Working","no migration background","1047","0.208325624259344","0.198559761768084","0.218091486750604"
"5","2008","Not Working","direct migration background","85","0.110120064539863","0.0885088335112158","0.13173129556851"
"5","2008","Not Working","indirect migration background","3","","",""
"6","2008","Full Time","no migration background","","","",""
"6","2008","Full Time","direct migration background","","","",""
"6","2008","Full Time","indirect migration background","","","",""
"6","2008","Part Time","no migration background","","","",""
"6","2008","Part Time","direct migration background","","","",""
"6","2008","Part Time","indirect migration background","","","",""
"6","2008","Not Working","no migration background","","","",""
"6","2008","Not Working","direct migration background","1","","",""
"6","2008","Not Working","indirect migration background","","","",""
"7","2008","Full Time","no migration background","8","","",""
"7","2008","Full Time","direct migration background","1","","",""
"7","2008","Full Time","indirect migration background","","","",""
"7","2008","Part Time","no migration background","2","","",""
"7","2008","Part Time","direct migration background","","","",""
"7","2008","Part Time","indirect migration background","","","",""
"7","2008","Not Working","no migration background","","","",""
"7","2008","Not Working","direct migration background","","","",""
"7","2008","Not Working","indirect migration background","","","",""
"8","2008","Full Time","no migration background","2","","",""
"8","2008","Full Time","direct migration background","","","",""
"8","2008","Full Time","indirect migration background","","","",""
"8","2008","Part Time","no migration background","","","",""
"8","2008","Part Time","direct migration background","","","",""
"8","2008","Part Time","indirect migration background","","","",""
"8","2008","Not Working","no migration background","","","",""
