"pgfamstd","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Widowed","1987","16-34 y.","Single parent ","1","","","","5"
"Widowed","1987","35-65 y.","Couple + C. GT 16 ","7","","","","5"
"Widowed","1987","35-65 y.","Couple + C. LE and GT 16","2","","","","5"
"Widowed","1987","66 and older","1-pers.-HH","302","0.824545186708111","0.785736872151203","0.863353501265019","5"
"Widowed","1987","66 and older","(Married) couple without C. ","19","","","","5"
"Widowed","1987","66 and older","Single parent ","25","","","","5"
"Widowed","1987","66 and older","Couple + C. LE 16 ","","","","","5"
"Widowed","1987","66 and older","Couple + C. GT 16 ","2","","","","5"
"Widowed","1987","66 and older","Couple + C. LE and GT 16","","","","","5"
"Divorced","1988","16-34 y.","1-pers.-HH","20","","","","4"
"Divorced","1988","16-34 y.","(Married) couple without C. ","10","","","","4"
"Divorced","1988","16-34 y.","Single parent ","17","","","","4"
"Divorced","1988","16-34 y.","Couple + C. LE 16 ","7","","","","4"
"Divorced","1988","16-34 y.","Couple + C. GT 16 ","7","","","","4"
"Divorced","1988","16-34 y.","Couple + C. LE and GT 16","3","","","","4"
"Divorced","1988","35-65 y.","(Married) couple without C. ","41","0.026495542933942","0.0174723927559766","0.0355186931119074","4"
"Divorced","1988","35-65 y.","Couple + C. LE 16 ","5","","","","4"
"Divorced","1988","35-65 y.","1-pers.-HH","102","0.278663276574665","0.234280553093224","0.323046000056106","4"
"Divorced","1988","35-65 y.","Single parent ","75","0.325193870771224","0.264388582389227","0.38599915915322","4"
"Divorced","1988","35-65 y.","Couple + C. GT 16 ","8","","","","4"
"Divorced","1988","35-65 y.","Couple + C. LE and GT 16","3","","","","4"
"Divorced","1988","66 and older","1-pers.-HH","21","","","","4"
"Divorced","1988","66 and older","(Married) couple without C. ","1","","","","4"
"Divorced","1988","66 and older","Single parent ","1","","","","4"
"Divorced","1988","66 and older","Couple + C. LE 16 ","","","","","4"
"Divorced","1988","66 and older","Couple + C. GT 16 ","","","","","4"
"Divorced","1988","66 and older","Couple + C. LE and GT 16","","","","","4"
"Married","1988","16-34 y.","1-pers.-HH","","","","","1"
"Married","1988","16-34 y.","(Married) couple without C. ","342","0.57393858581777","0.533554927080984","0.614322244554557","1"
"Married","1988","16-34 y.","Single parent ","9","","","","1"
"Married","1988","16-34 y.","Couple + C. LE 16 ","1060","0.954359349404374","0.942064982774103","0.966653716034645","1"
"Married","1988","16-34 y.","Couple + C. GT 16 ","23","","","","1"
"Married","1988","16-34 y.","Couple + C. LE and GT 16","25","","","","1"
"Married","1988","35-65 y.","1-pers.-HH","","","","","1"
"Married","1988","35-65 y.","(Married) couple without C. ","1128","0.934201644050872","0.920272300922184","0.94813098717956","1"
"Married","1988","35-65 y.","Single parent ","4","","","","1"
"Married","1988","35-65 y.","Couple + C. LE 16 ","1101","0.985682043102266","0.978724626208182","0.99263945999635","1"
"Married","1988","35-65 y.","Couple + C. GT 16 ","1184","0.968226732046767","0.958380598649538","0.978072865443996","1"
"Married","1988","35-65 y.","Couple + C. LE and GT 16","627","0.971150087569584","0.958161761645209","0.984138413493959","1"
"Married","1988","66 and older","1-pers.-HH","","","","","1"
"Married","1988","66 and older","(Married) couple without C. ","466","0.941750640105963","0.921075989825511","0.962425290386415","1"
"Married","1988","66 and older","Single parent ","","","","","1"
"Married","1988","66 and older","Couple + C. LE 16 ","","","","","1"
"Married","1988","66 and older","Couple + C. GT 16 ","56","0.983464789771006","0.950359687677214","1.0165698918648","1"
"Married","1988","66 and older","Couple + C. LE and GT 16","","","","","1"
"Married, but separated","1988","16-34 y.","1-pers.-HH","15","","","","2"
"Married, but separated","1988","35-65 y.","(Married) couple without C. ","16","","","","2"
"Married, but separated","1988","16-34 y.","Couple + C. LE 16 ","15","","","","2"
"Married, but separated","1988","16-34 y.","Couple + C. GT 16 ","9","","","","2"
"Married, but separated","1988","35-65 y.","Single parent ","40","0.153737874440143","0.106918721091489","0.200557027788798","2"
"Married, but separated","1988","35-65 y.","Couple + C. LE and GT 16","4","","","","2"
"Married, but separated","1988","16-34 y.","(Married) couple without C. ","5","","","","2"
"Married, but separated","1988","16-34 y.","Single parent ","13","","","","2"
"Married, but separated","1988","16-34 y.","Couple + C. LE and GT 16","9","","","","2"
"Married, but separated","1988","35-65 y.","1-pers.-HH","77","0.132868517188948","0.0992670238622791","0.166470010515617","2"
"Married, but separated","1988","35-65 y.","Couple + C. GT 16 ","6","","","","2"
"Married, but separated","1988","66 and older","1-pers.-HH","7","","","","2"
"Married, but separated","1988","66 and older","Couple + C. LE 16 ","","","","","2"
"Married, but separated","1988","66 and older","Couple + C. GT 16 ","1","","","","2"
"Married, but separated","1988","35-65 y.","Couple + C. LE 16 ","8","","","","2"
"Married, but separated","1988","66 and older","(Married) couple without C. ","4","","","","2"
"Married, but separated","1988","66 and older","Single parent ","","","","","2"
"Married, but separated","1988","66 and older","Couple + C. LE and GT 16","","","","","2"
"Single","1988","16-34 y.","(Married) couple without C. ","218","0.390977181074684","0.351127088246458","0.43082727390291","3"
"Single","1988","16-34 y.","Single parent ","212","0.860032284557009","0.817110028155013","0.902954540959006","3"
"Single","1988","66 and older","(Married) couple without C. ","2","","","","3"
"Single","1988","66 and older","Couple + C. GT 16 ","","","","","3"
"Single","1988","66 and older","Couple + C. LE and GT 16","1","","","","3"
"Single","1988","16-34 y.","1-pers.-HH","240","0.874585321347998","0.835583626199867","0.913587016496129","3"
"Single","1988","16-34 y.","Couple + C. LE 16 ","25","","","","3"
"Single","1988","35-65 y.","(Married) couple without C. ","18","","","","3"
"Single","1988","35-65 y.","Single parent ","22","","","","3"
"Single","1988","35-65 y.","Couple + C. GT 16 ","16","","","","3"
"Single","1988","35-65 y.","Couple + C. LE and GT 16","1","","","","3"
"Single","1988","66 and older","1-pers.-HH","43","0.11798366196186","0.0850247070402541","0.150942616883466","3"
"Single","1988","66 and older","Single parent ","","","","","3"
"Single","1988","66 and older","Couple + C. LE 16 ","","","","","3"
"Single","1988","16-34 y.","Couple + C. GT 16 ","893","0.975012565490402","0.964991680549192","0.985033450431613","3"
"Single","1988","16-34 y.","Couple + C. LE and GT 16","411","0.950485052306238","0.930396442095638","0.970573662516837","3"
"Single","1988","35-65 y.","1-pers.-HH","120","0.323525392221197","0.277214303225107","0.369836481217287","3"
"Single","1988","35-65 y.","Couple + C. LE 16 ","3","","","","3"
"Widowed","1988","35-65 y.","Single parent ","87","0.363798415929882","0.301351866989308","0.426244964870457","5"
"Widowed","1988","35-65 y.","Couple + C. LE 16 ","3","","","","5"
"Widowed","1988","16-34 y.","1-pers.-HH","2","","","","5"
"Widowed","1988","16-34 y.","(Married) couple without C. ","1","","","","5"
"Widowed","1988","16-34 y.","Couple + C. LE 16 ","","","","","5"
"Widowed","1988","16-34 y.","Couple + C. GT 16 ","","","","","5"
"Widowed","1988","16-34 y.","Couple + C. LE and GT 16","","","","","5"
"Widowed","1988","35-65 y.","1-pers.-HH","93","0.26494281401519","0.221256873135782","0.308628754894598","5"
"Widowed","1988","35-65 y.","(Married) couple without C. ","14","","","","5"
"Widowed","1988","16-34 y.","Single parent ","","","","","5"
"Widowed","1988","35-65 y.","Couple + C. GT 16 ","5","","","","5"
"Widowed","1988","35-65 y.","Couple + C. LE and GT 16","3","","","","5"
"Widowed","1988","66 and older","1-pers.-HH","297","0.8132405069077","0.773422911796419","0.853058102018981","5"
"Widowed","1988","66 and older","(Married) couple without C. ","20","","","","5"
"Widowed","1988","66 and older","Single parent ","22","","","","5"
"Widowed","1988","66 and older","Couple + C. LE 16 ","","","","","5"
"Widowed","1988","66 and older","Couple + C. GT 16 ","","","","","5"
"Widowed","1988","66 and older","Couple + C. LE and GT 16","","","","","5"
"Divorced","1989","16-34 y.","1-pers.-HH","21","","","","4"
"Divorced","1989","16-34 y.","(Married) couple without C. ","16","","","","4"
"Divorced","1989","16-34 y.","Single parent ","18","","","","4"
"Divorced","1989","16-34 y.","Couple + C. GT 16 ","6","","","","4"
"Divorced","1989","16-34 y.","Couple + C. LE and GT 16","3","","","","4"
"Divorced","1989","16-34 y.","Couple + C. LE 16 ","10","","","","4"
"Divorced","1989","35-65 y.","1-pers.-HH","114","0.308665616665131","0.263110438553588","0.354220794776674","4"
"Divorced","1989","35-65 y.","(Married) couple without C. ","45","0.0302354894359423","0.0204237319570111","0.0400472469148735","4"
"Divorced","1989","35-65 y.","Couple + C. LE 16 ","13","","","","4"
"Divorced","1989","35-65 y.","Single parent ","72","0.332635665803541","0.269509834922629","0.395761496684454","4"
"Divorced","1989","35-65 y.","Couple + C. GT 16 ","5","","","","4"
"Divorced","1989","35-65 y.","Couple + C. LE and GT 16","2","","","","4"
"Divorced","1989","66 and older","1-pers.-HH","21","","","","4"
"Divorced","1989","66 and older","(Married) couple without C. ","","","","","4"
"Divorced","1989","66 and older","Single parent ","1","","","","4"
"Divorced","1989","66 and older","Couple + C. LE 16 ","","","","","4"
"Divorced","1989","66 and older","Couple + C. GT 16 ","","","","","4"
"Divorced","1989","66 and older","Couple + C. LE and GT 16","","","","","4"
"Married","1989","16-34 y.","1-pers.-HH","1","","","","1"
"Married","1989","16-34 y.","(Married) couple without C. ","329","0.550753963330542","0.511473312247541","0.590034614413543","1"
"Married","1989","16-34 y.","Single parent ","12","","","","1"
"Married","1989","16-34 y.","Couple + C. LE 16 ","1013","0.939573401793596","0.925316417870204","0.953830385716987","1"
"Married","1989","16-34 y.","Couple + C. GT 16 ","25","","","","1"
"Married","1989","16-34 y.","Couple + C. LE and GT 16","22","","","","1"
"Married","1989","35-65 y.","1-pers.-HH","2","","","","1"
"Married","1989","35-65 y.","(Married) couple without C. ","1074","0.929936475965451","0.91531040115817","0.944562550772733","1"
"Married","1989","35-65 y.","Single parent ","4","","","","1"
"Married","1989","35-65 y.","Couple + C. LE 16 ","1039","0.973879598887453","0.964323101240966","0.98343609653394","1"
"Married","1989","35-65 y.","Couple + C. GT 16 ","1156","0.970197986636001","0.960520585715847","0.979875387556154","1"
"Married","1989","35-65 y.","Couple + C. LE and GT 16","570","0.989537230865721","0.981227705076004","0.997846756655437","1"
"Married","1989","66 and older","1-pers.-HH","","","","","1"
"Married","1989","66 and older","(Married) couple without C. ","450","0.947725219939558","0.927645187146382","0.967805252732734","1"
"Married","1989","66 and older","Single parent ","","","","","1"
"Married","1989","66 and older","Couple + C. LE 16 ","","","","","1"
"Married","1989","66 and older","Couple + C. GT 16 ","60","0.994762503291761","0.976648903906906","1.01287610267662","1"
"Married","1989","66 and older","Couple + C. LE and GT 16","","","","","1"
"Married, but separated","1989","16-34 y.","(Married) couple without C. ","6","","","","2"
"Married, but separated","1989","16-34 y.","Single parent ","8","","","","2"
"Married, but separated","1989","16-34 y.","Couple + C. LE 16 ","17","","","","2"
"Married, but separated","1989","16-34 y.","Couple + C. GT 16 ","5","","","","2"
"Married, but separated","1989","35-65 y.","(Married) couple without C. ","18","","","","2"
"Married, but separated","1989","35-65 y.","Couple + C. LE and GT 16","2","","","","2"
"Married, but separated","1989","16-34 y.","1-pers.-HH","10","","","","2"
"Married, but separated","1989","35-65 y.","Single parent ","32","0.137573203634089","0.0914234644780765","0.183722942790102","2"
"Married, but separated","1989","16-34 y.","Couple + C. LE and GT 16","7","","","","2"
"Married, but separated","1989","35-65 y.","1-pers.-HH","69","0.125212749027041","0.0925746360801233","0.157850861973959","2"
"Married, but separated","1989","35-65 y.","Couple + C. LE 16 ","13","","","","2"
"Married, but separated","1989","35-65 y.","Couple + C. GT 16 ","6","","","","2"
"Married, but separated","1989","66 and older","1-pers.-HH","5","","","","2"
"Married, but separated","1989","66 and older","Couple + C. LE 16 ","","","","","2"
"Married, but separated","1989","66 and older","Couple + C. GT 16 ","","","","","2"
"Married, but separated","1989","66 and older","(Married) couple without C. ","3","","","","2"
"Married, but separated","1989","66 and older","Single parent ","","","","","2"
"Married, but separated","1989","66 and older","Couple + C. LE and GT 16","","","","","2"
"Single","1989","16-34 y.","(Married) couple without C. ","265","0.411878163725792","0.373011633497708","0.450744693953875","3"
"Single","1989","16-34 y.","1-pers.-HH","242","0.870636311004544","0.831114868258216","0.910157753750873","3"
"Single","1989","16-34 y.","Single parent ","187","0.864349206425483","0.819706587972508","0.908991824878458","3"
"Single","1989","16-34 y.","Couple + C. LE 16 ","33","0.0297993053313849","0.0196255312208015","0.0399730794419683","3"
"Single","1989","66 and older","(Married) couple without C. ","1","","","","3"
"Single","1989","66 and older","Couple + C. GT 16 ","","","","","3"
"Single","1989","66 and older","Couple + C. LE and GT 16","","","","","3"
"Single","1989","16-34 y.","Couple + C. GT 16 ","862","0.975613279224209","0.965524805272318","0.985701753176099","3"
"Single","1989","16-34 y.","Couple + C. LE and GT 16","379","0.958308735477527","0.938984494817929","0.977632976137125","3"
"Single","1989","35-65 y.","1-pers.-HH","119","0.320716019736062","0.274686594044606","0.366745445427518","3"
"Single","1989","35-65 y.","(Married) couple without C. ","21","","","","3"
"Single","1989","35-65 y.","Single parent ","20","","","","3"
"Single","1989","35-65 y.","Couple + C. GT 16 ","15","","","","3"
"Single","1989","35-65 y.","Couple + C. LE and GT 16","1","","","","3"
"Single","1989","66 and older","1-pers.-HH","42","0.119836483624803","0.0864269057568488","0.153246061492757","3"
"Single","1989","66 and older","Single parent ","1","","","","3"
"Single","1989","66 and older","Couple + C. LE 16 ","","","","","3"
"Single","1989","35-65 y.","Couple + C. LE 16 ","3","","","","3"
"Widowed","1989","16-34 y.","1-pers.-HH","3","","","","5"
"Widowed","1989","16-34 y.","(Married) couple without C. ","","","","","5"
"Widowed","1989","35-65 y.","Single parent ","86","0.366897379704252","0.30232443901056","0.431470320397944","5"
"Widowed","1989","35-65 y.","Couple + C. LE 16 ","2","","","","5"
"Widowed","1989","16-34 y.","Single parent ","1","","","","5"
"Widowed","1989","16-34 y.","Couple + C. LE 16 ","","","","","5"
"Widowed","1989","16-34 y.","Couple + C. GT 16 ","","","","","5"
"Widowed","1989","16-34 y.","Couple + C. LE and GT 16","","","","","5"
"Widowed","1989","35-65 y.","1-pers.-HH","91","0.240772749958498","0.198609012214615","0.282936487702381","5"
"Widowed","1989","35-65 y.","(Married) couple without C. ","12","","","","5"
