"erwst","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Full-time","1985","Couple + C. LE and GT 16","(2a) intermediate vocational","49","0.472611143043329","0.376660282381777","0.568562003704881"
"Full-time","1985","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","15","","",""
"Full-time","1985","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","12","","",""
"Full-time","1985","Couple + C. LE and GT 16","(3a) lower tertiary education","13","","",""
"Full-time","1985","Couple + C. LE and GT 16","(3b) higher tertiary education","23","","",""
"Part-time","1985","1-pers.-HH","(0) in school","","","",""
"Part-time","1985","1-pers.-HH","(1a) inadequately completed","1","","",""
"Part-time","1985","1-pers.-HH","(1b) general elementary school","7","","",""
"Part-time","1985","1-pers.-HH","(1c) basic vocational qualification","4","","",""
"Part-time","1985","1-pers.-HH","(2b) intermediate general qualification","1","","",""
"Part-time","1985","1-pers.-HH","(2a) intermediate vocational","2","","",""
"Part-time","1985","1-pers.-HH","(2c_gen) general maturity certificate","10","","",""
"Part-time","1985","1-pers.-HH","(2c_voc) vocational maturity certificate","4","","",""
"Part-time","1985","1-pers.-HH","(3a) lower tertiary education","1","","",""
"Part-time","1985","1-pers.-HH","(3b) higher tertiary education","3","","",""
"Part-time","1985","(Married) couple without C. ","(0) in school","","","",""
"Part-time","1985","(Married) couple without C. ","(1a) inadequately completed","3","","",""
"Part-time","1985","(Married) couple without C. ","(1b) general elementary school","36","0.0658456558693696","0.0453954939995605","0.0862958177391787"
"Part-time","1985","(Married) couple without C. ","(1c) basic vocational qualification","60","0.058936036893549","0.0444335191939062","0.0734385545931917"
"Part-time","1985","(Married) couple without C. ","(2b) intermediate general qualification","3","","",""
"Part-time","1985","(Married) couple without C. ","(2a) intermediate vocational","20","","",""
"Part-time","1985","(Married) couple without C. ","(2c_gen) general maturity certificate","4","","",""
"Part-time","1985","(Married) couple without C. ","(2c_voc) vocational maturity certificate","11","","",""
"Part-time","1985","(Married) couple without C. ","(3a) lower tertiary education","4","","",""
"Part-time","1985","(Married) couple without C. ","(3b) higher tertiary education","7","","",""
"Part-time","1985","Single parent ","(0) in school","","","",""
"Part-time","1985","Single parent ","(1a) inadequately completed","1","","",""
"Part-time","1985","Single parent ","(1b) general elementary school","12","","",""
"Part-time","1985","Single parent ","(1c) basic vocational qualification","12","","",""
"Part-time","1985","Single parent ","(2b) intermediate general qualification","4","","",""
"Part-time","1985","Single parent ","(2a) intermediate vocational","7","","",""
"Part-time","1985","Single parent ","(2c_gen) general maturity certificate","","","",""
"Part-time","1985","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Part-time","1985","Single parent ","(3a) lower tertiary education","","","",""
"Part-time","1985","Single parent ","(3b) higher tertiary education","1","","",""
"Part-time","1985","Couple + C. LE 16 ","(0) in school","","","",""
"Part-time","1985","Couple + C. LE 16 ","(1a) inadequately completed","12","","",""
"Part-time","1985","Couple + C. LE 16 ","(1b) general elementary school","45","0.115801126801573","0.0883510091152583","0.143251244487887"
"Part-time","1985","Couple + C. LE 16 ","(1c) basic vocational qualification","104","0.106766059761353","0.0878236845057435","0.125708435016963"
"Part-time","1985","Couple + C. LE 16 ","(2b) intermediate general qualification","8","","",""
"Part-time","1985","Couple + C. LE 16 ","(2a) intermediate vocational","57","0.150698945571655","0.114097267462385","0.187300623680925"
"Part-time","1985","Couple + C. LE 16 ","(2c_gen) general maturity certificate","4","","",""
"Part-time","1985","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","10","","",""
"Part-time","1985","Couple + C. LE 16 ","(3a) lower tertiary education","1","","",""
"Part-time","1985","Couple + C. LE 16 ","(3b) higher tertiary education","17","","",""
"Part-time","1985","Couple + C. GT 16 ","(0) in school","","","",""
"Part-time","1985","Couple + C. GT 16 ","(1a) inadequately completed","3","","",""
"Part-time","1985","Couple + C. GT 16 ","(1b) general elementary school","50","0.12338510443491","0.0931993900000302","0.153570818869789"
"Part-time","1985","Couple + C. GT 16 ","(1c) basic vocational qualification","52","0.0853992472889721","0.0639964647120263","0.106802029865918"
"Part-time","1985","Couple + C. GT 16 ","(2b) intermediate general qualification","6","","",""
"Part-time","1985","Couple + C. GT 16 ","(2a) intermediate vocational","31","0.135367935579922","0.0910577140522405","0.179678157107604"
"Part-time","1985","Couple + C. GT 16 ","(2c_gen) general maturity certificate","4","","",""
"Part-time","1985","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Part-time","1985","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Part-time","1985","Couple + C. GT 16 ","(3b) higher tertiary education","6","","",""
"Part-time","1985","Couple + C. LE and GT 16","(0) in school","1","","",""
"Part-time","1985","Couple + C. LE and GT 16","(1a) inadequately completed","6","","",""
"Part-time","1985","Couple + C. LE and GT 16","(1b) general elementary school","28","","",""
"Part-time","1985","Couple + C. LE and GT 16","(1c) basic vocational qualification","30","0.0672660602292457","0.0438349581128876","0.0906971623456038"
"Part-time","1985","Couple + C. LE and GT 16","(2b) intermediate general qualification","2","","",""
"Part-time","1985","Couple + C. LE and GT 16","(2a) intermediate vocational","11","","",""
"Part-time","1985","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"Part-time","1985","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Part-time","1985","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Part-time","1985","Couple + C. LE and GT 16","(3b) higher tertiary education","4","","",""
"Non-working","1985","1-pers.-HH","(0) in school","","","",""
"Non-working","1985","1-pers.-HH","(1a) inadequately completed","18","","",""
"Non-working","1985","1-pers.-HH","(1b) general elementary school","216","0.820160530105506","0.776988423709811","0.863332636501201"
"Non-working","1985","1-pers.-HH","(1c) basic vocational qualification","189","0.628153484262196","0.577736660356082","0.67857030816831"
"Non-working","1985","1-pers.-HH","(2b) intermediate general qualification","26","","",""
"Non-working","1985","1-pers.-HH","(2a) intermediate vocational","77","0.495998528686514","0.423951127000028","0.568045930372999"
"Non-working","1985","1-pers.-HH","(2c_gen) general maturity certificate","27","","",""
"Non-working","1985","1-pers.-HH","(2c_voc) vocational maturity certificate","19","","",""
"Non-working","1985","1-pers.-HH","(3a) lower tertiary education","7","","",""
"Non-working","1985","1-pers.-HH","(3b) higher tertiary education","21","","",""
"Non-working","1985","(Married) couple without C. ","(0) in school","","","",""
"Non-working","1985","(Married) couple without C. ","(1a) inadequately completed","41","0.503081783480586","0.409218315323243","0.596945251637928"
"Non-working","1985","(Married) couple without C. ","(1b) general elementary school","367","0.736805645836761","0.700494611173852","0.773116680499671"
"Non-working","1985","(Married) couple without C. ","(1c) basic vocational qualification","494","0.546695944026243","0.516040253952551","0.577351634099934"
"Non-working","1985","(Married) couple without C. ","(2b) intermediate general qualification","20","","",""
"Non-working","1985","(Married) couple without C. ","(2a) intermediate vocational","118","0.389778621389857","0.338316076307843","0.441241166471871"
"Non-working","1985","(Married) couple without C. ","(2c_gen) general maturity certificate","24","","",""
"Non-working","1985","(Married) couple without C. ","(2c_voc) vocational maturity certificate","49","0.500939600346484","0.408340169532794","0.593539031160175"
"Non-working","1985","(Married) couple without C. ","(3a) lower tertiary education","26","","",""
"Non-working","1985","(Married) couple without C. ","(3b) higher tertiary education","33","0.33513991978883","0.248488860771345","0.421790978806316"
"Non-working","1985","Single parent ","(0) in school","19","","",""
"Non-working","1985","Single parent ","(1a) inadequately completed","16","","",""
"Non-working","1985","Single parent ","(1b) general elementary school","72","0.513860530111949","0.435176732295361","0.592544327928538"
"Non-working","1985","Single parent ","(1c) basic vocational qualification","54","0.354648573904267","0.28165185076182","0.427645297046714"
"Non-working","1985","Single parent ","(2b) intermediate general qualification","25","","",""
"Non-working","1985","Single parent ","(2a) intermediate vocational","11","","",""
"Non-working","1985","Single parent ","(2c_gen) general maturity certificate","22","","",""
"Non-working","1985","Single parent ","(2c_voc) vocational maturity certificate","5","","",""
"Non-working","1985","Single parent ","(3a) lower tertiary education","1","","",""
"Non-working","1985","Single parent ","(3b) higher tertiary education","4","","",""
"Non-working","1985","Couple + C. LE 16 ","(0) in school","1","","",""
"Non-working","1985","Couple + C. LE 16 ","(1a) inadequately completed","106","0.438031078894297","0.380328193171043","0.495733964617551"
"Non-working","1985","Couple + C. LE 16 ","(1b) general elementary school","208","0.441500044980675","0.398901988324045","0.484098101637305"
"Non-working","1985","Couple + C. LE 16 ","(1c) basic vocational qualification","296","0.299570610393407","0.271473154224355","0.32766806656246"
"Non-working","1985","Couple + C. LE 16 ","(2b) intermediate general qualification","21","","",""
"Non-working","1985","Couple + C. LE 16 ","(2a) intermediate vocational","116","0.316281678772756","0.268705376435688","0.363857981109824"
"Non-working","1985","Couple + C. LE 16 ","(2c_gen) general maturity certificate","23","","",""
"Non-working","1985","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","27","","",""
"Non-working","1985","Couple + C. LE 16 ","(3a) lower tertiary education","15","","",""
"Non-working","1985","Couple + C. LE 16 ","(3b) higher tertiary education","25","","",""
"Non-working","1985","Couple + C. GT 16 ","(0) in school","78","0.956231050196839","0.911678756732479","1.0007833436612"
"Non-working","1985","Couple + C. GT 16 ","(1a) inadequately completed","62","0.566680998661162","0.484888829356367","0.648473167965957"
"Non-working","1985","Couple + C. GT 16 ","(1b) general elementary school","198","0.485654394940376","0.439781426109274","0.531527363771477"
"Non-working","1985","Couple + C. GT 16 ","(1c) basic vocational qualification","165","0.268370448925313","0.234436030803995","0.302304867046631"
"Non-working","1985","Couple + C. GT 16 ","(2b) intermediate general qualification","80","0.49999422610464","0.423702731481775","0.576285720727506"
"Non-working","1985","Couple + C. GT 16 ","(2a) intermediate vocational","51","0.234473213859568","0.179600408534141","0.289346019184995"
"Non-working","1985","Couple + C. GT 16 ","(2c_gen) general maturity certificate","73","0.644962462779265","0.557120906585137","0.732804018973392"
"Non-working","1985","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","13","","",""
"Non-working","1985","Couple + C. GT 16 ","(3a) lower tertiary education","6","","",""
"Non-working","1985","Couple + C. GT 16 ","(3b) higher tertiary education","9","","",""
"Non-working","1985","Couple + C. LE and GT 16","(0) in school","77","0.964942590179819","0.924638998707432","1.00524618165221"
"Non-working","1985","Couple + C. LE and GT 16","(1a) inadequately completed","104","0.551609679997442","0.48466374459122","0.618555615403665"
"Non-working","1985","Couple + C. LE and GT 16","(1b) general elementary school","155","0.399968346226656","0.351718004892639","0.448218687560672"
"Non-working","1985","Couple + C. LE and GT 16","(1c) basic vocational qualification","97","0.226304127776178","0.187161749599553","0.265446505952803"
"Non-working","1985","Couple + C. LE and GT 16","(2b) intermediate general qualification","57","0.474677785767213","0.38457889913461","0.564776672399816"
"Non-working","1985","Couple + C. LE and GT 16","(2a) intermediate vocational","36","0.341722846678799","0.250569457600607","0.432876235756992"
"Non-working","1985","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","26","","",""
"Non-working","1985","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","6","","",""
"Non-working","1985","Couple + C. LE and GT 16","(3a) lower tertiary education","2","","",""
"Non-working","1985","Couple + C. LE and GT 16","(3b) higher tertiary education","3","","",""
"Other","1985","1-pers.-HH","(0) in school","","","",""
"Other","1985","1-pers.-HH","(1a) inadequately completed","","","",""
"Other","1985","1-pers.-HH","(1b) general elementary school","8","","",""
"Other","1985","1-pers.-HH","(1c) basic vocational qualification","4","","",""
"Other","1985","1-pers.-HH","(2b) intermediate general qualification","1","","",""
