"erwst","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Part-time","2016","Not Employed","(Married) couple without C. ","22","","",""
"Part-time","2016","Not Employed","Single parent ","25","","",""
"Part-time","2016","Not Employed","Couple + C. LE 16 ","93","0.0583993036801458","0.0497840541042923","0.0670145532559993"
"Part-time","2016","Not Employed","Couple + C. GT 16 ","10","","",""
"Part-time","2016","Not Employed","Couple + C. LE and GT 16","17","","",""
"Part-time","2016","Employed","1-pers.-HH","258","0.124633462477095","0.109553588085265","0.139713336868925"
"Part-time","2016","Employed","(Married) couple without C. ","667","0.16492706240149","0.153252825767363","0.176601299035617"
"Part-time","2016","Employed","Single parent ","473","0.258280418045085","0.236370405493229","0.280190430596941"
"Part-time","2016","Employed","Couple + C. LE 16 ","1381","0.271372338638508","0.258916785971768","0.283827891305249"
"Part-time","2016","Employed","Couple + C. GT 16 ","411","0.184194571747364","0.167426414989389","0.200962728505338"
"Part-time","2016","Employed","Couple + C. LE and GT 16","367","0.220456425071793","0.199970041106383","0.240942809037203"
"Non-working","2016","Not Employed","1-pers.-HH","2448","0.978368458142715","0.97284210001848","0.983894816266951"
"Non-working","2016","Not Employed","(Married) couple without C. ","3585","0.979450538537682","0.974859978071285","0.98404109900408"
"Non-working","2016","Not Employed","Single parent ","1012","0.866503351648937","0.846811974661163","0.886194728636711"
"Non-working","2016","Not Employed","Couple + C. LE 16 ","2543","0.826472279898829","0.812559009695133","0.840385550102524"
"Non-working","2016","Not Employed","Couple + C. GT 16 ","824","0.929587331332928","0.913010250908844","0.946164411757012"
"Non-working","2016","Not Employed","Couple + C. LE and GT 16","998","0.818964411965415","0.796853858094918","0.841074965835912"
"Non-working","2016","Employed","1-pers.-HH","220","0.112451401721027","0.0980281251509311","0.126874678291122"
"Non-working","2016","Employed","(Married) couple without C. ","364","0.0842406236519798","0.0755034332663935","0.0929778140375661"
"Non-working","2016","Employed","Single parent ","165","0.108841162219829","0.0932509811918857","0.124431343247772"
"Non-working","2016","Employed","Couple + C. LE 16 ","406","0.0877362682452886","0.0798116715277687","0.0956608649628085"
"Non-working","2016","Employed","Couple + C. GT 16 ","167","0.0676736305056163","0.0568081900000132","0.0785390710112194"
"Non-working","2016","Employed","Couple + C. LE and GT 16","119","0.0880339430509792","0.0740316828407788","0.10203620326118"
"Other","2016","Not Employed","1-pers.-HH","111","0.0112019671547609","0.00720394671787683","0.015199987591645"
"Other","2016","Not Employed","(Married) couple without C. ","28","","",""
"Other","2016","Not Employed","Single parent ","90","0.0641842471953485","0.0499948095504738","0.0783736848402233"
"Other","2016","Not Employed","Couple + C. LE 16 ","120","0.0610454095052759","0.052249526510639","0.0698412924999129"
"Other","2016","Not Employed","Couple + C. GT 16 ","71","0.0520275166604409","0.0376378094249372","0.0664172238959447"
"Other","2016","Not Employed","Couple + C. LE and GT 16","125","0.153198446442067","0.132515941727158","0.173880951156977"
"Other","2016","Employed","1-pers.-HH","222","0.116083388025354","0.101459053632339","0.130707722418369"
"Other","2016","Employed","(Married) couple without C. ","398","0.0955408134526718","0.0862936341234172","0.104787992781926"
"Other","2016","Employed","Single parent ","270","0.187015913452587","0.167496924539359","0.206534902365816"
"Other","2016","Employed","Couple + C. LE 16 ","332","0.0506798319611746","0.0445358303164559","0.0568238336058934"
"Other","2016","Employed","Couple + C. GT 16 ","382","0.186176798490761","0.169339150385768","0.203014446595755"
"Other","2016","Employed","Couple + C. LE and GT 16","321","0.191021047659865","0.171594619684423","0.210447475635307"
"Full-time","2017","Not Employed","1-pers.-HH","140","0.0155893430493832","0.0109760582464558","0.0202026278523106"
"Full-time","2017","Not Employed","(Married) couple without C. ","52","0.00967603867359098","0.00661205031295675","0.0127400270342252"
"Full-time","2017","Not Employed","Single parent ","17","","",""
"Full-time","2017","Not Employed","Couple + C. LE 16 ","126","0.0576580832267415","0.0494005414154796","0.0659156250380034"
"Full-time","2017","Not Employed","Couple + C. GT 16 ","15","","",""
"Full-time","2017","Not Employed","Couple + C. LE and GT 16","23","","",""
"Full-time","2017","Employed","1-pers.-HH","1434","0.651146581198622","0.63167701364039","0.670616148756855"
"Full-time","2017","Employed","(Married) couple without C. ","2855","0.649564114290568","0.635695001702735","0.663433226878401"
"Full-time","2017","Employed","Single parent ","672","0.443458634211707","0.419108624350334","0.46780864407308"
"Full-time","2017","Employed","Couple + C. LE 16 ","2955","0.589250020811059","0.575868073134857","0.602631968487262"
"Full-time","2017","Employed","Couple + C. GT 16 ","1304","0.53170194254381","0.512015338112263","0.551388546975357"
"Full-time","2017","Employed","Couple + C. LE and GT 16","853","0.525994234600784","0.502313974852836","0.549674494348732"
"Part-time","2017","Not Employed","1-pers.-HH","50","0.00690666873635729","0.00382250410449738","0.00999083336821719"
"Part-time","2017","Not Employed","(Married) couple without C. ","29","","",""
"Part-time","2017","Not Employed","Single parent ","23","","",""
"Part-time","2017","Not Employed","Couple + C. LE 16 ","103","0.0701811765672614","0.0611316488293129","0.0792307043052099"
"Part-time","2017","Not Employed","Couple + C. GT 16 ","8","","",""
"Part-time","2017","Not Employed","Couple + C. LE and GT 16","20","","",""
"Part-time","2017","Employed","1-pers.-HH","333","0.127454149758378","0.113831344442398","0.141076955074357"
"Part-time","2017","Employed","(Married) couple without C. ","793","0.162549804822245","0.151824587632637","0.173275022011852"
"Part-time","2017","Employed","Single parent ","492","0.271698710698503","0.249895362660415","0.293502058736592"
"Part-time","2017","Employed","Couple + C. LE 16 ","1490","0.2718416050032","0.259739758436856","0.283943451569545"
"Part-time","2017","Employed","Couple + C. GT 16 ","525","0.187541534320173","0.172141388613916","0.20294168002643"
"Part-time","2017","Employed","Couple + C. LE and GT 16","412","0.226030215241447","0.206194429417337","0.245866001065556"
"Non-working","2017","Not Employed","1-pers.-HH","2464","0.965072651894588","0.95823556629565","0.971909737493526"
"Non-working","2017","Not Employed","(Married) couple without C. ","3798","0.973164073668768","0.968105815410819","0.978222331926716"
"Non-working","2017","Not Employed","Single parent ","1051","0.878032474429588","0.859454970610262","0.896609978248914"
"Non-working","2017","Not Employed","Couple + C. LE 16 ","2698","0.820961633332542","0.807380034118692","0.834543232546392"
"Non-working","2017","Not Employed","Couple + C. GT 16 ","941","0.918787698685557","0.902138002380964","0.93543739499015"
"Non-working","2017","Not Employed","Couple + C. LE and GT 16","1294","0.838501271049834","0.819759657491979","0.85724288460769"
"Non-working","2017","Employed","1-pers.-HH","234","0.0923808801414356","0.0805521452813268","0.104209615001544"
"Non-working","2017","Employed","(Married) couple without C. ","428","0.0885809215594001","0.0803212547195256","0.0968405883992747"
"Non-working","2017","Employed","Single parent ","165","0.104424512834044","0.0894353910887445","0.119413634579344"
"Non-working","2017","Employed","Couple + C. LE 16 ","440","0.0912506219767342","0.0834177553967987","0.0990834885566696"
"Non-working","2017","Employed","Couple + C. GT 16 ","199","0.0852730418959426","0.0742544238092225","0.0962916599826628"
"Non-working","2017","Employed","Couple + C. LE and GT 16","127","0.0537695543735392","0.0430723366486412","0.0644667720984372"
"Other","2017","Not Employed","1-pers.-HH","116","0.0124313363196717","0.00830513166137009","0.0165575409779733"
"Other","2017","Not Employed","(Married) couple without C. ","42","0.0128370152150881","0.00931350017946141","0.0163605302507147"
"Other","2017","Not Employed","Single parent ","101","0.0992945665299977","0.0823174434675739","0.116271689592422"
"Other","2017","Not Employed","Couple + C. LE 16 ","134","0.0511991068734554","0.0433911903557874","0.0590070233911234"
"Other","2017","Not Employed","Couple + C. GT 16 ","70","0.0660188735187269","0.0508835772478599","0.0811541697895939"
"Other","2017","Not Employed","Couple + C. LE and GT 16","144","0.133830318403715","0.116490309887835","0.151170326919596"
"Other","2017","Employed","1-pers.-HH","301","0.129018388901564","0.115324533693941","0.142712244109187"
"Other","2017","Employed","(Married) couple without C. ","470","0.0993051593277867","0.0906113898746024","0.107998928780971"
"Other","2017","Employed","Single parent ","270","0.180418142255745","0.161570365434296","0.199265919077194"
"Other","2017","Employed","Couple + C. LE 16 ","307","0.047657752209006","0.041862877479947","0.053452626938065"
"Other","2017","Employed","Couple + C. GT 16 ","440","0.195483481240075","0.179837672087095","0.211129290393054"
"Other","2017","Employed","Couple + C. LE and GT 16","316","0.19420599578423","0.175445362663188","0.212966628905273"
"Full-time","2018","Not Employed","1-pers.-HH","137","0.0158175951858946","0.0108196205878328","0.0208155697839565"
"Full-time","2018","Not Employed","(Married) couple without C. ","33","0.00629267609807896","0.00376410931875232","0.00882124287740561"
"Full-time","2018","Not Employed","Single parent ","23","","",""
"Full-time","2018","Not Employed","Couple + C. LE 16 ","145","0.0329029845818773","0.0256815753667655","0.0401243937969891"
"Full-time","2018","Not Employed","Couple + C. GT 16 ","17","","",""
"Full-time","2018","Not Employed","Couple + C. LE and GT 16","37","0.0170498253525628","0.0102319520915923","0.0238676986135333"
"Full-time","2018","Employed","1-pers.-HH","1526","0.639861486847583","0.62118565086396","0.658537322831205"
"Full-time","2018","Employed","(Married) couple without C. ","2707","0.63646323910906","0.622277720415227","0.650648757802893"
"Full-time","2018","Employed","Single parent ","660","0.436463863915151","0.412048202753509","0.460879525076792"
"Full-time","2018","Employed","Couple + C. LE 16 ","2767","0.604334465114982","0.590698452042812","0.617970478187153"
"Full-time","2018","Employed","Couple + C. GT 16 ","1239","0.552730156206445","0.532528299413927","0.572932012998963"
"Full-time","2018","Employed","Couple + C. LE and GT 16","810","0.503424244408513","0.479747105119895","0.527101383697132"
"Part-time","2018","Not Employed","1-pers.-HH","51","0.00508992702509346","0.00223934390005434","0.00794051015013258"
"Part-time","2018","Not Employed","(Married) couple without C. ","22","","",""
"Part-time","2018","Not Employed","Single parent ","22","","",""
"Part-time","2018","Not Employed","Couple + C. LE 16 ","129","0.0755570346754449","0.0648579456574401","0.0862561236934498"
"Part-time","2018","Not Employed","Couple + C. GT 16 ","13","","",""
"Part-time","2018","Not Employed","Couple + C. LE and GT 16","35","0.00982353830195447","0.00462940041160591","0.015017676192303"
"Part-time","2018","Employed","1-pers.-HH","389","0.139407539321867","0.125932061256836","0.152883017386898"
"Part-time","2018","Employed","(Married) couple without C. ","828","0.180839218024276","0.169488710587985","0.192189725460566"
"Part-time","2018","Employed","Single parent ","472","0.269041364538022","0.247209572445735","0.290873156630308"
"Part-time","2018","Employed","Couple + C. LE 16 ","1436","0.262212238344309","0.24994697664732","0.274477500041299"
"Part-time","2018","Employed","Couple + C. GT 16 ","499","0.188681094485909","0.172784287879366","0.204577901092453"
"Part-time","2018","Employed","Couple + C. LE and GT 16","418","0.232818309448705","0.212804623069497","0.252831995827912"
"Non-working","2018","Not Employed","1-pers.-HH","2104","0.962614080668805","0.955014910754203","0.970213250583408"
"Non-working","2018","Not Employed","(Married) couple without C. ","3673","0.985954122305922","0.982191156358148","0.989717088253696"
"Non-working","2018","Not Employed","Single parent ","995","0.86896240579349","0.849270307693546","0.888654503893434"
"Non-working","2018","Not Employed","Couple + C. LE 16 ","1963","0.833504365888049","0.81842355646585","0.848585175310249"
"Non-working","2018","Not Employed","Couple + C. GT 16 ","824","0.906849562272942","0.888038059233993","0.925661065311891"
"Non-working","2018","Not Employed","Couple + C. LE and GT 16","1159","0.870998173986181","0.853344717335621","0.888651630636741"
"Non-working","2018","Employed","1-pers.-HH","308","0.106528082728007","0.0945254977103116","0.118530667745703"
"Non-working","2018","Employed","(Married) couple without C. ","408","0.0813666244353518","0.0733039587740579","0.0894292900966456"
"Non-working","2018","Employed","Single parent ","172","0.101289343865452","0.0864359641953575","0.116142723535546"
"Non-working","2018","Employed","Couple + C. LE 16 ","430","0.0851724568755805","0.077388439084285","0.0929564746668759"
"Non-working","2018","Employed","Couple + C. GT 16 ","193","0.0811973823738689","0.0700997067735788","0.0922950579741589"
"Non-working","2018","Employed","Couple + C. LE and GT 16","160","0.0860306091304024","0.0727517203277589","0.0993094979330459"
"Other","2018","Not Employed","1-pers.-HH","102","0.0164783971202068","0.0113788048728188","0.0215779893675948"
"Other","2018","Not Employed","(Married) couple without C. ","29","","",""
"Other","2018","Not Employed","Single parent ","88","0.0845577998609298","0.0683215456389758","0.100794054082884"
"Other","2018","Not Employed","Couple + C. LE 16 ","107","0.0580356148546284","0.0485703270521067","0.0675009026571501"
"Other","2018","Not Employed","Couple + C. GT 16 ","63","0.0617034396899064","0.0461298699273548","0.0772770094524579"
"Other","2018","Not Employed","Couple + C. LE and GT 16","154","0.102128462359302","0.086180555032928","0.118076369685675"
"Other","2018","Employed","1-pers.-HH","315","0.114202891102543","0.101828952391597","0.126576829813489"
"Other","2018","Employed","(Married) couple without C. ","474","0.101330918431313","0.0924316300363815","0.110230206826244"
"Other","2018","Employed","Single parent ","281","0.193205427681376","0.173768634969013","0.212642220393738"
"Other","2018","Employed","Couple + C. LE 16 ","307","0.0482808396651277","0.0423032454468266","0.0542584338834289"
"Other","2018","Employed","Couple + C. GT 16 ","396","0.177391366933777","0.161870614523462","0.192912119344091"
"Other","2018","Employed","Couple + C. LE and GT 16","325","0.17772683701238","0.159623694364583","0.195829979660177"
"Full-time","2019","Not Employed","1-pers.-HH","131","0.0207998301431581","0.0148417281933825","0.0267579320929336"
"Full-time","2019","Not Employed","(Married) couple without C. ","81","0.020957296032217","0.0163628899744017","0.0255517020900323"
"Full-time","2019","Not Employed","Single parent ","30","0.0269053246902157","0.0166751496656778","0.0371354997147536"
"Full-time","2019","Not Employed","Couple + C. LE 16 ","153","0.0887551906395783","0.0760707485960378","0.101439632683119"
"Full-time","2019","Not Employed","Couple + C. GT 16 ","39","0.043311981498442","0.0301297313658204","0.0564942316310636"
"Full-time","2019","Not Employed","Couple + C. LE and GT 16","57","0.0274083330343717","0.0186501495053816","0.0361665165633617"
"Full-time","2019","Employed","1-pers.-HH","1708","0.641722690276739","0.623798313222239","0.659647067331238"
"Full-time","2019","Employed","(Married) couple without C. ","3121","0.639857333157448","0.626488521930536","0.653226144384359"
"Full-time","2019","Employed","Single parent ","679","0.483196505576407","0.457890896336935","0.508502114815878"
"Full-time","2019","Employed","Couple + C. LE 16 ","2875","0.57476138933836","0.560927494902867","0.588595283773853"
"Full-time","2019","Employed","Couple + C. GT 16 ","1282","0.56186990188062","0.541553117331962","0.582186686429278"
"Full-time","2019","Employed","Couple + C. LE and GT 16","871","0.492424444119529","0.469061082965626","0.515787805273431"
"Part-time","2019","Not Employed","1-pers.-HH","34","0.00599913989463805","0.00277525022427134","0.00922302956500475"
"Part-time","2019","Not Employed","(Married) couple without C. ","40","0.0147866852225086","0.0109153437115922","0.0186580267334251"
"Part-time","2019","Not Employed","Single parent ","28","","",""
"Part-time","2019","Not Employed","Couple + C. LE 16 ","105","0.0923570923065879","0.0794434251319602","0.105270759481216"
"Part-time","2019","Not Employed","Couple + C. GT 16 ","16","","",""
"Part-time","2019","Not Employed","Couple + C. LE and GT 16","34","0.0239823813247979","0.0157754190153208","0.0321893436342749"
"Part-time","2019","Employed","1-pers.-HH","421","0.146355832584601","0.133142749158569","0.159568916010634"
"Part-time","2019","Employed","(Married) couple without C. ","946","0.183712483644787","0.17292786385575","0.194497103433823"
"Part-time","2019","Employed","Single parent ","432","0.263444149362816","0.241137245007685","0.285751053717947"
"Part-time","2019","Employed","Couple + C. LE 16 ","1339","0.284173406469945","0.271552807987303","0.296794004952588"
"Part-time","2019","Employed","Couple + C. GT 16 ","517","0.209596249914767","0.192929466319969","0.226263033509565"
"Part-time","2019","Employed","Couple + C. LE and GT 16","467","0.261121291372182","0.24059441390602","0.281648168838345"
"Non-working","2019","Not Employed","1-pers.-HH","1951","0.95541923417237","0.946803088194342","0.964035380150399"
"Non-working","2019","Not Employed","(Married) couple without C. ","3539","0.943439396625737","0.936030134578351","0.950848658673124"
"Non-working","2019","Not Employed","Single parent ","811","0.861454697070547","0.839612389306483","0.883297004834612"
"Non-working","2019","Not Employed","Couple + C. LE 16 ","1579","0.773622011766056","0.75495656191158","0.792287461620532"
"Non-working","2019","Not Employed","Couple + C. GT 16 ","769","0.859349142106688","0.836834949827713","0.881863334385662"
"Non-working","2019","Not Employed","Couple + C. LE and GT 16","1075","0.842001202375702","0.822435713452129","0.861566691299274"
"Non-working","2019","Employed","1-pers.-HH","291","0.106780229189254","0.0952354585522552","0.118324999826252"
"Non-working","2019","Employed","(Married) couple without C. ","460","0.0926875477595824","0.0846114222658658","0.100763673253299"
"Non-working","2019","Employed","Single parent ","134","0.0976984871737878","0.0826631924181619","0.112733781929414"
"Non-working","2019","Employed","Couple + C. LE 16 ","444","0.103908273808963","0.0953696944763442","0.112446853141581"
"Non-working","2019","Employed","Couple + C. GT 16 ","150","0.0703467090077906","0.0598749908607277","0.0808184271548535"
"Non-working","2019","Employed","Couple + C. LE and GT 16","131","0.0756309861867172","0.0632747061487092","0.0879872662247251"
"Other","2019","Not Employed","1-pers.-HH","88","0.0177817957898334","0.0122644005656201","0.0232991910140468"
"Other","2019","Not Employed","(Married) couple without C. ","74","0.0208166221195373","0.0162373328353636","0.025395911403711"
"Other","2019","Not Employed","Single parent ","92","0.0808035049033902","0.0635726955803817","0.0980343142263987"
"Other","2019","Not Employed","Couple + C. LE 16 ","94","0.0452657052877779","0.0359935037789634","0.0545379067965923"
"Other","2019","Not Employed","Couple + C. GT 16 ","92","0.0889848785926491","0.0705465626187885","0.10742319456651"
"Other","2019","Not Employed","Couple + C. LE and GT 16","169","0.106608083265129","0.0900532986374381","0.123162867892819"
"Other","2019","Employed","1-pers.-HH","329","0.105141247949406","0.0936749154870569","0.116607580411756"
"Other","2019","Employed","(Married) couple without C. ","426","0.0837426354381833","0.0760283451310674","0.0914569257452993"
"Other","2019","Employed","Single parent ","253","0.15566085788699","0.137302224232763","0.174019491541216"
"Other","2019","Employed","Couple + C. LE 16 ","248","0.0371569303827322","0.0318641729848844","0.04244968778058"
"Other","2019","Employed","Couple + C. GT 16 ","342","0.158187139196822","0.143244444934105","0.17312983345954"
"Other","2019","Employed","Couple + C. LE and GT 16","290","0.170823278321572","0.153235448772664","0.188411107870481"
