"erwst","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Other","2013","Saxony","Rural Area","41","0.0547767095531439","0.0398022396093971","0.0697511794968906"
"Other","2013","Saxony-Anhalt","Urban Area","32","0.0987048063267758","0.0670938440939041","0.130315768559647"
"Other","2013","Saxony-Anhalt","Rural Area","44","0.0588776018214583","0.0420532910611058","0.0757019125818107"
"Other","2013","Thuringia","Urban Area","28","","",""
"Other","2013","Thuringia","Rural Area","49","0.0624826016054754","0.044985196713417","0.0799800064975338"
"Full-time","2014","Schleswig-Holstein","Urban Area","87","0.327402867359036","0.272826117882644","0.381979616835428"
"Full-time","2014","Schleswig-Holstein","Rural Area","220","0.311961175448365","0.276958817194382","0.346963533702349"
"Full-time","2014","Hamburg","Urban Area","177","0.400260529141831","0.355290997092199","0.445230061191464"
"Full-time","2014","Hamburg","Rural Area","","","",""
"Full-time","2014","Lower Saxony","Urban Area","413","0.374233523640152","0.346727066603985","0.40173998067632"
"Full-time","2014","Lower Saxony","Rural Area","527","0.369298143119813","0.344751874589382","0.393844411650244"
"Full-time","2014","Bremen","Urban Area","59","0.289672733518745","0.229868076250339","0.349477390787152"
"Full-time","2014","Bremen","Rural Area","","","",""
"Full-time","2014","North Rhine-Westphalia","Urban Area","2004","0.363259306825626","0.350739877281798","0.375778736369453"
"Full-time","2014","North Rhine-Westphalia","Rural Area","32","0.281855621636517","0.201359176567977","0.362352066705056"
"Full-time","2014","Hesse","Urban Area","608","0.385218975035357","0.361328873502468","0.409109076568246"
"Full-time","2014","Hesse","Rural Area","126","0.306353679820513","0.257920937164232","0.354786422476795"
"Full-time","2014","Rhineland-Palatinate,Saarland","Urban Area","447","0.368538708459315","0.341535350254406","0.395542066664224"
"Full-time","2014","Rhineland-Palatinate,Saarland","Rural Area","152","0.336417241664925","0.290230031124443","0.382604452205407"
"Full-time","2014","Baden-Württemberg","Urban Area","1147","0.384814933412728","0.367242403455466","0.402387463369991"
"Full-time","2014","Baden-Württemberg","Rural Area","130","0.401431548902516","0.351280765583599","0.451582332221434"
"Full-time","2014","Bavaria","Urban Area","819","0.417676809305464","0.396254739583355","0.439098879027572"
"Full-time","2014","Bavaria","Rural Area","947","0.403751367005495","0.384425300402663","0.423077433608326"
"Full-time","2014","Berlin","Urban Area","366","0.373863367070966","0.344098353621368","0.403628380520563"
"Full-time","2014","Berlin","Rural Area","","","",""
"Full-time","2014","Brandenburg","Urban Area","36","0.494512710815232","0.388225140985168","0.600800280645296"
"Full-time","2014","Brandenburg","Rural Area","327","0.350292745641643","0.320162034834537","0.38042345644875"
"Full-time","2014","Mecklenburg-Western Pomerania","Urban Area","23","","",""
"Full-time","2014","Mecklenburg-Western Pomerania","Rural Area","186","0.378275764733847","0.336104231376931","0.420447298090763"
"Full-time","2014","Saxony","Urban Area","334","0.436843639402755","0.403538918485447","0.470148360320062"
"Full-time","2014","Saxony","Rural Area","324","0.41344950091193","0.37921780094262","0.447681200881239"
"Full-time","2014","Saxony-Anhalt","Urban Area","94","0.262677735117963","0.214307874406354","0.311047595829573"
"Full-time","2014","Saxony-Anhalt","Rural Area","268","0.391077113996889","0.353931830597171","0.428222397396607"
"Full-time","2014","Thuringia","Urban Area","121","0.401686395766152","0.34788906227062","0.455483729261684"
"Full-time","2014","Thuringia","Rural Area","270","0.347057295120555","0.311943007158653","0.382171583082456"
"Part-time","2014","Schleswig-Holstein","Urban Area","49","0.122890599153935","0.0847071518838575","0.161074046424013"
"Part-time","2014","Schleswig-Holstein","Rural Area","91","0.101551582274422","0.0787308024838928","0.12437236206495"
"Part-time","2014","Hamburg","Urban Area","59","0.0769907391477505","0.0525233323049062","0.101458145990595"
"Part-time","2014","Hamburg","Rural Area","","","",""
"Part-time","2014","Lower Saxony","Urban Area","155","0.1047867398432","0.0873777496244666","0.122195730061933"
"Part-time","2014","Lower Saxony","Rural Area","183","0.108657234671372","0.0928288513152935","0.12448561802745"
"Part-time","2014","Bremen","Urban Area","34","0.0845995481637886","0.0479100698004527","0.121289026527124"
"Part-time","2014","Bremen","Rural Area","","","",""
"Part-time","2014","North Rhine-Westphalia","Urban Area","829","0.117835840984927","0.109443014009211","0.126228667960642"
"Part-time","2014","North Rhine-Westphalia","Rural Area","20","","",""
"Part-time","2014","Hesse","Urban Area","239","0.116618270760856","0.100861709676219","0.132374831845494"
"Part-time","2014","Hesse","Rural Area","66","0.176921589949532","0.136828503462545","0.217014676436518"
"Part-time","2014","Rhineland-Palatinate,Saarland","Urban Area","162","0.114439096789719","0.0966194421023451","0.132258751477093"
"Part-time","2014","Rhineland-Palatinate,Saarland","Rural Area","55","0.111508861695612","0.0807396545206408","0.142278068870584"
"Part-time","2014","Baden-Württemberg","Urban Area","442","0.116516008399262","0.104928299330923","0.1281037174676"
"Part-time","2014","Baden-Württemberg","Rural Area","57","0.115373744851939","0.0826887466064065","0.148058743097471"
"Part-time","2014","Bavaria","Urban Area","312","0.115894652651114","0.101990551712016","0.129798753590211"
"Part-time","2014","Bavaria","Rural Area","395","0.117604790355992","0.104916098586189","0.130293482125796"
"Part-time","2014","Berlin","Urban Area","139","0.117050297604772","0.0972728923224088","0.136827702887135"
"Part-time","2014","Berlin","Rural Area","","","",""
"Part-time","2014","Brandenburg","Urban Area","8","","",""
"Part-time","2014","Brandenburg","Rural Area","106","0.0844992182306505","0.0669324992962772","0.102065937165024"
"Part-time","2014","Mecklenburg-Western Pomerania","Urban Area","10","","",""
"Part-time","2014","Mecklenburg-Western Pomerania","Rural Area","55","0.121113679148176","0.0927423824165716","0.14948497587978"
"Part-time","2014","Saxony","Urban Area","104","0.0815783131952139","0.0631986851020971","0.0999579412883308"
"Part-time","2014","Saxony","Rural Area","120","0.124304943294382","0.101370659849858","0.147239226738907"
"Part-time","2014","Saxony-Anhalt","Urban Area","26","","",""
"Part-time","2014","Saxony-Anhalt","Rural Area","73","0.0993471220914673","0.0765779262364935","0.122116317946441"
"Part-time","2014","Thuringia","Urban Area","38","0.148369254695584","0.109361552085233","0.187376957305936"
"Part-time","2014","Thuringia","Rural Area","82","0.10048137013593","0.0783048399542683","0.122657900317593"
"Non-working","2014","Schleswig-Holstein","Urban Area","119","0.469509636770302","0.411466626796897","0.527552646743706"
"Non-working","2014","Schleswig-Holstein","Rural Area","273","0.479972799101501","0.442227584214165","0.517718013988836"
"Non-working","2014","Hamburg","Urban Area","173","0.451822102026904","0.40614377745075","0.497500426603058"
"Non-working","2014","Hamburg","Rural Area","","","",""
"Non-working","2014","Lower Saxony","Urban Area","500","0.443109333929962","0.414873697425037","0.471344970434887"
"Non-working","2014","Lower Saxony","Rural Area","586","0.415784680353796","0.390717494755071","0.440851865952521"
"Non-working","2014","Bremen","Urban Area","105","0.553387805014531","0.487843941856141","0.618931668172921"
"Non-working","2014","Bremen","Rural Area","","","",""
"Non-working","2014","North Rhine-Westphalia","Urban Area","2208","0.417748582610557","0.404910279288529","0.430586885932584"
"Non-working","2014","North Rhine-Westphalia","Rural Area","55","0.467260939649272","0.37799321252914","0.556528666769404"
"Non-working","2014","Hesse","Urban Area","578","0.405549679228463","0.38144597739131","0.429653381065616"
"Non-working","2014","Hesse","Rural Area","117","0.394044838530723","0.342705350296208","0.445384326765237"
"Non-working","2014","Rhineland-Palatinate,Saarland","Urban Area","480","0.425884798419879","0.398205922524273","0.453563674315485"
"Non-working","2014","Rhineland-Palatinate,Saarland","Rural Area","150","0.475809391254777","0.426989569741636","0.524629212767917"
"Non-working","2014","Baden-Württemberg","Urban Area","1059","0.408703332635837","0.390948677272416","0.426457987999258"
"Non-working","2014","Baden-Württemberg","Rural Area","125","0.335956949253424","0.287633826527154","0.384280071979695"
"Non-working","2014","Bavaria","Urban Area","729","0.391931968362514","0.370726853254732","0.413137083470296"
"Non-working","2014","Bavaria","Rural Area","844","0.368737196602647","0.349733576258949","0.387740816946344"
"Non-working","2014","Berlin","Urban Area","429","0.424960347606674","0.394548824563513","0.455371870649834"
"Non-working","2014","Berlin","Rural Area","","","",""
"Non-working","2014","Brandenburg","Urban Area","40","0.453210463766083","0.347382926465561","0.559038001066605"
"Non-working","2014","Brandenburg","Rural Area","466","0.512457865166209","0.480888190506103","0.544027539826316"
"Non-working","2014","Mecklenburg-Western Pomerania","Urban Area","27","","",""
"Non-working","2014","Mecklenburg-Western Pomerania","Rural Area","229","0.448725341007732","0.405474899252959","0.491975782762504"
"Non-working","2014","Saxony","Urban Area","353","0.424016752144746","0.390833058337585","0.457200445951906"
"Non-working","2014","Saxony","Rural Area","306","0.380699775558123","0.346947235934033","0.414452315182214"
"Non-working","2014","Saxony-Anhalt","Urban Area","168","0.558930383239936","0.504358748789643","0.613502017690229"
"Non-working","2014","Saxony-Anhalt","Rural Area","281","0.460115341675131","0.42217727659706","0.498053406753201"
"Non-working","2014","Thuringia","Urban Area","135","0.368383953715431","0.315450567258842","0.42131734017202"
"Non-working","2014","Thuringia","Rural Area","301","0.481228434453299","0.444372327224136","0.518084541682463"
"Other","2014","Schleswig-Holstein","Urban Area","29","","",""
"Other","2014","Schleswig-Holstein","Rural Area","89","0.106514443175712","0.08320732501896","0.129821561332465"
"Other","2014","Hamburg","Urban Area","47","0.0709266296835139","0.0473655418929712","0.0944877174740565"
"Other","2014","Hamburg","Rural Area","","","",""
"Other","2014","Lower Saxony","Urban Area","121","0.0778704025866861","0.0626390190337114","0.0931017861396609"
"Other","2014","Lower Saxony","Rural Area","189","0.10625994185502","0.0905861071270781","0.121933776582961"
"Other","2014","Bremen","Urban Area","23","","",""
"Other","2014","Bremen","Rural Area","","","",""
"Other","2014","North Rhine-Westphalia","Urban Area","628","0.101156269578891","0.093306925592467","0.109005613565315"
"Other","2014","North Rhine-Westphalia","Rural Area","13","","",""
"Other","2014","Hesse","Urban Area","169","0.092613074975324","0.0783820446853284","0.10684410526532"
"Other","2014","Hesse","Rural Area","39","0.122679891699232","0.0882112473632133","0.157148536035251"
"Other","2014","Rhineland-Palatinate,Saarland","Urban Area","137","0.0911373963310872","0.0750272204563754","0.107247572205799"
"Other","2014","Rhineland-Palatinate,Saarland","Rural Area","45","0.0762645053846859","0.0503185235711136","0.102210487198258"
"Other","2014","Baden-Württemberg","Urban Area","297","0.0899657255521733","0.0796316207985129","0.100299830305834"
"Other","2014","Baden-Württemberg","Rural Area","55","0.14723775699212","0.110985200587944","0.183490313396297"
"Other","2014","Bavaria","Urban Area","176","0.0744965696809084","0.0630910163837659","0.0859021229780509"
"Other","2014","Bavaria","Rural Area","290","0.109906646035866","0.0975868780929085","0.122226413978824"
"Other","2014","Berlin","Urban Area","81","0.0841259877175887","0.0670495206022105","0.101202454832967"
"Other","2014","Berlin","Rural Area","","","",""
"Other","2014","Brandenburg","Urban Area","1","","",""
"Other","2014","Brandenburg","Rural Area","64","0.0527501709614971","0.0386319767764098","0.0668683651465844"
"Other","2014","Mecklenburg-Western Pomerania","Urban Area","5","","",""
"Other","2014","Mecklenburg-Western Pomerania","Rural Area","38","0.0518852151102452","0.0325980452543884","0.071172384966102"
"Other","2014","Saxony","Urban Area","61","0.0575612952572859","0.0419218937451215","0.0732006967694502"
"Other","2014","Saxony","Rural Area","45","0.0815457802355647","0.0625221222329131","0.100569438238216"
"Other","2014","Saxony-Anhalt","Urban Area","30","0.106181182727766","0.0723214865375253","0.140040878918006"
"Other","2014","Saxony-Anhalt","Rural Area","41","0.0494604222365129","0.0329558094902893","0.0659650349827365"
"Other","2014","Thuringia","Urban Area","25","","",""
"Other","2014","Thuringia","Rural Area","53","0.0712329002902158","0.0522597491864333","0.0902060513939983"
"Full-time","2015","Schleswig-Holstein","Urban Area","78","0.394073470804682","0.33313406747323","0.455012874136134"
"Full-time","2015","Schleswig-Holstein","Rural Area","221","0.335396739620554","0.2996737758655","0.371119703375607"
"Full-time","2015","Hamburg","Urban Area","185","0.398004834749251","0.353845983488082","0.442163686010419"
"Full-time","2015","Hamburg","Rural Area","","","",""
"Full-time","2015","Lower Saxony","Urban Area","396","0.362385151573115","0.334782580509468","0.389987722636763"
"Full-time","2015","Lower Saxony","Rural Area","536","0.367938298352283","0.343654925376992","0.392221671327574"
"Full-time","2015","Bremen","Urban Area","52","0.266086364825707","0.203741135763592","0.328431593887823"
"Full-time","2015","Bremen","Rural Area","","","",""
"Full-time","2015","North Rhine-Westphalia","Urban Area","1947","0.351610679283483","0.339141807171066","0.364079551395901"
"Full-time","2015","North Rhine-Westphalia","Rural Area","32","0.313385063468762","0.227857787639051","0.398912339298473"
"Full-time","2015","Hesse","Urban Area","592","0.386154100054112","0.362032788118603","0.410275411989622"
"Full-time","2015","Hesse","Rural Area","137","0.347867597265821","0.298870578385806","0.396864616145835"
"Full-time","2015","Rhineland-Palatinate,Saarland","Urban Area","443","0.39709568377217","0.369492051339761","0.424699316204579"
"Full-time","2015","Rhineland-Palatinate,Saarland","Rural Area","165","0.336145912223682","0.292451575158118","0.379840249289246"
"Full-time","2015","Baden-Württemberg","Urban Area","1182","0.394270469426112","0.376641520770377","0.411899418081847"
"Full-time","2015","Baden-Württemberg","Rural Area","126","0.427603038077716","0.375474074224321","0.479732001931111"
"Full-time","2015","Bavaria","Urban Area","836","0.415422533631108","0.394198686838605","0.436646380423611"
"Full-time","2015","Bavaria","Rural Area","949","0.405455473014859","0.385974216977848","0.42493672905187"
"Full-time","2015","Berlin","Urban Area","364","0.357284861149708","0.327760914836263","0.386808807463153"
"Full-time","2015","Berlin","Rural Area","","","",""
"Full-time","2015","Brandenburg","Urban Area","35","0.525115253938715","0.414997847939268","0.635232659938162"
"Full-time","2015","Brandenburg","Rural Area","328","0.361774362477959","0.331346506440068","0.392202218515849"
"Full-time","2015","Mecklenburg-Western Pomerania","Urban Area","18","","",""
"Full-time","2015","Mecklenburg-Western Pomerania","Rural Area","174","0.390965143011357","0.348236478185691","0.433693807837022"
"Full-time","2015","Saxony","Urban Area","329","0.456868277033724","0.423439409675522","0.490297144391926"
"Full-time","2015","Saxony","Rural Area","287","0.398802306923941","0.363233451922168","0.434371161925714"
"Full-time","2015","Saxony-Anhalt","Urban Area","91","0.269922380081028","0.219689112535098","0.320155647626958"
"Full-time","2015","Saxony-Anhalt","Rural Area","241","0.37218882568726","0.333985011962645","0.410392639411874"
"Full-time","2015","Thuringia","Urban Area","120","0.442858862782538","0.388004888631707","0.49771283693337"
"Full-time","2015","Thuringia","Rural Area","265","0.339335912012328","0.303800515510443","0.374871308514212"
"Part-time","2015","Schleswig-Holstein","Urban Area","46","0.117703387675895","0.0775149242529541","0.157891851098837"
"Part-time","2015","Schleswig-Holstein","Rural Area","98","0.134268586707265","0.108471799106849","0.160065374307682"
"Part-time","2015","Hamburg","Urban Area","61","0.0821141927480375","0.0573467862047329","0.106881599291342"
"Part-time","2015","Hamburg","Rural Area","","","",""
"Part-time","2015","Lower Saxony","Urban Area","171","0.126719282017703","0.107617080793363","0.145821483242042"
"Part-time","2015","Lower Saxony","Rural Area","208","0.106057107612754","0.0905522939266697","0.121561921298838"
"Part-time","2015","Bremen","Urban Area","30","0.0760532285435336","0.0386549389564674","0.1134515181306"
"Part-time","2015","Bremen","Rural Area","","","",""
"Part-time","2015","North Rhine-Westphalia","Urban Area","799","0.114149347775219","0.105845197739434","0.122453497811004"
"Part-time","2015","North Rhine-Westphalia","Rural Area","18","","",""
"Part-time","2015","Hesse","Urban Area","250","0.135171935046203","0.118232494110908","0.152111375981497"
"Part-time","2015","Hesse","Rural Area","71","0.173089620374213","0.134170813933244","0.212008426815182"
"Part-time","2015","Rhineland-Palatinate,Saarland","Urban Area","146","0.100344847419338","0.0833944443362972","0.117295250502379"
"Part-time","2015","Rhineland-Palatinate,Saarland","Rural Area","54","0.0930139272819077","0.0661481617272449","0.119879692836571"
"Part-time","2015","Baden-Württemberg","Urban Area","463","0.127833364030193","0.11578822664388","0.139878501416505"
"Part-time","2015","Baden-Württemberg","Rural Area","59","0.141317436627316","0.104612520228945","0.178022353025687"
"Part-time","2015","Bavaria","Urban Area","338","0.122649134619328","0.108521256483678","0.136777012754977"
"Part-time","2015","Bavaria","Rural Area","392","0.128174271754733","0.11491045700101","0.141438086508456"
"Part-time","2015","Berlin","Urban Area","151","0.128888944655436","0.108244536760198","0.149533352550674"
"Part-time","2015","Berlin","Rural Area","","","",""
"Part-time","2015","Brandenburg","Urban Area","5","","",""
"Part-time","2015","Brandenburg","Rural Area","102","0.0968840405447555","0.0781529433951415","0.11561513769437"
"Part-time","2015","Mecklenburg-Western Pomerania","Urban Area","10","","",""
"Part-time","2015","Mecklenburg-Western Pomerania","Rural Area","58","0.125425208051007","0.0964237307541983","0.154426685347815"
"Part-time","2015","Saxony","Urban Area","105","0.0969010635929324","0.077049006624497","0.116753120561368"
"Part-time","2015","Saxony","Rural Area","104","0.117545875568274","0.0941503843803116","0.140941366756236"
"Part-time","2015","Saxony-Anhalt","Urban Area","27","","",""
"Part-time","2015","Saxony-Anhalt","Rural Area","71","0.106918823742222","0.0824967191354823","0.131340928348962"
"Part-time","2015","Thuringia","Urban Area","45","0.152473982486014","0.112776112448522","0.192171852523506"
"Part-time","2015","Thuringia","Rural Area","78","0.112759225577364","0.0890207573355851","0.136497693819142"
"Non-working","2015","Schleswig-Holstein","Urban Area","98","0.397241143083052","0.336217444512158","0.458264841653947"
"Non-working","2015","Schleswig-Holstein","Rural Area","267","0.432305970796359","0.394822516108526","0.469789425484191"
"Non-working","2015","Hamburg","Urban Area","184","0.466714052666373","0.421706789966345","0.511721315366401"
"Non-working","2015","Hamburg","Rural Area","","","",""
"Non-working","2015","Lower Saxony","Urban Area","484","0.427328979902499","0.398922402886054","0.455735556918944"
"Non-working","2015","Lower Saxony","Rural Area","589","0.403646484810624","0.378940950337511","0.428352019283737"
"Non-working","2015","Bremen","Urban Area","91","0.591327808376335","0.521973869482786","0.660681747269884"
"Non-working","2015","Bremen","Rural Area","","","",""
"Non-working","2015","North Rhine-Westphalia","Urban Area","2299","0.427139916289845","0.414222145460761","0.440057687118929"
"Non-working","2015","North Rhine-Westphalia","Rural Area","50","0.453960571858342","0.362163265427873","0.545757878288811"
"Non-working","2015","Hesse","Urban Area","565","0.391808036859966","0.367622934568128","0.415993139151804"
"Non-working","2015","Hesse","Rural Area","117","0.363576884390286","0.314092760787313","0.41306100799326"
"Non-working","2015","Rhineland-Palatinate,Saarland","Urban Area","490","0.41659707150349","0.388784774100957","0.444409368906023"
"Non-working","2015","Rhineland-Palatinate,Saarland","Rural Area","182","0.47369668555432","0.427512515241978","0.519880855866663"
"Non-working","2015","Baden-Württemberg","Urban Area","1026","0.402914785069319","0.385221247391878","0.42060832274676"
"Non-working","2015","Baden-Württemberg","Rural Area","112","0.340591917190421","0.290656998922135","0.390526835458706"
"Non-working","2015","Bavaria","Urban Area","720","0.392066436814453","0.371039987778467","0.413092885850439"
"Non-working","2015","Bavaria","Rural Area","822","0.361039890635931","0.341982315301453","0.38009746597041"
"Non-working","2015","Berlin","Urban Area","416","0.428841562425721","0.398349656722629","0.459333468128812"
"Non-working","2015","Berlin","Rural Area","","","",""
"Non-working","2015","Brandenburg","Urban Area","34","0.422168828370817","0.313256232268858","0.531081424472775"
"Non-working","2015","Brandenburg","Rural Area","461","0.489450170897162","0.457795438509714","0.52110490328461"
"Non-working","2015","Mecklenburg-Western Pomerania","Urban Area","30","0.495230908698809","0.375512499402118","0.6149493179955"
"Non-working","2015","Mecklenburg-Western Pomerania","Rural Area","233","0.429674874390664","0.386327733255171","0.473022015526156"
"Non-working","2015","Saxony","Urban Area","352","0.381184224397412","0.348591420533179","0.413777028261645"
"Non-working","2015","Saxony","Rural Area","297","0.397942027635355","0.362386145210476","0.433497910060233"
"Non-working","2015","Saxony-Anhalt","Urban Area","162","0.542267319192876","0.485890555715106","0.598644082670645"
"Non-working","2015","Saxony-Anhalt","Rural Area","261","0.475344861706782","0.435876245479327","0.514813477934237"
"Non-working","2015","Thuringia","Urban Area","130","0.35308849855199","0.300309999421036","0.405866997682943"
"Non-working","2015","Thuringia","Rural Area","287","0.473693408839437","0.436219932891521","0.511166884787354"
"Other","2015","Schleswig-Holstein","Urban Area","25","","",""
"Other","2015","Schleswig-Holstein","Rural Area","85","0.0980287028758226","0.0755298789116793","0.120527526839966"
"Other","2015","Hamburg","Urban Area","42","0.0531669198363385","0.0329257991918632","0.0734080404808137"
"Other","2015","Hamburg","Rural Area","","","",""
"Other","2015","Lower Saxony","Urban Area","114","0.0835665865066831","0.067675561271087","0.0994576117422792"
"Other","2015","Lower Saxony","Rural Area","182","0.12235810922434","0.105856859931695","0.138859358516984"
"Other","2015","Bremen","Urban Area","20","","",""
"Other","2015","Bremen","Rural Area","","","",""
"Other","2015","North Rhine-Westphalia","Urban Area","588","0.107100056651452","0.0990244628988798","0.115175650404025"
"Other","2015","North Rhine-Westphalia","Rural Area","13","","",""
"Other","2015","Hesse","Urban Area","158","0.0868659280397192","0.0729124354524605","0.100819420626978"
"Other","2015","Hesse","Rural Area","38","0.11546589796968","0.0825899005415887","0.148341895397771"
"Other","2015","Rhineland-Palatinate,Saarland","Urban Area","128","0.0859623973050022","0.0701487974044883","0.101775997205516"
"Other","2015","Rhineland-Palatinate,Saarland","Rural Area","48","0.0971434749400902","0.0697503796407832","0.124536570239397"
"Other","2015","Baden-Württemberg","Urban Area","281","0.0749813814743764","0.0654809819249506","0.0844817810238022"
"Other","2015","Baden-Württemberg","Rural Area","49","0.0904876081045475","0.0602596434194267","0.120715572789668"
"Other","2015","Bavaria","Urban Area","177","0.0698618949351118","0.058883169084285","0.0808406207859387"
"Other","2015","Bavaria","Rural Area","277","0.105330364594476","0.0931499710474494","0.117510758141503"
"Other","2015","Berlin","Urban Area","81","0.0849846317691355","0.0678038774547041","0.102165386083567"
"Other","2015","Berlin","Rural Area","","","",""
"Other","2015","Brandenburg","Urban Area","5","","",""
"Other","2015","Brandenburg","Rural Area","67","0.0518914260801238","0.0378457652648896","0.0659370868953579"
"Other","2015","Mecklenburg-Western Pomerania","Urban Area","9","","",""
"Other","2015","Mecklenburg-Western Pomerania","Rural Area","36","0.0539347745469732","0.0341548695373096","0.0737146795566368"
"Other","2015","Saxony","Urban Area","67","0.0650464349759316","0.0484971076485182","0.081595762303345"
"Other","2015","Saxony","Rural Area","40","0.0857097898724307","0.0653750017654116","0.10604457797945"
"Other","2015","Saxony-Anhalt","Urban Area","20","","",""
"Other","2015","Saxony-Anhalt","Rural Area","42","0.0455474888637359","0.0290689039307798","0.0620260737966919"
"Other","2015","Thuringia","Urban Area","20","","",""
"Other","2015","Thuringia","Rural Area","52","0.0742114535708714","0.0545395097929487","0.0938833973487942"
"Full-time","2016","Schleswig-Holstein","Urban Area","71","0.336034019587511","0.290087818210535","0.381980220964487"
"Full-time","2016","Schleswig-Holstein","Rural Area","205","0.336117362272519","0.300024088726066","0.372210635818972"
"Full-time","2016","Hamburg","Urban Area","172","0.366117990476717","0.325296773490213","0.406939207463222"
"Full-time","2016","Hamburg","Rural Area","","","",""
"Full-time","2016","Lower Saxony","Urban Area","363","0.377688961815082","0.351515492997421","0.403862430632743"
"Full-time","2016","Lower Saxony","Rural Area","487","0.366681861154736","0.342471769047244","0.390891953262227"
"Full-time","2016","Bremen","Urban Area","49","0.27501628908475","0.218406377863421","0.33162620030608"
"Full-time","2016","Bremen","Rural Area","","","",""
"Full-time","2016","North Rhine-Westphalia","Urban Area","1859","0.373285586772549","0.360925995219324","0.385645178325774"
"Full-time","2016","North Rhine-Westphalia","Rural Area","35","0.362726082469578","0.287279728554265","0.43817243638489"
"Full-time","2016","Hesse","Urban Area","507","0.380721570237049","0.357156549372515","0.404286591101583"
"Full-time","2016","Hesse","Rural Area","113","0.311528709920068","0.264403522356044","0.358653897484092"
"Full-time","2016","Rhineland-Palatinate,Saarland","Urban Area","400","0.389860921086233","0.36393061543783","0.415791226734635"
"Full-time","2016","Rhineland-Palatinate,Saarland","Rural Area","158","0.352799012122529","0.308892831605367","0.396705192639692"
"Full-time","2016","Baden-Württemberg","Urban Area","1034","0.392837013675142","0.375680960829759","0.409993066520526"
"Full-time","2016","Baden-Württemberg","Rural Area","123","0.34513406954289","0.301061898587351","0.38920624049843"
"Full-time","2016","Bavaria","Urban Area","753","0.419525785092112","0.397920001179763","0.441131569004462"
"Full-time","2016","Bavaria","Rural Area","838","0.4075025750257","0.388783709141991","0.42622144090941"
"Full-time","2016","Berlin","Urban Area","335","0.368638277998785","0.341555976003246","0.395720579994323"
"Full-time","2016","Berlin","Rural Area","","","",""
"Full-time","2016","Brandenburg","Urban Area","30","0.381589692566999","0.272375778403413","0.490803606730585"
"Full-time","2016","Brandenburg","Rural Area","322","0.360574294697455","0.332352272810484","0.388796316584427"
"Full-time","2016","Mecklenburg-Western Pomerania","Urban Area","19","","",""
"Full-time","2016","Mecklenburg-Western Pomerania","Rural Area","170","0.379331079512387","0.338405915924053","0.420256243100721"
"Full-time","2016","Saxony","Urban Area","309","0.449072977313059","0.416504340227977","0.48164161439814"
"Full-time","2016","Saxony","Rural Area","275","0.386371965314058","0.3520910318071","0.420652898821016"
"Full-time","2016","Saxony-Anhalt","Urban Area","93","0.267932549247588","0.220577451297624","0.315287647197551"
"Full-time","2016","Saxony-Anhalt","Rural Area","223","0.379618546965545","0.341388407654486","0.417848686276604"
"Full-time","2016","Thuringia","Urban Area","110","0.44386988358421","0.387927260822936","0.499812506345484"
"Full-time","2016","Thuringia","Rural Area","248","0.367279503004524","0.33196965258974","0.402589353419309"
"Part-time","2016","Schleswig-Holstein","Urban Area","41","0.101699122839588","0.0722986314126215","0.131099614266555"
"Part-time","2016","Schleswig-Holstein","Rural Area","96","0.148812263030063","0.121618633050136","0.17600589300999"
"Part-time","2016","Hamburg","Urban Area","62","0.109173704735642","0.0827479902717537","0.135599419199529"
"Part-time","2016","Hamburg","Rural Area","","","",""
"Part-time","2016","Lower Saxony","Urban Area","171","0.113610569972985","0.09647841321517","0.130742726730799"
"Part-time","2016","Lower Saxony","Rural Area","204","0.111901220802827","0.0960636410954462","0.127738800510208"
"Part-time","2016","Bremen","Urban Area","33","0.069974369368705","0.0376324272261507","0.102316311511259"
"Part-time","2016","Bremen","Rural Area","","","",""
"Part-time","2016","North Rhine-Westphalia","Urban Area","772","0.115707364050887","0.107533504501455","0.12388122360032"
"Part-time","2016","North Rhine-Westphalia","Rural Area","19","","",""
"Part-time","2016","Hesse","Urban Area","222","0.122497186185387","0.10658578500855","0.138408587362223"
"Part-time","2016","Hesse","Rural Area","66","0.181895418634401","0.142642095546457","0.221148741722346"
"Part-time","2016","Rhineland-Palatinate,Saarland","Urban Area","163","0.107398523058454","0.0909371401293421","0.123859905987566"
"Part-time","2016","Rhineland-Palatinate,Saarland","Rural Area","57","0.10357280383226","0.0755750770423929","0.131570530622128"
"Part-time","2016","Baden-Württemberg","Urban Area","443","0.132789032159655","0.120868325136924","0.144709739182387"
"Part-time","2016","Baden-Württemberg","Rural Area","64","0.166793111820148","0.1322342197491","0.201352003891196"
"Part-time","2016","Bavaria","Urban Area","301","0.12001601918165","0.105787613990578","0.134244424372722"
"Part-time","2016","Bavaria","Rural Area","380","0.134440721713135","0.121445462519488","0.147435980906782"
"Part-time","2016","Berlin","Urban Area","150","0.121773575555654","0.10341554800138","0.140131603109928"
"Part-time","2016","Berlin","Rural Area","","","",""
"Part-time","2016","Brandenburg","Urban Area","9","","",""
"Part-time","2016","Brandenburg","Rural Area","97","0.107411001279179","0.0892120716858446","0.125609930872513"
"Part-time","2016","Mecklenburg-Western Pomerania","Urban Area","14","","",""
"Part-time","2016","Mecklenburg-Western Pomerania","Rural Area","61","0.14894980874916","0.118920262299766","0.178979355198554"
"Part-time","2016","Saxony","Urban Area","103","0.0944802557503187","0.0753282802095905","0.113632231291047"
