"erwst","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Full-time","2016","college entrance qualification","Female","1161","0.387145599154967","0.37118520027959","0.403105998030343"
"Full-time","2016","Other degree","Male","1026","0.504070053704338","0.486288024857158","0.521852082551519"
"Full-time","2016","Other degree","Female","439","0.213033895741597","0.19744162094644","0.228626170536754"
"Full-time","2016","no degree/no degree yet","Male","130","0.16494659036821","0.146380404271912","0.183512776464508"
"Full-time","2016","no degree/no degree yet","Female","","","",""
"Part-time","2016","lower secondary degree","Male","81","0.0258153581655272","0.0200965890608527","0.0315341272702017"
"Part-time","2016","lower secondary degree","Female","494","0.15173994064498","0.138880355418518","0.164599525871442"
"Part-time","2016","secondary school degree","Male","94","0.0331741552047014","0.0264757427410073","0.0398725676683955"
"Part-time","2016","secondary school degree","Female","1171","0.244070102058215","0.23076392345136","0.25737628066507"
"Part-time","2016","college entrance qualification","Male","194","0.0677403906677295","0.0591271516821157","0.0763536296533433"
"Part-time","2016","college entrance qualification","Female","1088","0.224031922931989","0.210370221065557","0.237693624798421"
"Part-time","2016","Other degree","Male","140","0.0523443773155485","0.0444232683826794","0.0602654862484176"
"Part-time","2016","Other degree","Female","437","0.217709195535541","0.201993644582553","0.233424746488529"
"Part-time","2016","no degree/no degree yet","Male","42","0.034176868628366","0.0250880207026289","0.0432657165541032"
"Part-time","2016","no degree/no degree yet","Female","43","0.052099687736375","0.040271529126087","0.0639278463466631"
"Non-working","2016","lower secondary degree","Male","1411","0.492537982857456","0.474509280038695","0.510566685676217"
"Non-working","2016","lower secondary degree","Female","1881","0.66259174886772","0.645643947787337","0.679539549948104"
"Non-working","2016","secondary school degree","Male","785","0.286961430338659","0.270042764999012","0.303880095678305"
"Non-working","2016","secondary school degree","Female","1355","0.379405756612749","0.364373951885612","0.394437561339887"
"Non-working","2016","college entrance qualification","Male","918","0.269007610741816","0.253808683852143","0.284206537631489"
"Non-working","2016","college entrance qualification","Female","986","0.296518713452712","0.281553591819264","0.311483835086159"
"Non-working","2016","Other degree","Male","1697","0.394460122252505","0.377078167223781","0.411842077281229"
"Non-working","2016","Other degree","Female","1520","0.450518761447649","0.431571781876121","0.469465741019178"
"Non-working","2016","no degree/no degree yet","Male","1235","0.696351877705235","0.673348395858882","0.719355359551588"
"Non-working","2016","no degree/no degree yet","Female","1167","0.759692934799745","0.736951358716409","0.78243451088308"
"Other","2016","lower secondary degree","Male","190","0.059681514276642","0.0511387140712921","0.068224314481992"
"Other","2016","lower secondary degree","Female","275","0.0713555298545904","0.0621287310004019","0.0805823287087789"
"Other","2016","secondary school degree","Male","215","0.0688417681983079","0.0593720822495652","0.0783114541470506"
"Other","2016","secondary school degree","Female","417","0.083782262638984","0.0751994291722549","0.0923650961057131"
"Other","2016","college entrance qualification","Male","217","0.0712913463337192","0.0624720818081837","0.0801106108592548"
"Other","2016","college entrance qualification","Female","343","0.0923037644603324","0.0828194073752976","0.101788121545367"
"Other","2016","Other degree","Male","174","0.0491254467276086","0.0414387355333487","0.0568121579218685"
"Other","2016","Other degree","Female","253","0.118738147275212","0.106419735099867","0.131056559450558"
"Other","2016","no degree/no degree yet","Male","128","0.104524663298189","0.0892197771165132","0.119829549479865"
"Other","2016","no degree/no degree yet","Female","121","0.148155169688636","0.129246677545909","0.167063661831362"
"Full-time","2017","lower secondary degree","Male","1391","0.419465587989385","0.402125142979159","0.43680603299961"
"Full-time","2017","lower secondary degree","Female","357","0.116774716939613","0.105416286028811","0.128133147850416"
"Full-time","2017","secondary school degree","Male","2010","0.633777866899424","0.617041137291429","0.650514596507419"
"Full-time","2017","secondary school degree","Female","1277","0.293917636543287","0.280635515748816","0.307199757337757"
"Full-time","2017","college entrance qualification","Male","2280","0.587126608603725","0.571544015309338","0.602709201898113"
"Full-time","2017","college entrance qualification","Female","1392","0.378186767484238","0.363415047553318","0.392958487415157"
"Full-time","2017","Other degree","Male","1120","0.527930962463648","0.51073866399994","0.545123260927355"
"Full-time","2017","Other degree","Female","392","0.214244987539025","0.199157692292664","0.229332282785387"
"Full-time","2017","no degree/no degree yet","Male","199","0.183574574916175","0.166107239209954","0.201041910622396"
"Full-time","2017","no degree/no degree yet","Female","","","",""
"Part-time","2017","lower secondary degree","Male","83","0.0229044540866949","0.0176475921052644","0.0281613160681253"
"Part-time","2017","lower secondary degree","Female","549","0.139050607488801","0.126813368547535","0.151287846430068"
"Part-time","2017","secondary school degree","Male","113","0.030456207771999","0.0244865229848865","0.0364258925591115"
"Part-time","2017","secondary school degree","Female","1326","0.250268938482763","0.237639525986978","0.262898350978548"
"Part-time","2017","college entrance qualification","Male","243","0.0675538278528738","0.0596105039230081","0.0754971517827395"
"Part-time","2017","college entrance qualification","Female","1265","0.244095059623933","0.231010442858536","0.257179676389329"
"Part-time","2017","Other degree","Male","146","0.039228598796617","0.0325427885186718","0.0459144090745623"
"Part-time","2017","Other degree","Female","455","0.205665357705748","0.190802757407076","0.220527958004419"
"Part-time","2017","no degree/no degree yet","Male","62","0.022887676273718","0.0161402952188444","0.0296350573285917"
"Part-time","2017","no degree/no degree yet","Female","55","0.0521619610622557","0.0416230908023508","0.0627008313221606"
"Non-working","2017","lower secondary degree","Male","1414","0.493620528702043","0.476052107406668","0.511188949997417"
"Non-working","2017","lower secondary degree","Female","1861","0.663340012490516","0.6466263344655","0.680053690515531"
"Non-working","2017","secondary school degree","Male","873","0.280240517913353","0.264638206832879","0.295842828993828"
"Non-working","2017","secondary school degree","Female","1486","0.369993589670865","0.355917030687156","0.384070148654575"
"Non-working","2017","college entrance qualification","Male","1027","0.266417150339063","0.252425431130977","0.280408869547149"
"Non-working","2017","college entrance qualification","Female","1094","0.284692704975295","0.270946512615997","0.298438897334593"
"Non-working","2017","Other degree","Male","1733","0.360982249538168","0.344442002125397","0.37752249695094"
"Non-working","2017","Other degree","Female","1751","0.453553887073294","0.43524758639449","0.471860187752099"
"Non-working","2017","no degree/no degree yet","Male","1482","0.69703678095586","0.676302692741782","0.717770869169939"
"Non-working","2017","no degree/no degree yet","Female","1478","0.746170450852827","0.725543257085449","0.766797644620206"
"Other","2017","lower secondary degree","Male","223","0.0640094292218776","0.0554082935219156","0.0726105649218397"
"Other","2017","lower secondary degree","Female","304","0.0808346630810698","0.0711940685358655","0.0904752576262742"
"Other","2017","secondary school degree","Male","187","0.0555254074152237","0.0475698468134923","0.0634809680169551"
"Other","2017","secondary school degree","Female","430","0.0858198353030851","0.0776533223409025","0.0939863482652676"
"Other","2017","college entrance qualification","Male","285","0.0789024132043377","0.0703701671305556","0.0874346592781198"
"Other","2017","college entrance qualification","Female","389","0.0930254679165347","0.0841774417531486","0.101873494079921"
"Other","2017","Other degree","Male","240","0.071858189201567","0.0629643777114881","0.0807520006916459"
"Other","2017","Other degree","Female","243","0.126535767681933","0.114310969753605","0.138760565610261"
"Other","2017","no degree/no degree yet","Male","144","0.0965009678542467","0.0831782809608555","0.109823654747638"
"Other","2017","no degree/no degree yet","Female","148","0.158269561974269","0.140969994217568","0.17556912973097"
"Full-time","2018","lower secondary degree","Male","1236","0.409444706736103","0.391633617949204","0.427255795523001"
"Full-time","2018","lower secondary degree","Female","345","0.113975747442933","0.10241785059014","0.125533644295726"
"Full-time","2018","secondary school degree","Male","1847","0.630693118967028","0.613497556927735","0.64788868100632"
"Full-time","2018","secondary school degree","Female","1194","0.295939015050168","0.282349314442236","0.3095287156581"
"Full-time","2018","college entrance qualification","Male","2161","0.591441727428493","0.575598355310502","0.607285099546485"
"Full-time","2018","college entrance qualification","Female","1332","0.373366944626335","0.358403416988643","0.388330472264028"
"Full-time","2018","Other degree","Male","1126","0.531815758215904","0.51304628123653","0.550585235195279"
"Full-time","2018","Other degree","Female","397","0.233083409217062","0.216433386319811","0.249733432114313"
"Full-time","2018","no degree/no degree yet","Male","231","0.168619887026136","0.149907717811269","0.187332056241003"
"Full-time","2018","no degree/no degree yet","Female","36","0.0557039989174631","0.0436252913617256","0.0677827064732006"
"Part-time","2018","lower secondary degree","Male","97","0.031318550734687","0.0250096473778979","0.0376274540914762"
"Part-time","2018","lower secondary degree","Female","495","0.141968632357386","0.12927465945831","0.154662605256463"
"Part-time","2018","secondary school degree","Male","122","0.0351095575681876","0.0285516497172252","0.04166746541915"
"Part-time","2018","secondary school degree","Female","1279","0.255949051015123","0.242956879751826","0.268941222278421"
"Part-time","2018","college entrance qualification","Male","268","0.0762907645588403","0.0677348140425489","0.0848467150751318"
"Part-time","2018","college entrance qualification","Female","1212","0.237657021370907","0.224489321046875","0.250824721694939"
"Part-time","2018","Other degree","Male","193","0.055477431433329","0.0468669483771627","0.0640879144894952"
"Part-time","2018","Other degree","Female","454","0.207738581596661","0.191762218497596","0.223714944695727"
"Part-time","2018","no degree/no degree yet","Male","78","0.0337980048630273","0.0247667225082345","0.0428292872178201"
"Part-time","2018","no degree/no degree yet","Female","65","0.0815834469402682","0.0671674699352322","0.0959994239453041"
"Non-working","2018","lower secondary degree","Male","1399","0.490869476121893","0.472761907659215","0.50897704458457"
"Non-working","2018","lower secondary degree","Female","1772","0.658330063494259","0.6410806230087","0.675579503979818"
"Non-working","2018","secondary school degree","Male","843","0.274125337132804","0.258231855760476","0.290018818505132"
"Non-working","2018","secondary school degree","Female","1457","0.373777745509","0.359374027632739","0.388181463385261"
"Non-working","2018","college entrance qualification","Male","996","0.26202734742973","0.24785446834649","0.276200226512971"
"Non-working","2018","college entrance qualification","Female","1092","0.293537258933758","0.279449702941794","0.307624814925722"
"Non-working","2018","Other degree","Male","1159","0.337498673296874","0.319712087762185","0.355285258831562"
"Non-working","2018","Other degree","Female","1384","0.456147652409177","0.436533104007417","0.475762200810936"
"Non-working","2018","no degree/no degree yet","Male","1077","0.688400787049703","0.665254103277136","0.711547470822271"
"Non-working","2018","no degree/no degree yet","Female","1176","0.735925408900009","0.712708552712423","0.759142265087595"
"Other","2018","lower secondary degree","Male","196","0.0683672664073177","0.0592259438779333","0.0775085889367021"
"Other","2018","lower secondary degree","Female","292","0.085725556705421","0.0755433189847367","0.0959077944261053"
"Other","2018","secondary school degree","Male","214","0.060071986331981","0.0516056226098667","0.0685383500540952"
"Other","2018","secondary school degree","Female","404","0.0743341884257086","0.0665246556568184","0.0821437211945989"
"Other","2018","college entrance qualification","Male","273","0.070240160582936","0.0620036591742425","0.0784766619916295"
"Other","2018","college entrance qualification","Female","378","0.0954387750689995","0.0863492578038865","0.104528292334112"
"Other","2018","Other degree","Male","237","0.0752081370538929","0.0652880018905708","0.085128272217215"
"Other","2018","Other degree","Female","242","0.1030303567771","0.0910586364641125","0.115002077090087"
"Other","2018","no degree/no degree yet","Male","152","0.109181321061134","0.0935951745927069","0.12476746752956"
"Other","2018","no degree/no degree yet","Female","108","0.12678714524226","0.10926364430286","0.14431064618166"
"Full-time","2019","lower secondary degree","Male","1204","0.419507148369338","0.401303402131386","0.437710894607289"
"Full-time","2019","lower secondary degree","Female","318","0.112580856994651","0.100482443628963","0.124679270360339"
"Full-time","2019","secondary school degree","Male","2041","0.612544348178327","0.595808321353936","0.629280375002718"
"Full-time","2019","secondary school degree","Female","1277","0.297622844718643","0.28395713523798","0.311288554199306"
"Full-time","2019","college entrance qualification","Male","2733","0.600118444069907","0.585479927726625","0.614756960413189"
"Full-time","2019","college entrance qualification","Female","1466","0.369450349334131","0.355010724161553","0.383889974506709"
"Full-time","2019","Other degree","Male","1064","0.538077174057631","0.517842751542697","0.558311596572566"
"Full-time","2019","Other degree","Female","357","0.22180452420713","0.204106808557723","0.239502239856537"
"Full-time","2019","no degree/no degree yet","Male","305","0.206996073676292","0.185727643938592","0.228264503413991"
"Full-time","2019","no degree/no degree yet","Female","35","0.0520251901140926","0.0394810734593611","0.0645693067688241"
"Part-time","2019","lower secondary degree","Male","108","0.0340355188624377","0.0273468542691509","0.0407241834557245"
"Part-time","2019","lower secondary degree","Female","452","0.145872395004387","0.132361637996747","0.159383152012028"
"Part-time","2019","secondary school degree","Male","151","0.0445058360472037","0.0374215661958189","0.0515901058985884"
"Part-time","2019","secondary school degree","Female","1243","0.268105894453734","0.254865797384666","0.281345991522801"
"Part-time","2019","college entrance qualification","Male","304","0.0799789707617124","0.0718731000849087","0.088084841438516"
"Part-time","2019","college entrance qualification","Female","1337","0.254894069043086","0.241856185134679","0.267931952951492"
"Part-time","2019","Other degree","Male","164","0.0598411668042726","0.0502143111537918","0.0694680224547533"
"Part-time","2019","Other degree","Female","418","0.211370715779644","0.193978836152269","0.22876259540702"
"Part-time","2019","no degree/no degree yet","Male","75","0.0392799425089488","0.0290822818817828","0.0494776031361149"
"Part-time","2019","no degree/no degree yet","Female","57","0.117102067977745","0.0989397037960267","0.135264432159463"
"Non-working","2019","lower secondary degree","Male","1316","0.485184315465598","0.466748094132385","0.50362053679881"
"Non-working","2019","lower secondary degree","Female","1607","0.662476638260325","0.644377039379642","0.680576237141008"
"Non-working","2019","secondary school degree","Male","859","0.283268639138624","0.267789384433508","0.298747893843741"
"Non-working","2019","secondary school degree","Female","1408","0.366306993400706","0.351906547981053","0.380707438820359"
"Non-working","2019","college entrance qualification","Male","992","0.250009222534762","0.237069681736369","0.262948763333154"
"Non-working","2019","college entrance qualification","Female","1086","0.291800189450176","0.278200189015338","0.305400189885014"
"Non-working","2019","Other degree","Male","900","0.360851151612012","0.34135948963963","0.380342813584395"
"Non-working","2019","Other degree","Female","1134","0.459388091119315","0.438159541047442","0.480616641191189"
"Non-working","2019","no degree/no degree yet","Male","854","0.628733433964215","0.603370884773744","0.654095983154686"
"Non-working","2019","no degree/no degree yet","Female","992","0.702630128557079","0.676810694760403","0.728449562353756"
"Other","2019","lower secondary degree","Male","195","0.0612730173026269","0.0524259987874702","0.0701200358177836"
"Other","2019","lower secondary degree","Female","245","0.0790701097406364","0.0687412780031164","0.0893989414781564"
"Other","2019","secondary school degree","Male","204","0.059681176635845","0.0515429674667218","0.0678193858049682"
"Other","2019","secondary school degree","Female","372","0.067964267426918","0.0604416242098635","0.0754869106439725"
"Other","2019","college entrance qualification","Male","273","0.0698933626336184","0.0622743757236646","0.0775123495435721"
"Other","2019","college entrance qualification","Female","403","0.0838553921726076","0.0755632689634813","0.0921475153817339"
"Other","2019","Other degree","Male","204","0.0412305075260837","0.0331609399715704","0.0493000750805971"
"Other","2019","Other degree","Female","208","0.107436668893911","0.094245494873368","0.120627842914453"
"Other","2019","no degree/no degree yet","Male","160","0.124990549850544","0.107630072395268","0.142351027305821"
"Other","2019","no degree/no degree yet","Female","120","0.128242613351083","0.109356228056763","0.147128998645403"
