"erwst","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Non-working","1988","Not Working","(Married) couple without C. ","927","0.986746226954691","0.979466477637668","0.994025976271715"
"Non-working","1988","Not Working","Single parent ","163","0.959496393076711","0.930120331995775","0.988872454157647"
"Non-working","1988","Not Working","Couple + C. LE 16 ","543","0.936284844183067","0.916268929181532","0.956300759184602"
"Non-working","1988","Not Working","Couple + C. GT 16 ","699","0.970498129490507","0.958147116280125","0.982849142700888"
"Non-working","1988","Not Working","Couple + C. LE and GT 16","352","0.938927726397961","0.914428454085419","0.963426998710503"
"Other","1988","Full Time","1-pers.-HH","13","","",""
"Other","1988","Full Time","(Married) couple without C. ","17","","",""
"Other","1988","Full Time","Single parent ","24","","",""
"Other","1988","Full Time","Couple + C. LE 16 ","5","","",""
"Other","1988","Full Time","Couple + C. GT 16 ","133","0.106423027123913","0.0878849259919678","0.124961128255857"
"Other","1988","Full Time","Couple + C. LE and GT 16","71","0.150593091176417","0.118763017764279","0.182423164588555"
"Other","1988","Part Time","1-pers.-HH","15","","",""
"Other","1988","Part Time","(Married) couple without C. ","28","","",""
"Other","1988","Part Time","Single parent ","30","0.211892178681515","0.142179558308387","0.281604799054642"
"Other","1988","Part Time","Couple + C. LE 16 ","60","0.125612846716617","0.0965346994768094","0.154690993956424"
"Other","1988","Part Time","Couple + C. GT 16 ","99","0.215762837307916","0.176654832721582","0.254870841894251"
"Other","1988","Part Time","Couple + C. LE and GT 16","61","0.261505528008753","0.205791673995159","0.317219382022347"
"Other","1988","Not Working","1-pers.-HH","1","","",""
"Other","1988","Not Working","(Married) couple without C. ","6","","",""
"Other","1988","Not Working","Single parent ","4","","",""
"Other","1988","Not Working","Couple + C. LE 16 ","10","","",""
"Other","1988","Not Working","Couple + C. GT 16 ","11","","",""
"Other","1988","Not Working","Couple + C. LE and GT 16","8","","",""
"Full-time","1989","Full Time","1-pers.-HH","415","0.945318249857188","0.924050279070921","0.966586220643455"
"Full-time","1989","Full Time","(Married) couple without C. ","996","0.943645024658534","0.929723133156107","0.957566916160961"
"Full-time","1989","Full Time","Single parent ","166","0.837681584620779","0.786704682058173","0.888658487183385"
"Full-time","1989","Full Time","Couple + C. LE 16 ","1059","0.96459376402662","0.953667760168765","0.975519767884476"
"Full-time","1989","Full Time","Couple + C. GT 16 ","875","0.85637728178592","0.835031952806208","0.877722610765631"
"Full-time","1989","Full Time","Couple + C. LE and GT 16","395","0.842072659756029","0.809033529314421","0.875111790197636"
"Full-time","1989","Part Time","1-pers.-HH","54","0.495975406700975","0.40296264560246","0.58898816779949"
"Full-time","1989","Part Time","(Married) couple without C. ","92","0.249137646794275","0.200437909228713","0.297837384359836"
"Full-time","1989","Part Time","Single parent ","29","","",""
"Full-time","1989","Part Time","Couple + C. LE 16 ","107","0.193457299937197","0.158553574550897","0.228361025323498"
"Full-time","1989","Part Time","Couple + C. GT 16 ","82","0.159049073067997","0.123605513192348","0.194492632943646"
"Full-time","1989","Part Time","Couple + C. LE and GT 16","47","0.173907016853446","0.119870143990355","0.227943889716536"
"Full-time","1989","Not Working","1-pers.-HH","7","","",""
"Full-time","1989","Not Working","(Married) couple without C. ","9","","",""
"Full-time","1989","Not Working","Single parent ","2","","",""
"Full-time","1989","Not Working","Couple + C. LE 16 ","17","","",""
"Full-time","1989","Not Working","Couple + C. GT 16 ","8","","",""
"Full-time","1989","Not Working","Couple + C. LE and GT 16","8","","",""
"Part-time","1989","Full Time","1-pers.-HH","5","","",""
"Part-time","1989","Full Time","(Married) couple without C. ","16","","",""
"Part-time","1989","Full Time","Single parent ","6","","",""
"Part-time","1989","Full Time","Couple + C. LE 16 ","14","","",""
"Part-time","1989","Full Time","Couple + C. GT 16 ","12","","",""
"Part-time","1989","Full Time","Couple + C. LE and GT 16","6","","",""
"Part-time","1989","Part Time","1-pers.-HH","22","","",""
"Part-time","1989","Part Time","(Married) couple without C. ","115","0.41377163475744","0.358316655323883","0.469226614190998"
"Part-time","1989","Part Time","Single parent ","31","0.351266372638069","0.259076976165481","0.443455769110658"
"Part-time","1989","Part Time","Couple + C. LE 16 ","204","0.453867418398438","0.409874873423892","0.497859963372985"
"Part-time","1989","Part Time","Couple + C. GT 16 ","135","0.361294562022501","0.314739441386278","0.407849682658724"
"Part-time","1989","Part Time","Couple + C. LE and GT 16","57","0.337631434281507","0.270211475501174","0.40505139306184"
"Part-time","1989","Not Working","1-pers.-HH","2","","",""
"Part-time","1989","Not Working","(Married) couple without C. ","1","","",""
"Part-time","1989","Not Working","Single parent ","2","","",""
"Part-time","1989","Not Working","Couple + C. LE 16 ","13","","",""
"Part-time","1989","Not Working","Couple + C. GT 16 ","4","","",""
"Part-time","1989","Not Working","Couple + C. LE and GT 16","","","",""
"Non-working","1989","Full Time","1-pers.-HH","12","","",""
"Non-working","1989","Full Time","(Married) couple without C. ","34","0.0318645875676563","0.0212610692876306","0.042468105847682"
"Non-working","1989","Full Time","Single parent ","6","","",""
"Non-working","1989","Full Time","Couple + C. LE 16 ","22","","",""
"Non-working","1989","Full Time","Couple + C. GT 16 ","29","","",""
"Non-working","1989","Full Time","Couple + C. LE and GT 16","5","","",""
"Non-working","1989","Part Time","1-pers.-HH","23","","",""
"Non-working","1989","Part Time","(Married) couple without C. ","72","0.255342113912629","0.206243820369584","0.304440407455674"
"Non-working","1989","Part Time","Single parent ","21","","",""
"Non-working","1989","Part Time","Couple + C. LE 16 ","118","0.224866008701806","0.187975398714927","0.261756618688685"
"Non-working","1989","Part Time","Couple + C. GT 16 ","96","0.214972934268427","0.17516032474654","0.254785543790315"
"Non-working","1989","Part Time","Couple + C. LE and GT 16","34","0.218175195332081","0.159294273834612","0.27705611682955"
"Non-working","1989","Not Working","1-pers.-HH","504","0.975461425363632","0.962163737475395","0.988759113251868"
"Non-working","1989","Not Working","(Married) couple without C. ","895","0.990900866581678","0.984724681708168","0.997077051455188"
"Non-working","1989","Not Working","Single parent ","157","0.933807501357916","0.896434610111377","0.971180392604454"
"Non-working","1989","Not Working","Couple + C. LE 16 ","520","0.945159920313891","0.926201816559799","0.964118024067983"
"Non-working","1989","Not Working","Couple + C. GT 16 ","669","0.955791607205613","0.940574817052329","0.971008397358896"
"Non-working","1989","Not Working","Couple + C. LE and GT 16","321","0.978537260990105","0.962925016271622","0.994149505708588"
"Other","1989","Full Time","1-pers.-HH","7","","",""
"Other","1989","Full Time","(Married) couple without C. ","8","","",""
"Other","1989","Full Time","Single parent ","23","","",""
"Other","1989","Full Time","Couple + C. LE 16 ","4","","",""
"Other","1989","Full Time","Couple + C. GT 16 ","121","0.101841922775362","0.0834342706670515","0.120249574883673"
"Other","1989","Full Time","Couple + C. LE and GT 16","62","0.138613180088444","0.107307255172305","0.169919105004583"
"Other","1989","Part Time","1-pers.-HH","12","","",""
"Other","1989","Part Time","(Married) couple without C. ","24","","",""
"Other","1989","Part Time","Single parent ","22","","",""
"Other","1989","Part Time","Couple + C. LE 16 ","63","0.127809272962558","0.0983072053257122","0.157311340599404"
"Other","1989","Part Time","Couple + C. GT 16 ","96","0.264683430641075","0.221928422773252","0.307438438508898"
"Other","1989","Part Time","Couple + C. LE and GT 16","51","0.270286353532967","0.206971518072002","0.333601188993931"
"Other","1989","Not Working","1-pers.-HH","7","","",""
"Other","1989","Not Working","(Married) couple without C. ","3","","",""
"Other","1989","Not Working","Single parent ","9","","",""
"Other","1989","Not Working","Couple + C. LE 16 ","4","","",""
"Other","1989","Not Working","Couple + C. GT 16 ","20","","",""
"Other","1989","Not Working","Couple + C. LE and GT 16","2","","",""
"Full-time","1990","Full Time","1-pers.-HH","398","0.943995811854604","0.922110111469227","0.965881512239981"
"Full-time","1990","Full Time","(Married) couple without C. ","997","0.941833308768422","0.927702989053794","0.955963628483051"
"Full-time","1990","Full Time","Single parent ","167","0.798519356460705","0.744269595066841","0.85276911785457"
"Full-time","1990","Full Time","Couple + C. LE 16 ","1034","0.952511320357463","0.939850449753841","0.965172190961084"
"Full-time","1990","Full Time","Couple + C. GT 16 ","848","0.868166773644547","0.846985646176846","0.889347901112248"
"Full-time","1990","Full Time","Couple + C. LE and GT 16","348","0.866939028469011","0.834023103822295","0.899854953115728"
"Full-time","1990","Part Time","1-pers.-HH","49","0.465079532836373","0.372706053708779","0.557453011963968"
"Full-time","1990","Part Time","(Married) couple without C. ","92","0.267820099589145","0.218204543568934","0.317435655609356"
"Full-time","1990","Part Time","Single parent ","23","","",""
"Full-time","1990","Part Time","Couple + C. LE 16 ","120","0.190598553681007","0.155714624283404","0.225482483078611"
"Full-time","1990","Part Time","Couple + C. GT 16 ","97","0.189044546963162","0.151643167572835","0.226445926353489"
"Full-time","1990","Part Time","Couple + C. LE and GT 16","36","0.167002087293124","0.114245051913957","0.21975912267229"
"Full-time","1990","Not Working","1-pers.-HH","2","","",""
"Full-time","1990","Not Working","(Married) couple without C. ","5","","",""
"Full-time","1990","Not Working","Single parent ","3","","",""
"Full-time","1990","Not Working","Couple + C. LE 16 ","6","","",""
"Full-time","1990","Not Working","Couple + C. GT 16 ","11","","",""
"Full-time","1990","Not Working","Couple + C. LE and GT 16","7","","",""
"Part-time","1990","Full Time","1-pers.-HH","3","","",""
"Part-time","1990","Full Time","(Married) couple without C. ","18","","",""
"Part-time","1990","Full Time","Single parent ","7","","",""
"Part-time","1990","Full Time","Couple + C. LE 16 ","18","","",""
"Part-time","1990","Full Time","Couple + C. GT 16 ","8","","",""
"Part-time","1990","Full Time","Couple + C. LE and GT 16","4","","",""
"Part-time","1990","Part Time","1-pers.-HH","24","","",""
"Part-time","1990","Part Time","(Married) couple without C. ","115","0.412920455023757","0.357754765497116","0.468086144550398"
"Part-time","1990","Part Time","Single parent ","33","0.344314203573281","0.250718513431589","0.437909893714973"
"Part-time","1990","Part Time","Couple + C. LE 16 ","224","0.518905231509518","0.474529762910656","0.563280700108379"
"Part-time","1990","Part Time","Couple + C. GT 16 ","133","0.352863411901134","0.307216822354751","0.398510001447516"
"Part-time","1990","Part Time","Couple + C. LE and GT 16","62","0.33681221472119","0.269960946195359","0.40366348324702"
"Part-time","1990","Not Working","1-pers.-HH","","","",""
"Part-time","1990","Not Working","(Married) couple without C. ","6","","",""
"Part-time","1990","Not Working","Single parent ","2","","",""
"Part-time","1990","Not Working","Couple + C. LE 16 ","19","","",""
"Part-time","1990","Not Working","Couple + C. GT 16 ","4","","",""
"Part-time","1990","Not Working","Couple + C. LE and GT 16","4","","",""
"Non-working","1990","Full Time","1-pers.-HH","11","","",""
"Non-working","1990","Full Time","(Married) couple without C. ","26","","",""
"Non-working","1990","Full Time","Single parent ","4","","",""
"Non-working","1990","Full Time","Couple + C. LE 16 ","29","","",""
"Non-working","1990","Full Time","Couple + C. GT 16 ","20","","",""
"Non-working","1990","Full Time","Couple + C. LE and GT 16","11","","",""
"Non-working","1990","Part Time","1-pers.-HH","26","","",""
"Non-working","1990","Part Time","(Married) couple without C. ","69","0.211075108588691","0.165353266663433","0.25679695051395"
"Non-working","1990","Part Time","Single parent ","26","","",""
"Non-working","1990","Part Time","Couple + C. LE 16 ","93","0.17774509859609","0.1437915115178","0.21169868567438"
"Non-working","1990","Part Time","Couple + C. GT 16 ","102","0.2653994493579","0.223221770417397","0.307577128298403"
"Non-working","1990","Part Time","Couple + C. LE and GT 16","41","0.202276499171432","0.145457133073588","0.259095865269276"
"Non-working","1990","Not Working","1-pers.-HH","499","0.996622948346977","0.991548012862068","1.00169788383189"
"Non-working","1990","Not Working","(Married) couple without C. ","938","0.990368360015421","0.984161008615198","0.996575711415643"
"Non-working","1990","Not Working","Single parent ","148","0.936215341922107","0.897744806149809","0.974685877694405"
"Non-working","1990","Not Working","Couple + C. LE 16 ","484","0.936077853611315","0.915032992105771","0.957122715116859"
"Non-working","1990","Not Working","Couple + C. GT 16 ","640","0.969638726579566","0.95657833210441","0.982699121054723"
"Non-working","1990","Not Working","Couple + C. LE and GT 16","276","0.943111377308562","0.916634386326719","0.969588368290405"
"Other","1990","Full Time","1-pers.-HH","12","","",""
"Other","1990","Full Time","(Married) couple without C. ","13","","",""
"Other","1990","Full Time","Single parent ","32","0.143265657653177","0.095881563724464","0.190649751581889"
"Other","1990","Full Time","Couple + C. LE 16 ","3","","",""
