"erwst","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Full-time","1986","Brandenburg","Full Time","","","","","1"
"Full-time","1986","Brandenburg","Part Time","","","","","1"
"Full-time","1986","Brandenburg","Not Working","","","","","1"
"Full-time","1986","Mecklenburg-Western Pomerania","Full Time","","","","","1"
"Full-time","1986","Mecklenburg-Western Pomerania","Part Time","","","","","1"
"Full-time","1986","Mecklenburg-Western Pomerania","Not Working","","","","","1"
"Full-time","1986","Saxony","Full Time","","","","","1"
"Full-time","1986","Saxony","Part Time","","","","","1"
"Full-time","1986","Saxony","Not Working","","","","","1"
"Full-time","1986","Saxony-Anhalt","Full Time","","","","","1"
"Full-time","1986","Saxony-Anhalt","Part Time","","","","","1"
"Full-time","1986","Saxony-Anhalt","Not Working","","","","","1"
"Full-time","1986","Thuringia","Full Time","","","","","1"
"Full-time","1986","Thuringia","Part Time","","","","","1"
"Full-time","1986","Thuringia","Not Working","","","","","1"
"Non-working","1986","Schleswig-Holstein","Full Time","5","","","","5"
"Non-working","1986","Hesse","Not Working","370","0.96578598072936","0.947628306395748","0.983943655062972","5"
"Non-working","1986","Rhineland-Palatinate,Saarland","Not Working","308","0.979355976999763","0.963678650400163","0.995033303599363","5"
"Non-working","1986","Baden-Württemberg","Part Time","57","0.177686841066199","0.137811263034073","0.217562419098326","5"
"Non-working","1986","Schleswig-Holstein","Part Time","18","","","","5"
"Non-working","1986","Schleswig-Holstein","Not Working","105","0.972508814828547","0.941813057921933","1.00320457173516","5"
"Non-working","1986","Hamburg","Full Time","3","","","","5"
"Non-working","1986","Hamburg","Part Time","9","","","","5"
"Non-working","1986","Hamburg","Not Working","101","0.963488132679969","0.927440925009023","0.999535340350916","5"
"Non-working","1986","Lower Saxony","Full Time","21","","","","5"
"Non-working","1986","Bremen","Not Working","56","0.953042496009545","0.8990627644686","1.00702222755049","5"
"Non-working","1986","North Rhine-Westphalia","Full Time","32","0.0214153020255538","0.0134378511162073","0.0293927529349003","5"
"Non-working","1986","North Rhine-Westphalia","Not Working","1118","0.970029127098141","0.960212812768776","0.979845441427507","5"
"Non-working","1986","Hesse","Full Time","13","","","","5"
"Non-working","1986","Hesse","Part Time","36","0.138409038508046","0.0891767547571161","0.187641322258975","5"
"Non-working","1986","Rhineland-Palatinate,Saarland","Full Time","10","","","","5"
"Non-working","1986","Rhineland-Palatinate,Saarland","Part Time","29","","","","5"
"Non-working","1986","Baden-Württemberg","Full Time","26","","","","5"
"Non-working","1986","Baden-Württemberg","Not Working","617","0.97621877626213","0.964450961188819","0.987986591335441","5"
"Non-working","1986","Bavaria","Full Time","23","","","","5"
"Non-working","1986","Bavaria","Part Time","87","0.273638243822574","0.226526004009629","0.320750483635518","5"
"Non-working","1986","Berlin","Part Time","11","","","","5"
"Non-working","1986","Berlin","Not Working","112","0.991207872917753","0.973995600179297","1.00842014565621","5"
"Non-working","1986","Brandenburg","Full Time","","","","","5"
"Non-working","1986","Brandenburg","Part Time","","","","","5"
"Non-working","1986","Brandenburg","Not Working","","","","","5"
"Non-working","1986","Mecklenburg-Western Pomerania","Full Time","","","","","5"
"Non-working","1986","Mecklenburg-Western Pomerania","Part Time","","","","","5"
"Non-working","1986","Mecklenburg-Western Pomerania","Not Working","","","","","5"
"Non-working","1986","Saxony","Full Time","","","","","5"
"Non-working","1986","Saxony","Part Time","","","","","5"
"Non-working","1986","Saxony","Not Working","","","","","5"
"Non-working","1986","Saxony-Anhalt","Full Time","","","","","5"
"Non-working","1986","Lower Saxony","Part Time","40","0.220743188295134","0.161924495753424","0.279561880836845","5"
"Non-working","1986","Lower Saxony","Not Working","437","0.957413411825618","0.939020784424807","0.97580603922643","5"
"Non-working","1986","Bremen","Full Time","1","","","","5"
"Non-working","1986","Bremen","Part Time","3","","","","5"
"Non-working","1986","North Rhine-Westphalia","Part Time","114","0.263235693180967","0.222364497891615","0.30410688847032","5"
"Non-working","1986","Bavaria","Not Working","571","0.96958163396058","0.955759316115695","0.983403951805464","5"
"Non-working","1986","Berlin","Full Time","5","","","","5"
"Non-working","1986","Saxony-Anhalt","Part Time","","","","","5"
"Non-working","1986","Saxony-Anhalt","Not Working","","","","","5"
"Non-working","1986","Thuringia","Full Time","","","","","5"
"Non-working","1986","Thuringia","Part Time","","","","","5"
"Non-working","1986","Thuringia","Not Working","","","","","5"
"Other","1986","North Rhine-Westphalia","Not Working","20","","","","6"
"Other","1986","Hesse","Part Time","45","0.259088777821506","0.196625527900089","0.321552027742922","6"
"Other","1986","Hesse","Not Working","5","","","","6"
"Other","1986","Rhineland-Palatinate,Saarland","Full Time","17","","","","6"
"Other","1986","Bremen","Not Working","2","","","","6"
"Other","1986","North Rhine-Westphalia","Full Time","53","0.0460041064996527","0.0344596263588848","0.0575485866404205","6"
"Other","1986","North Rhine-Westphalia","Part Time","91","0.207542903801465","0.169905255007992","0.245180552594937","6"
"Other","1986","Hesse","Full Time","24","","","","6"
"Other","1986","Hamburg","Not Working","","","","","6"
"Other","1986","Lower Saxony","Not Working","9","","","","6"
"Other","1986","Bremen","Full Time","7","","","","6"
"Other","1986","Bremen","Part Time","3","","","","6"
"Other","1986","Schleswig-Holstein","Full Time","1","","","","6"
"Other","1986","Schleswig-Holstein","Part Time","15","","","","6"
"Other","1986","Schleswig-Holstein","Not Working","2","","","","6"
"Other","1986","Hamburg","Full Time","5","","","","6"
"Other","1986","Hamburg","Part Time","4","","","","6"
"Other","1986","Lower Saxony","Full Time","25","","","","6"
"Other","1986","Lower Saxony","Part Time","41","0.219426281259613","0.160733770087443","0.278118792431783","6"
"Other","1986","Rhineland-Palatinate,Saarland","Part Time","18","","","","6"
"Other","1986","Rhineland-Palatinate,Saarland","Not Working","","","","","6"
"Other","1986","Baden-Württemberg","Full Time","44","0.045007684961514","0.032221803316916","0.0577935666061121","6"
"Other","1986","Baden-Württemberg","Part Time","65","0.190247903560069","0.149303295450347","0.231192511669791","6"
"Other","1986","Baden-Württemberg","Not Working","11","","","","6"
"Other","1986","Bavaria","Full Time","36","0.043776229577905","0.0300138608249145","0.0575385983308955","6"
"Other","1986","Bavaria","Part Time","69","0.203746271391457","0.161182564469848","0.246309978313066","6"
"Other","1986","Bavaria","Not Working","9","","","","6"
"Other","1986","Berlin","Full Time","2","","","","6"
"Other","1986","Berlin","Part Time","9","","","","6"
"Other","1986","Berlin","Not Working","1","","","","6"
"Other","1986","Brandenburg","Full Time","","","","","6"
"Other","1986","Brandenburg","Part Time","","","","","6"
"Other","1986","Brandenburg","Not Working","","","","","6"
"Other","1986","Mecklenburg-Western Pomerania","Full Time","","","","","6"
"Other","1986","Mecklenburg-Western Pomerania","Part Time","","","","","6"
"Other","1986","Mecklenburg-Western Pomerania","Not Working","","","","","6"
"Other","1986","Saxony","Full Time","","","","","6"
"Other","1986","Saxony","Part Time","","","","","6"
"Other","1986","Saxony","Not Working","","","","","6"
"Other","1986","Saxony-Anhalt","Full Time","","","","","6"
"Other","1986","Saxony-Anhalt","Part Time","","","","","6"
"Other","1986","Saxony-Anhalt","Not Working","","","","","6"
"Other","1986","Thuringia","Full Time","","","","","6"
"Other","1986","Thuringia","Part Time","","","","","6"
"Other","1986","Thuringia","Not Working","","","","","6"
"Part-time","1986","Hamburg","Full Time","","","","","2"
"Part-time","1986","Schleswig-Holstein","Not Working","1","","","","2"
"Part-time","1986","Lower Saxony","Full Time","7","","","","2"
"Part-time","1986","Hamburg","Not Working","1","","","","2"
"Part-time","1986","Bremen","Part Time","4","","","","2"
"Part-time","1986","Bremen","Not Working","1","","","","2"
"Part-time","1986","Schleswig-Holstein","Full Time","3","","","","2"
"Part-time","1986","Schleswig-Holstein","Part Time","23","","","","2"
"Part-time","1986","Hamburg","Part Time","16","","","","2"
"Part-time","1986","Lower Saxony","Not Working","5","","","","2"
"Part-time","1986","Lower Saxony","Part Time","63","0.330977475644421","0.264242885606866","0.397712065681977","2"
"Part-time","1986","Bremen","Full Time","","","","","2"
"Part-time","1986","Hesse","Part Time","50","0.341652774763046","0.274038690612651","0.409266858913441","2"
"Part-time","1986","North Rhine-Westphalia","Full Time","29","","","","2"
"Part-time","1986","Hesse","Full Time","7","","","","2"
"Part-time","1986","Hesse","Not Working","4","","","","2"
"Part-time","1986","Rhineland-Palatinate,Saarland","Not Working","1","","","","2"
"Part-time","1986","Baden-Württemberg","Full Time","18","","","","2"
"Part-time","1986","Baden-Württemberg","Not Working","2","","","","2"
"Part-time","1986","Thuringia","Not Working","","","","","2"
"Part-time","1986","Rhineland-Palatinate,Saarland","Part Time","29","","","","2"
"Part-time","1986","North Rhine-Westphalia","Part Time","118","0.272293979946422","0.230981842508791","0.313606117384053","2"
"Part-time","1986","North Rhine-Westphalia","Not Working","2","","","","2"
"Part-time","1986","Rhineland-Palatinate,Saarland","Full Time","3","","","","2"
"Part-time","1986","Baden-Württemberg","Part Time","106","0.339871270742213","0.290459287784893","0.389283253699533","2"
"Part-time","1986","Bavaria","Full Time","21","","","","2"
"Part-time","1986","Bavaria","Part Time","97","0.285514154861174","0.237785465756076","0.333242843966271","2"
"Part-time","1986","Berlin","Part Time","24","","","","2"
"Part-time","1986","Saxony","Not Working","","","","","2"
"Part-time","1986","Saxony-Anhalt","Full Time","","","","","2"
"Part-time","1986","Saxony-Anhalt","Part Time","","","","","2"
"Part-time","1986","Saxony-Anhalt","Not Working","","","","","2"
"Part-time","1986","Thuringia","Full Time","","","","","2"
"Part-time","1986","Thuringia","Part Time","","","","","2"
"Part-time","1986","Bavaria","Not Working","1","","","","2"
"Part-time","1986","Berlin","Full Time","6","","","","2"
"Part-time","1986","Berlin","Not Working","","","","","2"
"Part-time","1986","Brandenburg","Not Working","","","","","2"
"Part-time","1986","Mecklenburg-Western Pomerania","Full Time","","","","","2"
"Part-time","1986","Mecklenburg-Western Pomerania","Part Time","","","","","2"
"Part-time","1986","Mecklenburg-Western Pomerania","Not Working","","","","","2"
"Part-time","1986","Saxony","Full Time","","","","","2"
"Part-time","1986","Saxony","Part Time","","","","","2"
"Part-time","1986","Brandenburg","Full Time","","","","","2"
"Part-time","1986","Brandenburg","Part Time","","","","","2"
"Full-time","1987","Schleswig-Holstein","Full Time","127","0.855001469088462","0.797888216395499","0.912114721781425","1"
"Full-time","1987","Schleswig-Holstein","Part Time","15","","","","1"
"Full-time","1987","Schleswig-Holstein","Not Working","2","","","","1"
"Full-time","1987","Hamburg","Full Time","95","0.906827435995854","0.851492233002793","0.962162638988915","1"
"Full-time","1987","Hamburg","Part Time","3","","","","1"
"Full-time","1987","Hamburg","Not Working","3","","","","1"
"Full-time","1987","Lower Saxony","Full Time","415","0.874074274926559","0.844112396544124","0.904036153308994","1"
"Full-time","1987","Lower Saxony","Part Time","41","0.192873928232262","0.138994629839554","0.246753226624971","1"
"Full-time","1987","Lower Saxony","Not Working","4","","","","1"
"Full-time","1987","Bremen","Full Time","26","","","","1"
"Full-time","1987","Bremen","Part Time","6","","","","1"
"Full-time","1987","Bremen","Not Working","","","","","1"
"Full-time","1987","North Rhine-Westphalia","Full Time","1152","0.920636454785265","0.905705422320545","0.935567487249985","1"
"Full-time","1987","North Rhine-Westphalia","Part Time","119","0.249161219187365","0.208838433469611","0.289484004905119","1"
"Full-time","1987","North Rhine-Westphalia","Not Working","9","","","","1"
"Full-time","1987","Hesse","Full Time","455","0.890053842689919","0.8626342337752","0.917473451604638","1"
"Full-time","1987","Hesse","Part Time","53","0.193178732496983","0.136894659994963","0.249462804999003","1"
"Full-time","1987","Hesse","Not Working","5","","","","1"
"Full-time","1987","Rhineland-Palatinate,Saarland","Full Time","302","0.884521727205016","0.850649837196405","0.918393617213626","1"
"Full-time","1987","Rhineland-Palatinate,Saarland","Part Time","30","0.254482247347755","0.174172805094493","0.334791689601017","1"
"Full-time","1987","Rhineland-Palatinate,Saarland","Not Working","3","","","","1"
"Full-time","1987","Baden-Württemberg","Full Time","933","0.897595763340549","0.879134238344429","0.916057288336669","1"
"Full-time","1987","Baden-Württemberg","Part Time","90","0.246387303390532","0.1998251124346","0.292949494346464","1"
"Full-time","1987","Baden-Württemberg","Not Working","8","","","","1"
"Full-time","1987","Bavaria","Full Time","754","0.919676166962529","0.90116334600264","0.938188987922418","1"
"Full-time","1987","Bavaria","Part Time","109","0.314964434196765","0.266301153199818","0.363627715193712","1"
"Full-time","1987","Bavaria","Not Working","10","","","","1"
"Full-time","1987","Berlin","Full Time","166","0.941538093289014","0.907358708671646","0.975717477906383","1"
"Full-time","1987","Berlin","Part Time","22","","","","1"
"Full-time","1987","Berlin","Not Working","","","","","1"
"Full-time","1987","Brandenburg","Full Time","","","","","1"
"Full-time","1987","Brandenburg","Part Time","","","","","1"
"Full-time","1987","Brandenburg","Not Working","","","","","1"
"Full-time","1987","Mecklenburg-Western Pomerania","Full Time","","","","","1"
"Full-time","1987","Mecklenburg-Western Pomerania","Part Time","","","","","1"
"Full-time","1987","Mecklenburg-Western Pomerania","Not Working","","","","","1"
"Full-time","1987","Saxony","Full Time","","","","","1"
