"erwst","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Non-working","2001","Baden-Württemberg","Not Employed","867","0.970835798697352","0.959805754152809","0.981865843241895"
"Non-working","2001","Baden-Württemberg","Employed","170","0.0893350634134287","0.0758945666050955","0.102775560221762"
"Non-working","2001","Bavaria","Not Employed","1009","0.978637322488444","0.969815730404081","0.987458914572808"
"Non-working","2001","Bavaria","Employed","187","0.101058962248278","0.0879409770571593","0.114176947439396"
"Non-working","2001","Berlin","Not Employed","269","0.97098004982975","0.951212097227769","0.99074800243173"
"Non-working","2001","Berlin","Employed","67","0.113104221473403","0.0858558774815689","0.140352565465238"
"Non-working","2001","Brandenburg","Not Employed","376","0.967773868431139","0.950269326682333","0.985278410179946"
"Non-working","2001","Brandenburg","Employed","67","0.128690636806939","0.101224998132274","0.156156275481605"
"Non-working","2001","Mecklenburg-Western Pomerania","Not Employed","163","0.947303112169287","0.913815282533918","0.980790941804656"
"Non-working","2001","Mecklenburg-Western Pomerania","Employed","50","0.175335878740957","0.135211114776895","0.215460642705019"
"Non-working","2001","Saxony","Not Employed","620","0.969801134092917","0.956552968833147","0.983049299352686"
"Non-working","2001","Saxony","Employed","134","0.151143964465185","0.129075594302765","0.173212334627605"
"Non-working","2001","Saxony-Anhalt","Not Employed","395","0.963470918798569","0.945377870403659","0.981563967193478"
"Non-working","2001","Saxony-Anhalt","Employed","81","0.147163703152164","0.118625907136857","0.175701499167471"
"Non-working","2001","Thuringia","Not Employed","366","0.964705066955976","0.946152254533258","0.983257879378693"
"Non-working","2001","Thuringia","Employed","85","0.144267583950363","0.115964053619448","0.172571114281279"
"Other","2001","Schleswig-Holstein","Not Employed","2","","",""
"Other","2001","Schleswig-Holstein","Employed","46","0.0964410498106635","0.0681421754615054","0.124739924159822"
"Other","2001","Hamburg","Not Employed","2","","",""
"Other","2001","Hamburg","Employed","16","","",""
"Other","2001","Lower Saxony","Not Employed","7","","",""
"Other","2001","Lower Saxony","Employed","127","0.101151590202072","0.0838886856322936","0.118414494771849"
"Other","2001","Bremen","Not Employed","","","",""
"Other","2001","Bremen","Employed","8","","",""
"Other","2001","North Rhine-Westphalia","Not Employed","16","","",""
"Other","2001","North Rhine-Westphalia","Employed","297","0.0999447808189898","0.089025009645654","0.110864551992326"
"Other","2001","Hesse","Not Employed","5","","",""
"Other","2001","Hesse","Employed","94","0.0836537187750508","0.0662212603002594","0.101086177249842"
"Other","2001","Rhineland-Palatinate,Saarland","Not Employed","9","","",""
"Other","2001","Rhineland-Palatinate,Saarland","Employed","74","0.0966781005117186","0.0762890666237026","0.117067134399735"
"Other","2001","Baden-Württemberg","Not Employed","12","","",""
"Other","2001","Baden-Württemberg","Employed","179","0.106297070451595","0.0917732029593934","0.120820937943796"
"Other","2001","Bavaria","Not Employed","8","","",""
"Other","2001","Bavaria","Employed","215","0.102545630762523","0.089342440422383","0.115748821102663"
"Other","2001","Berlin","Not Employed","3","","",""
"Other","2001","Berlin","Employed","44","0.0899619119941339","0.0653455689585569","0.114578255029711"
"Other","2001","Brandenburg","Not Employed","7","","",""
"Other","2001","Brandenburg","Employed","68","0.107984906868317","0.0825284669599163","0.133441346776718"
"Other","2001","Mecklenburg-Western Pomerania","Not Employed","5","","",""
"Other","2001","Mecklenburg-Western Pomerania","Employed","27","","",""
"Other","2001","Saxony","Not Employed","9","","",""
"Other","2001","Saxony","Employed","82","0.0784902821773245","0.0619205404281212","0.0950600239265277"
"Other","2001","Saxony-Anhalt","Not Employed","12","","",""
"Other","2001","Saxony-Anhalt","Employed","59","0.100091440101638","0.0759154149951227","0.124267465208154"
"Other","2001","Thuringia","Not Employed","8","","",""
"Other","2001","Thuringia","Employed","42","0.0699162514329382","0.0493745064469014","0.090457996418975"
"Full-time","2002","Schleswig-Holstein","Not Employed","2","","",""
"Full-time","2002","Schleswig-Holstein","Employed","302","0.62942514841863","0.585808965590128","0.673041331247131"
"Full-time","2002","Hamburg","Not Employed","1","","",""
"Full-time","2002","Hamburg","Employed","145","0.623969177301346","0.559070701773816","0.688867652828877"
"Full-time","2002","Lower Saxony","Not Employed","7","","",""
"Full-time","2002","Lower Saxony","Employed","778","0.627005391955551","0.600110227279187","0.653900556631915"
"Full-time","2002","Bremen","Not Employed","","","",""
"Full-time","2002","Bremen","Employed","73","0.573958452525324","0.482377472977583","0.665539432073064"
"Full-time","2002","North Rhine-Westphalia","Not Employed","12","","",""
"Full-time","2002","North Rhine-Westphalia","Employed","1941","0.623995966782997","0.60693928577818","0.641052647787813"
"Full-time","2002","Hesse","Not Employed","3","","",""
"Full-time","2002","Hesse","Employed","707","0.631315007423442","0.60294614976763","0.659683865079255"
"Full-time","2002","Rhineland-Palatinate,Saarland","Not Employed","1","","",""
"Full-time","2002","Rhineland-Palatinate,Saarland","Employed","523","0.623123470758518","0.590429816280776","0.655817125236261"
"Full-time","2002","Baden-Württemberg","Not Employed","6","","",""
"Full-time","2002","Baden-Württemberg","Employed","1211","0.644154134537647","0.622569581975671","0.665738687099623"
"Full-time","2002","Bavaria","Not Employed","8","","",""
"Full-time","2002","Bavaria","Employed","1395","0.638870495008925","0.618867311102528","0.658873678915322"
"Full-time","2002","Berlin","Not Employed","1","","",""
"Full-time","2002","Berlin","Employed","364","0.652644067048943","0.612633546756961","0.692654587340926"
"Full-time","2002","Brandenburg","Not Employed","1","","",""
"Full-time","2002","Brandenburg","Employed","357","0.587572243634765","0.547230500910219","0.62791398635931"
"Full-time","2002","Mecklenburg-Western Pomerania","Not Employed","3","","",""
"Full-time","2002","Mecklenburg-Western Pomerania","Employed","227","0.66086740036054","0.610472083977374","0.711262716743705"
"Full-time","2002","Saxony","Not Employed","6","","",""
"Full-time","2002","Saxony","Employed","708","0.641749450782001","0.612523812360805","0.670975089203197"
"Full-time","2002","Saxony-Anhalt","Not Employed","6","","",""
"Full-time","2002","Saxony-Anhalt","Employed","389","0.644393937405267","0.605130317390388","0.683657557420145"
"Full-time","2002","Thuringia","Not Employed","5","","",""
"Full-time","2002","Thuringia","Employed","389","0.650626003714083","0.612187599649241","0.689064407778925"
"Part-time","2002","Schleswig-Holstein","Not Employed","1","","",""
"Part-time","2002","Schleswig-Holstein","Employed","74","0.148026147862978","0.115954594939241","0.180097700786715"
"Part-time","2002","Hamburg","Not Employed","","","",""
"Part-time","2002","Hamburg","Employed","36","0.165555426588335","0.115757453975342","0.215353399201329"
"Part-time","2002","Lower Saxony","Not Employed","6","","",""
"Part-time","2002","Lower Saxony","Employed","208","0.157653793019736","0.137387010022588","0.177920576016884"
"Part-time","2002","Bremen","Not Employed","","","",""
"Part-time","2002","Bremen","Employed","17","","",""
"Part-time","2002","North Rhine-Westphalia","Not Employed","14","","",""
"Part-time","2002","North Rhine-Westphalia","Employed","536","0.169890998161088","0.156667080695369","0.183114915626807"
"Part-time","2002","Hesse","Not Employed","5","","",""
"Part-time","2002","Hesse","Employed","189","0.164721544034809","0.142910226328185","0.186532861741433"
"Part-time","2002","Rhineland-Palatinate,Saarland","Not Employed","4","","",""
"Part-time","2002","Rhineland-Palatinate,Saarland","Employed","137","0.13389218339673","0.110917980161408","0.156866386632052"
"Part-time","2002","Baden-Württemberg","Not Employed","1","","",""
"Part-time","2002","Baden-Württemberg","Employed","302","0.150734073684241","0.134603687798185","0.166864459570297"
"Part-time","2002","Bavaria","Not Employed","6","","",""
"Part-time","2002","Bavaria","Employed","352","0.143369717880382","0.128775304192409","0.157964131568355"
"Part-time","2002","Berlin","Not Employed","2","","",""
"Part-time","2002","Berlin","Employed","74","0.141010650629358","0.111764515053599","0.170256786205117"
"Part-time","2002","Brandenburg","Not Employed","1","","",""
"Part-time","2002","Brandenburg","Employed","71","0.129868688458172","0.102320394888755","0.157416982027589"
"Part-time","2002","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Part-time","2002","Mecklenburg-Western Pomerania","Employed","34","0.109484165237178","0.076245412347562","0.142722918126795"
"Part-time","2002","Saxony","Not Employed","3","","",""
"Part-time","2002","Saxony","Employed","112","0.102488282805467","0.0840021957683435","0.12097436984259"
"Part-time","2002","Saxony-Anhalt","Not Employed","1","","",""
"Part-time","2002","Saxony-Anhalt","Employed","44","0.0907957991181869","0.0672293781415175","0.114362220094856"
"Part-time","2002","Thuringia","Not Employed","1","","",""
"Part-time","2002","Thuringia","Employed","63","0.105118132316809","0.0803908707557627","0.129845393877855"
"Non-working","2002","Schleswig-Holstein","Not Employed","251","0.978551817031453","0.960805212352135","0.996298421710771"
"Non-working","2002","Schleswig-Holstein","Employed","41","0.101941203085517","0.074615905489487","0.129266500681547"
"Non-working","2002","Hamburg","Not Employed","112","0.980792200451785","0.955706485677425","1.00587791522615"
"Non-working","2002","Hamburg","Employed","14","","",""
"Non-working","2002","Lower Saxony","Not Employed","723","0.96812468355961","0.955518849777604","0.980730517341616"
"Non-working","2002","Lower Saxony","Employed","140","0.119945840242554","0.101876820655099","0.138014859830009"
"Non-working","2002","Bremen","Not Employed","61","1","1","1"
"Non-working","2002","Bremen","Employed","10","","",""
"Non-working","2002","North Rhine-Westphalia","Not Employed","1752","0.98226970914198","0.976164659911148","0.988374758372813"
"Non-working","2002","North Rhine-Westphalia","Employed","321","0.113393809776366","0.102228585856265","0.124559033696468"
"Non-working","2002","Hesse","Not Employed","521","0.973153732792497","0.959457413221311","0.986850052363683"
"Non-working","2002","Hesse","Employed","111","0.110660319282661","0.0922135270586891","0.129107111506633"
"Non-working","2002","Rhineland-Palatinate,Saarland","Not Employed","526","0.985754819045457","0.97573224236078","0.995777395730133"
"Non-working","2002","Rhineland-Palatinate,Saarland","Employed","89","0.122026492044616","0.0999441752084472","0.144108808880784"
"Non-working","2002","Baden-Württemberg","Not Employed","915","0.9753517085584","0.965391984978137","0.985311432138663"
"Non-working","2002","Baden-Württemberg","Employed","183","0.0980929164981239","0.0846832829001248","0.111502550096123"
"Non-working","2002","Bavaria","Not Employed","1034","0.978242936907164","0.969452129748055","0.987033744066272"
"Non-working","2002","Bavaria","Employed","226","0.102105255195335","0.0894957516482023","0.114714758742469"
"Non-working","2002","Berlin","Not Employed","279","0.971966208612381","0.952967871312982","0.990964545911779"
"Non-working","2002","Berlin","Employed","69","0.140250495451116","0.111070393135699","0.169430597766534"
"Non-working","2002","Brandenburg","Not Employed","390","0.984199593601148","0.971948290786826","0.996450896415471"
"Non-working","2002","Brandenburg","Employed","80","0.168812855213771","0.138115409275841","0.199510301151701"
"Non-working","2002","Mecklenburg-Western Pomerania","Not Employed","172","0.956367175127476","0.926524975256882","0.98620937499807"
"Non-working","2002","Mecklenburg-Western Pomerania","Employed","48","0.168233337678257","0.12841299185844","0.208053683498074"
"Non-working","2002","Saxony","Not Employed","605","0.97502589502288","0.962782303341683","0.987269486704077"
"Non-working","2002","Saxony","Employed","129","0.151928189343167","0.130049398499563","0.17380698018677"
"Non-working","2002","Saxony-Anhalt","Not Employed","386","0.96612458276895","0.94846198980051","0.983787175737391"
"Non-working","2002","Saxony-Anhalt","Employed","84","0.174161181489022","0.143054522764062","0.205267840213981"
"Non-working","2002","Thuringia","Not Employed","371","0.973750512281448","0.957675898082045","0.989825126480851"
"Non-working","2002","Thuringia","Employed","94","0.172103954765313","0.141671451336281","0.202536458194344"
"Other","2002","Schleswig-Holstein","Not Employed","2","","",""
"Other","2002","Schleswig-Holstein","Employed","54","0.120607500632876","0.0911960683215927","0.150018932944159"
"Other","2002","Hamburg","Not Employed","2","","",""
"Other","2002","Hamburg","Employed","19","","",""
"Other","2002","Lower Saxony","Not Employed","10","","",""
"Other","2002","Lower Saxony","Employed","116","0.0953949747821591","0.0790577027759214","0.111732246788397"
"Other","2002","Bremen","Not Employed","","","",""
"Other","2002","Bremen","Employed","12","","",""
"Other","2002","North Rhine-Westphalia","Not Employed","17","","",""
"Other","2002","North Rhine-Westphalia","Employed","300","0.0927192252795489","0.0825059947316355","0.102932455827462"
"Other","2002","Hesse","Not Employed","6","","",""
"Other","2002","Hesse","Employed","104","0.0933031292590874","0.0762002108142693","0.110406047703905"
"Other","2002","Rhineland-Palatinate,Saarland","Not Employed","6","","",""
"Other","2002","Rhineland-Palatinate,Saarland","Employed","95","0.120957853800137","0.0989590658785748","0.142956641721698"
"Other","2002","Baden-Württemberg","Not Employed","9","","",""
"Other","2002","Baden-Württemberg","Employed","194","0.107018875279988","0.0930819003215406","0.120955850238435"
"Other","2002","Bavaria","Not Employed","10","","",""
"Other","2002","Bavaria","Employed","242","0.115654531915358","0.102336086637246","0.12897297719347"
"Other","2002","Berlin","Not Employed","8","","",""
"Other","2002","Berlin","Employed","37","0.0660947868705829","0.0452170392058846","0.0869725345352811"
"Other","2002","Brandenburg","Not Employed","6","","",""
"Other","2002","Brandenburg","Employed","64","0.113746212693292","0.0877267933016993","0.139765632084885"
"Other","2002","Mecklenburg-Western Pomerania","Not Employed","5","","",""
"Other","2002","Mecklenburg-Western Pomerania","Employed","30","0.0614150967240248","0.0358573481014339","0.0869728453466157"
"Other","2002","Saxony","Not Employed","10","","",""
"Other","2002","Saxony","Employed","85","0.103834077069366","0.0852409692388812","0.12242718489985"
"Other","2002","Saxony-Anhalt","Not Employed","10","","",""
"Other","2002","Saxony-Anhalt","Employed","54","0.0906490819875246","0.067099809396392","0.114198354578657"
"Other","2002","Thuringia","Not Employed","3","","",""
"Other","2002","Thuringia","Employed","45","0.0721519092037953","0.0512917939549879","0.0930120244526027"
"Full-time","2003","Schleswig-Holstein","Not Employed","2","","",""
"Full-time","2003","Schleswig-Holstein","Employed","258","0.598431528656938","0.551825653990632","0.645037403323244"
"Full-time","2003","Hamburg","Not Employed","","","",""
"Full-time","2003","Hamburg","Employed","127","0.655969485724778","0.588243163902652","0.723695807546904"
"Full-time","2003","Lower Saxony","Not Employed","4","","",""
"Full-time","2003","Lower Saxony","Employed","743","0.609996846521728","0.58242323126549","0.637570461777966"
"Full-time","2003","Bremen","Not Employed","","","",""
"Full-time","2003","Bremen","Employed","64","0.612667704037802","0.519044010527378","0.706291397548226"
"Full-time","2003","North Rhine-Westphalia","Not Employed","5","","",""
"Full-time","2003","North Rhine-Westphalia","Employed","1801","0.63112571377987","0.6136100766253","0.648641350934439"
"Full-time","2003","Hesse","Not Employed","1","","",""
"Full-time","2003","Hesse","Employed","644","0.623266465349858","0.593499934513728","0.653032996185989"
"Full-time","2003","Rhineland-Palatinate,Saarland","Not Employed","2","","",""
"Full-time","2003","Rhineland-Palatinate,Saarland","Employed","478","0.589880050166163","0.555944989829593","0.623815110502733"
"Full-time","2003","Baden-Württemberg","Not Employed","5","","",""
"Full-time","2003","Baden-Württemberg","Employed","1153","0.657139780824402","0.635211768482384","0.67906779316642"
"Full-time","2003","Bavaria","Not Employed","4","","",""
"Full-time","2003","Bavaria","Employed","1302","0.640652238569009","0.620111261501095","0.661193215636923"
"Full-time","2003","Berlin","Not Employed","1","","",""
"Full-time","2003","Berlin","Employed","330","0.605526772477574","0.563799670335848","0.647253874619301"
"Full-time","2003","Brandenburg","Not Employed","6","","",""
"Full-time","2003","Brandenburg","Employed","350","0.62779337477583","0.587394696177406","0.668192053374255"
"Full-time","2003","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Full-time","2003","Mecklenburg-Western Pomerania","Employed","205","0.60056047342223","0.548422741623765","0.652698205220695"
"Full-time","2003","Saxony","Not Employed","2","","",""
"Full-time","2003","Saxony","Employed","653","0.638165746160307","0.608337886190037","0.667993606130577"
"Full-time","2003","Saxony-Anhalt","Not Employed","4","","",""
"Full-time","2003","Saxony-Anhalt","Employed","349","0.627174864458767","0.586161596353523","0.668188132564011"
"Full-time","2003","Thuringia","Not Employed","4","","",""
"Full-time","2003","Thuringia","Employed","374","0.648129759267884","0.60909635593892","0.687163162596847"
"Part-time","2003","Schleswig-Holstein","Not Employed","1","","",""
"Part-time","2003","Schleswig-Holstein","Employed","77","0.168600821704368","0.133005881728719","0.204195761680017"
"Part-time","2003","Hamburg","Not Employed","2","","",""
"Part-time","2003","Hamburg","Employed","32","0.14222781325574","0.0924317012157236","0.192023925295755"
"Part-time","2003","Lower Saxony","Not Employed","4","","",""
"Part-time","2003","Lower Saxony","Employed","209","0.169763014062305","0.148539444250108","0.190986583874501"
"Part-time","2003","Bremen","Not Employed","","","",""
"Part-time","2003","Bremen","Employed","19","","",""
"Part-time","2003","North Rhine-Westphalia","Not Employed","7","","",""
"Part-time","2003","North Rhine-Westphalia","Employed","512","0.161176311364396","0.14782835553095","0.174524267197842"
"Part-time","2003","Hesse","Not Employed","5","","",""
"Part-time","2003","Hesse","Employed","180","0.169116862002783","0.1460898477086","0.192143876296965"
"Part-time","2003","Rhineland-Palatinate,Saarland","Not Employed","3","","",""
"Part-time","2003","Rhineland-Palatinate,Saarland","Employed","147","0.159694688307738","0.134420622404906","0.18496875421057"
"Part-time","2003","Baden-Württemberg","Not Employed","3","","",""
"Part-time","2003","Baden-Württemberg","Employed","271","0.148351557549457","0.131930993471517","0.164772121627396"
"Part-time","2003","Bavaria","Not Employed","5","","",""
"Part-time","2003","Bavaria","Employed","363","0.152511000985433","0.137119886368592","0.167902115602275"
"Part-time","2003","Berlin","Not Employed","3","","",""
"Part-time","2003","Berlin","Employed","71","0.150338662593439","0.119824528314831","0.180852796872047"
"Part-time","2003","Brandenburg","Not Employed","","","",""
"Part-time","2003","Brandenburg","Employed","74","0.13858245300758","0.109707071861377","0.167457834153783"
"Part-time","2003","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Part-time","2003","Mecklenburg-Western Pomerania","Employed","39","0.107707515541104","0.07470668549018","0.140708345592028"
"Part-time","2003","Saxony","Not Employed","1","","",""
"Part-time","2003","Saxony","Employed","122","0.128225276827006","0.107471866594529","0.148978687059482"
"Part-time","2003","Saxony-Anhalt","Not Employed","","","",""
"Part-time","2003","Saxony-Anhalt","Employed","59","0.108260063194425","0.0819070239255158","0.134613102463333"
"Part-time","2003","Thuringia","Not Employed","1","","",""
"Part-time","2003","Thuringia","Employed","72","0.119627880764317","0.093102384770737","0.146153376757897"
"Non-working","2003","Schleswig-Holstein","Not Employed","242","0.981808958214417","0.965242854820333","0.998375061608501"
"Non-working","2003","Schleswig-Holstein","Employed","40","0.0987792838145646","0.0704130194788814","0.127145548150248"
"Non-working","2003","Hamburg","Not Employed","106","0.988274256534221","0.968065305220607","1.00848320784783"
"Non-working","2003","Hamburg","Employed","16","","",""
"Non-working","2003","Lower Saxony","Not Employed","699","0.98585298393476","0.977190598853551","0.994515369015969"
"Non-working","2003","Lower Saxony","Employed","130","0.124261968048051","0.105613117160484","0.142910818935619"
"Non-working","2003","Bremen","Not Employed","69","0.997607193481242","0.986161749380312","1.00905263758217"
"Non-working","2003","Bremen","Employed","9","","",""
"Non-working","2003","North Rhine-Westphalia","Not Employed","1743","0.980068065938521","0.973576955899504","0.986559175977539"
"Non-working","2003","North Rhine-Westphalia","Employed","312","0.113463356832695","0.101949920307146","0.124976793358244"
"Non-working","2003","Hesse","Not Employed","476","0.983741828586348","0.972509752714248","0.994973904458447"
"Non-working","2003","Hesse","Employed","103","0.109832013321113","0.090624344448776","0.12903968219345"
"Non-working","2003","Rhineland-Palatinate,Saarland","Not Employed","536","0.975525809242027","0.962588875195556","0.988462743288498"
"Non-working","2003","Rhineland-Palatinate,Saarland","Employed","88","0.106719565616984","0.0854172282219459","0.128021903012021"
"Non-working","2003","Baden-Württemberg","Not Employed","888","0.972796668627696","0.962209824211769","0.983383513043622"
"Non-working","2003","Baden-Württemberg","Employed","191","0.0985712778704895","0.0848006821697644","0.112341873571215"
"Non-working","2003","Bavaria","Not Employed","1028","0.982183904677839","0.974178873693813","0.990188935661864"
"Non-working","2003","Bavaria","Employed","207","0.0999830605105368","0.087140813858039","0.112825307163035"
"Non-working","2003","Berlin","Not Employed","300","0.985048797193067","0.971406791136272","0.998690803249862"
"Non-working","2003","Berlin","Employed","70","0.148720525430657","0.118342165737206","0.179098885124107"
"Non-working","2003","Brandenburg","Not Employed","387","0.960974306227063","0.941972589153025","0.979976023301101"
"Non-working","2003","Brandenburg","Employed","66","0.138927739557532","0.110022203334039","0.167833275781025"
"Non-working","2003","Mecklenburg-Western Pomerania","Not Employed","183","0.978913665297908","0.958430836624981","0.999396493970835"
"Non-working","2003","Mecklenburg-Western Pomerania","Employed","65","0.210651473731496","0.167243961722875","0.254058985740117"
"Non-working","2003","Saxony","Not Employed","615","0.984465747154589","0.974770618594785","0.994160875714393"
"Non-working","2003","Saxony","Employed","145","0.158965844412015","0.136269326176506","0.181662362647524"
"Non-working","2003","Saxony-Anhalt","Not Employed","394","0.974396969984673","0.958995185093148","0.989798754876198"
"Non-working","2003","Saxony-Anhalt","Employed","84","0.183300250879876","0.150483906297535","0.216116595462217"
"Non-working","2003","Thuringia","Not Employed","368","0.970280699084985","0.953274130497701","0.987287267672268"
"Non-working","2003","Thuringia","Employed","76","0.14383462072378","0.115151611268514","0.172517630179045"
"Other","2003","Schleswig-Holstein","Not Employed","5","","",""
"Other","2003","Schleswig-Holstein","Employed","50","0.13418836582413","0.101782564384095","0.166594167264164"
"Other","2003","Hamburg","Not Employed","1","","",""
"Other","2003","Hamburg","Employed","14","","",""
"Other","2003","Lower Saxony","Not Employed","7","","",""
"Other","2003","Lower Saxony","Employed","120","0.095978171367916","0.0793259739342781","0.112630368801554"
"Other","2003","Bremen","Not Employed","1","","",""
"Other","2003","Bremen","Employed","12","","",""
"Other","2003","North Rhine-Westphalia","Not Employed","26","","",""
"Other","2003","North Rhine-Westphalia","Employed","290","0.0942346180230391","0.0836288552729499","0.104840380773128"
"Other","2003","Hesse","Not Employed","5","","",""
"Other","2003","Hesse","Employed","91","0.0977846593262458","0.0795387854210726","0.116030533231419"
"Other","2003","Rhineland-Palatinate,Saarland","Not Employed","7","","",""
"Other","2003","Rhineland-Palatinate,Saarland","Employed","94","0.143705695909115","0.119503217446577","0.167908174371653"
"Other","2003","Baden-Württemberg","Not Employed","11","","",""
"Other","2003","Baden-Württemberg","Employed","185","0.095937383755652","0.0823321806506218","0.109542586860682"
"Other","2003","Bavaria","Not Employed","12","","",""
"Other","2003","Bavaria","Employed","224","0.106853699935021","0.0936283084652155","0.120079091404827"
"Other","2003","Berlin","Not Employed","","","",""
"Other","2003","Berlin","Employed","56","0.0954140394983302","0.0703313647669274","0.120496714229733"
"Other","2003","Brandenburg","Not Employed","6","","",""
"Other","2003","Brandenburg","Employed","60","0.0946964326590581","0.070226618470192","0.119166246847924"
"Other","2003","Mecklenburg-Western Pomerania","Not Employed","6","","",""
"Other","2003","Mecklenburg-Western Pomerania","Employed","30","0.0810805373051694","0.0520239051184209","0.110137169491918"
"Other","2003","Saxony","Not Employed","7","","",""
"Other","2003","Saxony","Employed","77","0.0746431326006718","0.0583295229346881","0.0909567422666556"
"Other","2003","Saxony-Anhalt","Not Employed","6","","",""
"Other","2003","Saxony-Anhalt","Employed","42","0.081264821466932","0.0580895981210796","0.104440044812784"
"Other","2003","Thuringia","Not Employed","10","","",""
"Other","2003","Thuringia","Employed","53","0.0884077392440197","0.0652039118684637","0.111611566619576"
"Full-time","2004","Schleswig-Holstein","Not Employed","2","","",""
"Full-time","2004","Schleswig-Holstein","Employed","249","0.584641893889371","0.537625623310372","0.631658164468371"
"Full-time","2004","Hamburg","Not Employed","1","","",""
"Full-time","2004","Hamburg","Employed","115","0.614320895233899","0.544925941929377","0.683715848538421"
"Full-time","2004","Lower Saxony","Not Employed","7","","",""
"Full-time","2004","Lower Saxony","Employed","714","0.619427644343042","0.591795177505667","0.647060111180417"
"Full-time","2004","Bremen","Not Employed","","","",""
"Full-time","2004","Bremen","Employed","64","0.600524123501914","0.506391117052824","0.694657129951004"
"Full-time","2004","North Rhine-Westphalia","Not Employed","9","","",""
"Full-time","2004","North Rhine-Westphalia","Employed","1754","0.638983045697566","0.62118344235362","0.656782649041512"
"Full-time","2004","Hesse","Not Employed","3","","",""
"Full-time","2004","Hesse","Employed","597","0.592429042311615","0.561616992280615","0.623241092342615"
"Full-time","2004","Rhineland-Palatinate,Saarland","Not Employed","3","","",""
"Full-time","2004","Rhineland-Palatinate,Saarland","Employed","474","0.607638178699152","0.573239361610068","0.642036995788236"
"Full-time","2004","Baden-Württemberg","Not Employed","4","","",""
"Full-time","2004","Baden-Württemberg","Employed","1090","0.656255048455513","0.633637481690273","0.678872615220754"
"Full-time","2004","Bavaria","Not Employed","4","","",""
"Full-time","2004","Bavaria","Employed","1234","0.632360941152833","0.611261256329211","0.653460625976455"
"Full-time","2004","Berlin","Not Employed","1","","",""
"Full-time","2004","Berlin","Employed","322","0.58623563686898","0.543533432957077","0.628937840780883"
"Full-time","2004","Brandenburg","Not Employed","1","","",""
"Full-time","2004","Brandenburg","Employed","320","0.577792873782891","0.535300276015841","0.620285471549942"
"Full-time","2004","Mecklenburg-Western Pomerania","Not Employed","2","","",""
"Full-time","2004","Mecklenburg-Western Pomerania","Employed","205","0.605055394352125","0.551072212876222","0.659038575828028"
"Full-time","2004","Saxony","Not Employed","5","","",""
"Full-time","2004","Saxony","Employed","640","0.673221368356401","0.643253279318783","0.703189457394019"
"Full-time","2004","Saxony-Anhalt","Not Employed","1","","",""
"Full-time","2004","Saxony-Anhalt","Employed","351","0.593703412085627","0.551408359315539","0.635998464855716"
"Full-time","2004","Thuringia","Not Employed","3","","",""
"Full-time","2004","Thuringia","Employed","360","0.621014428133869","0.58076189881798","0.661266957449758"
"Part-time","2004","Schleswig-Holstein","Not Employed","2","","",""
"Part-time","2004","Schleswig-Holstein","Employed","74","0.164762622006899","0.129368905048842","0.200156338964955"
"Part-time","2004","Hamburg","Not Employed","","","",""
"Part-time","2004","Hamburg","Employed","30","0.125196111885674","0.078015022746757","0.172377201024591"
"Part-time","2004","Lower Saxony","Not Employed","3","","",""
"Part-time","2004","Lower Saxony","Employed","201","0.153342280163346","0.132835822712496","0.173848737614196"
"Part-time","2004","Bremen","Not Employed","","","",""
"Part-time","2004","Bremen","Employed","19","","",""
"Part-time","2004","North Rhine-Westphalia","Not Employed","6","","",""
"Part-time","2004","North Rhine-Westphalia","Employed","473","0.15530643346458","0.141883539041174","0.168729327887987"
"Part-time","2004","Hesse","Not Employed","1","","",""
"Part-time","2004","Hesse","Employed","178","0.186296706620817","0.161882847466357","0.210710565775277"
"Part-time","2004","Rhineland-Palatinate,Saarland","Not Employed","3","","",""
"Part-time","2004","Rhineland-Palatinate,Saarland","Employed","138","0.149839330388848","0.124694944839412","0.174983715938284"
"Part-time","2004","Baden-Württemberg","Not Employed","4","","",""
"Part-time","2004","Baden-Württemberg","Employed","264","0.146022455300658","0.129206387997111","0.162838522604205"
"Part-time","2004","Bavaria","Not Employed","1","","",""
"Part-time","2004","Bavaria","Employed","350","0.145363108628894","0.129938983298517","0.16078723395927"
"Part-time","2004","Berlin","Not Employed","3","","",""
"Part-time","2004","Berlin","Employed","70","0.153863232511956","0.12257901112244","0.185147453901472"
"Part-time","2004","Brandenburg","Not Employed","1","","",""
"Part-time","2004","Brandenburg","Employed","76","0.172561575807156","0.140052523939545","0.205070627674767"
"Part-time","2004","Mecklenburg-Western Pomerania","Not Employed","1","","",""
"Part-time","2004","Mecklenburg-Western Pomerania","Employed","36","0.1420755943774","0.103520917635141","0.18063027111966"
"Part-time","2004","Saxony","Not Employed","3","","",""
"Part-time","2004","Saxony","Employed","123","0.124190014432472","0.103118217889884","0.145261810975061"
"Part-time","2004","Saxony-Anhalt","Not Employed","2","","",""
"Part-time","2004","Saxony-Anhalt","Employed","63","0.137418115488109","0.107769434861758","0.16706679611446"
"Part-time","2004","Thuringia","Not Employed","3","","",""
"Part-time","2004","Thuringia","Employed","63","0.0991644155069839","0.074365557247139","0.123963273766829"
