"erwst","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Full-time","1989","Couple + C. GT 16 ","middle vocational","527","0.508693332606497","0.478043578492588","0.539343086720406","1"
"Full-time","1989","Couple + C. GT 16 ","vocational + Abi","29","","","","1"
"Full-time","1989","Couple + C. GT 16 ","higher vocational","62","0.661721250847109","0.565564115688554","0.757878386005663","1"
"Full-time","1989","Couple + C. GT 16 ","higher education","76","0.688216543857044","0.599189795984473","0.777243291729615","1"
"Full-time","1989","Couple + C. LE and GT 16","in school","","","","","1"
"Full-time","1989","Couple + C. LE and GT 16","inadequately","50","0.341660501558232","0.259176718045043","0.42414428507142","1"
"Full-time","1989","Couple + C. LE and GT 16","general elemantary","118","0.261568736642444","0.214435983070912","0.308701490213976","1"
"Full-time","1989","Couple + C. LE and GT 16","middle vocational","212","0.553522775102409","0.502026717698344","0.605018832506475","1"
"Full-time","1989","Couple + C. LE and GT 16","vocational + Abi","10","","","","1"
"Full-time","1989","Couple + C. LE and GT 16","higher vocational","20","","","","1"
"Full-time","1989","Couple + C. LE and GT 16","higher education","30","0.867101756326644","0.752997121293299","0.981206391359989","1"
"Non-working","1989","Single parent ","in school","18","","","","5"
"Non-working","1989","Single parent ","general elemantary","58","0.461601757385515","0.378726243471118","0.544477271299913","5"
"Non-working","1989","Single parent ","vocational + Abi","5","","","","5"
"Non-working","1989","1-pers.-HH","in school","1","","","","5"
"Non-working","1989","1-pers.-HH","inadequately","11","","","","5"
"Non-working","1989","1-pers.-HH","general elemantary","207","0.783417948168464","0.736960793219041","0.829875103117887","5"
"Non-working","1989","1-pers.-HH","middle vocational","249","0.556060733447496","0.51289768655721","0.599223780337782","5"
"Non-working","1989","1-pers.-HH","vocational + Abi","12","","","","5"
"Non-working","1989","1-pers.-HH","higher vocational","28","","","","5"
"Non-working","1989","1-pers.-HH","higher education","28","","","","5"
"Non-working","1989","(Married) couple without C. ","in school","","","","","5"
"Non-working","1989","(Married) couple without C. ","inadequately","36","0.608658872128788","0.497460877338928","0.719856866918648","5"
"Non-working","1989","(Married) couple without C. ","general elemantary","325","0.714269529002981","0.675917015922501","0.752622042083462","5"
"Non-working","1989","(Married) couple without C. ","middle vocational","498","0.482970809567114","0.454803010522472","0.511138608611756","5"
"Non-working","1989","(Married) couple without C. ","vocational + Abi","22","","","","5"
"Non-working","1989","(Married) couple without C. ","higher vocational","58","0.451554145846135","0.372179570775802","0.530928720916468","5"
"Non-working","1989","(Married) couple without C. ","higher education","56","0.333144298249421","0.267158240599929","0.399130355898914","5"
"Non-working","1989","Single parent ","inadequately","18","","","","5"
"Non-working","1989","Single parent ","middle vocational","71","0.327396617424484","0.264670922907576","0.390122311941392","5"
"Non-working","1989","Single parent ","higher vocational","4","","","","5"
"Non-working","1989","Single parent ","higher education","7","","","","5"
"Non-working","1989","Couple + C. LE 16 ","in school","","","","","5"
"Non-working","1989","Couple + C. LE 16 ","inadequately","68","0.450206174949298","0.376069911713881","0.524342438184715","5"
"Non-working","1989","Couple + C. LE 16 ","general elemantary","161","0.402172369556408","0.355664305688279","0.448680433424536","5"
"Non-working","1989","Couple + C. LE 16 ","middle vocational","329","0.303607730115924","0.276372916046025","0.330842544185824","5"
"Non-working","1989","Couple + C. LE 16 ","vocational + Abi","24","","","","5"
"Non-working","1989","Couple + C. LE 16 ","higher vocational","37","0.229950020412848","0.162609162557451","0.297290878268246","5"
"Non-working","1989","Couple + C. LE 16 ","higher education","28","","","","5"
"Non-working","1989","Couple + C. GT 16 ","in school","69","0.951099423350519","0.901963153910025","1.00023569279101","5"
"Non-working","1989","Couple + C. GT 16 ","inadequately","63","0.428531020227413","0.34474276347536","0.512319276979466","5"
"Non-working","1989","Couple + C. GT 16 ","general elemantary","238","0.407112726415812","0.368779372847997","0.445446079983628","5"
"Non-working","1989","Couple + C. GT 16 ","middle vocational","350","0.345274284101939","0.316124559270111","0.374424008933767","5"
"Non-working","1989","Couple + C. GT 16 ","vocational + Abi","19","","","","5"
"Non-working","1989","Couple + C. GT 16 ","higher vocational","20","","","","5"
"Non-working","1989","Couple + C. GT 16 ","higher education","21","","","","5"
"Non-working","1989","Couple + C. LE and GT 16","in school","63","0.996368883320844","0.981632589090307","1.01110517755138","5"
"Non-working","1989","Couple + C. LE and GT 16","inadequately","70","0.607924856921974","0.523015444417256","0.692834269426692","5"
"Non-working","1989","Couple + C. LE and GT 16","general elemantary","118","0.378679977447105","0.326660174400114","0.430699780494095","5"
"Non-working","1989","Couple + C. LE and GT 16","middle vocational","85","0.256633922378591","0.211389507302364","0.301878337454819","5"
"Non-working","1989","Couple + C. LE and GT 16","vocational + Abi","6","","","","5"
"Non-working","1989","Couple + C. LE and GT 16","higher vocational","4","","","","5"
"Non-working","1989","Couple + C. LE and GT 16","higher education","2","","","","5"
"Other","1989","Couple + C. GT 16 ","in school","4","","","","6"
"Other","1989","1-pers.-HH","general elemantary","12","","","","6"
"Other","1989","1-pers.-HH","inadequately","","","","","6"
"Other","1989","1-pers.-HH","in school","","","","","6"
"Other","1989","Couple + C. LE 16 ","higher education","8","","","","6"
"Other","1989","1-pers.-HH","middle vocational","8","","","","6"
"Other","1989","1-pers.-HH","vocational + Abi","1","","","","6"
"Other","1989","Couple + C. GT 16 ","inadequately","7","","","","6"
"Other","1989","Couple + C. GT 16 ","general elemantary","139","0.226090567311759","0.193452855508162","0.258728279115356","6"
"Other","1989","1-pers.-HH","higher vocational","","","","","6"
"Other","1989","(Married) couple without C. ","in school","","","","","6"
"Other","1989","(Married) couple without C. ","inadequately","1","","","","6"
"Other","1989","(Married) couple without C. ","vocational + Abi","2","","","","6"
"Other","1989","Couple + C. LE 16 ","higher vocational","4","","","","6"
"Other","1989","Couple + C. GT 16 ","middle vocational","65","0.0612667654802282","0.0465637567071545","0.0759697742533018","6"
"Other","1989","Couple + C. GT 16 ","higher education","3","","","","6"
"Other","1989","1-pers.-HH","higher education","4","","","","6"
"Other","1989","(Married) couple without C. ","middle vocational","14","","","","6"
"Other","1989","(Married) couple without C. ","higher vocational","2","","","","6"
"Other","1989","Couple + C. GT 16 ","vocational + Abi","2","","","","6"
"Other","1989","Couple + C. GT 16 ","higher vocational","5","","","","6"
"Other","1989","(Married) couple without C. ","general elemantary","9","","","","6"
"Other","1989","Couple + C. LE and GT 16","in school","","","","","6"
"Other","1989","Couple + C. LE and GT 16","inadequately","2","","","","6"
"Other","1989","Couple + C. LE and GT 16","general elemantary","79","0.28773491892722","0.23918461315532","0.33628522469912","6"
"Other","1989","(Married) couple without C. ","higher education","5","","","","6"
"Other","1989","Single parent ","in school","2","","","","6"
"Other","1989","Single parent ","inadequately","1","","","","6"
"Other","1989","Single parent ","middle vocational","15","","","","6"
"Other","1989","Single parent ","vocational + Abi","2","","","","6"
"Other","1989","Single parent ","higher vocational","1","","","","6"
"Other","1989","Single parent ","higher education","1","","","","6"
"Other","1989","Couple + C. LE 16 ","in school","","","","","6"
"Other","1989","Couple + C. LE 16 ","inadequately","5","","","","6"
"Other","1989","Couple + C. LE 16 ","general elemantary","15","","","","6"
"Other","1989","Couple + C. LE 16 ","middle vocational","34","0.0332008494479055","0.0225891788792654","0.0438125200165455","6"
"Other","1989","Couple + C. LE 16 ","vocational + Abi","2","","","","6"
"Other","1989","Couple + C. LE and GT 16","middle vocational","28","","","","6"
"Other","1989","Couple + C. LE and GT 16","vocational + Abi","","","","","6"
"Other","1989","Single parent ","general elemantary","30","0.192473653578558","0.126933917784454","0.258013389372661","6"
"Other","1989","Couple + C. LE and GT 16","higher vocational","1","","","","6"
"Other","1989","Couple + C. LE and GT 16","higher education","1","","","","6"
"Part-time","1989","1-pers.-HH","in school","","","","","2"
"Part-time","1989","1-pers.-HH","inadequately","","","","","2"
"Part-time","1989","Couple + C. LE 16 ","higher education","19","","","","2"
"Part-time","1989","Couple + C. GT 16 ","in school","1","","","","2"
"Part-time","1989","Couple + C. GT 16 ","inadequately","6","","","","2"
"Part-time","1989","Couple + C. GT 16 ","general elemantary","50","0.102394483706913","0.0787399469095319","0.126049020504294","2"
"Part-time","1989","Couple + C. GT 16 ","middle vocational","80","0.084765617811336","0.0676891252876867","0.101842110334985","2"
"Part-time","1989","1-pers.-HH","general elemantary","6","","","","2"
"Part-time","1989","1-pers.-HH","middle vocational","12","","","","2"
"Part-time","1989","1-pers.-HH","vocational + Abi","1","","","","2"
"Part-time","1989","1-pers.-HH","higher education","8","","","","2"
"Part-time","1989","(Married) couple without C. ","in school","","","","","2"
"Part-time","1989","Couple + C. GT 16 ","vocational + Abi","3","","","","2"
"Part-time","1989","Couple + C. GT 16 ","higher vocational","6","","","","2"
"Part-time","1989","Couple + C. GT 16 ","higher education","4","","","","2"
"Part-time","1989","Couple + C. LE and GT 16","in school","1","","","","2"
"Part-time","1989","1-pers.-HH","higher vocational","","","","","2"
"Part-time","1989","(Married) couple without C. ","inadequately","3","","","","2"
"Part-time","1989","(Married) couple without C. ","general elemantary","39","0.0755731120876926","0.0531340642553895","0.0980121599199956","2"
"Part-time","1989","(Married) couple without C. ","middle vocational","66","0.0558169473284766","0.0428765955832326","0.0687572990737206","2"
"Part-time","1989","(Married) couple without C. ","vocational + Abi","4","","","","2"
"Part-time","1989","(Married) couple without C. ","higher vocational","5","","","","2"
"Part-time","1989","Couple + C. LE and GT 16","inadequately","5","","","","2"
"Part-time","1989","Couple + C. LE and GT 16","general elemantary","19","","","","2"
"Part-time","1989","Couple + C. LE and GT 16","middle vocational","33","0.109628171473626","0.0772648290677686","0.141991513879483","2"
"Part-time","1989","Couple + C. LE 16 ","higher vocational","21","","","","2"
"Part-time","1989","(Married) couple without C. ","higher education","15","","","","2"
"Part-time","1989","Single parent ","in school","2","","","","2"
"Part-time","1989","Single parent ","inadequately","1","","","","2"
"Part-time","1989","Single parent ","general elemantary","9","","","","2"
"Part-time","1989","Single parent ","middle vocational","22","","","","2"
"Part-time","1989","Single parent ","vocational + Abi","1","","","","2"
"Part-time","1989","Single parent ","higher vocational","3","","","","2"
"Part-time","1989","Single parent ","higher education","1","","","","2"
"Part-time","1989","Couple + C. LE 16 ","in school","","","","","2"
"Part-time","1989","Couple + C. LE 16 ","inadequately","16","","","","2"
"Part-time","1989","Couple + C. LE 16 ","general elemantary","54","0.189913839332761","0.152710830378222","0.2271168482873","2"
"Part-time","1989","Couple + C. LE 16 ","middle vocational","110","0.106211808635986","0.087962570437891","0.124461046834082","2"
"Part-time","1989","Couple + C. LE 16 ","vocational + Abi","8","","","","2"
"Part-time","1989","Couple + C. LE and GT 16","vocational + Abi","","","","","2"
"Part-time","1989","Couple + C. LE and GT 16","higher vocational","4","","","","2"
"Part-time","1989","Couple + C. LE and GT 16","higher education","1","","","","2"
"Full-time","1990","(Married) couple without C. ","higher education","267","0.611300461373976","0.564001415099203","0.658599507648749","1"
"Full-time","1990","Single parent ","in school","","","","","1"
"Full-time","1990","Single parent ","inadequately","10","","","","1"
