"erwst","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Other","2013","Employed","(2b) intermediate general qualification","221","0.453480757930914","0.40798704993123","0.498974465930599"
"Other","2013","Employed","(2a) intermediate vocational","417","0.0719938639310021","0.0647954454239223","0.079192282438082"
"Other","2013","Employed","(2c_gen) general maturity certificate","258","0.408754064330527","0.371248884738473","0.446259243922581"
"Other","2013","Employed","(2c_voc) vocational maturity certificate","140","0.0555222796951224","0.0449697080071786","0.0660748513830662"
"Other","2013","Employed","(3a) lower tertiary education","74","0.055760166557794","0.0442738652752305","0.0672464678403576"
"Other","2013","Employed","(3b) higher tertiary education","157","0.056662226893837","0.0481875832531705","0.0651368705345035"
"Full-time","2014","Not Employed","(0) in school","","","",""
"Full-time","2014","Not Employed","(1a) inadequately completed","4","","",""
"Full-time","2014","Not Employed","(1b) general elementary school","33","0.0153343755495959","0.00867008476552217","0.0219986663336696"
"Full-time","2014","Not Employed","(1c) basic vocational qualification","50","0.0117661054992698","0.00772337755098229","0.0158088334475573"
"Full-time","2014","Not Employed","(2b) intermediate general qualification","6","","",""
"Full-time","2014","Not Employed","(2a) intermediate vocational","48","0.0232403021488219","0.0156660275159165","0.0308145767817274"
"Full-time","2014","Not Employed","(2c_gen) general maturity certificate","17","","",""
"Full-time","2014","Not Employed","(2c_voc) vocational maturity certificate","29","","",""
"Full-time","2014","Not Employed","(3a) lower tertiary education","10","","",""
"Full-time","2014","Not Employed","(3b) higher tertiary education","37","0.0361382613503094","0.0246847407107106","0.0475917819899082"
"Full-time","2014","Employed","(0) in school","","","",""
"Full-time","2014","Employed","(1a) inadequately completed","106","0.386528250349608","0.326993651187343","0.446062849511872"
"Full-time","2014","Employed","(1b) general elementary school","485","0.426457031418781","0.397518780220833","0.455395282616728"
"Full-time","2014","Employed","(1c) basic vocational qualification","1907","0.620341464569384","0.603393997305791","0.637288931832977"
"Full-time","2014","Employed","(2b) intermediate general qualification","133","0.315553192023211","0.27537663916723","0.355729744879191"
"Full-time","2014","Employed","(2a) intermediate vocational","2685","0.640498396851849","0.626579988417644","0.654416805286054"
"Full-time","2014","Employed","(2c_gen) general maturity certificate","279","0.288625573223684","0.259456357489405","0.317794788957963"
"Full-time","2014","Employed","(2c_voc) vocational maturity certificate","1161","0.654224926538792","0.633406337741059","0.675043515336525"
"Full-time","2014","Employed","(3a) lower tertiary education","980","0.696021705930098","0.672642740689278","0.719400671170918"
"Full-time","2014","Employed","(3b) higher tertiary education","2049","0.69627474051007","0.680281420759238","0.712268060260903"
"Part-time","2014","Not Employed","(0) in school","1","","",""
"Part-time","2014","Not Employed","(1a) inadequately completed","2","","",""
"Part-time","2014","Not Employed","(1b) general elementary school","15","","",""
"Part-time","2014","Not Employed","(1c) basic vocational qualification","12","","",""
"Part-time","2014","Not Employed","(2b) intermediate general qualification","3","","",""
"Part-time","2014","Not Employed","(2a) intermediate vocational","44","0.0212336558145023","0.013986323136666","0.0284809884923387"
"Part-time","2014","Not Employed","(2c_gen) general maturity certificate","12","","",""
"Part-time","2014","Not Employed","(2c_voc) vocational maturity certificate","20","","",""
"Part-time","2014","Not Employed","(3a) lower tertiary education","7","","",""
"Part-time","2014","Not Employed","(3b) higher tertiary education","25","","",""
"Part-time","2014","Employed","(0) in school","2","","",""
"Part-time","2014","Employed","(1a) inadequately completed","38","0.131272582979302","0.0899858699412931","0.17255929601731"
"Part-time","2014","Employed","(1b) general elementary school","194","0.178883606074198","0.156458252732194","0.201308959416202"
"Part-time","2014","Employed","(1c) basic vocational qualification","579","0.162460232670079","0.14957865465591","0.175341810684247"
"Part-time","2014","Employed","(2b) intermediate general qualification","67","0.123320765195893","0.0948954691253868","0.1517460612664"
"Part-time","2014","Employed","(2a) intermediate vocational","1163","0.218305789117963","0.206323736798713","0.230287841437213"
"Part-time","2014","Employed","(2c_gen) general maturity certificate","138","0.127290302067761","0.105834696160985","0.148745907974537"
"Part-time","2014","Employed","(2c_voc) vocational maturity certificate","541","0.209473174774679","0.191661144861851","0.227285204687508"
"Part-time","2014","Employed","(3a) lower tertiary education","329","0.164994095372602","0.146128453703986","0.183859737041219"
"Part-time","2014","Employed","(3b) higher tertiary education","664","0.159043555398412","0.146324565172803","0.171762545624021"
"Non-working","2014","Not Employed","(0) in school","666","0.853795611815917","0.829373836592533","0.878217387039301"
"Non-working","2014","Not Employed","(1a) inadequately completed","276","0.966625403991822","0.945881573345539","0.987369234638105"
"Non-working","2014","Not Employed","(1b) general elementary school","1201","0.949848886402901","0.93801182087082","0.961685951934982"
"Non-working","2014","Not Employed","(1c) basic vocational qualification","2647","0.980412230386536","0.975216756946503","0.985607703826569"
"Non-working","2014","Not Employed","(2b) intermediate general qualification","290","0.876688996782671","0.84305033174627","0.910327661819072"
"Non-working","2014","Not Employed","(2a) intermediate vocational","1398","0.938645343101792","0.926581079222252","0.950709606981331"
"Non-working","2014","Not Employed","(2c_gen) general maturity certificate","472","0.87883743938164","0.851340272147393","0.906334606615888"
"Non-working","2014","Not Employed","(2c_voc) vocational maturity certificate","448","0.924106195502466","0.90125613558229","0.946956255422643"
"Non-working","2014","Not Employed","(3a) lower tertiary education","540","0.973382025933553","0.960038477168933","0.986725574698174"
"Non-working","2014","Not Employed","(3b) higher tertiary education","947","0.93694323735001","0.922026615479921","0.951859859220099"
"Non-working","2014","Employed","(0) in school","38","0.37927689628653","0.277901187344706","0.480652605228354"
"Non-working","2014","Employed","(1a) inadequately completed","60","0.232429109578485","0.180789133000127","0.284069086156843"
"Non-working","2014","Employed","(1b) general elementary school","171","0.13970023505832","0.119415229403547","0.159985240713094"
"Non-working","2014","Employed","(1c) basic vocational qualification","310","0.106654444535655","0.0958751079314688","0.117433781139841"
"Non-working","2014","Employed","(2b) intermediate general qualification","61","0.108711143896049","0.0818011993649011","0.135621088427197"
"Non-working","2014","Employed","(2a) intermediate vocational","319","0.0678428098669231","0.0605486273218025","0.0751369924120436"
"Non-working","2014","Employed","(2c_gen) general maturity certificate","152","0.168462183063872","0.144368652818204","0.192555713309539"
"Non-working","2014","Employed","(2c_voc) vocational maturity certificate","138","0.0659051580975511","0.0550447513078687","0.0767655648872335"
"Non-working","2014","Employed","(3a) lower tertiary education","102","0.0787965769098197","0.06510277459941","0.0924903792202294"
"Non-working","2014","Employed","(3b) higher tertiary education","252","0.0800344373810384","0.0705974781773304","0.0894713965847465"
"Other","2014","Not Employed","(0) in school","137","0.145787157187662","0.121394295758185","0.170180018617139"
"Other","2014","Not Employed","(1a) inadequately completed","6","","",""
"Other","2014","Not Employed","(1b) general elementary school","57","0.0267808276904319","0.0180250681079158","0.0355365872729481"
"Other","2014","Not Employed","(1c) basic vocational qualification","24","","",""
"Other","2014","Not Employed","(2b) intermediate general qualification","68","0.101321304957702","0.0704490985509036","0.1321935113645"
"Other","2014","Not Employed","(2a) intermediate vocational","30","0.0168806989348842","0.0104044337966642","0.0233569640731041"
"Other","2014","Not Employed","(2c_gen) general maturity certificate","40","0.0626609477439368","0.0422390407590975","0.0830828547287762"
"Other","2014","Not Employed","(2c_voc) vocational maturity certificate","19","","",""
"Other","2014","Not Employed","(3a) lower tertiary education","2","","",""
"Other","2014","Not Employed","(3b) higher tertiary education","11","","",""
"Other","2014","Employed","(0) in school","48","0.551685103871057","0.447778304269737","0.655591903472377"
"Other","2014","Employed","(1a) inadequately completed","53","0.249770057092606","0.196846513838256","0.302693600346955"
"Other","2014","Employed","(1b) general elementary school","272","0.254959127448701","0.229456965818696","0.280461289078706"
"Other","2014","Employed","(1c) basic vocational qualification","354","0.110543858224883","0.0995936496262592","0.121494066823506"
"Other","2014","Employed","(2b) intermediate general qualification","253","0.452414898884847","0.409385944530181","0.495443853239513"
"Other","2014","Employed","(2a) intermediate vocational","399","0.0733530041632645","0.0657908373881992","0.0809151709383297"
"Other","2014","Employed","(2c_gen) general maturity certificate","358","0.415621941644683","0.383896738771801","0.447347144517566"
"Other","2014","Employed","(2c_voc) vocational maturity certificate","165","0.0703967405889777","0.0591993714101662","0.0815941097677892"
"Other","2014","Employed","(3a) lower tertiary education","76","0.0601876217874797","0.0480992786647502","0.0722759649102092"
"Other","2014","Employed","(3b) higher tertiary education","211","0.0646472667104789","0.05609520870664","0.0731993247143177"
"Full-time","2015","Not Employed","(0) in school","2","","",""
"Full-time","2015","Not Employed","(1a) inadequately completed","37","0.0421347407054806","0.0219357966368115","0.0623336847741498"
"Full-time","2015","Not Employed","(1b) general elementary school","100","0.0302682648657065","0.0213321177551535","0.0392044119762594"
"Full-time","2015","Not Employed","(1c) basic vocational qualification","110","0.0120097111151547","0.00790931370441123","0.0161101085258982"
"Full-time","2015","Not Employed","(2b) intermediate general qualification","13","","",""
"Full-time","2015","Not Employed","(2a) intermediate vocational","39","0.0183646527917358","0.0114080896849523","0.0253212158985193"
"Full-time","2015","Not Employed","(2c_gen) general maturity certificate","114","0.0767436166328535","0.0582054069225451","0.0952818263431619"
"Full-time","2015","Not Employed","(2c_voc) vocational maturity certificate","125","0.0825263416199007","0.0614051998405783","0.103647483399223"
"Full-time","2015","Not Employed","(3a) lower tertiary education","13","","",""
"Full-time","2015","Not Employed","(3b) higher tertiary education","308","0.122815723435198","0.106188888112582","0.139442558757815"
"Full-time","2015","Employed","(0) in school","1","","",""
"Full-time","2015","Employed","(1a) inadequately completed","92","0.401867341152161","0.335714731979647","0.468019950324676"
"Full-time","2015","Employed","(1b) general elementary school","388","0.425372082262193","0.393528607621524","0.457215556902861"
"Full-time","2015","Employed","(1c) basic vocational qualification","1721","0.610491457156593","0.592700544940585","0.628282369372601"
"Full-time","2015","Employed","(2b) intermediate general qualification","130","0.346333948980846","0.303272645985018","0.389395251976673"
"Full-time","2015","Employed","(2a) intermediate vocational","2557","0.644157593704769","0.629988610223547","0.658326577185991"
"Full-time","2015","Employed","(2c_gen) general maturity certificate","255","0.323370000660057","0.290936024765776","0.355803976554339"
"Full-time","2015","Employed","(2c_voc) vocational maturity certificate","1106","0.635571442347995","0.614275984676132","0.656866900019858"
"Full-time","2015","Employed","(3a) lower tertiary education","910","0.685307310379764","0.661067760876269","0.709546859883258"
"Full-time","2015","Employed","(3b) higher tertiary education","1895","0.677627197582345","0.660905140370016","0.694349254794675"
"Part-time","2015","Not Employed","(0) in school","1","","",""
"Part-time","2015","Not Employed","(1a) inadequately completed","21","","",""
"Part-time","2015","Not Employed","(1b) general elementary school","33","0.00721519677973526","0.00280068791708489","0.0116297056423856"
"Part-time","2015","Not Employed","(1c) basic vocational qualification","26","","",""
"Part-time","2015","Not Employed","(2b) intermediate general qualification","3","","",""
"Part-time","2015","Not Employed","(2a) intermediate vocational","16","","",""
"Part-time","2015","Not Employed","(2c_gen) general maturity certificate","38","0.0281833328965324","0.0166574594421436","0.0397092063509212"
"Part-time","2015","Not Employed","(2c_voc) vocational maturity certificate","29","","",""
"Part-time","2015","Not Employed","(3a) lower tertiary education","6","","",""
"Part-time","2015","Not Employed","(3b) higher tertiary education","85","0.0325425652116226","0.0235542350639837","0.0415308953592615"
"Part-time","2015","Employed","(0) in school","1","","",""
"Part-time","2015","Employed","(1a) inadequately completed","43","0.156489593956384","0.107467165932373","0.205512021980395"
"Part-time","2015","Employed","(1b) general elementary school","183","0.202384537885612","0.176506696618789","0.228262379152435"
"Part-time","2015","Employed","(1c) basic vocational qualification","531","0.167880193443834","0.154244017761585","0.181516369126083"
"Part-time","2015","Employed","(2b) intermediate general qualification","63","0.11665006081188","0.0875984280159946","0.145701693607765"
"Part-time","2015","Employed","(2a) intermediate vocational","1151","0.216493816312085","0.204305106440511","0.228682526183658"
"Part-time","2015","Employed","(2c_gen) general maturity certificate","130","0.139361204940775","0.115347669361295","0.163374740520255"
"Part-time","2015","Employed","(2c_voc) vocational maturity certificate","552","0.215326801671028","0.19713850439733","0.233515098944727"
"Part-time","2015","Employed","(3a) lower tertiary education","307","0.164343212427267","0.145000009268292","0.183686415586241"
"Part-time","2015","Employed","(3b) higher tertiary education","679","0.193238832993765","0.179112325991368","0.207365339996162"
"Non-working","2015","Not Employed","(0) in school","556","0.786457972260829","0.756185966161454","0.816729978360204"
"Non-working","2015","Not Employed","(1a) inadequately completed","305","0.870560908435529","0.836809756365485","0.904312060505573"
"Non-working","2015","Not Employed","(1b) general elementary school","1193","0.934124014516024","0.921185137831325","0.947062891200724"
"Non-working","2015","Not Employed","(1c) basic vocational qualification","2546","0.973047731676813","0.966951688065152","0.979143775288475"
"Non-working","2015","Not Employed","(2b) intermediate general qualification","284","0.811040430020866","0.771627911841682","0.85045294820005"
"Non-working","2015","Not Employed","(2a) intermediate vocational","1352","0.955582240240631","0.944907910010309","0.966256570470952"
"Non-working","2015","Not Employed","(2c_gen) general maturity certificate","562","0.819333489624302","0.792538432847332","0.846128546401272"
"Non-working","2015","Not Employed","(2c_voc) vocational maturity certificate","469","0.879881577873047","0.854927517873401","0.904835637872693"
"Non-working","2015","Not Employed","(3a) lower tertiary education","524","0.967841727624002","0.953084307384336","0.982599147863667"
"Non-working","2015","Not Employed","(3b) higher tertiary education","1051","0.823372739895127","0.804054644823669","0.842690834966586"
"Non-working","2015","Employed","(0) in school","40","0.491621405053174","0.380675874903992","0.602566935202355"
"Non-working","2015","Employed","(1a) inadequately completed","45","0.259631500406315","0.200474040068439","0.31878896074419"
"Non-working","2015","Employed","(1b) general elementary school","135","0.124533504674425","0.103266542047892","0.145800467300958"
"Non-working","2015","Employed","(1c) basic vocational qualification","309","0.107541772684632","0.0962390656231813","0.118844479746082"
"Non-working","2015","Employed","(2b) intermediate general qualification","59","0.109200217168456","0.0809732984978081","0.137427135839105"
"Non-working","2015","Employed","(2a) intermediate vocational","326","0.0692694980836297","0.0617550554871517","0.0767839406801076"
"Non-working","2015","Employed","(2c_gen) general maturity certificate","129","0.124810899144195","0.101894208215245","0.147727590073145"
"Non-working","2015","Employed","(2c_voc) vocational maturity certificate","164","0.0818987848301983","0.0697653824711472","0.0940321871892494"
"Non-working","2015","Employed","(3a) lower tertiary education","115","0.0800371185722021","0.0658736569640695","0.0942005801803346"
"Non-working","2015","Employed","(3b) higher tertiary education","238","0.0787663440145629","0.0691287121057273","0.0884039759233984"
"Other","2015","Not Employed","(0) in school","145","0.211690340130466","0.181514407184969","0.241866273075962"
"Other","2015","Not Employed","(1a) inadequately completed","17","","",""
"Other","2015","Not Employed","(1b) general elementary school","86","0.0283925238385338","0.0197293273205342","0.0370557203565334"
"Other","2015","Not Employed","(1c) basic vocational qualification","29","","",""
"Other","2015","Not Employed","(2b) intermediate general qualification","79","0.145330524752042","0.109848695344641","0.180812354159444"
"Other","2015","Not Employed","(2a) intermediate vocational","24","","",""
"Other","2015","Not Employed","(2c_gen) general maturity certificate","78","0.075739560846312","0.0573130089862086","0.0941661127064154"
"Other","2015","Not Employed","(2c_voc) vocational maturity certificate","29","","",""
"Other","2015","Not Employed","(3a) lower tertiary education","6","","",""
"Other","2015","Not Employed","(3b) higher tertiary education","53","0.0212689714580518","0.0139602381746553","0.0285777047414484"
"Other","2015","Employed","(0) in school","36","0.487728780873364","0.376801093208312","0.598656468538416"
"Other","2015","Employed","(1a) inadequately completed","31","0.182011564485139","0.129948474938459","0.23407465403182"
"Other","2015","Employed","(1b) general elementary school","220","0.24770987517777","0.219905897037555","0.275513853317985"
"Other","2015","Employed","(1c) basic vocational qualification","325","0.114086576714942","0.102487782503603","0.125685370926281"
"Other","2015","Employed","(2b) intermediate general qualification","217","0.427815773038818","0.383038462319161","0.472593083758475"
"Other","2015","Employed","(2a) intermediate vocational","352","0.0700790918995171","0.0625241519569294","0.0776340318421049"
"Other","2015","Employed","(2c_gen) general maturity certificate","285","0.412457895254973","0.378324144782548","0.446591645727397"
"Other","2015","Employed","(2c_voc) vocational maturity certificate","140","0.0672029711507786","0.0561243323370443","0.0782816099645129"
"Other","2015","Employed","(3a) lower tertiary education","78","0.0703123586207676","0.0569672259140358","0.0836574913274994"
"Other","2015","Employed","(3b) higher tertiary education","189","0.0503676254093266","0.0425429093395373","0.0581923414791159"
"Full-time","2016","Not Employed","(0) in school","1","","",""
"Full-time","2016","Not Employed","(1a) inadequately completed","39","0.0179530888075036","0.0119636959185049","0.0239424816965022"
"Full-time","2016","Not Employed","(1b) general elementary school","40","0.00781201168705114","0.00385749835818393","0.0117665250159183"
"Full-time","2016","Not Employed","(1c) basic vocational qualification","22","","",""
"Full-time","2016","Not Employed","(2b) intermediate general qualification","9","","",""
"Full-time","2016","Not Employed","(2a) intermediate vocational","13","","",""
"Full-time","2016","Not Employed","(2c_gen) general maturity certificate","33","0.0221861919333508","0.0134939901304637","0.0308783937362379"
"Full-time","2016","Not Employed","(2c_voc) vocational maturity certificate","19","","",""
"Full-time","2016","Not Employed","(3a) lower tertiary education","11","","",""
"Full-time","2016","Not Employed","(3b) higher tertiary education","55","0.0151146459930536","0.00939663460724565","0.0208326573788616"
"Full-time","2016","Employed","(0) in school","","","",""
"Full-time","2016","Employed","(1a) inadequately completed","113","0.47018238640051","0.406772644344855","0.533592128456164"
"Full-time","2016","Employed","(1b) general elementary school","373","0.385703988277536","0.354369389613079","0.417038586941993"
"Full-time","2016","Employed","(1c) basic vocational qualification","1671","0.619919082404774","0.601737281216646","0.638100883592902"
"Full-time","2016","Employed","(2b) intermediate general qualification","124","0.381728661249033","0.335810889488583","0.427646433009482"
"Full-time","2016","Employed","(2a) intermediate vocational","2344","0.640866435156225","0.626030704620074","0.655702165692375"
"Full-time","2016","Employed","(2c_gen) general maturity certificate","267","0.324305004482716","0.292420101560261","0.356189907405171"
"Full-time","2016","Employed","(2c_voc) vocational maturity certificate","1152","0.667673041100041","0.646935322688398","0.688410759511685"
"Full-time","2016","Employed","(3a) lower tertiary education","856","0.696522649560616","0.671616360091318","0.721428939029915"
"Full-time","2016","Employed","(3b) higher tertiary education","1955","0.68375715407065","0.667385272312722","0.700129035828577"
"Part-time","2016","Not Employed","(0) in school","","","",""
"Part-time","2016","Not Employed","(1a) inadequately completed","38","0.0284504632843413","0.0209511025948414","0.0359498239738411"
"Part-time","2016","Not Employed","(1b) general elementary school","37","0.0098272012109288","0.00539637170697358","0.014258030714884"
"Part-time","2016","Not Employed","(1c) basic vocational qualification","22","","",""
"Part-time","2016","Not Employed","(2b) intermediate general qualification","2","","",""
"Part-time","2016","Not Employed","(2a) intermediate vocational","26","","",""
"Part-time","2016","Not Employed","(2c_gen) general maturity certificate","25","","",""
"Part-time","2016","Not Employed","(2c_voc) vocational maturity certificate","18","","",""
"Part-time","2016","Not Employed","(3a) lower tertiary education","5","","",""
"Part-time","2016","Not Employed","(3b) higher tertiary education","40","0.0198122931713383","0.0132813608256051","0.0263432255170714"
"Part-time","2016","Employed","(0) in school","1","","",""
"Part-time","2016","Employed","(1a) inadequately completed","44","0.170848279844515","0.123031324387334","0.218665235301695"
"Part-time","2016","Employed","(1b) general elementary school","181","0.203492489412276","0.177575929505723","0.22940904931883"
"Part-time","2016","Employed","(1c) basic vocational qualification","519","0.182665411746902","0.168192381552241","0.197138441941563"
"Part-time","2016","Employed","(2b) intermediate general qualification","59","0.125108401190637","0.0938379445409052","0.15637885784037"
"Part-time","2016","Employed","(2a) intermediate vocational","1085","0.216172335687981","0.203442947627179","0.228901723748782"
"Part-time","2016","Employed","(2c_gen) general maturity certificate","126","0.116019525352028","0.0942063042712006","0.137832746432855"
"Part-time","2016","Employed","(2c_voc) vocational maturity certificate","568","0.216823519898811","0.198681765658177","0.234965274139445"
"Part-time","2016","Employed","(3a) lower tertiary education","288","0.179308768491729","0.158527649538783","0.200089887444675"
"Part-time","2016","Employed","(3b) higher tertiary education","709","0.190459826346009","0.176635047338926","0.204284605353091"
"Non-working","2016","Not Employed","(0) in school","589","0.874715846418275","0.849779356289125","0.899652336547425"
"Non-working","2016","Not Employed","(1a) inadequately completed","1739","0.938537905465322","0.927704208515756","0.949371602414889"
"Non-working","2016","Not Employed","(1b) general elementary school","1740","0.957641084258317","0.948594421076147","0.966687747440487"
"Non-working","2016","Not Employed","(1c) basic vocational qualification","2387","0.984977290537057","0.980171337451361","0.989783243622754"
"Non-working","2016","Not Employed","(2b) intermediate general qualification","301","0.862932906935108","0.827984149656996","0.89788166421322"
"Non-working","2016","Not Employed","(2a) intermediate vocational","1265","0.961459020301628","0.951121348437346","0.97179669216591"
"Non-working","2016","Not Employed","(2c_gen) general maturity certificate","950","0.882476390649877","0.863471103185422","0.901481678114331"
"Non-working","2016","Not Employed","(2c_voc) vocational maturity certificate","517","0.909767251776625","0.886409479815789","0.933125023737461"
"Non-working","2016","Not Employed","(3a) lower tertiary education","508","0.966733371787331","0.951465872658791","0.982000870915871"
"Non-working","2016","Not Employed","(3b) higher tertiary education","1598","0.943053522568538","0.932192898292242","0.953914146844833"
"Non-working","2016","Employed","(0) in school","28","","",""
"Non-working","2016","Employed","(1a) inadequately completed","35","0.127031855760818","0.084724573128618","0.169339138393019"
"Non-working","2016","Employed","(1b) general elementary school","139","0.171766536144071","0.14748624502109","0.196046827267051"
"Non-working","2016","Employed","(1c) basic vocational qualification","264","0.0977912006520377","0.0866653099935336","0.108917091310542"
"Non-working","2016","Employed","(2b) intermediate general qualification","43","0.0918257693353241","0.0645309176742835","0.119120620996365"
"Non-working","2016","Employed","(2a) intermediate vocational","282","0.0738289218154435","0.0657425064452423","0.0819153371856446"
"Non-working","2016","Employed","(2c_gen) general maturity certificate","140","0.167034502595268","0.141627728676564","0.192441276513972"
"Non-working","2016","Employed","(2c_voc) vocational maturity certificate","125","0.0525587871546243","0.0427346352400989","0.0623829390691497"
"Non-working","2016","Employed","(3a) lower tertiary education","93","0.0699999869519676","0.0561780558250536","0.0838219180788816"
"Non-working","2016","Employed","(3b) higher tertiary education","254","0.0783899110516259","0.068926646114961","0.0878531759882907"
"Other","2016","Not Employed","(0) in school","87","0.123092604362507","0.0983442341900784","0.147840974534935"
"Other","2016","Not Employed","(1a) inadequately completed","72","0.0150585424428327","0.00956511018152199","0.0205519747041435"
"Other","2016","Not Employed","(1b) general elementary school","87","0.0247197028437027","0.0177453973430474","0.031694008344358"
"Other","2016","Not Employed","(1c) basic vocational qualification","30","0.00830146401847293","0.00471670913425467","0.0118862189026912"
"Other","2016","Not Employed","(2b) intermediate general qualification","60","0.102256051784071","0.0714669248393553","0.133045178728787"
"Other","2016","Not Employed","(2a) intermediate vocational","28","","",""
"Other","2016","Not Employed","(2c_gen) general maturity certificate","95","0.0667461275478709","0.0520171272094329","0.081475127886309"
"Other","2016","Not Employed","(2c_voc) vocational maturity certificate","24","","",""
"Other","2016","Not Employed","(3a) lower tertiary education","6","","",""
"Other","2016","Not Employed","(3b) higher tertiary education","56","0.0220195382670702","0.0151421684316045","0.028896908102536"
"Other","2016","Employed","(0) in school","42","0.5805694028632","0.465786806816504","0.695351998909896"
"Other","2016","Employed","(1a) inadequately completed","46","0.231937477994157","0.178315433986827","0.285559522001488"
"Other","2016","Employed","(1b) general elementary school","234","0.239036986166117","0.211581916470626","0.266492055861607"
"Other","2016","Employed","(1c) basic vocational qualification","284","0.0996243051962865","0.0884060348086886","0.110842575583884"
"Other","2016","Employed","(2b) intermediate general qualification","204","0.401337168225006","0.355007445390656","0.447666891059356"
"Other","2016","Employed","(2a) intermediate vocational","306","0.069132307340351","0.0612875108793319","0.0769771038013701"
"Other","2016","Employed","(2c_gen) general maturity certificate","295","0.392640967569988","0.359378575716556","0.42590335942342"
"Other","2016","Employed","(2c_voc) vocational maturity certificate","137","0.0629446518465232","0.0522526677113483","0.073636635981698"
"Other","2016","Employed","(3a) lower tertiary education","72","0.0541685949956867","0.0419066625724072","0.0664305274189663"
"Other","2016","Employed","(3b) higher tertiary education","181","0.0473931085317159","0.039912244522594","0.0548739725408377"
"Full-time","2017","Not Employed","(0) in school","2","","",""
"Full-time","2017","Not Employed","(1a) inadequately completed","87","0.0248107746797655","0.0186627806641003","0.0309587686954307"
"Full-time","2017","Not Employed","(1b) general elementary school","75","0.0196126632546905","0.0137072234710903","0.0255181030382907"
"Full-time","2017","Not Employed","(1c) basic vocational qualification","30","0.0092732897337013","0.00546307491240435","0.0130835045549982"
"Full-time","2017","Not Employed","(2b) intermediate general qualification","10","","",""
"Full-time","2017","Not Employed","(2a) intermediate vocational","18","","",""
"Full-time","2017","Not Employed","(2c_gen) general maturity certificate","52","0.0233997125424697","0.0150428330963389","0.0317565919886005"
"Full-time","2017","Not Employed","(2c_voc) vocational maturity certificate","17","","",""
"Full-time","2017","Not Employed","(3a) lower tertiary education","3","","",""
"Full-time","2017","Not Employed","(3b) higher tertiary education","87","0.0307069369854959","0.0229839938738991","0.0384298800970927"
"Full-time","2017","Employed","(0) in school","","","",""
"Full-time","2017","Employed","(1a) inadequately completed","134","0.468238695557353","0.412781243468285","0.523696147646421"
"Full-time","2017","Employed","(1b) general elementary school","439","0.411366928864706","0.381588802857283","0.44114505487213"
"Full-time","2017","Employed","(1c) basic vocational qualification","1726","0.610879240764158","0.593088457617263","0.628670023911052"
"Full-time","2017","Employed","(2b) intermediate general qualification","167","0.418196085877812","0.374114840665699","0.462277331089924"
"Full-time","2017","Employed","(2a) intermediate vocational","2839","0.65242471161187","0.638806268595218","0.666043154628522"
"Full-time","2017","Employed","(2c_gen) general maturity certificate","317","0.324768078128251","0.296169619334243","0.353366536922259"
"Full-time","2017","Employed","(2c_voc) vocational maturity certificate","1268","0.621358066262854","0.601094149411957","0.64162198311375"
"Full-time","2017","Employed","(3a) lower tertiary education","1004","0.704706531999917","0.681675015568476","0.727738048431357"
"Full-time","2017","Employed","(3b) higher tertiary education","2239","0.68432353250591","0.668960551301207","0.699686513710613"
"Part-time","2017","Not Employed","(0) in school","","","",""
"Part-time","2017","Not Employed","(1a) inadequately completed","57","0.0141055169685261","0.00944452291690142","0.0187665110201509"
"Part-time","2017","Not Employed","(1b) general elementary school","36","0.00293477078296233","0.000631027976110976","0.00523851358981367"
"Part-time","2017","Not Employed","(1c) basic vocational qualification","17","","",""
"Part-time","2017","Not Employed","(2b) intermediate general qualification","4","","",""
"Part-time","2017","Not Employed","(2a) intermediate vocational","25","","",""
"Part-time","2017","Not Employed","(2c_gen) general maturity certificate","31","0.0325190661690183","0.0227135447520048","0.0423245875860318"
"Part-time","2017","Not Employed","(2c_voc) vocational maturity certificate","13","","",""
"Part-time","2017","Not Employed","(3a) lower tertiary education","10","","",""
"Part-time","2017","Not Employed","(3b) higher tertiary education","48","0.01757076693858","0.011689335589304","0.0234521982878561"
"Part-time","2017","Employed","(0) in school","1","","",""
"Part-time","2017","Employed","(1a) inadequately completed","59","0.153096385352444","0.113077281592967","0.19311548911192"
"Part-time","2017","Employed","(1b) general elementary school","216","0.20999230740461","0.185344533595693","0.234640081213527"
"Part-time","2017","Employed","(1c) basic vocational qualification","561","0.160160206397061","0.146777291491842","0.173543121302279"
"Part-time","2017","Employed","(2b) intermediate general qualification","62","0.0828146980794673","0.0581850726263553","0.107444323532579"
"Part-time","2017","Employed","(2a) intermediate vocational","1242","0.218200162676644","0.206388442936025","0.230011882417262"
"Part-time","2017","Employed","(2c_gen) general maturity certificate","171","0.152295229689071","0.130352283285791","0.174238176092351"
"Part-time","2017","Employed","(2c_voc) vocational maturity certificate","632","0.240487600892385","0.222632930028488","0.258342271756282"
"Part-time","2017","Employed","(3a) lower tertiary education","332","0.181643788650522","0.162177958382732","0.201109618918312"
"Part-time","2017","Employed","(3b) higher tertiary education","797","0.182545755025546","0.169777214664175","0.195314295386918"
"Non-working","2017","Not Employed","(0) in school","646","0.868802937703579","0.844543299544269","0.893062575862889"
"Non-working","2017","Not Employed","(1a) inadequately completed","2221","0.936144504645776","0.926480894259734","0.945808115031819"
"Non-working","2017","Not Employed","(1b) general elementary school","1891","0.953193565086891","0.944198000090161","0.962189130083622"
